Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,-0.0134052,0.0486731,0.241655,-0.0074173,-0.0501889,0.0468948,0.0726096,0.0828329,0.0674875,0.0668631,0.0584552,-0.0037442,0.0810553,0.0566354,0.0715906,0.142689
0.021,0.0171124,0.0184607,-0.332381,-0.00619659,-0.106341,0.0600174,0.0488058,0.0529257,0.0500925,0.0586234,0.0514362,-0.0540982,0.0670172,0.0535837,0.0374109,0.135365
0.022,0.0268781,0.0123572,-0.669905,-0.00070343,-0.155169,0.0734451,0.0719992,0.0602499,0.0711496,0.0567923,0.0712726,-0.198141,0.061524,0.0496164,0.0880701,0.144825
0.023,0.0351178,-0.0126672,-0.759322,0.0234055,-0.143268,0.0716141,0.076882,0.084664,0.0659616,0.0516043,0.05815,-0.138937,0.0657965,0.0404611,0.0691492,0.131093
0.024,0.0418317,0.0135779,-0.6519,0.0633835,-0.0910825,0.0566605,0.0958029,0.0694052,0.0809152,0.0741873,0.0724933,-0.084921,0.0395514,0.054194,0.0606042,0.139332
0.025,0.0577008,0.0462317,-0.245406,0.127776,-0.0532407,0.0606277,0.109536,0.0657431,0.0714548,0.0342093,0.0749347,-0.0132047,0.0450446,0.0639597,0.0728113,0.142384
0.026,0.0369489,0.062406,0.111345,0.154021,0.115827,0.0493362,0.0588766,0.0642172,0.0812204,0.0390921,0.0749347,0.046915,0.0624396,0.0578561,0.0505334,0.131703
0.027,0.0100934,0.106656,0.504106,0.207426,0.422834,0.0658157,0.0408713,0.0443808,0.0601633,0.0488577,0.0785968,0.057291,0.0651862,0.0438181,0.0728113,0.146046
0.028,0.0165021,0.0855994,0.637773,0.185454,0.411237,0.0771072,0.0173727,0.0510947,0.0534494,0.0491629,0.0819537,0.0301303,0.0783087,0.0493112,0.0477869,0.136586
0.029,0.0543439,0.0563025,0.511125,0.114348,0.276349,0.057576,0.0292746,0.0495688,0.0497873,0.0567923,0.0612018,0.0429477,0.0810553,0.0538889,0.0691492,0.119801
0.03,0.0955426,0.0865149,0.328935,0.102446,0.160077,0.0462845,0.0106589,0.0633017,0.0656564,0.0488577,0.0462482,0.0408115,0.0630499,0.0331369,0.0783044,0.103932
0.031,0.0549542,0.0813269,0.52791,0.0899338,0.138715,0.0703934,-0.0125345,0.0541464,0.0619943,0.0696097,0.0523517,0.0426425,0.0566412,0.026423,0.070675,0.124684
0.032,0.0567853,0.0563025,0.733903,0.0893234,0.130475,0.0676468,0.00547089,0.0373618,0.0604684,0.0796805,0.0673053,0.0511874,0.0508429,0.0670114,0.0752527,0.105153
0.033,0.0387799,0.0282263,0.694841,0.0554489,0.0978213,0.0578812,0.00241913,0.0999228,0.0919015,0.0714407,0.047774,0.0389804,0.0355841,0.0551096,0.0731165,0.119496
0.034,0.0720441,0.060575,0.46779,0.0404953,0.074628,0.0624588,0.00455536,0.0587241,0.0574167,0.0601492,0.0566241,0.0731601,0.0349738,0.0624338,0.0438196,0.086842
