Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.0543439,0.0547766,0.0640424,0.0438522,0.0660831,0.139058,0.0591818,0.0251547,0.162702,0.0244437,0.0532672,0.0450839,0.0328375,0.0352731,0.0776941,0.0700574
0.021,0.0750958,0.0608801,0.0667889,0.0603317,0.0459415,0.157368,0.0433127,0.0578085,0.137373,0.0677786,0.0557086,0.0875034,0.0419928,0.00780731,0.051449,0.0645642
0.022,0.0848614,0.055387,0.0594647,0.0148605,0.036481,0.129597,0.0433127,0.0706259,0.132795,0.0256644,0.0395343,0.0609531,0.0541998,0.0163522,0.0569421,0.0551038
0.023,0.0543439,0.0566077,0.0612958,0.0475143,0.0483829,0.112202,0.0237814,0.0602499,0.156904,0.0644217,0.0758502,0.0710239,0.0416876,0.00322968,0.0575525,0.0511365
0.024,0.0732648,0.0514197,0.0683148,0.0581955,0.0541812,0.121358,0.0155417,0.0562827,0.197492,0.0470267,0.0532672,0.0701083,0.061524,0.0163522,0.0483972,0.0703625
0.025,0.0699078,0.0611853,0.0347455,0.0218796,0.0447208,0.135701,0.0494162,0.063912,0.188947,0.0696097,0.0593707,0.0844516,0.0456549,0.0236765,0.0578577,0.0859265
0.026,0.0735699,0.0581335,0.0503094,0.0359177,0.0535709,0.122884,0.0515524,0.0800864,0.163313,0.0494681,0.0605914,0.0627841,0.0584723,0.0279489,0.061825,0.0395398
0.027,0.0732648,0.0559973,0.0506146,0.0325607,0.0459415,0.150044,0.0552145,0.0697104,0.143476,0.0677786,0.052962,0.0707187,0.0459601,0.034968,0.0599939,0.0761609
0.028,0.0717389,0.0587439,0.0725873,0.0661301,0.0621158,0.144551,0.0860373,0.0901572,0.158125,0.0381766,0.0557086,0.0548496,0.0508429,0.0462595,0.0557214,0.0541882
0.029,0.0601422,0.0785803,0.0677045,0.0554489,0.0438052,0.122273,0.087258,0.0855795,0.167585,0.0430594,0.028548,0.0511874,0.0477911,0.0383249,0.0676233,0.0337415
0.03,0.0503766,0.0593542,0.0509198,0.079863,0.0532657,0.112813,0.0726096,0.0535361,0.141035,0.073577,0.0837848,0.0685825,0.0581671,0.0258127,0.0578577,0.0688367
0.031,0.0384747,0.0544714,0.0625165,0.0661301,0.0483829,0.135091,0.075051,0.0767294,0.166364,0.0644217,0.045943,0.0475253,0.031922,0.062739,0.063656,0.0740247
0.032,0.0561749,0.045011,0.0670941,0.0835251,0.0608951,0.114644,0.0521628,0.0733725,0.168501,0.0638113,0.0670001,0.0636996,0.0563361,0.0352731,0.056637,0.0639539
0.033,0.0625836,0.0541663,0.0518353,0.086882,0.0648624,0.124409,0.0723044,0.0779501,0.00614716,0.0796805,0.0627277,0.057291,0.0587775,0.0694528,0.0529749,0.0822644
0.034,0.0509869,0.0517249,0.0661786,0.0630783,0.052045,0.115559,0.0726096,0.0684897,0.0146921,0.0238333,0.0734088,0.0682773,0.059693,0.0648752,0.0499231,0.064259
