Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0,-3.65508,8.99706,-1.04686,-0.0799362,0.0381699,-0.147974,1.50618,-9.72176,-0.098413,-0.0566276,0.367266,0.00898252,0.175647,9.48441,-1.86672,-0.0124896,-0.0577278,-0.0260683,3.25353,-9.54398,-1.13566,-0.137385,0.0617785,-0.32723,5.92328,-2.11827,7.27837,0.0896252,0.0756931,-0.0700421,2.48412,4.01847,7.00686,-0.678707,-0.349327,0.640425,9.07999,-0.0152728,3.41441,-0.254515,-0.0271278,0.0690844
0.001,-3.66772,8.97767,-1.02947,-0.080123,0.0350263,-0.14996,1.4535,-9.77192,-0.0400796,-0.0560601,0.356005,0.010291,0.184029,9.516,-1.8943,-0.0112032,-0.0540743,-0.0273056,3.25631,-9.52299,-1.18702,-0.138251,0.0580744,-0.33211,5.9398,-2.10268,7.27778,0.0891452,0.075663,-0.0691156,2.3059,4.08932,7.07134,-0.696246,-0.400354,0.659079,9.08564,-0.0389907,3.41236,-0.255546,-0.0285206,0.0692018
0.002,-3.68035,8.95828,-1.01209,-0.0803097,0.0318828,-0.151947,1.40081,-9.82208,0.0182538,-0.0554926,0.344744,0.0115994,0.19241,9.54759,-1.92188,-0.00991687,-0.0504208,-0.0285429,3.2591,-9.502,-1.23838,-0.139118,0.0543702,-0.336989,5.95633,-2.08708,7.27719,0.0886651,0.0756329,-0.068189,2.12769,4.16016,7.13582,-0.713785,-0.451381,0.677734,9.0913,-0.0627086,3.41031,-0.256577,-0.0299134,0.0693191
0.003,-3.69298,8.93889,-0.994709,-0.0804965,0.0287393,-0.153933,1.34812,-9.87224,0.0765871,-0.054925,0.333483,0.0129078,0.200792,9.57918,-1.94947,-0.00863053,-0.0467672,-0.0297803,3.26189,-9.48101,-1.28975,-0.139984,0.0506661,-0.341869,5.97286,-2.07149,7.2766,0.0881851,0.0756028,-0.0672624,1.94948,4.231,7.2003,-0.731324,-0.502409,0.696389,9.09696,-0.0864265,3.40825,-0.257609,-0.0313062,0.0694365
0.004,-3.70562,8.91951,-0.977327,-0.0806832,0.0255957,-0.155919,1.29544,-9.92239,0.13492,-0.0543575,0.322222,0.0142163,0.209174,9.61077,-1.97705,-0.00734418,-0.0431137,-0.0310176,3.26468,-9.46002,-1.34111,-0.140851,0.046962,-0.346749,5.98939,-2.05589,7.276,0.087705,0.0755727,-0.0663358,1.77126,4.30185,7.26478,-0.748863,-0.553436,0.715044,9.10262,-0.110144,3.4062,-0.25864,-0.0326991,0.0695538
0.005,-3.7055,8.9136,-0.97754,-0.0804505,0.02314,-0.158235,1.25317,-9.94361,0.183541,-0.0562578,0.309806,0.01475,0.195055,9.6101,-1.98116,-0.00710346,-0.0402261,-0.0303527,3.25077,-9.44325,-1.37648,-0.14291,0.0431988,-0.353132,6.0087,-2.04641,7.27581,0.0874453,0.0763974,-0.0656549,1.65957,4.35623,7.33939,-0.756478,-0.607304,0.72966,9.09712,-0.114452,3.39824,-0.25981,-0.0338539,0.0704395
0.006,-3.69519,8.91847,-0.991831,-0.0798823,0.0212346,-0.160814,1.21924,-9.94167,0.224392,-0.0601323,0.296465,0.0146638,0.162935,9.58361,-1.96649,-0.00769923,-0.0379511,-0.028166,3.22351,-9.42985,-1.39906,-0.145923,0.0393883,-0.360719,6.03024,-2.04181,7.27593,0.0873618,0.0779058,-0.0651704,1.6011,4.39746,7.42211,-0.756154,-0.663445,0.741045,9.0827,-0.103233,3.38554,-0.261092,-0.0348184,0.07194
0.007,-3.68487,8.92334,-1.00612,-0.079314,0.0193292,-0.163393,1.18531,-9.93973,0.265243,-0.0640068,0.283124,0.0145777,0.130816,9.55713,-1.95181,-0.00829501,-0.0356761,-0.0259793,3.19626,-9.41646,-1.42165,-0.148937,0.0355778,-0.368306,6.05177,-2.03722,7.27604,0.0872784,0.0794143,-0.0646859,1.54263,4.43868,7.50482,-0.75583,-0.719586,0.75243,9.06828,-0.0920127,3.37284,-0.262374,-0.0357829,0.0734404
0.008,-3.67455,8.92822,-1.02041,-0.0787457,0.0174238,-0.165972,1.15139,-9.93779,0.306094,-0.0678813,0.269783,0.0144915,0.0986961,9.53064,-1.93714,-0.00889078,-0.0334011,-0.0237926,3.169,-9.40306,-1.44423,-0.15195,0.0317674,-0.375893,6.07331,-2.03262,7.27616,0.0871949,0.0809227,-0.0642014,1.48415,4.4799,7.58753,-0.755506,-0.775727,0.763815,9.05387,-0.0807928,3.36014,-0.263655,-0.0367474,0.0749408
0.009,-3.66392,8.93296,-1.03332,-0.0783315,0.0157263,-0.168397,1.11934,-9.93351,0.343392,-0.0726244,0.256501,0.0144205,0.0740714,9.50739,-1.92629,-0.00960279,-0.0307807,-0.0220134,3.14214,-9.39019,-1.46658,-0.154917,0.0280968,-0.383532,6.09382,-2.03076,7.27721,0.0871792,0.0823561,-0.0638234,1.44035,4.52342,7.66927,-0.753333,-0.831508,0.774916,9.04008,-0.0705832,3.34971,-0.264785,-0.0377587,0.0767456
0.01,-3.65075,8.93664,-1.0352,-0.0791493,0.0156916,-0.169597,1.10233,-9.91049,0.352263,-0.084316,0.24369,0.0144698,0.109405,9.50996,-1.94602,-0.0112447,-0.0253963,-0.0234948,3.11846,-9.38155,-1.48709,-0.157512,0.0255452,-0.391581,6.10608,-2.0507,7.28569,0.0877056,0.0831881,-0.0642978,1.51396,4.58539,7.74315,-0.736364,-0.884408,0.783748,9.03134,-0.0684562,3.35744,-0.264699,-0.0391436,0.0809854
0.011,-3.63758,8.94032,-1.03707,-0.0799672,0.0156569,-0.170796,1.08531,-9.88747,0.361134,-0.0960075,0.230879,0.0145192,0.144738,9.51252,-1.96575,-0.0128867,-0.0200119,-0.0249762,3.09478,-9.37291,-1.50759,-0.160107,0.0229936,-0.399631,6.11834,-2.07065,7.29417,0.0882319,0.0840201,-0.0647722,1.58757,4.64736,7.81703,-0.719396,-0.937308,0.79258,9.0226,-0.0663292,3.36517,-0.264613,-0.0405286,0.0852252
