Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0,-4.23427,7.71263,0.692144,0.0443251,0.271826,-0.0327916,0.516919,-9.76608,-1.44171,0.0618122,0.229245,0.0983097,-3.0715,8.94387,-2.30169,0.233989,0.207601,-0.0294206,2.21653,-9.74354,-1.55341,-0.00331862,0.0692927,0.030179,6.02574,-0.866973,5.01706,-0.365179,-0.95225,0.858431,4.57452,0.331196,8.93276,-0.0974479,0.0189925,0.0271576,9.08101,-2.10979,2.42313,0.383867,-0.105983,-0.272671
0.001,-4.23685,7.70549,0.665531,0.0637974,0.25949,-0.0359517,0.490837,-9.80254,-1.42171,0.0568333,0.219878,0.10516,-2.97498,8.97379,-2.3077,0.23334,0.170554,-0.0353627,2.22239,-9.75638,-1.52917,-0.00227364,0.0706148,0.0300664,5.95228,-0.902828,5.01299,-0.374958,-0.985852,0.852794,4.57747,0.341527,8.93487,-0.0951793,0.0184072,0.0263871,9.08488,-2.13101,2.43948,0.377282,-0.109569,-0.274842
0.002,-4.23944,7.69835,0.638918,0.0832696,0.247154,-0.0391117,0.464754,-9.839,-1.40171,0.0518545,0.210511,0.112009,-2.87847,9.0037,-2.31372,0.232691,0.133506,-0.0413047,2.22825,-9.76921,-1.50493,-0.00122866,0.0719369,0.0299538,5.87882,-0.938683,5.00891,-0.384737,-1.01945,0.847157,4.58042,0.351858,8.93698,-0.0929107,0.0178218,0.0256167,9.08874,-2.15224,2.45583,0.370696,-0.113155,-0.277012
0.003,-4.24202,7.6912,0.612305,0.102742,0.234818,-0.0422718,0.438672,-9.87545,-1.3817,0.0468756,0.201143,0.118859,-2.78196,9.03361,-2.31973,0.232042,0.0964584,-0.0472468,2.23411,-9.78205,-1.48068,-0.000183681,0.073259,0.0298412,5.80536,-0.974538,5.00484,-0.394516,-1.05306,0.84152,4.58338,0.362189,8.93909,-0.090642,0.0172365,0.0248462,9.0926,-2.17346,2.47218,0.36411,-0.116741,-0.279183
0.004,-4.2446,7.68406,0.585692,0.122214,0.222483,-0.0454319,0.412589,-9.91191,-1.3617,0.0418967,0.191776,0.125709,-2.68544,9.06352,-2.32574,0.231393,0.0594108,-0.0531889,2.23998,-9.79489,-1.45644,0.000861296,0.0745811,0.0297286,5.7319,-1.01039,5.00077,-0.404296,-1.08666,0.835883,4.58633,0.37252,8.9412,-0.0883734,0.0166511,0.0240757,9.09646,-2.19469,2.48853,0.357525,-0.120327,-0.281353
0.005,-4.26648,7.6881,0.550005,0.14431,0.207166,-0.0495188,0.386068,-9.93219,-1.36992,0.040526,0.185505,0.128566,-2.58665,9.0856,-2.32583,0.231287,0.0242558,-0.0566246,2.25053,-9.79549,-1.44386,0.000750707,0.0761077,0.0294916,5.66317,-1.06055,5.01108,-0.40856,-1.12256,0.830239,4.58716,0.390178,8.9301,-0.0861117,0.01528,0.0232197,9.09756,-2.21256,2.50806,0.350627,-0.123033,-0.283077
0.006,-4.3038,7.70108,0.50706,0.168506,0.189464,-0.0543473,0.359196,-9.93954,-1.40071,0.0420418,0.181711,0.128229,-2.48604,9.10141,-2.32117,0.231615,-0.00938512,-0.0580553,2.26483,-9.78631,-1.44062,-0.000284338,0.0777979,0.0291551,5.59824,-1.12214,5.0329,-0.408413,-1.1603,0.824588,4.58629,0.413697,8.90844,-0.0838557,0.0132801,0.0222952,9.09644,-2.22776,2.53013,0.343481,-0.125035,-0.284444
0.007,-4.34111,7.71407,0.464114,0.192702,0.171762,-0.0591758,0.332324,-9.94688,-1.4315,0.0435577,0.177916,0.127892,-2.38543,9.11721,-2.31651,0.231942,-0.0430261,-0.0594859,2.27913,-9.77714,-1.43738,-0.00131938,0.079488,0.0288185,5.5333,-1.18373,5.05473,-0.408266,-1.19804,0.818938,4.58543,0.437215,8.88677,-0.0815996,0.0112803,0.0213708,9.09532,-2.24296,2.5522,0.336335,-0.127037,-0.28581
0.008,-4.37842,7.72705,0.421168,0.216897,0.154061,-0.0640043,0.305452,-9.95423,-1.4623,0.0450736,0.174122,0.127555,-2.28482,9.13301,-2.31185,0.23227,-0.076667,-0.0609166,2.29344,-9.76796,-1.43415,-0.00235443,0.0811782,0.0284819,5.46836,-1.24533,5.07655,-0.408118,-1.23578,0.813288,4.58456,0.460734,8.86511,-0.0793435,0.00928044,0.0204464,9.0942,-2.25815,2.57427,0.329188,-0.129039,-0.287177
0.009,-4.41381,7.73875,0.380339,0.240846,0.135672,-0.069088,0.277602,-9.96111,-1.49231,0.0470933,0.170475,0.127457,-2.18768,9.14798,-2.3121,0.232922,-0.110222,-0.0627065,2.30621,-9.75774,-1.4338,-0.00350721,0.0828796,0.0281438,5.40725,-1.3316,5.1072,-0.402429,-1.27443,0.805801,4.58072,0.484037,8.84883,-0.0772409,0.00735182,0.0195601,9.09538,-2.27239,2.59427,0.321985,-0.130785,-0.288477
