Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0,-3.50056,9.02904,-1.09986,0.0794941,-0.282317,-0.209397,0.784593,-11.5129,2.59805,0.0357636,-0.0613883,0.279681,0.00728561,9.56292,-1.84013,-0.00481108,-0.088465,-0.060775,0.245833,-10.6495,0.423599,-0.0929516,0.328607,-0.360933,5.94502,-2.13066,7.47697,-0.0326464,-0.003195,0.00166572,5.12143,3.88216,7.97933,-0.80325,0.608493,0.361275,9.90395,-0.902406,2.53285,-0.496869,-0.0289981,-0.0732952
0.001,-3.49369,9.03541,-1.10898,0.0835839,-0.283138,-0.20608,0.729035,-11.5201,2.61498,0.0331601,-0.0676697,0.280698,0.0151454,9.58799,-1.85096,-0.00645559,-0.0905294,-0.0610753,0.10344,-10.7277,0.392565,-0.102717,0.337617,-0.354422,5.95059,-2.14509,7.46443,-0.0337551,-0.00348236,0.000897891,4.61922,3.91112,8.16438,-0.725504,0.518214,0.337513,9.91171,-0.91311,2.53295,-0.494331,-0.0299536,-0.0774272
0.002,-3.48682,9.04177,-1.1181,0.0876737,-0.28396,-0.202763,0.673477,-11.5273,2.63192,0.0305566,-0.0739511,0.281716,0.0230051,9.61305,-1.8618,-0.0081001,-0.0925938,-0.0613757,-0.0389528,-10.806,0.361531,-0.112483,0.346628,-0.347911,5.95617,-2.15953,7.4519,-0.0348637,-0.00376973,0.000130064,4.11701,3.94009,8.34942,-0.647758,0.427935,0.31375,9.91947,-0.923815,2.53304,-0.491794,-0.0309091,-0.0815592
0.003,-3.47996,9.04814,-1.12723,0.0917635,-0.284781,-0.199445,0.617919,-11.5344,2.64885,0.0279531,-0.0802325,0.282733,0.0308648,9.63811,-1.87263,-0.00974461,-0.0946582,-0.0616761,-0.181345,-10.8843,0.330496,-0.122249,0.355639,-0.3414,5.96174,-2.17397,7.43936,-0.0359723,-0.00405709,-0.000637764,3.6148,3.96905,8.53447,-0.570012,0.337656,0.289988,9.92723,-0.93452,2.53314,-0.489256,-0.0318646,-0.0856912
0.004,-3.47309,9.05451,-1.13635,0.0958533,-0.285603,-0.196128,0.562361,-11.5416,2.66579,0.0253496,-0.0865139,0.283751,0.0387246,9.66317,-1.88346,-0.0113891,-0.0967225,-0.0619764,-0.323738,-10.9626,0.299462,-0.132014,0.36465,-0.334889,5.96732,-2.1884,7.42683,-0.037081,-0.00434446,-0.00140559,3.11258,3.99802,8.71951,-0.492265,0.247377,0.266225,9.93499,-0.945224,2.53324,-0.486719,-0.03282,-0.0898232
0.005,-3.49084,9.05349,-1.14658,0.0974954,-0.289052,-0.195701,0.555203,-11.5478,2.64054,0.0192193,-0.0921709,0.282074,0.0301517,9.67443,-1.89624,-0.0128346,-0.0986516,-0.0612855,-0.445116,-11.0278,0.174453,-0.144207,0.377174,-0.327645,5.97194,-2.18229,7.42291,-0.0371843,-0.00564378,-0.00148247,3.00388,3.89753,8.8913,-0.392733,0.168882,0.222792,9.94297,-0.953338,2.54147,-0.483249,-0.0314,-0.0917387
0.006,-3.52828,9.04655,-1.15768,0.0971793,-0.294603,-0.197587,0.586767,-11.5532,2.58156,0.0102675,-0.0973283,0.278242,0.00843257,9.67465,-1.91059,-0.0141207,-0.100472,-0.0598015,-0.549683,-11.0827,-0.0257351,-0.15834,0.392508,-0.319815,5.97579,-2.15974,7.42588,-0.0364834,-0.00775266,-0.00100659,3.20999,3.69347,9.05249,-0.275772,0.0998138,0.163621,9.95111,-0.95938,2.55621,-0.479033,-0.0280795,-0.091881
0.007,-3.56572,9.03961,-1.16878,0.0968632,-0.300153,-0.199472,0.61833,-11.5586,2.52258,0.0013158,-0.102486,0.27441,-0.0132865,9.67487,-1.92493,-0.0154069,-0.102293,-0.0583175,-0.65425,-11.1376,-0.225924,-0.172474,0.407843,-0.311985,5.97965,-2.13719,7.42885,-0.0357825,-0.00986155,-0.000530708,3.4161,3.48941,9.21368,-0.158811,0.0307454,0.10445,9.95926,-0.965422,2.57094,-0.474816,-0.0247591,-0.0920233
0.008,-3.60317,9.03267,-1.17988,0.0965472,-0.305704,-0.201358,0.649894,-11.564,2.4636,-0.00763595,-0.107643,0.270578,-0.0350056,9.6751,-1.93928,-0.016693,-0.104114,-0.0568335,-0.758816,-11.1925,-0.426112,-0.186607,0.423178,-0.304155,5.98351,-2.11464,7.43182,-0.0350816,-0.0119704,-5.48278e-005,3.62221,3.28536,9.37487,-0.0418498,-0.0383229,0.0452796,9.96741,-0.971464,2.58567,-0.4706,-0.0214386,-0.0921655
0.009,-3.63676,9.02452,-1.1892,0.0966034,-0.310654,-0.203195,0.687221,-11.5663,2.4024,-0.0169371,-0.112163,0.266223,-0.0554287,9.67432,-1.95074,-0.0179876,-0.106022,-0.0556228,-0.853243,-11.2441,-0.621802,-0.200256,0.438162,-0.29631,5.98585,-2.09322,7.43186,-0.0348487,-0.0138148,0.000244922,3.88389,3.06818,9.51028,0.0658144,-0.0998778,-0.0114449,9.97464,-0.97691,2.59719,-0.466002,-0.0176565,-0.0921583
0.01,-3.6396,9.00669,-1.18427,0.0996381,-0.310799,-0.204648,0.770661,-11.5441,2.32353,-0.0290329,-0.111582,0.257682,-0.0654841,9.66555,-1.93914,-0.0193493,-0.108627,-0.0565986,-0.866547,-11.2691,-0.781499,-0.210028,0.450348,-0.288347,5.97613,-2.08092,7.40843,-0.0383596,-0.013543,-0.000864373,4.59004,2.74602,9.43952,0.0991029,-0.101326,-0.0486001,9.97449,-0.977589,2.58297,-0.458351,-0.0101814,-0.0909542
0.011,-3.64244,8.98887,-1.17933,0.102673,-0.310944,-0.2061,0.854101,-11.5219,2.24466,-0.0411288,-0.111,0.249141,-0.0755395,9.65679,-1.92755,-0.020711,-0.111233,-0.0575745,-0.879851,-11.294,-0.941197,-0.2198,0.462533,-0.280384,5.9664,-2.06861,7.385,-0.0418706,-0.0132712,-0.00197367,5.2962,2.42385,9.36876,0.132391,-0.102773,-0.0857553,9.97434,-0.978268,2.56876,-0.450699,-0.00270632,-0.0897501
0.012,-3.64528,8.97104,-1.17439,0.105708,-0.311089,-0.207553,0.937541,-11.4996,2.16579,-0.0532247,-0.110419,0.240599,-0.0855949,9.64802,-1.91595,-0.0220728,-0.113838,-0.0585504,-0.893155,-11.319,-1.10089,-0.229571,0.474718,-0.272421,5.95667,-2.0563,7.36157,-0.0453816,-0.0129993,-0.00308296,6.00236,2.10169,9.298,0.16568,-0.104221,-0.12291,9.9742,-0.978947,2.55454,-0.443048,0.00476877,-0.0885461
0.013,-3.64811,8.95322,-1.16945,0.108742,-0.311233,-0.209005,1.02098,-11.4774,2.08692,-0.0653205,-0.109838,0.232058,-0.0956503,9.63925,-1.90435,-0.0234345,-0.116444,-0.0595262,-0.906459,-11.344,-1.26059,-0.239343,0.486903,-0.264458,5.94694,-2.044,7.33814,-0.0488926,-0.0127275,-0.00419226,6.70851,1.77952,9.22724,0.198968,-0.105669,-0.160066,9.97405,-0.979626,2.54032,-0.435397,0.0122439,-0.087342
0.014,-3.64316,8.94456,-1.16946,0.111268,-0.315536,-0.210437,1.13103,-11.4459,2.01331,-0.0756603,-0.107981,0.223679,-0.0972935,9.64756,-1.89759,-0.0256893,-0.118566,-0.0597754,-0.875245,-11.3761,-1.30587,-0.242681,0.487355,-0.25741,5.95268,-2.03668,7.33162,-0.0491032,-0.0116865,-0.00461663,7.31905,1.5578,9.09566,0.190871,-0.0821356,-0.17128,9.96802,-0.984068,2.54077,-0.427267,0.0193139,-0.0851419
