Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0,-5.01154,8.2467,-1.01891,0.0196459,0.00571378,0.0356209,-0.781782,-9.85495,-0.756004,0.00485522,0.0164768,-0.0280343,-0.183335,9.5568,-1.71927,0.00355333,0.0114935,0.0269733,1.68784,-9.76137,-1.66582,-0.0651168,0.0413832,-0.0269594,4.77623,-0.600655,8.35587,-0.0346075,-0.0015694,0.00905415,4.44289,0.201734,8.96989,-0.0139468,0.007455,0.0100757,9.49944,-1.48562,1.91917,-0.0434982,-0.0145121,0.00986734
0.001,-5.02195,8.24187,-1.00537,0.0189377,0.00670808,0.0359931,-0.79224,-9.87181,-0.753219,0.00509691,0.0162344,-0.0283972,-0.190356,9.5307,-1.71059,0.00376017,0.0111598,0.0273268,1.72132,-9.7637,-1.66602,-0.0646566,0.040512,-0.02668,4.79576,-0.616241,8.35105,-0.034724,-0.0017816,0.00807953,4.4461,0.216799,8.96669,-0.0143127,0.00691236,0.0109555,9.51335,-1.48258,1.9183,-0.0434394,-0.0154638,0.00970749
0.002,-5.03236,8.23704,-0.991819,0.0182295,0.00770237,0.0363653,-0.802698,-9.88866,-0.750434,0.0053386,0.0159921,-0.02876,-0.197378,9.50459,-1.70192,0.003967,0.010826,0.0276803,1.7548,-9.76602,-1.66622,-0.0641963,0.0396408,-0.0264006,4.81529,-0.631827,8.34623,-0.0348404,-0.0019938,0.00710491,4.44932,0.231865,8.96349,-0.0146786,0.00636973,0.0118353,9.52726,-1.47954,1.91743,-0.0433806,-0.0164155,0.00954763
0.003,-5.04277,8.23221,-0.978273,0.0175213,0.00869667,0.0367374,-0.813156,-9.90551,-0.747649,0.0055803,0.0157498,-0.0291229,-0.204399,9.47848,-1.69324,0.00417384,0.0104923,0.0280338,1.78828,-9.76835,-1.66642,-0.0637361,0.0387697,-0.0261212,4.83482,-0.647413,8.3414,-0.0349568,-0.002206,0.00613029,4.45254,0.24693,8.96029,-0.0150445,0.00582709,0.0127151,9.54117,-1.4765,1.91657,-0.0433218,-0.0173672,0.00938778
0.004,-5.05317,8.22738,-0.964726,0.016813,0.00969097,0.0371096,-0.823615,-9.92236,-0.744865,0.00582199,0.0155075,-0.0294858,-0.21142,9.45238,-1.68456,0.00438067,0.0101585,0.0283873,1.82176,-9.77068,-1.66663,-0.0632759,0.0378985,-0.0258417,4.85435,-0.663,8.33658,-0.0350733,-0.0024182,0.00515567,4.45575,0.261995,8.9571,-0.0154104,0.00528445,0.0135948,9.55508,-1.47346,1.9157,-0.043263,-0.0183189,0.00922792
0.005,-5.05474,8.22282,-0.966384,0.0156913,0.00975392,0.037275,-0.823178,-9.93322,-0.741816,0.00644717,0.0151693,-0.0298582,-0.207142,9.46078,-1.67891,0.00444603,0.00984939,0.0281656,1.8235,-9.76291,-1.67341,-0.0631666,0.0378563,-0.0250736,4.85415,-0.664187,8.34307,-0.0349251,-0.00174063,0.00509654,4.45127,0.261697,8.96486,-0.0151271,0.00428663,0.0139751,9.56347,-1.47639,1.91467,-0.0430437,-0.0175619,0.00986827
0.006,-5.04923,8.21848,-0.980207,0.0142388,0.00907181,0.037275,-0.814025,-9.93928,-0.738556,0.00737915,0.0147544,-0.0302383,-0.193825,9.49678,-1.67568,0.00439819,0.00955994,0.0274837,1.79986,-9.74706,-1.68546,-0.0633382,0.0384773,-0.0239145,4.83816,-0.653856,8.35861,-0.0345653,-0.000351243,0.00576981,4.44063,0.249107,8.98138,-0.0143243,0.00292467,0.0139558,9.56744,-1.4841,1.91351,-0.042696,-0.0154379,0.0111488
0.007,-5.04371,8.21415,-0.994029,0.0127862,0.00838969,0.037275,-0.804872,-9.94535,-0.735296,0.00831113,0.0143395,-0.0306184,-0.180507,9.53278,-1.67246,0.00435035,0.00927049,0.0268018,1.77622,-9.73122,-1.6975,-0.0635097,0.0390983,-0.0227555,4.82218,-0.643525,8.37415,-0.0342055,0.00103815,0.00644308,4.42998,0.236518,8.99791,-0.0135215,0.0015627,0.0139365,9.57141,-1.49182,1.91234,-0.0423482,-0.0133139,0.0124293
0.008,-5.0382,8.20981,-1.00785,0.0113336,0.00770757,0.037275,-0.795719,-9.95141,-0.732036,0.00924312,0.0139246,-0.0309985,-0.16719,9.56879,-1.66923,0.00430252,0.00898103,0.0261198,1.75258,-9.71537,-1.70955,-0.0636813,0.0397193,-0.0215964,4.80619,-0.633194,8.38968,-0.0338457,0.00242753,0.00711635,4.41933,0.223928,9.01444,-0.0127187,0.000200731,0.0139172,9.57539,-1.49953,1.91118,-0.0420005,-0.0111899,0.0137098
0.009,-5.03388,8.20606,-1.01956,0.0100661,0.00713906,0.0372133,-0.787968,-9.95667,-0.729826,0.0101081,0.0136519,-0.031294,-0.152984,9.59854,-1.66705,0.00406422,0.0086969,0.0257275,1.73024,-9.69968,-1.72023,-0.0638354,0.0403774,-0.0207348,4.79215,-0.625211,8.40335,-0.0334141,0.0035818,0.00775491,4.41005,0.212333,9.0296,-0.0119021,-0.00111256,0.0137867,9.57683,-1.50594,1.90984,-0.0417287,-0.00936989,0.0149124
0.01,-5.03905,8.20695,-1.01433,0.0102785,0.0074794,0.0366583,-0.791435,-9.95549,-0.736016,0.0104373,0.0145171,-0.0309122,-0.13167,9.5783,-1.67321,0.00230224,0.00845528,0.0276519,1.71826,-9.68531,-1.72001,-0.0638503,0.0413323,-0.0222532,4.79363,-0.636014,8.40207,-0.032408,0.00285506,0.00811575,4.4116,0.208691,9.03385,-0.0109746,-0.00203643,0.0127666,9.55801,-1.50195,1.9071,-0.0420649,-0.0099815,0.0154925
0.011,-5.04423,8.20784,-1.0091,0.010491,0.00781973,0.0361033,-0.794903,-9.95431,-0.742206,0.0107664,0.0153823,-0.0305304,-0.110355,9.55806,-1.67937,0.000540251,0.00821366,0.0295762,1.70629,-9.67094,-1.71979,-0.0638652,0.0422872,-0.0237715,4.79512,-0.646818,8.40079,-0.0314019,0.00212832,0.0084766,4.41316,0.205049,9.0381,-0.0100471,-0.00296031,0.0117464,9.5392,-1.49797,1.90435,-0.0424011,-0.0105931,0.0160726
0.012,-5.04941,8.20874,-1.00388,0.0107034,0.00816007,0.0355483,-0.79837,-9.95313,-0.748396,0.0110956,0.0162475,-0.0301485,-0.0890399,9.53782,-1.68553,-0.00122173,0.00797204,0.0315005,1.69432,-9.65657,-1.71957,-0.0638801,0.0432421,-0.0252898,4.7966,-0.657621,8.39952,-0.0303958,0.00140158,0.00883744,4.41471,0.201407,9.04235,-0.00911965,-0.00388419,0.0107262,9.52038,-1.49398,1.90161,-0.0427372,-0.0112047,0.0166527
