Time,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z
0.012,0.123355,-0.541447,9.68416,-0.0188322,0.0115321,0.00506999,-0.205572,-0.273265,9.74026,0.00108,0.0236828,0.0103526,0.0796892,-0.202629,9.84009,-0.057836,0.0332351,-0.000782585,1.18498,9.34491,2.08484,-0.00979821,0.0153351,0.0125396,-0.0274306,0.218991,10.0404,-0.0167792,0.00341342,0.0103812,-0.149579,-0.301615,-9.96218,-0.0273142,-0.00631634,-0.017134,-0.0758713,0.0291767,9.72381,-0.00424345,0.0168511,0.00414195
0.013,0.107621,-0.537461,9.68326,-0.018838,0.0123838,0.00658314,-0.201847,-0.284556,9.72237,-2.45e-05,0.0228195,0.0115439,0.0988917,-0.180165,9.84184,-0.0571676,0.0345983,-0.00245351,1.18815,9.34301,2.08234,-0.0101572,0.0156149,0.0129997,-0.0133173,0.220659,10.0565,-0.0166954,0.00404836,0.00962327,-0.152482,-0.301822,-9.96128,-0.0285627,-0.0068549,-0.0168218,-0.0714382,0.0253444,9.70838,-0.0030214,0.0172625,0.00138819
0.014,0.111164,-0.538046,9.68661,-0.0189923,0.0117261,0.00738107,-0.194269,-0.274621,9.72974,0.000170492,0.0224701,0.0121034,0.0933347,-0.177641,9.84319,-0.0569286,0.0347893,-0.00380754,1.18783,9.3356,2.07666,-0.00918761,0.0157945,0.0129662,-0.0136492,0.223698,10.0664,-0.0169685,0.00373939,0.0101437,-0.145586,-0.301139,-9.95391,-0.0292136,-0.00746817,-0.0163955,-0.0652118,0.00953986,9.71472,-0.00481002,0.0179207,0.00027196
0.015,0.124344,-0.540917,9.69207,-0.0192209,0.0103136,0.00782138,-0.184765,-0.254072,9.74973,0.00101523,0.0223777,0.0123471,0.075398,-0.185088,9.84436,-0.0569042,0.0343943,-0.00500313,1.18576,9.32543,2.06938,-0.00755363,0.0159239,0.0126859,-0.0212037,0.227422,10.0731,-0.0174201,0.00295848,0.0113033,-0.133791,-0.300012,-9.94329,-0.0295657,-0.00811879,-0.015912,-0.0580889,-0.0122508,9.73196,-0.00810397,0.0187025,-2.55e-05
0.016,0.137525,-0.543787,9.69754,-0.0194495,0.00890108,0.00826169,-0.17526,-0.233522,9.76972,0.00185997,0.0222854,0.0125907,0.0574613,-0.192534,9.84552,-0.0568799,0.0339992,-0.00619871,1.18369,9.31527,2.06209,-0.00591964,0.0160533,0.0124055,-0.0287581,0.231146,10.0799,-0.0178716,0.00217756,0.0124629,-0.121996,-0.298885,-9.93268,-0.0299179,-0.00876941,-0.0154285,-0.0509659,-0.0340414,9.7492,-0.0113979,0.0194842,-0.000322976
0.017,0.150705,-0.546657,9.703,-0.019678,0.0074886,0.00870201,-0.165756,-0.212973,9.78971,0.0027047,0.022193,0.0128344,0.0395246,-0.199981,9.84669,-0.0568555,0.0336041,-0.0073943,1.18163,9.3051,2.05481,-0.00428566,0.0161827,0.0121252,-0.0363126,0.234871,10.0866,-0.0183232,0.00139665,0.0136225,-0.1102,-0.297758,-9.92207,-0.03027,-0.00942004,-0.014945,-0.043843,-0.055832,9.76643,-0.0146919,0.0202659,-0.000620444
0.018,0.162834,-0.551597,9.71184,-0.019802,0.00648774,0.00910857,-0.160147,-0.191877,9.80384,0.0032732,0.0224853,0.0131451,0.0262921,-0.208249,9.84958,-0.0568568,0.0329316,-0.00816254,1.17855,9.30085,2.04964,-0.00325197,0.0163244,0.0118943,-0.0433104,0.233246,10.09,-0.0185335,0.000742708,0.0144705,-0.101247,-0.299123,-9.9134,-0.0305077,-0.00953479,-0.014034,-0.0379175,-0.0717446,9.77857,-0.0174724,0.0206671,-0.000602949
0.019,0.171283,-0.563779,9.73247,-0.0195597,0.00692755,0.00939703,-0.168168,-0.168866,9.79744,0.00287485,0.0241239,0.0136907,0.0295245,-0.219395,9.85852,-0.0569478,0.0312882,-0.00743508,1.17192,9.3173,2.05183,-0.00431928,0.0165094,0.0118363,-0.0483601,0.212898,10.0818,-0.017899,0.000533184,0.0142279,-0.102241,-0.309214,-9.91156,-0.0303448,-0.007774,-0.0116268,-0.036183,-0.0670842,9.77285,-0.018456,0.0197364,0.000516916
0.02,0.179732,-0.575962,9.7531,-0.0193174,0.00736736,0.00968549,-0.176189,-0.145856,9.79104,0.00247651,0.0257625,0.0142363,0.0327569,-0.23054,9.86746,-0.0570389,0.0296449,-0.00670762,1.1653,9.33376,2.05403,-0.00538659,0.0166944,0.0117783,-0.0534097,0.192551,10.0735,-0.0172646,0.00032366,0.0139853,-0.103235,-0.319305,-9.90972,-0.030182,-0.0060132,-0.00921965,-0.0344486,-0.0624237,9.76714,-0.0194395,0.0188057,0.00163678
0.021,0.188181,-0.588145,9.77374,-0.0190752,0.00780717,0.00997394,-0.18421,-0.122845,9.78464,0.00207816,0.0274012,0.0147819,0.0359893,-0.241686,9.87639,-0.0571299,0.0280015,-0.00598016,1.15868,9.35021,2.05623,-0.00645391,0.0168794,0.0117204,-0.0584594,0.172204,10.0652,-0.0166302,0.000114137,0.0137428,-0.10423,-0.329395,-9.90787,-0.0300191,-0.00425241,-0.00681248,-0.0327141,-0.0577632,9.76142,-0.0204231,0.017875,0.00275665
0.022,0.19663,-0.600328,9.79437,-0.0188329,0.00824699,0.0102624,-0.192232,-0.0998346,9.77824,0.00167982,0.0290398,0.0153275,0.0392216,-0.252832,9.88533,-0.0572209,0.0263582,-0.0052527,1.15205,9.36667,2.05843,-0.00752122,0.0170643,0.0116624,-0.0635091,0.151857,10.0569,-0.0159958,-9.54e-05,0.0135002,-0.105224,-0.339486,-9.90603,-0.0298562,-0.00249161,-0.00440531,-0.0309796,-0.0531028,9.7557,-0.0214067,0.0169443,0.00387651
0.023,0.186619,-0.605694,9.78909,-0.0187316,0.00907546,0.00961721,-0.19123,-0.11212,9.76733,0.00091608,0.0277335,0.014008,0.0421275,-0.266013,9.88027,-0.0569023,0.0262596,-0.00522723,1.17451,9.34853,2.06319,-0.00861575,0.0167248,0.0115553,-0.0605727,0.14165,10.056,-0.0150084,0.00101361,0.0136179,-0.13123,-0.342204,-9.91385,-0.0299463,-0.00161268,-0.00515436,-0.0356054,-0.0456478,9.75104,-0.0206364,0.0168785,0.00418832
0.024,0.171334,-0.609113,9.77641,-0.0186705,0.010015,0.00870526,-0.18765,-0.13449,9.75514,4.79e-05,0.0255859,0.0121556,0.0449401,-0.279776,9.87122,-0.0564666,0.0266024,-0.00540231,1.20527,9.3205,2.06868,-0.00971805,0.0162354,0.0114341,-0.0553545,0.134342,10.0573,-0.0139202,0.00249932,0.0138386,-0.164382,-0.342815,-9.92443,-0.0301088,-0.00098572,-0.00680519,-0.0420484,-0.0373943,9.74669,-0.0193651,0.0170598,0.00426924
0.025,0.156048,-0.612531,9.76373,-0.0186094,0.0109545,0.00779331,-0.18407,-0.15686,9.74295,-0.000820192,0.0234383,0.0103032,0.0477526,-0.293539,9.86217,-0.056031,0.0269451,-0.0055774,1.23603,9.29247,2.07417,-0.0108203,0.0157461,0.011313,-0.0501364,0.127033,10.0586,-0.012832,0.00398503,0.0140593,-0.197534,-0.343426,-9.93501,-0.0302712,-0.000358755,-0.00845603,-0.0484913,-0.0291408,9.74233,-0.0180938,0.0172411,0.00435017
0.026,0.140763,-0.615949,9.75105,-0.0185484,0.011894,0.00688136,-0.18049,-0.179231,9.73075,-0.00168833,0.0212906,0.00845088,0.0505652,-0.307302,9.85312,-0.0555954,0.0272879,-0.00575249,1.26679,9.26445,2.07966,-0.0119226,0.0152567,0.0111918,-0.0449182,0.119724,10.0599,-0.0117438,0.00547075,0.0142799,-0.230687,-0.344037,-9.94559,-0.0304336,0.000268209,-0.0101069,-0.0549343,-0.0208873,9.73797,-0.0168225,0.0174224,0.0044311
0.027,0.131494,-0.618928,9.74069,-0.0183709,0.0125886,0.0063042,-0.177729,-0.190937,9.72932,-0.00233668,0.0194304,0.00708644,0.0525435,-0.315048,9.8484,-0.0558363,0.0277468,-0.00583847,1.28661,9.25338,2.08321,-0.0120606,0.015051,0.01071,-0.0368243,0.123256,10.0645,-0.0118218,0.00612067,0.0144637,-0.245694,-0.349175,-9.9486,-0.0308967,0.00047017,-0.011974,-0.0595761,-0.0121964,9.74616,-0.0158716,0.017731,0.00427555
0.028,0.134256,-0.621028,9.73499,-0.0179604,0.0127934,0.00639661,-0.176608,-0.181316,9.74942,-0.00254546,0.0181448,0.00669786,0.0528531,-0.310761,9.85233,-0.0574306,0.0284381,-0.00574622,1.28457,9.27621,2.08287,-0.0102698,0.0154129,0.00950679,-0.022979,0.14847,10.0758,-0.0142321,0.00509902,0.0145737,-0.224412,-0.363369,-9.93644,-0.0319612,-0.000177877,-0.0142736,-0.0606154,-0.00263034,9.77944,-0.0155615,0.0182942,0.00364706
0.029,0.137019,-0.623128,9.72929,-0.01755,0.0129982,0.00648902,-0.175487,-0.171695,9.76951,-0.00275424,0.0168593,0.00630928,0.0531628,-0.306473,9.85626,-0.0590249,0.0291294,-0.00565396,1.28253,9.29904,2.08254,-0.00847905,0.0157748,0.0083036,-0.00913369,0.173683,10.0871,-0.0166424,0.00407737,0.0146837,-0.203129,-0.377564,-9.92428,-0.0330258,-0.000825924,-0.0165732,-0.0616548,0.00693569,9.81272,-0.0152513,0.0188575,0.00301857
0.03,0.139781,-0.625228,9.72359,-0.0171396,0.013203,0.00658143,-0.174366,-0.162073,9.78961,-0.00296302,0.0155737,0.0059207,0.0534725,-0.302186,9.86018,-0.0606191,0.0298206,-0.00556171,1.28049,9.32187,2.0822,-0.00668827,0.0161367,0.00710041,0.00471163,0.198897,10.0984,-0.0190526,0.00305572,0.0147937,-0.181847,-0.391758,-9.91212,-0.0340903,-0.00147397,-0.0188729,-0.0626942,0.0165017,9.84601,-0.0149412,0.0194207,0.00239008
0.031,0.142544,-0.627328,9.71789,-0.0167291,0.0134078,0.00667385,-0.173244,-0.152452,9.8097,-0.0031718,0.0142882,0.00553212,0.0537822,-0.297898,9.86411,-0.0622134,0.0305119,-0.00546946,1.27845,9.34471,2.08187,-0.0048975,0.0164986,0.00589722,0.0185569,0.22411,10.1098,-0.0214629,0.00203407,0.0149037,-0.160565,-0.405952,-9.89997,-0.0351548,-0.00212202,-0.0211725,-0.0637336,0.0260677,9.87929,-0.0146311,0.0199839,0.00176159
0.032,0.142245,-0.633251,9.70564,-0.0164994,0.0127039,0.00560283,-0.18993,-0.155221,9.80837,-0.00334972,0.0151683,0.00582388,0.0469588,-0.276832,9.8828,-0.062553,0.0312624,-0.00455582,1.27515,9.35851,2.07507,-0.00486577,0.016756,0.00651572,0.0174911,0.229307,10.1105,-0.0204304,0.00144887,0.0142757,-0.159119,-0.384154,-9.89571,-0.0346364,-0.00239422,-0.0201987,-0.068451,0.0191433,9.8752,-0.014798,0.0188755,0.00223017
0.033,0.141564,-0.639651,9.69256,-0.0162923,0.0118863,0.00438639,-0.208841,-0.159539,9.80435,-0.00352378,0.0163192,0.00620068,0.0392439,-0.253668,9.90334,-0.0627359,0.0320203,-0.00353951,1.27169,9.37118,2.06746,-0.00505393,0.0170004,0.00736193,0.0145613,0.232001,10.1099,-0.0189676,0.000918222,0.0135555,-0.160153,-0.357857,-9.89244,-0.0339201,-0.00261944,-0.0188158,-0.0736282,0.0101575,9.86645,-0.0150246,0.0175582,0.00283588
0.034,0.140883,-0.646052,9.67949,-0.0160852,0.0110687,0.00316995,-0.227753,-0.163857,9.80034,-0.00369784,0.01747,0.00657747,0.0315289,-0.230505,9.92388,-0.0629187,0.0327783,-0.0025232,1.26823,9.38385,2.05985,-0.00524208,0.0172448,0.00820814,0.0116316,0.234695,10.1094,-0.0175047,0.000387575,0.0128353,-0.161187,-0.331561,-9.88918,-0.0332038,-0.00284466,-0.0174328,-0.0788055,0.00117178,9.85769,-0.0152511,0.0162409,0.0034416
0.035,0.140202,-0.652452,9.66642,-0.0158781,0.0102512,0.00195351,-0.246664,-0.168175,9.79632,-0.0038719,0.0186209,0.00695427,0.0238139,-0.207341,9.94441,-0.0631016,0.0335362,-0.0015069,1.26477,9.39651,2.05225,-0.00543023,0.0174892,0.00905435,0.00870179,0.237389,10.1088,-0.0160418,-0.000143071,0.0121151,-0.162221,-0.305264,-9.88591,-0.0324875,-0.00306988,-0.0160498,-0.0839827,-0.00781397,9.84893,-0.0154777,0.0149236,0.00404731
0.036,0.133007,-0.655556,9.65591,-0.0162102,0.00930599,0.00145645,-0.260184,-0.179707,9.79024,-0.00391949,0.0193077,0.00703623,0.0240175,-0.191347,9.94613,-0.0626049,0.033689,-0.00096428,1.2677,9.39538,2.04618,-0.00578739,0.0172487,0.00941107,0.00235055,0.234242,10.0959,-0.0149804,-0.00027512,0.0114444,-0.16345,-0.294551,-9.88092,-0.0314875,-0.00304496,-0.0147748,-0.0880343,-0.0109213,9.8323,-0.0153821,0.0145146,0.00436128
0.037,0.11767,-0.65454,9.6486,-0.0172164,0.00820127,0.00185863,-0.266964,-0.200257,9.78156,-0.00380898,0.0194145,0.00674964,0.0341193,-0.184315,9.92432,-0.0612589,0.0330853,-0.00101378,1.27862,9.37698,2.04204,-0.00635581,0.0164022,0.00915592,-0.00827753,0.223792,10.0677,-0.0144207,9.11e-05,0.0108357,-0.164923,-0.303318,-9.87378,-0.0301329,-0.00270736,-0.0136347,-0.090679,-0.00668073,9.80582,-0.0148839,0.015241,0.00431057
0.038,0.102333,-0.653523,9.64128,-0.0182226,0.00709656,0.00226081,-0.273744,-0.220806,9.77289,-0.00369846,0.0195213,0.00646306,0.0442211,-0.177284,9.90252,-0.0599128,0.0324816,-0.00106328,1.28953,9.35858,2.0379,-0.00692422,0.0155557,0.00890077,-0.0189056,0.213342,10.0394,-0.013861,0.000457276,0.0102269,-0.166395,-0.312085,-9.86664,-0.0287782,-0.00236977,-0.0124947,-0.0933237,-0.00244011,9.77934,-0.0143857,0.0159674,0.00425986
0.039,0.0869954,-0.652506,9.63397,-0.0192288,0.00599184,0.00266298,-0.280524,-0.241356,9.76421,-0.00358795,0.0196281,0.00617647,0.0543229,-0.170252,9.88071,-0.0585668,0.0318778,-0.00111278,1.30045,9.34018,2.03376,-0.00749264,0.0147091,0.00864563,-0.0295337,0.202892,10.0112,-0.0133012,0.000823474,0.00961815,-0.167868,-0.320852,-9.8595,-0.0274236,-0.00203218,-0.0113546,-0.0959683,0.0018005,9.75286,-0.0138875,0.0166938,0.00420916
0.04,0.0716582,-0.65149,9.62666,-0.020235,0.00488712,0.00306516,-0.287304,-0.261906,9.75554,-0.00347744,0.0197349,0.00588989,0.0644247,-0.16322,9.85891,-0.0572207,0.0312741,-0.00116228,1.31136,9.32178,2.02962,-0.00806106,0.0138626,0.00839048,-0.0401618,0.192443,9.98291,-0.0127415,0.00118967,0.00900939,-0.16934,-0.32962,-9.85236,-0.026069,-0.00169458,-0.0102146,-0.098613,0.00604111,9.72638,-0.0133893,0.0174202,0.00415845
0.041,0.0728422,-0.647384,9.63503,-0.0213478,0.00484718,0.00476102,-0.284101,-0.260414,9.7477,-0.00394816,0.0171145,0.00718751,0.0670221,-0.174978,9.83761,-0.0574608,0.0305633,-0.00112423,1.28505,9.31921,2.01791,-0.00816432,0.0137043,0.00887236,-0.0357436,0.192484,9.99179,-0.0133955,0.0013585,0.0084936,-0.161413,-0.34026,-9.86314,-0.0267403,-0.00240752,-0.00938925,-0.106833,0.0134787,9.72535,-0.0118145,0.0174812,0.00464271
0.042,0.0740261,-0.643279,9.64339,-0.0224606,0.00480724,0.00645687,-0.280898,-0.258922,9.73987,-0.00441888,0.0144942,0.00848513,0.0696194,-0.186736,9.8163,-0.0577008,0.0298524,-0.00108617,1.25874,9.31664,2.00619,-0.00826758,0.0135459,0.00935424,-0.0313254,0.192526,10.0007,-0.0140495,0.00152733,0.00797781,-0.153486,-0.350901,-9.87392,-0.0274117,-0.00312047,-0.00856391,-0.115052,0.0209164,9.72432,-0.0102396,0.0175422,0.00512697
0.043,0.0752101,-0.639174,9.65176,-0.0235734,0.0047673,0.00815273,-0.277696,-0.25743,9.73204,-0.0048896,0.0118738,0.00978275,0.0722167,-0.198494,9.795,-0.0579409,0.0291415,-0.00104812,1.23243,9.31407,1.99448,-0.00837084,0.0133876,0.00983612,-0.0269073,0.192568,10.0095,-0.0147034,0.00169616,0.00746202,-0.145559,-0.361541,-9.8847,-0.0280831,-0.00383341,-0.00773858,-0.123272,0.028354,9.7233,-0.00866478,0.0176033,0.00561123
0.044,0.076394,-0.635068,9.66013,-0.0246862,0.00472736,0.00984858,-0.274493,-0.255938,9.7242,-0.00536032,0.00925345,0.0110804,0.074814,-0.210252,9.7737,-0.0581809,0.0284307,-0.00101007,1.20612,9.3115,1.98276,-0.00847411,0.0132292,0.010318,-0.0224891,0.19261,10.0184,-0.0153574,0.00186499,0.00694622,-0.137632,-0.372182,-9.89548,-0.0287545,-0.00454635,-0.00691324,-0.131492,0.0357916,9.72227,-0.00708993,0.0176643,0.00609548
0.045,0.0898927,-0.624858,9.65702,-0.0258539,0.00444053,0.0107947,-0.267956,-0.255242,9.72264,-0.00487163,0.008911,0.0113302,0.080681,-0.220344,9.76646,-0.058856,0.0283279,-0.00132624,1.18532,9.30916,1.9792,-0.00827685,0.0131346,0.0109983,-0.016183,0.201776,10.0215,-0.0150648,0.00239924,0.00706162,-0.122966,-0.36887,-9.90699,-0.0286089,-0.00524633,-0.00687442,-0.127267,0.0354764,9.7227,-0.00639,0.0176659,0.00676874
0.046,0.113243,-0.609763,9.64473,-0.0270656,0.00395617,0.0111412,-0.258751,-0.255181,9.72609,-0.00361539,0.0103909,0.0107419,0.0891638,-0.229103,9.77048,-0.0598792,0.0287116,-0.00192581,1.16892,9.30699,1.98217,-0.00783917,0.0130909,0.0118375,-0.00836643,0.218241,10.02,-0.0140151,0.00322583,0.00768198,-0.102909,-0.354396,-9.91909,-0.0278099,-0.00593594,-0.00746481,-0.113088,0.0289591,9.72431,-0.00639,0.0176199,0.00759319
0.047,0.136594,-0.594668,9.63245,-0.0282772,0.00347181,0.0114876,-0.249547,-0.25512,9.72955,-0.00235916,0.0118707,0.0101535,0.0976466,-0.237862,9.77449,-0.0609024,0.0290953,-0.00252537,1.15251,9.30483,1.98513,-0.0074015,0.0130473,0.0126766,-0.000549893,0.234707,10.0184,-0.0129654,0.00405242,0.00830233,-0.0828524,-0.339923,-9.93118,-0.0270108,-0.00662556,-0.0080552,-0.0989078,0.0224417,9.72593,-0.00639,0.0175739,0.00841764
0.048,0.159944,-0.579574,9.62016,-0.0294889,0.00298745,0.011834,-0.240342,-0.25506,9.733,-0.00110293,0.0133506,0.00956519,0.106129,-0.24662,9.77851,-0.0619255,0.0294789,-0.00312494,1.13611,9.30266,1.9881,-0.00696382,0.0130036,0.0135157,0.00726664,0.251172,10.0169,-0.0119157,0.00487901,0.00892268,-0.0627954,-0.325449,-9.94327,-0.0262117,-0.00731517,-0.00864559,-0.0847282,0.0159244,9.72754,-0.00639,0.0175279,0.00924209
0.049,0.179574,-0.565038,9.6082,-0.0304734,0.00260829,0.0121342,-0.234593,-0.256914,9.73719,0.000349924,0.0148532,0.00900253,0.112424,-0.253003,9.78354,-0.0626523,0.0297547,-0.00368651,1.12185,9.30234,1.99262,-0.00656027,0.0129503,0.0142679,0.0127384,0.265246,10.0168,-0.0109558,0.005697,0.00941774,-0.0473523,-0.311252,-9.95254,-0.0254107,-0.0078651,-0.00922684,-0.0722473,0.0099546,9.72974,-0.00649302,0.0175548,0.0100193
0.05,0.16944,-0.55497,9.59886,-0.0296401,0.00307068,0.0120643,-0.256482,-0.274094,9.74726,0.00337576,0.0165376,0.00864541,0.101215,-0.240381,9.79667,-0.061008,0.0291675,-0.00394416,1.12472,9.31675,2.00952,-0.00642973,0.0128197,0.0143248,-0.000547691,0.260185,10.0285,-0.0107134,0.00644628,0.00891038,-0.0688193,-0.299263,-9.93918,-0.0245943,-0.0072976,-0.00973492,-0.0733567,0.00836565,9.73673,-0.00742024,0.0181653,0.0104186
