Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.0491559,0.0721716,0.0664838,0.0719284,0.108808,0.0661209,0.0509421,0.1988,0.0534494,0.0662527,0.045943,0.0218906,0.0148322,0.0447336,-0.0513953,0.564442
0.021,0.0241315,0.0608801,0.0548871,0.0810837,0.0981265,0.0493362,0.0591818,0.182625,0.0653513,0.0589285,0.0596759,0.020975,0.00323547,0.0703683,-0.075199,0.555287
0.022,0.054649,0.0578284,0.0365765,0.0578903,0.11247,0.0435379,0.054299,0.178963,0.0464304,0.0421439,0.0422809,0.0130405,-0.0120233,0.0700632,-0.0956458,0.559559
0.023,0.0366437,0.0569128,0.0759442,0.0646042,0.11247,0.0441483,0.0393454,0.154244,0.0394113,0.0561819,0.0541827,0.0102939,-0.0388788,0.0673166,-0.125858,0.556813
0.024,0.0519025,0.0642371,0.0524457,0.0749802,0.122541,0.0438431,0.0561301,0.156075,0.0565012,0.0567923,0.0572345,0.0118198,-0.0349115,0.0874582,-0.176823,0.571766
0.025,0.0369489,0.0660681,0.0466473,0.0627731,0.129865,0.0572708,0.0579611,0.126778,0.0485666,0.0500784,0.0691364,0.0289096,-0.0346063,0.105464,-0.181705,0.56078
0.026,0.0497662,0.0910925,0.0283368,0.0563644,0.129254,0.0584915,0.0616232,0.120675,0.0433786,0.0506888,0.0523517,-0.00099762,-0.0651239,0.0621286,-0.117924,0.558033
0.027,0.0387799,0.0538611,0.0506146,0.0789474,0.137799,0.0600174,0.0600974,0.126473,0.0610788,0.0601492,0.0383136,0.00937836,-0.079162,0.0554147,-0.0986975,0.547352
0.028,0.0433575,0.0273108,0.0631268,0.0661301,0.129254,0.0682571,0.0567404,0.130135,0.0696237,0.0665579,0.056319,0.0188388,-0.0797723,0.0740305,-0.107853,0.527821
0.029,0.0360333,0.0611853,0.0637372,0.0667404,0.135053,0.0554398,0.04728,0.113351,0.0528391,0.0757132,0.061507,0.0221957,-0.106017,0.0493112,-0.187198,0.513173
0.03,0.0479352,0.046842,0.0695355,0.0749802,0.150922,0.0591019,0.0555197,0.113045,0.0619943,0.0906668,0.0648639,0.00907318,-0.0748895,0.0413766,-0.209476,0.480214
0.031,0.040611,0.0508093,0.0536664,0.059111,0.125592,0.0600174,0.0536887,0.109994,0.0610788,0.0888358,0.05815,0.0075473,-0.0806879,0.111262,-0.193607,0.466786
0.032,0.0549542,0.0678992,0.0710614,0.0813889,0.116437,0.0484207,0.0552145,0.0895468,0.0586374,0.0628958,0.0673053,0.0154819,-0.0779413,0.0728098,-0.0642127,0.428639
0.033,0.0519025,0.0489783,0.0677045,0.074675,0.119184,0.0685623,0.0588766,0.0956503,0.0537546,0.0537405,0.0621173,0.0316562,-0.0663446,0.0615182,-0.151188,0.413075
0.034,0.0610577,0.024259,0.0567181,0.0646042,0.129865,0.0472,0.0765768,0.102975,0.0540598,0.007659,0.0517413,0.052103,-0.0764154,0.0358835,-0.306217,0.384388
