Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.243248,0.0880408,0.0786908,0.0685715,0.074628,0.0578812,-0.0744852,-0.250114,0.0592477,0.0540457,0.0706622,0.0636996,0.0780035,0.0721994,-0.0599402,0.0578503
0.021,0.129112,0.0935339,0.0551923,0.0533127,0.0731021,0.0230911,-0.0274881,-0.257438,0.0552805,0.0555716,0.051131,0.0652255,0.102112,0.047175,-0.0593298,0.0410657
0.022,0.17733,0.0794958,0.0469525,0.0618576,0.0499088,0.0795486,0.0304953,-0.248588,0.04582,0.0299368,0.0761554,0.0353183,0.0722052,0.0670114,-0.0559729,0.0529675
0.023,-0.162331,0.0663733,0.0673993,0.074675,0.059064,0.109456,0.0674216,-0.229667,0.0555856,0.0522147,0.0447223,0.053934,0.0755621,0.09051,-0.0257605,0.0309949
0.024,-0.362526,0.0532507,0.0265057,0.0649094,0.0715762,0.175679,0.0686423,-0.22692,0.061384,0.063201,0.0612018,0.0560703,0.0749518,0.0700632,0.0172693,0.0337415
0.025,-0.196205,0.0471472,0.0326093,0.0563644,0.0691348,0.15157,0.120522,-0.220512,0.0644357,0.0567923,0.0309894,0.0496616,0.0639655,0.0718942,0.10455,0.0453381
0.026,0.0259625,0.0462317,0.0402386,0.0514816,0.090192,0.130208,0.14341,-0.205863,0.0586374,0.0485526,0.0575397,0.0756015,0.0859381,0.0544992,0.145138,0.0578503
0.027,-0.0845111,0.0474524,0.0402386,0.0737595,0.0636417,0.0935867,0.138222,-0.188163,0.0674875,0.0635062,0.0743243,0.0383701,0.0984503,0.0712839,0.180233,0.0358777
0.028,0.042442,0.0526404,0.0381024,0.074675,0.0846988,0.0929764,0.124489,-0.179618,0.0604684,0.0842581,0.0639484,0.0670566,0.0810553,0.0609079,0.202511,0.0282483
0.029,0.114769,0.0505042,0.0542767,0.085051,0.0560123,0.0768021,0.0686423,-0.175956,0.0619943,0.0525198,0.0624225,0.0508823,0.0932623,0.0682321,0.20953,0.0505261
0.03,0.0531232,0.0233435,0.0677045,0.0514816,0.097211,0.0743607,0.0301901,-0.160087,0.0519235,0.0479422,0.0410602,0.0569858,0.0834967,0.0877634,0.0700647,0.0285535
0.031,0.0808942,0.0459265,0.0576337,0.0560593,0.0682193,0.0838211,0.0683371,-0.154594,0.0574167,0.0540457,0.0587604,0.0493564,0.0950934,0.0880685,0.0993616,0.0367932
0.032,0.0967633,0.0343298,0.0423749,0.0337814,0.0923282,0.090535,0.0442282,-0.124076,0.0555856,0.0137625,0.0761554,0.0630893,0.0792242,0.0709787,0.100582,0.0465588
0.033,0.0778424,0.0349402,0.0588544,0.0432419,0.0679141,0.0676468,0.0332419,-0.110648,0.0693185,0.0400076,0.0508258,0.0545444,0.0810553,0.0618234,0.0813562,0.0355725
0.034,0.185264,0.0364661,0.0600751,0.0646042,0.0489932,0.0566605,0.0585715,-0.0929483,0.0699289,0.0271902,0.0480792,0.0716342,0.0828864,0.0685373,0.0374109,0.0358777
0.035,0.127281,0.0288367,0.0771649,0.0310349,0.0612003,0.062764,-0.0247415,-0.0877603,0.0687082,0.0436697,0.0447223,0.0636996,0.0844122,0.0572458,0.0657922,0.0514417
0.036,0.0400006,0.027616,0.0628217,0.052092,0.0663882,0.0630691,-0.127891,-0.0670084,0.0601633,0.0409232,0.0795123,0.0426425,0.111268,0.0694528,0.13171,0.0459485
0.037,0.032066,0.0343298,0.0545819,0.0414108,0.0749332,0.0331619,-0.154746,-0.0798257,0.0513132,0.0534354,0.0590656,0.0496616,0.0584723,0.0654855,0.16589,0.0255017
0.038,0.0616681,0.0386023,0.0521405,0.05728,0.06944,0.0404861,-0.112327,-0.0355753,0.0488718,0.0415335,0.052962,0.0511874,0.0807501,0.0218454,0.101803,0.0374036
0.039,0.0552594,0.0563025,0.063432,0.0585007,0.0657779,0.0514725,-0.0909647,-0.0172647,0.0488718,0.0601492,0.0557086,0.043558,0.102723,0.0300851,0.0743372,0.024281
0.04,0.0705182,0.0651526,0.0533612,0.0594162,0.06944,0.0410965,-0.0873026,-0.0123819,0.0473459,0.0558768,0.0724933,0.0475253,0.061524,0.0291696,0.0419885,0.0230603
