Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.0625836,0.0489783,0.0573285,0.0337814,0.0605899,0.0597122,0.0573508,-0.290702,0.0629098,0.0638113,0.0532672,0.059122,0.167115,-0.0474295,0.0477869,0.149403
0.021,0.0744855,0.0511145,0.0680096,0.0585007,0.0584537,0.0755814,0.042092,-0.319084,0.0622995,0.0461111,0.0554034,0.0496616,0.169556,-0.0404105,0.056637,0.145131
0.022,0.080589,0.0456213,0.0664838,0.059111,0.0560123,0.0603226,0.0320212,-0.323051,0.0742014,0.0311575,0.0447223,0.0533237,0.187256,-0.015386,0.0667078,0.142384
0.023,0.0619733,0.0389075,0.0594647,0.0459885,0.0517398,0.0673416,0.0454489,-0.334648,0.058027,0.0387869,0.0389239,0.0548496,0.159485,-0.00348419,0.0715906,0.125294
0.024,0.0567853,0.0538611,0.0701459,0.0609421,0.0462466,0.0621536,0.0448386,-0.366386,0.0571115,0.0287161,0.0471637,0.0801791,0.172608,0.0398508,0.101193,0.090199
0.025,0.065025,0.046842,0.0484784,0.0444626,0.0450259,0.0618485,0.0643698,-0.353874,0.0568063,0.0439749,0.0572345,0.0704135,0.164368,0.0584665,0.136898,0.0856213
0.026,0.0628888,0.0498938,0.0542767,0.0606369,0.0605899,0.0789383,0.0362936,-0.371269,0.0677927,0.0949393,0.0325153,0.0606479,0.171998,0.0630441,0.150021,0.0770764
0.027,0.0918805,0.0688147,0.0661786,0.0685715,0.0514346,0.0465897,0.0365988,-0.34777,0.0674875,0.0897513,0.0135944,0.0429477,0.15918,0.0657907,0.14941,0.0621228
0.028,0.0906598,0.0593542,0.0475629,0.0560593,0.046857,0.0542191,0.0207297,-0.348686,0.0760324,0.0741873,0.0505206,0.0221957,0.15796,0.0670114,0.119503,0.0557141
0.029,0.107139,0.0700354,0.03383,0.0621628,0.0377017,0.0505569,0.0326315,-0.351737,0.0629098,0.0296317,0.0578448,0.0310458,0.143922,0.0554147,0.0685388,0.0319104
0.03,0.107444,0.0639319,0.0655682,0.041716,0.0499088,0.0493362,0.0274435,-0.334953,0.0543649,0.0265799,0.0700519,0.0502719,0.139039,0.0618234,0.106381,0.00993774
0.031,0.0921857,0.0407385,0.0680096,0.0429367,0.0544864,0.0533035,0.0427023,-0.335868,0.0565012,0.0201712,0.0575397,0.0524081,0.139344,0.0731149,0.16528,-0.0132556
0.032,0.0680768,0.0584387,0.0759442,0.0551437,0.0529605,0.0533035,0.043923,-0.335868,0.0583322,0.0165091,0.0462482,0.0408115,0.13202,0.0688425,0.150936,-0.0153918
0.033,0.0570905,0.057218,0.0698407,0.052092,0.0444156,0.0304153,0.0365988,-0.327018,0.0656564,0.0216971,0.0395343,0.0484409,0.124695,0.0599924,0.111263,-0.0532336
0.034,0.0781476,0.0376868,0.0747235,0.0530075,0.0407535,0.0487259,0.0475851,-0.289787,0.0595529,0.0287161,0.0370929,0.0582065,0.114014,0.0609079,0.0343591,-0.0504871
0.035,0.0271832,0.0447058,0.0701459,0.0588058,0.0422794,0.034993,0.0356833,-0.271171,0.058027,0.058013,0.0602863,0.0459995,0.105164,0.069758,0.00841919,-0.0477405
0.036,-0.0893939,0.0495886,0.0655682,0.0740646,0.0489932,0.0481155,0.0155417,-0.247978,0.068403,0.0567923,0.0496051,0.0542392,0.108521,0.0841013,-0.0306433,-0.0709338
0.037,-0.0335468,0.0456213,0.0539716,0.0502609,0.0337344,0.0478104,0.0353781,-0.200675,0.0693185,0.0641165,0.05815,0.0667514,0.100281,0.105769,-0.0538367,-0.0703235
0.038,0.107444,0.0498938,0.0692303,0.0621628,0.036481,0.0526932,0.0460593,-0.160087,0.0525339,0.068389,0.0346515,0.0624789,0.11554,0.132929,-0.0523108,-0.0724597
0.039,0.0900494,0.0422644,0.0945599,0.0575851,0.0438052,0.0389603,0.0597922,-0.138419,0.0595529,0.0747977,0.0697467,0.052103,0.109437,0.168025,-0.0867957,-0.0910754
0.04,0.0543439,0.0544714,0.0820477,0.0636887,0.0325137,0.0493362,0.0298849,-0.124076,0.0626047,0.0430594,0.061507,0.0533237,0.109437,0.197016,-0.0574988,-0.097179
