Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.0280988,0.0373816,0.00636414,0.0465988,0.0441104,0.0548294,0.0341574,0.0166098,0.0528391,0.0485526,0.075545,0.0475253,0.0261237,0.0474802,0.0422937,0.064259
0.021,0.0430524,0.0233435,0.0146039,0.0542282,0.0550967,0.00905304,0.0329367,0.0257651,0.0165231,0.0207816,0.075545,0.0438632,0.0529791,0.0502267,0.0483972,0.0401501
0.022,0.0290143,0.0282263,0.00880554,0.05728,0.036481,0.0462845,0.0121848,0.0452963,0.0339182,0.0152884,0.068526,0.046915,0.066712,0.0392404,0.0511438,0.0163464
0.023,0.0451886,0.0532507,0.0442059,0.0588058,0.0505191,0.0435379,0.0460593,0.0437704,0.0342233,0.0122366,0.0917194,0.0459995,0.0398566,0.057551,0.0493127,0.0282483
0.024,0.0461041,0.0584387,0.0390179,0.0322556,0.0706607,0.0441483,0.0488058,0.0315634,0.0412424,0.0314627,0.0773761,0.0496616,0.0361945,0.0493112,0.0569421,0.0633435
0.025,0.0464093,0.0447058,0.0429852,0.0496506,0.0325137,0.0563553,0.0408713,0.039498,0.0378854,0.0500784,0.0401447,0.052103,0.0416876,0.0197092,0.0560266,0.101185
0.026,0.0357281,0.0477576,0.0637372,0.0404953,0.0441104,0.0352982,0.0298849,0.0123373,0.0311716,0.0558768,0.0480792,0.0499667,0.0328375,0.0407663,0.0468713,0.0865369
0.027,0.0290143,0.055387,0.0612958,0.0447678,0.0380069,0.0468948,0.0478903,0.0529257,0.0430734,0.0409232,0.0621173,0.0301303,0.024903,0.0425973,0.0523645,0.0755505
0.028,0.0525128,0.0508093,0.0518353,0.0472092,0.0471622,0.0554398,0.0436179,0.0459067,0.0156076,0.0253592,0.0550983,0.0566806,0.0484015,0.0435129,0.0444299,0.0575452
0.029,0.052818,0.0465369,0.0457318,0.0432419,0.0273257,0.0789383,0.0481955,0.0489584,0.0290353,0.0506888,0.0450275,0.0292148,0.0444342,0.059382,0.0429041,0.0551038
0.03,0.0641095,0.0569128,0.0707562,0.0633835,0.0389224,0.0468948,0.0481955,0.03431,0.0644357,0.0558768,0.0608966,0.0179233,0.0169684,0.0441232,0.0371057,0.0593762
0.031,0.0790631,0.0944495,0.0826581,0.0368332,0.0431949,0.040181,0.0393454,0.0123373,0.0534494,0.052825,0.0520465,0.0481357,0.0450446,0.0258127,0.023678,0.052052
0.032,0.0448834,0.0880408,0.0622113,0.0408005,0.0496036,0.0529984,0.0365988,0.051705,0.0418527,0.0229178,0.0389239,0.0566806,0.049317,0.0410715,0.0343591,0.0386243
0.033,0.08242,0.0563025,0.0735028,0.0496506,0.0663882,0.0468948,0.0372092,0.0529257,0.0546701,0.0149832,0.0315997,0.0438632,0.0380255,0.026423,0.0419885,0.0499158
0.034,0.0811993,-0.0181604,0.0661786,0.0462936,0.0535709,0.0224808,0.0390402,0.049874,0.0311716,0.0378714,0.035567,0.0569858,0.042298,0.0474802,0.0374109,0.0563245
0.035,0.0634991,-0.0138879,0.0707562,0.0408005,0.0404483,0.0484207,0.0445334,0.0428549,0.0531442,0.052825,0.0441119,0.0450839,0.0328375,0.0584665,0.0520593,0.0688367
0.036,0.0586163,-0.0441003,0.0768597,0.0621628,0.0142032,0.0346878,0.0414816,0.03431,0.0485666,0.0558768,0.0422809,0.0450839,0.0380255,0.0691476,0.051449,0.0679211
0.037,0.0537335,0.0508093,0.0823529,0.0646042,0.0383121,0.0514725,-0.000632629,0.0459067,0.0732858,0.0726614,0.0465533,0.043558,0.0233771,0.0401559,0.0419885,0.0679211
0.038,0.0357281,0.1387,0.0454266,0.0661301,0.0343448,0.0563553,0.0591818,0.0260703,0.0473459,0.0543509,0.0419757,0.0508823,0.0487067,0.0511423,0.0538904,0.0773816
0.039,0.0284039,0.147245,0.0313886,0.0270676,0.0196964,0.0618485,0.0365988,0.0636069,0.0491769,0.068389,0.0367877,0.0463046,0.0538947,0.0557199,0.0441248,0.0502209
0.04,0.0351178,0.0898718,0.0246747,0.0560593,0.0325137,0.0621536,0.0585715,0.0330893,0.0326975,0.0656424,0.0514362,0.0240268,0.049317,0.0657907,0.0541956,0.0535779
