Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
1.981,0.0326764,0.0132727,-0.0082843,0.0398849,-0.129229,0.0319412,-0.000632629,-0.00505768,0.0391061,0.0738821,0.0785968,0.0502719,0.0557257,0.06457,0.0612146,0.0602917
1.982,0.119346,0.000455322,0.0017865,0.0435471,-0.103595,0.0334671,-0.00917755,0.0666586,0.0207956,0.0625906,0.0663898,0.043558,0.0307013,0.0648752,0.035885,0.0523572
1.983,0.191063,0.0309729,0.0161298,0.0285934,0.113385,0.0252274,0.0167624,0.104806,0.040632,0.0717459,0.0694415,0.0466098,0.0468756,0.0529733,0.0352747,0.0456433
1.984,0.205101,0.0627112,0.0518353,0.0270676,0.145734,0.0255325,0.0179831,0.121285,0.0290353,0.0543509,0.0599811,0.0511874,0.0499274,0.0664011,0.0490076,0.0554089
1.985,0.121483,0.116117,0.0475629,0.0450729,0.12071,0.0294998,0.00760712,0.0657431,0.0418527,0.0381766,0.0480792,0.0337924,0.026734,0.0837961,0.0627405,0.0511365
1.986,0.0662457,0.110319,0.051225,0.026152,0.106061,0.059407,0.0216452,0.0538412,0.0586374,0.0464163,0.0465533,0.0499667,0.0416876,0.0651804,0.0459558,0.0432019
1.987,0.0897443,0.0132727,0.0225385,0.0459885,0.0230533,0.0526932,0.0308005,0.0312582,0.0455148,0.0317679,0.0557086,0.0810947,0.0783087,0.069758,0.0346643,0.0731091
1.988,0.0638043,-0.0386072,0.0908978,0.0447678,-0.0367612,0.0487259,0.026528,0.0327841,0.0488718,0.0482474,0.0486896,0.048746,0.03711,0.0636545,0.0606042,0.0639539
1.989,0.163292,0.00228638,0.0423749,0.0331711,0.00230133,0.0719192,0.0250021,0.039498,0.0384958,0.0400076,0.0602863,0.0597324,0.0252081,0.0694528,0.0453455,0.0508313
1.99,0.126365,0.0505042,0.0271161,0.0841354,0.102094,0.108235,0.0182883,0.055062,0.000959167,0.047637,0.0483844,0.048746,0.0554205,0.0566354,0.0587732,0.0734143
1.991,0.0573956,0.0599646,0.0268109,0.0667404,0.0908023,0.0789383,0.0192038,0.0504843,0.0619943,0.040618,0.047774,0.0359287,0.0523688,0.0322214,0.0465662,0.0847058
1.992,-0.100991,0.0709509,0.0167401,0.0670456,0.0544864,0.0624588,0.0448386,0.0437704,0.0156076,0.0387869,0.0450275,0.0432529,0.031922,0.0563303,0.0551111,0.052052
1.993,-0.141579,0.0651526,0.0399335,0.0594162,0.0160342,0.0398758,0.0573508,0.0578085,-0.0173514,0.0680838,0.0648639,0.0588168,0.0502325,0.0474802,0.0541956,0.0544934
1.994,-0.219704,0.0862097,0.0481732,0.0288986,0.041669,0.00355988,0.0521628,0.091683,0.0424631,0.0531302,0.0636432,0.0450839,0.0471808,0.0358835,0.0654871,0.0578503
1.995,-0.257546,0.083158,0.035661,0.05728,0.0483829,0.0197342,0.052468,0.18232,0.0763376,0.0455008,0.0645587,0.0536288,0.0529791,0.0267282,0.0642664,0.0297742
1.996,-0.281044,0.0868201,0.0384076,0.0667404,0.133222,0.0343826,0.0576559,0.167977,0.108381,0.0348196,0.0740192,0.0624789,0.0337531,0.0300851,0.0602991,0.0245862
1.997,-0.193764,0.115812,0.0393231,0.0542282,0.114301,0.0508621,0.0607077,0.1811,0.058027,0.0317679,0.0389239,0.0334872,0.0520636,0.0294748,0.0752527,0.0239758
