Time,EMGs.RTibialisA,EMGs.2,EMGs.3,EMGs.4,EMGs.5,EMGs.6,EMGs.7,EMGs.8,EMGs.9,EMGs.10,EMGs.11,EMGs.12,EMGs.13,EMGs.14,EMGs.15,EMGs.16
0.061,0.0653302,0.0364661,0.0274213,0.0673508,0.0401431,0.0673416,0.0301901,0.0593344,0.0272043,0.0693045,0.0883624,0.0603427,0.0514532,0.0453439,0.0529749,0.0563245
0.062,0.0467145,0.0324988,0.0158246,0.0386642,-0.0428647,0.0682571,0.0430075,0.0535361,0.0494821,0.0720511,-0.014787,0.0661411,0.0523688,0.0615182,0.0749475,0.0724988
0.063,0.0540387,-0.00473267,0.0307782,0.0377487,-0.00410736,0.0545242,0.0362936,0.0675742,0.0616891,0.0699149,-0.070329,0.0786533,0.0551154,0.0566354,0.0621301,0.059071
0.064,0.0534283,0.00381226,0.0539716,0.048735,-0.00471771,0.0563553,0.0393454,0.0599448,0.0500925,0.0293265,-0.000443726,0.0536288,0.0599982,0.0410715,0.0487024,0.0609021
0.065,0.0482404,0.00564331,0.0365765,0.03134,0.0389224,0.0673416,0.043923,0.0611655,0.0589426,0.0543509,0.0203082,0.0344028,0.0502325,0.0548044,0.0502283,0.0551038
0.066,0.0543439,0.0364661,0.0121625,0.0441574,0.0514346,0.0639847,0.0475851,0.0559775,0.0644357,0.0519095,0.0575397,0.0270786,0.0590826,0.0602975,0.0633508,0.0587659
0.067,0.0387799,0.0541663,0.0377972,0.0350021,0.0685245,0.057576,0.0448386,0.079476,0.0586374,0.065032,0.0435016,0.0362338,0.042298,0.0569406,0.0602991,0.0612073
0.068,0.0604474,0.0447058,0.0713666,0.034697,0.0618106,0.0673416,0.0475851,0.0501791,0.0592477,0.0329886,0.051131,0.0414218,0.061524,0.0560251,0.0425989,0.0413709
0.069,0.0613629,0.067594,0.12111,0.0621628,0.0251895,0.0606277,0.0533835,0.0547568,0.040632,0.0796805,0.0773761,0.0542392,0.0520636,0.0578561,0.046261,0.0404553
0.07,0.0696027,0.0962805,0.114091,0.0853561,0.0145084,0.0746658,0.0433127,0.0407187,0.0250681,0.0595389,0.091109,0.0484409,0.0551154,0.0590768,0.0606042,0.0419812
0.071,0.0757062,0.102689,0.110124,0.0575851,0.0636417,0.0639847,0.0784079,0.0452963,0.0540598,0.0769339,0.051131,0.0551547,0.0380255,0.0496164,0.0487024,0.0428967
0.072,0.0595319,0.0627112,0.0796063,0.0429367,0.0453311,0.0685623,0.0521628,0.0510947,0.0616891,0.000639954,0.0541827,0.0545444,0.061524,0.076777,0.0508386,0.0477795
0.073,0.0577008,0.0483679,0.0561078,0.0484299,0.0251895,0.0624588,0.0475851,0.0581137,0.061384,-0.0228586,0.0523517,0.0566806,0.0584723,0.057551,0.0694543,0.0557141
0.074,0.0412213,0.055387,0.0341351,0.0447678,0.0615054,0.0545242,0.0689474,0.0513998,0.0610788,0.0165091,0.0837848,0.0557651,0.0349738,0.0581613,0.0529749,0.0636487
0.075,0.0873029,0.0929236,0.0551923,0.0646042,0.0489932,0.0658157,0.0607077,0.0462119,0.028425,0.0461111,0.0874469,0.053934,0.0465704,0.0413766,0.051449,0.064259
0.076,0.0540387,0.0770544,0.0243695,0.0615524,0.0383121,0.0609329,0.0527731,0.0608603,0.040632,0.0360403,0.0663898,0.0496616,0.0435187,0.0664011,0.0599939,0.0560193
0.077,0.0641095,0.0801062,0.0362714,0.0762009,0.0303775,0.0639847,0.0466696,0.0599448,0.0894601,-0.065278,0.0605914,0.0472202,0.0502325,0.0544992,0.0520593,0.0404553
0.078,0.042442,0.0456213,0.0777753,0.0710129,0.0444156,0.0548294,0.0454489,0.0578085,0.0595529,-0.0140085,0.0795123,0.0545444,0.054505,0.0599924,0.0657922,0.0563245
0.079,0.0567853,0.0300574,0.0664838,0.0835251,0.0349551,0.0587967,0.0497214,0.0596396,0.0595529,0.0876151,0.0734088,0.0563754,0.0316168,0.0535837,0.051449,0.0496106
0.08,0.0601422,0.0309729,0.0698407,0.0585007,0.0526553,0.0603226,0.0509421,0.0584189,0.0690134,0.123015,0.0599811,0.0405063,0.026734,0.0483957,0.061825,0.059071
0.081,0.0369489,0.110319,0.0741132,0.0581955,0.0462466,0.0407913,0.0506369,0.0581137,0.0543649,0.108977,0.0230548,0.0450839,0.0294806,0.0636545,0.0505334,0.0810437
0.082,0.0577008,0.0791907,0.0890668,0.0227951,0.0453311,0.0847366,0.0478903,0.0495688,0.0595529,0.112639,0.0270221,0.0398959,0.0404669,0.0548044,0.0377161,0.0554089
0.083,0.0705182,0.0401282,0.0872357,0.0481247,0.0456363,0.0572708,0.0323264,0.0449912,0.0763376,0.0610648,0.0373981,0.0347079,0.0200201,0.09936,0.0599939,0.0688367
0.084,0.0482404,0.0263953,0.0603803,0.0438522,0.0422794,0.0639847,0.0570456,0.0449912,0.0726755,0.0897513,0.0648639,0.053934,0.0438239,0.0432077,0.0441248,0.0563245
0.085,0.0592267,0.0184607,0.0271161,0.0459885,0.0431949,0.0658157,0.0277487,0.0492636,0.0558908,0.0607596,0.0782916,0.0664462,0.0374152,0.0538889,0.0483972,0.0721936
0.086,0.059837,0.0364661,-0.0189655,0.0408005,0.0471622,0.0529984,0.0552145,0.044686,0.0540598,0.0412283,0.0648639,0.0569858,0.0456549,0.0505319,0.0328333,0.0667004
0.087,0.052818,0.0593542,-0.000349731,0.0545334,0.0383121,0.0639847,0.0591818,0.0462119,0.063215,-0.0167551,0.0758502,0.0206699,0.0383307,0.0325265,0.0474817,0.062428
0.088,0.087608,0.0184607,0.00758484,0.0350021,0.0456363,0.0517776,0.0430075,0.0224081,0.0690134,0.0244437,0.13597,0.0353183,0.0288702,0.059382,0.0499231,0.059071
0.089,0.0570905,0.0312781,0.0414594,0.0697922,0.06944,0.0667313,0.0466696,0.0578085,0.0653513,0.0567923,0.11888,0.0408115,0.0386359,0.0441232,0.0587732,0.0535779
0.09,0.0558698,0.0257849,0.018266,0.0832199,0.0444156,0.0618485,0.0616232,0.056893,0.0528391,0.092803,0.148482,0.0466098,0.0377203,0.0560251,0.0670129,0.0535779
0.091,0.0485455,0.0437903,0.0277264,0.0575851,0.0422794,0.0624588,0.0530783,0.0437704,0.0586374,0.0238333,0.112471,0.0560703,0.0480963,0.0578561,0.0538904,0.0514417
0.092,0.0445782,0.0712561,0.0442059,0.0484299,0.0410587,0.0520828,0.0533835,0.0541464,0.0519235,0.0525198,0.0908038,0.0395908,0.0599982,0.0535837,0.0548059,0.0587659
0.093,0.0534283,0.0483679,0.0643475,0.0453781,0.0547916,0.0459793,0.0433127,0.0501791,0.0565012,0.0662527,0.0267169,0.0554599,0.0541998,0.0371042,0.0578577,0.0383191
0.094,0.0396954,0.0355505,0.11165,0.0481247,0.0636417,0.0548294,0.0530783,0.0736777,0.0607736,0.119964,0.0282428,0.0432529,0.061524,0.0514474,0.0502283,0.0599866
0.095,0.0512921,0.0474524,0.101579,0.0408005,0.0541812,0.0734451,0.0311057,0.0266806,0.0641306,0.0586234,0.0492999,0.0682773,0.0740363,0.0450388,0.0435144,0.0502209
0.096,0.0415265,0.060575,0.0695355,0.052092,0.0630313,0.0685623,0.0634543,0.0523154,0.0763376,0.0451956,0.0554034,0.0441684,0.0636603,0.0462595,0.0456506,0.0609021
0.097,0.0525128,0.0462317,0.0445111,0.0499557,0.0471622,0.0615433,0.0518576,0.0605551,0.0723703,0.0357352,0.0621173,0.0600375,0.075257,0.0496164,0.048092,0.0639539
0.098,0.058006,0.0785803,0.0204022,0.0752853,0.0563174,0.0566605,0.0573508,0.0523154,0.0690134,0.0393973,0.0578448,0.0594272,0.0780035,0.0389352,0.0526697,0.0544934
0.099,0.0555646,0.0877356,0.00239685,0.0527023,0.0715762,0.0584915,0.0427023,0.029122,0.0601633,0.0384817,0.103011,0.0563754,0.100281,0.0587717,0.0374109,0.0584607
0.1,0.0711285,0.0947546,-0.00462219,0.0517868,0.046857,0.0639847,0.0539938,0.055062,0.0699289,0.0387869,0.0889728,0.0646152,0.0847174,0.0517526,0.0398523,0.0648694
0.101,0.0943219,0.0529456,0.00880554,0.0499557,0.0514346,0.0844315,0.0600974,0.0410239,0.0659616,0.0519095,0.030379,0.0585117,0.059693,0.0548044,0.0627405,0.039845
0.102,0.0656354,0.0923132,0.0118573,0.0728439,0.0511295,0.0407913,0.0475851,0.0480429,0.0650461,0.040618,0.0254962,0.0524081,0.0706793,0.0355783,0.0529749,0.0566296
0.103,0.0360333,0.0709509,0.0951703,0.0533127,0.0685245,0.0710037,0.0509421,0.0440756,0.0763376,0.025054,0.0502155,0.0585117,0.0642706,0.0609079,0.0578577,0.0441174
0.104,0.0558698,0.0904822,0.0921185,0.0343918,0.059064,0.0539139,0.0497214,0.0471274,0.051008,-0.032319,0.047774,0.0438632,0.0364996,0.0566354,0.0630457,0.0523572
0.105,0.0573956,0.0770544,0.0579388,0.0527023,0.0801212,0.0716141,0.0546042,0.0544516,0.0705392,0.0195609,0.100569,0.0661411,0.0139166,0.052363,0.0343591,0.0395398
0.106,0.0531232,0.0434851,0.0323041,0.0499557,0.0441104,0.0597122,0.0515524,0.0492636,0.0528391,0.0561819,0.11064,0.02952,0.00872864,0.0517526,0.0444299,0.0605969
0.107,0.0647198,0.0248694,0.086015,0.064299,0.059064,0.0539139,0.0558249,0.0669638,0.0821359,0.058013,0.133834,0.0542392,0.0520636,0.0517526,0.0471765,0.0679211
0.108,0.092796,0.00594849,0.0850995,0.052092,0.0544864,0.0587967,0.0448386,0.0483481,0.0790842,0.116302,0.11064,0.0743808,0.0548102,0.0538889,0.0526697,0.0541882
0.109,0.0592267,-0.0206018,0.080827,0.0478195,0.0703555,0.0557449,0.0518576,0.0559775,0.0668771,0.112945,0.0932452,0.0673618,0.0352789,0.0590768,0.0590784,0.0737195
0.11,0.0201642,-0.0129724,0.0588544,0.0340866,0.0679141,0.0618485,0.04728,0.0614706,0.0571115,0.0595389,0.0584552,0.0664462,0.0355841,0.062739,0.0654871,0.0636487
0.111,0.052818,0.0364661,0.0854047,0.00875702,0.0679141,0.0493362,0.0658957,0.0629965,0.0482614,0.0558768,-0.0114301,0.0655307,0.0435187,0.0572458,0.0560266,0.0609021
0.112,0.0519025,0.0111365,-0.00431702,0.0209641,0.0727969,0.0603226,0.04728,0.0556723,0.0760324,0.0369559,0.00108215,0.0496616,0.0722052,0.0493112,0.0529749,0.0575452
0.113,0.0573956,0.0364661,-0.0583331,0.0444626,0.0981265,0.0609329,0.0591818,0.0633017,0.0912912,0.0360403,0.0465533,0.0731601,0.077088,0.0566354,0.0560266,0.0551038
0.114,0.0644147,0.0498938,-0.0537555,0.0527023,0.100263,0.045369,0.0500266,0.0575034,0.0824411,0.0345145,0.0215289,0.0585117,0.0688483,0.0438181,0.0612146,0.0621228
0.115,0.0680768,0.0566077,-0.0708453,0.0819992,0.0917178,0.0700882,0.0658957,0.0565878,0.0650461,0.0244437,-0.00257996,0.059122,0.0828864,0.0355783,0.0508386,0.0432019
0.116,0.0696027,0.0483679,-0.0717609,0.0435471,0.0166446,0.0652054,0.0460593,0.0513998,0.0836618,0.0534354,-0.0160077,0.0676669,0.0578619,0.0377145,0.0642664,0.0547986
0.117,0.0415265,0.0218176,0.122941,0.0865768,-0.0276059,0.064595,0.0564352,0.0596396,0.043989,0.0812064,0.0331256,0.0722446,0.0673224,0.0599924,0.0596887,0.0456433
0.118,0.059837,-0.00473267,0.215715,0.062468,0.00260651,0.0798538,0.0527731,0.0507895,0.056196,0.0921927,0.0874469,0.0795688,0.0499274,0.052363,0.0538904,0.0517468
0.119,0.0714337,0.0337195,0.10341,0.0511765,0.00718414,0.052388,0.0552145,0.0382773,0.0589426,0.0390921,0.149398,0.0594272,0.0657965,0.0532785,0.0596887,0.041676
0.12,0.0467145,0.0666785,0.0777753,0.0731491,-0.00380218,0.0499466,0.0405661,0.0385825,0.0442941,0.0760184,0.179305,0.0493564,0.0737311,0.0606027,0.0563318,0.0456433
0.121,0.0503766,0.079801,0.127519,0.0673508,0.0383121,0.0374344,0.0585715,0.0385825,0.0656564,0.0387869,0.136275,0.0350131,0.0316168,0.0789133,0.0560266,0.0383191
0.122,0.0723492,0.0685095,0.109208,0.0490402,0.0300723,0.0603226,0.049111,0.0547568,0.0680978,-0.00943085,0.110335,0.019144,0.0569464,0.0718942,0.0535852,0.045033
0.123,0.0653302,0.0517249,0.0741132,0.0636887,0.0444156,0.0505569,0.038735,0.063912,0.0568063,-0.0347604,0.0492999,0.0328769,0.0203253,0.054194,0.0602991,0.0490002
0.124,0.0485455,0.0550818,0.0838788,0.0560593,0.0496036,0.0529984,0.0539938,0.0578085,0.0610788,0.0183401,-0.0138715,0.052103,0.0554205,0.0599924,0.0441248,0.0486951
0.125,0.0277936,0.0688147,0.0579388,0.0658249,0.0230533,0.0505569,0.0503317,0.051705,0.0555856,0.0149832,0.00504944,0.043558,0.0377203,0.0654855,0.0459558,0.0667004
0.126,0.0604474,0.0843787,0.0496991,0.0447678,0.0431949,0.0639847,0.038735,0.0529257,0.0497873,0.0574026,0.0370929,0.06431,0.0401617,0.0660959,0.0557214,0.0618176
0.127,0.0689923,0.0892615,0.0393231,0.0435471,0.0743228,0.040181,0.0427023,0.0559775,0.0507028,0.0879202,0.00535461,0.0524081,0.0444342,0.0648752,0.0554163,0.0547986
0.128,0.0653302,0.107267,0.0469525,0.0533127,0.0819522,0.0694778,0.0503317,0.0581137,0.0513132,0.0970755,-0.0358441,0.0582065,0.0480963,0.0621286,0.0459558,0.081654
0.129,0.0732648,0.0898718,0.0707562,0.0493454,0.0911075,0.0481155,0.0512473,0.0355307,0.0433786,0.0506888,0.0331256,0.0652255,0.0480963,0.0566354,0.0621301,0.0721936
0.13,0.0592267,0.095365,0.0558026,0.0499557,0.090192,0.0438431,0.0445334,0.0379721,0.0626047,0.0558768,0.125594,0.0548496,0.0490118,0.0776926,0.0490076,0.0541882
0.131,0.0519025,0.0599646,0.124467,0.0395798,0.0758487,0.0652054,0.0451437,0.0602499,0.0427683,0.0332938,0.191207,0.0447787,0.0575568,0.0477853,0.0602991,0.0526624
0.132,0.0442731,0.045011,0.0762494,0.0408005,0.0233585,0.0563553,0.0408713,0.0575034,0.0485666,0.0540457,0.134444,0.0420322,0.0664069,0.0462595,0.0602991,0.0721936
0.133,0.0470197,0.0245642,0.0262006,0.0871872,0.0181705,0.0581863,0.04728,0.0532309,0.0452097,0.0268851,0.0993488,0.0456943,0.0487067,0.0380197,0.0483972,0.0599866
0.134,0.0573956,0.0251746,-0.0189655,0.0737595,0.0810367,0.0377396,0.0433127,0.0532309,0.0595529,0.0516043,0.0462482,0.06431,0.0453497,0.049006,0.0633508,0.0566296
0.135,0.0378644,-0.0239587,-0.00553772,0.0215744,0.12071,0.0475052,0.0591818,0.0675742,0.0525339,0.0784598,-0.0596478,0.0249423,0.0273444,0.0529733,0.0593835,0.0612073
0.136,0.0509869,-0.0303674,-0.0125568,0.0380539,0.0804263,0.0557449,0.0423972,0.0599448,0.0745065,0.0799857,-0.082536,0.0292148,0.0316168,0.0429025,0.0709802,0.0712781
0.137,0.0625836,0.0355505,0.0850995,0.0282883,0.0349551,0.0456741,0.0488058,0.0422446,0.0635202,0.0894461,-0.0511029,0.0270786,0.0664069,0.0508371,0.063656,0.0499158
0.138,0.0619733,0.0456213,0.086015,0.0871872,0.06944,0.0508621,0.0610129,0.0556723,0.0674875,0.0519095,0.00749084,0.0551547,0.0221564,0.0618234,0.0587732,0.0477795
0.139,0.0622784,0.0123572,0.0927289,0.0847458,0.000775452,0.0484207,0.0436179,0.0340048,0.0653513,0.0113211,0.0831744,0.0658359,0.0444342,0.0630441,0.0578577,0.0477795
0.14,0.0619733,0.0334143,0.110429,0.0578903,-0.079791,0.0572708,0.0463644,0.0452963,0.0558908,0.0479422,0.160079,0.0661411,0.114319,0.0352731,0.0621301,0.0532727
0.141,0.0720441,0.0395178,0.078996,0.0606369,-0.0392026,0.0694778,0.0475851,0.0633017,0.0619943,0.0921927,0.16313,0.0710239,0.103943,0.0395456,0.0557214,0.0438123
