Time,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z
0.01,4.95619,-2.82133,7.88423,0.0397118,0.0294628,-0.028482,2.38958,9.15341,-1.54946,-0.0223165,0.130952,0.101169,2.59664,9.7996,0.462928,0.00230667,0.127654,0.164596,4.93174,2.12343,8.4671,0.0796568,-0.0197412,-0.0526138,1.10623,-9.86361,-1.59327,-0.0805204,-0.13559,-0.0900109,8.66788,-0.366561,3.13011,0.065389,0.422461,-0.0914466,1.77101,-9.41562,-2.78696,-0.112444,-0.0806971,-0.154409
0.011,4.95897,-2.84171,7.88313,0.0450976,0.0296479,-0.03066,2.37854,9.16304,-1.57861,-0.0213831,0.133299,0.0968263,2.53335,9.80454,0.479923,0.00394177,0.129434,0.166337,4.97492,2.13425,8.48542,0.0765273,-0.0182922,-0.0518452,1.10772,-9.8868,-1.57574,-0.077513,-0.136128,-0.0911641,8.66761,-0.398873,3.14308,0.0684648,0.417229,-0.0882867,1.80139,-9.44386,-2.79308,-0.111939,-0.073613,-0.150835
0.012,4.96175,-2.86209,7.88202,0.0504834,0.029833,-0.0328379,2.36749,9.17267,-1.60776,-0.0204497,0.135645,0.0924839,2.47007,9.80949,0.496918,0.00557688,0.131213,0.168078,5.01809,2.14508,8.50374,0.0733977,-0.0168432,-0.0510765,1.10921,-9.90999,-1.55821,-0.0745055,-0.136667,-0.0923174,8.66734,-0.431184,3.15605,0.0715405,0.411997,-0.0851268,1.83177,-9.47211,-2.79919,-0.111434,-0.0665289,-0.147262
0.013,4.96453,-2.88248,7.88091,0.0558692,0.0300181,-0.0350159,2.35645,9.1823,-1.63691,-0.0195162,0.137992,0.0881416,2.40679,9.81444,0.513913,0.00721198,0.132993,0.16982,5.06126,2.1559,8.52206,0.0702682,-0.0153941,-0.0503078,1.1107,-9.93319,-1.54068,-0.0714981,-0.137205,-0.0934706,8.66708,-0.463496,3.16901,0.0746162,0.406765,-0.0819668,1.86214,-9.50036,-2.80531,-0.110928,-0.0594448,-0.143688
0.014,4.96861,-2.8922,7.87521,0.0595799,0.0296733,-0.0372341,2.33686,9.19179,-1.63437,-0.0196857,0.138454,0.0825614,2.35327,9.78459,0.543668,0.00679185,0.132794,0.170306,5.03945,2.11875,8.5445,0.0692031,-0.0156958,-0.0476618,1.12128,-9.93859,-1.53447,-0.0679644,-0.13673,-0.0952012,8.6895,-0.483663,3.17111,0.0788542,0.401157,-0.0801187,1.86545,-9.5036,-2.8021,-0.110048,-0.0535165,-0.138932
0.015,4.97335,-2.89659,7.86721,0.0624529,0.0290636,-0.0394725,2.31298,9.20121,-1.61597,-0.0204067,0.137974,0.0763622,2.30463,9.73735,0.579803,0.0053441,0.131606,0.170165,4.98513,2.05761,8.56899,0.0691703,-0.0168727,-0.0440772,1.13639,-9.93509,-1.5339,-0.0641677,-0.135748,-0.0972204,8.72326,-0.497759,3.16778,0.0836733,0.395361,-0.0789266,1.85523,-9.49434,-2.79423,-0.108979,-0.0481663,-0.133586
0.016,4.97808,-2.90098,7.85921,0.0653259,0.0284539,-0.0417109,2.28911,9.21063,-1.59758,-0.0211276,0.137494,0.0701631,2.25599,9.69011,0.615938,0.00389636,0.130417,0.170024,4.93082,1.99646,8.59348,0.0691374,-0.0180497,-0.0404925,1.1515,-9.93159,-1.53334,-0.0603709,-0.134766,-0.0992397,8.75703,-0.511855,3.16444,0.0884924,0.389564,-0.0777344,1.84501,-9.48508,-2.78635,-0.107911,-0.042816,-0.12824
0.017,4.98281,-2.90538,7.85121,0.068199,0.0278441,-0.0439493,2.26524,9.22006,-1.57919,-0.0218485,0.137014,0.063964,2.20734,9.64287,0.652074,0.00244861,0.129229,0.169884,4.8765,1.93532,8.61798,0.0691046,-0.0192267,-0.0369079,1.16662,-9.9281,-1.53277,-0.0565741,-0.133784,-0.101259,8.7908,-0.525951,3.1611,0.0933115,0.383768,-0.0765422,1.83479,-9.47582,-2.77848,-0.106842,-0.0374658,-0.122893
0.018,4.98278,-2.90235,7.84294,0.0704087,0.027871,-0.046009,2.23756,9.23274,-1.5645,-0.0225306,0.13659,0.0580558,2.16102,9.60333,0.68682,0.000441511,0.127837,0.169407,4.82635,1.89236,8.63213,0.0684927,-0.0197753,-0.0342526,1.17611,-9.92249,-1.52899,-0.052823,-0.13271,-0.103144,8.82175,-0.537701,3.15513,0.097689,0.378338,-0.0747483,1.83059,-9.46742,-2.7665,-0.105742,-0.0328467,-0.118169
0.019,4.96611,-2.87336,7.83373,0.0702966,0.0301259,-0.0474436,2.19656,9.25683,-1.56281,-0.0230767,0.136365,0.0531661,2.1228,9.59073,0.716703,-0.00352331,0.125734,0.167757,4.79076,1.91303,8.61008,0.0658541,-0.0181248,-0.03485,1.16594,-9.90947,-1.51395,-0.0492314,-0.131313,-0.10456,8.84289,-0.541243,3.13993,0.100521,0.374189,-0.0708481,1.84746,-9.46201,-2.74014,-0.104529,-0.0307866,-0.115624
0.02,4.94944,-2.84437,7.82452,0.0701845,0.0323808,-0.0488781,2.15557,9.28092,-1.56111,-0.0236228,0.136139,0.0482763,2.08458,9.57814,0.746586,-0.00748813,0.12363,0.166107,4.75517,1.93369,8.58803,0.0632156,-0.0164742,-0.0354474,1.15577,-9.89645,-1.49891,-0.0456397,-0.129916,-0.105977,8.86403,-0.544785,3.12473,0.103353,0.370041,-0.0669479,1.86432,-9.4566,-2.71378,-0.103317,-0.0287265,-0.113079
0.021,4.93276,-2.81538,7.8153,0.0700724,0.0346357,-0.0503127,2.11457,9.30501,-1.55942,-0.0241688,0.135913,0.0433866,2.04636,9.56554,0.776469,-0.011453,0.121527,0.164457,4.71958,1.95436,8.56598,0.060577,-0.0148237,-0.0360448,1.1456,-9.88343,-1.48386,-0.0420481,-0.128519,-0.107393,8.88516,-0.548326,3.10953,0.106184,0.365893,-0.0630477,1.88119,-9.45119,-2.68742,-0.102105,-0.0266664,-0.110534
0.022,4.91609,-2.7864,7.80609,0.0699603,0.0368906,-0.0517472,2.07357,9.3291,-1.55772,-0.0247149,0.135688,0.0384969,2.00814,9.55295,0.806352,-0.0154178,0.119424,0.162807,4.68399,1.97503,8.54393,0.0579384,-0.0131731,-0.0366422,1.13543,-9.87041,-1.46882,-0.0384565,-0.127122,-0.108809,8.9063,-0.551868,3.09433,0.109016,0.361744,-0.0591475,1.89806,-9.44578,-2.66106,-0.100893,-0.0246063,-0.107989
0.023,4.93669,-2.77362,7.81246,0.0717214,0.0380773,-0.0521263,2.04135,9.33732,-1.54604,-0.0246483,0.135244,0.0345318,2.00764,9.55192,0.820143,-0.0162528,0.118885,0.159872,4.69447,1.99395,8.54699,0.056227,-0.0129743,-0.0333007,1.12785,-9.8628,-1.45884,-0.036219,-0.128374,-0.109576,8.90784,-0.540346,3.10813,0.107316,0.355641,-0.0558077,1.88339,-9.45346,-2.65156,-0.0969506,-0.0241934,-0.104703
0.024,4.96795,-2.76547,7.82328,0.0740177,0.0389589,-0.0522037,2.01163,9.34101,-1.5315,-0.0244067,0.134738,0.0308309,2.01792,9.55419,0.829335,-0.0161936,0.118794,0.156569,4.7181,2.01237,8.55724,0.0547805,-0.0131903,-0.0288338,1.12102,-9.85672,-1.45031,-0.0343683,-0.130382,-0.110158,8.90377,-0.52452,3.13021,0.104321,0.348979,-0.0526279,1.85972,-9.46488,-2.64689,-0.0922286,-0.0242511,-0.101205
0.025,4.99921,-2.75733,7.83411,0.0763141,0.0398404,-0.0522812,1.98191,9.34469,-1.51697,-0.0241651,0.134233,0.0271299,2.0282,9.55646,0.838528,-0.0161344,0.118702,0.153266,4.74174,2.03079,8.56748,0.053334,-0.0134063,-0.0243668,1.11419,-9.85065,-1.44177,-0.0325176,-0.13239,-0.110739,8.89971,-0.508694,3.15229,0.101325,0.342316,-0.0494481,1.83605,-9.4763,-2.64222,-0.0875066,-0.0243088,-0.0977065
0.026,5.03047,-2.74918,7.84494,0.0786104,0.040722,-0.0523586,1.9522,9.34838,-1.50243,-0.0239235,0.133727,0.023429,2.03847,9.55873,0.84772,-0.0160752,0.118611,0.149963,4.76537,2.04921,8.57773,0.0518875,-0.0136223,-0.0198999,1.10736,-9.84457,-1.43323,-0.0306669,-0.134399,-0.111321,8.89564,-0.492868,3.17437,0.0983297,0.335654,-0.0462684,1.81238,-9.48772,-2.63755,-0.0827846,-0.0243665,-0.0942083
0.027,5.05572,-2.74548,7.85731,0.0801694,0.0412628,-0.0527764,1.93778,9.35933,-1.4826,-0.0239043,0.133679,0.0199205,2.0387,9.55987,0.865511,-0.0159492,0.11889,0.147309,4.78628,2.06624,8.5732,0.0504993,-0.0135888,-0.0166479,1.10552,-9.83914,-1.43187,-0.029184,-0.136196,-0.111954,8.88625,-0.484553,3.18668,0.0951216,0.329003,-0.0416852,1.77317,-9.50336,-2.63604,-0.0794948,-0.0258189,-0.0921451
0.028,5.06896,-2.75064,7.87279,0.0802538,0.0411219,-0.0538749,1.95397,9.3848,-1.45218,-0.0243299,0.134548,0.0167968,2.01884,9.55874,0.900498,-0.0156896,0.11991,0.145951,4.80173,2.08051,8.53911,0.0492275,-0.0130566,-0.0158259,1.11364,-9.83499,-1.44487,-0.0284369,-0.13757,-0.11269,8.86619,-0.491261,3.17948,0.0914878,0.322371,-0.0342951,1.70287,-9.52743,-2.64085,-0.0790691,-0.0300606,-0.092952
0.029,5.08221,-2.75581,7.88826,0.0803382,0.0409811,-0.0549734,1.97016,9.41028,-1.42177,-0.0247556,0.135416,0.0136731,1.99897,9.55761,0.935486,-0.01543,0.120929,0.144594,4.81718,2.09477,8.50503,0.0479558,-0.0125243,-0.0150039,1.12177,-9.83083,-1.45787,-0.0276897,-0.138943,-0.113426,8.84614,-0.497968,3.17227,0.087854,0.31574,-0.0269051,1.63257,-9.5515,-2.64566,-0.0786435,-0.0343024,-0.093759
0.03,5.09545,-2.76098,7.90373,0.0804226,0.0408403,-0.0560718,1.98634,9.43575,-1.39135,-0.0251812,0.136285,0.0105494,1.9791,9.55648,0.970473,-0.0151705,0.121949,0.143237,4.83263,2.10903,8.47095,0.046684,-0.011992,-0.0141819,1.1299,-9.82668,-1.47086,-0.0269426,-0.140317,-0.114162,8.82608,-0.504676,3.16506,0.0842203,0.309109,-0.019515,1.56227,-9.57557,-2.65047,-0.0782179,-0.0385442,-0.0945659
0.031,5.1087,-2.76614,7.91921,0.080507,0.0406994,-0.0571703,2.00253,9.46122,-1.36093,-0.0256068,0.137153,0.00742568,1.95924,9.55535,1.00546,-0.0149109,0.122969,0.14188,4.84808,2.12329,8.43687,0.0454122,-0.0114597,-0.0133599,1.13802,-9.82253,-1.48386,-0.0261954,-0.141691,-0.114898,8.80602,-0.511384,3.15786,0.0805865,0.302478,-0.012125,1.49197,-9.59964,-2.65529,-0.0777923,-0.042786,-0.0953728
0.032,5.10008,-2.73219,7.92672,0.0807332,0.0411587,-0.0573763,2.03156,9.46297,-1.33524,-0.0261484,0.138003,0.00315111,1.95091,9.56976,1.02295,-0.0144578,0.125307,0.141005,4.88337,2.12097,8.43652,0.0431672,-0.0101069,-0.0109885,1.12178,-9.82811,-1.49722,-0.0273587,-0.141365,-0.115723,8.79406,-0.513803,3.11893,0.0819317,0.295168,-0.00745978,1.41287,-9.59132,-2.66696,-0.077545,-0.045552,-0.0925398
0.033,5.08872,-2.69334,7.93324,0.0809771,0.0416929,-0.0574708,2.0622,9.46175,-1.31013,-0.0267044,0.13885,-0.00126732,1.94403,9.58612,1.03825,-0.0139805,0.127809,0.14019,4.92114,2.11657,8.44039,0.0408005,-0.00865155,-0.00842339,1.1025,-9.83491,-1.51064,-0.0287607,-0.140827,-0.116559,8.78311,-0.515687,3.07603,0.0838993,0.287774,-0.00313519,1.33268,-9.57896,-2.67949,-0.07732,-0.0481334,-0.0892518
0.034,5.07737,-2.65449,7.93976,0.081221,0.0422271,-0.0575653,2.09284,9.46053,-1.28503,-0.0272604,0.139697,-0.00568574,1.93716,9.60247,1.05355,-0.0135033,0.130312,0.139375,4.95891,2.11218,8.44426,0.0384338,-0.00719619,-0.00585832,1.08321,-9.84171,-1.52406,-0.0301627,-0.140289,-0.117394,8.77215,-0.51757,3.03314,0.0858669,0.280379,0.0011894,1.25248,-9.5666,-2.69203,-0.077095,-0.0507149,-0.0859638
0.035,5.06602,-2.61564,7.94628,0.0814649,0.0427614,-0.0576598,2.12348,9.45931,-1.25993,-0.0278165,0.140545,-0.0101042,1.93028,9.61883,1.06885,-0.013026,0.132814,0.13856,4.99668,2.10779,8.44813,0.0360671,-0.00574083,-0.00329324,1.06393,-9.84851,-1.53747,-0.0315648,-0.13975,-0.11823,8.7612,-0.519453,2.99025,0.0878345,0.272985,0.00551399,1.17228,-9.55424,-2.70456,-0.0768699,-0.0532964,-0.0826758
0.036,5.04075,-2.59105,7.95184,0.0812038,0.0426817,-0.0573423,2.1375,9.45404,-1.25495,-0.0287196,0.141078,-0.0134477,1.92361,9.63017,1.07445,-0.0119843,0.13532,0.138233,5.01577,2.11085,8.45595,0.0340741,-0.00437181,-0.00153117,1.03673,-9.85609,-1.54656,-0.033634,-0.140095,-0.118169,8.7488,-0.526189,2.97231,0.0890491,0.265821,0.0108697,1.13741,-9.54924,-2.70185,-0.0763334,-0.0550993,-0.0792328
0.037,4.99808,-2.58429,7.95619,0.0803113,0.0418348,-0.05651,2.13074,9.4437,-1.27514,-0.0300567,0.14122,-0.0154475,1.91722,9.63524,1.06791,-0.0102369,0.137829,0.138516,5.01153,2.12325,8.46872,0.0325481,-0.00311073,-0.000772872,0.99965,-9.86465,-1.55022,-0.0365371,-0.141546,-0.116988,8.73458,-0.53899,2.98556,0.0893225,0.258944,0.0175144,1.15918,-9.55345,-2.68011,-0.0754074,-0.0559289,-0.075596
0.038,4.95542,-2.57753,7.96055,0.0794188,0.0409878,-0.0556777,2.12399,9.43336,-1.29532,-0.0313938,0.141362,-0.0174473,1.91082,9.64031,1.06138,-0.00848964,0.140339,0.138799,5.00728,2.13564,8.48149,0.0310221,-0.00184965,-1.46e-05,0.962566,-9.87321,-1.55389,-0.0394402,-0.142996,-0.115807,8.72037,-0.551791,2.99882,0.0895959,0.252067,0.0241591,1.18095,-9.55765,-2.65836,-0.0744815,-0.0567586,-0.0719592
0.039,4.91276,-2.57077,7.9649,0.0785263,0.0401408,-0.0548454,2.11723,9.42302,-1.31551,-0.0327309,0.141503,-0.0194472,1.90442,9.64538,1.05485,-0.00674233,0.142848,0.139082,5.00303,2.14804,8.49426,0.029496,-0.000588562,0.000743733,0.925483,-9.88176,-1.55755,-0.0423433,-0.144446,-0.114626,8.70615,-0.564592,3.01208,0.0898693,0.24519,0.0308038,1.20272,-9.56185,-2.63661,-0.0735555,-0.0575882,-0.0683224
0.04,4.8701,-2.56401,7.96926,0.0776338,0.0392938,-0.054013,2.11047,9.41268,-1.33569,-0.034068,0.141645,-0.021447,1.89803,9.65045,1.04832,-0.00499503,0.145358,0.139365,4.99879,2.16043,8.50703,0.02797,0.000672522,0.00150204,0.8884,-9.89032,-1.56122,-0.0452465,-0.145896,-0.113444,8.69193,-0.577393,3.02533,0.0901426,0.238314,0.0374485,1.2245,-9.56605,-2.61486,-0.0726295,-0.0584179,-0.0646856
0.041,4.88292,-2.56459,7.97003,0.0782164,0.038282,-0.0546385,2.07942,9.41626,-1.34653,-0.0336862,0.144064,-0.0226901,1.88516,9.64715,1.05328,-0.00581978,0.147824,0.136886,4.97297,2.17195,8.51288,0.0256268,-0.000272522,1.47e-05,0.878162,-9.89184,-1.5461,-0.0472974,-0.149535,-0.110913,8.69977,-0.602785,3.03288,0.0872851,0.230944,0.0423702,1.26529,-9.56528,-2.59088,-0.0711984,-0.0619132,-0.0649702
0.042,4.89574,-2.56517,7.9708,0.0787989,0.0372703,-0.055264,2.04838,9.41984,-1.35736,-0.0333043,0.146482,-0.0239332,1.87228,9.64385,1.05823,-0.00664453,0.150289,0.134406,4.94716,2.18347,8.51874,0.0232836,-0.00121757,-0.00147268,0.867924,-9.89336,-1.53099,-0.0493483,-0.153173,-0.108381,8.70761,-0.628178,3.04042,0.0844275,0.223574,0.0472919,1.30607,-9.56451,-2.5669,-0.0697672,-0.0654086,-0.0652548
0.043,4.90856,-2.56575,7.97158,0.0793815,0.0362585,-0.0558895,2.01733,9.42342,-1.3682,-0.0329225,0.148901,-0.0251763,1.85941,9.64055,1.06319,-0.00746928,0.152755,0.131927,4.92135,2.195,8.52459,0.0209404,-0.00216261,-0.00296003,0.857686,-9.89488,-1.51588,-0.0513992,-0.156811,-0.10585,8.71544,-0.653571,3.04796,0.08157,0.216205,0.0522136,1.34686,-9.56374,-2.54291,-0.0683361,-0.068904,-0.0655393
0.044,4.92138,-2.56633,7.97235,0.0799641,0.0352467,-0.056515,1.98628,9.427,-1.37903,-0.0325406,0.15132,-0.0264194,1.84653,9.63724,1.06814,-0.00829402,0.155221,0.129448,4.89553,2.20652,8.53044,0.0185972,-0.00310766,-0.00444739,0.847449,-9.8964,-1.50077,-0.0534501,-0.160449,-0.103319,8.72328,-0.678964,3.05551,0.0787124,0.208835,0.0571354,1.38765,-9.56296,-2.51893,-0.0669049,-0.0723994,-0.0658239
0.045,4.93303,-2.56255,7.96513,0.0800883,0.0347074,-0.0568826,1.95492,9.42147,-1.3677,-0.0326706,0.15272,-0.0280685,1.81668,9.63398,1.07895,-0.00922418,0.157574,0.127551,4.89559,2.18514,8.52223,0.0167864,-0.00260651,-0.00332644,0.823387,-9.89019,-1.50545,-0.054137,-0.16419,-0.101456,8.73074,-0.699577,3.0654,0.0785098,0.20289,0.0607511,1.41013,-9.57543,-2.51828,-0.0652012,-0.0768814,-0.0646631
0.046,4.94373,-2.55529,7.95151,0.0798459,0.0345461,-0.0570439,1.9233,9.40864,-1.33863,-0.03321,0.153307,-0.0300424,1.77323,9.63074,1.09443,-0.0102386,0.159835,0.126119,4.91633,2.13745,8.50275,0.0154017,-0.000948409,-0.000118851,0.788267,-9.87781,-1.52597,-0.0537326,-0.168013,-0.10013,8.73791,-0.716367,3.07718,0.0804311,0.198086,0.063322,1.41796,-9.59849,-2.53629,-0.0632795,-0.0821526,-0.0623461
0.047,4.95444,-2.54803,7.9379,0.0796034,0.0343847,-0.0572053,1.89168,9.39582,-1.30956,-0.0337493,0.153894,-0.0320163,1.72979,9.62751,1.10992,-0.0112531,0.162097,0.124687,4.93708,2.08976,8.48327,0.0140169,0.000709691,0.00308874,0.753147,-9.86542,-1.54648,-0.0533283,-0.171835,-0.0988033,8.74507,-0.733156,3.08895,0.0823524,0.193281,0.0658929,1.42579,-9.62154,-2.5543,-0.0613578,-0.0874239,-0.060029
0.048,4.96514,-2.54077,7.92428,0.079361,0.0342234,-0.0573666,1.86006,9.383,-1.28049,-0.0342887,0.15448,-0.0339901,1.68634,9.62427,1.12541,-0.0122676,0.164359,0.123255,4.95782,2.04207,8.4638,0.0126321,0.00236779,0.00629632,0.718026,-9.85304,-1.567,-0.052924,-0.175658,-0.0974767,8.75224,-0.749946,3.10072,0.0842737,0.188477,0.0684639,1.43362,-9.6446,-2.57231,-0.0594361,-0.0926951,-0.057712
0.049,4.97694,-2.53334,7.91343,0.0789554,0.0340118,-0.0573282,1.82946,9.37116,-1.25239,-0.0345293,0.154869,-0.0361827,1.64417,9.62084,1.14034,-0.0132463,0.166556,0.121795,4.97451,1.99928,8.44974,0.0113116,0.00374856,0.0093004,0.683617,-9.84181,-1.58595,-0.0523928,-0.179145,-0.0961633,8.75851,-0.76676,3.10852,0.0860869,0.18361,0.0712636,1.43563,-9.66292,-2.59062,-0.0576437,-0.0972907,-0.0555406
0.05,4.99743,-2.52463,7.92467,0.0772441,0.0333984,-0.0556925,1.80699,9.36721,-1.23206,-0.0323796,0.153679,-0.0401244,1.61212,9.61589,1.15085,-0.0139387,0.16824,0.120106,4.95868,1.99575,8.479,0.0105045,0.00291065,0.0106764,0.654892,-9.83986,-1.59233,-0.050846,-0.179947,-0.0949548,8.75762,-0.783774,3.08455,0.087035,0.17824,0.0758934,1.39117,-9.64333,-2.6113,-0.0568857,-0.0964802,-0.054534
0.051,5.01792,-2.51592,7.93592,0.0755328,0.032785,-0.0540567,1.78452,9.36325,-1.21173,-0.0302298,0.152489,-0.0440662,1.58007,9.61093,1.16135,-0.014631,0.169924,0.118417,4.94286,1.99222,8.50827,0.00969741,0.00207274,0.0120523,0.626168,-9.8379,-1.59872,-0.0492993,-0.180749,-0.0937463,8.75674,-0.800788,3.06058,0.0879832,0.172871,0.0805232,1.34671,-9.62375,-2.63199,-0.0561277,-0.0956697,-0.0535274
0.052,5.03842,-2.50721,7.94716,0.0738216,0.0321716,-0.0524209,1.76205,9.3593,-1.1914,-0.02808,0.151299,-0.0480079,1.54802,9.60598,1.17185,-0.0153234,0.171607,0.116729,4.92704,1.98869,8.53754,0.00889032,0.00123484,0.0134283,0.597444,-9.83595,-1.6051,-0.0477526,-0.181552,-0.0925379,8.75586,-0.817802,3.03661,0.0889314,0.167502,0.0851531,1.30225,-9.60417,-2.65267,-0.0553697,-0.0948593,-0.0525208
0.053,5.05891,-2.49849,7.95841,0.0721103,0.0315582,-0.0507852,1.73957,9.35534,-1.17108,-0.0259303,0.150109,-0.0519496,1.51598,9.60102,1.18235,-0.0160158,0.173291,0.11504,4.91122,1.98516,8.5668,0.00808324,0.000396933,0.0148042,0.568719,-9.83399,-1.61149,-0.0462058,-0.182354,-0.0913294,8.75498,-0.834816,3.01264,0.0898795,0.162133,0.0897829,1.25779,-9.58459,-2.67336,-0.0546117,-0.0940488,-0.0515142
