Time,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z
0.018,5.14574,-2.42805,7.88063,-0.0014596,0.0143727,-0.0223951,0.318191,9.52942,-1.54564,-0.0545915,0.00840908,-0.0614747,-0.867833,9.49305,0.792225,-0.0101507,-0.0516573,-0.00374103,4.87631,1.345,8.74533,-0.0161118,-0.00535479,0.00646964,-1.2137,-9.72774,-1.12802,-0.0237893,0.105164,0.0122675,9.39724,-0.581369,2.31692,0.0831528,-0.0307202,-0.0162245,0.0309142,-9.87888,-1.5187,-0.0582532,0.0348387,0.0175104
0.019,5.10354,-2.4291,7.88794,-0.000960679,0.01134,-0.0213,0.322006,9.5207,-1.55556,-0.054526,0.00652274,-0.0615329,-0.86917,9.50492,0.824194,-0.0110256,-0.0542736,-0.00307619,4.87137,1.35841,8.70397,-0.0141932,-0.00604082,0.00682801,-1.22821,-9.7235,-1.11435,-0.0245925,0.102404,0.0133978,9.40764,-0.577387,2.33513,0.0825203,-0.0312158,-0.0176559,0.020735,-9.87353,-1.51352,-0.058738,0.0333802,0.0176942
0.02,5.06134,-2.43016,7.89524,-0.000461758,0.00830718,-0.020205,0.325822,9.51199,-1.56548,-0.0544605,0.0046364,-0.0615912,-0.870507,9.51679,0.856164,-0.0119006,-0.0568899,-0.00241136,4.86644,1.37182,8.66262,-0.0122746,-0.00672686,0.00718639,-1.24272,-9.71926,-1.10069,-0.0253957,0.0996443,0.0145281,9.41804,-0.573405,2.35334,0.0818878,-0.0317113,-0.0190873,0.0105558,-9.86819,-1.50833,-0.0592229,0.0319217,0.017878
0.021,5.01914,-2.43122,7.90254,3.72e-05,0.0052744,-0.01911,0.329637,9.50327,-1.5754,-0.054395,0.00275006,-0.0616494,-0.871844,9.52866,0.888133,-0.0127756,-0.0595062,-0.00174652,4.86151,1.38523,8.62126,-0.0103561,-0.0074129,0.00754476,-1.25723,-9.71502,-1.08702,-0.0261989,0.0968846,0.0156585,9.42844,-0.569423,2.37155,0.0812553,-0.0322069,-0.0205187,0.000376555,-9.86284,-1.50314,-0.0597078,0.0304632,0.0180618
0.022,4.97694,-2.43227,7.90985,0.000536085,0.00224161,-0.0180149,0.333452,9.49455,-1.58532,-0.0543295,0.000863715,-0.0617077,-0.873181,9.54053,0.920102,-0.0136506,-0.0621225,-0.00108168,4.85658,1.39864,8.5799,-0.00843747,-0.00809893,0.00790314,-1.27174,-9.71078,-1.07335,-0.0270021,0.0941249,0.0167888,9.43884,-0.565442,2.38976,0.0806229,-0.0327024,-0.0219501,-0.00980267,-9.8575,-1.49796,-0.0601927,0.0290047,0.0182456
0.023,4.96539,-2.43863,7.92437,0.000550011,0.00197373,-0.0179838,0.338486,9.53015,-1.57583,-0.0546735,0.00126311,-0.0617292,-0.870926,9.55154,0.916618,-0.0139253,-0.0643183,-0.00234748,4.85591,1.42177,8.55804,-0.00966562,-0.00801512,0.00807679,-1.27952,-9.72153,-1.07652,-0.0285882,0.0929201,0.0169987,9.42767,-0.574086,2.38292,0.0797576,-0.0333118,-0.0203388,-0.00366448,-9.86249,-1.49044,-0.0603177,0.0290664,0.0187068
0.024,4.9626,-2.44649,7.94095,0.000425368,0.00249582,-0.0182566,0.343867,9.57841,-1.56078,-0.0551345,0.00231557,-0.0617404,-0.867646,9.56231,0.903004,-0.0140286,-0.0663938,-0.00416489,4.85646,1.44768,8.54174,-0.0117928,-0.00771135,0.00819767,-1.28538,-9.73656,-1.08449,-0.0303978,0.0921597,0.0169456,9.41033,-0.586337,2.36891,0.0788259,-0.0339537,-0.0178583,0.00713584,-9.87042,-1.48227,-0.0603399,0.0295624,0.0192472
0.025,4.95981,-2.45436,7.95752,0.000300724,0.00301791,-0.0185294,0.349249,9.62667,-1.54574,-0.0555955,0.00336803,-0.0617515,-0.864365,9.57308,0.889391,-0.0141318,-0.0684694,-0.00598231,4.85701,1.47359,8.52543,-0.01392,-0.00740757,0.00831854,-1.29124,-9.75159,-1.09247,-0.0322075,0.0913992,0.0168925,9.393,-0.598589,2.35491,0.0778941,-0.0345955,-0.0153777,0.0179362,-9.87836,-1.47409,-0.0603622,0.0300584,0.0197877
0.026,4.95702,-2.46223,7.9741,0.00017608,0.00354,-0.0188022,0.35463,9.67492,-1.53069,-0.0560565,0.00442049,-0.0617626,-0.861084,9.58385,0.875777,-0.0142351,-0.070545,-0.00779972,4.85756,1.4995,8.50913,-0.0160472,-0.0071038,0.00843942,-1.2971,-9.76662,-1.10045,-0.0340172,0.0906387,0.0168394,9.37566,-0.61084,2.34091,0.0769624,-0.0352374,-0.0128971,0.0287365,-9.88629,-1.46591,-0.0603844,0.0305543,0.0203281
0.027,4.96716,-2.46109,7.98068,0.000159776,0.00428479,-0.0189242,0.357241,9.69241,-1.52046,-0.0562924,0.00474988,-0.06177,-0.865607,9.59323,0.868524,-0.0145607,-0.0722379,-0.00869268,4.86226,1.51291,8.50861,-0.0174446,-0.00661624,0.0077799,-1.30791,-9.78755,-1.10538,-0.0352779,0.089663,0.0165953,9.37532,-0.618463,2.33444,0.0762189,-0.0358418,-0.0116496,0.0403048,-9.88689,-1.46142,-0.0604223,0.0307784,0.0200952
0.028,5.00317,-2.44194,7.96726,0.000360152,0.00547496,-0.0187448,0.354311,9.64835,-1.51984,-0.0560782,0.00363312,-0.06177,-0.885739,9.59985,0.873992,-0.0153311,-0.0731655,-0.00773677,4.87526,1.50133,8.53965,-0.0173823,-0.0057611,0.00555961,-1.32864,-9.8203,-1.1042,-0.0354405,0.0882569,0.015969,9.40897,-0.616827,2.34302,0.0758521,-0.0363713,-0.012868,0.0534093,-9.87282,-1.4643,-0.0604915,0.0304588,0.0183156
0.029,5.03918,-2.42279,7.95384,0.000560527,0.00666513,-0.0185653,0.35138,9.60428,-1.51922,-0.055864,0.00251637,-0.06177,-0.905871,9.60647,0.87946,-0.0161015,-0.0740932,-0.00678085,4.88825,1.48976,8.57069,-0.0173199,-0.00490596,0.00333932,-1.34937,-9.85304,-1.10302,-0.0356031,0.0868507,0.0153428,9.44263,-0.615192,2.3516,0.0754852,-0.0369008,-0.0140865,0.0665137,-9.85874,-1.46717,-0.0605606,0.0301391,0.0165359
0.03,5.07519,-2.40365,7.94042,0.000760903,0.0078553,-0.0183858,0.34845,9.56022,-1.51861,-0.0556498,0.00139962,-0.06177,-0.926002,9.61308,0.884927,-0.0168719,-0.0750208,-0.00582493,4.90125,1.47818,8.60173,-0.0172576,-0.00405083,0.00111903,-1.3701,-9.88578,-1.10185,-0.0357657,0.0854446,0.0147165,9.47628,-0.613557,2.36019,0.0751183,-0.0374303,-0.015305,0.0796182,-9.84466,-1.47004,-0.0606298,0.0298194,0.0147563
0.031,5.11119,-2.3845,7.927,0.000961279,0.00904547,-0.0182064,0.345519,9.51616,-1.51799,-0.0554356,0.000282862,-0.06177,-0.946134,9.6197,0.890395,-0.0176423,-0.0759484,-0.00486901,4.91425,1.4666,8.63277,-0.0171953,-0.00319569,-0.00110126,-1.39082,-9.91852,-1.10067,-0.0359284,0.0840385,0.0140903,9.50993,-0.611921,2.36877,0.0747514,-0.0379598,-0.0165235,0.0927226,-9.83059,-1.47292,-0.060699,0.0294998,0.0129766
0.032,5.11425,-2.36391,7.92978,0.000999834,0.0082641,-0.0185682,0.330115,9.52875,-1.47295,-0.0568643,0.00075226,-0.0621868,-0.940631,9.60864,0.92634,-0.0172463,-0.0750302,-0.00562357,4.89192,1.44324,8.63077,-0.0167786,-0.00374184,-0.00109507,-1.37125,-9.88016,-1.09826,-0.0354766,0.0807178,0.0145086,9.50711,-0.611849,2.35511,0.0728281,-0.0367876,-0.016578,0.100607,-9.83887,-1.48297,-0.0616902,0.0297053,0.0126625
0.033,5.11319,-2.34313,7.93459,0.00101816,0.00723629,-0.0189976,0.313151,9.54842,-1.42234,-0.0584984,0.00141993,-0.0626558,-0.931923,9.59538,0.966094,-0.0167045,-0.0738812,-0.00659193,4.86518,1.4184,8.62464,-0.0163177,-0.00446316,-0.000810564,-1.34663,-9.83292,-1.0957,-0.0349481,0.0771579,0.0150575,9.49974,-0.611972,2.33866,0.0707103,-0.0354028,-0.0164871,0.10784,-9.84994,-1.49393,-0.0627967,0.0299765,0.0125315
0.034,5.11213,-2.32236,7.93939,0.00103649,0.00620847,-0.0194271,0.296188,9.56809,-1.37174,-0.0601325,0.00208759,-0.0631247,-0.923215,9.58211,1.00585,-0.0161628,-0.0727323,-0.0075603,4.83845,1.39356,8.61852,-0.0158567,-0.00518447,-0.000526058,-1.32202,-9.78567,-1.09313,-0.0344195,0.073598,0.0156064,9.49236,-0.612095,2.32222,0.0685925,-0.0340179,-0.0163961,0.115072,-9.86102,-1.50488,-0.0639031,0.0302476,0.0124005
0.035,5.11107,-2.30158,7.94419,0.00105482,0.00518066,-0.0198566,0.279225,9.58776,-1.32114,-0.0617666,0.00275526,-0.0635936,-0.914507,9.56884,1.0456,-0.015621,-0.0715833,-0.00852867,4.81171,1.36873,8.61239,-0.0153958,-0.00590578,-0.000241551,-1.2974,-9.73843,-1.09056,-0.033891,0.0700381,0.0161553,9.48499,-0.612219,2.30578,0.0664746,-0.032633,-0.0163051,0.122305,-9.8721,-1.51583,-0.0650096,0.0305188,0.0122695
0.036,5.11172,-2.29397,7.95067,0.000259723,0.00477601,-0.0189012,0.268218,9.59369,-1.30057,-0.0612193,0.00250254,-0.0640689,-0.905866,9.56744,1.06402,-0.0156428,-0.0708732,-0.00914273,4.8,1.35255,8.6159,-0.0150319,-0.00582757,0.000370666,-1.28493,-9.71042,-1.08634,-0.0341356,0.066782,0.0168805,9.48207,-0.605119,2.29836,0.0641175,-0.0325226,-0.0152806,0.124329,-9.86924,-1.52784,-0.0652693,0.0310563,0.0130462
0.037,5.11449,-2.30281,7.95924,-0.00155215,0.0051503,-0.0162149,0.264658,9.58247,-1.31753,-0.0579451,0.00109933,-0.0645521,-0.897307,9.58089,1.05576,-0.0163691,-0.0707116,-0.00931392,4.80708,1.34721,8.63145,-0.0147894,-0.00474995,0.00139252,-1.28763,-9.70645,-1.08003,-0.0353467,0.0639055,0.017826,9.48474,-0.58899,2.30223,0.0614614,-0.0340054,-0.013089,0.119844,-9.84897,-1.54118,-0.0644707,0.0319268,0.0149573
0.038,5.11726,-2.31165,7.96781,-0.00336403,0.0055246,-0.0135285,0.261097,9.57123,-1.33449,-0.054671,-0.000303873,-0.0650353,-0.888749,9.59434,1.0475,-0.0170953,-0.07055,-0.0094851,4.81416,1.34187,8.64701,-0.0145468,-0.00367233,0.00241438,-1.29033,-9.70249,-1.07373,-0.0365578,0.0610291,0.0187715,9.4874,-0.572861,2.3061,0.0588054,-0.0354881,-0.0108974,0.115358,-9.82871,-1.55452,-0.063672,0.0327973,0.0168684
0.039,5.12003,-2.32049,7.97639,-0.0051759,0.0058989,-0.0108422,0.257536,9.56001,-1.35145,-0.0513968,-0.00170708,-0.0655185,-0.88019,9.60778,1.03924,-0.0178216,-0.0703884,-0.00965628,4.82124,1.33652,8.66256,-0.0143043,-0.00259471,0.00343623,-1.29303,-9.69853,-1.06742,-0.0377689,0.0581527,0.019717,9.49007,-0.556732,2.30997,0.0561493,-0.0369709,-0.00870583,0.110873,-9.80844,-1.56785,-0.0628733,0.0336678,0.0187795
0.04,5.1228,-2.32933,7.98496,-0.00698777,0.00627319,-0.00815584,0.253976,9.54877,-1.3684,-0.0481227,-0.00311029,-0.0660018,-0.871632,9.62123,1.03098,-0.0185479,-0.0702268,-0.00982747,4.82832,1.33118,8.67812,-0.0140617,-0.00151709,0.00445809,-1.29572,-9.69456,-1.06111,-0.03898,0.0552762,0.0206625,9.49273,-0.540603,2.31384,0.0534932,-0.0384536,-0.00651425,0.106387,-9.78818,-1.58119,-0.0620747,0.0345383,0.0206907
0.041,5.08899,-2.32889,7.98234,-0.00640567,0.00584132,-0.0100599,0.257149,9.56899,-1.36436,-0.0514162,-0.00360621,-0.0624316,-0.865456,9.62277,1.02553,-0.0187746,-0.0734376,-0.00644863,4.83314,1.35993,8.67967,-0.0126565,-0.000594406,0.00445937,-1.30634,-9.72329,-1.05677,-0.038299,0.0524358,0.0192903,9.50214,-0.527797,2.31077,0.0512408,-0.0362745,-0.00776962,0.0924294,-9.79948,-1.59537,-0.0615014,0.0325557,0.021042
0.042,5.05518,-2.32845,7.97972,-0.00582356,0.00540945,-0.0119639,0.260322,9.5892,-1.36031,-0.0547098,-0.00410214,-0.0588615,-0.859281,9.6243,1.02009,-0.0190013,-0.0766485,-0.00306979,4.83796,1.38868,8.68123,-0.0112513,0.000328279,0.00446064,-1.31695,-9.75201,-1.05242,-0.0376179,0.0495953,0.017918,9.51154,-0.514992,2.3077,0.0489883,-0.0340953,-0.00902499,0.0784717,-9.81079,-1.60955,-0.0609282,0.030573,0.0213933
0.043,5.02137,-2.32801,7.9771,-0.00524145,0.00497757,-0.0138679,0.263496,9.60941,-1.35627,-0.0580034,-0.00459806,-0.0552914,-0.853105,9.62584,1.01465,-0.019228,-0.0798594,0.000309054,4.84278,1.41743,8.68279,-0.00984606,0.00125096,0.00446191,-1.32756,-9.78074,-1.04807,-0.0369369,0.0467548,0.0165458,9.52095,-0.502186,2.30463,0.0467359,-0.0319162,-0.0102804,0.064514,-9.8221,-1.62373,-0.060355,0.0285904,0.0217445
0.044,4.98756,-2.32757,7.97449,-0.00465934,0.0045457,-0.0157719,0.266669,9.62962,-1.35222,-0.061297,-0.00509399,-0.0517212,-0.84693,9.62737,1.00921,-0.0194547,-0.0830703,0.0036879,4.8476,1.44618,8.68435,-0.00844084,0.00217365,0.00446319,-1.33818,-9.80947,-1.04373,-0.0362558,0.0439143,0.0151735,9.53035,-0.489381,2.30156,0.0444835,-0.029737,-0.0115357,0.0505564,-9.8334,-1.63791,-0.0597817,0.0266078,0.0220958
0.045,4.98266,-2.33314,7.9663,-0.00425434,0.00485686,-0.0164134,0.259762,9.63984,-1.34743,-0.0625003,-0.00558021,-0.0506597,-0.84406,9.62627,1.00472,-0.0183092,-0.0855806,0.00302222,4.8528,1.45291,8.66984,-0.00840294,0.00222303,0.0038919,-1.32153,-9.79605,-1.04085,-0.0367684,0.040344,0.0141764,9.51837,-0.482528,2.29609,0.0428782,-0.0296215,-0.0109447,0.0490631,-9.84318,-1.6479,-0.059984,0.0250531,0.0218985
0.046,5.00088,-2.3435,7.95366,-0.00399103,0.00576245,-0.016045,0.24479,9.64207,-1.34203,-0.0620314,-0.00605868,-0.0516051,-0.843836,9.62307,1.00099,-0.0160658,-0.0875305,-0.000879069,4.85831,1.44203,8.64249,-0.00945892,0.00157377,0.00286257,-1.28308,-9.74892,-1.03915,-0.0382359,0.0361898,0.0134794,9.48929,-0.480438,2.2887,0.0417906,-0.031157,-0.00887649,0.0575414,-9.85174,-1.65453,-0.0608066,0.0238409,0.0212624
0.047,5.01911,-2.35387,7.94102,-0.00372772,0.00666804,-0.0156766,0.229819,9.64431,-1.33664,-0.0615625,-0.00653715,-0.0525504,-0.843612,9.61986,0.997263,-0.0138225,-0.0894805,-0.00478036,4.86382,1.43114,8.61513,-0.0105149,0.000924516,0.00183323,-1.24462,-9.70179,-1.03745,-0.0397034,0.0320356,0.0127823,9.4602,-0.478347,2.28131,0.040703,-0.0326924,-0.0068083,0.0660197,-9.86029,-1.66117,-0.0616293,0.0226287,0.0206262
0.048,5.03733,-2.36424,7.92838,-0.00346441,0.00757363,-0.0153082,0.214848,9.64654,-1.33125,-0.0610936,-0.00701562,-0.0534958,-0.843387,9.61665,0.993536,-0.0115791,-0.0914304,-0.00868165,4.86934,1.42026,8.58777,-0.0115709,0.000275258,0.000803891,-1.20617,-9.65467,-1.03576,-0.0411709,0.0278815,0.0120853,9.43111,-0.476257,2.27391,0.0396154,-0.0342278,-0.0047401,0.074498,-9.86884,-1.6678,-0.0624519,0.0214164,0.01999
0.049,5.05197,-2.37256,7.9151,-0.0034377,0.00848625,-0.0146666,0.20475,9.64766,-1.32698,-0.060467,-0.00733324,-0.0544932,-0.842203,9.61296,0.990178,-0.00958951,-0.0932218,-0.0119391,4.87337,1.41265,8.56391,-0.0124764,-0.000454016,-0.000112743,-1.17324,-9.61626,-1.036,-0.0424518,0.0239068,0.011402,9.40624,-0.473937,2.26774,0.0384897,-0.0355576,-0.00290764,0.0832506,-9.87615,-1.67201,-0.0633305,0.0202042,0.019402
0.05,5.0379,-2.36449,7.89677,-0.00530387,0.00945513,-0.0118395,0.233644,9.63989,-1.3317,-0.0585786,-0.00636403,-0.0559067,-0.833341,9.60535,0.989777,-0.00963013,-0.093745,-0.0100462,4.86555,1.43122,8.56799,-0.012178,-0.00182342,-0.00012776,-1.18453,-9.64764,-1.05176,-0.0422403,0.0213687,0.0108282,9.41513,-0.469777,2.27127,0.0370585,-0.0352426,-0.00296096,0.0941978,-9.87353,-1.65686,-0.0646568,0.0189919,0.0191991
0.051,5.02384,-2.35642,7.87843,-0.00717003,0.010424,-0.00901241,0.262538,9.63213,-1.33641,-0.0566901,-0.00539482,-0.0573203,-0.82448,9.59773,0.989375,-0.00967075,-0.0942682,-0.00815333,4.85773,1.4498,8.57208,-0.0118796,-0.00319283,-0.000142776,-1.19582,-9.67903,-1.06753,-0.0420287,0.0188305,0.0102545,9.42401,-0.465617,2.27481,0.0356273,-0.0349276,-0.00301428,0.105145,-9.8709,-1.64171,-0.0659831,0.0177797,0.0189962
