Time,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z
0.011,6.92493,-3.85018,5.66294,-0.00669018,0.0229988,-0.0504584,-0.645459,9.63674,0.673673,-0.01188,-0.045587,0.00266732,0.730788,-9.81105,-1.51438,-0.113892,0.00908527,-0.0164721,9.53721,-0.667803,2.3105,-0.240933,0.0922764,0.069075,6.92539,3.75737,6.41594,0.0162312,-0.0298477,-0.0175144,-0.590019,-9.68444,-2.18404,-0.0452703,-2.78e-05,0.139085,-1.85269,8.83076,-3.40402,0.0567529,-0.247064,0.109348
0.012,6.91832,-3.8456,5.66463,-0.00905264,0.0235246,-0.0500381,-0.63972,9.62958,0.684906,-0.010816,-0.0433972,0.00207062,0.715408,-9.81097,-1.50451,-0.112018,0.0111753,-0.0171469,9.53096,-0.679793,2.29442,-0.237105,0.0947929,0.0656705,6.91662,3.75066,6.41686,0.0132297,-0.0285908,-0.0176173,-0.559137,-9.68535,-2.21039,-0.0454768,0.00210052,0.136715,-1.84792,8.85303,-3.45435,0.0555197,-0.251765,0.112152
0.013,6.9117,-3.84102,5.66631,-0.0114151,0.0240503,-0.0496177,-0.633982,9.62242,0.69614,-0.00975194,-0.0412074,0.00147393,0.700028,-9.81088,-1.49464,-0.110144,0.0132652,-0.0178216,9.52471,-0.691783,2.27834,-0.233278,0.0973093,0.0622659,6.90784,3.74395,6.41779,0.0102282,-0.0273339,-0.0177203,-0.528255,-9.68625,-2.23674,-0.0456832,0.0042289,0.134345,-1.84315,8.87529,-3.50468,0.0542865,-0.256466,0.114955
0.014,6.90959,-3.84543,5.66827,-0.0116902,0.0243709,-0.049115,-0.622479,9.61689,0.686308,-0.00772545,-0.039672,0.00208195,0.684759,-9.82224,-1.48476,-0.109184,0.0143171,-0.0177038,9.5196,-0.70583,2.2821,-0.23049,0.0978971,0.0609734,6.89713,3.72427,6.40366,0.00985072,-0.0251142,-0.0166013,-0.496255,-9.688,-2.23863,-0.0452944,0.00731677,0.133335,-1.83646,8.89598,-3.5176,0.054004,-0.260939,0.117551
0.015,6.90972,-3.85433,5.67037,-0.0109217,0.0245888,-0.048571,-0.608094,9.61216,0.665944,-0.00521772,-0.038464,0.00329234,0.669544,-9.83932,-1.47486,-0.10868,0.01485,-0.0171898,9.51506,-0.720906,2.29579,-0.228223,0.0975206,0.060737,6.88546,3.69811,6.38201,0.0107853,-0.0224131,-0.0148713,-0.463695,-9.69018,-2.22828,-0.0446079,0.0108844,0.133007,-1.82882,8.91588,-3.51182,0.0541969,-0.265296,0.120043
0.016,6.90986,-3.86323,5.67247,-0.0101531,0.0248068,-0.0480271,-0.593708,9.60743,0.645581,-0.00271,-0.0372559,0.00450273,0.65433,-9.85641,-1.46497,-0.108177,0.0153828,-0.0166757,9.51052,-0.735981,2.30948,-0.225956,0.0971441,0.0605005,6.8738,3.67195,6.36035,0.0117198,-0.019712,-0.0131414,-0.431136,-9.69235,-2.21794,-0.0439215,0.014452,0.132678,-1.82117,8.93579,-3.50604,0.0543897,-0.269654,0.122535
0.017,6.91,-3.87213,5.67457,-0.00938458,0.0250247,-0.0474832,-0.579323,9.60271,0.625217,-0.000202276,-0.0360478,0.00571312,0.639115,-9.87349,-1.45507,-0.107673,0.0159156,-0.0161617,9.50598,-0.751057,2.32317,-0.223688,0.0967676,0.0602641,6.86213,3.64579,6.3387,0.0126544,-0.0170109,-0.0114114,-0.398577,-9.69452,-2.20759,-0.043235,0.0180196,0.132349,-1.81352,8.95569,-3.50026,0.0545826,-0.274012,0.125027
0.018,6.91257,-3.87726,5.67613,-0.0087903,0.0250528,-0.0469159,-0.572839,9.60048,0.605209,0.00216861,-0.034807,0.00689934,0.630671,-9.88861,-1.44806,-0.107799,0.0166537,-0.0148756,9.50312,-0.765296,2.33467,-0.222039,0.0966719,0.0598831,6.85699,3.62451,6.31943,0.0131776,-0.0149184,-0.0104373,-0.371622,-9.70255,-2.2004,-0.04254,0.0211839,0.131728,-1.80614,8.97268,-3.49187,0.0541063,-0.277968,0.127163
0.019,6.92363,-3.8692,5.67578,-0.00880593,0.0244162,-0.0462669,-0.594012,9.607,0.586445,0.00406058,-0.0334515,0.00800096,0.645923,-9.89689,-1.45115,-0.110127,0.0181104,-0.0108876,9.50613,-0.776609,2.33854,-0.222555,0.0975586,0.0589964,6.87471,3.62034,6.30855,0.0122613,-0.0149561,-0.0121085,-0.364284,-9.73104,-2.20423,-0.0418148,0.0229365,0.130081,-1.7997,8.97948,-3.47434,0.0512879,-0.280519,0.128056
0.02,6.93468,-3.86115,5.67543,-0.00882155,0.0237796,-0.0456179,-0.615186,9.61352,0.567682,0.00595254,-0.032096,0.00910259,0.661176,-9.90516,-1.45425,-0.112456,0.0195671,-0.0068995,9.50914,-0.787921,2.34241,-0.223071,0.0984454,0.0581096,6.89242,3.61617,6.29766,0.0113451,-0.0149938,-0.0137798,-0.356945,-9.75953,-2.20807,-0.0410897,0.0246891,0.128435,-1.79326,8.98627,-3.4568,0.0484695,-0.283069,0.128949
0.021,6.94574,-3.85309,5.67508,-0.00883718,0.023143,-0.0449689,-0.636359,9.62004,0.548918,0.0078445,-0.0307405,0.0102042,0.676428,-9.91343,-1.45734,-0.114784,0.0210237,-0.00291143,9.51215,-0.799234,2.34628,-0.223586,0.0993321,0.0572229,6.91014,3.612,6.28678,0.0104288,-0.0150315,-0.015451,-0.349606,-9.78801,-2.2119,-0.0403646,0.0264418,0.126788,-1.78682,8.99307,-3.43926,0.0456511,-0.28562,0.129842
0.022,6.9568,-3.84503,5.67473,-0.00885281,0.0225065,-0.0443199,-0.657532,9.62655,0.530155,0.00973647,-0.029385,0.0113058,0.69168,-9.9217,-1.46043,-0.117113,0.0224804,0.00107664,9.51516,-0.810547,2.35014,-0.224102,0.100219,0.0563361,6.92785,3.60784,6.27589,0.00951252,-0.0150693,-0.0171222,-0.342267,-9.8165,-2.21574,-0.0396395,0.0281944,0.125142,-1.78038,8.99986,-3.42173,0.0428327,-0.28817,0.130735
0.023,6.95943,-3.83755,5.66674,-0.00908956,0.0218166,-0.0439985,-0.668709,9.62314,0.529565,0.0101051,-0.0290021,0.0116496,0.69548,-9.89858,-1.45058,-0.116411,0.0259461,0.00155209,9.50216,-0.820751,2.37032,-0.225068,0.100735,0.0559643,6.94334,3.60787,6.29959,0.00817908,-0.0152663,-0.016113,-0.330609,-9.78618,-2.21336,-0.0394655,0.0310021,0.123828,-1.79686,8.99948,-3.4212,0.0363555,-0.286277,0.131499
0.024,6.95966,-3.83024,5.65657,-0.00938947,0.0211116,-0.0437707,-0.67703,9.6169,0.534168,0.0100384,-0.0288971,0.0117768,0.696007,-9.8665,-1.43704,-0.114844,0.0299858,0.00102394,9.48458,-0.83064,2.39515,-0.226163,0.101146,0.0557396,6.95819,3.6091,6.33316,0.00672644,-0.0155089,-0.0143378,-0.317716,-9.73906,-2.20921,-0.039449,0.0341113,0.122608,-1.81989,8.99704,-3.42554,0.028833,-0.283113,0.132225
0.025,6.95989,-3.82293,5.64641,-0.00968939,0.0204066,-0.0435429,-0.685351,9.61065,0.53877,0.00997174,-0.0287921,0.011904,0.696534,-9.83442,-1.42349,-0.113276,0.0340255,0.000495788,9.467,-0.840528,2.41998,-0.227257,0.101556,0.0555149,6.97303,3.61033,6.36674,0.0052738,-0.0157514,-0.0125627,-0.304823,-9.69194,-2.20507,-0.0394325,0.0372205,0.121389,-1.84292,8.99459,-3.42988,0.0213104,-0.27995,0.132951
0.026,6.96012,-3.81561,5.63624,-0.0099893,0.0197015,-0.0433151,-0.693672,9.60441,0.543373,0.00990508,-0.0286872,0.0120311,0.697062,-9.80233,-1.40994,-0.111709,0.0380652,-3.24e-05,9.44942,-0.850416,2.44482,-0.228352,0.101966,0.0552903,6.98788,3.61156,6.40032,0.00382117,-0.015994,-0.0107875,-0.291931,-9.64482,-2.20092,-0.039416,0.0403297,0.120169,-1.86595,8.99215,-3.43421,0.0137879,-0.276786,0.133678
0.027,6.95755,-3.81097,5.63049,-0.0102246,0.0191074,-0.0431212,-0.700687,9.5978,0.548933,0.00978115,-0.0284046,0.0120859,0.692695,-9.78411,-1.39209,-0.110518,0.0410089,-0.000552876,9.43792,-0.852026,2.46159,-0.229979,0.10224,0.0554124,6.98781,3.60326,6.41992,0.00311804,-0.0162511,-0.0100166,-0.264346,-9.62495,-2.19742,-0.0397227,0.0440059,0.118397,-1.8774,8.98398,-3.45515,0.00648699,-0.272712,0.134457
0.028,6.94938,-3.81168,5.6336,-0.0103306,0.018735,-0.0429951,-0.705089,9.59049,0.556407,0.00954269,-0.0277668,0.0119957,0.678543,-9.79361,-1.36563,-0.11008,0.0417607,-0.00105811,9.43858,-0.83708,2.46225,-0.232671,0.10224,0.0562281,6.95789,3.57589,6.41156,0.00391392,-0.0165372,-0.011254,-0.207378,-9.65962,-2.19521,-0.0406759,0.0488161,0.115521,-1.8657,8.96433,-3.50928,-0.000370538,-0.266816,0.135344
0.029,6.94122,-3.81238,5.6367,-0.0104366,0.0183626,-0.0428689,-0.709491,9.58317,0.563881,0.00930423,-0.027129,0.0119054,0.66439,-9.80311,-1.33916,-0.109642,0.0425125,-0.00156334,9.43924,-0.822133,2.46291,-0.235362,0.10224,0.0570439,6.92798,3.54852,6.4032,0.0047098,-0.0168234,-0.0124914,-0.15041,-9.69428,-2.19301,-0.041629,0.0536264,0.112644,-1.854,8.94469,-3.56341,-0.00722807,-0.26092,0.136231
0.03,6.93305,-3.81308,5.63981,-0.0105426,0.0179902,-0.0427428,-0.713893,9.57586,0.571354,0.00906577,-0.0264912,0.0118152,0.650237,-9.81261,-1.3127,-0.109204,0.0432644,-0.00206857,9.43991,-0.807187,2.46358,-0.238054,0.10224,0.0578597,6.89807,3.52116,6.39484,0.00550569,-0.0171095,-0.0137288,-0.0934425,-9.72895,-2.1908,-0.0425822,0.0584366,0.109767,-1.8423,8.92505,-3.61754,-0.0140856,-0.255024,0.137118
0.031,6.92489,-3.81379,5.64291,-0.0106486,0.0176178,-0.0426166,-0.718295,9.56854,0.578828,0.00882731,-0.0258534,0.011725,0.636085,-9.82211,-1.28623,-0.108766,0.0440162,-0.0025738,9.44057,-0.79224,2.46424,-0.240746,0.10224,0.0586754,6.86815,3.49379,6.38648,0.00630157,-0.0173957,-0.0149662,-0.0364747,-9.76361,-2.1886,-0.0435354,0.0632468,0.106891,-1.8306,8.90541,-3.67168,-0.0209431,-0.249128,0.138005
0.032,6.90937,-3.81163,5.65084,-0.0112922,0.0166953,-0.0422697,-0.720747,9.57893,0.578188,0.00868495,-0.0264028,0.0108969,0.638376,-9.84359,-1.28362,-0.107068,0.0449132,0.000336033,9.4506,-0.797572,2.47834,-0.243868,0.101719,0.0596349,6.86345,3.49918,6.38753,0.00647271,-0.0175692,-0.0152366,-0.0260432,-9.7542,-2.1826,-0.044068,0.0659543,0.104007,-1.83482,8.90162,-3.7015,-0.0274939,-0.244594,0.137856
0.033,6.89294,-3.80911,5.65936,-0.0120029,0.0157042,-0.0418952,-0.722956,9.59154,0.576533,0.0085546,-0.0271007,0.00997652,0.642723,-9.86656,-1.28399,-0.105214,0.0458285,0.00367275,9.4618,-0.805439,2.49413,-0.247045,0.101134,0.0606123,6.86189,3.50867,6.38976,0.00656577,-0.0177286,-0.0153861,-0.0214288,-9.73928,-2.17612,-0.0445481,0.0683989,0.101122,-1.84102,8.89981,-3.72829,-0.0340064,-0.24023,0.137577
0.034,6.8765,-3.8066,5.66789,-0.0127137,0.014713,-0.0415208,-0.725164,9.60414,0.574879,0.00842425,-0.0277985,0.00905614,0.647069,-9.88953,-1.28435,-0.103359,0.0467437,0.00700946,9.473,-0.813306,2.50991,-0.250222,0.100548,0.0615898,6.86034,3.51816,6.39198,0.00665882,-0.0178881,-0.0155356,-0.0168144,-9.72435,-2.16964,-0.0450282,0.0708435,0.0982374,-1.84723,8.89801,-3.75507,-0.0405188,-0.235866,0.137299
0.035,6.86007,-3.80408,5.67641,-0.0134244,0.0137218,-0.0411463,-0.727372,9.61675,0.573224,0.0082939,-0.0284964,0.00813577,0.651416,-9.91251,-1.28472,-0.101504,0.047659,0.0103462,9.48421,-0.821173,2.5257,-0.253399,0.0999626,0.0625672,6.85879,3.52764,6.39421,0.00675187,-0.0180475,-0.0156852,-0.0122001,-9.70943,-2.16317,-0.0455083,0.0732882,0.0953525,-1.85343,8.8962,-3.78186,-0.0470313,-0.231502,0.137021
0.036,6.8503,-3.80248,5.67998,-0.013604,0.0128223,-0.0406784,-0.734086,9.62782,0.569857,0.00786859,-0.0294669,0.00822323,0.652735,-9.92406,-1.28626,-0.10061,0.04849,0.0125774,9.47862,-0.828783,2.55182,-0.257819,0.0981563,0.0626561,6.85623,3.53262,6.39497,0.00708513,-0.0178389,-0.0156384,-0.0117891,-9.69617,-2.15976,-0.0451305,0.0777428,0.0947054,-1.85617,8.8937,-3.80352,-0.0523908,-0.226434,0.13577
0.037,6.84888,-3.80203,5.67736,-0.0131195,0.0120374,-0.0400938,-0.746431,9.63697,0.564348,0.00707459,-0.0307783,0.0095705,0.65027,-9.92134,-1.28926,-0.100916,0.0492157,0.0134268,9.45205,-0.836074,2.59088,-0.263795,0.094824,0.0616341,6.85243,3.53198,6.3939,0.00771864,-0.0171702,-0.0153464,-0.0166323,-9.68498,-2.16018,-0.0436803,0.0847098,0.0968553,-1.85458,8.89031,-3.81878,-0.0563092,-0.220485,0.133305
0.038,6.84745,-3.80158,5.67473,-0.0126351,0.0112524,-0.0395092,-0.758777,9.64612,0.55884,0.00628058,-0.0320897,0.0109178,0.647804,-9.91862,-1.29226,-0.101222,0.0499414,0.0142762,9.42548,-0.843365,2.62993,-0.269771,0.0914917,0.0606122,6.84863,3.53133,6.39283,0.00835215,-0.0165014,-0.0150544,-0.0214755,-9.67379,-2.1606,-0.04223,0.0916769,0.0990052,-1.85299,8.88692,-3.83404,-0.0602276,-0.214535,0.130839
0.039,6.84603,-3.80113,5.6721,-0.0121506,0.0104675,-0.0389246,-0.771122,9.65527,0.553331,0.00548658,-0.033401,0.012265,0.645338,-9.9159,-1.29526,-0.101527,0.0506671,0.0151256,9.39891,-0.850656,2.66898,-0.275747,0.0881594,0.0595902,6.84483,3.53069,6.39176,0.00898566,-0.0158327,-0.0147624,-0.0263187,-9.66259,-2.16102,-0.0407798,0.098644,0.101155,-1.85139,8.88354,-3.8493,-0.0641459,-0.208586,0.128373
0.04,6.8446,-3.80068,5.66947,-0.0116662,0.00968262,-0.03834,-0.783467,9.66442,0.547823,0.00469257,-0.0347124,0.0136123,0.642873,-9.91317,-1.29826,-0.101833,0.0513928,0.015975,9.37234,-0.857947,2.70804,-0.281723,0.0848271,0.0585683,6.84103,3.53004,6.3907,0.00961917,-0.015164,-0.0144703,-0.0311619,-9.6514,-2.16144,-0.0393295,0.105611,0.103305,-1.8498,8.88015,-3.86456,-0.0680643,-0.202637,0.125907
0.041,6.86536,-3.80716,5.67695,-0.012205,0.0115468,-0.0379563,-0.792836,9.67438,0.547015,0.00577202,-0.0342625,0.0143084,0.653773,-9.91048,-1.29935,-0.0992323,0.0530271,0.016403,9.39424,-0.85884,2.7104,-0.290981,0.0829641,0.0593535,6.82825,3.52995,6.39609,0.0104128,-0.0160954,-0.0147188,-0.0763905,-9.70364,-2.19606,-0.037894,0.108961,0.103276,-1.86521,8.87411,-3.86152,-0.0687991,-0.19605,0.12496
0.042,6.88611,-3.81364,5.68442,-0.0127437,0.013411,-0.0375726,-0.802205,9.68433,0.546208,0.00685146,-0.0338126,0.0150045,0.664674,-9.90779,-1.30044,-0.0966312,0.0546614,0.0168311,9.41614,-0.859732,2.71275,-0.30024,0.0811011,0.0601388,6.81548,3.52987,6.40148,0.0112064,-0.0170268,-0.0149672,-0.121619,-9.75587,-2.23069,-0.0364585,0.11231,0.103246,-1.88062,8.86806,-3.85848,-0.0695338,-0.189463,0.124012
0.043,6.90686,-3.82013,5.6919,-0.0132825,0.0152753,-0.0371889,-0.811574,9.69429,0.545401,0.00793091,-0.0333626,0.0157006,0.675575,-9.9051,-1.30153,-0.0940301,0.0562957,0.0172591,9.43803,-0.860624,2.71511,-0.309498,0.079238,0.0609241,6.80271,3.52978,6.40687,0.012,-0.0179581,-0.0152157,-0.166848,-9.80811,-2.26531,-0.035023,0.11566,0.103217,-1.89603,8.86202,-3.85544,-0.0702686,-0.182877,0.123065
0.044,6.92762,-3.82661,5.69937,-0.0138213,0.0171395,-0.0368052,-0.820943,9.70424,0.544593,0.00901035,-0.0329127,0.0163967,0.686476,-9.90241,-1.30262,-0.091429,0.05793,0.0176871,9.45993,-0.861516,2.71747,-0.318757,0.077375,0.0617093,6.78994,3.52969,6.41226,0.0127936,-0.0188895,-0.0154642,-0.212076,-9.86034,-2.29994,-0.0335875,0.119009,0.103187,-1.91144,8.85598,-3.8524,-0.0710033,-0.17629,0.122117
0.045,6.94503,-3.82781,5.69817,-0.0139981,0.0186508,-0.0360134,-0.82512,9.69303,0.544838,0.0098128,-0.0329269,0.017323,0.694966,-9.91189,-1.30389,-0.0893189,0.0570685,0.0191517,9.45607,-0.847266,2.70971,-0.325975,0.0759651,0.0626208,6.78916,3.52916,6.41709,0.012865,-0.0191333,-0.0167305,-0.217975,-9.88509,-2.30141,-0.0325622,0.121418,0.102349,-1.91441,8.84765,-3.84139,-0.0693998,-0.171577,0.121577
0.046,6.95977,-3.82478,5.69004,-0.0138855,0.0198797,-0.0348952,-0.825143,9.66488,0.545924,0.0103937,-0.0333126,0.0184335,0.701527,-9.93112,-1.3053,-0.0876016,0.0542105,0.0214456,9.43159,-0.820903,2.69386,-0.331561,0.0749178,0.0636332,6.79798,3.52829,6.42147,0.0123587,-0.0188271,-0.0188113,-0.19241,-9.88785,-2.27635,-0.0318651,0.123075,0.100864,-1.90742,8.8375,-3.82399,-0.0659257,-0.168362,0.121363
0.047,6.97451,-3.82174,5.6819,-0.0137728,0.0211087,-0.0337771,-0.825166,9.63672,0.547011,0.0109745,-0.0336982,0.0195439,0.708088,-9.95035,-1.30671,-0.0858843,0.0513524,0.0237394,9.40712,-0.79454,2.67801,-0.337148,0.0738704,0.0646456,6.80679,3.52741,6.42585,0.0118524,-0.0185209,-0.020892,-0.166845,-9.8906,-2.25129,-0.0311679,0.124732,0.0993784,-1.90044,8.82734,-3.8066,-0.0624515,-0.165148,0.121149
0.048,6.98925,-3.81871,5.67376,-0.0136601,0.0223376,-0.0326589,-0.825189,9.60857,0.548097,0.0115554,-0.0340838,0.0206544,0.714649,-9.96958,-1.30812,-0.084167,0.0484944,0.0260332,9.38265,-0.768176,2.66216,-0.342734,0.0728231,0.065658,6.81561,3.52653,6.43023,0.011346,-0.0182147,-0.0229727,-0.14128,-9.89336,-2.22623,-0.0304708,0.126389,0.0978932,-1.89345,8.81719,-3.78921,-0.0589774,-0.161933,0.120936
0.049,7.00086,-3.81697,5.66563,-0.0137534,0.0232821,-0.0316218,-0.824282,9.58178,0.550151,0.0121704,-0.034507,0.0216052,0.719058,-9.9871,-1.31009,-0.0826626,0.045998,0.0278573,9.36139,-0.747422,2.64868,-0.348147,0.071617,0.0664285,6.82038,3.52629,6.43166,0.010897,-0.0180868,-0.0247219,-0.12155,-9.89426,-2.20098,-0.0298628,0.127912,0.0962897,-1.88923,8.80662,-3.77177,-0.0553719,-0.158857,0.120762
0.05,6.98743,-3.82554,5.65755,-0.0154945,0.0219511,-0.0312332,-0.81594,9.5659,0.559944,0.0130584,-0.035231,0.021279,0.70625,-9.99094,-1.31648,-0.0828609,0.0463947,0.0259233,9.36584,-0.771541,2.65421,-0.352178,0.0691405,0.0652645,6.79278,3.53117,6.40946,0.0109065,-0.0193864,-0.0238194,-0.1485,-9.8803,-2.17413,-0.0299684,0.128359,0.0937399,-1.90706,8.79276,-3.7539,-0.0507151,-0.156885,0.120912
0.051,6.974,-3.83412,5.64947,-0.0172356,0.0206201,-0.0308447,-0.807598,9.55003,0.569738,0.0139464,-0.0359551,0.0209527,0.693442,-9.99479,-1.32287,-0.0830592,0.0467915,0.0239893,9.3703,-0.79566,2.65974,-0.356209,0.066664,0.0641005,6.76518,3.53605,6.38725,0.0109159,-0.0206859,-0.0229169,-0.175449,-9.86633,-2.14729,-0.0300739,0.128806,0.09119,-1.9249,8.7789,-3.73604,-0.0460584,-0.154912,0.121061
0.052,6.96057,-3.84269,5.6414,-0.0189766,0.0192891,-0.0304562,-0.799255,9.53416,0.579531,0.0148344,-0.0366791,0.0206265,0.680634,-9.99862,-1.32926,-0.0832575,0.0471882,0.0220553,9.37475,-0.819779,2.66527,-0.360239,0.0641875,0.0629364,6.73758,3.54093,6.36505,0.0109254,-0.0219854,-0.0220144,-0.202399,-9.85237,-2.12045,-0.0301794,0.129253,0.0886401,-1.94274,8.76504,-3.71818,-0.0414017,-0.15294,0.121211
