Time,EMGs.RTibialisA,EMGs.2,EMGs.3,EMGs.4,EMGs.5,EMGs.6,EMGs.7,EMGs.8,EMGs.9,EMGs.10,EMGs.11,EMGs.12,EMGs.13,EMGs.14,EMGs.15,EMGs.16
0.109,0.0732648,0.0355505,0.0545819,0.0560593,0.0386172,0.0716141,0.0301901,0.0556723,0.0699289,0.0674734,0.0593707,0.0609531,0.0340582,0.0453439,0.0389368,0.0383191
0.11,0.0558698,0.0721716,0.018266,0.0273727,0.0474673,0.069783,0.0576559,0.0523154,0.0555856,0.0488577,0.0261066,0.0627841,0.0419928,0.0865427,0.086239,0.0612073
0.111,0.0836407,0.0907874,0.075639,0.0325607,0.0578433,0.103658,0.0692526,0.044686,0.0726755,0.0210867,0.063338,0.0423373,0.0642706,0.0688425,0.0575525,0.0685315
0.112,0.0497662,0.0956702,0.051225,0.0371384,0.0502139,0.0633743,0.0533835,0.0471274,0.0717599,0.0604544,0.0413654,0.0514926,0.0548102,0.0630441,0.0602991,0.0651746
0.113,0.058006,0.0868201,0.0496991,0.0411057,0.0554019,0.0865677,0.0588766,0.0629965,0.0427683,0.0772391,0.0676105,0.0496616,0.0352789,0.0755563,0.0270349,0.0651746
0.114,0.0628888,0.0505042,0.0298627,0.0408005,0.0422794,0.0365189,0.0536887,0.0349203,0.0485666,-0.000580749,0.0608966,0.0490512,0.0191046,0.0636545,0.0606042,0.0578503
0.115,0.0692975,0.0733923,0.0799115,0.0768112,0.052045,0.0746658,0.0588766,0.0410239,0.058027,-0.0448312,0.0630328,0.043558,0.042298,0.0477853,0.0465662,0.0575452
0.116,0.0488507,0.0736975,0.0387128,0.0438522,0.0480777,0.0624588,0.0558249,0.049874,0.0574167,0.00338654,0.0825641,0.057291,0.0780035,0.057551,0.0612146,0.059071
0.117,0.0766217,0.103605,0.0542767,0.0600265,0.0550967,0.040181,0.0546042,0.0590292,0.0748117,-0.00363251,0.0804279,0.0667514,0.0743414,0.0581613,0.063656,0.0486951
0.118,0.0494611,0.0724768,0.0533612,0.0490402,0.0502139,0.0728348,0.0719992,0.0596396,0.0723703,0.0488577,0.0862262,0.0545444,0.0529791,0.0636545,0.0633508,0.0795178
0.119,0.0720441,0.0309729,0.0423749,0.0633835,0.0224429,0.0563553,0.0268332,0.0269858,0.0513132,0.0757132,0.0572345,0.0453891,0.021546,0.0664011,0.0493127,0.0593762
0.12,0.080589,0.0178503,0.0558026,0.0368332,0.0602847,0.059407,0.0597922,0.029122,0.0607736,0.104095,0.0642535,0.0456943,0.0590826,0.0557199,0.0783044,0.0514417
0.121,0.0570905,0.0209021,0.0496991,0.00753632,0.0529605,0.0673416,0.054299,0.0404135,0.0568063,0.0644217,0.0468585,0.046915,0.0557257,0.0633493,0.0483972,0.0615125
0.122,0.0607526,0.0196814,0.0533612,0.0264572,0.0593692,0.0615433,0.0326315,0.0538412,0.0659616,0.0677786,0.0593707,0.0377597,0.0435187,0.0532785,0.0517542,0.0688367
0.123,0.0418317,0.0218176,0.040849,0.00875702,0.0563174,0.0462845,0.0356833,0.0288168,0.0479562,0.0708304,0.0492999,0.0286044,0.0511481,0.0587717,0.0673181,0.0581555
0.124,0.0454938,0.0151038,0.0655682,0.0221848,0.0599796,0.0789383,0.0662009,0.0559775,0.0803049,0.058013,0.063338,0.046915,0.0514532,0.0615182,0.0700647,0.0438123
0.125,0.0854718,-0.00656372,0.0524457,0.0224899,0.0627261,0.113118,0.0500266,0.0584189,0.0635202,0.0345145,0.0377032,0.0411166,0.0541998,0.0621286,0.0728113,0.0718884
0.126,0.0415265,0.0227332,0.0619061,0.0575851,0.0621158,0.0484207,0.0289694,0.0504843,0.0711496,0.0296317,0.0340411,0.0514926,0.0450446,0.0514474,0.0401575,0.0227551
0.127,0.0363385,0.0654578,0.0487836,0.0704025,0.0322086,0.0603226,0.0384299,0.0468222,0.0626047,0.0497733,0.0532672,0.0621738,0.0242926,0.0688425,0.0682336,0.0557141
0.128,0.0705182,0.0685095,0.0539716,0.0636887,0.0410587,0.0636795,0.0707785,0.062081,0.0565012,0.0470267,0.0325153,0.0362338,0.0593878,0.0685373,0.0606042,0.0511365
0.129,0.0726544,0.0648474,0.0225385,0.0789474,0.0373965,0.069783,0.0494162,0.046517,0.0519235,0.0433646,0.075545,0.0511874,0.0584723,0.0810495,0.0709802,0.0563245
0.13,0.058006,0.0685095,0.0414594,0.0890182,0.0413638,0.0673416,0.0530783,0.063912,0.056196,0.0668631,0.0709674,0.0463046,0.0514532,0.0581613,0.0429041,0.0621228
0.131,0.0616681,0.095365,0.0606854,0.0835251,0.0462466,0.0761917,0.0622336,0.072457,0.0592477,0.0848685,0.0926349,0.069498,0.0633551,0.0673166,0.0602991,0.0630383
0.132,0.0345074,0.120695,0.0576337,0.0594162,0.0349551,0.0621536,0.0582663,0.000435486,0.0397165,0.0558768,0.0523517,0.0423373,0.0569464,0.0779977,0.0395471,0.0599866
0.133,0.0799786,0.117948,0.0387128,0.059111,0.0212222,0.0569656,0.0466696,0.0645224,0.0616891,0.119659,0.0639484,0.0579013,0.0575568,0.0551096,0.0511438,0.0303845
0.134,0.0543439,0.072782,0.0429852,0.0633835,0.0526553,0.0783279,0.0378195,0.0477377,0.0357492,0.140716,0.0584552,0.0807895,0.0825812,0.0712839,0.0541956,0.052052
0.135,0.0653302,0.0825476,0.0643475,0.0755905,0.0325137,0.0551346,0.0582663,0.0571982,0.0577219,0.118438,0.0798175,0.0484409,0.0438239,0.0557199,0.0499231,0.0508313
0.136,0.0647198,0.0868201,0.0448163,0.0551437,0.053876,0.0536087,0.0250021,0.0556723,0.0476511,0.119048,0.0572345,0.0691928,0.0618292,0.0648752,0.0709802,0.0734143
0.137,0.0479352,0.083158,0.0591595,0.0649094,0.052045,0.0722244,0.04728,0.0581137,0.0574167,0.138274,0.0569293,0.0600375,0.0465704,0.0511423,0.0441248,0.0285535
0.138,0.0482404,0.0852942,0.0481732,0.0685715,0.0688296,0.0621536,0.0649802,0.0578085,0.0687082,0.0833426,0.0636432,0.0453891,0.0679327,0.0648752,0.0630457,0.0563245
0.139,0.0628888,0.083158,0.078996,0.048735,0.0737125,0.0551346,0.0417868,0.062081,0.0751169,0.0812064,0.056319,0.0340976,0.0490118,0.0676218,0.0599939,0.0444226
0.14,0.0497662,0.0816321,0.0646527,0.0618576,0.0422794,0.0664261,0.0448386,0.0681845,0.0702341,0.0738821,0.0373981,0.0646152,0.0578619,0.0792184,0.0416833,0.0709729
0.141,0.0674664,0.0816321,0.0597699,0.03134,0.0599796,0.0493362,0.0701682,0.049874,0.0726755,0.0174246,0.0691364,0.0542392,0.0480963,0.0374094,0.0560266,0.0544934
0.142,0.0638043,0.0752234,0.0701459,0.0893234,0.0633365,0.0761917,0.0552145,0.0504843,0.0558908,-0.0158395,0.061507,0.0829257,0.0505377,0.0636545,0.0545007,0.0505261
0.143,0.0567853,0.0987219,0.0399335,0.0728439,0.0358707,0.0615433,0.0292746,0.0297324,0.0702341,-0.0735178,0.0425861,0.0383701,0.0548102,0.0581613,0.0465662,0.0560193
0.144,0.0540387,0.062406,0.0390179,0.0740646,0.0508243,0.0713089,0.0546042,0.0614706,0.0653513,-0.0225534,0.0660846,0.0579013,0.0517584,0.0465646,0.0749475,0.0456433
0.145,0.0448834,0.060575,0.0640424,0.0734543,0.0804263,0.0710037,0.0536887,0.0590292,0.0571115,0.00613312,0.0682208,0.0716342,0.0413824,0.0554147,0.0746423,0.0709729
0.146,0.0412213,0.0462317,0.0731976,0.0804733,0.0386172,0.0526932,0.0625388,0.0578085,0.0604684,0.0177298,0.0523517,0.076517,0.0548102,0.0599924,0.046261,0.0490002
0.147,0.0610577,0.0361609,0.0481732,0.0633835,0.0206119,0.0468948,0.0488058,0.0456015,0.0488718,-0.00637909,0.0532672,0.0383701,0.0584723,0.0474802,0.0474817,0.0609021
0.148,0.0384747,0.0321936,0.0640424,0.0682663,0.0682193,0.0612381,0.0848166,0.0608603,0.0513132,0.00277618,0.033736,0.0481357,0.0343634,0.0447336,0.0538904,0.0557141
0.149,0.0543439,0.00259155,0.0472577,0.0621628,0.0160342,0.0694778,0.042092,0.0410239,0.0326975,0.0381766,0.0584552,0.0374545,0.0297858,0.0392404,0.0499231,0.0776868
0.15,0.0998151,0.0453162,0.0713666,0.053923,0.0544864,0.0639847,0.0628439,0.023934,0.0592477,0.0830374,0.0349567,0.0496616,0.0575568,0.0606027,0.0517542,0.0505261
