Time,RTibialisAnterior,RSoleus,RBicepsFemoris,RGastrocnemiusMedialis,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LBicepsFemoris,LGastrocnemiusMedialis,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0.041,0.0433575,0.0364661,0.0652631,0.0237106,0.0560123,0.0600174,0.0436179,0.0608603,0.0650461,0.014678,0.0575397,0.0676669,0.0563361,0.0639597,0.0621301,0.0483899
0.042,0.0564801,0.0752234,0.0600751,0.0725388,0.0471622,0.0252274,0.0558249,0.0553671,0.0720651,0.023223,0.0453326,0.0432529,0.0230719,0.0746408,0.0560266,0.0486951
0.043,0.0634991,0.0590491,0.0777753,0.0734543,0.0514346,0.0902298,0.052468,0.0590292,0.0659616,0.0448904,0.0456378,0.0527133,0.0673224,0.0450388,0.0560266,0.0688367
0.044,0.0641095,0.0666785,0.0539716,0.0664352,0.0377017,0.0826004,0.0530783,0.0559775,0.051008,0.0500784,0.0264117,0.0472202,0.0679327,0.0532785,0.0395471,0.0483899
0.045,0.0586163,0.0425696,0.0677045,0.0328659,0.0547916,0.0694778,0.0591818,0.062081,0.0748117,0.0512991,0.0401447,0.0649204,0.0621344,0.0660959,0.0709802,0.0605969
0.046,0.0485455,0.039823,0.0673993,0.0398849,0.0578433,0.0536087,0.0469748,0.0358359,0.0574167,0.0451956,0.0489947,0.0719394,0.0731207,0.074946,0.0511438,0.0587659
0.047,0.0854718,0.0480627,0.0631268,0.0548386,0.0557071,0.0880936,0.0536887,0.0382773,0.066572,0.0738821,0.0700519,0.0560703,0.0593878,0.062739,0.0581628,0.0456433
0.048,0.0583112,0.0288367,0.0411542,0.0548386,0.0532657,0.059407,0.00302948,0.0391928,0.0534494,0.0809012,0.0682208,0.052103,0.0633551,0.0633493,0.0456506,0.0575452
0.049,0.0549542,0.0428748,0.061601,0.0316452,0.0566226,0.0603226,0.0521628,0.0553671,0.0467355,0.119659,0.0724933,0.0405063,0.0603033,0.0664011,0.0587732,0.0477795
0.05,0.0567853,0.0447058,0.0503094,0.0499557,0.0575381,0.0481155,0.038735,0.0507895,0.0528391,0.138885,0.11827,0.0380649,0.0551154,0.0602975,0.061825,0.0511365
0.051,0.0522076,0.0416541,0.0426801,0.0142502,0.0599796,0.0566605,0.0628439,0.0327841,0.0619943,0.128814,0.0770709,0.0328769,0.0590826,0.059382,0.0850183,0.036488
0.052,0.063194,0.0617957,0.0561078,0.0639938,0.0569278,0.0520828,0.0442282,0.0715414,0.0507028,0.114165,0.0691364,0.053934,0.0572516,0.0841013,0.063656,0.0541882
0.053,0.0662457,0.0361609,0.0966962,0.0560593,0.0560123,0.0633743,0.0555197,0.0803915,0.0528391,0.0989066,0.0508258,0.052103,0.0511481,0.0450388,0.0529749,0.0374036
0.054,0.0711285,0.0386023,0.0402386,0.00875702,0.0486881,0.0652054,0.0500266,0.0575034,0.0622995,0.116302,0.0587604,0.0575961,0.0554205,0.0560251,0.058468,0.0648694
0.055,0.0732648,0.0386023,0.0567181,0.069487,0.0474673,0.0847366,0.0430075,0.0471274,0.0720651,0.129729,0.0657794,0.0768222,0.0715948,0.0346628,0.035885,0.0612073
0.056,0.0699078,0.0453162,0.0655682,0.062468,0.0535709,0.0591019,0.0591818,0.0425497,0.0427683,0.0433646,0.0608966,0.0859775,0.0523688,0.076777,0.061825,0.0996594
0.057,0.0659406,0.0395178,0.047868,0.0639938,0.0474673,0.0792435,0.0405661,0.0324789,0.056196,-0.0185861,0.0718829,0.097269,0.0368048,0.0612131,0.0548059,0.0660901
0.058,0.0488507,0.0440955,0.0579388,0.0807785,0.0383121,0.0636795,0.0512473,0.0440756,0.0467355,-0.0341501,0.0538776,0.0945224,0.047486,0.049006,0.0456506,0.0670056
0.059,0.0448834,0.0477576,0.0722821,0.0752853,0.0489932,0.0688675,0.0677267,0.039498,0.0833566,-0.00149628,0.0801227,0.0621738,0.0383307,0.0618234,0.0648767,0.0853162
0.06,0.0570905,0.0593542,0.0692303,0.0554489,0.0450259,0.0508621,0.0533835,0.0407187,0.0568063,0.0213919,0.0743243,0.0554599,0.0557257,0.0584665,0.0453455,0.0673108
0.061,0.065025,0.0245642,0.0921185,0.0502609,0.0526553,0.0621536,0.0564352,0.0480429,0.0583322,0.0543509,0.0703571,0.0514926,0.0465704,0.0288644,0.0593835,0.0767712
0.062,0.0772321,0.0505042,0.063432,0.0325607,0.0331241,0.057576,0.0506369,0.0608603,0.0497873,0.0290213,0.0764606,0.0649204,0.0584723,0.06457,0.0456506,0.0560193
0.063,0.0537335,0.0306677,0.0469525,0.0673508,0.0492984,0.0764969,0.0539938,0.0504843,0.0574167,0.0451956,0.0547931,0.0685825,0.0142218,0.0728098,0.0477869,0.0779919
0.064,0.0549542,0.0645422,0.0521405,0.0731491,0.0505191,0.0584915,0.0558249,0.0437704,0.0555856,0.0433646,0.0279376,0.0627841,0.0468756,0.0615182,0.0648767,0.0602917
0.065,0.0586163,0.0672888,0.0600751,0.0728439,0.0602847,0.074971,0.0509421,0.0559775,0.0738962,0.0567923,0.0288532,0.0566806,0.052674,0.036799,0.0468713,0.0508313
0.066,0.0613629,0.0749182,0.0735028,0.0594162,0.0587589,0.0783279,0.0564352,0.0675742,0.0680978,0.023223,0.0468585,0.0496616,0.0569464,0.0508371,0.0630457,0.0621228
0.067,0.0723492,0.0529456,0.0576337,0.0633835,0.0541812,0.0591019,0.0372092,0.0626913,0.0769479,0.00674347,0.0419757,0.0633945,0.0523688,0.0563303,0.0545007,0.0517468
0.068,0.0384747,0.0843787,0.0524457,0.0658249,0.0554019,0.0703934,0.038735,0.055062,0.0687082,0.0155936,0.056319,0.0459995,0.0514532,0.0557199,0.0517542,0.0621228
0.069,0.0613629,0.0733923,0.0548871,0.0301193,0.057233,0.0652054,0.0445334,0.0617758,0.0726755,0.0369559,0.0608966,0.0362338,0.0288702,0.0569406,0.0477869,0.0496106
0.07,0.0509869,0.0517249,0.0292523,0.0673508,0.0566226,0.0490311,0.0494162,0.044686,0.0732858,-0.0161447,0.0743243,0.0597324,0.049317,0.0477853,0.0520593,0.0630383
0.071,0.0625836,0.0669836,0.0631268,0.0752853,0.0569278,0.0673416,0.0597922,0.0477377,0.0659616,-0.0115671,0.0483844,0.0716342,0.054505,0.0712839,0.0355798,0.045033
0.072,0.0647198,0.0770544,0.0283368,0.0218796,0.0511295,0.0743607,0.0579611,0.0483481,0.0622995,0.0360403,0.0746295,0.0762119,0.0590826,0.0718942,0.0291711,0.0541882
0.073,0.068382,0.0956702,0.0667889,0.062468,0.0587589,0.0789383,0.066506,0.0629965,0.0534494,0.0268851,0.0886676,0.0707187,0.0850226,0.0538889,0.0493127,0.0663953
0.074,0.0531232,0.0834631,0.0558026,0.0755905,0.052045,0.0578812,0.0597922,0.046517,0.0687082,0.0491629,0.0877521,0.0627841,0.0642706,0.0477853,0.0551111,0.0911145
0.075,0.0519025,0.0733923,0.047868,0.0862717,0.0529605,0.0755814,0.0503317,0.0340048,0.0409372,0.0430594,0.0798175,0.0548496,0.0581671,0.0435129,0.0563318,0.0544934
0.076,0.0778424,0.0660681,0.0301678,0.0560593,0.0517398,0.0670364,0.054299,0.0660483,0.0668771,0.0305472,0.0621173,0.0429477,0.0572516,0.0700632,0.0596887,0.0517468
0.077,0.0638043,0.0767493,0.058244,0.0725388,0.0303775,0.0655106,0.0344626,0.0626913,0.0546701,0.0400076,0.0785968,0.0289096,0.0554205,0.0636545,0.0361902,0.0752454
0.078,0.0531232,0.0318884,0.0539716,0.0646042,0.0657779,0.0597122,0.0631491,0.0532309,0.0745065,0.0397025,0.0666949,0.0411166,0.0581671,0.0746408,0.0645715,0.0480847
0.079,0.0519025,0.062406,0.0719769,0.048735,0.039838,0.052388,0.0393454,0.0257651,0.0552805,0.00399689,0.0514362,0.0316562,0.0575568,0.0660959,0.0645715,0.0602917
0.08,0.070213,0.0511145,0.058244,0.0755905,0.0315982,0.0792435,0.0579611,0.0535361,0.0677927,0.0122366,0.0715778,0.0438632,0.0743414,0.0557199,0.0728113,0.0444226
0.081,0.0616681,0.0630164,0.0323041,0.0310349,0.0508243,0.0600174,0.016152,0.0617758,0.0519235,0.040618,0.0871417,0.0334872,0.0538947,0.0544992,0.0563318,0.0355725
0.082,0.0613629,0.062406,0.0695355,0.036528,0.0508243,0.0810745,0.0701682,0.0538412,0.0503976,0.0415335,0.0554034,0.0450839,0.0508429,0.0734201,0.0172693,0.045033
0.083,0.0619733,0.0444006,0.0585492,0.0383591,0.0337344,0.0438431,0.0478903,0.0523154,0.0607736,0.0589285,0.052962,0.0453891,0.0697638,0.0615182,0.0560266,0.0557141
0.084,0.0680768,0.0599646,0.061601,0.0423264,0.0727969,0.0688675,0.0481955,0.0541464,0.0476511,0.0851736,0.0764606,0.0408115,0.0444342,0.0520578,0.0508386,0.0358777
0.085,0.0488507,0.0404334,0.0216229,0.059111,0.0395328,0.0716141,0.0640646,0.0532309,0.0476511,0.0699149,0.052962,0.0624789,0.0352789,0.054194,0.0703699,0.0535779
0.086,0.0625836,0.0279211,0.051225,0.0722336,0.0669986,0.0768021,0.0399558,0.0483481,0.0513132,0.0751028,0.0517413,0.0704135,0.0551154,0.041987,0.0572473,0.0444226
0.087,0.0677716,0.0257849,0.0426801,0.0810837,0.0715762,0.0652054,0.0604025,0.0605551,0.0680978,0.090972,0.0715778,0.0575961,0.0548102,0.0795236,0.0746423,0.0654797
0.088,0.0601422,0.0904822,0.0628217,0.0804733,0.0529605,0.0673416,0.0549094,0.0642172,0.0845773,0.0821219,0.0612018,0.0441684,0.0426032,0.0535837,0.0453455,0.0633435
0.089,0.0457989,0.0910925,0.0643475,0.0783371,0.0526553,0.064595,0.04728,0.0330893,0.0705392,0.0751028,0.0645587,0.0481357,0.0590826,0.0831857,0.0722009,0.0428967
0.09,0.0549542,0.0828528,0.0698407,0.0813889,0.0407535,0.0499466,0.0411765,0.0486533,0.0519235,0.0613699,0.0480792,0.0258578,0.0517584,0.0612131,0.0541956,0.0496106
0.091,0.0570905,0.0666785,0.0393231,0.0826096,0.0541812,0.0478104,0.0549094,0.0578085,0.0549753,0.0412283,0.063338,0.0600375,0.0557257,0.0639597,0.0850183,0.0428967
0.092,0.0647198,0.0819373,0.0631268,0.0676559,0.0483829,0.0621536,0.0710837,0.03431,0.0516183,0.0430594,0.045943,0.0600375,0.047486,0.0636545,0.0505334,0.0633435
0.093,0.0668561,0.0770544,0.0942548,0.064299,0.0587589,0.0642899,0.0393454,0.0602499,0.066572,0.0451956,0.0541827,0.0432529,0.0633551,0.059382,0.0569421,0.029469
0.094,0.0570905,0.0801062,0.0835736,0.0438522,0.0447208,0.0752762,0.0286642,0.0657431,0.0449045,0.045806,0.0645587,0.041727,0.0633551,0.0764719,0.0850183,0.0529675
0.095,0.0668561,0.0590491,0.0487836,0.0447678,0.0529605,0.0652054,0.0555197,0.0474326,0.0577219,0.0601492,0.0499103,0.0441684,0.0517584,0.0657907,0.0450403,0.0712781
0.096,0.0604474,0.0489783,0.0585492,0.0337814,0.0602847,0.0725296,0.0561301,0.0336996,0.0317819,0.085784,0.0709674,0.0493564,0.0560309,0.0560251,0.0496179,0.0587659
0.097,0.0674664,0.0697302,0.0905927,0.0377487,0.0410587,0.0548294,0.0588766,0.0547568,0.0326975,0.113555,0.0654742,0.0603427,0.0450446,0.0609079,0.0645715,0.0627332
0.098,0.0595319,0.0437903,0.0381024,0.048735,0.0413638,0.0694778,0.0329367,0.0471274,0.0351389,0.128509,0.0578448,0.0554599,0.0651862,0.0548044,0.0703699,0.0618176
0.099,0.0525128,0.0453162,0.0487836,0.00692596,0.0502139,0.0533035,0.0390402,0.0404135,0.0412424,0.168792,0.0492999,0.0585117,0.0352789,0.0612131,0.0483972,0.0557141
0.1,0.0772321,0.0382971,0.0524457,0.05728,0.0499088,0.0652054,0.0442282,0.051705,0.0409372,0.154449,0.0547931,0.0655307,0.0285651,0.0633493,0.0718957,0.0474744
0.101,0.0747906,0.0401282,0.0689252,0.0203537,0.0480777,0.0612381,0.0549094,0.0687949,0.0549753,0.0448904,0.0367877,0.0777377,0.0749518,0.0526682,0.0718957,0.041676
0.102,0.0259625,0.0578284,0.0554974,0.0188278,0.036481,0.059407,0.043923,0.0443808,0.0876291,0.0152884,0.0557086,0.074686,0.0334479,0.0798288,0.0508386,0.0490002
0.103,0.0412213,0.0495886,0.0683148,0.0459885,0.0593692,0.0774124,0.054299,0.0590292,0.0543649,-0.0100412,0.0731036,0.0655307,0.0453497,0.0584665,0.0395471,0.0358777
0.104,0.0497662,0.0413489,0.0622113,0.0411057,0.06944,0.0621536,0.0485007,0.0654379,0.0778635,0.0241385,0.0731036,0.0606479,0.0523688,0.0386301,0.0416833,0.062428
0.105,0.063194,0.0309729,0.047868,0.0804733,0.0477725,0.0676468,0.0561301,0.0578085,0.0577219,0.0400076,0.0627277,0.0670566,0.0609137,0.0505319,0.0383264,0.0663953
0.106,0.0567853,0.0227332,0.020097,0.0475143,0.0560123,0.059407,0.0448386,0.039498,0.0647409,2.96E-05,0.052962,0.0807895,0.044129,0.0621286,0.0517542,0.0615125
0.107,0.0595319,0.0141882,0.0683148,0.024321,0.053876,0.0661209,0.0375143,0.0584189,0.066572,-0.013093,0.0508258,0.0597324,0.0270392,0.0374094,0.0520593,0.0663953
0.108,0.0601422,0.0511145,0.0558026,0.0700973,0.06944,0.0850418,0.0521628,0.0678793,0.0595529,0.0183401,0.0721881,0.0667514,0.0609137,0.054194,0.0633508,0.0743298
0.109,0.0573956,0.0367712,0.046037,0.0307297,0.0569278,0.0472,0.0506369,0.0571982,0.0763376,0.0363455,0.0923297,0.0508823,0.047486,0.0502267,0.0770837,0.0621228
0.11,0.0659406,0.0413489,0.0558026,0.0435471,0.0657779,0.0685623,0.0481955,0.0437704,0.061384,0.0604544,0.0816486,0.0655307,0.0606085,0.0508371,0.0606042,0.0541882
0.111,0.0634991,0.0404334,0.0646527,0.0575851,0.0703555,0.0746658,0.0497214,0.0605551,0.0555856,0.0635062,0.0700519,0.0502719,0.0642706,0.0563303,0.048092,0.0560193
0.112,0.059837,0.0682043,0.0539716,0.079863,0.0447208,0.0609329,0.0460593,0.0495688,0.0720651,0.0561819,0.0648639,0.0414218,0.0642706,0.0703683,0.0541956,0.0465588
0.113,0.0592267,0.0480627,0.0609906,0.0636887,0.0508243,0.069783,0.0384299,0.0584189,0.0729806,0.0531302,0.0544879,0.0771274,0.0581671,0.0709787,0.0627405,0.0459485
0.114,0.0699078,0.0654578,0.0664838,0.03134,0.0428897,0.0670364,0.0744406,0.0523154,0.0558908,0.080596,0.0584552,0.0481357,0.0477911,0.0355783,0.0676233,0.0285535
0.115,0.0955426,0.0788855,0.0588544,0.0472092,0.0575381,0.0703934,0.0365988,0.0590292,0.0720651,0.080596,0.0639484,0.0582065,0.0764777,0.0731149,0.0847131,0.0578503
0.116,0.0619733,0.060575,0.0484784,0.0523972,0.052045,0.0792435,0.0488058,0.0401083,0.0680978,0.0665579,0.0447223,0.0633945,0.0532843,0.0761667,0.0670129,0.0566296
0.117,0.0430524,0.0749182,0.0515302,0.0749802,0.0358707,0.0639847,0.0539938,0.0565878,0.0723703,0.0628958,0.0526569,0.053934,0.0566412,0.074946,0.0499231,0.0578503
0.118,0.0515973,0.0590491,0.0475629,0.0502609,0.0435001,0.045369,0.0536887,0.0581137,0.0793893,0.0763235,0.0560138,0.0432529,0.0505377,0.0615182,0.0285608,0.0511365
0.119,0.0747906,0.0584387,0.0457318,0.0618576,0.0502139,0.0676468,0.0268332,0.0605551,0.0610788,0.0610648,0.0636432,0.0432529,0.0697638,0.0630441,0.0401575,0.0477795
0.12,0.0628888,0.0392126,0.051225,0.0716232,0.0447208,0.0713089,0.0622336,0.0513998,0.058027,0.030242,0.0712726,0.0441684,0.0630499,0.0587717,0.0496179,0.0612073
0.121,0.0482404,0.0032019,0.0506146,0.0734543,0.053876,0.0725296,0.0558249,0.0758139,0.0473459,0.0436697,0.0447223,0.0389804,0.0636603,0.0602975,0.0361902,0.0700574
0.122,0.0512921,0.00564331,0.0493939,0.0639938,0.0361758,0.0658157,0.066506,0.0697104,0.051008,0.0827322,0.0605914,0.0423373,0.066712,0.0599924,0.0429041,0.0523572
0.123,0.0583112,-0.0236536,0.0585492,0.0716232,0.0547916,0.0856522,0.059487,0.0477377,0.0507028,0.0607596,0.0550983,0.0514926,0.066712,0.0599924,0.048092,0.0258069
0.124,0.0613629,0.0178503,0.0466473,0.0258469,0.0621158,0.0661209,0.0555197,0.041329,0.0671823,0.037261,0.0605914,0.0347079,0.0416876,0.0718942,0.0545007,0.0679211
0.125,0.0390851,0.029447,0.0393231,0.0633835,0.064252,0.0676468,0.0582663,0.0437704,0.0403268,0.0253592,0.0688312,0.0511874,0.0456549,0.0511423,0.0450403,0.05724
0.126,0.0656354,0.0416541,0.0420697,0.0258469,0.0483829,0.0636795,0.0527731,0.0538412,0.0638254,0.0561819,0.0315997,0.0441684,0.0618292,0.0651804,0.0651819,0.0697522
0.127,0.0461041,0.0660681,0.0396283,0.0792526,0.0526553,0.0566605,0.0350729,0.0462119,0.0455148,0.0339041,0.0666949,0.0588168,0.0444342,0.0480905,0.0563318,0.0621228
0.128,0.0497662,0.102079,0.0768597,0.0679611,0.0377017,0.0545242,0.0445334,0.0529257,0.0497873,0.0570975,0.0703571,0.0740756,0.0551154,0.0664011,0.0612146,0.0587659
0.129,0.0741803,0.0926184,0.0768597,0.0951218,0.0621158,0.0496414,0.0393454,0.0382773,0.063215,0.0564871,0.0743243,0.0594272,0.0606085,0.0679269,0.0599939,0.0618176
0.13,0.0552594,0.0883459,0.0509198,0.0661301,0.0315982,0.0581863,0.0518576,0.0623862,0.0403268,0.0345145,0.0712726,0.0633945,0.0688483,0.0535837,0.0511438,0.0355725
0.131,0.0634991,0.0910925,0.0606854,-0.0129105,0.0343448,0.0410965,0.0457541,0.0593344,0.0555856,0.012847,0.0535724,0.0557651,0.0529791,0.0584665,0.0425989,0.0584607
0.132,0.0717389,0.0834631,0.0612958,0.0597214,0.0529605,0.0526932,0.0588766,0.0666586,0.0702341,0.0186453,0.0425861,0.0582065,0.0578619,0.0459543,0.0474817,0.0389294
0.133,0.0586163,0.0868201,0.0750287,0.0368332,0.0447208,0.0633743,0.0512473,0.0565878,0.0461252,0.0409232,0.0584552,0.0530185,0.0633551,0.0410715,0.061825,0.039845
0.134,0.0680768,0.0862097,0.0631268,0.0411057,0.0657779,0.0603226,0.0549094,0.051705,0.063215,0.0607596,0.0502155,0.0499667,0.0685431,0.0465646,0.0230676,0.0383191
0.135,0.0567853,0.0657629,0.00697449,0.013945,0.0422794,0.0539139,0.0533835,0.055062,0.0473459,0.0775442,0.0343463,0.0875034,0.0755621,0.0548044,0.046261,0.0453381
0.136,0.0741803,0.0846838,0.0649579,0.0542282,0.0547916,0.0694778,0.0530783,0.072457,0.0601633,0.126067,0.0639484,0.0759067,0.0471808,0.0514474,0.0789148,0.05724
0.137,0.063194,0.0575232,0.0597699,0.0575851,0.0425845,0.0719192,0.0509421,0.0532309,0.0778635,0.111724,0.0453326,0.0557651,0.0541998,0.0679269,0.0615198,0.0459485
0.138,0.0519025,0.0511145,0.0579388,0.0581955,0.0636417,0.0612381,0.0451437,0.0559775,0.0693185,0.0714407,0.0584552,0.0307407,0.042298,0.0514474,0.0606042,0.0569348
0.139,0.0457989,0.0440955,0.0625165,0.081694,0.0517398,0.0725296,0.0393454,0.0523154,0.0622995,0.0500784,0.0602863,0.0496616,0.0603033,0.0779977,0.0596887,0.0621228
0.14,0.0723492,0.0340247,0.063432,0.0722336,0.0514346,0.0548294,0.0546042,0.0587241,0.0583322,0.0915823,0.0413654,0.0569858,0.054505,0.0557199,0.0581628,0.0657849
0.141,0.0363385,0.0370764,0.0521405,0.0679611,0.0560123,0.0606277,0.054299,0.0275961,0.0653513,0.100127,0.0627277,0.0472202,0.0447394,0.0453439,0.0563318,0.0544934
0.142,0.0457989,0.0300574,0.0469525,0.0585007,0.0651675,0.0612381,0.075051,0.041329,0.0384958,0.065032,0.0526569,0.0551547,0.0749518,0.0596872,0.046261,0.0663953
0.143,0.0665509,0.057218,0.0655682,0.0939011,0.0599796,0.0685623,0.0503317,0.0767294,0.0455148,0.0903616,0.0709674,0.0707187,0.0783087,0.0456491,0.0612146,0.0895886
0.144,0.0525128,0.045011,0.0466473,0.0514816,0.0404483,0.0621536,0.043923,0.0565878,0.0244577,0.092803,0.0520465,0.0505771,0.0902106,0.0453439,0.0435144,0.0547986
0.145,0.0592267,0.0709509,0.0570233,0.0316452,0.0300723,0.0667313,0.0530783,0.0602499,0.04582,0.0900565,0.0694415,0.0490512,0.0529791,0.0438181,0.0474817,0.0770764
0.146,0.0604474,0.0703406,0.0622113,0.0310349,0.0627261,0.0557449,0.0643698,0.0477377,0.0391061,0.0274954,0.0673053,0.059122,0.0566412,0.057551,0.0639612,0.074635
0.147,0.0656354,0.0752234,0.0612958,0.0639938,0.0712711,0.0764969,0.0341574,0.062081,0.0589426,0.0384817,0.0599811,0.0548496,0.0496222,0.0654855,0.07922,0.0773816
0.148,0.0644147,0.0611853,-0.000654907,0.0569748,0.0602847,0.0636795,0.036904,0.0501791,0.0668771,0.0223074,0.0648639,0.0682773,0.0639655,0.0572458,0.0392419,0.0682263
0.149,0.0595319,0.0807166,0.0545819,0.0560593,0.0535709,0.0563553,0.054299,0.0520102,0.0644357,0.0125418,0.0480792,0.071329,0.0541998,0.0706735,0.0575525,0.0685315
0.15,0.0577008,0.105131,0.0704511,0.0322556,0.0654727,0.029805,0.0384299,0.0456015,0.0656564,-0.0112619,0.063338,0.0658359,0.0551154,0.0676218,0.0490076,0.0578503
0.151,0.0689923,0.069425,0.0622113,0.0218796,0.0471622,0.0688675,0.0332419,0.0520102,0.0662668,-0.0228586,0.0651691,0.0667514,0.0661017,0.0508371,0.0413782,0.0514417
