Time,RTibialisAnterior,RSoleus,RBicepsFemoris,RGastrocnemiusMedialis,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LBicepsFemoris,LGastrocnemiusMedialis,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0.041,0.0549542,0.0587439,0.0640424,0.0450729,0.0602847,0.0621536,0.0588766,0.0462119,0.0711496,0.00643829,0.0886676,0.048746,0.0633551,0.0664011,0.0648767,0.0605969
0.042,0.0540387,0.0688147,0.0658734,0.0627731,0.0526553,0.0508621,0.04728,0.0483481,0.043989,-0.00759979,0.103926,0.0768222,0.0685431,0.0496164,0.0645715,0.0578503
0.043,0.0570905,0.0462317,0.0606854,0.05728,0.0505191,0.0243118,0.036904,0.0523154,0.0583322,0.00918488,0.0935504,0.0792636,0.0740363,0.0609079,0.0841028,0.0386243
0.044,0.0433575,0.0575232,0.0554974,0.0563644,0.0383121,0.0789383,0.0536887,0.0535361,0.0586374,0.0360403,0.0904987,0.0646152,0.0603033,0.0517526,0.0368005,0.0425916
0.045,0.0628888,0.0550818,0.0567181,0.0615524,0.0535709,0.0685623,0.0500266,0.0532309,0.0571115,0.0503836,0.0993488,0.0783481,0.0706793,0.0557199,0.035885,0.0529675
0.046,0.0699078,0.0407385,0.073808,0.0704025,0.0456363,0.0441483,0.0628439,0.0559775,0.0607736,0.0512991,0.0959918,0.046915,0.0603033,0.036799,0.0371057,0.0407605
0.047,0.0491559,0.0425696,0.0539716,0.0600265,0.0431949,0.0600174,0.0488058,0.0474326,0.0586374,0.0195609,0.0990436,0.052103,0.0758673,0.0496164,0.0368005,0.0251965
0.048,0.0644147,0.0474524,0.0576337,0.0615524,0.0386172,0.0514725,0.0530783,0.0462119,0.0671823,0.0378714,0.0718829,0.0490512,0.0432135,0.0502267,0.0404626,0.0328259
0.049,0.0464093,0.0517249,0.0625165,0.0252365,0.0492984,0.0826004,0.026528,0.055062,0.0540598,0.075408,0.0520465,0.0569858,0.03711,0.0664011,0.0493127,0.0157361
0.05,0.0457989,0.0428748,0.0753339,0.0115036,0.0456363,0.0667313,0.04728,0.0523154,0.0595529,0.0906668,0.0505206,0.0478305,0.0621344,0.0425973,0.0364954,0.0331311
0.051,0.0506818,0.0349402,0.0588544,0.0444626,0.0499088,0.0719192,0.0558249,0.0388876,0.0702341,0.105315,0.0825641,0.0517978,0.0587775,0.0526682,0.0545007,0.0410657
0.052,0.0680768,0.0382971,0.0496991,0.0493454,0.0410587,0.0649002,0.0518576,0.0507895,0.08061,0.0860892,0.0508258,0.0575961,0.0477911,0.0532785,0.0572473,0.0407605
0.053,0.0644147,0.0370764,0.0579388,0.0932907,0.0666934,0.0743607,0.0579611,0.0608603,0.0528391,0.0915823,0.0444171,0.052103,0.0517584,0.069758,0.0441248,0.0334363
0.054,0.0552594,0.0364661,0.061601,0.0661301,0.0627261,0.0545242,0.0671164,0.0556723,0.0473459,0.0644217,0.0486896,0.0615634,0.0450446,0.0480905,0.0361902,0.0291638
0.055,0.0586163,0.0251746,0.0683148,0.0676559,0.0621158,0.064595,0.0655905,0.0440756,0.0470407,0.0482474,0.0544879,0.0673618,0.0462653,0.0578561,0.0425989,0.0502209
0.056,0.035423,0.0184607,0.0567181,0.0771164,0.0596744,0.0591019,0.0573508,0.0449912,0.0418527,0.0296317,0.0499103,0.0698032,0.0554205,0.0743356,0.0523645,0.0447278
0.057,0.0497662,0.0245642,0.0628217,0.048735,0.059064,0.0710037,0.0445334,0.0608603,0.0519235,0.0317679,0.0474689,0.0728549,0.0563361,0.0563303,0.0569421,0.0377087
0.058,0.0473248,0.0218176,0.0371869,0.0630783,0.0602847,0.0224808,0.0582663,0.0370566,0.066572,0.101653,0.0514362,0.0548496,0.0383307,0.0578561,0.058468,0.0813489
0.059,0.0552594,0.0233435,0.0731976,0.0447678,0.0813419,0.0615433,0.043923,0.0532309,0.0726755,0.0879202,0.0557086,0.0612582,0.0630499,0.0566354,0.0560266,0.046864
0.06,0.0564801,0.0215125,0.0527509,0.062468,0.0474673,0.0685623,0.0451437,0.0562827,0.0668771,0.0323782,0.0575397,0.0316562,0.0548102,0.0551096,0.0545007,0.0581555
0.061,0.0647198,0.0196814,0.063432,0.0655197,0.0422794,0.074971,0.0503317,0.0578085,0.0565012,0.00582794,0.0535724,0.0472202,0.0587775,0.0615182,0.0660974,0.0407605
0.062,0.0488507,0.0202917,0.0591595,0.0395798,0.057233,0.0578812,0.0237814,0.0407187,0.0467355,0.0397025,0.0398395,0.0438632,0.049317,0.0596872,0.0599939,0.0422864
0.063,0.0772321,0.0248694,0.0716718,0.0545334,0.0669986,0.0746658,0.0405661,0.0471274,0.073591,0.0552664,0.0395343,0.0444736,0.0514532,0.049006,0.0718957,0.0349622
0.064,0.0692975,0.0535559,0.0448163,0.0188278,0.0425845,0.0764969,0.0582663,0.0330893,0.0647409,0.0772391,0.0499103,0.0389804,0.066712,0.0581613,0.0444299,0.0648694
0.065,0.0628888,0.0843787,0.0796063,0.064299,0.0486881,0.0600174,0.0527731,0.0486533,0.0537546,0.0796805,0.0428912,0.0319614,0.0618292,0.0682321,0.0502283,0.0544934
0.066,0.0729596,0.0843787,0.0695355,0.0359177,0.0526553,0.059407,0.0304953,0.0468222,0.0534494,0.068389,0.0541827,0.0545444,0.0578619,0.0602975,0.0529749,0.0697522
0.067,0.0708234,0.0819373,0.0735028,0.0594162,0.0535709,0.0536087,0.0622336,0.0803915,0.0482614,0.0656424,0.0569293,0.0301303,0.0651862,0.0410715,0.0526697,0.0703625
0.068,0.054649,0.0776648,0.0344403,0.0771164,0.0541812,0.0633743,0.0332419,0.0422446,0.0424631,0.0567923,0.0758502,0.0688876,0.0432135,0.0465646,0.048092,0.0987439
0.069,0.0775372,0.0700354,0.0588544,0.0639938,0.0718814,0.0691727,0.0625388,0.0526205,0.0668771,0.0409232,0.0639484,0.0594272,0.0343634,0.0731149,0.0270349,0.0871472
0.07,0.0647198,0.0645422,0.0652631,0.0792526,0.0554019,0.0517776,0.0381247,0.0483481,0.0571115,0.0131522,0.0871417,0.079874,0.0633551,0.0596872,0.0505334,0.0764661
0.071,0.0543439,0.0352454,0.0551923,0.110991,0.0621158,0.0685623,0.0393454,0.0300375,0.0635202,0.000639954,0.0550983,0.0673618,0.0508429,0.0590768,0.0615198,0.0309949
0.072,0.054649,0.0477576,0.0472577,0.0896286,0.0496036,0.0545242,0.0460593,0.0636069,0.0754221,0.0278006,0.0416705,0.0838412,0.0532843,0.0514474,0.0398523,0.0401501
0.073,0.0531232,0.0764441,0.0655682,0.0819992,0.0596744,0.0752762,0.0475851,0.063912,0.0772531,0.0436697,0.0383136,0.0884189,0.0511481,0.0630441,0.0453455,0.0612073
0.074,0.0729596,0.0700354,0.0677045,0.0527023,0.0422794,0.0618485,0.0478903,0.0675742,0.0897653,0.00979523,0.0416705,0.0786533,0.0514532,0.0633493,0.0651819,0.0529675
0.075,0.0488507,0.0321936,0.0457318,0.0490402,0.0547916,0.0761917,0.0600974,0.0474326,0.0619943,0.0241385,0.0727985,0.0612582,0.0459601,0.0361887,0.0477869,0.0334363
0.076,0.0607526,0.0361609,0.0463422,0.0383591,0.0569278,0.0621536,0.0405661,0.0587241,0.0653513,0.0281058,0.0795123,0.048746,0.066712,0.0474802,0.0541956,0.0441174
0.077,0.0634991,0.0337195,0.0576337,0.0353073,0.0599796,0.0935867,0.0558249,0.0440756,0.0638254,0.0659476,0.0929401,0.0560703,0.0465704,0.0255075,0.0624353,0.0343518
0.078,0.0674664,0.0117468,0.0588544,0.0563644,0.0810367,0.0752762,0.0478903,0.0587241,0.0674875,0.0866995,0.0920245,0.0453891,0.049317,0.0294748,0.0572473,0.0673108
0.079,0.0778424,0.0297522,0.0722821,0.0426315,0.0605899,0.0612381,0.0521628,0.055062,0.073591,0.0516043,0.111556,0.0524081,0.044129,0.0468698,0.0551111,0.0383191
0.08,0.054649,0.029447,0.0735028,0.0441574,0.0630313,0.0511673,0.0597922,0.0654379,0.0473459,0.0421439,0.0746295,0.0505771,0.0477911,0.0709787,0.0493127,0.0297742
0.081,0.0470197,0.0538611,0.0609906,0.053923,0.0575381,0.0569656,0.0463644,0.0819174,0.0391061,0.0549612,0.0566241,0.0304355,0.044129,0.0621286,0.0578577,0.0331311
0.082,0.0485455,0.0617957,0.0518353,0.0621628,0.0633365,0.0764969,0.0378195,0.0666586,0.0592477,0.0696097,0.0648639,0.0554599,0.0468756,0.0538889,0.0554163,0.0383191
0.083,0.0558698,0.0389075,0.0689252,0.0575851,0.052045,0.07314,0.059487,0.0431601,0.0577219,0.0387869,0.0499103,0.0450839,0.038941,0.0630441,0.0578577,0.0425916
0.084,0.0744855,0.0575232,0.0664838,0.0456833,0.0462466,0.0676468,0.0228659,0.0642172,0.0400217,0.0168143,0.078902,0.0701083,0.0462653,0.0560251,0.0639612,0.0377087
0.085,0.052818,0.0840735,0.0619061,0.0646042,0.0450259,0.052388,0.0591818,0.0593344,0.0348337,-0.00454803,0.0557086,0.0511874,0.0554205,0.0520578,0.0407678,0.0279431
0.086,0.0616681,0.072782,0.0585492,0.0530075,0.0526553,0.0786331,0.0527731,0.0486533,0.0479562,0.0186453,0.0618121,0.0490512,0.0398566,0.0621286,0.0364954,0.0334363
0.087,0.0622784,0.0819373,0.058244,0.0536179,0.0380069,0.0609329,0.0561301,0.0510947,0.0589426,0.0317679,0.0630328,0.0630893,0.0548102,0.0599924,0.0599939,0.029469
0.088,0.0665509,0.0865149,0.0612958,0.0420212,0.0462466,0.0478104,0.0628439,0.0636069,0.0592477,0.0363455,0.0749347,0.0560703,0.0587775,0.0563303,0.0715906,0.0337415
0.089,0.0244366,0.0965857,0.0591595,0.0652145,0.0413638,0.0526932,0.0179831,0.0535361,0.0525339,0.0366507,0.0587604,0.0579013,0.0639655,0.0548044,0.0453455,0.0703625
0.09,0.0610577,0.0880408,0.046037,0.0530075,0.0401431,0.0633743,0.0503317,0.0544516,0.063215,0.0497733,0.0792072,0.0560703,0.049317,0.0551096,0.046261,0.0505261
0.091,0.0869977,0.0804114,0.0310834,0.048735,0.0270206,0.0398758,0.0231711,0.0504843,0.0500925,0.0863943,0.0801227,0.0527133,0.0572516,0.0483957,0.0505334,0.0422864
0.092,0.0747906,0.0639319,0.0420697,0.0490402,0.0608951,0.0719192,0.0384299,0.0712363,0.0647409,0.0912772,0.0679156,0.0673618,0.054505,0.0450388,0.0511438,0.0377087
0.093,0.0595319,0.0566077,0.0463422,0.0734543,0.0483829,0.0713089,0.043923,0.0590292,0.0699289,0.109283,0.0734088,0.0722446,0.0624396,0.0587717,0.0471765,0.106984
0.094,0.0628888,0.0657629,0.0466473,0.0508713,0.0569278,0.0435379,0.0518576,0.063912,0.0522287,0.0967703,0.063338,0.0731601,0.0538947,0.0578561,0.0404626,0.0596814
0.095,0.068382,0.0419592,0.0518353,0.046904,0.0386172,0.0630691,0.0338522,0.0715414,0.0616891,0.0714407,0.063338,0.0505771,0.0599982,0.0532785,0.028866,0.0328259
0.096,0.0540387,0.0425696,0.0558026,0.0527023,0.0438052,0.0652054,0.0552145,0.0565878,0.056196,0.0796805,0.0694415,0.053934,0.0435187,0.0361887,0.0355798,0.0435071
0.097,0.063194,-0.00473267,0.0496991,0.0408005,0.0532657,0.0771072,0.0457541,0.0694052,0.0687082,0.068389,0.0572345,0.0545444,0.0352789,0.0511423,0.0444299,0.0770764
0.098,0.0445782,-0.00534302,0.0588544,0.0453781,0.0419742,0.0752762,0.0573508,0.0633017,0.0912912,0.0836478,0.0593707,0.0447787,0.0230719,0.0560251,0.0459558,0.0639539
0.099,0.0860822,0.0187659,0.0326093,0.0636887,0.0596744,0.0728348,0.0628439,0.067269,0.0705392,0.0610648,0.0496051,0.0234164,0.0593878,0.054194,0.0493127,0.0465588
0.1,0.0665509,0.0254797,0.0484784,0.0545334,0.0431949,0.0703934,0.0555197,0.0706259,0.0531442,0.0308524,0.0389239,0.0258578,0.0426032,0.0584665,0.0731165,0.0883679
0.101,0.0549542,0.0358557,0.0545819,0.076506,0.0621158,0.0526932,0.0570456,0.0581137,0.0497873,0.0262747,0.0602863,0.0438632,0.0603033,0.057551,0.0465662,0.0782971
0.102,0.0561749,0.0599646,0.053056,0.0652145,0.0544864,0.0752762,0.0353781,0.055062,0.0558908,0.0390921,0.0517413,0.0429477,0.0477911,0.0596872,0.0606042,0.0679211
0.103,0.0665509,0.0895666,0.0548871,0.0777267,0.0474673,0.0624588,0.0393454,0.0611655,0.0397165,0.063201,0.0608966,0.0560703,0.0621344,0.0560251,0.0456506,0.0630383
0.104,0.0430524,0.0621008,0.0503094,0.0588058,0.0532657,0.0664261,0.0372092,0.0407187,0.0519235,0.0824271,0.085921,0.0658359,0.0535895,0.059382,0.0676233,0.0709729
0.105,0.0577008,0.0529456,0.0683148,0.029509,0.0444156,0.0789383,0.0362936,0.0571982,0.0598581,0.0607596,0.0569293,0.0511874,0.0603033,0.0526682,0.0642664,0.0575452
0.106,0.0473248,0.0386023,0.0548871,0.0426315,0.036481,0.0591019,0.0506369,0.055062,0.0540598,0.025054,0.061507,0.069498,0.0682379,0.0569406,0.061825,0.0496106
0.107,0.0616681,0.055387,0.0329144,0.0557541,0.0459415,0.0844315,0.04728,0.0504843,0.0433786,0.0192557,0.068526,0.0679721,0.0612189,0.052363,0.056637,0.0547986
0.108,0.0552594,0.0581335,0.0457318,0.0450729,0.0419742,0.0673416,0.0567404,0.0578085,0.068403,0.042449,0.0798175,0.0813998,0.0627448,0.0648752,0.0572473,0.0541882
0.109,0.0647198,0.039823,0.0597699,0.0612473,0.0596744,0.0703934,0.0448386,0.0633017,0.0641306,0.0699149,0.0694415,0.0688876,0.0520636,0.0413766,0.061825,0.0523572
0.11,0.065025,0.046842,0.058244,0.0722336,0.0584537,0.0563553,0.0408713,0.0547568,0.0726755,0.019866,0.0673053,0.06431,0.0584723,0.0554147,0.0496179,0.0465588
0.111,0.063194,0.0669836,0.0570233,0.0685715,0.0325137,0.0703934,0.0475851,0.0486533,0.0629098,0.0421439,0.061507,0.069498,0.0361945,0.0554147,0.0541956,0.0566296
0.112,0.0604474,0.0581335,0.0496991,0.0575851,0.0438052,0.0514725,0.0454489,0.0571982,0.0668771,0.047637,0.0471637,0.092081,0.049317,0.062739,0.028866,0.0511365
0.113,0.0610577,0.0566077,0.0570233,0.0432419,0.0554019,0.0630691,0.0451437,0.056893,0.0616891,0.0360403,0.0538776,0.0508823,0.0450446,0.0401559,0.0535852,0.0532727
0.114,0.068382,0.0593542,0.0536664,0.0231003,0.0456363,0.0880936,0.0552145,0.055062,0.0546701,-0.00332733,0.0703571,0.048746,0.0270392,0.0429025,0.0590784,0.0648694
0.115,0.0668561,0.0703406,0.0429852,0.0404953,0.0502139,0.0783279,0.0628439,0.0587241,0.056196,0.018035,0.0700519,0.053934,0.049317,0.0566354,0.0660974,0.0575452
0.116,0.0610577,0.060575,0.0640424,0.0600265,0.0529605,0.0722244,0.0454489,0.0642172,0.0488718,0.0259695,0.0569293,0.0655307,0.0560309,0.0642648,0.0545007,0.062428
0.117,0.0537335,0.0498938,0.0411542,0.0639938,0.0465518,0.0874832,0.0454489,0.0535361,0.0635202,0.047637,0.0480792,0.0606479,0.0505377,0.0364938,0.0599939,0.0499158
0.118,0.0604474,0.0355505,0.0570233,0.0688766,0.0492984,0.087178,0.0649802,0.0330893,0.0491769,0.0464163,0.0386188,0.0463046,0.047486,0.0511423,0.0538904,0.0218396
0.119,0.052818,0.045011,0.0576337,0.0408005,0.0563174,0.064595,0.052468,0.0684897,0.0619943,0.0653372,0.0520465,0.0444736,0.0593878,0.0572458,0.0660974,0.0682263
0.12,0.0619733,0.0257849,0.0713666,0.0719284,0.059064,0.0551346,0.0292746,0.046517,0.0519235,0.0772391,0.0383136,0.046915,0.031922,0.057551,0.0722009,0.0456433
0.121,0.0558698,0.034635,0.0652631,0.0639938,0.062421,0.057576,0.0494162,0.0712363,0.0522287,0.0751028,0.0349567,0.0481357,0.0587775,0.0676218,0.0676233,0.0615125
0.122,0.052818,0.0392126,0.0548871,0.0508713,0.0340396,0.0496414,0.0518576,0.0544516,0.0586374,0.0662527,0.0471637,0.0630893,0.0606085,0.0639597,0.0483972,0.0541882
0.123,0.0616681,0.034635,0.0561078,0.0606369,0.0456363,0.0694778,0.0527731,0.0605551,0.0513132,0.0689993,0.0630328,0.0536288,0.0490118,0.054194,0.0526697,0.0505261
0.124,0.059837,0.0215125,0.056413,0.0414108,0.0340396,0.0722244,0.0457541,0.055062,0.0351389,0.0641165,0.0486896,0.036539,0.0593878,0.0459543,0.0508386,0.0776868
0.125,0.0662457,0.0126624,0.0310834,0.0771164,0.046857,0.0768021,0.0417868,0.0571982,0.0540598,0.073577,0.0734088,0.0618686,0.0419928,0.0551096,0.0377161,0.0654797
0.126,0.0564801,0.045011,0.0439008,0.0328659,0.0395328,0.0591019,0.054299,0.0541464,0.0574167,0.0574026,0.0621173,0.0377597,0.0303961,0.0673166,0.0465662,0.0679211
0.127,0.0613629,0.034635,0.0707562,0.0530075,0.0569278,0.0688675,0.0677267,0.0636069,0.0565012,0.0662527,0.0673053,0.0536288,0.049317,0.0364938,0.0627405,0.0587659
0.128,0.0616681,0.0459265,0.063432,0.0404953,0.046857,0.0783279,0.0521628,0.0602499,0.0693185,0.0549612,0.0560138,0.0408115,0.0639655,0.0599924,0.0664026,0.0490002
0.129,0.0561749,0.0752234,0.0609906,0.0792526,0.0627261,0.0606277,0.0634543,0.0538412,0.078779,0.0998221,0.0758502,0.0606479,0.0261237,0.0435129,0.063656,0.0779919
0.13,0.0284039,0.069425,0.03383,0.079863,0.0511295,0.0804642,0.0552145,0.0590292,0.0497873,0.108977,0.0648639,0.0853671,0.0664069,0.0682321,0.0609094,0.0636487
0.131,0.0430524,0.0852942,0.06862,0.0639938,0.0441104,0.0877884,0.0640646,0.0712363,0.0479562,0.0918875,0.0496051,0.0514926,0.0496222,0.0450388,0.0657922,0.0627332
0.132,0.0457989,0.0627112,0.0680096,0.0328659,0.0377017,0.0685623,0.0726096,0.0605551,0.061384,0.0384817,0.0578448,0.0588168,0.0477911,0.0422922,0.0621301,0.0657849
0.133,0.0427472,0.060575,0.063432,0.0465988,0.0453311,0.0597122,0.0521628,0.0553671,0.063215,-0.0179758,0.0380084,0.0734653,0.0499274,0.0578561,0.0425989,0.0630383
0.134,0.0543439,0.0410437,0.0484784,0.0475143,0.0554019,0.0591019,0.0552145,0.0687949,0.0641306,0.0140677,0.0554034,0.0496616,0.042298,0.0517526,0.0505334,0.0786023
0.135,0.0604474,0.0410437,0.0664838,0.0636887,0.0401431,0.067952,0.038735,0.0678793,0.0494821,0.0149832,0.0492999,0.0533237,0.0517584,0.0691476,0.0300867,0.064259
0.136,0.0677716,0.0447058,0.0606854,0.0530075,0.0706607,0.0706985,0.0616232,0.0761191,0.0522287,0.0665579,0.0709674,0.0813998,0.0502325,0.0709787,0.0380212,0.0740247
0.137,0.0564801,0.034635,0.0493939,0.0533127,0.0505191,0.0505569,0.0637595,0.0361411,0.0577219,0.0784598,0.0520465,0.0762119,0.0554205,0.062739,0.0459558,0.0547986
0.138,0.0900494,0.0447058,0.0847943,0.0685715,0.0212222,0.0789383,0.0607077,0.0541464,0.0519235,0.0906668,0.0767657,0.0661411,0.061524,0.0285593,0.0612146,0.0618176
0.139,0.0479352,0.0492834,0.0741132,0.0752853,0.0535709,0.0771072,0.0347678,0.0388876,0.0662668,0.102874,0.0657794,0.0594272,0.0557257,0.0651804,0.0419885,0.0596814
0.14,0.0662457,0.0581335,0.0722821,0.0615524,0.0502139,0.0591019,0.0604025,0.0578085,0.0552805,0.119659,0.0526569,0.0588168,0.0599982,0.0688425,0.0441248,0.0474744
0.141,0.0473248,0.0559973,0.0631268,0.0713181,0.0422794,0.0533035,0.0433127,0.051705,0.0717599,0.106231,0.0651691,0.0649204,0.0609137,0.0630441,0.0596887,0.0731091
0.142,0.0625836,0.0575232,0.0622113,0.0420212,0.0578433,0.0584915,0.0463644,0.0544516,0.0653513,0.0882254,0.0682208,0.069498,0.0496222,0.0657907,0.0526697,0.0544934
0.143,0.0543439,0.0846838,0.0612958,0.0221848,0.0337344,0.0456741,0.0204245,0.0474326,0.0732858,0.0891409,0.0712726,0.06431,0.0551154,0.0557199,0.0413782,0.0734143
0.144,0.0735699,0.0999426,0.0533612,0.0481247,0.0419742,0.0685623,0.0533835,0.0623862,0.0503976,0.0558768,0.0496051,0.0661411,0.0368048,0.0618234,0.0453455,0.0419812
0.145,0.0720441,0.0859045,0.0515302,0.0401901,0.0599796,0.0755814,0.054299,0.0459067,0.0491769,-0.0140085,0.0569293,0.076517,0.0465704,0.0584665,0.0517542,0.0886731
0.146,0.0638043,0.0865149,0.0527509,0.0548386,0.0404483,0.042012,0.0512473,0.0367514,0.0742014,-0.0396433,0.075545,0.0545444,0.0523688,0.0371042,0.041073,0.0749402
0.147,0.0775372,0.0871252,0.0472577,0.0462936,0.0554019,0.062764,0.0561301,0.0547568,0.0687082,0.00155548,0.0447223,0.0472202,0.0609137,0.0422922,0.0572473,0.0856213
0.148,0.0491559,0.0721716,0.0521405,0.0282883,0.0453311,0.0664261,0.0622336,0.0510947,0.0589426,0.0332938,0.0410602,0.0466098,0.0358893,0.0465646,0.0474817,0.0767712
0.149,0.0543439,0.0456213,0.0628217,0.0475143,0.0358707,0.0764969,0.0497214,0.0590292,0.056196,0.0158987,0.0544879,0.0557651,0.059693,0.0560251,0.0560266,0.0874524
0.15,0.0509869,0.0547766,0.0625165,0.048735,0.0410587,0.0639847,0.0512473,0.0495688,0.0558908,0.0427542,0.063338,0.036539,0.0563361,0.0502267,0.048092,0.0789075
0.151,0.0601422,0.0474524,0.0576337,0.0533127,0.0377017,0.0703934,0.0677267,0.0440756,0.0415475,0.0335989,0.0538776,0.0597324,0.0541998,0.054194,0.0529749,0.0847058
