Time,EMGs.RTibialisA,EMGs.2,EMGs.3,EMGs.4,EMGs.5,EMGs.6,EMGs.7,EMGs.8,EMGs.9,EMGs.10,EMGs.11,EMGs.12,EMGs.13,EMGs.14,EMGs.15,EMGs.16
0.035,0.0723492,0.0669836,0.0661786,0.0502609,0.0315982,0.0597122,0.0536887,0.0587241,0.0677927,0.111419,0.0624225,0.0551547,0.0407721,0.0618234,0.051449,0.0505261
0.036,0.0738751,0.0559973,0.0442059,0.0551437,0.0566226,0.0716141,0.0283591,0.0718466,0.063215,0.0976859,0.0453326,0.0618686,0.026734,0.0609079,0.0386316,0.0456433
0.037,0.0491559,0.0300574,0.0561078,0.064299,0.0383121,0.0288895,0.054299,0.0538412,0.0702341,0.10501,0.0758502,0.0871982,0.0499274,0.0465646,0.0490076,0.0547986
0.038,0.068382,0.000455322,0.0475629,0.0569748,0.0505191,0.0893143,0.0539938,0.062081,0.0644357,0.0879202,0.0624225,0.0579013,0.0569464,0.0660959,0.0590784,0.0706677
0.039,0.0427472,0.0541663,0.0521405,0.0527023,0.057233,0.0713089,0.0564352,0.0697104,0.0503976,0.0442801,0.0602863,0.0688876,0.0496222,0.0386301,0.0590784,0.0584607
0.04,0.0543439,0.0559973,0.0707562,0.0652145,0.0492984,0.0560501,0.0741354,0.062081,0.0766428,0.018035,0.0380084,0.0627841,0.0523688,0.0599924,0.0456506,0.0596814
0.041,0.059837,0.0486731,0.0603803,0.0725388,0.0630313,0.0533035,0.0600974,0.0495688,0.0546701,-0.00973602,0.0554034,0.0319614,0.038941,0.0557199,0.0593835,0.074635
0.042,0.0686871,0.0590491,0.0481732,0.052092,0.0297672,0.0676468,0.0344626,0.041329,0.073591,-0.0167551,0.0480792,0.0402011,0.0392462,0.0639597,0.0670129,0.0663953
0.043,0.0744855,0.0709509,0.0606854,0.0496506,0.062421,0.0557449,0.0475851,0.0642172,0.0677927,0.018035,0.0709674,0.0481357,0.0618292,0.0487009,0.061825,0.0447278
0.044,0.0357281,0.106656,0.0637372,0.0420212,0.0425845,0.0325516,0.0536887,0.062081,0.0629098,2.96E-05,0.0410602,0.0484409,0.0569464,0.0505319,0.0581628,0.0422864
0.045,0.0439679,0.0410437,0.053056,0.0404953,0.0422794,0.0658157,0.0466696,0.0376669,0.0449045,0.0305472,0.0715778,0.0560703,0.0410773,0.0483957,0.0575525,0.0715832
0.046,0.0613629,0.0254797,0.0515302,0.0496506,0.046857,0.0328568,0.0555197,0.0495688,0.0424631,0.019866,0.0605914,0.0432529,0.061524,0.0505319,0.0673181,0.0633435
0.047,0.0622784,0.0407385,0.0640424,0.064299,0.0575381,0.0591019,0.0573508,0.0678793,0.0650461,0.0342093,0.0602863,0.0823154,0.0706793,0.0468698,0.0563318,0.0337415
0.048,0.035423,0.0608801,0.0423749,0.0359177,0.039838,0.0642899,0.0411765,0.0593344,0.0384958,0.0400076,0.052962,0.0545444,0.0242926,0.0633493,0.0422937,0.052052
0.049,0.0656354,0.0300574,0.0423749,0.0465988,0.0587589,0.0743607,0.0533835,0.0523154,0.0528391,0.0421439,0.0541827,0.046915,0.0599982,0.0667062,0.0456506,0.0483899
0.05,0.0467145,0.0495886,0.0374921,0.0438522,0.0328189,0.0716141,0.0506369,0.0785605,0.0494821,0.0610648,0.0288532,0.0646152,0.0511481,0.0502267,0.0602991,0.0547986
0.051,0.0729596,0.0611853,0.0475629,0.0401901,0.0499088,0.0664261,0.0704733,0.0700156,0.0604684,0.0873099,0.0471637,0.0579013,0.042298,0.0520578,0.0569421,0.045033
0.052,0.0625836,0.0767493,0.0561078,0.0700973,0.0496036,0.059407,0.0521628,0.0642172,0.0552805,0.0723563,0.0761554,0.0453891,0.0288702,0.049006,0.0587732,0.0636487
0.053,0.0488507,0.084989,0.051225,0.0423264,0.0654727,0.0459793,0.0512473,0.0449912,0.0409372,0.0397025,0.0618121,0.0179233,0.0548102,0.0343576,0.0383264,0.0374036
0.054,0.063194,0.0883459,0.0692303,0.0432419,0.0511295,0.0526932,0.0521628,0.0694052,0.04582,0.0638113,0.0645587,0.057291,0.0578619,0.0789133,0.0596887,0.0795178
0.055,0.0427472,0.0541663,0.0429852,0.0505661,0.0843936,0.062764,0.0662009,0.0565878,0.0421579,0.0360403,0.05815,0.0331821,0.0508429,0.0657907,0.0596887,0.0505261
0.056,0.0622784,0.067594,0.0567181,0.0362228,0.0618106,0.0813797,0.0555197,0.0434653,0.051008,0.0363455,0.0572345,0.0374545,0.0569464,0.0517526,0.0468713,0.0755505
0.057,0.0470197,0.0364661,0.0417645,0.0435471,0.059064,0.0932816,0.0378195,0.0614706,0.0461252,0.0278006,0.0593707,0.0398959,0.0657965,0.0474802,0.0450403,0.0523572
0.058,0.0634991,0.0492834,0.0515302,0.0707077,0.0505191,0.0661209,0.0485007,0.0526205,0.0482614,0.0506888,0.035567,0.0484409,0.0551154,0.0584665,0.074032,0.0700574
0.059,0.0680768,0.0297522,0.0472577,0.0841354,0.0758487,0.0584915,0.0564352,0.0642172,0.0616891,0.0479422,0.0785968,0.057291,0.0364996,0.0648752,0.0633508,0.05724
0.06,0.0519025,0.034635,0.0573285,0.0594162,0.0645572,0.059407,0.0549094,0.0666586,0.0745065,0.0812064,0.0715778,0.0508823,0.052674,0.0682321,0.0612146,0.0712781
0.061,0.0821149,0.0529456,0.0518353,0.0630783,0.0645572,0.0676468,0.0375143,0.051705,0.0754221,0.0668631,0.0618121,0.0374545,0.0471808,0.0621286,0.0545007,0.0651746
0.062,0.059837,0.0413489,0.0762494,0.0612473,0.064252,0.0359085,0.0250021,0.049874,0.0531442,0.0827322,0.0422809,0.0508823,0.0407721,0.0422922,0.0648767,0.0670056
0.063,0.0586163,0.0657629,0.0533612,0.0301193,0.0550967,0.0600174,0.0460593,0.0388876,0.0479562,0.0238333,0.0554034,0.0609531,0.0606085,0.0596872,0.051449,0.036488
0.064,0.0628888,0.0718665,0.0500043,0.0618576,0.0526553,0.0673416,0.0546042,0.0700156,0.073591,0.0140677,0.0712726,0.0783481,0.0468756,0.0587717,0.0468713,0.0483899
0.065,0.0586163,0.0514197,0.0533612,0.0536179,0.0428897,0.040181,0.0695578,0.0495688,0.0473459,0.00613312,0.0557086,0.0441684,0.0590826,0.0569406,0.0609094,0.0483899
0.066,0.0540387,0.0483679,0.0414594,0.0371384,0.0560123,0.0557449,0.0655905,0.0419394,0.0711496,0.0525198,0.0642535,0.0450839,0.049317,0.0529733,0.0441248,0.0673108
0.067,0.04763,0.0938391,0.0402386,0.0386642,0.0145084,0.0649002,0.0753561,0.0617758,0.0528391,0.0628958,0.0514362,0.0801791,0.047486,0.0715891,0.0538904,0.0532727
0.068,0.0601422,0.0636267,0.0536664,0.0682663,0.0608951,0.0758865,0.0774924,0.0440756,0.0775583,0.0653372,0.0715778,0.0536288,0.0621344,0.0493112,0.0664026,0.0670056
0.069,0.0705182,0.0563025,0.0777753,0.05728,0.0673038,0.0755814,0.0662009,0.0782553,0.0912912,0.0427542,0.0413654,0.0328769,0.0499274,0.0477853,0.0520593,0.0636487
0.07,0.0549542,0.0556921,0.0399335,0.0612473,0.0492984,0.0816849,0.0478903,0.0553671,0.0384958,0.0766287,0.0523517,0.0618686,0.0322272,0.0407663,0.0499231,0.0486951
0.071,0.0555646,0.050199,0.0426801,0.0249313,0.059064,0.0655106,0.0625388,0.0513998,0.051008,0.0689993,0.045943,0.0621738,0.0706793,0.0477853,0.0465662,0.05724
0.072,0.037254,0.060575,0.0683148,0.0618576,0.0602847,0.0511673,0.0558249,0.0599448,0.0577219,0.0613699,0.0621173,0.0603427,0.0654913,0.0664011,0.056637,0.0477795
0.073,0.0525128,0.0434851,0.056413,0.0685715,0.0563174,0.0768021,0.0362936,0.0745932,0.0577219,0.0662527,0.0468585,0.0630893,0.0487067,0.0572458,0.0447351,0.0599866
0.074,0.058006,0.0376868,0.0588544,0.0639938,0.0697452,0.0484207,0.0292746,0.0349203,0.0320871,0.101958,0.0419757,0.0948276,0.0419928,0.0255075,0.0368005,0.05724
0.075,0.0531232,0.0483679,0.0793011,0.0789474,0.0593692,0.0356033,0.0469748,0.0608603,0.056196,0.101043,0.0431964,0.0847568,0.0532843,0.0755563,0.0722009,0.0761609
0.076,0.0564801,0.0691199,0.0439008,0.0713181,0.0431949,0.0450638,0.0518576,0.0581137,0.0537546,0.0488577,0.0618121,0.0722446,0.0764777,0.0606027,0.0596887,0.062428
0.077,0.0656354,0.0581335,0.0661786,0.0670456,0.0523502,0.069783,0.0619284,0.0584189,0.0742014,0.00125031,0.0648639,0.0478305,0.0459601,0.0386301,0.0783044,0.0441174
0.078,0.0555646,0.0364661,0.00544861,0.0536179,0.0428897,0.0456741,0.0433127,0.0422446,0.068403,0.018035,0.0584552,0.0499667,0.0322272,0.06457,0.0493127,0.0438123
0.079,0.0537335,0.034635,0.0384076,0.059111,0.0215274,0.0633743,0.0488058,0.0578085,0.0638254,0.0464163,0.0538776,0.0447787,0.0606085,0.0956979,0.0541956,0.0715832
0.08,0.0674664,0.0163245,0.0509198,0.0429367,0.0575381,0.085347,0.0607077,0.096871,0.0854929,0.0256644,0.0688312,0.0618686,0.0682379,0.0563303,0.0703699,0.0566296
0.081,0.0833356,0.0267004,0.0741132,0.0536179,0.064252,0.0694778,0.0549094,0.0709311,0.0668771,0.0512991,0.0651691,0.0493564,0.0627448,0.0380197,0.0798303,0.0477795
0.082,0.0711285,0.0404334,0.0271161,0.053923,0.0413638,0.0691727,0.054299,0.0733725,0.068403,0.0497733,0.0547931,0.0737704,0.0444342,0.0612131,0.0346643,0.0483899
0.083,0.0515973,0.046842,0.0399335,0.03134,0.0282413,0.0472,0.0515524,0.055062,0.0616891,0.03543,0.0471637,0.0640048,0.0377203,0.0352731,0.0422937,0.0612073
0.084,0.0613629,0.0636267,0.0371869,0.03134,0.0395328,0.0865677,0.0658957,0.049874,0.0622995,0.0604544,0.0776813,0.0527133,0.0590826,0.0618234,0.0779993,0.0651746
0.085,0.0543439,0.0956702,0.0649579,0.0288986,0.036481,0.0859573,0.0506369,0.0684897,0.0720651,0.0662527,0.0547931,0.0548496,0.0459601,0.0660959,0.0545007,0.0596814
0.086,0.0537335,0.0755286,0.0545819,0.0414108,0.041669,0.074971,0.0710837,0.0715414,0.0519235,0.018035,0.0404498,-0.0049649,0.0157477,0.0496164,0.041073,0.0532727
0.087,0.0570905,0.0859045,0.0527509,0.0523972,0.0639468,0.0325516,0.0457541,0.0471274,0.0772531,0.0400076,0.0740192,0.0310458,0.0264288,0.0450388,0.0642664,0.0685315
0.088,0.0522076,0.0511145,0.0332196,0.0533127,0.0383121,0.0517776,0.0460593,0.0492636,0.0619943,0.0265799,0.0550983,0.0475253,0.0679327,0.0590768,0.041073,0.0636487
0.089,0.0689923,0.0416541,0.0603803,0.0673508,0.0532657,0.0755814,0.0463644,0.0703207,0.0565012,0.0543509,0.056319,0.0481357,0.0630499,0.0621286,0.0651819,0.0685315
0.09,0.0543439,0.0550818,0.073808,0.0652145,0.0505191,0.0450638,0.0478903,0.0590292,0.0333078,0.0485526,0.0721881,0.0496616,0.052674,0.0465646,0.0612146,0.0697522
0.091,0.0323712,0.0691199,0.0493939,0.0444626,0.0425845,0.0493362,0.0237814,0.029122,0.030256,0.0726614,0.0645587,0.0527133,0.031922,0.0633493,0.0630457,0.0657849
0.092,0.0467145,0.034635,0.0677045,0.048735,0.03465,0.0649002,0.019509,0.0556723,0.0430734,0.0543509,0.0587604,0.0438632,0.0740363,0.0560251,0.0517542,0.0602917
0.093,0.0558698,0.0273108,0.0588544,0.0429367,0.0383121,0.0737503,0.0695578,0.0495688,0.0546701,0.0662527,0.0621173,0.0533237,0.0679327,0.0548044,0.0749475,0.0380139
0.094,0.0659406,0.0617957,0.0640424,0.0511765,0.0450259,0.0465897,0.0485007,0.0443808,0.0455148,0.0799857,0.0605914,0.0496616,0.0541998,0.0731149,0.0541956,0.0569348
0.095,0.0555646,0.0508093,0.0332196,0.0481247,0.0422794,0.0636795,0.0475851,0.0489584,0.0568063,0.0613699,0.0520465,0.074686,0.0480963,0.0584665,0.0322229,0.0490002
0.096,0.0659406,0.0651526,0.0646527,0.0594162,0.0422794,0.0529984,0.043923,0.0651328,0.0647409,0.0485526,0.0456378,0.0597324,0.0523688,0.0511423,0.0581628,0.0499158
0.097,0.0351178,0.079801,0.0426801,0.0758957,0.0483829,0.0621536,0.0616232,0.0709311,0.0546701,0.0625906,0.0682208,0.0481357,0.0502325,0.0517526,0.0621301,0.0639539
0.098,0.0595319,0.0724768,0.0542767,0.0585007,0.0526553,0.0789383,0.0677267,0.0556723,0.078779,0.0714407,0.061507,0.024332,0.0432135,0.036799,0.0538904,0.0544934
0.099,0.054649,0.0355505,0.0542767,0.0630783,0.0419742,0.074971,0.0658957,0.0520102,0.0696237,0.0262747,0.0679156,0.0328769,0.0587775,0.0407663,0.0432092,0.0551038
0.1,0.0430524,0.0303625,0.0667889,0.0603317,0.0422794,0.067952,0.0536887,0.0587241,0.0351389,0.0543509,0.056319,0.0337924,0.0453497,0.0499216,0.0554163,0.05724
0.101,0.0619733,0.0456213,0.0567181,0.0658249,0.0599796,0.0798538,0.0616232,0.0538412,0.0543649,0.0680838,0.0599811,0.0505771,0.0706793,0.0670114,0.0691492,0.0486951
0.102,0.070213,0.0581335,0.0667889,0.0731491,0.0557071,0.0703934,0.0616232,0.0388876,0.0680978,0.0531302,0.0444171,0.0432529,0.0480963,0.0499216,0.0511438,0.0319104
0.103,0.0601422,0.0700354,0.063432,0.0783371,0.0410587,0.0591019,0.0689474,0.0663535,0.0433786,0.0534354,0.0401447,0.0420322,0.0609137,0.0618234,0.0596887,0.052052
0.104,0.0656354,0.0459265,0.0597699,0.0670456,0.0489932,0.0606277,0.0585715,0.0507895,0.0507028,0.0760184,0.0410602,0.0493564,0.0508429,0.0773874,0.063656,0.0618176
0.105,0.0696027,0.0349402,0.0500043,0.0499557,0.0526553,0.069783,0.0600974,0.0626913,0.0720651,0.0778494,0.0706622,0.0783481,0.0654913,0.057551,0.0612146,0.0532727
0.106,0.063194,0.0321936,0.0472577,0.052092,0.0608951,0.0566605,0.0518576,0.0559775,0.0705392,0.045806,0.0767657,0.0960483,0.0673224,0.0529733,0.0496179,0.0718884
0.107,0.0729596,0.0215125,0.061601,0.0258469,0.0175601,0.0456741,0.0256125,0.0532309,0.0525339,0.0101004,0.0642535,0.0633945,0.0505377,0.036799,0.0523645,0.0538831
0.108,0.0586163,0.0138831,0.0472577,0.0383591,0.0499088,0.0517776,0.0451437,0.0425497,0.0537546,0.0473318,0.0773761,0.0499667,0.0654913,0.052363,0.0679285,0.0605969
0.109,0.052818,0.00381226,0.0594647,0.0475143,0.0361758,0.0661209,0.0625388,0.0739828,0.0656564,0.0482474,0.0535724,0.0652255,0.0584723,0.0706735,0.0511438,0.0508313
0.11,0.0610577,0.0364661,0.0701459,0.0554489,0.0535709,0.08199,0.0799338,0.0642172,0.0610788,0.0375662,0.0663898,0.0615634,0.0560309,0.0584665,0.046261,0.0511365
0.111,0.0558698,0.00930542,0.0780804,0.0389694,0.0459415,0.0694778,0.0607077,0.0504843,0.0717599,0.0549612,0.0639484,0.0438632,0.0603033,0.0444284,0.0633508,0.000782471
0.112,0.0381696,0.00716919,0.0466473,0.0481247,0.0401431,0.0551346,0.0256125,0.0578085,0.0592477,0.0809012,0.0593707,0.0679721,0.0514532,0.0685373,0.0477869,0.0596814
0.113,0.054649,0.0349402,0.051225,0.0337814,0.0587589,0.0673416,0.0536887,0.0703207,0.0635202,0.065032,0.0605914,0.0688876,0.0410773,0.0737253,0.0660974,0.0630383
0.114,0.0738751,0.0514197,0.0728925,0.0450729,0.057233,0.062764,0.0671164,0.0532309,0.0647409,0.0628958,0.068526,0.0685825,0.0645758,0.0450388,0.0712854,0.0660901
0.115,0.0613629,0.0547766,0.056413,0.0505661,0.0663882,0.0725296,0.0628439,0.0617758,0.0622995,0.0369559,0.0474689,0.0374545,0.0465704,0.0505319,0.0551111,0.0645642
0.116,0.0607526,0.0538611,0.047868,0.0649094,0.0526553,0.0710037,0.0509421,0.049874,0.0601633,0.0305472,0.0605914,0.0588168,0.0447394,0.0520578,0.0523645,0.0813489
0.117,0.0775372,0.100858,0.0725873,0.0475143,0.0477725,0.0777176,0.049111,0.0575034,0.0586374,0.0540457,0.0575397,0.0420322,0.0551154,0.0517526,0.0630457,0.0618176
0.118,0.0680768,0.104825,0.056413,0.0646042,0.0639468,0.0859573,0.0494162,0.0523154,0.0192697,0.0958548,0.0663898,0.0734653,0.0709845,0.0493112,0.0639612,0.0654797
0.119,0.0430524,0.090177,0.0695355,0.0792526,0.0492984,0.0673416,0.0430075,0.0523154,0.0476511,0.0751028,0.0587604,0.0597324,0.0374152,0.0508371,0.0590784,0.0639539
0.12,0.0757062,0.0566077,0.0619061,0.0807785,0.0691348,0.0557449,0.0585715,0.0535361,0.0494821,0.0549612,0.0654742,0.0579013,0.0810553,0.0383249,0.0642664,0.0551038
0.121,0.0464093,0.0410437,0.0561078,0.0722336,0.0584537,0.0722244,0.0552145,0.0681845,0.0619943,0.0134573,0.0444171,0.0481357,0.0538947,0.0798288,0.0645715,0.0599866
0.122,0.052818,0.0682043,0.0658734,0.0585007,0.057233,0.0844315,0.0567404,0.0700156,0.0796945,0.0229178,0.0746295,0.0563754,0.089295,0.0743356,0.0538904,0.0755505
0.123,0.0674664,0.0654578,0.0814374,0.0401901,0.0627261,0.0786331,0.0478903,0.0767294,0.0616891,-0.0146188,0.0599811,0.0579013,0.0740363,0.0377145,0.0697595,0.0435071
0.124,0.0589215,0.0535559,0.0640424,0.0319504,0.0511295,0.0777176,0.0579611,0.0544516,0.0565012,-0.0106516,0.0624225,0.059122,0.038941,0.0569406,0.0557214,0.046864
0.125,0.0497662,0.0602698,0.061601,0.064299,0.0270206,0.0554398,0.0378195,0.0697104,0.0619943,0.0265799,0.0453326,0.071329,0.026734,0.0737253,0.0456506,0.0609021
0.126,0.0540387,0.0538611,0.0509198,0.0472092,0.0669986,0.0734451,0.0536887,0.049874,0.0656564,0.0317679,0.0639484,0.0585117,0.0590826,0.0505319,0.0572473,0.0557141
0.127,0.059837,0.0782751,0.0683148,0.0493454,0.0618106,0.0655106,0.0680319,0.0599448,0.08061,0.0256644,0.0566241,0.0652255,0.024903,0.0456491,0.0490076,0.062428
0.128,0.0457989,0.0416541,0.046037,0.0566696,0.0499088,0.0621536,0.0488058,0.0541464,0.0699289,0.0519095,0.0496051,0.0350131,0.0484015,0.0493112,0.0349695,0.034657
0.129,0.0485455,0.0767493,-4.46E-05,0.0517868,0.0532657,0.0533035,0.0445334,0.0440756,0.0571115,0.0674734,0.0700519,0.0511874,0.0368048,0.0566354,0.0615198,0.0587659
0.13,0.0659406,0.0444006,0.0487836,0.0310349,0.057233,0.0685623,0.0683371,0.0443808,0.0455148,0.0641165,0.0746295,0.041727,0.059693,0.0557199,0.0639612,0.0544934
0.131,0.0592267,0.067594,0.0524457,0.0710129,0.0639468,0.0792435,0.0585715,0.0715414,0.083967,0.0809012,0.0792072,0.0405063,0.0673224,0.0740305,0.0444299,0.0462537
0.132,0.0692975,0.0862097,0.0667889,0.069487,0.0514346,0.0761917,0.0637595,0.0623862,0.0622995,0.0574026,0.0312946,0.0337924,0.0456549,0.0657907,0.0551111,0.0535779
0.133,0.0592267,0.0440955,0.0558026,0.0581955,0.0581485,0.0700882,0.0463644,0.0504843,0.0775583,0.0531302,0.0673053,0.0240268,0.0285651,0.0499216,0.051449,0.0929456
0.134,0.0705182,0.0508093,0.0515302,0.0514816,0.0523502,0.0694778,0.0396506,0.0748984,0.0604684,0.0677786,0.0514362,0.0624789,0.0584723,0.0572458,0.0508386,0.0651746
0.135,0.0442731,0.0331091,0.0930341,0.0658249,0.0630313,0.0688675,0.0463644,0.1045,0.0589426,0.047637,0.0474689,0.0887241,0.0645758,0.0773874,0.0673181,0.0743298
0.136,0.0293195,0.0532507,0.0677045,0.0514816,0.0700504,0.0417068,0.076882,0.056893,0.0595529,0.0335989,0.0560138,0.0548496,0.0532843,0.0560251,0.0551111,0.0648694
0.137,0.030235,0.0514197,0.0451215,0.0588058,0.0560123,0.0554398,0.0643698,0.0385825,0.0555856,0.0595389,0.0584552,0.0636996,0.0273444,0.0493112,0.0444299,0.0554089
0.138,0.0628888,0.0306677,0.063432,0.0688766,0.0560123,0.0508621,0.0485007,0.0553671,0.0351389,0.0549612,0.0322101,0.0774326,0.0661017,0.0734201,0.0551111,0.0596814
0.139,0.0387799,0.0389075,0.0835736,0.0380539,0.0645572,0.0603226,0.0643698,0.0388876,0.0720651,0.0751028,0.0550983,0.0704135,0.0407721,0.0517526,0.0630457,0.0490002
0.14,0.0726544,0.0166296,0.0579388,0.052092,0.0843936,0.0676468,0.0744406,0.0434653,0.0720651,0.0812064,0.0822589,0.0636996,0.0575568,0.0651804,0.0529749,0.0660901
0.141,0.0692975,0.0498938,0.0591595,0.0606369,0.0492984,0.069783,0.0573508,0.0562827,0.0500925,0.0320731,0.0587604,0.0551547,0.0676276,0.0679269,0.0368005,0.0667004
0.142,0.0595319,0.0108313,0.0368817,0.0401901,0.0245792,0.0606277,0.0503317,0.0401083,0.0330026,0.0195609,0.056319,0.0432529,0.0468756,0.0422922,0.0529749,0.052052
0.143,0.0573956,0.029447,0.0649579,0.0499557,0.0633365,0.0591019,0.0597922,0.0614706,0.0653513,0.0378714,0.0630328,0.0545444,0.0639655,0.0581613,0.0581628,0.059071
0.144,0.0662457,0.0480627,0.0689252,0.0755905,0.0496036,0.0761917,0.094277,0.0544516,0.0769479,0.0689993,0.051131,0.0624789,0.0511481,0.0725046,0.0483972,0.0569348
0.145,0.08242,0.0428748,0.0731976,0.086882,0.0575381,0.0880936,0.0896994,0.0739828,0.0729806,0.0839529,0.0987384,0.0368442,0.0590826,0.0511423,0.0718957,0.0535779
0.146,0.0781476,0.0111365,0.0838788,0.0890182,0.0550967,0.069783,0.0500266,0.072457,0.0885446,0.0522147,0.0694415,0.043558,0.0599982,0.0548044,0.0545007,0.0441174
0.147,0.0454938,0.0138831,0.0475629,0.0545334,0.0587589,0.0526932,0.0286642,0.0599448,0.035444,0.0732718,0.0557086,0.0554599,0.0679327,0.0548044,0.0548059,0.0630383
0.148,0.0488507,0.0447058,0.0677045,0.0411057,0.0550967,0.0764969,0.0451437,0.0910727,0.0375803,0.0540457,0.0926349,0.0731601,0.0603033,0.0566354,0.051449,0.0712781
0.149,0.0607526,0.0251746,0.0722821,0.0389694,0.0563174,0.0661209,0.0332419,0.0513998,0.0848825,0.0378714,0.0560138,0.0621738,0.0609137,0.0374094,0.0602991,0.0428967
0.15,0.068382,0.0581335,0.0579388,0.0676559,0.0508243,0.0581863,0.0607077,0.0581137,0.0677927,0.0119315,0.0718829,0.0456943,0.0303961,0.0560251,0.0572473,0.0453381
0.151,0.0351178,0.0444006,0.0515302,0.0316452,0.0581485,0.0929764,0.0588766,0.0565878,0.0653513,0.0311575,0.0575397,0.0560703,0.0212408,0.0502267,0.0468713,0.0465588
