Time,RTibialisAnterior,RSoleus,RBicepsFemoris,RGastrocnemiusMedialis,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LBicepsFemoris,LGastrocnemiusMedialis,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0.041,0.0741803,0.0932288,0.0561078,0.0700973,0.0718814,0.0569656,0.0341574,0.0773398,0.0738962,0.0442801,0.0618121,0.0878085,0.0560309,0.0572458,0.0371057,0.0532727
0.042,0.0589215,0.108793,0.061601,0.0633835,0.046857,0.0557449,0.0509421,0.067269,0.035444,0.0522147,0.0422809,0.0627841,0.052674,0.0679269,0.0682336,0.0508313
0.043,0.0595319,0.114286,0.0576337,0.0465988,0.0438052,0.0676468,0.052468,0.0623862,0.0516183,0.0616751,0.0398395,0.0636996,0.0603033,0.0670114,0.0557214,0.0331311
0.044,0.0464093,0.111844,0.075639,0.053923,0.0370914,0.0615433,0.0463644,0.063912,0.063215,0.115386,0.0502155,0.0691928,0.042298,0.0621286,0.0633508,0.0956921
0.045,0.0726544,0.0880408,0.0710614,0.0380539,0.0544864,0.0484207,0.0417868,0.0633017,0.0503976,0.125152,0.0599811,0.081705,0.0459601,0.0664011,0.0630457,0.0633435
0.046,0.0705182,0.079801,0.0649579,0.0325607,0.0477725,0.0642899,0.0631491,0.067269,0.063215,0.106231,0.0694415,0.0646152,0.0587775,0.0346628,0.0682336,0.0578503
0.047,0.0482404,0.0807166,0.0655682,0.0530075,0.0602847,0.0514725,0.0301901,0.0587241,0.0482614,0.0812064,0.0514362,0.0627841,0.0484015,0.059382,0.0508386,0.0596814
0.048,0.0436627,0.0575232,0.0576337,0.0713181,0.0630313,0.052388,0.0393454,0.0803915,0.0531442,0.0802908,0.0587604,0.0569858,0.0599982,0.074946,0.0621301,0.0718884
0.049,0.0772321,0.069425,0.0631268,0.062468,0.0550967,0.0572708,0.0365988,0.0709311,0.0781686,0.0500784,0.0474689,0.0340976,0.0523688,0.0529733,0.0779993,0.0541882
0.05,0.0644147,0.0331091,0.0710614,0.0658249,0.0502139,0.062764,0.0539938,0.0706259,0.0668771,0.0543509,0.0767657,0.0673618,0.0703741,0.0581613,0.0517542,0.0743298
0.051,0.0494611,0.0297522,0.0640424,0.052092,0.0712711,0.0484207,0.0738303,0.0510947,0.0626047,0.0427542,0.0605914,0.0603427,0.0679327,0.0560251,0.0535852,0.0908093
0.052,0.0522076,0.0392126,0.0683148,0.0542282,0.0645572,0.0691727,0.0539938,0.0816122,0.0757272,0.0137625,0.0660846,0.059122,0.0535895,0.0639597,0.0557214,0.0660901
0.053,0.0482404,0.0447058,0.0695355,0.0542282,0.059064,0.0633743,0.0497214,0.0642172,0.0589426,0.00552277,0.0584552,0.0704135,0.0618292,0.0560251,0.0679285,0.0691418
0.054,0.059837,0.0669836,0.0493939,0.0710129,0.0636417,0.0578812,0.0652853,0.0468222,0.0476511,0.0247488,0.0169513,0.0514926,0.0520636,0.062739,0.0560266,0.0566296
0.055,0.063194,0.0556921,0.0683148,0.0630783,0.0557071,0.0542191,0.0485007,0.0803915,0.0592477,0.0540457,0.0496051,0.0676669,0.0532843,0.0606027,0.0483972,0.0792126
0.056,0.0711285,0.0547766,0.0731976,0.059111,0.0752383,0.0838211,0.0570456,0.0739828,0.0824411,0.0586234,0.0663898,0.06431,0.0590826,0.0602975,0.0477869,0.0630383
0.057,0.0479352,0.0569128,0.0496991,0.0240158,0.0462466,0.0624588,0.0521628,0.0501791,0.058027,0.0662527,0.0541827,0.0609531,0.0548102,0.0239816,0.0474817,0.0813489
0.058,0.0561749,0.0477576,0.0558026,0.0350021,0.0584537,0.0655106,0.0442282,0.067269,0.0507028,0.0622855,0.0688312,0.0524081,0.052674,0.0444284,0.0590784,0.0892834
0.059,0.0619733,0.045011,0.0716718,0.0453781,0.0541812,0.0465897,0.0637595,0.0678793,0.0781686,0.0516043,0.0670001,0.0463046,0.0590826,0.0462595,0.0474817,0.059071
0.06,0.0415265,0.0428748,0.0475629,0.036528,0.0431949,0.0670364,0.059487,0.0712363,0.0604684,0.03543,0.0651691,0.0472202,0.0535895,0.0450388,0.0621301,0.0770764
0.061,0.0619733,0.0785803,0.0585492,0.0511765,0.0541812,0.0597122,0.0564352,0.0535361,0.0717599,0.0641165,0.0569293,0.0444736,0.0471808,0.0343576,0.0523645,0.086842
0.062,0.0540387,0.0166296,0.0271161,0.0685715,0.059064,0.069783,0.0634543,0.0633017,0.0540598,0.0348196,0.0703571,0.0402011,0.0673224,0.0456491,0.0599939,0.0630383
0.063,0.0485455,0.0706457,0.0619061,0.0859665,0.0532657,0.0630691,0.0512473,0.0703207,0.0723703,0.0540457,0.0572345,0.0588168,0.0346686,0.0624338,0.0496179,0.0648694
0.064,0.0616681,0.0297522,0.0585492,0.0646042,0.0615054,0.052388,0.0436179,0.0593344,0.0592477,0.0549612,0.0636432,0.0463046,0.0484015,0.0465646,0.05328,0.0663953
0.065,0.0451886,0.022428,0.0518353,0.013945,0.0685245,0.0734451,0.0481955,0.0513998,0.0513132,0.0455008,0.063338,0.0832309,0.0624396,0.0563303,0.0474817,0.0444226
0.066,0.0659406,0.0395178,0.0652631,0.0710129,0.0554019,0.0661209,0.0582663,0.0623862,0.0671823,0.050994,0.0572345,0.0429477,0.0575568,0.0706735,0.0624353,0.0630383
0.067,0.0430524,0.00259155,0.0469525,0.0575851,0.0492984,0.0566605,0.0683371,0.0523154,0.0622995,0.0329886,0.0657794,0.0624789,0.059693,0.0377145,0.0425989,0.0563245
0.068,0.0552594,0.0263953,0.058244,0.0700973,0.0718814,0.0633743,0.0536887,0.0559775,0.0543649,0.045806,0.0651691,0.0652255,0.0645758,0.0563303,0.0551111,0.0554089
0.069,0.0421368,0.0642371,0.030473,0.0362228,0.0340396,0.0548294,0.0607077,0.0645224,0.0418527,0.0543509,0.0532672,0.0609531,0.0612189,0.0532785,0.0459558,0.0621228
0.07,0.0607526,0.0459265,0.063432,0.0554489,0.053876,0.0682571,0.0619284,0.0837485,0.0598581,0.0558768,0.0715778,0.0691928,0.0780035,0.0624338,0.0364954,0.0593762
0.071,0.068382,0.0804114,0.0521405,0.0459885,0.0447208,0.0475052,0.071694,0.0709311,0.0479562,0.0320731,0.0474689,0.0579013,0.0487067,0.0480905,0.0285608,0.0508313
0.072,0.0451886,0.105131,0.040849,0.0383591,0.0477725,0.074971,0.0515524,0.0596396,0.0745065,0.0537405,0.0517413,0.0533237,0.0636603,0.0670114,0.0773889,0.0602917
0.073,0.0818097,0.0932288,0.0652631,0.0401901,0.0563174,0.0600174,0.0640646,0.0727621,0.0622995,0.075408,0.075545,0.0463046,0.0642706,0.0609079,0.0627405,0.0578503
0.074,0.054649,0.0999426,0.0701459,0.0578903,0.0444156,0.0706985,0.059487,0.0681845,0.0305612,0.0512991,0.0557086,0.0612582,0.0804449,0.054194,0.0557214,0.0697522
0.075,0.0625836,0.0840735,0.0524457,0.0728439,0.0471622,0.074971,0.0674216,0.0694052,0.0473459,0.0628958,0.0447223,0.0472202,0.0560309,0.0630441,0.0493127,0.062428
0.076,0.0589215,0.0712561,0.0515302,0.062468,0.0508243,0.0334671,0.0454489,0.0510947,0.0555856,0.0635062,0.0544879,0.0511874,0.0514532,0.054194,0.0435144,0.045033
0.077,0.0699078,0.0929236,0.0576337,0.0658249,0.0483829,0.0761917,0.0643698,0.0629965,0.0558908,0.0824271,0.0599811,0.0524081,0.0548102,0.0743356,0.0728113,0.0551038
0.078,0.0610577,0.0913977,0.053056,0.0716232,0.046857,0.0703934,0.0475851,0.046517,0.0470407,0.0818167,0.0486896,0.0450839,0.054505,0.0456491,0.0520593,0.0502209
0.079,0.0586163,0.0816321,0.0655682,0.0527023,0.0587589,0.0359085,0.0570456,0.0697104,0.0500925,0.078765,0.0605914,0.0847568,0.054505,0.036799,0.061825,0.0493054
0.08,0.0470197,0.0871252,0.0417645,0.0633835,0.0727969,0.07314,0.0530783,0.0855795,0.066572,0.0799857,0.05815,0.0939121,0.0551154,0.0462595,0.0657922,0.0657849
0.081,0.0540387,-0.00107056,0.0481732,0.0536179,0.046857,0.0768021,0.0726096,0.0657431,0.0650461,0.0543509,0.0599811,0.0569858,0.0349738,0.0657907,0.0529749,0.0563245
0.082,0.0384747,-0.0111414,0.0646527,0.0456833,0.0505191,0.0447586,0.0582663,0.0590292,0.0641306,0.0680838,0.0319049,0.0536288,0.0548102,0.0606027,0.051449,0.0618176
0.083,0.0692975,-0.00290161,0.0524457,0.0679611,0.0486881,0.0633743,0.0430075,0.0797812,0.0488718,0.0888358,0.0389239,0.048746,0.0471808,0.0654855,0.0804407,0.0712781
0.084,0.0589215,0.0526404,0.0558026,0.0606369,0.0462466,0.0545242,0.0466696,0.0480429,0.0619943,0.0641165,0.0624225,0.0566806,0.0517584,0.0474802,0.0581628,0.0828748
0.085,0.080589,0.0855994,0.0475629,0.0581955,0.0584537,0.0725296,0.0588766,0.0694052,0.0534494,0.0464163,0.047774,0.0624789,0.0508429,0.0502267,0.0404626,0.0688367
0.086,0.0720441,0.079801,0.056413,0.0597214,0.0544864,0.0652054,0.0506369,0.0529257,0.0485666,0.052825,0.0566241,0.0624789,0.0413824,0.0602975,0.0581628,0.0773816
0.087,0.0680768,0.0877356,0.0731976,0.0707077,0.0587589,0.0670364,0.0640646,0.0462119,0.0775583,0.0400076,0.0718829,0.0594272,0.0688483,0.0587717,0.0581628,0.0651746
0.088,0.0570905,0.0804114,0.0536664,0.0774216,0.0523502,0.0728348,0.0784079,0.0599448,0.0650461,0.0210867,0.0712726,0.0710239,0.0484015,0.0566354,0.0453455,0.0575452
0.089,0.0784528,0.0855994,0.0603803,0.0292038,0.041669,0.0542191,0.0515524,0.0547568,0.0555856,0.0311575,0.0578448,0.0459995,0.0706793,0.0685373,0.0633508,0.0551038
0.09,0.0427472,0.0758337,0.0622113,0.0585007,0.0410587,0.0584915,0.0488058,0.062081,0.0558908,0.0162039,0.0541827,0.0505771,0.0621344,0.0535837,0.0425989,0.0538831
0.091,0.0595319,0.0569128,0.0448163,0.0331711,0.0666934,0.0560501,0.0756613,0.0474326,0.0622995,0.0335989,0.0483844,0.0371494,0.0548102,0.0517526,0.0505334,0.0428967
0.092,0.0519025,0.0794958,0.0649579,0.0578903,0.0486881,0.0450638,0.0414816,0.044686,0.0525339,0.0262747,0.0569293,0.0594272,0.0761725,0.0544992,0.0627405,0.0645642
0.093,0.0564801,0.0883459,0.0518353,0.0731491,0.0547916,0.0459793,0.0512473,0.0507895,0.0522287,0.0296317,0.0596759,0.0597324,0.0404669,0.0435129,0.0517542,0.0645642
0.094,0.0616681,0.0593542,0.0597699,0.0627731,0.0566226,0.0667313,0.0701682,0.0300375,0.0516183,0.0403128,0.0514362,0.0563754,0.0664069,0.0633493,0.0541956,0.0541882
0.095,0.0552594,0.0547766,0.0402386,0.0667404,0.0621158,0.0786331,0.0784079,0.0495688,0.0671823,0.0656424,0.0679156,0.0752963,0.0499274,0.0520578,0.0673181,0.0499158
0.096,0.0525128,0.019071,0.0402386,0.0914597,0.053876,0.0719192,0.0381247,0.0263754,0.051008,0.0647269,0.0575397,0.0618686,0.0523688,0.0532785,0.0639612,0.0615125
0.097,0.0445782,0.00655884,0.0628217,0.062468,0.0529605,0.0587967,0.0564352,0.046517,0.0796945,0.0519095,0.0776813,0.0731601,0.0328375,0.0712839,0.0471765,0.05724
0.098,0.0577008,-0.00625854,0.06862,0.0615524,0.0627261,0.0615433,0.0533835,0.0480429,0.051008,0.0491629,0.0660846,0.0530185,0.0508429,0.0459543,0.0374109,0.0422864
0.099,0.0265729,-0.0248743,0.0680096,0.0719284,0.0535709,0.0694778,0.0549094,0.0584189,0.0595529,0.0390921,0.0657794,0.0371494,0.0532843,0.0630441,0.102413,0.0804333
0.1,0.063194,0.0300574,0.0542767,0.0453781,0.053876,0.067952,0.0747458,0.0553671,0.0531442,0.00918488,0.0584552,0.0405063,0.0856329,0.0679269,0.0609094,0.0425916
0.101,0.0494611,0.0596594,0.056413,0.062468,0.0267154,0.0548294,0.071694,0.0684897,0.0610788,0.0339041,0.0431964,0.052103,0.061524,0.0657907,0.0825769,0.0654797
0.102,0.0451886,0.074613,0.0548871,0.0438522,0.0666934,0.0652054,0.059487,0.0529257,0.0610788,0.0433646,0.0654742,0.0511874,0.0621344,0.0618234,0.075863,0.0502209
0.103,0.0567853,0.117643,0.0588544,0.0353073,0.0557071,0.0533035,0.0683371,0.0608603,0.0503976,0.0668631,0.0450275,0.0402011,0.0590826,0.054194,0.0416833,0.0367932
0.104,0.0512921,0.0968909,0.0554974,0.0319504,0.0486881,0.0563553,0.0445334,0.0428549,0.0565012,0.058013,0.0584552,0.0588168,0.0398566,0.0474802,0.0856287,0.0505261
0.105,0.0561749,0.0770544,0.061601,0.0395798,0.0627261,0.0758865,0.0539938,0.0629965,0.0595529,0.0351248,0.0648639,0.0725497,0.0609137,0.0517526,0.0505334,0.0340466
0.106,0.0689923,0.0575232,0.0570233,0.0462936,0.0660831,0.0600174,0.0628439,0.0364462,0.0604684,0.0455008,0.0523517,0.0566806,0.0325323,0.0633493,0.0438196,0.0529675
0.107,0.0522076,0.0285315,0.0496991,0.053923,0.0425845,0.0414017,0.0356833,0.0657431,0.0653513,0.0598441,0.0590656,0.0636996,0.0529791,0.0395456,0.0551111,0.0505261
0.108,0.0454938,0.0364661,0.0661786,0.0633835,0.0544864,0.0423172,0.0607077,0.0443808,0.0622995,0.0775442,0.0663898,0.0731601,0.0645758,0.0435129,0.0523645,0.0392346
0.109,0.035423,0.0440955,0.0396283,0.041716,0.0483829,0.0533035,0.0677267,0.0605551,0.0601633,0.0625906,0.0541827,0.0856723,0.0432135,0.0554147,0.0523645,0.0551038
0.11,0.0815045,0.0532507,0.0597699,0.0749802,0.0599796,0.0529984,0.0600974,0.0504843,0.0726755,0.0378714,0.0654742,0.0517978,0.0426032,0.054194,0.0615198,0.0499158
0.111,0.0616681,0.0736975,0.0149091,0.0527023,0.0477725,0.0621536,0.0613181,0.0562827,0.0525339,0.023223,0.0535724,0.0615634,0.0499274,0.0499216,0.0551111,0.0483899
0.112,0.0497662,0.0825476,0.0420697,0.0566696,0.041669,0.0630691,0.0625388,0.0428549,0.0412424,0.0659476,0.0572345,0.0704135,0.0612189,0.0688425,0.046261,0.045033
0.113,0.0519025,0.0855994,0.0707562,0.0542282,0.0596744,0.0700882,0.0591818,0.0633017,0.0476511,0.0824271,0.0776813,0.046915,0.0624396,0.0615182,0.0526697,0.0422864
0.114,0.0451886,0.0752234,0.0539716,0.0633835,0.0492984,0.0655106,0.0475851,0.0483481,0.0391061,0.101043,0.068526,0.0585117,0.0413824,0.0508371,0.0508386,0.0480847
0.115,0.0573956,0.0575232,0.063432,0.0704025,0.0621158,0.0597122,0.064675,0.0492636,0.0647409,0.0635062,0.056319,0.0371494,0.0715948,0.0709787,0.0615198,0.0673108
0.116,0.0729596,0.0367712,0.0750287,0.0481247,0.0599796,0.0496414,0.0414816,0.0382773,0.0555856,0.0711356,0.0767657,0.0508823,0.0462653,0.0520578,0.0596887,0.0410657
0.117,0.0210797,0.0596594,0.051225,0.0441574,0.0456363,0.0606277,0.0588766,0.0538412,0.0482614,0.0851736,0.068526,0.0804843,0.0575568,0.0587717,0.0465662,0.045033
0.118,0.0558698,0.067594,0.0658734,0.0499557,0.0557071,0.0502518,0.0613181,0.0431601,0.0772531,0.0531302,0.0688312,0.0536288,0.0487067,0.0389352,0.0575525,0.0410657
0.119,0.0689923,0.0715613,0.0484784,0.053923,0.0471622,0.0572708,0.0536887,0.0602499,0.0867136,0.019866,0.0300739,0.0633945,0.0651862,0.0551096,0.0630457,0.0584607
0.12,0.0848614,0.0865149,0.0649579,0.0893234,0.0666934,0.0661209,0.0521628,0.0593344,0.0717599,-0.0314035,0.0596759,0.0704135,0.0477911,0.0654855,0.0627405,0.0474744
0.121,0.0491559,0.0633215,0.0683148,0.0554489,0.0587589,0.0609329,0.0579611,0.0575034,0.0598581,-0.0210275,0.0361774,0.0688876,0.0593878,0.0734201,0.0502283,0.0438123
0.122,0.0696027,0.0514197,0.0643475,0.0688766,0.0550967,0.074971,0.0515524,0.0755087,0.0668771,0.0274954,0.0770709,0.0841464,0.0514532,0.0676218,0.0651819,0.0587659
0.123,0.0519025,0.034635,0.0664838,0.0530075,0.0612003,0.0826004,0.0564352,0.0581137,0.0568063,0.0329886,0.0779864,0.0609531,0.0636603,0.0444284,0.0456506,0.0496106
0.124,0.0534283,0.0245642,0.0518353,0.048735,0.0550967,0.0581863,0.0433127,0.0358359,0.066572,0.0622855,0.0621173,0.0459995,0.0764777,0.0480905,0.0517542,0.0306897
0.125,0.0622784,0.0352454,0.0603803,0.046904,0.057233,0.0761917,0.0396506,0.0626913,0.0268991,0.0836478,0.0489947,0.0496616,0.0551154,0.049006,0.0709802,0.0486951
0.126,0.0537335,0.0239539,0.0524457,0.0212692,0.0569278,0.0606277,0.0457541,0.0376669,0.0714548,0.0595389,0.0621173,0.0478305,0.0499274,0.0343576,0.0612146,0.0615125
0.127,0.0610577,0.0462317,0.0493939,0.0395798,0.0612003,0.0533035,0.064675,0.0691,0.0742014,0.0369559,0.0569293,0.0441684,0.0719,0.0660959,0.0529749,0.045033
0.128,0.0729596,0.0453162,0.0643475,0.0459885,0.0605899,0.0832108,0.0619284,0.049874,0.0638254,0.0686942,0.0541827,0.0698032,0.0346686,0.0337473,0.0535852,0.0496106
0.129,0.0680768,0.0324988,0.0496991,0.0511765,0.0541812,0.0615433,0.0585715,0.0614706,0.0598581,0.0531302,0.0758502,0.0743808,0.0541998,0.0685373,0.0645715,0.0523572
0.13,0.0485455,0.055387,0.0469525,0.064299,0.0435001,0.0710037,0.0668112,0.0590292,0.0699289,0.0397025,0.0538776,0.0670566,0.0410773,0.0483957,0.041073,0.0490002
0.131,0.0494611,0.0511145,0.0527509,0.0673508,0.0532657,0.0581863,0.0433127,0.0614706,0.0577219,0.0351248,0.0401447,0.0490512,0.0593878,0.0651804,0.056637,0.0428967
0.132,0.0680768,0.0584387,0.0622113,0.0722336,0.0380069,0.0551346,0.0433127,0.055062,0.0571115,0.0412283,0.061507,0.0624789,0.0673224,0.052363,0.0709802,0.069447
0.133,0.0500714,0.0733923,0.0585492,0.0847458,0.0435001,0.0597122,0.0680319,0.0541464,0.0592477,0.0400076,0.0731036,0.0762119,0.0575568,0.0602975,0.0471765,0.0438123
0.134,0.0454938,0.0367712,0.0432904,0.0841354,0.0541812,0.0362137,0.0396506,0.0391928,0.0528391,0.0537405,0.0706622,0.0749912,0.059693,0.0447336,0.0602991,0.0679211
0.135,0.0509869,0.060575,0.0344403,0.0728439,0.0438052,0.0664261,0.054299,0.0178305,0.0705392,0.0339041,0.0514362,0.0704135,0.0673224,0.0602975,0.061825,0.0322156
0.136,0.0564801,0.0486731,0.0527509,0.0621628,0.0645572,0.045369,0.0402609,0.0526205,0.0766428,0.0500784,0.0547931,0.0582065,0.0673224,0.0612131,0.048092,0.0490002
0.137,0.0525128,0.00808472,0.0609906,0.0368332,0.0480777,0.0649002,0.054299,0.0584189,0.0583322,0.0448904,0.073714,0.0939121,0.0508429,0.0505319,0.0694543,0.0532727
0.138,0.0696027,0.0129675,0.0670941,0.0404953,0.0279361,0.0587967,0.064675,0.0520102,0.0482614,0.0467215,0.052962,0.0377597,0.0606085,0.054194,0.0526697,0.0471692
0.139,0.0662457,-0.0123621,0.0445111,0.0380539,0.0502139,0.0636795,0.0564352,0.0495688,0.0677927,0.0461111,0.0584552,0.0585117,0.0294806,0.0639597,0.0621301,0.0651746
0.14,0.0802838,0.0358557,0.0710614,0.0334763,0.0547916,0.0771072,0.0527731,0.0755087,0.0629098,0.0522147,0.0660846,0.0679721,0.0551154,0.0572458,0.0880701,0.0618176
0.141,0.0653302,0.0596594,0.0423749,0.0545334,0.0541812,0.067952,0.0188986,0.0660483,0.04582,0.0512991,0.05815,0.076517,0.0725104,0.0624338,0.0477869,0.0831799
0.142,0.0656354,0.0514197,0.0857098,0.0588058,0.0401431,0.0294998,0.0494162,0.0547568,0.0629098,0.0601492,0.0663898,0.0612582,0.0691534,0.0493112,0.0725061,0.0630383
0.143,0.0799786,0.0535559,0.0570233,0.0984787,0.0639468,0.0551346,0.0719992,0.0559775,0.0555856,0.0265799,0.0584552,0.0649204,0.0746466,0.0569406,0.0670129,0.0663953
0.144,0.040611,0.0581335,0.0405438,0.0893234,0.0514346,0.0694778,0.0485007,0.0587241,0.0534494,0.0235281,0.0483844,0.0667514,0.0630499,0.0508371,0.0648767,0.0807385
0.145,0.0448834,0.0709509,0.0451215,0.0713181,0.0557071,0.0566605,0.0530783,0.0501791,0.0558908,0.0433646,0.0520465,0.0707187,0.0465704,0.0633493,0.0697595,0.0712781
0.146,0.0412213,0.0758337,0.0432904,0.0652145,0.0636417,0.057576,0.0488058,0.063912,0.0268991,0.00979523,0.0608966,0.0563754,0.0578619,0.0483957,0.0621301,0.0456433
0.147,0.0332867,0.050199,0.0570233,0.0768112,0.0489932,0.0661209,0.0677267,0.0578085,0.0534494,0.037261,0.0700519,0.0618686,0.0603033,0.0529733,0.0548059,0.0917249
0.148,0.0601422,0.0639319,0.0573285,0.0554489,0.039838,0.0685623,0.0298849,0.041329,0.0531442,0.0488577,0.0764606,0.0566806,0.0361945,0.0526682,0.0651819,0.0535779
0.149,0.0464093,0.0541663,0.0442059,0.0652145,0.0587589,0.0591019,0.0399558,0.0468222,0.0403268,0.0696097,0.0621173,0.0490512,0.0618292,0.0508371,0.0389368,0.0648694
0.15,0.0619733,0.0733923,0.0570233,0.048735,0.052045,0.07314,0.0710837,0.0755087,0.078779,0.0882254,0.0740192,0.0630893,0.026734,0.0572458,0.0563318,0.0529675
0.151,0.0500714,0.0505042,0.0606854,0.0404953,0.0575381,0.0688675,0.0582663,0.03431,0.0732858,0.0699149,0.0627277,0.0517978,0.0413824,0.0770822,0.0578577,0.0441174
