Time,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z
0.022,7.66356,-0.50842,4.15697,-0.106711,-0.115688,-0.253316,1.38546,8.87489,-1.91759,0.212915,-0.828405,-0.399072,-0.317103,9.77275,-1.64757,0.263975,-0.0556728,-0.280351,1.05156,-10.0325,-1.00272,0.329742,0.439035,-0.461163,6.01184,3.57899,7.86698,-0.162596,-1.82921,0.54876,-1.17729,-11.0535,-0.529674,1.27494,-0.538536,0.677967,5.40856,-3.89007,7.45508,-0.274593,-0.178197,0.150266
0.023,7.65544,-0.471069,4.15213,-0.102427,-0.115505,-0.246746,1.36058,8.86735,-1.90443,0.218849,-0.856705,-0.401106,-0.278884,9.73672,-1.662,0.26453,-0.0677418,-0.27485,1.03922,-10.0544,-0.969829,0.328685,0.442149,-0.473103,6.01998,3.54467,7.86005,-0.161391,-1.84096,0.556919,-1.19305,-11.0613,-0.515345,1.27986,-0.540551,0.682957,5.3839,-3.8633,7.45122,-0.266167,-0.173495,0.145284
0.024,7.64708,-0.440315,4.15188,-0.0980294,-0.11574,-0.240063,1.32605,8.87109,-1.88826,0.224483,-0.88407,-0.403237,-0.240812,9.70413,-1.67324,0.265836,-0.0798587,-0.269561,1.02457,-10.0774,-0.936254,0.32807,0.44556,-0.484804,6.03222,3.49624,7.86275,-0.159579,-1.85281,0.564243,-1.21228,-11.0738,-0.49014,1.28498,-0.541748,0.687385,5.35991,-3.83563,7.43803,-0.256179,-0.16874,0.140627
0.025,7.63872,-0.409561,4.15163,-0.0936314,-0.115975,-0.23338,1.29153,8.87483,-1.87209,0.230117,-0.911435,-0.405368,-0.20274,9.67154,-1.68447,0.267143,-0.0919756,-0.264273,1.00992,-10.1004,-0.902678,0.327456,0.448971,-0.496505,6.04446,3.44781,7.86544,-0.157766,-1.86466,0.571567,-1.23151,-11.0863,-0.464935,1.29009,-0.542945,0.691813,5.33593,-3.80796,7.42484,-0.246192,-0.163986,0.135969
0.026,7.63036,-0.378807,4.15138,-0.0892334,-0.11621,-0.226697,1.257,8.87858,-1.85591,0.235751,-0.9388,-0.4075,-0.164667,9.63895,-1.6957,0.268449,-0.104092,-0.258984,0.995263,-10.1234,-0.869103,0.326842,0.452382,-0.508206,6.0567,3.39937,7.86814,-0.155954,-1.87651,0.57889,-1.25074,-11.0988,-0.43973,1.29521,-0.544141,0.696241,5.31194,-3.78029,7.41165,-0.236205,-0.159231,0.131312
0.027,7.62169,-0.354887,4.15243,-0.0851368,-0.117489,-0.220948,1.23044,8.88564,-1.84125,0.239088,-0.965115,-0.409593,-0.139949,9.60583,-1.70097,0.268742,-0.116506,-0.253563,0.978381,-10.1451,-0.839958,0.325913,0.45578,-0.519679,6.07165,3.35733,7.87564,-0.153228,-1.88799,0.586631,-1.26664,-11.1154,-0.416816,1.30124,-0.544467,0.701927,5.28605,-3.76248,7.39784,-0.228702,-0.155082,0.126978
0.028,7.61239,-0.344632,4.15607,-0.081643,-0.120857,-0.217068,1.21981,8.89935,-1.8296,0.23783,-0.989331,-0.411609,-0.14194,9.57164,-1.69429,0.267008,-0.129513,-0.247878,0.957043,-10.1641,-0.819675,0.324355,0.459155,-0.530693,6.09205,3.32806,7.89275,-0.148674,-1.89875,0.595206,-1.27588,-11.1402,-0.398484,1.30911,-0.543052,0.710128,5.25633,-3.76437,7.38281,-0.226169,-0.152144,0.123292
0.029,7.60309,-0.334377,4.15971,-0.0781491,-0.124225,-0.213188,1.20918,8.91305,-1.81796,0.236572,-1.01355,-0.413625,-0.143931,9.53746,-1.68761,0.265274,-0.14252,-0.242192,0.935705,-10.1831,-0.799392,0.322796,0.46253,-0.541708,6.11244,3.2988,7.90987,-0.14412,-1.90951,0.603781,-1.28513,-11.165,-0.380153,1.31698,-0.541637,0.718329,5.22662,-3.76627,7.36778,-0.223637,-0.149206,0.119606
0.03,7.59378,-0.324122,4.16335,-0.0746553,-0.127593,-0.209307,1.19855,8.92676,-1.80631,0.235314,-1.03776,-0.415641,-0.145923,9.50327,-1.68094,0.26354,-0.155526,-0.236507,0.914367,-10.2021,-0.779109,0.321238,0.465905,-0.552722,6.13284,3.26954,7.92698,-0.139566,-1.92027,0.612355,-1.29437,-11.1898,-0.361821,1.32486,-0.540222,0.72653,5.19691,-3.76816,7.35274,-0.221104,-0.146267,0.11592
0.031,7.58448,-0.313867,4.16699,-0.0711614,-0.130961,-0.205427,1.18792,8.94047,-1.79467,0.234056,-1.06198,-0.417657,-0.147914,9.46909,-1.67426,0.261806,-0.168533,-0.230821,0.893029,-10.2211,-0.758826,0.31968,0.46928,-0.563737,6.15324,3.24027,7.9441,-0.135012,-1.93103,0.62093,-1.30361,-11.2146,-0.34349,1.33273,-0.538807,0.734731,5.1672,-3.77006,7.33771,-0.218571,-0.143329,0.112235
0.032,7.59542,-0.286191,4.16321,-0.0670619,-0.135106,-0.20095,1.20032,8.94445,-1.79336,0.231969,-1.08287,-0.421644,-0.156349,9.44736,-1.66006,0.256353,-0.181156,-0.226854,0.900439,-10.2318,-0.748799,0.316928,0.474281,-0.574965,6.18624,3.20022,7.93621,-0.145394,-1.94337,0.626532,-1.2913,-11.2487,-0.289281,1.338,-0.541655,0.741762,5.17793,-3.75502,7.35976,-0.219312,-0.14155,0.111018
0.033,7.60889,-0.256336,4.15851,-0.0628868,-0.139349,-0.196399,1.2156,8.94721,-1.79334,0.229778,-1.10335,-0.425877,-0.16559,9.42719,-1.64493,0.250435,-0.193731,-0.223102,0.911442,-10.2415,-0.740053,0.314027,0.479485,-0.58622,6.22083,3.15881,7.9252,-0.157643,-1.9559,0.631762,-1.27628,-11.2839,-0.230587,1.34295,-0.545036,0.748647,5.19372,-3.73787,7.38644,-0.220463,-0.139916,0.110111
0.034,7.62236,-0.226481,4.15381,-0.0587116,-0.143592,-0.191847,1.23087,8.94997,-1.79332,0.227588,-1.12382,-0.43011,-0.174831,9.40703,-1.62979,0.244518,-0.206305,-0.219351,0.922445,-10.2512,-0.731308,0.311126,0.484689,-0.597475,6.25542,3.11741,7.91419,-0.169892,-1.96843,0.636992,-1.26127,-11.3192,-0.171894,1.34789,-0.548417,0.755533,5.2095,-3.72072,7.41312,-0.221613,-0.138281,0.109203
0.035,7.63583,-0.196627,4.14911,-0.0545364,-0.147834,-0.187296,1.24615,8.95274,-1.7933,0.225397,-1.1443,-0.434342,-0.184072,9.38686,-1.61465,0.2386,-0.21888,-0.215599,0.933448,-10.2609,-0.722562,0.308225,0.489893,-0.60873,6.29,3.07601,7.90318,-0.182141,-1.98097,0.642222,-1.24625,-11.3544,-0.113201,1.35284,-0.551798,0.762418,5.22529,-3.70356,7.4398,-0.222763,-0.136647,0.108295
0.036,7.6408,-0.164889,4.14988,-0.0513259,-0.152535,-0.184183,1.25998,8.96362,-1.79081,0.222709,-1.16146,-0.438519,-0.188188,9.37568,-1.59053,0.233009,-0.228855,-0.212928,0.940978,-10.274,-0.715398,0.30582,0.497452,-0.619738,6.30642,3.09155,7.91336,-0.191429,-1.99299,0.648566,-1.20294,-11.3819,-0.0703459,1.35747,-0.556034,0.768918,5.25039,-3.68242,7.46513,-0.224549,-0.133605,0.106232
0.037,7.63515,-0.130796,4.1575,-0.0493211,-0.15781,-0.18287,1.272,8.98466,-1.78525,0.219397,-1.17448,-0.442624,-0.185898,9.37573,-1.55518,0.227827,-0.235579,-0.211609,0.944165,-10.2913,-0.71021,0.304035,0.507957,-0.630437,6.30012,3.17826,7.95003,-0.197014,-2.00439,0.656301,-1.12424,-11.3995,-0.0472893,1.36172,-0.561338,0.774938,5.28712,-3.6563,7.48876,-0.227128,-0.128804,0.102725
0.038,7.6295,-0.096703,4.16511,-0.0473164,-0.163084,-0.181556,1.28402,9.0057,-1.77968,0.216086,-1.1875,-0.446729,-0.183607,9.37578,-1.51983,0.222646,-0.242304,-0.210291,0.947353,-10.3086,-0.705022,0.302249,0.518461,-0.641137,6.29383,3.26498,7.9867,-0.2026,-2.01578,0.664037,-1.04554,-11.4172,-0.0242327,1.36598,-0.566643,0.780957,5.32386,-3.63017,7.51238,-0.229707,-0.124002,0.0992182
0.039,7.62385,-0.0626101,4.17273,-0.0453116,-0.168359,-0.180243,1.29604,9.02674,-1.77411,0.212774,-1.20052,-0.450834,-0.181317,9.37584,-1.48448,0.217464,-0.249028,-0.208972,0.95054,-10.3259,-0.699834,0.300463,0.528966,-0.651837,6.28753,3.35169,8.02337,-0.208186,-2.02717,0.671772,-0.966848,-11.4349,-0.00117617,1.37023,-0.571948,0.786976,5.36059,-3.60404,7.53601,-0.232285,-0.1192,0.0957112
0.04,7.6182,-0.0285173,4.18034,-0.0433068,-0.173633,-0.178929,1.30806,9.04778,-1.76855,0.209463,-1.21353,-0.454939,-0.179026,9.37589,-1.44912,0.212282,-0.255752,-0.207653,0.953728,-10.3433,-0.694647,0.298678,0.53947,-0.662536,6.28123,3.43841,8.06003,-0.213771,-2.03856,0.679508,-0.888152,-11.4525,0.0218804,1.37448,-0.577252,0.792996,5.39733,-3.57791,7.55964,-0.234864,-0.114399,0.0922042
0.041,7.63441,-0.0103811,4.20579,-0.0413349,-0.175212,-0.177594,1.33344,9.11207,-1.75383,0.204045,-1.22098,-0.457577,-0.178809,9.37632,-1.42286,0.208051,-0.259632,-0.206797,0.952343,-10.3757,-0.699561,0.2977,0.553838,-0.671879,6.29244,3.49522,8.02202,-0.212996,-2.05345,0.690319,-0.872939,-11.4738,0.0361499,1.37839,-0.580079,0.800693,5.42461,-3.52381,7.57777,-0.239163,-0.108935,0.0903692
0.042,7.65061,0.00775514,4.23124,-0.0393629,-0.176791,-0.176258,1.35881,9.17637,-1.73912,0.198628,-1.22843,-0.460215,-0.178591,9.37676,-1.39661,0.203819,-0.263512,-0.205941,0.950959,-10.4082,-0.704475,0.296723,0.568206,-0.681222,6.30365,3.55204,7.984,-0.21222,-2.06833,0.70113,-0.857726,-11.495,0.0504194,1.3823,-0.582905,0.808391,5.45189,-3.46971,7.5959,-0.243461,-0.10347,0.0885342
0.043,7.66681,0.0258914,4.25669,-0.0373909,-0.178369,-0.174922,1.38418,9.24067,-1.72441,0.19321,-1.23587,-0.462853,-0.178373,9.37719,-1.37035,0.199587,-0.267391,-0.205085,0.949574,-10.4407,-0.709389,0.295746,0.582574,-0.690565,6.31486,3.60885,7.94598,-0.211445,-2.08322,0.711941,-0.842514,-11.5163,0.0646888,1.38621,-0.585732,0.816088,5.47917,-3.41561,7.61402,-0.247759,-0.0980063,0.0866992
0.044,7.68302,0.0440276,4.28213,-0.0354189,-0.179948,-0.173586,1.40956,9.30496,-1.70969,0.187793,-1.24332,-0.46549,-0.178155,9.37763,-1.34409,0.195355,-0.271271,-0.204229,0.948189,-10.4731,-0.714304,0.294769,0.596942,-0.699908,6.32607,3.66566,7.90796,-0.21067,-2.09811,0.722751,-0.827301,-11.5375,0.0789583,1.39012,-0.588558,0.823785,5.50644,-3.3615,7.63215,-0.252057,-0.0925421,0.0848643
0.045,7.69408,0.0620022,4.30075,-0.035498,-0.181791,-0.172159,1.4472,9.35497,-1.68608,0.183255,-1.24893,-0.466107,-0.175264,9.37002,-1.31101,0.192391,-0.277235,-0.201915,0.956311,-10.5058,-0.708624,0.29409,0.612257,-0.709702,6.33254,3.67332,7.90432,-0.211321,-2.11512,0.734168,-0.822433,-11.5584,0.0866355,1.39476,-0.588236,0.831491,5.49896,-3.30301,7.64568,-0.25423,-0.088302,0.0844217
0.046,7.70104,0.0798475,4.31388,-0.0372178,-0.183845,-0.170658,1.49466,9.39355,-1.65534,0.179421,-1.25308,-0.465107,-0.170234,9.35598,-1.27248,0.190441,-0.284866,-0.198435,0.972039,-10.5386,-0.694468,0.29365,0.628328,-0.719855,6.33523,3.64164,7.92817,-0.213114,-2.13382,0.746068,-0.82584,-11.579,0.0890389,1.39999,-0.585396,0.839203,5.46365,-3.24101,7.65554,-0.254703,-0.0850411,0.0850929
0.047,7.70799,0.0976928,4.32702,-0.0389377,-0.185899,-0.169157,1.54213,9.43212,-1.6246,0.175588,-1.25723,-0.464106,-0.165205,9.34193,-1.23395,0.18849,-0.292498,-0.194954,0.987766,-10.5714,-0.680313,0.29321,0.644399,-0.730008,6.33792,3.60997,7.95203,-0.214907,-2.15252,0.757969,-0.829247,-11.5996,0.0914423,1.40522,-0.582555,0.846915,5.42835,-3.17901,7.6654,-0.255176,-0.0817802,0.0857642
0.048,7.71494,0.115538,4.34016,-0.0406576,-0.187954,-0.167656,1.58959,9.47069,-1.59386,0.171754,-1.26138,-0.463106,-0.160175,9.32789,-1.19542,0.18654,-0.300129,-0.191474,1.00349,-10.6042,-0.666158,0.29277,0.660471,-0.740161,6.3406,3.57829,7.97588,-0.216699,-2.17122,0.769869,-0.832655,-11.6202,0.0938457,1.41045,-0.579715,0.854627,5.39305,-3.11701,7.67526,-0.255649,-0.0785193,0.0864355
0.049,7.7186,0.132501,4.35338,-0.0424581,-0.189803,-0.166484,1.63935,9.50654,-1.56515,0.168156,-1.26499,-0.462088,-0.15776,9.31467,-1.15762,0.184876,-0.308023,-0.188176,1.02274,-10.6358,-0.653132,0.292609,0.676642,-0.750198,6.34437,3.5445,7.99725,-0.21887,-2.18998,0.781301,-0.830589,-11.6402,0.100799,1.41561,-0.576758,0.862217,5.36049,-3.06166,7.68185,-0.255647,-0.0754638,0.0869429
0.05,7.69587,0.142407,4.36717,-0.0449035,-0.190018,-0.167946,1.70749,9.52059,-1.55271,0.166441,-1.26427,-0.46093,-0.176258,9.30807,-1.12561,0.185502,-0.318013,-0.186337,1.07017,-10.6582,-0.649139,0.294674,0.693619,-0.759309,6.35681,3.4938,7.9988,-0.224067,-2.20918,0.788986,-0.784739,-11.6555,0.144152,1.42017,-0.572871,0.868834,5.34987,-3.05953,7.66228,-0.251842,-0.0740518,0.0861391
0.051,7.67314,0.152312,4.38097,-0.0473489,-0.190232,-0.169407,1.77563,9.53463,-1.54027,0.164726,-1.26355,-0.459772,-0.194757,9.30147,-1.0936,0.186128,-0.328002,-0.184499,1.1176,-10.6806,-0.645145,0.29674,0.710596,-0.76842,6.36926,3.4431,8.00035,-0.229263,-2.22839,0.796672,-0.73889,-11.6708,0.187504,1.42473,-0.568984,0.875451,5.33924,-3.05741,7.64271,-0.248038,-0.0726397,0.0853354
0.052,7.65042,0.162218,4.39476,-0.0497943,-0.190447,-0.170869,1.84377,9.54868,-1.52783,0.16301,-1.26283,-0.458613,-0.213256,9.29486,-1.0616,0.186755,-0.337992,-0.182661,1.16503,-10.703,-0.641152,0.298805,0.727573,-0.777531,6.3817,3.3924,8.0019,-0.23446,-2.24759,0.804357,-0.69304,-11.6861,0.230857,1.42929,-0.565097,0.882067,5.32862,-3.05528,7.62314,-0.244233,-0.0712277,0.0845316
0.053,7.62769,0.172123,4.40855,-0.0522397,-0.190661,-0.172331,1.91191,9.56272,-1.51539,0.161295,-1.26211,-0.457455,-0.231755,9.28826,-1.02959,0.187381,-0.347982,-0.180822,1.21246,-10.7254,-0.637159,0.300871,0.74455,-0.786642,6.39414,3.3417,8.00345,-0.239656,-2.26679,0.812042,-0.647191,-11.7014,0.274209,1.43384,-0.56121,0.888684,5.318,-3.05315,7.60356,-0.240428,-0.0698157,0.0837278
0.054,7.62233,0.20215,4.43292,-0.0556701,-0.188172,-0.172777,1.9878,9.59078,-1.50788,0.158809,-1.26042,-0.456123,-0.259803,9.286,-1.03097,0.188408,-0.356379,-0.180742,1.26081,-10.7465,-0.63657,0.304859,0.760742,-0.79657,6.43409,3.3062,8.00718,-0.24581,-2.28759,0.822271,-0.612567,-11.7296,0.316583,1.43726,-0.555054,0.894726,5.30341,-3.08382,7.57468,-0.236934,-0.0690565,0.0843599
