Time,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z
0.01,9.44802,-0.385666,3.86272,0.222169,-0.0280993,0.154038,-2.57051,8.28364,-1.73446,0.293622,0.513784,-0.439771,1.60766,7.44835,1.73289,0.468825,-0.306988,-1.30121,0.167149,-10.0316,-1.23141,0.01338,0.182635,-0.0510214,4.95183,3.2178,8.34903,0.218936,-0.0232336,-0.0660888,-0.438852,-10.0149,-0.774885,0.00853918,-0.0744888,-0.367194,1.46005,-4.20147,7.7832,-0.482409,-0.668172,-0.908255
0.011,9.4487,-0.405357,3.85119,0.226484,-0.0374383,0.153945,-2.64565,8.28625,-1.60087,0.301351,0.522963,-0.451138,1.69084,7.37862,1.7563,0.458346,-0.307932,-1.27849,0.155783,-10.023,-1.22178,0.012561,0.194479,-0.0490338,4.94729,3.22848,8.33814,0.218967,-0.0227125,-0.0663906,-0.425742,-9.99496,-0.76802,0.0124953,-0.0780413,-0.367927,1.26399,-4.15665,7.74987,-0.480663,-0.650393,-0.900588
0.012,9.44938,-0.425048,3.83966,0.230799,-0.0467773,0.153852,-2.72079,8.28887,-1.46727,0.309081,0.532142,-0.462506,1.77402,7.3089,1.77971,0.447867,-0.308877,-1.25578,0.144417,-10.0144,-1.21215,0.011742,0.206323,-0.0470461,4.94276,3.23917,8.32724,0.218998,-0.0221913,-0.0666925,-0.412632,-9.975,-0.761155,0.0164514,-0.0815939,-0.36866,1.06794,-4.11183,7.71653,-0.478917,-0.632614,-0.89292
0.013,9.45006,-0.444739,3.82812,0.235114,-0.0561163,0.15376,-2.79593,8.29149,-1.33367,0.31681,0.541322,-0.473874,1.8572,7.23917,1.80312,0.437389,-0.309821,-1.23306,0.133051,-10.0058,-1.20253,0.010923,0.218166,-0.0450585,4.93822,3.24985,8.31635,0.219029,-0.0216701,-0.0669944,-0.399522,-9.95504,-0.754289,0.0204075,-0.0851465,-0.369393,0.871889,-4.06701,7.6832,-0.477171,-0.614835,-0.885252
0.014,9.45446,-0.436578,3.81485,0.23705,-0.0668394,0.154497,-2.88071,8.29119,-1.21682,0.323448,0.542791,-0.486358,1.92264,7.16784,1.82002,0.425826,-0.311357,-1.209,0.12394,-9.99388,-1.19938,0.0105199,0.230088,-0.0418747,4.92332,3.27302,8.30394,0.217294,-0.0208544,-0.0660331,-0.380843,-9.94221,-0.763812,0.0228207,-0.0872637,-0.370831,0.678334,-4.00967,7.65058,-0.46721,-0.598832,-0.875289
0.015,9.46072,-0.414491,3.80071,0.237796,-0.0782544,0.15565,-2.97031,8.28944,-1.10835,0.329541,0.540407,-0.4994,1.9792,7.0957,1.83366,0.413722,-0.313188,-1.18426,0.115956,-9.98028,-1.19948,0.0103246,0.242049,-0.038093,4.90324,3.30243,8.29078,0.214677,-0.0198914,-0.0644402,-0.35938,-9.93294,-0.781529,0.0244624,-0.0886631,-0.372622,0.486027,-3.94606,7.61833,-0.45314,-0.583717,-0.864177
0.016,9.46699,-0.392404,3.78657,0.238542,-0.0896694,0.156802,-3.05992,8.28768,-0.999878,0.335633,0.538022,-0.512442,2.03577,7.02356,1.8473,0.401618,-0.31502,-1.15952,0.107972,-9.96668,-1.19958,0.0101294,0.25401,-0.0343112,4.88315,3.33184,8.27761,0.21206,-0.0189284,-0.0628474,-0.337917,-9.92368,-0.799246,0.0261042,-0.0900626,-0.374414,0.293721,-3.88246,7.58608,-0.439071,-0.568602,-0.853066
0.017,9.47325,-0.370317,3.77243,0.239289,-0.101084,0.157955,-3.14952,8.28593,-0.891404,0.341726,0.535637,-0.525484,2.09234,6.95142,1.86094,0.389514,-0.316851,-1.13478,0.0999884,-9.95308,-1.19968,0.0099342,0.26597,-0.0305294,4.86307,3.36125,8.26445,0.209443,-0.0179654,-0.0612545,-0.316454,-9.91441,-0.816963,0.027746,-0.091462,-0.376205,0.101414,-3.81886,7.55383,-0.425001,-0.553487,-0.841955
0.018,9.47923,-0.350971,3.76045,0.240221,-0.112342,0.158646,-3.23716,8.28423,-0.794195,0.3483,0.532117,-0.538697,2.15212,6.88445,1.87577,0.377656,-0.318338,-1.10997,0.0984344,-9.94045,-1.19622,0.0095595,0.277902,-0.0265857,4.84033,3.39237,8.25018,0.206498,-0.0170806,-0.0593571,-0.294039,-9.90643,-0.834809,0.0286768,-0.0922466,-0.37701,-0.0820106,-3.76495,7.51542,-0.412149,-0.539571,-0.829869
0.019,9.48419,-0.341222,3.75603,0.241804,-0.123046,0.157722,-3.31795,8.28273,-0.736409,0.35656,0.524623,-0.55251,2.22314,6.83557,1.89477,0.366658,-0.318619,-1.0849,0.119384,-9.93125,-1.18029,0.00855659,0.28973,-0.0220755,4.80827,3.4295,8.23206,0.202406,-0.0164698,-0.0563939,-0.268295,-9.90293,-0.853107,0.0271193,-0.0908792,-0.374362,-0.23435,-3.74496,7.45545,-0.403559,-0.52985,-0.814371
0.02,9.48916,-0.331472,3.75161,0.243387,-0.13375,0.156798,-3.39873,8.28123,-0.678623,0.36482,0.517128,-0.566322,2.29416,6.7867,1.91377,0.35566,-0.318901,-1.05983,0.140335,-9.92205,-1.16436,0.00755368,0.301559,-0.0175654,4.77621,3.46662,8.21394,0.198314,-0.0158589,-0.0534307,-0.242551,-9.89943,-0.871404,0.0255618,-0.0895118,-0.371715,-0.386689,-3.72498,7.39549,-0.394969,-0.520128,-0.798874
0.021,9.49412,-0.321723,3.74718,0.244971,-0.144454,0.155874,-3.47951,8.27974,-0.620838,0.37308,0.509633,-0.580135,2.36517,6.73783,1.93277,0.344662,-0.319182,-1.03476,0.161285,-9.91284,-1.14843,0.00655078,0.313387,-0.0130552,4.74415,3.50375,8.19582,0.194222,-0.0152481,-0.0504675,-0.216808,-9.89593,-0.889701,0.0240043,-0.0881444,-0.369067,-0.539028,-3.70499,7.33553,-0.386379,-0.510407,-0.783377
0.022,9.49909,-0.311973,3.74276,0.246554,-0.155158,0.15495,-3.5603,8.27824,-0.563052,0.381341,0.502139,-0.593948,2.43619,6.68895,1.95177,0.333664,-0.319464,-1.0097,0.182235,-9.90364,-1.1325,0.00554787,0.325216,-0.00854498,4.7121,3.54087,8.1777,0.19013,-0.0146372,-0.0475043,-0.191064,-9.89243,-0.907999,0.0224468,-0.086777,-0.36642,-0.691367,-3.68501,7.27557,-0.377788,-0.500686,-0.767879
0.023,9.47565,-0.330139,3.73735,0.248724,-0.166064,0.154589,-3.65288,8.2669,-0.529722,0.390783,0.492179,-0.612204,2.50863,6.63006,1.96229,0.324136,-0.319211,-0.984085,0.191206,-9.90347,-1.11449,0.00549303,0.333665,-0.00444762,4.67854,3.55595,8.18112,0.188728,-0.0131673,-0.0453307,-0.166843,-9.89058,-0.902391,0.0204045,-0.0857389,-0.363896,-0.821676,-3.68634,7.24025,-0.376971,-0.497188,-0.75099
0.024,9.4441,-0.356281,3.73166,0.251061,-0.177028,0.154389,-3.74883,8.25275,-0.50338,0.400564,0.481514,-0.631729,2.58148,6.56831,1.97039,0.315027,-0.318806,-0.958319,0.196755,-9.90588,-1.0959,0.00570907,0.341149,-0.000468222,4.64455,3.56474,8.19069,0.188094,-0.0114519,-0.0433827,-0.143056,-9.88919,-0.889954,0.0182237,-0.0847949,-0.361406,-0.945692,-3.69376,7.21198,-0.378374,-0.495467,-0.733704
0.025,9.41255,-0.382422,3.72597,0.253397,-0.187992,0.154188,-3.84479,8.2386,-0.477037,0.410345,0.47085,-0.651254,2.65432,6.50655,1.97848,0.305919,-0.3184,-0.932552,0.202305,-9.90829,-1.0773,0.00592512,0.348632,0.00351118,4.61056,3.57352,8.20026,0.187461,-0.00973647,-0.0414347,-0.11927,-9.8878,-0.877517,0.0160429,-0.0838508,-0.358917,-1.06971,-3.70118,7.1837,-0.379777,-0.493746,-0.716417
0.026,9.381,-0.408564,3.72028,0.255734,-0.198957,0.153988,-3.94074,8.22445,-0.450695,0.420126,0.460185,-0.67078,2.72717,6.4448,1.98658,0.29681,-0.317995,-0.906785,0.207854,-9.9107,-1.0587,0.00614116,0.356116,0.00749058,4.57657,3.5823,8.20983,0.186827,-0.00802107,-0.0394868,-0.0954841,-9.88642,-0.865079,0.0138621,-0.0829068,-0.356428,-1.19372,-3.7086,7.15543,-0.381181,-0.492025,-0.699131
0.027,9.35612,-0.422398,3.71167,0.257365,-0.209592,0.153237,-4.02583,8.21513,-0.436082,0.429736,0.449286,-0.689972,2.79649,6.3847,2.00434,0.288539,-0.318939,-0.880073,0.212662,-9.91473,-1.03422,0.00664274,0.362384,0.0112715,4.55376,3.56878,8.21561,0.184851,-0.00626556,-0.0373745,-0.0849672,-9.88613,-0.853192,0.0118956,-0.0818709,-0.354889,-1.3088,-3.7167,7.12869,-0.38232,-0.490354,-0.68288
0.028,9.34457,-0.411618,3.69721,0.257582,-0.219571,0.151383,-4.08918,8.21547,-0.444928,0.439004,0.437918,-0.708499,2.85875,6.32791,2.04145,0.281943,-0.322581,-0.851468,0.215989,-9.92201,-0.997944,0.0077154,0.366221,0.0146554,4.55331,3.51065,8.21381,0.180191,-0.00442981,-0.0349338,-0.100989,-9.88806,-0.842404,0.0103578,-0.0806514,-0.355248,-1.40601,-3.72616,7.10502,-0.382931,-0.488785,-0.668703
0.029,9.33303,-0.400837,3.68275,0.2578,-0.22955,0.14953,-4.15254,8.21581,-0.453775,0.448272,0.42655,-0.727026,2.92101,6.27112,2.07856,0.275348,-0.326223,-0.822863,0.219316,-9.92928,-0.961672,0.00878807,0.370058,0.0180393,4.55286,3.45252,8.21201,0.17553,-0.00259407,-0.0324931,-0.117011,-9.88998,-0.831616,0.00881999,-0.0794319,-0.355608,-1.50321,-3.73563,7.08135,-0.383542,-0.487215,-0.654525
0.03,9.32148,-0.390056,3.66829,0.258017,-0.239528,0.147677,-4.2159,8.21616,-0.462621,0.45754,0.415182,-0.745552,2.98327,6.21434,2.11566,0.268752,-0.329865,-0.794258,0.222642,-9.93656,-0.9254,0.00986073,0.373896,0.0214232,4.5524,3.39439,8.21022,0.170869,-0.000758332,-0.0300523,-0.133032,-9.8919,-0.820828,0.00728218,-0.0782124,-0.355967,-1.60041,-3.74509,7.05767,-0.384153,-0.485646,-0.640347
0.031,9.30994,-0.379276,3.65383,0.258235,-0.249507,0.145824,-4.27925,8.2165,-0.471468,0.466808,0.403814,-0.764079,3.04553,6.15755,2.15277,0.262156,-0.333507,-0.765653,0.225969,-9.94383,-0.889128,0.0109334,0.377733,0.0248071,4.55195,3.33627,8.20842,0.166208,0.00107741,-0.0276116,-0.149054,-9.89382,-0.81004,0.00574436,-0.076993,-0.356327,-1.69761,-3.75455,7.034,-0.384764,-0.484077,-0.626169
0.032,9.29831,-0.383455,3.64053,0.259303,-0.255635,0.146022,-4.34979,8.20409,-0.509284,0.477595,0.3961,-0.786215,3.09608,6.09927,2.16751,0.256629,-0.334774,-0.737219,0.234523,-9.92081,-0.858355,0.012156,0.37968,0.0278962,4.54706,3.32575,8.21259,0.159952,0.000273755,-0.0270405,-0.124049,-9.90256,-0.80726,0.00623523,-0.0743674,-0.356403,-1.78296,-3.75042,6.96839,-0.382245,-0.480959,-0.614834
0.033,9.28668,-0.389504,3.62738,0.260478,-0.261282,0.146477,-4.42123,8.19009,-0.550722,0.488572,0.388842,-0.808802,3.14518,6.0408,2.17946,0.251235,-0.335744,-0.708807,0.24373,-9.89399,-0.828269,0.0133974,0.381392,0.0309485,4.54162,3.32118,8.2175,0.153497,-0.000859824,-0.0267031,-0.0939151,-9.91215,-0.805481,0.00697968,-0.0715661,-0.356445,-1.86683,-3.74459,6.89753,-0.379335,-0.477648,-0.603854
0.034,9.27504,-0.395553,3.61423,0.261653,-0.266929,0.146932,-4.49266,8.17609,-0.59216,0.499549,0.381585,-0.831389,3.19427,5.98233,2.19141,0.245841,-0.336715,-0.680395,0.252937,-9.86718,-0.798184,0.0146388,0.383103,0.0340008,4.53617,3.31662,8.22242,0.147042,-0.0019934,-0.0263657,-0.0637813,-9.92174,-0.803702,0.00772414,-0.0687648,-0.356486,-1.9507,-3.73876,6.82668,-0.376425,-0.474337,-0.592873
0.035,9.2634,-0.401602,3.60107,0.262828,-0.272576,0.147387,-4.5641,8.16208,-0.633597,0.510526,0.374327,-0.853975,3.24336,5.92386,2.20335,0.240447,-0.337685,-0.651984,0.262144,-9.84037,-0.768098,0.0158802,0.384814,0.0370531,4.53073,3.31205,8.22733,0.140587,-0.00312698,-0.0260283,-0.0336476,-9.93133,-0.801922,0.00846859,-0.0659635,-0.356527,-2.03456,-3.73293,6.75582,-0.373515,-0.471025,-0.581893
0.036,9.25692,-0.411908,3.58195,0.263062,-0.276741,0.146775,-4.61599,8.16026,-0.685493,0.521643,0.367994,-0.875281,3.29011,5.87166,2.20215,0.234276,-0.337761,-0.622964,0.265448,-9.83463,-0.727937,0.017954,0.38493,0.0396547,4.52536,3.33604,8.22414,0.13725,-0.0034185,-0.0256717,-0.0118917,-9.95135,-0.803478,0.00928896,-0.0626834,-0.356723,-2.12305,-3.72716,6.70041,-0.370175,-0.468117,-0.571709
0.037,9.25689,-0.427534,3.55538,0.262118,-0.279054,0.144828,-4.64347,8.17365,-0.750461,0.532934,0.362816,-0.894985,3.33391,5.82729,2.18451,0.227136,-0.336718,-0.593184,0.261374,-9.85522,-0.675181,0.0210684,0.383051,0.0416928,4.52009,3.39573,8.21082,0.137809,-0.00265744,-0.0252912,-0.000608145,-9.98442,-0.809203,0.0102042,-0.0588049,-0.35711,-2.21731,-3.72148,6.66431,-0.366299,-0.465711,-0.56252
0.038,9.25685,-0.443159,3.52881,0.261175,-0.281367,0.142882,-4.67094,8.18704,-0.815429,0.544225,0.357638,-0.914688,3.37771,5.78291,2.16687,0.219995,-0.335676,-0.563404,0.257299,-9.87582,-0.622425,0.0241827,0.381173,0.043731,4.51482,3.45541,8.1975,0.138368,-0.00189638,-0.0249107,0.0106755,-10.0175,-0.814928,0.0111195,-0.0549264,-0.357497,-2.31156,-3.7158,6.6282,-0.362423,-0.463306,-0.553331
0.039,9.25681,-0.458785,3.50224,0.260231,-0.28368,0.140936,-4.69841,8.20043,-0.880397,0.555517,0.352461,-0.934392,3.42151,5.73854,2.14923,0.212854,-0.334634,-0.533624,0.253224,-9.89641,-0.569668,0.027297,0.379294,0.0457691,4.50955,3.5151,8.18418,0.138927,-0.00113532,-0.0245302,0.021959,-10.0505,-0.820652,0.0120347,-0.0510478,-0.357885,-2.40582,-3.71012,6.5921,-0.358547,-0.460901,-0.544143
0.04,9.25677,-0.474411,3.47566,0.259288,-0.285992,0.13899,-4.72589,8.21382,-0.945365,0.566808,0.347283,-0.954096,3.46531,5.69417,2.13159,0.205713,-0.333591,-0.503845,0.24915,-9.91701,-0.516912,0.0304114,0.377416,0.0478072,4.50428,3.57479,8.17085,0.139486,-0.000374265,-0.0241496,0.0332426,-10.0836,-0.826377,0.01295,-0.0471693,-0.358272,-2.50008,-3.70444,6.55599,-0.354671,-0.458495,-0.534954
0.041,9.19915,-0.472322,3.45364,0.260297,-0.287703,0.137029,-4.78026,8.20881,-1.03647,0.576085,0.346673,-0.969786,3.51103,5.6636,2.12269,0.19925,-0.333296,-0.473155,0.248327,-9.89602,-0.485188,0.0296986,0.376639,0.0510881,4.54111,3.57164,8.15272,0.143448,0.000266601,-0.022937,0.0389703,-10.0805,-0.822863,0.00995486,-0.0434646,-0.357315,-2.6063,-3.69025,6.51732,-0.352799,-0.463739,-0.530575
0.042,9.14153,-0.470232,3.43161,0.261306,-0.289413,0.135069,-4.83464,8.20379,-1.12758,0.585362,0.346064,-0.985476,3.55675,5.63303,2.11379,0.192787,-0.333001,-0.442466,0.247504,-9.87504,-0.453464,0.0289859,0.375862,0.0543689,4.57794,3.56849,8.13459,0.147411,0.000907467,-0.0217244,0.044698,-10.0773,-0.819348,0.00695971,-0.03976,-0.356359,-2.71252,-3.67606,6.47864,-0.350927,-0.468983,-0.526196
0.043,9.08391,-0.468143,3.40959,0.262316,-0.291123,0.133108,-4.88902,8.19877,-1.21869,0.594639,0.345454,-1.00117,3.60248,5.60246,2.1049,0.186323,-0.332706,-0.411777,0.246682,-9.85405,-0.42174,0.0282732,0.375086,0.0576497,4.61477,3.56534,8.11646,0.151373,0.00154833,-0.0205117,0.0504256,-10.0741,-0.815834,0.00396457,-0.0360553,-0.355402,-2.81874,-3.66186,6.43996,-0.349055,-0.474227,-0.521817
0.044,9.02629,-0.466054,3.38756,0.263325,-0.292834,0.131148,-4.94339,8.19375,-1.3098,0.603916,0.344844,-1.01686,3.6482,5.57189,2.096,0.17986,-0.332411,-0.381088,0.245859,-9.83307,-0.390016,0.0275605,0.374309,0.0609306,4.6516,3.5622,8.09832,0.155335,0.0021892,-0.0192991,0.0561533,-10.071,-0.812319,0.000969428,-0.0323506,-0.354445,-2.92496,-3.64767,6.40128,-0.347183,-0.47947,-0.517438
0.045,8.99458,-0.465936,3.37772,0.263398,-0.294544,0.130431,-4.99888,8.20145,-1.38525,0.609113,0.346515,-1.03214,3.70806,5.55576,2.12206,0.175087,-0.33228,-0.351437,0.231005,-9.82508,-0.379339,0.0284082,0.373188,0.0637916,4.67186,3.52991,8.10051,0.155993,0.00298143,-0.0180865,0.0660706,-10.0649,-0.796712,-0.00168601,-0.0289589,-0.352596,-3.04667,-3.60504,6.36498,-0.348451,-0.488868,-0.512921
0.046,8.9836,-0.467397,3.37763,0.26272,-0.296254,0.130711,-5.05525,8.21931,-1.44817,0.611048,0.35001,-1.0471,3.77922,5.5512,2.1761,0.171666,-0.33228,-0.322617,0.204927,-9.82749,-0.3855,0.0305044,0.371792,0.0663167,4.67887,3.47432,8.11895,0.154006,0.00389475,-0.0168738,0.0793395,-10.0566,-0.77143,-0.00406969,-0.0258175,-0.350033,-3.18076,-3.53966,6.33056,-0.352233,-0.501589,-0.508292
0.047,8.97262,-0.468857,3.37754,0.262043,-0.297965,0.13099,-5.11162,8.23718,-1.5111,0.612982,0.353505,-1.06206,3.85039,5.54663,2.23013,0.168245,-0.33228,-0.293797,0.178848,-9.8299,-0.39166,0.0326006,0.370397,0.0688419,4.68588,3.41874,8.1374,0.15202,0.00480807,-0.0156612,0.0926085,-10.0482,-0.746149,-0.00645337,-0.0226762,-0.347471,-3.31486,-3.47429,6.29615,-0.356014,-0.514309,-0.503664
0.048,8.96164,-0.470317,3.37745,0.261366,-0.299675,0.13127,-5.16799,8.25505,-1.57402,0.614916,0.356999,-1.07702,3.92155,5.54206,2.28417,0.164824,-0.33228,-0.264976,0.15277,-9.8323,-0.397821,0.0346968,0.369001,0.071367,4.69288,3.36315,8.15584,0.150033,0.00572139,-0.0144485,0.105878,-10.0398,-0.720867,-0.00883705,-0.0195348,-0.344908,-3.44896,-3.40891,6.26174,-0.359796,-0.52703,-0.499036
0.049,8.95133,-0.470862,3.37612,0.261126,-0.301476,0.131283,-5.22338,8.27371,-1.63707,0.616436,0.361273,-1.09168,3.99043,5.53732,2.34046,0.1614,-0.332509,-0.236072,0.12515,-9.83611,-0.402388,0.0364609,0.367463,0.0737954,4.69683,3.31359,8.17235,0.147785,0.00641487,-0.0131986,0.116809,-10.0336,-0.69849,-0.0108716,-0.0164485,-0.342466,-3.58383,-3.34231,6.2338,-0.364454,-0.541618,-0.493767
0.05,8.94638,-0.464084,3.36495,0.264385,-0.304001,0.129164,-5.27088,8.2988,-1.70117,0.614645,0.371776,-1.10395,4.04099,5.53116,2.41483,0.157952,-0.334572,-0.206493,0.0851997,-9.85107,-0.394209,0.0355687,0.364785,0.0754495,4.67628,3.31229,8.17333,0.143438,0.00534969,-0.0116499,0.10904,-10.0447,-0.699352,-0.0101129,-0.0138034,-0.34099,-3.72482,-3.26587,6.2577,-0.376126,-0.571144,-0.48337
0.051,8.94143,-0.457306,3.35377,0.267644,-0.306526,0.127046,-5.31837,8.32388,-1.76527,0.612854,0.382278,-1.11621,4.09156,5.52499,2.48919,0.154504,-0.336636,-0.176915,0.0452491,-9.86604,-0.386029,0.0346765,0.362107,0.0771037,4.65572,3.31099,8.17431,0.139092,0.0042845,-0.0101012,0.101271,-10.0559,-0.700214,-0.00935425,-0.0111582,-0.339515,-3.86582,-3.18943,6.2816,-0.387799,-0.60067,-0.472974
0.052,8.93649,-0.450529,3.3426,0.270903,-0.309051,0.124927,-5.36587,8.34896,-1.82937,0.611064,0.392781,-1.12848,4.14212,5.51883,2.56355,0.151056,-0.338699,-0.147337,0.0052985,-9.88101,-0.377849,0.0337842,0.35943,0.0787579,4.63517,3.3097,8.1753,0.134745,0.00321932,-0.00855252,0.0935021,-10.067,-0.701076,-0.00859559,-0.00851298,-0.338039,-4.00682,-3.11299,6.30549,-0.399471,-0.630195,-0.462578
0.053,8.93154,-0.443751,3.33143,0.274162,-0.311576,0.122809,-5.41337,8.37404,-1.89347,0.609273,0.403284,-1.14075,4.19269,5.51267,2.63791,0.147608,-0.340762,-0.117758,-0.0346521,-9.89598,-0.369669,0.032892,0.356752,0.080412,4.61461,3.3084,8.17628,0.130399,0.00215414,-0.00700384,0.0857331,-10.0781,-0.701937,-0.00783693,-0.0058678,-0.336564,-4.14782,-3.03655,6.32939,-0.411144,-0.659721,-0.452181
0.054,8.91113,-0.446876,3.31693,0.276629,-0.310042,0.122256,-5.45872,8.39722,-1.95072,0.602419,0.415859,-1.15048,4.18328,5.50494,2.69246,0.145041,-0.347558,-0.0883412,-0.08092,-9.89864,-0.349694,0.0318204,0.353723,0.0831352,4.60018,3.33105,8.16584,0.127227,0.00171131,-0.00558372,0.081375,-10.0774,-0.693603,-0.0076209,-0.00378156,-0.335623,-4.23847,-2.99283,6.35874,-0.419271,-0.698203,-0.435347
