Time,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z
0.01,8.54634,0.512766,4.10146,-0.105652,-0.253191,-0.182438,-0.155697,8.58295,-2.4922,0.121429,-1.21663,-0.463059,0.187592,9.40351,-0.558009,0.0447987,-0.290468,0.159672,-3.06833,-9.37658,-0.591974,-0.120653,-0.981708,0.955127,4.87859,2.72497,8.27591,0.287028,-0.162443,-0.0370395,-0.847839,-9.99494,-0.49743,-0.110778,-0.0519516,-0.56684,5.25258,-4.45674,6.71523,0.135107,-0.0518798,0.0982415
0.011,8.52727,0.426237,4.09086,-0.103051,-0.255511,-0.182576,-0.211438,8.60189,-2.5553,0.136468,-1.19517,-0.459855,0.271205,9.40068,-0.571559,0.0438983,-0.289901,0.157234,-3.05222,-9.37364,-0.58554,-0.112846,-1.00149,0.958787,4.88474,2.77678,8.25156,0.286792,-0.162794,-0.0404541,-0.805413,-9.98661,-0.52459,-0.112572,-0.0527278,-0.567838,5.26491,-4.45046,6.71511,0.138917,-0.0469791,0.0924495
0.012,8.50819,0.339708,4.08026,-0.100451,-0.257831,-0.182715,-0.267179,8.62083,-2.61841,0.151507,-1.17371,-0.456652,0.354818,9.39784,-0.58511,0.0429979,-0.289334,0.154795,-3.03611,-9.37071,-0.579106,-0.105039,-1.02128,0.962446,4.8909,2.82859,8.22721,0.286556,-0.163145,-0.0438686,-0.762987,-9.97829,-0.551751,-0.114366,-0.0535041,-0.568837,5.27725,-4.44419,6.71498,0.142727,-0.0420784,0.0866576
0.013,8.48912,0.253179,4.06966,-0.0978506,-0.260152,-0.182853,-0.322919,8.63977,-2.68151,0.166546,-1.15225,-0.453448,0.438432,9.39501,-0.59866,0.0420975,-0.288768,0.152357,-3.01999,-9.36777,-0.572672,-0.0972324,-1.04107,0.966106,4.89705,2.8804,8.20286,0.28632,-0.163496,-0.0472831,-0.720561,-9.96996,-0.578911,-0.11616,-0.0542803,-0.569835,5.28958,-4.43791,6.71486,0.146538,-0.0371778,0.0808656
0.014,8.46387,0.204679,4.05963,-0.0954179,-0.261369,-0.182004,-0.370628,8.66731,-2.74784,0.178472,-1.13014,-0.450299,0.489365,9.38762,-0.611906,0.0422373,-0.284819,0.150739,-2.98644,-9.35814,-0.596997,-0.0906977,-1.05924,0.97005,4.90616,2.91265,8.19871,0.28896,-0.162882,-0.0490951,-0.687646,-9.96405,-0.604848,-0.116534,-0.0544567,-0.569875,5.30267,-4.43179,6.72539,0.148051,-0.0330212,0.0762092
0.015,8.43553,0.175193,4.04989,-0.0930691,-0.262035,-0.18066,-0.41432,8.69917,-2.81577,0.188842,-1.1077,-0.447178,0.523959,9.37795,-0.624999,0.0428971,-0.279179,0.149531,-2.94416,-9.34515,-0.636701,-0.0847989,-1.07661,0.974135,4.91675,2.93512,8.20466,0.293038,-0.161786,-0.0501059,-0.659487,-9.95934,-0.630173,-0.116199,-0.0543333,-0.569436,5.31614,-4.42573,6.74125,0.148414,-0.0292368,0.0721204
0.016,8.4072,0.145708,4.04015,-0.0907202,-0.262702,-0.179315,-0.458013,8.73102,-2.88371,0.199212,-1.08526,-0.444057,0.558553,9.36828,-0.638092,0.043557,-0.27354,0.148323,-2.90189,-9.33217,-0.676405,-0.0789001,-1.09397,0.97822,4.92734,2.95759,8.21061,0.297116,-0.16069,-0.0511167,-0.631328,-9.95463,-0.655498,-0.115864,-0.0542099,-0.568998,5.32962,-4.41968,6.75711,0.148778,-0.0254523,0.0680317
0.017,8.37886,0.116222,4.03041,-0.0883713,-0.263368,-0.177971,-0.501705,8.76287,-2.95164,0.209581,-1.06282,-0.440935,0.593147,9.35861,-0.651184,0.0442168,-0.2679,0.147116,-2.85961,-9.31919,-0.71611,-0.0730014,-1.11133,0.982305,4.93793,2.98006,8.21656,0.301194,-0.159593,-0.0521274,-0.603168,-9.94993,-0.680823,-0.115529,-0.0540865,-0.568559,5.3431,-4.41363,6.77297,0.149142,-0.0216678,0.063943
0.018,8.34862,0.0858086,4.02704,-0.0861361,-0.264183,-0.176965,-0.540949,8.79567,-3.00897,0.218923,-1.03998,-0.437946,0.631002,9.34809,-0.664664,0.0447597,-0.262063,0.145433,-2.8163,-9.30745,-0.749217,-0.0663212,-1.12758,0.98669,4.94453,2.99723,8.22434,0.304145,-0.158268,-0.0527581,-0.578839,-9.94448,-0.703754,-0.114774,-0.053208,-0.568448,5.36246,-4.4059,6.79132,0.15016,-0.0179921,0.0598867
0.019,8.31175,0.0521483,4.04598,-0.0842988,-0.265522,-0.177141,-0.564623,8.83176,-3.02918,0.224667,-1.01573,-0.435421,0.680271,9.33457,-0.679497,0.0448931,-0.255535,0.14209,-2.76934,-9.30006,-0.759233,-0.0569061,-1.1399,0.992123,4.93717,2.99584,8.23853,0.303154,-0.156142,-0.0520587,-0.567914,-9.93645,-0.718304,-0.11255,-0.0496872,-0.569481,5.40245,-4.3923,6.8184,0.153467,-0.0146972,0.0559436
0.02,8.27489,0.0184879,4.06492,-0.0824614,-0.266861,-0.177316,-0.588297,8.86785,-3.04939,0.230411,-0.991477,-0.432895,0.72954,9.32105,-0.69433,0.0450266,-0.249007,0.138747,-2.72239,-9.29268,-0.76925,-0.047491,-1.15222,0.997555,4.92981,2.99445,8.25272,0.302163,-0.154015,-0.0513593,-0.55699,-9.92841,-0.732855,-0.110326,-0.0461664,-0.570514,5.44245,-4.3787,6.84547,0.156774,-0.0114023,0.0520006
0.021,8.23802,-0.0151724,4.08385,-0.0806241,-0.2682,-0.177492,-0.61197,8.90394,-3.06959,0.236154,-0.967225,-0.43037,0.77881,9.30754,-0.709162,0.0451601,-0.242479,0.135403,-2.67544,-9.2853,-0.779267,-0.0380759,-1.16454,1.00299,4.92244,2.99306,8.26691,0.301171,-0.151889,-0.0506598,-0.546065,-9.92038,-0.747405,-0.108102,-0.0426456,-0.571547,5.48244,-4.3651,6.87255,0.160081,-0.00810734,0.0480576
0.022,8.20115,-0.0488327,4.10279,-0.0787867,-0.269538,-0.177667,-0.635644,8.94003,-3.0898,0.241898,-0.942973,-0.427845,0.828079,9.29402,-0.723995,0.0452936,-0.235951,0.13206,-2.62849,-9.27791,-0.789283,-0.0286608,-1.17687,1.00842,4.91508,2.99167,8.2811,0.30018,-0.149762,-0.0499604,-0.53514,-9.91235,-0.761956,-0.105877,-0.0391248,-0.57258,5.52243,-4.3515,6.89962,0.163388,-0.00481241,0.0441146
0.023,8.15041,-0.094703,4.11324,-0.0767468,-0.270386,-0.17519,-0.677944,8.97142,-3.08722,0.24358,-0.918768,-0.426127,0.860814,9.27756,-0.737912,0.0459323,-0.227547,0.130847,-2.58834,-9.2691,-0.835719,-0.0188638,-1.18568,1.01423,4.92654,2.98821,8.26315,0.296356,-0.147897,-0.0498138,-0.499762,-9.89747,-0.76368,-0.104042,-0.0377114,-0.572978,5.53453,-4.33782,6.90885,0.16402,0.000503863,0.0411272
0.024,8.09571,-0.144062,4.12127,-0.0746489,-0.271094,-0.171955,-0.725566,9.00147,-3.07813,0.244101,-0.894575,-0.42464,0.888825,9.26027,-0.751568,0.0467155,-0.218607,0.130243,-2.55015,-9.25987,-0.89256,-0.00895776,-1.19349,1.02015,4.94338,2.98417,8.23603,0.291723,-0.146106,-0.0498252,-0.457397,-9.88064,-0.761741,-0.102317,-0.0369002,-0.573195,5.53865,-4.32411,6.91297,0.163888,0.00639766,0.0384128
0.025,8.041,-0.193421,4.12929,-0.072551,-0.271802,-0.16872,-0.773188,9.03153,-3.06904,0.244622,-0.870382,-0.423153,0.916836,9.24298,-0.765223,0.0474986,-0.209666,0.129638,-2.51195,-9.25065,-0.9494,0.000948311,-1.2013,1.02608,4.96021,2.98013,8.20891,0.287089,-0.144316,-0.0498366,-0.415032,-9.86382,-0.759801,-0.100592,-0.036089,-0.573411,5.54277,-4.31041,6.9171,0.163757,0.0122914,0.0356984
0.026,7.9863,-0.242779,4.13732,-0.0704531,-0.272509,-0.165485,-0.82081,9.06158,-3.05996,0.245143,-0.846189,-0.421666,0.944847,9.22568,-0.778879,0.0482817,-0.200726,0.129034,-2.47376,-9.24143,-1.00624,0.0108544,-1.20912,1.032,4.97705,2.97608,8.18179,0.282456,-0.142525,-0.0498479,-0.372667,-9.84699,-0.757861,-0.0988671,-0.0352778,-0.573628,5.54689,-4.29671,6.92122,0.163625,0.0181852,0.032984
0.027,7.94414,-0.283077,4.14608,-0.0685506,-0.272561,-0.162903,-0.863666,9.08712,-3.04962,0.243596,-0.822534,-0.420711,0.955267,9.21201,-0.790703,0.0491148,-0.191679,0.128865,-2.43893,-9.23787,-1.05468,0.0195106,-1.21533,1.0374,4.98755,2.98914,8.1558,0.278633,-0.14033,-0.0508516,-0.341037,-9.83277,-0.754096,-0.097852,-0.0350871,-0.573953,5.54848,-4.28792,6.91908,0.162288,0.0217273,0.0305867
0.028,7.92706,-0.305253,4.15629,-0.0670389,-0.271301,-0.161626,-0.896988,9.10366,-3.0368,0.237911,-0.799957,-0.420821,0.930505,9.20557,-0.798863,0.0500479,-0.18242,0.129566,-2.41082,-9.24567,-1.08631,0.0256671,-1.21835,1.04179,4.98537,3.0364,8.13207,0.27643,-0.137329,-0.0538398,-0.330877,-9.82376,-0.746682,-0.0982564,-0.0361374,-0.574495,5.54498,-4.28894,6.90441,0.158541,0.020566,0.0288232
0.029,7.90998,-0.327429,4.1665,-0.0655272,-0.270041,-0.160349,-0.930311,9.1202,-3.02399,0.232226,-0.77738,-0.42093,0.905743,9.19914,-0.807024,0.0509809,-0.17316,0.130268,-2.38272,-9.25346,-1.11794,0.0318237,-1.22136,1.04617,4.98319,3.08366,8.10834,0.274227,-0.134327,-0.0568281,-0.320717,-9.81475,-0.739267,-0.0986608,-0.0371877,-0.575036,5.54148,-4.28997,6.88974,0.154794,0.0194047,0.0270598
0.03,7.89291,-0.349605,4.17671,-0.0640154,-0.268781,-0.159072,-0.963634,9.13674,-3.01117,0.226541,-0.754804,-0.42104,0.880982,9.19271,-0.815184,0.051914,-0.1639,0.130969,-2.35461,-9.26125,-1.14957,0.0379802,-1.22438,1.05055,4.98101,3.13092,8.08461,0.272024,-0.131325,-0.0598163,-0.310557,-9.80574,-0.731853,-0.0990652,-0.038238,-0.575578,5.53797,-4.291,6.87507,0.151047,0.0182434,0.0252964
0.031,7.87583,-0.37178,4.18692,-0.0625037,-0.267521,-0.157795,-0.996957,9.15327,-2.99835,0.220857,-0.732227,-0.421149,0.85622,9.18627,-0.823345,0.0528471,-0.154641,0.131671,-2.32651,-9.26904,-1.1812,0.0441367,-1.2274,1.05493,4.97883,3.17819,8.06089,0.269821,-0.128323,-0.0628045,-0.300397,-9.79674,-0.724439,-0.0994696,-0.0392883,-0.57612,5.53447,-4.29202,6.8604,0.147299,0.0170821,0.023533
0.032,7.8555,-0.392946,4.18233,-0.0594933,-0.26342,-0.157651,-1.01977,9.17171,-2.96327,0.214662,-0.70906,-0.422768,0.839123,9.20221,-0.80162,0.0556987,-0.14708,0.132128,-2.25544,-9.28474,-1.23502,0.0496432,-1.2222,1.05557,4.97517,3.20078,8.05388,0.272974,-0.122136,-0.0633713,-0.309232,-9.80088,-0.722076,-0.100309,-0.0387817,-0.576193,5.50468,-4.32337,6.80867,0.147721,0.0223468,0.0207301
0.033,7.83476,-0.413985,4.17589,-0.0562956,-0.258963,-0.157648,-1.04128,9.19039,-2.92541,0.208403,-0.685819,-0.424576,0.822984,9.22096,-0.776159,0.0587901,-0.139731,0.132554,-2.17901,-9.30142,-1.29162,0.0550684,-1.21598,1.05575,4.97134,3.22029,8.04896,0.276796,-0.115551,-0.0636354,-0.320442,-9.80668,-0.720345,-0.101203,-0.0380804,-0.576207,5.4716,-4.35852,6.75231,0.148663,0.0284147,0.0177974
0.034,7.81403,-0.435024,4.16945,-0.053098,-0.254507,-0.157645,-1.06278,9.20906,-2.88755,0.202144,-0.662579,-0.426384,0.806845,9.2397,-0.750698,0.0618815,-0.132383,0.13298,-2.10257,-9.3181,-1.34821,0.0604936,-1.20975,1.05593,4.9675,3.2398,8.04405,0.280617,-0.108966,-0.0638996,-0.331652,-9.81247,-0.718615,-0.102096,-0.0373792,-0.576221,5.43852,-4.39366,6.69595,0.149605,0.0344827,0.0148647
0.035,7.79329,-0.456063,4.16301,-0.0499003,-0.25005,-0.157642,-1.08428,9.22774,-2.84969,0.195885,-0.639338,-0.428192,0.790706,9.25844,-0.725237,0.0649729,-0.125034,0.133406,-2.02613,-9.33478,-1.4048,0.0659188,-1.20353,1.05611,4.96367,3.2593,8.03913,0.284439,-0.102382,-0.0641637,-0.342861,-9.81826,-0.716884,-0.10299,-0.036678,-0.576236,5.40544,-4.4288,6.63958,0.150548,0.0405506,0.0119319
0.036,7.77568,-0.46459,4.16011,-0.0465762,-0.246352,-0.156453,-1.09148,9.23505,-2.81286,0.187981,-0.615742,-0.430099,0.765909,9.27116,-0.698874,0.0678337,-0.11723,0.132907,-1.9551,-9.33729,-1.46381,0.0711643,-1.19306,1.0566,4.95897,3.25542,8.04446,0.288948,-0.0957582,-0.063844,-0.343411,-9.82458,-0.725977,-0.102685,-0.0342235,-0.576213,5.37891,-4.45754,6.6234,0.154117,0.0483356,0.00592584
0.037,7.76198,-0.457478,4.16166,-0.043094,-0.243603,-0.153783,-1.08081,9.22816,-2.77733,0.178022,-0.591701,-0.43213,0.730288,9.27637,-0.671384,0.0704063,-0.108854,0.131251,-1.89084,-9.32208,-1.52585,0.0761853,-1.1773,1.05747,4.95321,3.22229,8.0626,0.294315,-0.0890868,-0.0627945,-0.330634,-9.83157,-0.7486,-0.10088,-0.0295774,-0.576146,5.36059,-4.47829,6.65743,0.160969,0.058267,-0.00392188
0.038,7.74828,-0.450366,4.16321,-0.0396119,-0.240854,-0.151112,-1.07014,9.22127,-2.7418,0.168063,-0.567661,-0.434161,0.694666,9.28158,-0.643893,0.0729789,-0.100479,0.129595,-1.82658,-9.30686,-1.58788,0.0812062,-1.16153,1.05834,4.94744,3.18917,8.08075,0.299681,-0.0824153,-0.061745,-0.317857,-9.83856,-0.771222,-0.0990762,-0.0249314,-0.576078,5.34226,-4.49903,6.69147,0.167822,0.0681984,-0.0137696
0.039,7.73458,-0.443254,4.16476,-0.0361298,-0.238105,-0.148441,-1.05947,9.21438,-2.70628,0.158104,-0.54362,-0.436192,0.659045,9.28679,-0.616403,0.0755515,-0.0921039,0.127939,-1.76231,-9.29165,-1.64992,0.0862271,-1.14577,1.05922,4.94168,3.15604,8.09889,0.305048,-0.0757439,-0.0606955,-0.30508,-9.84555,-0.793845,-0.0972719,-0.0202853,-0.57601,5.32394,-4.51978,6.72551,0.174674,0.0781297,-0.0236173
0.04,7.72087,-0.436142,4.16631,-0.0326476,-0.235356,-0.14577,-1.0488,9.20749,-2.67075,0.148145,-0.519579,-0.438223,0.623424,9.292,-0.588912,0.0781241,-0.0837286,0.126284,-1.69805,-9.27643,-1.71195,0.091248,-1.13001,1.06009,4.93592,3.12291,8.11703,0.310415,-0.0690725,-0.059646,-0.292303,-9.85254,-0.816468,-0.0954676,-0.0156393,-0.575943,5.30561,-4.54052,6.75955,0.181526,0.0880611,-0.033465
0.041,7.69745,-0.434345,4.16451,-0.0301615,-0.232265,-0.143087,-1.02481,9.18923,-2.66245,0.140145,-0.499432,-0.438582,0.571855,9.29935,-0.574953,0.0782319,-0.0765528,0.126711,-1.6432,-9.26166,-1.80401,0.0972443,-1.10727,1.06096,4.96275,3.1107,8.1282,0.317097,-0.0632225,-0.0585317,-0.281199,-9.85711,-0.831237,-0.0923651,-0.00671145,-0.576086,5.28463,-4.47151,6.77144,0.187761,0.0888949,-0.035933
0.042,7.67404,-0.432547,4.16271,-0.0276754,-0.229175,-0.140403,-1.00083,9.17097,-2.65415,0.132144,-0.479284,-0.438941,0.520286,9.3067,-0.560993,0.0783398,-0.0693771,0.127137,-1.58835,-9.24688,-1.89606,0.103241,-1.08453,1.06184,4.98958,3.09848,8.13937,0.323779,-0.0573725,-0.0574175,-0.270095,-9.86168,-0.846006,-0.0892625,0.00221637,-0.57623,5.26364,-4.4025,6.78333,0.193995,0.0897287,-0.0384011
0.043,7.65062,-0.43075,4.16092,-0.0251893,-0.226085,-0.13772,-0.976844,9.15271,-2.64585,0.124144,-0.459136,-0.4393,0.468718,9.31405,-0.547033,0.0784476,-0.0622013,0.127564,-1.5335,-9.23211,-1.98811,0.109237,-1.0618,1.06271,5.01641,3.08627,8.15053,0.330462,-0.0515226,-0.0563032,-0.258992,-9.86625,-0.860775,-0.08616,0.0111442,-0.576374,5.24266,-4.33349,6.79522,0.200229,0.0905626,-0.0408691
0.044,7.6272,-0.428952,4.15912,-0.0227032,-0.222995,-0.135037,-0.952859,9.13445,-2.63755,0.116143,-0.438989,-0.439658,0.417149,9.3214,-0.533073,0.0785555,-0.0550255,0.127991,-1.47865,-9.21733,-2.08016,0.115233,-1.03906,1.06359,5.04325,3.07405,8.1617,0.337144,-0.0456726,-0.055189,-0.247888,-9.87082,-0.875545,-0.0830575,0.020072,-0.576518,5.22167,-4.26448,6.8071,0.206464,0.0913964,-0.0433371
0.045,7.61867,-0.4288,4.16506,-0.0195448,-0.218217,-0.13252,-0.901207,9.13443,-2.61834,0.110301,-0.423086,-0.439689,0.384218,9.33033,-0.520474,0.0780129,-0.050307,0.127482,-1.40724,-9.19958,-2.14459,0.121998,-1.0126,1.06526,5.05498,3.0765,8.13718,0.338689,-0.0400493,-0.0549885,-0.238714,-9.85721,-0.885921,-0.0810538,0.0274662,-0.576695,5.22563,-4.22574,6.81599,0.212637,0.0924014,-0.0459783
0.046,7.62206,-0.429962,4.17718,-0.0158486,-0.21209,-0.130137,-0.827421,9.149,-2.5904,0.106186,-0.410581,-0.439458,0.366199,9.34054,-0.508962,0.07695,-0.0475543,0.126225,-1.32259,-9.17944,-2.18692,0.129376,-0.98316,1.06758,5.05464,3.09067,8.08409,0.336126,-0.0346073,-0.055519,-0.231083,-9.82905,-0.892782,-0.0799291,0.0336335,-0.576898,5.24954,-4.21122,6.82247,0.218762,0.0935433,-0.0487582
0.047,7.62544,-0.431125,4.18931,-0.0121523,-0.205963,-0.127755,-0.753636,9.16357,-2.56246,0.10207,-0.398075,-0.439227,0.34818,9.35074,-0.49745,0.075887,-0.0448016,0.124968,-1.23793,-9.15931,-2.22925,0.136755,-0.953722,1.06989,5.05429,3.10484,8.03101,0.333562,-0.0291654,-0.0560496,-0.223453,-9.8009,-0.899643,-0.0788044,0.0398008,-0.577102,5.27345,-4.1967,6.82896,0.224887,0.0946852,-0.0515381
0.048,7.62882,-0.432287,4.20144,-0.00845606,-0.199835,-0.125372,-0.67985,9.17814,-2.53452,0.0979546,-0.38557,-0.438996,0.33016,9.36095,-0.485938,0.0748241,-0.042049,0.12371,-1.15328,-9.13917,-2.27157,0.144133,-0.924284,1.07221,5.05395,3.11902,7.97793,0.330998,-0.0237234,-0.0565801,-0.215822,-9.77274,-0.906504,-0.0776797,0.0459682,-0.577306,5.29736,-4.18218,6.83544,0.231012,0.0958271,-0.0543179
0.049,7.63227,-0.432131,4.21184,-0.0046938,-0.193627,-0.122954,-0.603334,9.19084,-2.5088,0.0939744,-0.37377,-0.438804,0.312136,9.37104,-0.474452,0.0737182,-0.0395706,0.122044,-1.07029,-9.11712,-2.31095,0.151743,-0.89485,1.07447,5.05105,3.13379,7.93031,0.327199,-0.0180668,-0.057111,-0.210387,-9.74738,-0.914904,-0.0765621,0.0513154,-0.577187,5.32222,-4.17001,6.84409,0.236491,0.0967725,-0.0569908
0.05,7.63622,-0.421422,4.20844,-0.000403387,-0.18677,-0.120256,-0.504977,9.18853,-2.50087,0.0910758,-0.367617,-0.438931,0.29407,9.38024,-0.463166,0.072269,-0.0392866,0.117109,-1.00065,-9.07967,-2.32673,0.161199,-0.865444,1.07635,5.02772,3.15338,7.92638,0.313516,-0.0106928,-0.057645,-0.222517,-9.74438,-0.935618,-0.0755012,0.0501024,-0.574489,5.35469,-4.1767,6.87013,0.2368,0.0961452,-0.0588077
0.051,7.64016,-0.410713,4.20505,0.00388702,-0.179913,-0.117558,-0.40662,9.18622,-2.49295,0.0881772,-0.361464,-0.439058,0.276005,9.38945,-0.451881,0.0708198,-0.0390026,0.112174,-0.931007,-9.04223,-2.34251,0.170656,-0.836038,1.07823,5.00439,3.17296,7.92246,0.299834,-0.00331883,-0.058179,-0.234648,-9.74139,-0.956331,-0.0744404,0.0488895,-0.571792,5.38717,-4.18338,6.89617,0.237108,0.0955179,-0.0606246
0.052,7.64411,-0.400003,4.20166,0.00817743,-0.173056,-0.114859,-0.308263,9.1839,-2.48502,0.0852787,-0.35531,-0.439185,0.25794,9.39865,-0.440595,0.0693705,-0.0387186,0.107239,-0.861364,-9.00479,-2.35829,0.180113,-0.806632,1.08012,4.98106,3.19255,7.91853,0.286151,0.00405516,-0.0587129,-0.246778,-9.7384,-0.977045,-0.0733795,0.0476765,-0.569094,5.41964,-4.19006,6.92221,0.237417,0.0948905,-0.0624415
0.053,7.64806,-0.389294,4.19827,0.0124678,-0.166199,-0.112161,-0.209906,9.18159,-2.47709,0.0823801,-0.349157,-0.439312,0.239875,9.40785,-0.42931,0.0679213,-0.0384347,0.102304,-0.791721,-8.96735,-2.37407,0.189569,-0.777226,1.082,4.95773,3.21213,7.91461,0.272469,0.0114291,-0.0592469,-0.258908,-9.73541,-0.997759,-0.0723186,0.0464635,-0.566396,5.45212,-4.19675,6.94825,0.237726,0.0942632,-0.0642584
