Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.040611,0.0267004,0.0509198,0.0646042,0.0300723,0.0493362,0.064675,0.0736777,0.0662668,0.0662527,0.0938556,0.0527133,0.016358,0.0563303,0.0575525,0.0529675
0.021,0.0448834,0.0846838,0.0670941,0.0771164,0.0523502,0.0444534,0.0701682,0.0526205,0.0497873,0.0494681,0.117659,0.0527133,0.0514532,0.0633493,0.05328,0.0605969
0.022,0.0570905,0.0544714,0.0728925,0.0658249,0.0535709,0.031636,0.0585715,0.0764243,0.0635202,0.0625906,0.0648639,0.0612582,0.0325323,0.0483957,0.0380212,0.0480847
0.023,0.0708234,0.0566077,0.0847943,0.0502609,0.0511295,0.0468948,0.0515524,0.0562827,0.0729806,0.0607596,0.0560138,0.0627841,0.0239874,0.0737253,0.0633508,0.0670056
0.024,0.0784528,0.0816321,0.0606854,0.0563644,0.0511295,0.0563553,0.0506369,0.0813071,0.0848825,0.0278006,0.0465533,0.0536288,0.0447394,0.057551,0.0575525,0.0578503
0.025,0.0741803,0.0566077,0.0619061,0.0581955,0.0557071,0.0868729,0.0500266,0.0636069,0.0421579,0.0387869,0.0550983,0.0948276,-0.018432,0.0432077,0.0633508,0.079823
0.026,0.0732648,0.0898718,0.0683148,0.0420212,0.0425845,0.0612381,0.0674216,0.0547568,0.0702341,0.0445853,0.0492999,0.0896396,-0.0773309,0.0596872,0.0645715,0.0691418
0.027,0.0775372,0.0697302,0.056413,0.0755905,0.0648624,0.057576,0.0497214,0.044686,0.030256,0.0155936,0.075545,0.117105,-0.0501703,0.0551096,0.0447351,0.0660901
0.028,0.0592267,0.0807166,0.0371869,0.0612473,0.0453311,0.0484207,0.0451437,0.0669638,0.0922067,-0.00180145,0.0966022,0.0701083,0.00201477,0.0544992,0.0483972,0.0602917
0.029,0.0540387,0.0434851,0.0783856,0.0676559,0.0459415,0.0502518,0.0546042,0.0443808,0.0708444,0.0442801,0.091109,0.0731601,-0.0220941,0.0642648,0.0511438,0.0657849
0.03,0.0696027,0.0187659,0.0783856,0.0639938,0.0386172,0.052388,0.0771872,0.077645,0.0671823,0.102874,0.0752399,0.0682773,0.042298,0.0535837,0.0364954,0.0755505
0.031,0.0952374,0.0489783,0.061601,0.0685715,0.0563174,0.0740555,0.0384299,0.0489584,0.0598581,0.0784598,0.052962,0.0124301,0.22876,0.0624338,0.0438196,0.062428
0.032,0.0296246,0.0743079,0.0765546,0.0688766,0.0245792,0.0520828,0.04728,0.0483481,0.0714548,0.0790701,0.0682208,0.0160922,0.182374,0.052363,0.0541956,0.0636487
0.033,0.0583112,0.0245642,0.0695355,0.0716232,0.0465518,0.0548294,0.0457541,0.0703207,0.0680978,0.0732718,0.0535724,0.0154819,0.116761,0.0505319,0.0279504,0.0938611
0.034,0.0519025,0.0541663,0.0600751,0.0700973,0.0355655,0.0587967,0.0643698,0.0791708,0.0659616,0.0421439,0.0636432,0.0386752,0.0831915,0.0493112,0.0380212,0.0639539
