Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.0592267,0.050199,0.0313886,0.0298141,0.00169098,0.0624588,0.0417868,0.0806967,0.0619943,0.0296317,0.0657794,0.191263,0.0731207,0.0563303,0.0651819,0.0432019
0.021,0.0906598,0.0532507,0.0405438,0.0392746,-0.0443906,0.0252274,0.0378195,0.0523154,0.0595529,0.0235281,0.0731036,0.154642,0.0606085,0.0346628,0.074032,0.0544934
0.022,0.0619733,0.0340247,0.0466473,0.0728439,0.0172549,0.0218704,0.0274435,0.0956503,0.0549753,0.0342093,0.0508258,0.147623,0.00994934,0.0557199,0.084408,0.0502209
0.023,0.0537335,0.046842,0.100053,0.0789474,0.106977,0.0301102,0.0405661,0.0810019,0.0488718,0.0186453,0.0679156,0.0264682,0.0328375,0.0560251,0.0651819,0.0554089
0.024,0.0534283,0.0498938,0.0945599,0.0945114,0.0474673,0.0337723,0.043923,0.101449,0.0568063,-0.00912567,0.0758502,0.0597324,0.0029303,0.0453439,0.0709802,0.0490002
0.025,0.0583112,0.0386023,0.0802167,0.0130295,0.03465,0.0529984,0.0826804,0.0767294,0.0476511,0.0152884,0.105452,0.0963535,0.0459601,0.0374094,0.0630457,0.036488
0.026,0.0552594,0.0852942,0.0762494,0.00417938,0.0792056,0.059407,0.0738303,0.0864951,0.0644357,0.023223,0.0865314,-0.00160797,0.0303961,0.02978,0.0596887,0.0337415
0.027,0.0430524,0.0453162,0.0725873,-0.00589142,0.106061,0.0270584,0.0759665,0.0858847,0.0659616,0.0439749,0.0499103,0.0606479,0.107911,0.0218454,0.051449,0.0261121
0.028,0.058006,0.0511145,0.0945599,0.0221848,0.144208,0.0514725,0.0860373,0.0761191,0.0525339,0.105926,0.0642535,0.107035,0.146058,0.0416818,0.0602991,0.0569348
0.029,0.0522076,0.0660681,0.0905927,0.0304245,0.0822574,0.0670364,0.101906,0.0785605,0.0607736,0.0656424,0.0489947,0.121683,0.139954,0.0746408,0.0590784,0.0599866
0.03,0.0634991,0.1033,0.06862,0.0502609,0.0447208,0.0713089,0.0652853,0.0932089,0.0555856,0.0519095,0.0801227,0.111612,0.140565,0.0587717,0.0545007,0.046864
0.031,0.0439679,0.110319,0.0942548,0.0206589,0.0178653,0.0838211,0.0692526,0.0864951,0.061384,0.0400076,0.063338,0.074686,0.129273,0.059382,0.0795251,0.0255017
0.032,0.0570905,0.0855994,0.0399335,0.0542282,0.0599796,0.092366,0.0707785,0.0745932,0.0629098,0.0296317,0.116744,0.0197543,0.0780035,0.026423,0.0856287,0.0306897
0.033,0.0583112,0.0621008,0.0435956,0.0484299,0.0578433,0.0829056,0.0747458,0.0565878,0.0851877,0.0494681,0.12712,0.0325717,0.0572516,0.0270334,0.0630457,0.0392346
0.034,0.0583112,0.067594,0.0680096,0.0423264,-0.0202817,0.0807693,0.054299,0.0700156,0.0616891,0.0577078,0.140547,0.0624789,0.0639655,0.00780731,0.0664026,0.0447278
