Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.0442731,0.0337195,0.0579388,0.211089,-0.134112,0.064595,0.0344626,0.0596396,0.063215,0.0268851,0.0575397,0.0575961,0.0584723,0.161311,0.0313074,0.0453381
0.021,0.0503766,0.0218176,0.0802167,0.208647,-0.120074,0.0615433,0.0414816,0.0651328,0.0497873,0.0421439,0.0688312,0.0621738,0.0520636,0.165278,0.0456506,0.0593762
0.022,0.0488507,-0.00839478,0.0390179,0.235808,-0.134723,0.0642899,0.0372092,0.0578085,0.0854929,0.0421439,0.0404498,0.0444736,0.0462653,0.192133,0.0563318,0.0599866
0.023,0.058006,0.0373816,0.0643475,0.243742,-0.154254,0.067952,0.026528,0.051705,0.0497873,0.0104056,0.028548,0.0533237,0.0300909,0.175349,0.0554163,0.0502209
0.024,0.0616681,0.108488,0.0600751,0.233061,-0.161273,0.0621536,0.0414816,0.0666586,0.0384958,0.0201712,0.0688312,0.052103,0.0426032,0.190913,0.0633508,0.0618176
0.025,0.0500714,0.034635,0.056413,0.241911,-0.134112,0.0703934,0.0466696,0.0614706,0.0595529,0.0549612,0.05815,0.053934,0.0499274,0.189082,0.0679285,0.0682263
0.026,0.0470197,0.0337195,0.0503094,0.244963,-0.145404,0.0703934,0.016152,0.0468222,0.0619943,0.0265799,0.100875,0.0618686,0.0551154,0.155207,0.0764734,0.0474744
0.027,0.0622784,0.0755286,0.0835736,0.237029,-0.13869,0.0795486,0.0314108,0.0605551,0.0442941,0.0586234,0.0749347,0.0402011,0.0624396,0.189692,0.0776941,0.0654797
0.028,0.0583112,0.0352454,0.0887616,0.232451,-0.113665,0.0880936,0.0350729,0.0565878,0.0293405,0.0689993,0.0602863,0.0511874,0.0761725,0.182063,0.0331384,0.0474744
0.029,0.0564801,0.0389075,0.0683148,0.230009,-0.115497,0.0661209,0.0512473,0.049874,0.0574167,0.0403128,0.0108478,0.0447787,0.0923468,0.206782,0.0380212,0.05724
0.03,0.0351178,0.0456213,0.0622113,0.238554,-0.0959653,0.0719192,0.059487,0.0504843,0.0906808,0.108672,0.078902,0.0545444,0.0877692,0.222346,0.0270349,0.0673108
0.031,0.0488507,0.0874304,0.0655682,0.209868,-0.100543,0.0664261,0.0460593,0.029122,0.035444,0.0976859,0.0883624,0.0737704,0.0899054,0.251032,0.030697,0.0563245
0.032,0.0390851,0.0556921,0.075639,0.215361,-0.0819272,0.0822952,0.0274435,0.0419394,0.0192697,0.0174246,0.0093219,0.0579013,0.0990607,0.234248,0.0206262,0.0587659
0.033,0.0549542,0.0205969,0.0863202,0.215056,-0.0883359,0.0822952,0.0365988,0.0492636,0.0528391,0.012847,0.0334308,0.0792636,0.118897,0.233027,0.0151331,0.0367932
0.034,0.0503766,0.0544714,0.0347455,0.217802,-0.0718564,0.0642899,0.0149313,0.0510947,0.0867136,0.0595389,0.0999591,0.069498,0.121644,0.218989,0.0374109,0.0459485
0.035,0.0378644,0.0273108,-0.0354449,0.221159,-0.0651425,0.080159,0.0286642,0.0422446,0.0497873,0.0644217,0.0703571,0.0466098,0.129578,0.222956,0.0303918,0.0593762
0.036,0.058006,0.0462317,-0.00401184,0.206511,-0.0611752,0.052388,0.0411765,0.0657431,0.040632,0.07022,0.0319049,0.0441684,0.147889,0.225092,0.0346643,0.0535779
0.037,0.0549542,0.0160193,0.0426801,0.213835,-0.059039,0.0829056,0.0521628,0.0443808,0.0900705,0.00582794,0.0514362,0.0545444,0.15033,0.231196,0.0389368,0.0551038
0.038,0.0491559,0.000150146,0.0921185,0.174467,-0.0623959,0.0630691,0.0518576,0.0483481,0.0928171,0.00155548,0.0975177,0.0423373,0.171387,0.240962,0.0392419,0.0395398
0.039,0.0448834,0.0666785,0.113481,0.193694,-0.0419492,0.0728348,0.0527731,0.0340048,0.0549753,0.132781,0.0377032,0.0395908,0.14972,0.232722,0.0368005,0.0453381
0.04,0.0647198,0.0364661,0.0548871,0.158904,-0.0111264,0.0734451,0.0704733,0.0483481,0.0742014,0.17398,0.0315997,0.0438632,0.161927,0.236384,0.0300867,0.0444226
0.041,0.0677716,0.0514197,0.0829633,0.160735,-0.0126523,0.0514725,0.0561301,0.0492636,0.0424631,-0.0216379,0.0929401,0.0682773,0.154603,0.228144,0.0334436,0.0605969
0.042,0.0592267,0.0819373,0.110734,0.150053,0.0230533,0.0557449,0.0341574,0.0501791,0.113264,-0.0237741,-0.0486615,0.0545444,0.149109,0.244624,0.0401575,0.0477795
0.043,0.0506818,0.0630164,0.0832684,0.138457,0.012067,0.0450638,0.0610129,0.0578085,0.0534494,0.0134573,0.0218341,0.0481357,0.161622,0.233027,0.0328333,0.0502209
0.044,0.0525128,0.0678992,0.0960858,0.16104,0.0532657,0.062764,0.0457541,0.0309531,0.00645233,-0.00393768,0.123763,0.0707187,0.144532,0.21258,0.0145227,0.0538831
0.045,0.0552594,0.034635,0.0695355,0.155547,0.0511295,0.0441483,0.0649802,0.0480429,0.033613,-0.0011911,0.0651691,0.0524081,0.15033,0.183589,0.0157434,0.0578503
0.046,0.0555646,0.0364661,0.0191815,0.128081,0.0532657,0.0444534,0.0436179,0.0474326,-0.00483917,0.000945129,-0.0105145,0.0682773,0.161622,0.168635,0.0154382,0.041676
0.047,0.0604474,0.0340247,0.0493939,0.148222,0.0563174,0.0587967,0.0485007,0.0434653,0.0262888,0.0430594,0.0343463,0.0560703,0.166199,0.174433,0.0160486,0.0496106
0.048,0.0482404,0.0382971,0.0637372,0.134184,0.0691348,0.0587967,0.0381247,0.0474326,0.043989,0.0473318,0.161605,0.0493564,0.169861,0.170161,0.0218469,0.034657
0.049,0.0601422,0.0730872,0.086015,0.112212,0.0886661,0.0536087,0.0509421,0.0608603,0.00401093,0.058013,0.0254962,0.0563754,0.182068,0.188166,0.0499231,0.0511365
0.05,0.04763,0.046842,0.0518353,0.133879,0.0962955,0.0407913,0.0427023,0.0410239,0.0186594,0.108062,-0.00654724,0.0597324,0.182374,0.217463,0.0432092,0.0499158
0.051,0.0561749,0.0263953,0.0411542,0.137846,0.11247,0.0362137,0.0384299,0.0355307,0.0372751,0.0818167,0.0639484,0.0511874,0.187256,0.189082,0.0505334,0.0389294
0.052,0.0537335,0.0404334,0.0728925,0.108855,0.126203,0.0340775,0.0466696,0.0376669,0.0760324,0.040618,0.040755,0.0566806,0.176575,0.165888,0.0435144,0.0410657
0.053,0.0342023,0.0416541,0.0796063,0.0871872,0.132306,0.014241,0.0573508,0.0382773,0.0836618,0.0653372,0.0657794,0.0551547,0.171387,0.133845,0.063656,0.0453381
0.054,0.0204694,0.0413489,0.0121625,0.0841354,0.13841,0.029805,0.0600974,0.0364462,0.0500925,0.0287161,0.0532672,0.052103,0.172913,0.1253,0.0679285,0.0584607
0.055,0.0253522,0.00564331,-0.00858948,0.0899338,0.157941,0.0224808,0.0533835,0.0510947,0.00248505,0.0430594,0.0654742,0.057291,0.164979,0.0987497,0.0316125,0.0380139
0.056,0.0488507,-0.0108362,0.047868,0.130522,0.168927,0.00905304,0.0277487,0.0462119,-0.021929,0.109588,0.061507,0.0603427,0.166505,0.0947824,0.0279504,0.039845
0.057,0.0311505,0.0474524,0.102495,0.0948166,0.1732,0.0139359,0.0381247,0.0422446,0.0149973,-0.0112619,0.0163409,0.0499667,0.160401,0.0563303,0.0386316,0.0493054
0.058,0.0586163,0.0581335,0.0368817,0.0594162,0.16557,-0.00040741,0.0427023,0.0452963,0.0351389,-0.0246896,0.12773,0.0636996,0.169556,0.0456491,0.0432092,0.069447
0.059,0.0409161,0.0288367,0.0710614,0.0758957,0.182355,-0.00498505,0.054299,0.041329,0.0513132,0.0421439,0.0340411,0.057291,0.204957,0.0203195,0.0560266,0.0538831
0.06,0.0457989,0.0773596,0.0481732,0.0160812,0.180219,-0.00162811,0.0512473,0.0520102,0.0629098,0.0577078,0.033736,0.0710239,0.203736,0.0017038,0.0483972,0.0636487
0.061,0.0735699,0.0825476,0.0997479,0.00448456,0.192426,-0.010173,0.0314108,0.0452963,0.0751169,0.0436697,0.0590656,0.0688876,0.227845,-0.015386,0.081051,0.0575452
0.062,0.0723492,0.0447058,0.0316937,-0.0126053,0.183576,-0.0043747,0.0347678,0.0321738,0.0528391,0.0226126,0.00260803,0.0624789,0.243104,-0.00348419,0.0499231,0.0682263
0.063,0.0827252,0.0477576,-0.0912921,-0.0333572,0.179608,-0.0168869,0.0359885,0.0379721,0.0906808,0.125457,0.0505206,0.057291,0.222657,-0.00745148,0.0554163,0.0789075
0.064,0.0680768,0.0401282,-0.105025,-0.0168777,0.19151,-0.00773163,0.0396506,0.0202719,0.108991,0.0696097,0.121016,0.0340976,0.224183,-0.0193533,0.0538904,0.0840955
0.065,0.0653302,0.060575,-0.0601642,-0.015657,0.195783,-0.0162765,0.0497214,0.0196616,0.0848825,-0.0597849,0.0749347,0.0463046,0.198243,-0.0303397,0.0395471,0.0593762
0.066,0.0619733,0.0532507,0.179094,-0.0165726,0.19029,-0.0156662,0.0546042,0.0349203,0.0717599,-0.0329294,0.151839,0.0356235,0.204957,-0.0459036,0.0438196,0.0697522
0.067,0.0305402,0.067594,0.168718,-0.0159622,0.180219,-0.0113937,0.0695578,0.0282065,0.0415475,0.0503836,0.0523517,0.0560703,0.205262,-0.0498709,0.0328333,0.0700574
0.068,0.0464093,0.060575,0.116533,-0.0232864,0.176862,-0.0165817,0.0375143,0.0419394,0.0323923,0.0241385,0.00352356,0.0646152,0.189393,-0.0675711,0.0242883,0.0413709
0.069,0.0430524,0.045011,0.063432,-0.0235916,0.182355,-0.0220749,0.0552145,0.0462119,0.0262888,-0.0274362,0.0221393,0.0679721,0.19336,-0.0562796,0.0590784,0.0288586
0.07,0.0500714,0.0126624,0.0426801,-0.0354935,0.171064,-0.00651093,0.0521628,0.0449912,0.0140817,0.0375662,0.0248859,0.0676669,0.172303,-0.0748953,0.0346643,0.0514417
0.071,0.0247418,0.0279211,0.0490887,-0.0586868,0.160077,-0.0236008,0.0423972,0.0318686,0.00828339,0.0995169,0.0834796,0.0682773,0.157349,-0.0837454,0.00841919,0.0496106
0.072,0.032066,0.0193762,0.0399335,-0.0504471,0.166486,-0.0303146,0.0591818,0.0504843,0.0143869,0.100432,0.0785968,0.0560703,0.14972,-0.074285,-0.0159949,0.0535779
0.073,0.0802838,0.0117468,0.0945599,-0.0507523,0.157636,-0.0196335,0.0625388,0.0556723,0.0442941,0.0485526,0.0200031,0.0881137,0.122254,-0.0773367,0.000179443,0.0471692
0.074,0.0839459,0.0495886,0.073808,-0.0583817,0.162519,-0.0113937,0.0500266,0.0382773,0.0711496,0.0351248,0.0538776,0.0807895,0.110963,-0.0501761,0.0392419,0.0547986
0.075,0.0686871,0.0950598,0.084184,-0.0617386,0.16496,-0.0239059,0.0610129,0.0300375,0.0391061,0.0244437,0.0612018,0.0743808,0.112183,-0.0837454,0.041073,0.0502209
0.076,0.0433575,0.0904822,0.0970013,-0.0702835,0.158551,-0.0165817,0.0506369,0.0260703,0.0140817,0.0281058,0.0532672,0.0719394,0.114014,-0.0822195,0.102719,0.0575452
0.077,0.0439679,0.130155,0.100969,-0.0473953,0.154889,-0.0123093,0.0481955,0.03431,0.078779,0.100127,0.05815,0.0563754,0.0804449,-0.0605521,0.111569,0.0599866
0.078,0.0708234,0.0822424,0.0991376,-0.0724197,0.153363,-0.0123093,0.0475851,0.041329,0.0641306,0.0863943,0.0648639,0.0402011,0.0877692,-0.0553641,0.107906,0.0425916
0.079,0.0577008,0.00747437,0.132402,-0.0608231,0.157025,-0.00895233,0.0408713,0.027291,0.0409372,0.0537405,0.0727985,0.0337924,0.0838019,-0.046514,0.0798303,0.0551038
0.08,0.0326764,0.0462317,0.0606854,-0.0736404,0.150922,0.00630646,0.0521628,0.0224081,0.0690134,0.0531302,0.0465533,0.0340976,0.0468756,-0.0675711,0.0685388,0.0383191
0.081,0.0522076,0.0358557,0.0695355,-0.0760818,0.163739,0.00813751,0.0478903,0.0172202,0.0574167,0.0570975,0.0422809,0.0829257,0.0258185,-0.0700125,0.0883752,0.0462537
0.082,0.0534283,0.022428,0.0661786,-0.0782181,0.159772,0.0117996,0.0613181,0.0303427,0.0546701,0.0619803,0.0697467,0.0667514,0.00140442,-0.0416312,0.0764734,0.039845
0.083,0.0500714,0.0498938,0.0881512,-0.0992752,0.146039,0.0249222,0.042092,0.0285117,0.0540598,0.0494681,0.0514362,0.0481357,0.0191046,-0.0474295,0.0447351,0.0370984
0.084,0.058006,0.074613,0.0741132,-0.0831009,0.158551,0.0346878,0.0469748,0.0288168,0.043989,0.0610648,0.0492999,0.0585117,0.0392462,-0.0455985,0.056637,0.0517468
0.085,0.0457989,0.0538611,0.0896771,-0.0769974,0.149091,0.0404861,0.043923,0.0352255,0.0696237,0.065032,0.0508258,0.0493564,-0.00286804,-0.0581107,0.0825769,0.0532727
0.086,0.0323712,0.0254797,0.0295575,-0.0818802,0.14787,0.0511673,0.0503317,0.0224081,0.0583322,0.0595389,0.0627277,0.074686,-0.018432,-0.06574,0.0801355,0.0609021
0.087,0.0226056,0.0434851,0.0368817,-0.0617386,0.157331,0.0685623,0.052468,0.0227133,0.0555856,0.0534354,0.0758502,0.0429477,-0.0263666,-0.0724539,0.0776941,0.0441174
0.088,0.0525128,0.0291418,0.122026,-0.0620438,0.147565,0.0563553,0.0414816,0.0333945,0.0668771,0.045806,0.0648639,0.0481357,-0.0327753,-0.0773367,0.0609094,0.0557141
0.089,0.0732648,0.0678992,0.118974,-0.0586868,0.151837,0.0612381,0.0506369,0.0422446,0.0574167,0.0400076,0.0624225,0.0478305,-0.0175165,-0.0596365,0.0700647,0.0828748
0.09,0.0448834,0.0764441,-0.0241534,-0.0412918,0.132611,0.0758865,0.0433127,0.0489584,0.061384,0.0448904,0.0401447,0.0203647,-0.0425409,-0.0721487,0.0764734,0.0526624
0.091,0.042442,0.0544714,0.0231488,-0.069368,0.136274,0.0758865,0.054299,0.0419394,0.0760324,0.0558768,0.0526569,0.046915,-0.0169061,-0.0556693,0.0352747,0.0380139
