Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.0714337,0.0639319,0.053056,0.0334763,0.0474673,0.0642899,0.026528,0.0755087,0.0696237,0.0616751,0.0221393,0.0575961,0.059693,0.0657907,0.0435144,0.0609021
0.021,0.0567853,0.0526404,0.0515302,0.0273727,0.039838,0.0789383,0.0295798,0.0376669,0.0699289,0.0549612,-0.00380066,0.0420322,0.0581671,0.0416818,0.0807458,0.072804
0.022,0.0540387,0.0324988,0.063432,0.0560593,0.0340396,0.0514725,0.0460593,0.0642172,0.0366647,0.0488577,0.00413391,0.059122,0.047486,0.0563303,0.0563318,0.0413709
0.023,0.0628888,0.0541663,0.0576337,0.0490402,0.0526553,0.0493362,0.0536887,0.0593344,0.068403,0.0564871,0.0380084,0.0389804,0.0252081,0.0529733,0.0453455,0.0441174
0.024,0.0738751,0.0578284,0.0713666,0.0588058,0.121625,0.0667313,0.0622336,0.0556723,0.0680978,0.0455008,0.035567,0.0517978,0.0206305,0.0587717,0.0868494,0.0682263
0.025,0.0668561,0.0883459,0.100663,0.0356125,0.106366,0.0771072,0.0671164,0.0404135,0.0766428,0.0488577,0.0666949,0.0704135,0.0252081,0.0548044,0.0612146,0.0654797
0.026,0.0699078,0.0767493,0.0957806,0.0655197,0.0608951,0.0542191,0.0628439,0.0764243,0.0641306,0.0567923,0.0764606,0.0737704,0.00201477,0.0395456,0.0227625,0.069447
0.027,0.0738751,0.0846838,0.0979169,0.0777267,0.039838,0.0774124,0.0588766,0.0532309,0.0687082,0.0500784,0.104842,0.0548496,0.0456549,0.0548044,0.0599939,0.0538831
0.028,0.0644147,0.05203,0.0588544,0.0676559,0.0334293,0.0600174,0.0793234,0.0669638,0.0818307,0.0656424,0.0795123,0.0670566,0.0465704,0.0725046,0.0432092,0.0709729
0.029,0.0699078,0.0453162,0.0741132,0.0621628,0.0456363,0.0597122,0.071694,0.0880209,0.0674875,0.0644217,0.103316,0.076517,0.0661017,0.069758,0.0557214,0.059071
0.03,0.0732648,0.0505042,0.0725873,0.0603317,0.0352603,0.0652054,0.0518576,0.077645,0.0503976,0.090972,0.0990436,0.0658359,0.064881,0.0462595,0.0294763,0.0767712
0.031,0.0714337,0.0691199,0.0689252,0.0636887,0.041669,0.0615433,0.0533835,0.0675742,0.0912912,0.0403128,0.121627,0.0762119,0.0514532,0.0660959,0.0560266,0.0615125
0.032,0.0595319,0.0611853,0.0799115,0.0664352,0.0297672,0.0526932,0.0729147,0.056893,0.0391061,0.0641165,0.172896,0.0743808,0.0282599,0.0758615,0.07922,0.0517468
0.033,0.0796735,0.0465369,0.0777753,0.0502609,0.101483,0.0441483,0.0671164,0.0501791,0.0592477,0.0574026,0.215926,0.0862827,0.016358,0.0468698,0.0624353,0.0407605
0.034,0.0573956,0.0459265,0.107072,0.0304245,0.0724918,0.0591019,0.0884787,0.0626913,0.0711496,0.0717459,0.211653,0.048746,0.0792242,0.0694528,0.0578577,0.064259
