Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0.011,-0.578943,9.46751,-1.90184,-0.00172151,0.00886879,0.00102265,-1.71718,9.71394,-0.582139,-0.00725298,0.011004,0.0302192,0.473028,-9.93202,-0.871484,-0.0126854,-0.000156561,0.00614047,3.70235,3.2284,8.78414,-0.0147927,-0.00106475,0.0101941,-0.910904,-9.7954,-0.264844,-0.0685865,0.0279648,-0.0135075,4.51322,-2.62846,8.20509,-0.0208521,-0.000255771,0.00346145,4.51322,-2.62846,8.20509,-0.0208521,-0.000255771,0.00346145
0.012,-0.599687,9.47391,-1.91519,-0.00137927,0.0104294,0.000438291,-1.70687,9.72648,-0.578745,-0.00731774,0.0100485,0.0305918,0.474869,-9.94406,-0.866945,-0.0131581,0.000150892,0.00396527,3.71354,3.25904,8.7873,-0.0152179,-0.000103114,0.0095092,-0.916981,-9.81453,-0.259493,-0.069685,0.0279831,-0.0147492,4.52889,-2.62657,8.24425,-0.0206399,0.00126136,0.00339953,4.52889,-2.62657,8.24425,-0.0206399,0.00126136,0.00339953
0.013,-0.62043,9.48031,-1.92853,-0.00103703,0.01199,-0.000146065,-1.69656,9.73901,-0.575352,-0.0073825,0.00909305,0.0309644,0.476711,-9.95611,-0.862406,-0.0136308,0.000458346,0.00179007,3.72473,3.28968,8.79046,-0.0156432,0.000858519,0.00882433,-0.923059,-9.83365,-0.254141,-0.0707835,0.0280015,-0.0159909,4.54456,-2.62468,8.28341,-0.0204277,0.00277849,0.00333761,4.54456,-2.62468,8.28341,-0.0204277,0.00277849,0.00333761
0.014,-0.617007,9.49319,-1.93499,-0.0021593,0.012904,0.000671142,-1.69341,9.7445,-0.564123,-0.00686374,0.0101054,0.0313079,0.474882,-9.95117,-0.852631,-0.0136341,0.00061533,0.000793686,3.7215,3.28351,8.79103,-0.0151065,0.00160295,0.00890414,-0.913868,-9.83555,-0.251626,-0.0711466,0.0275227,-0.0164495,4.53501,-2.62469,8.28295,-0.0219138,0.00357376,0.00329868,4.53501,-2.62469,8.28295,-0.0219138,0.00357376,0.00329868
0.015,-0.601501,9.50931,-1.93799,-0.00401383,0.0134947,0.00218913,-1.69384,9.74646,-0.548976,-0.00605322,0.0121016,0.0316368,0.471219,-9.93774,-0.840236,-0.0134028,0.000697079,0.000386715,3.71106,3.25894,8.7903,-0.0140888,0.00223878,0.00936628,-0.897043,-9.82883,-0.250529,-0.071142,0.0267953,-0.0165166,4.51284,-2.62565,8.26268,-0.024249,0.00400811,0.00327123,4.51284,-2.62565,8.26268,-0.024249,0.00400811,0.00327123
0.016,-0.585994,9.52543,-1.94099,-0.00586836,0.0140854,0.00370712,-1.69427,9.74843,-0.53383,-0.0052427,0.0140979,0.0319657,0.467555,-9.92431,-0.827842,-0.0131715,0.000778829,-2.02555e-005,3.70061,3.23437,8.78958,-0.0130712,0.0028746,0.00982842,-0.880217,-9.82211,-0.249432,-0.0711374,0.0260679,-0.0165837,4.49067,-2.62662,8.2424,-0.0265843,0.00444245,0.00324379,4.49067,-2.62662,8.2424,-0.0265843,0.00444245,0.00324379
0.017,-0.570488,9.54155,-1.944,-0.00772289,0.0146762,0.00522511,-1.6947,9.75039,-0.518683,-0.00443218,0.0160941,0.0322947,0.463892,-9.91088,-0.815447,-0.0129401,0.000860578,-0.000427226,3.69017,3.20979,8.78886,-0.0120536,0.00351043,0.0102906,-0.863392,-9.81539,-0.248335,-0.0711328,0.0253405,-0.0166508,4.4685,-2.62759,8.22213,-0.0289195,0.00487679,0.00321635,4.4685,-2.62759,8.22213,-0.0289195,0.00487679,0.00321635
0.018,-0.558571,9.54935,-1.94117,-0.00893621,0.0149646,0.0062472,-1.6924,9.75025,-0.51006,-0.00376235,0.0176853,0.032149,0.460561,-9.89906,-0.807066,-0.0129952,0.000755327,-0.00100507,3.68182,3.19206,8.78534,-0.0118481,0.00374827,0.0106212,-0.846935,-9.80884,-0.248069,-0.0707701,0.0248963,-0.0165189,4.45411,-2.62641,8.20895,-0.0300235,0.00526845,0.00300176,4.45411,-2.62641,8.20895,-0.0300235,0.00526845,0.00300176
0.019,-0.55922,9.52799,-1.91792,-0.00790526,0.0141949,0.00553367,-1.6805,9.74275,-0.52427,-0.00358492,0.0178585,0.0303424,0.458397,-9.89292,-0.812733,-0.0140527,-4.42227e-006,-0.00218098,3.6808,3.19827,8.77201,-0.0144851,0.00259313,0.0104916,-0.831769,-9.80285,-0.250712,-0.0691544,0.0254434,-0.0156907,4.46696,-2.61772,8.22059,-0.0268184,0.00551068,0.00213217,4.46696,-2.61772,8.22059,-0.0268184,0.00551068,0.00213217
0.02,-0.559868,9.50664,-1.89467,-0.00687431,0.0134253,0.00482013,-1.66861,9.73525,-0.538479,-0.00340749,0.0180318,0.0285358,0.456234,-9.88677,-0.818399,-0.0151101,-0.000764172,-0.00335688,3.67977,3.20448,8.75869,-0.0171221,0.00143799,0.010362,-0.816603,-9.79687,-0.253355,-0.0675386,0.0259905,-0.0148624,4.47981,-2.60904,8.23224,-0.0236132,0.00575291,0.00126258,4.47981,-2.60904,8.23224,-0.0236132,0.00575291,0.00126258
0.021,-0.560516,9.48529,-1.87142,-0.00584336,0.0126557,0.00410659,-1.65672,9.72775,-0.552688,-0.00323007,0.018205,0.0267292,0.45407,-9.88063,-0.824065,-0.0161676,-0.00152392,-0.00453279,3.67875,3.21069,8.74536,-0.0197591,0.000282845,0.0102324,-0.801437,-9.79089,-0.255998,-0.0659229,0.0265376,-0.0140342,4.49265,-2.60035,8.24389,-0.0204081,0.00599514,0.000392998,4.49265,-2.60035,8.24389,-0.0204081,0.00599514,0.000392998
0.022,-0.561165,9.46393,-1.84817,-0.00481241,0.011886,0.00339306,-1.64483,9.72026,-0.566897,-0.00305264,0.0183783,0.0249225,0.451906,-9.87448,-0.829731,-0.017225,-0.00228367,-0.0057087,3.67772,3.2169,8.73204,-0.0223961,-0.000872295,0.0101029,-0.786271,-9.78491,-0.258641,-0.0643072,0.0270847,-0.0132059,4.5055,-2.59167,8.25553,-0.0172029,0.00623738,-0.000476589,4.5055,-2.59167,8.25553,-0.0172029,0.00623738,-0.000476589
0.023,-0.572473,9.44695,-1.83815,-0.00315008,0.0116338,0.00393249,-1.65009,9.7119,-0.572966,-0.00381335,0.0191318,0.0254027,0.454547,-9.88038,-0.840565,-0.0168995,-0.00252232,-0.00532807,3.67925,3.20859,8.74137,-0.0217154,-0.00127723,0.00863219,-0.795295,-9.78376,-0.252535,-0.0643534,0.0276637,-0.0138043,4.49421,-2.58827,8.24005,-0.0186097,0.00579515,0.000116589,4.49421,-2.58827,8.24005,-0.0186097,0.00579515,0.000116589
0.024,-0.586828,9.43121,-1.83191,-0.00130735,0.0115294,0.00482992,-1.66025,9.7033,-0.57671,-0.0048421,0.0200511,0.0265363,0.45856,-9.88972,-0.852874,-0.0161789,-0.00261208,-0.00450271,3.68151,3.19612,8.75719,-0.0200869,-0.00146781,0.00677835,-0.811231,-9.78399,-0.24393,-0.0648745,0.0282518,-0.0148103,4.47603,-2.58638,8.21682,-0.0213341,0.00515737,0.0011277,4.47603,-2.58638,8.21682,-0.0213341,0.00515737,0.0011277
0.025,-0.601182,9.41548,-1.82567,0.000535374,0.0114251,0.00572734,-1.67041,9.6947,-0.580453,-0.00587085,0.0209704,0.0276699,0.462574,-9.89906,-0.865184,-0.0154583,-0.00270185,-0.00367736,3.68377,3.18366,8.773,-0.0184583,-0.0016584,0.00492452,-0.827166,-9.78422,-0.235324,-0.0653955,0.0288399,-0.0158163,4.45785,-2.58449,8.19359,-0.0240585,0.00451958,0.00213881,4.45785,-2.58449,8.19359,-0.0240585,0.00451958,0.00213881
0.026,-0.615537,9.39974,-1.81943,0.0023781,0.0113207,0.00662477,-1.68057,9.68609,-0.584197,-0.0068996,0.0218897,0.0288034,0.466588,-9.9084,-0.877494,-0.0147377,-0.00279161,-0.002852,3.68603,3.17119,8.78881,-0.0168298,-0.00184898,0.00307068,-0.843102,-9.78446,-0.226719,-0.0659166,0.0294279,-0.0168223,4.43966,-2.5826,8.17036,-0.0267829,0.00388179,0.00314992,4.43966,-2.5826,8.17036,-0.0267829,0.00388179,0.00314992
0.027,-0.611786,9.39413,-1.82396,0.00289329,0.0110715,0.00708767,-1.68549,9.68123,-0.584245,-0.00761321,0.0219166,0.0293814,0.475699,-9.92041,-0.883356,-0.0138226,-0.00285203,-0.0014081,3.69725,3.174,8.79729,-0.015542,-0.00180085,0.00260954,-0.85851,-9.78822,-0.221725,-0.0665843,0.0296236,-0.0172876,4.41861,-2.58331,8.15848,-0.0281713,0.00328857,0.00437613,4.41861,-2.58331,8.15848,-0.0281713,0.00328857,0.00437613
0.028,-0.571826,9.40878,-1.85002,0.000753413,0.0105326,0.00668153,-1.67995,9.68386,-0.576903,-0.00769653,0.0201587,0.0288482,0.495005,-9.93779,-0.876325,-0.0125188,-0.00285377,0.0012729,3.72642,3.20734,8.79111,-0.0149358,-0.00127527,0.0049338,-0.872866,-9.79905,-0.223956,-0.0675451,0.0290345,-0.0166712,4.39182,-2.58923,8.16928,-0.0268877,0.00278449,0.00603252,4.39182,-2.58923,8.16928,-0.0268877,0.00278449,0.00603252
0.029,-0.531866,9.42342,-1.87607,-0.00138647,0.00999367,0.00627539,-1.67441,9.68648,-0.56956,-0.00777985,0.0184007,0.0283149,0.51431,-9.95516,-0.869294,-0.011215,-0.00285551,0.0039539,3.75559,3.24069,8.78493,-0.0143296,-0.000749693,0.00725806,-0.887222,-9.80988,-0.226187,-0.0685059,0.0284453,-0.0160549,4.36504,-2.59515,8.18009,-0.0256041,0.0022804,0.00768891,4.36504,-2.59515,8.18009,-0.0256041,0.0022804,0.00768891
0.03,-0.491907,9.43806,-1.90213,-0.00352635,0.00945477,0.00586925,-1.66886,9.6891,-0.562218,-0.00786316,0.0166428,0.0277817,0.533616,-9.97254,-0.862262,-0.00991114,-0.00285725,0.0066349,3.78476,3.27403,8.77875,-0.0137234,-0.000224115,0.00958232,-0.901578,-9.82071,-0.228418,-0.0694667,0.0278561,-0.0154386,4.33825,-2.60107,8.1909,-0.0243205,0.00177631,0.0093453,4.33825,-2.60107,8.1909,-0.0243205,0.00177631,0.0093453
0.031,-0.451947,9.45271,-1.92818,-0.00566623,0.00891587,0.00546311,-1.66332,9.69172,-0.554876,-0.00794648,0.0148849,0.0272485,0.552922,-9.98991,-0.855231,-0.00860731,-0.00285899,0.00931589,3.81393,3.30738,8.77257,-0.0131172,0.000301463,0.0119066,-0.915933,-9.83154,-0.230649,-0.0704275,0.027267,-0.0148223,4.31146,-2.60698,8.2017,-0.0230369,0.00127223,0.0110017,4.31146,-2.60698,8.2017,-0.0230369,0.00127223,0.0110017
0.032,-0.443959,9.46291,-1.93595,-0.00527033,0.00897252,0.00425228,-1.66339,9.70011,-0.554903,-0.0071799,0.0145743,0.0284645,0.546971,-9.9657,-0.839051,-0.00816184,-0.00344786,0.00872285,3.81614,3.29669,8.76123,-0.0135937,0.00105753,0.0129957,-0.913697,-9.83182,-0.235232,-0.0704315,0.0275405,-0.0147337,4.34099,-2.64495,8.19839,-0.0221878,0.00318794,0.0104908,4.34099,-2.64495,8.19839,-0.0221878,0.00318794,0.0104908
0.033,-0.439968,9.47255,-1.94144,-0.00455745,0.00910363,0.00294086,-1.66416,9.70922,-0.55585,-0.00630708,0.0144447,0.0298991,0.537863,-9.93629,-0.821727,-0.00782368,-0.00411012,0.00772056,3.81499,3.2805,8.74924,-0.0142056,0.0018424,0.0139305,-0.909387,-9.83077,-0.24011,-0.0703159,0.0279218,-0.0147111,4.37756,-2.68693,8.19331,-0.0213931,0.00540612,0.009709,4.37756,-2.68693,8.19331,-0.0213931,0.00540612,0.009709
0.034,-0.435977,9.4822,-1.94693,-0.00384458,0.00923473,0.00162943,-1.66494,9.71834,-0.556798,-0.00543426,0.0143151,0.0313337,0.528755,-9.90689,-0.804403,-0.00748551,-0.00477238,0.00671827,3.81384,3.2643,8.73725,-0.0148174,0.00262728,0.0148653,-0.905078,-9.82973,-0.244987,-0.0702003,0.0283031,-0.0146886,4.41412,-2.72891,8.18822,-0.0205983,0.00762431,0.0089272,4.41412,-2.72891,8.18822,-0.0205983,0.00762431,0.0089272
0.035,-0.431986,9.49185,-1.95242,-0.00313171,0.00936583,0.000318012,-1.66571,9.72745,-0.557746,-0.00456145,0.0141854,0.0327683,0.519647,-9.87748,-0.78708,-0.00714734,-0.00543463,0.00571598,3.81269,3.24811,8.72526,-0.0154292,0.00341215,0.0158,-0.900768,-9.82869,-0.249864,-0.0700847,0.0286844,-0.014666,4.45069,-2.77088,8.18314,-0.0198036,0.00984249,0.0081454,4.45069,-2.77088,8.18314,-0.0198036,0.00984249,0.0081454
0.036,-0.424846,9.492,-1.9517,-0.00227561,0.0104383,-0.00138056,-1.66684,9.73074,-0.553281,-0.00413688,0.0148541,0.0338093,0.512815,-9.86357,-0.778858,-0.00735368,-0.00627764,0.00412624,3.79928,3.24394,8.72237,-0.0155071,0.00347497,0.0156227,-0.891008,-9.81771,-0.247937,-0.069737,0.0285512,-0.0141443,4.47256,-2.78992,8.19016,-0.0197479,0.0106325,0.00788798,4.47256,-2.78992,8.19016,-0.0197479,0.0106325,0.00788798
0.037,-0.413771,9.4803,-1.94321,-0.00124048,0.0126875,-0.00356309,-1.6684,9.72676,-0.542049,-0.00427264,0.0165206,0.0343583,0.508827,-9.86904,-0.782014,-0.00824067,-0.00734658,0.00180219,3.77055,3.25478,8.73086,-0.0149177,0.00263521,0.0140553,-0.874436,-9.79431,-0.237503,-0.0690991,0.0277749,-0.0129986,4.47604,-2.78028,8.21231,-0.020616,0.00963745,0.00828602,4.47604,-2.78028,8.21231,-0.020616,0.00963745,0.00828602
0.038,-0.402695,9.46859,-1.93472,-0.000205359,0.0149367,-0.00574561,-1.66996,9.72278,-0.530818,-0.0044084,0.0181871,0.0349072,0.504839,-9.87451,-0.785169,-0.00912766,-0.00841553,-0.000521857,3.74182,3.26563,8.73935,-0.0143282,0.00179545,0.0124879,-0.857864,-9.77091,-0.227069,-0.0684612,0.0269986,-0.0118529,4.47953,-2.77065,8.23446,-0.0214841,0.00864234,0.00868406,4.47953,-2.77065,8.23446,-0.0214841,0.00864234,0.00868406
0.039,-0.39162,9.45688,-1.92623,0.000829766,0.0171859,-0.00792813,-1.67152,9.7188,-0.519587,-0.00454416,0.0198536,0.0354562,0.500851,-9.87998,-0.788325,-0.0100146,-0.00948447,-0.0028459,3.7131,3.27647,8.74784,-0.0137388,0.000955695,0.0109205,-0.841291,-9.74752,-0.216636,-0.0678233,0.0262224,-0.0107072,4.48301,-2.76101,8.2566,-0.0223522,0.00764724,0.0090821,4.48301,-2.76101,8.2566,-0.0223522,0.00764724,0.0090821
0.04,-0.380545,9.44518,-1.91775,0.00186489,0.0194351,-0.0101106,-1.67309,9.71482,-0.508355,-0.00467992,0.0215201,0.0360051,0.496863,-9.88545,-0.791481,-0.0109016,-0.0105534,-0.00516995,3.68437,3.28732,8.75633,-0.0131494,0.000115937,0.00935313,-0.824719,-9.72412,-0.206202,-0.0671854,0.0254461,-0.0095615,4.4865,-2.75137,8.27875,-0.0232203,0.00665213,0.00948015,4.4865,-2.75137,8.27875,-0.0232203,0.00665213,0.00948015
0.041,-0.392364,9.43206,-1.91825,0.00174705,0.0196151,-0.0110041,-1.66523,9.70695,-0.52462,-0.00544633,0.0210977,0.0347555,0.498627,-9.90456,-0.795044,-0.0113753,-0.0104279,-0.00482183,3.69121,3.25803,8.76261,-0.0120422,0.000242453,0.00898406,-0.823232,-9.74302,-0.204951,-0.0675487,0.0253761,-0.0101664,4.48655,-2.73001,8.27577,-0.0234979,0.00567141,0.0104255,4.48655,-2.73001,8.27577,-0.0234979,0.00567141,0.0104255
0.042,-0.404184,9.41894,-1.91875,0.00162921,0.0197951,-0.0118975,-1.65737,9.69908,-0.540885,-0.00621274,0.0206754,0.0335058,0.500392,-9.92368,-0.798607,-0.011849,-0.0103023,-0.0044737,3.69805,3.22874,8.76889,-0.010935,0.000368969,0.008615,-0.821744,-9.76192,-0.203699,-0.0679119,0.0253061,-0.0107713,4.4866,-2.70866,8.2728,-0.0237755,0.00469068,0.0113708,4.4866,-2.70866,8.2728,-0.0237755,0.00469068,0.0113708
0.043,-0.416004,9.40582,-1.91925,0.00151137,0.019975,-0.012791,-1.64952,9.69121,-0.55715,-0.00697914,0.020253,0.0322562,0.502157,-9.94279,-0.80217,-0.0123226,-0.0101768,-0.00412558,3.70489,3.19945,8.77518,-0.00982781,0.000495485,0.00824594,-0.820257,-9.78083,-0.202448,-0.0682752,0.0252361,-0.0113761,4.48666,-2.6873,8.26982,-0.0240532,0.00370995,0.0123162,4.48666,-2.6873,8.26982,-0.0240532,0.00370995,0.0123162
0.044,-0.427824,9.3927,-1.91975,0.00139353,0.020155,-0.0136844,-1.64166,9.68334,-0.573415,-0.00774555,0.0198307,0.0310066,0.503921,-9.9619,-0.805733,-0.0127963,-0.0100512,-0.00377745,3.71173,3.17016,8.78146,-0.00872062,0.000622001,0.00787687,-0.818769,-9.79973,-0.201197,-0.0686385,0.0251661,-0.011981,4.48671,-2.66594,8.26684,-0.0243308,0.00272922,0.0132615,4.48671,-2.66594,8.26684,-0.0243308,0.00272922,0.0132615
0.045,-0.424742,9.38599,-1.92078,0.00143976,0.0205222,-0.0133908,-1.63864,9.68502,-0.575894,-0.00767528,0.019895,0.0303169,0.510108,-9.97523,-0.815534,-0.0133636,-0.00894194,-0.00319752,3.72495,3.16317,8.78588,-0.00891286,0.000256247,0.00791139,-0.818011,-9.8086,-0.2015,-0.0690743,0.0261144,-0.0123629,4.48615,-2.65075,8.26252,-0.0238119,0.00214345,0.0133137,4.48615,-2.65075,8.26252,-0.0238119,0.00214345,0.0133137
0.046,-0.409739,9.38441,-1.92224,0.00161725,0.0210392,-0.0121475,-1.63949,9.69434,-0.567345,-0.00693568,0.0203487,0.0300753,0.519833,-9.98393,-0.830325,-0.0140058,-0.00704562,-0.00243214,3.74329,3.17402,8.7888,-0.0101446,-0.000503323,0.00826876,-0.817836,-9.80945,-0.203048,-0.0695682,0.0278775,-0.0125665,4.4851,-2.64049,8.25711,-0.0226559,0.00187366,0.0126513,4.4851,-2.64049,8.25711,-0.0226559,0.00187366,0.0126513
0.047,-0.394736,9.38283,-1.92369,0.00179474,0.0215562,-0.0109042,-1.64033,9.70366,-0.558795,-0.00619607,0.0208024,0.0298337,0.529557,-9.99263,-0.845116,-0.0146481,-0.0051493,-0.00166676,3.76162,3.18487,8.79173,-0.0113764,-0.00126289,0.00862614,-0.817661,-9.8103,-0.204596,-0.0700622,0.0296406,-0.0127701,4.48406,-2.63024,8.25171,-0.0214998,0.00160386,0.0119889,4.48406,-2.63024,8.25171,-0.0214998,0.00160386,0.0119889
0.048,-0.379733,9.38125,-1.92515,0.00197223,0.0220732,-0.00966084,-1.64118,9.71298,-0.550246,-0.00545647,0.0212561,0.0295921,0.539282,-10.0013,-0.859908,-0.0152903,-0.00325298,-0.000901385,3.77996,3.19571,8.79466,-0.0126082,-0.00202246,0.00898351,-0.817486,-9.81115,-0.206144,-0.0705561,0.0314037,-0.0129736,4.48301,-2.61998,8.2463,-0.0203438,0.00133406,0.0113265,4.48301,-2.61998,8.2463,-0.0203438,0.00133406,0.0113265
0.049,-0.369438,9.38295,-1.92748,0.00207035,0.0227032,-0.00834923,-1.64382,9.72108,-0.543003,-0.00471698,0.0215294,0.0294069,0.549945,-10.0084,-0.87409,-0.0157724,-0.00149842,-0.000141125,3.79377,3.20563,8.79637,-0.01368,-0.00273186,0.00927052,-0.817209,-9.81121,-0.207479,-0.0710759,0.0329263,-0.0132621,4.48172,-2.61024,8.2383,-0.0192864,0.000988778,0.0107094,4.48172,-2.61024,8.2383,-0.0192864,0.000988778,0.0107094
0.05,-0.396806,9.41093,-1.93675,0.00153347,0.0242374,-0.00649131,-1.6608,9.71936,-0.546213,-0.00397841,0.0203598,0.0296733,0.568116,-10.0026,-0.883403,-0.0149734,-0.000877933,0.000578192,3.77135,3.20812,8.78842,-0.0134723,-0.00303987,0.00899453,-0.816115,-9.80502,-0.207115,-0.0718028,0.0325247,-0.0142301,4.47851,-2.60468,8.20955,-0.0190178,3.95858e-005,0.010454,4.47851,-2.60468,8.20955,-0.0190178,3.95858e-005,0.010454
0.051,-0.424173,9.43892,-1.94602,0.000996595,0.0257716,-0.0046334,-1.67779,9.71764,-0.549422,-0.00323983,0.0191902,0.0299396,0.586287,-9.99687,-0.892717,-0.0141744,-0.000257443,0.00129751,3.74894,3.21061,8.78047,-0.0132646,-0.00334788,0.00871855,-0.815021,-9.79883,-0.206751,-0.0725297,0.0321231,-0.0151981,4.4753,-2.59912,8.18079,-0.0187493,-0.000909607,0.0101986,4.4753,-2.59912,8.18079,-0.0187493,-0.000909607,0.0101986
0.052,-0.451541,9.4669,-1.95529,0.000459719,0.0273059,-0.00277548,-1.69478,9.71593,-0.552632,-0.00250126,0.0180205,0.0302059,0.604459,-9.9911,-0.90203,-0.0133755,0.000363046,0.00201683,3.72653,3.2131,8.77251,-0.0130569,-0.00365589,0.00844256,-0.813926,-9.79263,-0.206387,-0.0732567,0.0317214,-0.0161661,4.4721,-2.59355,8.15204,-0.0184807,-0.0018588,0.00994318,4.4721,-2.59355,8.15204,-0.0184807,-0.0018588,0.00994318
