Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0.019,0.0782902,9.55444,-1.47177,-0.0782731,0.175072,-0.403046,-1.95275,9.66081,-0.442652,-0.0226406,-0.0478162,0.0789622,0.289566,-9.94846,-0.846025,-0.0741665,-0.0240476,0.164942,3.83206,3.06364,8.75473,-0.0401128,0.0243931,0.0244584,-1.0394,-9.8028,-0.496321,-0.0684148,-0.0252349,0.0104636,4.59852,-2.65588,8.18922,0.0156849,0.0242151,-0.0299078,4.59852,-2.65588,8.18922,0.0156849,0.0242151,-0.0299078
0.02,0.0655754,9.55438,-1.48826,-0.077153,0.167453,-0.400903,-1.93327,9.63828,-0.439774,-0.0226666,-0.0474637,0.0776526,0.291416,-9.94725,-0.844926,-0.0753995,-0.0275484,0.165606,3.8315,3.04315,8.74772,-0.0400511,0.0256423,0.0234417,-1.04315,-9.80591,-0.48986,-0.0686212,-0.0244443,0.00943964,4.58074,-2.64407,8.19209,0.0144738,0.0248062,-0.0292874,4.58074,-2.64407,8.19209,0.0144738,0.0248062,-0.0292874
0.021,0.0528607,9.55433,-1.50475,-0.0760329,0.159834,-0.398759,-1.91379,9.61576,-0.436897,-0.0226925,-0.0471112,0.076343,0.293266,-9.94604,-0.843828,-0.0766324,-0.0310492,0.166271,3.83095,3.02266,8.74071,-0.0399894,0.0268915,0.0224251,-1.0469,-9.80902,-0.483398,-0.0688275,-0.0236537,0.00841573,4.56297,-2.63227,8.19497,0.0132627,0.0253973,-0.0286671,4.56297,-2.63227,8.19497,0.0132627,0.0253973,-0.0286671
0.022,0.040146,9.55427,-1.52124,-0.0749128,0.152216,-0.396616,-1.89431,9.59324,-0.434019,-0.0227185,-0.0467587,0.0750334,0.295116,-9.94483,-0.842729,-0.0778654,-0.0345499,0.166935,3.83039,3.00216,8.7337,-0.0399278,0.0281407,0.0214085,-1.05065,-9.81213,-0.476937,-0.0690338,-0.0228631,0.00739182,4.54519,-2.62046,8.19785,0.0120516,0.0259885,-0.0280467,4.54519,-2.62046,8.19785,0.0120516,0.0259885,-0.0280467
0.023,0.0312847,9.56071,-1.53703,-0.0719087,0.147956,-0.391997,-1.91375,9.58033,-0.432252,-0.0212528,-0.0454597,0.075618,0.317227,-9.95324,-0.841308,-0.0763358,-0.0359985,0.166861,3.83307,3.00452,8.73989,-0.0376104,0.027454,0.0203297,-1.0566,-9.80165,-0.475392,-0.0695935,-0.0221233,0.00657251,4.53575,-2.61046,8.19367,0.0104797,0.0255081,-0.0272157,4.53575,-2.61046,8.19367,0.0104797,0.0255081,-0.0272157
0.024,0.0235244,9.56902,-1.55262,-0.0683664,0.144656,-0.38667,-1.94432,9.57018,-0.430802,-0.0193609,-0.0438903,0.0767436,0.345127,-9.96439,-0.839794,-0.0740168,-0.0368607,0.166575,3.83668,3.01339,8.74984,-0.0346486,0.0262141,0.0192332,-1.06317,-9.7873,-0.475251,-0.0702541,-0.021398,0.00581166,4.52869,-2.60098,8.18749,0.00880475,0.0247215,-0.0263245,4.52869,-2.60098,8.18749,0.00880475,0.0247215,-0.0263245
0.025,0.0157641,9.57733,-1.56821,-0.0648241,0.141356,-0.381343,-1.97489,9.56003,-0.429352,-0.017469,-0.0423209,0.0778693,0.373027,-9.97554,-0.838281,-0.0716979,-0.037723,0.166289,3.84029,3.02227,8.7598,-0.0316868,0.0249743,0.0181366,-1.06974,-9.77295,-0.475111,-0.0709147,-0.0206727,0.00505081,4.52163,-2.5915,8.1813,0.00712977,0.023935,-0.0254334,4.52163,-2.5915,8.1813,0.00712977,0.023935,-0.0254334
0.026,0.00800383,9.58563,-1.5838,-0.0612818,0.138055,-0.376017,-2.00546,9.54987,-0.427902,-0.0155771,-0.0407515,0.078995,0.400927,-9.98669,-0.836767,-0.069379,-0.0385852,0.166004,3.8439,3.03115,8.76975,-0.0287249,0.0237344,0.0170401,-1.07631,-9.7586,-0.47497,-0.0715753,-0.0199474,0.00428996,4.51457,-2.58202,8.17512,0.00545478,0.0231484,-0.0245422,4.51457,-2.58202,8.17512,0.00545478,0.0231484,-0.0245422
0.027,0.00710702,9.59225,-1.60921,-0.0581358,0.135411,-0.37063,-2.01609,9.54245,-0.429924,-0.0144039,-0.0389253,0.0792253,0.41005,-9.98339,-0.834499,-0.0685738,-0.0399514,0.166438,3.84741,3.03712,8.78091,-0.0265516,0.0232683,0.0162077,-1.08399,-9.74434,-0.479932,-0.0727137,-0.0190303,0.0035035,4.51765,-2.58363,8.16813,0.00467462,0.0226712,-0.0234737,4.51765,-2.58363,8.16813,0.00467462,0.0226712,-0.0234737
0.028,0.0199372,9.59548,-1.65427,-0.0557825,0.134078,-0.365124,-1.98683,9.5405,-0.43889,-0.0146681,-0.0365856,0.0776648,0.38162,-9.95118,-0.830722,-0.0707963,-0.0423254,0.168313,3.85072,3.03727,8.79448,-0.0259555,0.0243496,0.0159035,-1.0939,-9.73027,-0.495096,-0.0748079,-0.0177297,0.00266582,4.54103,-2.60741,8.15956,0.00568409,0.0228127,-0.0220506,4.54103,-2.60741,8.15956,0.00568409,0.0228127,-0.0220506
0.029,0.0327673,9.59871,-1.69933,-0.0534293,0.132745,-0.359618,-1.95758,9.53855,-0.447855,-0.0149323,-0.034246,0.0761043,0.35319,-9.91897,-0.826944,-0.0730187,-0.0446994,0.170187,3.85403,3.03741,8.80805,-0.0253593,0.0254308,0.0155993,-1.10381,-9.71619,-0.510261,-0.0769021,-0.016429,0.00182815,4.5644,-2.63119,8.15098,0.00669356,0.0229542,-0.0206276,4.5644,-2.63119,8.15098,0.00669356,0.0229542,-0.0206276
0.03,0.0455975,9.60194,-1.74439,-0.051076,0.131412,-0.354112,-1.92833,9.5366,-0.456821,-0.0151965,-0.0319063,0.0745439,0.32476,-9.88676,-0.823167,-0.0752411,-0.0470735,0.172062,3.85734,3.03756,8.82162,-0.0247631,0.0265121,0.0152951,-1.11373,-9.70212,-0.525426,-0.0789963,-0.0151284,0.00099047,4.58778,-2.65498,8.1424,0.00770303,0.0230957,-0.0192045,4.58778,-2.65498,8.1424,0.00770303,0.0230957,-0.0192045
0.031,0.0584276,9.60517,-1.78944,-0.0487227,0.130079,-0.348606,-1.89908,9.53465,-0.465787,-0.0154606,-0.0295666,0.0729834,0.296331,-9.85456,-0.819389,-0.0774635,-0.0494475,0.173936,3.86065,3.03771,8.83519,-0.024167,0.0275934,0.0149909,-1.12364,-9.68805,-0.540591,-0.0810905,-0.0138278,0.000152793,4.61115,-2.67876,8.13383,0.0087125,0.0232372,-0.0177814,4.61115,-2.67876,8.13383,0.0087125,0.0232372,-0.0177814
0.032,0.0620376,9.61789,-1.79636,-0.0443103,0.129236,-0.342115,-1.87047,9.55972,-0.481363,-0.0154045,-0.0269763,0.0714242,0.315299,-9.88971,-0.840594,-0.0794854,-0.0513062,0.173108,3.84968,3.04552,8.82669,-0.0244584,0.0274269,0.0138075,-1.11673,-9.68943,-0.531069,-0.0799739,-0.0144047,-5.92516e-006,4.60835,-2.69536,8.13726,0.00964073,0.0234514,-0.0184336,4.60835,-2.69536,8.13726,0.00964073,0.0234514,-0.0184336
0.033,0.0644952,9.63179,-1.7985,-0.0396404,0.128455,-0.335501,-1.84194,9.58817,-0.497765,-0.0153084,-0.0243545,0.0698652,0.340192,-9.93328,-0.864921,-0.0814823,-0.0531005,0.171942,3.83692,3.05428,8.81543,-0.0248608,0.0271045,0.0125143,-1.10773,-9.69275,-0.518463,-0.078456,-0.0152163,-7.97729e-005,4.60228,-2.71107,8.14219,0.0105588,0.0236746,-0.0193452,4.60228,-2.71107,8.14219,0.0105588,0.0236746,-0.0193452
0.034,0.0669527,9.64569,-1.80065,-0.0349705,0.127673,-0.328887,-1.81341,9.61662,-0.514168,-0.0152122,-0.0217328,0.0683062,0.365085,-9.97685,-0.889249,-0.0834792,-0.0548947,0.170776,3.82416,3.06305,8.80417,-0.0252631,0.026782,0.011221,-1.09872,-9.69606,-0.505856,-0.0769381,-0.016028,-0.000153621,4.5962,-2.72678,8.14712,0.0114769,0.0238978,-0.0202569,4.5962,-2.72678,8.14712,0.0114769,0.0238978,-0.0202569
0.035,0.0694102,9.6596,-1.80279,-0.0303007,0.126892,-0.322272,-1.78488,9.64507,-0.53057,-0.0151161,-0.0191111,0.0667472,0.389978,-10.0204,-0.913576,-0.0854761,-0.056689,0.169611,3.81141,3.07181,8.79291,-0.0256655,0.0264595,0.00992773,-1.08972,-9.69938,-0.493249,-0.0754202,-0.0168396,-0.000227468,4.59013,-2.74249,8.15205,0.0123949,0.024121,-0.0211685,4.59013,-2.74249,8.15205,0.0123949,0.024121,-0.0211685
0.036,0.0767622,9.67199,-1.80492,-0.0251449,0.12612,-0.315083,-1.76697,9.6659,-0.554036,-0.0159687,-0.0168417,0.065421,0.41155,-10.0448,-0.938966,-0.0859919,-0.0586993,0.168666,3.79931,3.08349,8.781,-0.0253874,0.0263094,0.00911394,-1.06884,-9.71383,-0.483953,-0.0757113,-0.0162647,-0.000322564,4.57642,-2.75143,8.15887,0.0131203,0.0243604,-0.0220176,4.57642,-2.75143,8.15887,0.0131203,0.0243604,-0.0220176
0.037,0.0902321,9.68249,-1.80704,-0.0193816,0.125359,-0.307176,-1.76233,9.67721,-0.586332,-0.0180073,-0.0150127,0.0643857,0.428973,-10.0452,-0.965685,-0.0846564,-0.0609796,0.167998,3.78803,3.09879,8.76829,-0.0242585,0.0263746,0.00889949,-1.03311,-9.7422,-0.478796,-0.0782636,-0.0139566,-0.000444221,4.55316,-2.75191,8.16806,0.0136048,0.0246199,-0.0227886,4.55316,-2.75191,8.16806,0.0136048,0.0246199,-0.0227886
0.038,0.103702,9.69298,-1.80916,-0.0136184,0.124598,-0.299268,-1.75769,9.68852,-0.618628,-0.0200458,-0.0131838,0.0633504,0.446395,-10.0457,-0.992403,-0.0833208,-0.06326,0.16733,3.77675,3.1141,8.75558,-0.0231297,0.0264398,0.00868504,-0.997379,-9.77057,-0.473639,-0.0808158,-0.0116484,-0.000565877,4.52991,-2.75238,8.17725,0.0140894,0.0248794,-0.0235597,4.52991,-2.75238,8.17725,0.0140894,0.0248794,-0.0235597
0.039,0.117172,9.70348,-1.81128,-0.0078552,0.123837,-0.29136,-1.75305,9.69984,-0.650924,-0.0220844,-0.0113549,0.0623151,0.463817,-10.0461,-1.01912,-0.0819853,-0.0655403,0.166663,3.76547,3.1294,8.74287,-0.0220009,0.0265051,0.0084706,-0.961651,-9.79894,-0.468482,-0.0833681,-0.00934029,-0.000687533,4.50665,-2.75286,8.18644,0.0145739,0.025139,-0.0243307,4.50665,-2.75286,8.18644,0.0145739,0.025139,-0.0243307
0.04,0.130642,9.71398,-1.8134,-0.00209198,0.123076,-0.283452,-1.74841,9.71115,-0.68322,-0.024123,-0.00952592,0.0612798,0.48124,-10.0465,-1.04584,-0.0806497,-0.0678206,0.165995,3.75419,3.14471,8.73016,-0.0208721,0.0265703,0.00825615,-0.925923,-9.82731,-0.463325,-0.0859204,-0.00703216,-0.000809189,4.4834,-2.75333,8.19563,0.0150584,0.0253985,-0.0251017,4.4834,-2.75333,8.19563,0.0150584,0.0253985,-0.0251017
0.041,0.158082,9.71913,-1.80642,0.00319303,0.118406,-0.274546,-1.7445,9.71311,-0.653992,-0.0267487,-0.00762508,0.0590573,0.475038,-10.0139,-1.02866,-0.0800489,-0.0691172,0.165975,3.78141,3.13506,8.72424,-0.0211186,0.0254081,0.0083391,-0.92747,-9.82312,-0.47855,-0.0869564,-0.00820294,-0.00179135,4.46562,-2.75521,8.18682,0.0148472,0.0250792,-0.0256222,4.46562,-2.75521,8.18682,0.0148472,0.0250792,-0.0256222
0.042,0.185522,9.72429,-1.79944,0.00847804,0.113735,-0.265639,-1.74059,9.71507,-0.624764,-0.0293745,-0.00572425,0.0568349,0.468836,-9.9812,-1.01149,-0.079448,-0.0704137,0.165955,3.80862,3.12542,8.71832,-0.0213651,0.0242458,0.00842205,-0.929017,-9.81892,-0.493774,-0.0879925,-0.00937371,-0.00277352,4.44785,-2.75709,8.17802,0.014636,0.02476,-0.0261428,4.44785,-2.75709,8.17802,0.014636,0.02476,-0.0261428
0.043,0.212962,9.72944,-1.79247,0.0137631,0.109065,-0.256732,-1.73668,9.71702,-0.595537,-0.0320003,-0.00382341,0.0546124,0.462633,-9.94854,-0.99431,-0.0788471,-0.0717103,0.165935,3.83583,3.11577,8.7124,-0.0216116,0.0230836,0.008505,-0.930565,-9.81473,-0.508999,-0.0890285,-0.0105445,-0.00375568,4.43008,-2.75896,8.16922,0.0144248,0.0244407,-0.0266633,4.43008,-2.75896,8.16922,0.0144248,0.0244407,-0.0266633
0.044,0.240402,9.73459,-1.78549,0.0190481,0.104394,-0.247825,-1.73277,9.71898,-0.566309,-0.0346261,-0.00192258,0.05239,0.456431,-9.91588,-0.977133,-0.0782463,-0.0730069,0.165915,3.86304,3.10613,8.70648,-0.0218582,0.0219214,0.00858795,-0.932112,-9.81054,-0.524224,-0.0900645,-0.0117153,-0.00473785,4.4123,-2.76084,8.16041,0.0142136,0.0241214,-0.0271839,4.4123,-2.76084,8.16041,0.0142136,0.0241214,-0.0271839
0.045,0.24898,9.75067,-1.75729,0.0221783,0.095045,-0.237674,-1.74076,9.71835,-0.560095,-0.0355087,0.00058326,0.0519382,0.46622,-9.90042,-0.974486,-0.0774408,-0.0743696,0.166421,3.87011,3.11544,8.71474,-0.0226165,0.0208259,0.00809583,-0.938934,-9.78881,-0.542361,-0.0898991,-0.0122569,-0.00386585,4.40869,-2.76668,8.15538,0.0144249,0.0239596,-0.0282916,4.40869,-2.76668,8.15538,0.0144249,0.0239596,-0.0282916
0.046,0.242469,9.77548,-1.71211,0.0235847,0.0819524,-0.226527,-1.75827,9.71563,-0.572292,-0.0349968,0.0035731,0.0529031,0.4888,-9.89872,-0.983464,-0.0764717,-0.0757853,0.167348,3.86106,3.13992,8.73433,-0.0237842,0.0197839,0.00714366,-0.949976,-9.75304,-0.56283,-0.0887724,-0.0122954,-0.00151051,4.41642,-2.77568,8.15335,0.0149741,0.0239239,-0.0298691,4.41642,-2.77568,8.15335,0.0149741,0.0239239,-0.0298691
0.047,0.235958,9.80028,-1.66694,0.0249911,0.0688599,-0.215379,-1.77578,9.71292,-0.584489,-0.0344849,0.00656294,0.053868,0.511381,-9.89701,-0.992441,-0.0755027,-0.077201,0.168275,3.85201,3.16439,8.75391,-0.024952,0.0187419,0.00619149,-0.961018,-9.71727,-0.583298,-0.0876458,-0.0123338,0.000844835,4.42414,-2.78469,8.15133,0.0155233,0.0238881,-0.0314465,4.42414,-2.78469,8.15133,0.0155233,0.0238881,-0.0314465
0.048,0.229447,9.82509,-1.62176,0.0263975,0.0557673,-0.204232,-1.79329,9.7102,-0.596686,-0.033973,0.00955278,0.0548329,0.533961,-9.89531,-1.00142,-0.0745336,-0.0786166,0.169202,3.84296,3.18887,8.7735,-0.0261197,0.0176999,0.00523932,-0.97206,-9.68149,-0.603766,-0.0865191,-0.0123722,0.00320018,4.43186,-2.79369,8.14931,0.0160726,0.0238523,-0.033024,4.43186,-2.79369,8.14931,0.0160726,0.0238523,-0.033024
0.049,0.224369,9.84753,-1.57716,0.0276039,0.0420907,-0.193788,-1.80742,9.71062,-0.608102,-0.0336476,0.011872,0.0555672,0.554779,-9.89059,-1.01305,-0.0737514,-0.0798646,0.169987,3.83401,3.21,8.79,-0.0270396,0.0168172,0.00437071,-0.98087,-9.653,-0.622452,-0.0854195,-0.0121984,0.00514147,4.43868,-2.80286,8.14833,0.0166581,0.0237998,-0.0344758,4.43868,-2.80286,8.14833,0.0166581,0.0237998,-0.0344758
0.05,0.230759,9.85103,-1.53716,0.0272107,0.0237409,-0.188971,-1.79448,9.73614,-0.61327,-0.0348146,0.00882608,0.0544568,0.561491,-9.8617,-1.04594,-0.0744643,-0.0797709,0.169639,3.8258,3.20439,8.78176,-0.0259766,0.0172096,0.00417058,-0.971825,-9.68271,-0.626882,-0.0845366,-0.0103272,0.00377044,4.43822,-2.81333,8.15577,0.017534,0.0236135,-0.0349232,4.43822,-2.81333,8.15577,0.017534,0.0236135,-0.0349232
0.051,0.237148,9.85452,-1.49717,0.0268175,0.00539118,-0.184154,-1.78155,9.76166,-0.618437,-0.0359815,0.00578018,0.0533464,0.568203,-9.83282,-1.07882,-0.0751772,-0.0796772,0.169291,3.81759,3.19877,8.77351,-0.0249136,0.0176019,0.00397046,-0.962781,-9.71242,-0.631311,-0.0836536,-0.00845599,0.00239941,4.43776,-2.82381,8.16321,0.0184099,0.0234273,-0.0353706,4.43776,-2.82381,8.16321,0.0184099,0.0234273,-0.0353706
0.052,0.243537,9.85801,-1.45718,0.0264244,-0.0129586,-0.179337,-1.76862,9.78718,-0.623604,-0.0371485,0.00273428,0.052236,0.574915,-9.80394,-1.11171,-0.0758901,-0.0795835,0.168942,3.80939,3.19316,8.76527,-0.0238506,0.0179942,0.00377034,-0.953737,-9.74213,-0.63574,-0.0827706,-0.00658477,0.00102838,4.4373,-2.83428,8.17064,0.0192858,0.023241,-0.035818,4.4373,-2.83428,8.17064,0.0192858,0.023241,-0.035818
