Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0.001,0.908952,9.98485,-1.72182,0.187684,-0.330423,-0.891685,-1.12821,9.44543,-1.04971,0.0548781,-0.138901,0.456059,4.98872,-8.41637,1.49246,0.0865799,0.240417,0.368138,4.20655,1.34113,8.98549,0.102491,0.00354395,0.030356,0.218588,-9.50966,2.41771,0.0234575,-0.0736533,-0.396877,4.56393,-3.21634,7.91601,-0.114961,-0.0347086,0.0620924,4.56393,-3.21634,7.91601,-0.114961,-0.0347086,0.0620924
0.002,0.935165,10.032,-1.72724,0.17764,-0.321931,-0.866575,-1.13998,9.45572,-1.03777,0.0548059,-0.134164,0.450982,5.04285,-8.44158,1.40457,0.0936574,0.287644,0.371392,4.20494,1.42303,8.94486,0.104032,-0.00186425,0.025099,0.268314,-9.53713,2.35587,0.016721,-0.0469996,-0.386212,4.60243,-3.17637,7.91374,-0.112318,-0.0326235,0.0611869,4.60243,-3.17637,7.91374,-0.112318,-0.0326235,0.0611869
0.003,0.961377,10.0791,-1.73265,0.167597,-0.313438,-0.841464,-1.15175,9.46601,-1.02582,0.0547338,-0.129426,0.445906,5.09698,-8.46678,1.31669,0.100735,0.334871,0.374647,4.20334,1.50493,8.90423,0.105574,-0.00727246,0.0198419,0.31804,-9.5646,2.29403,0.00998454,-0.020346,-0.375547,4.64092,-3.13641,7.91146,-0.109675,-0.0305384,0.0602814,4.64092,-3.13641,7.91146,-0.109675,-0.0305384,0.0602814
0.004,0.987589,10.1263,-1.73807,0.157553,-0.304946,-0.816354,-1.16352,9.4763,-1.01387,0.0546617,-0.124689,0.44083,5.15111,-8.49199,1.2288,0.107812,0.382098,0.377901,4.20173,1.58682,8.8636,0.107116,-0.0126807,0.0145848,0.367765,-9.59206,2.23219,0.00324806,0.00630764,-0.364881,4.67942,-3.09644,7.90919,-0.107031,-0.0284533,0.0593759,4.67942,-3.09644,7.90919,-0.107031,-0.0284533,0.0593759
0.005,1.01442,10.1687,-1.75722,0.147442,-0.297137,-0.791845,-1.13591,9.48562,-1.00913,0.0541321,-0.117817,0.435107,5.18619,-8.50669,1.15091,0.113234,0.426642,0.380242,4.18219,1.71437,8.81176,0.106495,-0.018286,0.0092942,0.413085,-9.59897,2.13008,-0.0034286,0.0335415,-0.354191,4.6939,-3.07649,7.91009,-0.106013,-0.0290305,0.0609776,4.6939,-3.07649,7.91009,-0.106013,-0.0290305,0.0609776
0.006,1.04174,10.2073,-1.78735,0.137277,-0.289874,-0.767818,-1.07679,9.49415,-1.01016,0.0532365,-0.109238,0.428867,5.20603,-8.51299,1.08102,0.117332,0.469039,0.381852,4.14828,1.87844,8.75096,0.104144,-0.0240491,0.00397669,0.45488,-9.58942,1.99575,-0.0100574,0.0612394,-0.343482,4.68918,-3.07254,7.91352,-0.106295,-0.0317374,0.0645851,4.68918,-3.07254,7.91352,-0.106295,-0.0317374,0.0645851
0.007,1.06906,10.246,-1.81749,0.127112,-0.282611,-0.743791,-1.01766,9.50268,-1.01119,0.0523408,-0.100659,0.422627,5.22588,-8.5193,1.01113,0.121429,0.511436,0.383462,4.11438,2.0425,8.69016,0.101792,-0.0298122,-0.00134082,0.496675,-9.57987,1.86143,-0.0166862,0.0889374,-0.332773,4.68445,-3.0686,7.91695,-0.106577,-0.0344444,0.0681926,4.68445,-3.0686,7.91695,-0.106577,-0.0344444,0.0681926
0.008,1.09639,10.2846,-1.84762,0.116947,-0.275348,-0.719763,-0.958542,9.51121,-1.01222,0.0514452,-0.0920802,0.416387,5.24573,-8.5256,0.941236,0.125527,0.553832,0.385072,4.08048,2.20657,8.62936,0.0994407,-0.0355753,-0.00665833,0.53847,-9.57032,1.72711,-0.023315,0.116635,-0.322064,4.67973,-3.06466,7.92039,-0.106859,-0.0371513,0.0718,4.67973,-3.06466,7.92039,-0.106859,-0.0371513,0.0718
0.009,1.12788,10.3218,-1.88002,0.106831,-0.268318,-0.695699,-0.899584,9.52121,-1.01308,0.0505418,-0.0836887,0.409884,5.26198,-8.53265,0.871235,0.129286,0.594833,0.386287,4.04644,2.36997,8.57131,0.0972813,-0.041183,-0.0119735,0.578928,-9.56064,1.58542,-0.0300147,0.144165,-0.311337,4.67703,-3.06353,7.9234,-0.10686,-0.0393919,0.0749481,4.67703,-3.06353,7.9234,-0.10686,-0.0393919,0.0749481
0.01,1.19269,10.3475,-1.93058,0.0970998,-0.263154,-0.671341,-0.84193,9.54301,-1.0126,0.0495754,-0.0767978,0.401279,5.24947,-8.54569,0.800363,0.130338,0.62467,0.384337,4.01125,2.52807,8.53526,0.0966585,-0.0455479,-0.0172704,0.608687,-9.54988,1.38489,-0.0372812,0.17035,-0.300459,4.69059,-3.08494,7.92304,-0.104622,-0.0379017,0.0744211,4.69059,-3.08494,7.92304,-0.104622,-0.0379017,0.0744211
0.011,1.2575,10.3732,-1.98115,0.0873689,-0.257989,-0.646983,-0.784276,9.5648,-1.01211,0.048609,-0.069907,0.392674,5.23696,-8.55873,0.729491,0.131391,0.654506,0.382386,3.97606,2.68616,8.49922,0.0960357,-0.0499129,-0.0225672,0.638446,-9.53912,1.18435,-0.0445477,0.196534,-0.289582,4.70414,-3.10634,7.92269,-0.102384,-0.0364114,0.0738942,4.70414,-3.10634,7.92269,-0.102384,-0.0364114,0.0738942
0.012,1.32232,10.3989,-2.03171,0.0776379,-0.252825,-0.622625,-0.726623,9.5866,-1.01163,0.0476426,-0.0630162,0.384069,5.22446,-8.57177,0.658619,0.132443,0.684343,0.380436,3.94087,2.84425,8.46318,0.095413,-0.0542778,-0.027864,0.668205,-9.52836,0.983814,-0.0518143,0.222718,-0.278705,4.7177,-3.12775,7.92233,-0.100146,-0.0349212,0.0733672,4.7177,-3.12775,7.92233,-0.100146,-0.0349212,0.0733672
