Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0.001,-0.527508,9.47849,-2.0065,0.00233726,0.0309371,0.00218205,-1.59967,9.75055,-0.667445,0.000705917,0.00499673,0.0166288,0.522666,-9.89245,-0.77714,-0.0181622,0.0117519,0.0033169,3.68818,3.36592,8.71442,-0.0145917,0.000218892,0.0037751,-0.943816,-9.84239,-0.415049,-0.069605,0.0300597,-0.00950111,4.45573,-3.07177,8.09692,-0.0231462,0.00168955,0.0129514,4.45573,-3.07177,8.09692,-0.0231462,0.00168955,0.0129514
0.002,-0.531166,9.46814,-2.01969,0.00198006,0.0304886,0.00173357,-1.60064,9.75491,-0.672408,0.00261645,0.00427188,0.0154171,0.517042,-9.90634,-0.77202,-0.0175025,0.0121576,0.00419674,3.67533,3.34831,8.73856,-0.0120676,-0.000379925,0.00574333,-0.942767,-9.85384,-0.427382,-0.070314,0.0302837,-0.00941723,4.45106,-3.07153,8.09187,-0.0238215,0.0015688,0.0131758,4.45106,-3.07153,8.09187,-0.0238215,0.0015688,0.0131758
0.003,-0.534825,9.45779,-2.03288,0.00162286,0.0300401,0.00128508,-1.60161,9.75927,-0.677371,0.00452699,0.00354702,0.0142053,0.511418,-9.92022,-0.7669,-0.0168428,0.0125632,0.00507659,3.66247,3.33071,8.76271,-0.00954353,-0.000978742,0.00771157,-0.941718,-9.86529,-0.439715,-0.071023,0.0305078,-0.00933334,4.44639,-3.07129,8.08682,-0.0244968,0.00144805,0.0134001,4.44639,-3.07129,8.08682,-0.0244968,0.00144805,0.0134001
0.004,-0.538483,9.44744,-2.04606,0.00126566,0.0295916,0.000836596,-1.60258,9.76363,-0.682334,0.00643753,0.00282216,0.0129936,0.505794,-9.9341,-0.761781,-0.0161831,0.0129689,0.00595643,3.64962,3.31311,8.78685,-0.00701942,-0.00157756,0.0096798,-0.940669,-9.87674,-0.452048,-0.0717321,0.0307319,-0.00924946,4.44172,-3.07105,8.08176,-0.025172,0.00132729,0.0136245,4.44172,-3.07105,8.08176,-0.025172,0.00132729,0.0136245
0.005,-0.543079,9.43665,-2.04926,0.00175238,0.0297649,0.000226042,-1.60261,9.76325,-0.695847,0.00744082,0.00197849,0.0121249,0.494454,-9.95095,-0.761669,-0.0156119,0.0129923,0.00613531,3.64819,3.30595,8.79824,-0.00665188,-0.00157499,0.0103385,-0.930194,-9.88239,-0.450907,-0.0717679,0.031102,-0.00931838,4.43726,-3.07598,8.07187,-0.0255633,0.000402786,0.014207,4.43726,-3.07598,8.07187,-0.0255633,0.000402786,0.014207
0.006,-0.548425,9.42551,-2.04448,0.00291422,0.0304356,-0.000514169,-1.6019,9.75906,-0.716202,0.00771833,0.00103976,0.0115306,0.47854,-9.97017,-0.765564,-0.0151116,0.0127099,0.00575342,3.65591,3.30713,8.79943,-0.00800959,-0.00109132,0.00994955,-0.912177,-9.8834,-0.438986,-0.0712653,0.0315888,-0.00950956,4.43298,-3.08505,8.05812,-0.0257274,-0.00116472,0.015076,4.43298,-3.08505,8.05812,-0.0257274,-0.00116472,0.015076
0.007,-0.553771,9.41437,-2.03969,0.00407606,0.0311062,-0.00125438,-1.60119,9.75488,-0.736557,0.00799583,0.000101037,0.0109364,0.462626,-9.98938,-0.769459,-0.0146112,0.0124274,0.00537154,3.66363,3.30832,8.80062,-0.0093673,-0.000607652,0.00956061,-0.89416,-9.88441,-0.427066,-0.0707626,0.0320756,-0.00970073,4.42871,-3.09411,8.04436,-0.0258914,-0.00273223,0.015945,4.42871,-3.09411,8.04436,-0.0258914,-0.00273223,0.015945
0.008,-0.559117,9.40323,-2.0349,0.0052379,0.0317769,-0.00199459,-1.60047,9.75069,-0.756911,0.00827333,-0.000837689,0.0103422,0.446712,-10.0086,-0.773354,-0.0141108,0.012145,0.00498966,3.67135,3.30951,8.80181,-0.010725,-0.000123981,0.00917167,-0.876143,-9.88542,-0.415145,-0.07026,0.0325624,-0.00989191,4.42443,-3.10318,8.0306,-0.0260555,-0.00429974,0.016814,4.42443,-3.10318,8.0306,-0.0260555,-0.00429974,0.016814
0.009,-0.566174,9.3954,-2.02955,0.00611325,0.0323489,-0.0026261,-1.59724,9.74583,-0.769978,0.00844805,-0.0017795,0.00997611,0.432963,-10.0236,-0.777874,-0.0136681,0.0118713,0.00474932,3.67562,3.30907,8.80096,-0.0119918,0.000129442,0.00866159,-0.857982,-9.88589,-0.403264,-0.0697452,0.0331222,-0.0101198,4.4195,-3.1118,8.01847,-0.0263184,-0.00576212,0.0175195,4.4195,-3.1118,8.01847,-0.0263184,-0.00576212,0.0175195
0.01,-0.586919,9.41406,-2.01977,0.00469661,0.0321307,-0.00238799,-1.57383,9.73555,-0.724737,0.00780046,-0.00274598,0.0114356,0.436537,-10.0049,-0.787399,-0.0136871,0.0116673,0.00564136,3.65233,3.29568,8.78388,-0.0125316,-0.00145912,0.00718232,-0.838678,-9.88198,-0.391695,-0.0691336,0.0342667,-0.0106419,4.40941,-3.11686,8.01942,-0.0273722,-0.00638352,0.0169173,4.40941,-3.11686,8.01942,-0.0273722,-0.00638352,0.0169173
0.011,-0.607664,9.43272,-2.00998,0.00327998,0.0319126,-0.00214989,-1.55042,9.72526,-0.679496,0.00715287,-0.00371245,0.0128952,0.440111,-9.9862,-0.796924,-0.013706,0.0114633,0.0065334,3.62905,3.28229,8.7668,-0.0130713,-0.00304768,0.00570306,-0.819373,-9.87807,-0.380127,-0.068522,0.0354111,-0.0111639,4.39932,-3.12192,8.02037,-0.028426,-0.00700492,0.0163151,4.39932,-3.12192,8.02037,-0.028426,-0.00700492,0.0163151
0.012,-0.628409,9.45137,-2.00019,0.00186335,0.0316945,-0.00191179,-1.52701,9.71498,-0.634255,0.00650528,-0.00467893,0.0143547,0.443684,-9.96751,-0.806449,-0.0137249,0.0112594,0.00742544,3.60576,3.26889,8.74972,-0.0136111,-0.00463624,0.00422379,-0.800068,-9.87416,-0.368558,-0.0679104,0.0365555,-0.0116859,4.38923,-3.12699,8.02132,-0.0294799,-0.00762631,0.0157129,4.38923,-3.12699,8.02132,-0.0294799,-0.00762631,0.0157129
0.013,-0.649154,9.47003,-1.9904,0.000446715,0.0314764,-0.00167368,-1.5036,9.70469,-0.589014,0.00585769,-0.0056454,0.0158142,0.447258,-9.94881,-0.815974,-0.0137439,0.0110554,0.00831748,3.58247,3.2555,8.73264,-0.0141508,-0.0062248,0.00274453,-0.780764,-9.87025,-0.356989,-0.0672989,0.0376999,-0.0122079,4.37913,-3.13205,8.02226,-0.0305337,-0.00824771,0.0151107,4.37913,-3.13205,8.02226,-0.0305337,-0.00824771,0.0151107
0.014,-0.650453,9.47368,-1.98723,-0.000468331,0.0309392,-0.00135517,-1.50911,9.69076,-0.588075,0.00588478,-0.00501426,0.0169926,0.45714,-9.93427,-0.805867,-0.0135492,0.0108625,0.00907516,3.59407,3.26185,8.71986,-0.0147356,-0.00713859,0.00259464,-0.790175,-9.86424,-0.35154,-0.0675879,0.0372348,-0.0125283,4.38105,-3.13377,8.03177,-0.0308221,-0.00766587,0.0147843,4.38105,-3.13377,8.03177,-0.0308221,-0.00766587,0.0147843
0.015,-0.64203,9.46982,-1.98736,-0.00113258,0.0302424,-0.000996446,-1.52908,9.675,-0.609287,0.00624921,-0.00358431,0.0180303,0.470177,-9.92181,-0.785943,-0.0132477,0.0106753,0.00976567,3.62312,3.27808,8.70922,-0.0153428,-0.00771499,0.00310943,-0.813945,-9.85718,-0.349149,-0.0683272,0.0359648,-0.0127479,4.38898,-3.13382,8.04555,-0.0307278,-0.0064824,0.0145956,4.38898,-3.13382,8.04555,-0.0307278,-0.0064824,0.0145956
0.016,-0.633607,9.46597,-1.98749,-0.00179684,0.0295457,-0.000637725,-1.54904,9.65924,-0.630498,0.00661363,-0.00215436,0.0190681,0.483213,-9.90936,-0.766019,-0.0129462,0.0104881,0.0104562,3.65217,3.2943,8.69857,-0.01595,-0.0082914,0.00362422,-0.837714,-9.85012,-0.346759,-0.0690665,0.0346948,-0.0129675,4.3969,-3.13387,8.05934,-0.0306335,-0.00529894,0.014407,4.3969,-3.13387,8.05934,-0.0306335,-0.00529894,0.014407
0.017,-0.625184,9.46211,-1.98763,-0.00246109,0.0288489,-0.000279005,-1.56901,9.64347,-0.65171,0.00697806,-0.00072441,0.0201059,0.496249,-9.8969,-0.746096,-0.0126448,0.0103008,0.0111467,3.68121,3.31053,8.68793,-0.0165572,-0.0088678,0.00413902,-0.861484,-9.84306,-0.344369,-0.0698058,0.0334248,-0.0131871,4.40482,-3.13392,8.07312,-0.0305392,-0.00411547,0.0142184,4.40482,-3.13392,8.07312,-0.0305392,-0.00411547,0.0142184
0.018,-0.616723,9.45892,-1.98753,-0.00267602,0.0282947,0.000194452,-1.58284,9.6355,-0.670334,0.0070269,-0.00021349,0.0210789,0.507798,-9.88549,-0.72927,-0.012763,0.00992052,0.0115709,3.70267,3.32282,8.68165,-0.0167162,-0.00916408,0.00495309,-0.879885,-9.83746,-0.342899,-0.0706637,0.0323062,-0.0134676,4.41249,-3.13203,8.08433,-0.0305197,-0.00325961,0.0139856,4.41249,-3.13203,8.08433,-0.0305197,-0.00325961,0.0139856
0.019,-0.608128,9.45804,-1.98661,-0.00131831,0.0282393,0.00106949,-1.5752,9.65479,-0.679895,0.00597118,-0.00291918,0.0218256,0.514141,-9.87775,-0.723288,-0.0143503,0.00886441,0.011063,3.69756,3.32133,8.6906,-0.0153066,-0.00847993,0.00681462,-0.879495,-9.83695,-0.344652,-0.0719367,0.0317174,-0.0139612,4.41924,-3.12332,8.08651,-0.0307621,-0.00355038,0.013598,4.41924,-3.12332,8.08651,-0.0307621,-0.00355038,0.013598
0.02,-0.599534,9.45717,-1.98569,3.93983e-005,0.028184,0.00194452,-1.56757,9.67408,-0.689457,0.00491546,-0.00562487,0.0225722,0.520484,-9.87001,-0.717306,-0.0159376,0.0078083,0.0105551,3.69246,3.31984,8.69956,-0.013897,-0.00779578,0.00867615,-0.879106,-9.83645,-0.346404,-0.0732096,0.0311285,-0.0144548,4.42599,-3.1146,8.08869,-0.0310045,-0.00384115,0.0132105,4.42599,-3.1146,8.08869,-0.0310045,-0.00384115,0.0132105
0.021,-0.590939,9.45629,-1.98477,0.00139711,0.0281286,0.00281956,-1.55994,9.69337,-0.699019,0.00385974,-0.00833056,0.0233188,0.526827,-9.86227,-0.711324,-0.0175248,0.00675219,0.0100473,3.68735,3.31835,8.70852,-0.0124874,-0.00711163,0.0105377,-0.878716,-9.83594,-0.348156,-0.0744826,0.0305397,-0.0149484,4.43275,-3.10589,8.09087,-0.0312468,-0.00413191,0.0128229,4.43275,-3.10589,8.09087,-0.0312468,-0.00413191,0.0128229
0.022,-0.582344,9.45542,-1.98386,0.00275482,0.0280732,0.0036946,-1.5523,9.71266,-0.708581,0.00280402,-0.0110362,0.0240654,0.53317,-9.85453,-0.705342,-0.0191121,0.00569609,0.00953942,3.68224,3.31685,8.71747,-0.0110778,-0.00642748,0.0123992,-0.878327,-9.83543,-0.349909,-0.0757555,0.0299509,-0.0154419,4.4395,-3.09718,8.09305,-0.0314892,-0.00442268,0.0124354,4.4395,-3.09718,8.09305,-0.0314892,-0.00442268,0.0124354
0.023,-0.579539,9.45277,-1.99262,0.00271994,0.0277344,0.00362072,-1.55767,9.72151,-0.708087,0.00335525,-0.0121825,0.0222069,0.542507,-9.86858,-0.716175,-0.019537,0.00599665,0.00939165,3.67486,3.30918,8.70674,-0.0117684,-0.00529973,0.011717,-0.868674,-9.83476,-0.360415,-0.0758455,0.0304304,-0.0152867,4.45241,-3.10166,8.08743,-0.0323741,-0.00420093,0.0130124,4.45241,-3.10166,8.08743,-0.0323741,-0.00420093,0.0130124
0.024,-0.578387,9.44961,-2.00414,0.00228719,0.0273145,0.00327572,-1.56676,9.72736,-0.70472,0.00436561,-0.0128833,0.0196041,0.5527,-9.88885,-0.731812,-0.0196297,0.00668484,0.00934677,3.66683,3.29973,8.69037,-0.0130589,-0.00404523,0.0103079,-0.856374,-9.83403,-0.373422,-0.0755974,0.0312152,-0.0149462,4.46707,-3.10991,8.07958,-0.0334426,-0.00383274,0.0138651,4.46707,-3.10991,8.07958,-0.0334426,-0.00383274,0.0138651
0.025,-0.577236,9.44646,-2.01567,0.00185443,0.0268946,0.00293072,-1.57584,9.73322,-0.701352,0.00537597,-0.013584,0.0170013,0.562893,-9.90911,-0.747449,-0.0197225,0.00737302,0.00930189,3.6588,3.29029,8.67401,-0.0143495,-0.00279074,0.00889886,-0.844073,-9.83331,-0.386429,-0.0753494,0.032,-0.0146056,4.48174,-3.11816,8.07174,-0.0345111,-0.00346455,0.0147178,4.48174,-3.11816,8.07174,-0.0345111,-0.00346455,0.0147178
0.026,-0.576084,9.4433,-2.0272,0.00142168,0.0264747,0.00258572,-1.58493,9.73908,-0.697985,0.00638632,-0.0142848,0.0143985,0.573086,-9.92938,-0.763086,-0.0198152,0.00806121,0.00925701,3.65077,3.28084,8.65765,-0.0156401,-0.00153625,0.00748981,-0.831773,-9.83259,-0.399436,-0.0751013,0.0327848,-0.014265,4.49641,-3.12641,8.06389,-0.0355796,-0.00309637,0.0155704,4.49641,-3.12641,8.06389,-0.0355796,-0.00309637,0.0155704
0.027,-0.574442,9.44341,-2.03603,0.00155449,0.0261336,0.00197597,-1.57683,9.74208,-0.69362,0.00716414,-0.0147638,0.0126667,0.578024,-9.94739,-0.769726,-0.0195956,0.0084457,0.00890843,3.64679,3.27471,8.65425,-0.0159132,-0.00127706,0.00655324,-0.819966,-9.82853,-0.404961,-0.0746127,0.0331807,-0.0138763,4.50684,-3.13517,8.0564,-0.0365595,-0.00261354,0.0165377,4.50684,-3.13517,8.0564,-0.0365595,-0.00261354,0.0165377
0.028,-0.571817,9.45006,-2.03947,0.00281845,0.0259502,0.000836725,-1.53435,9.73938,-0.687262,0.00747688,-0.0147994,0.0126772,0.572453,-9.96089,-0.758372,-0.0187511,0.0082228,0.00795246,3.6509,3.2752,8.67677,-0.0141511,-0.00300849,0.00656164,-0.809144,-9.81781,-0.395523,-0.0736428,0.0327987,-0.0133914,4.50882,-3.14496,8.04962,-0.0373621,-0.00190145,0.0177343,4.50882,-3.14496,8.04962,-0.0373621,-0.00190145,0.0177343
0.029,-0.569192,9.4567,-2.04291,0.00408241,0.0257668,-0.000302521,-1.49187,9.73668,-0.680904,0.00778962,-0.0148349,0.0126877,0.566882,-9.97438,-0.747018,-0.0179065,0.0079999,0.0069965,3.65501,3.27569,8.6993,-0.0123891,-0.00473991,0.00657003,-0.798322,-9.80709,-0.386086,-0.0726729,0.0324168,-0.0129065,4.5108,-3.15475,8.04283,-0.0381646,-0.00118935,0.0189309,4.5108,-3.15475,8.04283,-0.0381646,-0.00118935,0.0189309
0.03,-0.566568,9.46335,-2.04635,0.00534636,0.0255834,-0.00144177,-1.4494,9.73398,-0.674545,0.00810235,-0.0148705,0.0126982,0.561311,-9.98787,-0.735664,-0.017062,0.007777,0.00604053,3.65912,3.27618,8.72182,-0.010627,-0.00647134,0.00657842,-0.787501,-9.79637,-0.376648,-0.0717031,0.0320348,-0.0124215,4.51279,-3.16454,8.03605,-0.0389672,-0.000477253,0.0201275,4.51279,-3.16454,8.03605,-0.0389672,-0.000477253,0.0201275
0.031,-0.563943,9.46999,-2.04979,0.00661032,0.0254,-0.00258101,-1.40692,9.73128,-0.668187,0.00841509,-0.014906,0.0127087,0.55574,-10.0014,-0.72431,-0.0162175,0.00755411,0.00508456,3.66323,3.27666,8.74435,-0.00886494,-0.00820277,0.00658682,-0.776679,-9.78565,-0.36721,-0.0707332,0.0316528,-0.0119366,4.51477,-3.17433,8.02927,-0.0397698,0.000234845,0.021324,4.51477,-3.17433,8.02927,-0.0397698,0.000234845,0.021324
0.032,-0.556315,9.47632,-2.04405,0.00600024,0.0247543,-0.00280508,-1.45003,9.73892,-0.70862,0.00986906,-0.0137056,0.0131254,0.560324,-10.005,-0.720727,-0.0151516,0.00730147,0.00482176,3.67327,3.28263,8.74408,-0.00988003,-0.00618899,0.00591994,-0.800511,-9.7879,-0.360187,-0.0706859,0.0310529,-0.0123742,4.5012,-3.17348,8.02801,-0.0388637,1.14254e-005,0.0216782,4.5012,-3.17348,8.02801,-0.0388637,1.14254e-005,0.0216782
0.033,-0.548063,9.48261,-2.03717,0.0051559,0.0240507,-0.00291474,-1.50384,9.74784,-0.754902,0.0114657,-0.0123506,0.0135928,0.566178,-10.0073,-0.718115,-0.014058,0.00704512,0.0046456,3.68406,3.28928,8.74095,-0.0112423,-0.00370706,0.00516866,-0.828674,-9.79178,-0.353465,-0.0707539,0.0304257,-0.0129272,4.48569,-3.1713,8.02745,-0.037744,-0.000328933,0.0219271,4.48569,-3.1713,8.02745,-0.037744,-0.000328933,0.0219271
0.034,-0.53981,9.4889,-2.03028,0.00431157,0.0233472,-0.00302441,-1.55765,9.75677,-0.801183,0.0130623,-0.0109956,0.0140603,0.572032,-10.0097,-0.715504,-0.0129644,0.00678877,0.00446945,3.69484,3.29593,8.73783,-0.0126045,-0.00122514,0.00441738,-0.856838,-9.79565,-0.346743,-0.0708219,0.0297985,-0.0134801,4.47017,-3.16912,8.02689,-0.0366242,-0.000669292,0.022176,4.47017,-3.16912,8.02689,-0.0366242,-0.000669292,0.022176
0.035,-0.531557,9.49519,-2.0234,0.00346724,0.0226436,-0.00313407,-1.61146,9.76569,-0.847465,0.0146589,-0.00964055,0.0145277,0.577886,-10.0121,-0.712892,-0.0118708,0.00653242,0.00429329,3.70562,3.30258,8.7347,-0.0139667,0.00125679,0.0036661,-0.885002,-9.79953,-0.340021,-0.0708899,0.0291714,-0.0140331,4.45466,-3.16695,8.02632,-0.0355045,-0.00100965,0.0224249,4.45466,-3.16695,8.02632,-0.0355045,-0.00100965,0.0224249
0.036,-0.531205,9.49982,-2.01822,0.00285853,0.0225173,-0.00313504,-1.64472,9.76453,-0.860787,0.0156901,-0.00834472,0.0154072,0.580459,-10.0056,-0.720355,-0.0114725,0.00676617,0.00446862,3.7108,3.30598,8.72985,-0.014536,0.00241197,0.00377585,-0.908526,-9.80345,-0.337183,-0.071053,0.0297155,-0.0142071,4.44603,-3.16369,8.02243,-0.0348791,-0.000983414,0.0222424,4.44603,-3.16369,8.02243,-0.0348791,-0.000983414,0.0222424
0.037,-0.540727,9.50239,-2.01517,0.00254437,0.0231124,-0.00300013,-1.65229,9.75074,-0.832909,0.0160145,-0.00712283,0.0168018,0.57893,-9.9881,-0.740413,-0.0119435,0.00761254,0.00508331,3.70898,3.30533,8.72282,-0.0141139,0.0019087,0.00496188,-0.92625,-9.80743,-0.339198,-0.0713348,0.0317239,-0.0139076,4.44601,-3.1591,8.01436,-0.0348715,-0.000498934,0.0215207,4.44601,-3.1591,8.01436,-0.0348715,-0.000498934,0.0215207
0.038,-0.55025,9.50496,-2.01212,0.00223021,0.0237075,-0.00286521,-1.65986,9.73696,-0.805031,0.0163388,-0.00590094,0.0181963,0.577402,-9.97056,-0.76047,-0.0124145,0.00845892,0.005698,3.70716,3.30469,8.71579,-0.0136918,0.00140544,0.00614792,-0.943973,-9.81141,-0.341214,-0.0716167,0.0337322,-0.0136081,4.44599,-3.15451,8.0063,-0.0348639,-1.44545e-005,0.0207991,4.44599,-3.15451,8.0063,-0.0348639,-1.44545e-005,0.0207991
0.039,-0.559773,9.50752,-2.00907,0.00191605,0.0243026,-0.0027303,-1.66743,9.72318,-0.777153,0.0166632,-0.00467905,0.0195909,0.575873,-9.95303,-0.780528,-0.0128855,0.0093053,0.00631269,3.70534,3.30404,8.70876,-0.0132698,0.000902176,0.00733396,-0.961697,-9.81538,-0.343229,-0.0718985,0.0357406,-0.0133086,4.44597,-3.14992,7.99824,-0.0348564,0.000470025,0.0200774,4.44597,-3.14992,7.99824,-0.0348564,0.000470025,0.0200774
0.04,-0.569295,9.51009,-2.00602,0.00160189,0.0248977,-0.00259539,-1.675,9.70939,-0.749275,0.0169876,-0.00345717,0.0209854,0.574345,-9.9355,-0.800585,-0.0133564,0.0101517,0.00692738,3.70352,3.30339,8.70173,-0.0128477,0.000398912,0.00852,-0.979421,-9.81936,-0.345244,-0.0721804,0.0377489,-0.0130091,4.44594,-3.14533,7.99018,-0.0348488,0.000954505,0.0193557,4.44594,-3.14533,7.99018,-0.0348488,0.000954505,0.0193557
0.041,-0.564888,9.49889,-1.99746,0.00202742,0.0249764,-0.000842004,-1.62664,9.71692,-0.729084,0.0156204,-0.00638586,0.0210562,0.569635,-9.92595,-0.817919,-0.0145505,0.00934933,0.00666917,3.7149,3.31043,8.69823,-0.0120652,0.000501587,0.00808977,-0.956279,-9.81517,-0.3387,-0.0720628,0.0375535,-0.0123749,4.45288,-3.13919,8.00019,-0.0357325,0.00143899,0.0188465,4.45288,-3.13919,8.00019,-0.0357325,0.00143899,0.0188465
0.042,-0.56048,9.48768,-1.9889,0.00245295,0.0250551,0.00091138,-1.57829,9.72444,-0.708893,0.0142533,-0.00931455,0.021127,0.564924,-9.91641,-0.835253,-0.0157446,0.00854699,0.00641096,3.72628,3.31746,8.69473,-0.0112827,0.000604263,0.00765954,-0.933138,-9.81098,-0.332155,-0.0719452,0.0373581,-0.0117407,4.45981,-3.13304,8.01021,-0.0366161,0.00192347,0.0183373,4.45981,-3.13304,8.01021,-0.0366161,0.00192347,0.0183373
0.043,-0.556073,9.47647,-1.98034,0.00287848,0.0251338,0.00266476,-1.52994,9.73197,-0.688702,0.0128862,-0.0122432,0.0211978,0.560214,-9.90686,-0.852586,-0.0169386,0.00774464,0.00615275,3.73767,3.3245,8.69122,-0.0105001,0.000706938,0.00722931,-0.909996,-9.8068,-0.32561,-0.0718276,0.0371626,-0.0111066,4.46675,-3.1269,8.02023,-0.0374998,0.00240795,0.0178281,4.46675,-3.1269,8.02023,-0.0374998,0.00240795,0.0178281
0.044,-0.551665,9.46527,-1.97177,0.00330402,0.0252125,0.00441815,-1.48158,9.73949,-0.668511,0.011519,-0.0151719,0.0212685,0.555504,-9.89732,-0.86992,-0.0181327,0.0069423,0.00589454,3.74905,3.33154,8.68772,-0.00971762,0.000809614,0.00679908,-0.886854,-9.80261,-0.319065,-0.07171,0.0369672,-0.0104724,4.47368,-3.12076,8.03025,-0.0383835,0.00289243,0.0173189,4.47368,-3.12076,8.03025,-0.0383835,0.00289243,0.0173189
0.045,-0.540648,9.45495,-1.97492,0.00308964,0.0249426,0.00510197,-1.47631,9.75172,-0.677047,0.0113939,-0.0159004,0.0206561,0.546449,-9.8956,-0.878969,-0.0187267,0.00626949,0.00580709,3.75347,3.33362,8.68566,-0.00982429,0.000187659,0.0060715,-0.87094,-9.79898,-0.317208,-0.0717697,0.0364762,-0.010976,4.46785,-3.11674,8.03564,-0.0381187,0.00250104,0.0179474,4.46785,-3.11674,8.03564,-0.0381187,0.00250104,0.0179474
0.046,-0.524342,9.44535,-1.98742,0.00236333,0.0243938,0.00493013,-1.50551,9.7677,-0.708564,0.0122623,-0.0148688,0.019497,0.533918,-9.90014,-0.881391,-0.0188407,0.00570032,0.00585626,3.75233,3.33174,8.68474,-0.0106423,-0.001014,0.00510604,-0.860808,-9.79579,-0.319099,-0.0719712,0.0357488,-0.0123898,4.4518,-3.11441,8.03733,-0.036935,0.00140895,0.0194859,4.4518,-3.11441,8.03733,-0.036935,0.00140895,0.0194859
0.047,-0.508037,9.43574,-1.99992,0.00163703,0.023845,0.0047583,-1.53471,9.78369,-0.740082,0.0131308,-0.0138372,0.0183379,0.521387,-9.90468,-0.883812,-0.0189547,0.00513114,0.00590543,3.75119,3.32985,8.68383,-0.0114603,-0.00221566,0.00414058,-0.850676,-9.79261,-0.320991,-0.0721727,0.0350214,-0.0138036,4.43575,-3.11208,8.03902,-0.0357513,0.000316864,0.0210244,4.43575,-3.11208,8.03902,-0.0357513,0.000316864,0.0210244
0.048,-0.491731,9.42614,-2.01243,0.000910723,0.0232962,0.00458647,-1.5639,9.79967,-0.771599,0.0139992,-0.0128055,0.0171788,0.508856,-9.90922,-0.886234,-0.0190687,0.00456197,0.00595459,3.75005,3.32797,8.68292,-0.0122783,-0.00341732,0.00317511,-0.840543,-9.78943,-0.322883,-0.0723741,0.034294,-0.0152175,4.4197,-3.10975,8.04071,-0.0345676,-0.000775222,0.0225629,4.4197,-3.10975,8.04071,-0.0345676,-0.000775222,0.0225629
0.049,-0.478034,9.4186,-2.02372,0.000247681,0.0228922,0.00427544,-1.58881,9.81278,-0.799034,0.0147746,-0.0118322,0.0160403,0.499108,-9.91271,-0.888907,-0.0190649,0.00412599,0.00598968,3.74798,3.32781,8.68184,-0.0130503,-0.00447068,0.00259002,-0.832657,-9.78541,-0.324165,-0.0724967,0.0336434,-0.0165651,4.40362,-3.1079,8.04294,-0.033504,-0.00182569,0.0239958,4.40362,-3.1079,8.04294,-0.033504,-0.00182569,0.0239958
