Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.0634991,0.0300574,0.0353558,0.0530075,0.15672,0.111592,0.0793234,0.0535361,0.0507028,0.1044,0.103011,0.0411166,0.0374152,0.0383249,0.123776,0.046864
0.021,0.0680768,0.0260901,0.0347455,0.0636887,0.0904971,0.067952,0.0518576,0.0706259,0.0409372,0.0952444,0.0499103,0.0542392,0.0334479,0.0221506,0.0801355,0.0584607
0.022,0.0940167,0.0178503,0.0313886,0.0255417,-0.00807465,0.0633743,0.0677267,0.0721518,0.0177438,0.0616751,0.0401447,0.0420322,0.0523688,0.0398508,0.0477869,0.0447278
0.023,0.0674664,0.0306677,0.0619061,0.0502609,-0.0562924,0.067952,0.0573508,0.056893,0.0226266,0.037261,0.129256,0.0551547,0.0419928,0.0563303,0.013302,0.0526624
0.024,0.0726544,0.0199866,0.0500043,0.0517868,0.036481,0.0493362,0.0796286,0.046517,0.083967,0.0247488,0.121016,0.0450839,0.0511481,0.0752512,0.0230676,0.0517468
0.025,0.0668561,0.0141882,0.0475629,0.0481247,0.1555,0.059407,0.0463644,0.0581137,0.169111,0.0409232,0.11949,0.041727,0.0419928,0.0694528,0.0325281,0.0639539
0.026,0.070213,0.0321936,0.0445111,0.0569748,0.177167,0.0468948,0.0445334,0.0483481,0.132795,0.0427542,0.0474689,0.036539,0.0377203,0.0544992,0.0294763,0.0435071
0.027,0.0583112,0.0138831,0.0237592,0.0411057,0.0715762,0.0447586,0.0283591,0.0492636,0.0964792,0.0546561,-0.216203,0.0322665,0.0407721,0.0334421,0.0392419,0.0496106
0.028,0.0757062,0.0285315,0.0381024,0.0090622,0.0544864,0.0188187,0.0329367,0.0456015,0.119978,0.0635062,-0.25435,0.0517978,0.0386359,0.0377145,0.0554163,0.0401501
0.029,0.0757062,0.0361609,0.0350507,0.00692596,0.036481,0.0270584,0.0433127,0.049874,0.130964,0.0796805,-0.104814,0.0725497,0.0554205,0.047175,0.0734216,0.0486951
0.03,0.085777,0.00564331,0.0329144,0.0337814,-0.0327939,0.0392654,0.0610129,0.0248495,0.104719,0.0790701,-0.0102094,0.0618686,0.0535895,0.0493112,0.0902063,0.0547986
0.031,0.0784528,0.0248694,0.0527509,0.0438522,-0.05202,0.0587967,0.0579611,0.0077597,0.0433786,0.0689993,0.00108215,0.0658359,0.0706793,0.059382,0.0776941,0.0593762
0.032,0.0750958,0.0282263,0.0594647,0.0408005,-0.00837982,0.0417068,0.0494162,0.0190512,-0.0258963,0.0796805,0.00260803,0.0942172,0.0807501,0.0398508,0.0563318,0.0621228
0.033,0.0384747,0.0297522,0.0377972,0.0444626,0.0428897,0.0410965,0.0552145,0.0443808,-0.0338309,0.0696097,-0.00776794,0.0716342,0.0712897,0.0932565,0.0541956,0.0639539
0.034,0.0396954,0.0361609,0.0341351,0.0200485,-0.008685,0.0386551,0.0509421,0.0373618,0.0546701,0.0689993,0.0151202,0.0612582,0.0633551,0.0718942,0.0386316,0.064259
0.035,0.0519025,0.0575232,0.0329144,-0.00192413,-0.0840634,0.0352982,0.0469748,0.0489584,0.0507028,0.0534354,0.0187823,0.0633945,0.0712897,0.0670114,0.0279504,0.0691418
0.036,0.0564801,0.0929236,0.0374921,0.00784149,-0.180499,0.0417068,0.0643698,0.0449912,0.00980926,0.0558768,0.0267169,0.0499667,0.0508429,0.0639597,0.0273401,0.0508313
0.037,0.0570905,0.0889563,0.0341351,0.00570526,-0.295245,0.0249222,0.0753561,0.0449912,-0.0716727,0.0143729,0.0300739,0.0511874,0.0456549,0.0538889,0.0252039,0.0630383
0.038,0.0763165,0.0550818,0.0475629,0.0237106,-0.333087,0.052388,0.0704733,0.0532309,-0.114092,0.0229178,0.0300739,0.0438632,0.0590826,0.0331369,0.0123865,0.0691418
0.039,0.063194,0.0678992,0.0484784,0.0307297,-0.0883359,0.0740555,0.071694,0.0428549,-0.0594656,0.0415335,0.033736,0.0603427,0.061524,0.0514474,0.0187952,0.0667004
0.04,0.0674664,0.0611853,0.0258954,0.100615,0.18144,0.0566605,0.0887839,0.0312582,0.00828339,0.0433646,0.0230548,0.0426425,0.0767828,0.131404,0.013302,0.0581555
