Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.0744855,0.0236487,0.0603803,0.0224899,0.127423,0.0520828,0.00211395,0.0544516,0.0769479,0.058013,0.0599811,0.0438632,0.0633551,0.0651804,-0.0425452,-0.118541
0.021,0.0610577,0.0138831,0.0515302,0.0371384,0.0386172,0.0526932,0.0298849,0.0242392,0.0555856,0.0607596,0.0575397,0.0420322,0.0639655,0.0578561,-0.0211829,-0.1515
0.022,0.0503766,0.0135779,0.0539716,-0.0074173,0.0877505,0.0795486,0.0634543,0.0443808,0.0638254,0.0555716,0.0575397,0.0304355,0.070069,0.0566354,0.0129968,-0.158214
0.023,0.0519025,0.0132727,0.0417645,0.0404953,0.13017,0.07314,0.0759665,0.0401083,0.0638254,0.0543509,0.0560138,0.0502719,0.0487067,0.0136057,0.01849,-0.129833
0.024,0.0485455,0.0334143,0.051225,0.0304245,0.135358,0.0816849,0.0680319,0.0309531,0.0644357,0.03543,0.0431964,0.057291,0.0651862,0.0630441,-0.00195679,-0.10786
0.025,0.0668561,0.0416541,0.0680096,0.0334763,0.122541,0.0832108,0.0683371,0.0330893,0.0610788,0.0473318,0.0566241,0.0566806,0.117676,0.0639597,0.00963989,-0.0852771
0.026,0.0387799,0.0718665,0.0658734,0.0273727,0.134442,0.0945023,0.0851218,0.0456015,0.0507028,0.0485526,0.0456378,0.0447787,0.15918,0.0560251,0.0264246,-0.0681873
0.027,0.0473248,0.114286,0.0759442,0.0450729,0.148786,0.0783279,0.0967184,0.0202719,0.0571115,0.0397025,0.0953815,0.0414218,0.160096,0.034968,0.0194055,-0.0474353
0.028,0.0610577,0.0962805,0.0786908,0.0258469,0.127118,0.0569656,0.0848166,0.0233237,0.0497873,0.0369559,0.0856158,0.0575961,0.174744,0.0679269,0.00872437,-0.0370593
0.029,0.0708234,0.0282263,0.0777753,0.0298141,0.0688296,0.0603226,0.0796286,0.0285117,0.0445993,0.0451956,0.113082,0.0450839,0.0691534,0.06457,0.00384155,-0.026073
0.03,0.0561749,0.062406,0.0558026,0.0301193,0.0511295,0.069783,0.069863,0.0352255,0.0381906,0.0522147,0.124373,0.0441684,-0.0993036,0.0560251,0.0209314,-0.00501587
0.031,0.0494611,0.046842,0.0783856,-0.00192413,0.0691348,0.0554398,0.0799338,0.0245444,0.0400217,0.0873099,0.188765,0.0585117,0.0368048,0.0468698,0.0477869,-0.000743408
0.032,0.0445782,0.0617957,0.0329144,0.0182175,0.0727969,0.0468948,0.0787131,0.0205771,0.051008,0.115996,0.205245,0.041727,0.0911261,0.0602975,0.0349695,0.00505493
0.033,0.0558698,0.0407385,0.00636414,0.00753632,0.0465518,0.0487259,0.0701682,0.0309531,0.0525339,0.133086,0.23149,0.0621738,0.0581671,0.0758615,0.01849,0.0264172
0.034,0.0335919,-0.0111414,0.046037,0.0432419,0.0502139,0.0591019,0.0619284,0.029122,0.0610788,0.128203,0.150008,0.0600375,0.103028,0.0548044,0.00902954,0.0505261
0.035,0.032066,-0.107577,0.0759442,0.0279831,0.0422794,0.0642899,0.0793234,0.0324789,0.0653513,0.120574,0.106978,0.0575961,-0.0950311,0.0483957,0.00536743,0.0438123
0.036,0.0659406,-0.142062,0.084184,0.0325607,0.00565826,0.040181,0.0726096,0.0202719,0.0790842,0.118133,0.146956,0.0582065,-0.252197,0.0517526,-0.00104126,0.0566296
0.037,0.0967633,-0.113986,0.0664838,0.03134,0.0193912,0.0484207,0.0619284,0.0309531,0.089155,0.0717459,0.0703571,0.0749912,-0.116699,0.0773874,-0.00500854,0.081654
0.038,0.0741803,-0.0733972,0.0469525,0.0429367,0.00443756,0.0484207,0.0631491,0.0248495,0.118452,0.0357352,-0.0883344,0.079874,-0.0330804,0.0599924,-0.021488,0.059071
0.039,0.092796,-0.0123621,-0.000960083,0.0707077,0.00474274,0.0383499,0.0671164,0.0379721,0.104719,0.00308136,-0.134721,0.0704135,0.0499274,0.0581613,0.00353638,0.0837903
0.04,0.0485455,0.0471472,-0.0418536,0.0377487,0.00932037,0.0526932,0.0619284,0.0175253,0.0998361,-0.0121774,-0.157304,0.0630893,0.0676276,0.0606027,0.0163538,0.0828748
