Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.068382,0.0529456,0.0350507,0.0304245,-0.0529355,0.0664261,0.0619284,0.325143,0.0528391,0.0531302,0.05815,0.0762119,0.0856329,0.0313058,0.0944788,-0.0672717
0.021,0.0729596,0.0535559,-0.0104205,0.0612473,-0.0684995,0.0740555,0.0619284,0.271737,0.0732858,0.0537405,0.052962,0.0585117,0.0810553,0.0438181,0.104855,-0.0218005
0.022,0.0445782,0.0312781,0.0316937,0.0810837,-0.0605649,0.0764969,0.0463644,0.282418,0.0726755,0.0494681,0.0660846,0.0685825,0.0938727,0.0255075,0.0892908,0.0117688
0.023,0.0573956,-0.00290161,0.058244,0.0490402,-0.0456113,0.0642899,-0.0467142,0.298592,0.0714548,0.0540457,0.0496051,0.0557651,0.0908209,0.0462595,0.0578577,0.0605969
0.024,0.052818,0.0352454,0.0948651,0.0200485,-0.0617856,0.0789383,-0.0720438,0.296151,0.0702341,0.0558768,0.0331256,0.0563754,0.0981451,0.0700632,0.0471765,0.101185
0.025,0.04763,0.0819373,0.116533,0.0340866,-0.0599545,0.0752762,-0.0882181,0.263497,0.0595529,0.0534354,0.045943,0.0481357,0.105469,0.0822702,0.0709802,0.162526
0.026,0.0708234,0.097196,0.075639,0.0206589,-0.0688046,0.0865677,-0.01345,0.268075,0.0546701,0.0494681,0.047774,0.0566806,0.102112,0.074946,0.0813562,0.222645
0.027,0.0723492,0.0569128,0.0673993,0.0102829,-0.0529355,0.0584915,0.0637595,0.229317,0.066572,0.0473318,0.0535724,0.0582065,0.0859381,0.0764719,0.120419,0.281849
0.028,0.0454938,0.0352454,0.056413,0.0157761,-0.0575131,0.0893143,0.139748,0.212838,0.0571115,0.0519095,0.0673053,0.0701083,0.0828864,0.0895944,0.191525,0.294056
0.029,0.0781476,0.000150146,0.0954755,0.053923,-0.069415,0.080159,0.18644,0.229012,0.0626047,0.0613699,0.0746295,0.0682773,0.0969244,0.0978342,0.217465,0.330677
0.03,0.0781476,-0.0621057,0.0829633,0.059111,-0.079791,0.0813797,0.131814,0.204293,0.0644357,0.075408,0.0541827,0.0557651,0.0880743,0.097529,0.194576,0.324574
0.031,0.0601422,-0.0441003,0.0481732,0.076506,-0.0761288,0.0813797,0.0707785,0.204293,0.0653513,0.0430594,0.0566241,0.0600375,0.0798346,0.0969186,0.192135,0.330677
0.032,0.0577008,0.0196814,0.0365765,0.0585007,-0.0749081,0.0777176,0.0628439,0.18171,0.0595529,0.0491629,0.0474689,0.0554599,0.0767828,0.0761667,0.190304,0.315114
0.033,0.0439679,-0.00595337,0.0448163,0.0655197,-0.0697202,0.087178,0.0414816,0.0697104,0.0601633,0.0567923,0.0605914,0.0505771,0.0847174,0.0694528,0.214413,0.316945
0.034,0.0534283,-0.0166345,0.0518353,0.0581955,-0.0846738,0.0789383,0.0518576,-0.0969156,0.0449045,0.045806,0.0435016,0.057291,0.0972296,0.0508371,0.196407,0.302296
0.035,0.0628888,0.0321936,0.0481732,0.048735,-0.0822324,-0.01353,0.0600974,-0.225395,0.0574167,0.0516043,0.056319,0.0594272,0.0896002,0.0337473,0.190914,0.305348
0.036,0.0656354,0.0285315,0.0435956,0.05728,-0.0703305,-0.114238,0.064675,-0.343192,0.0653513,0.0619803,0.0651691,0.069498,0.0963141,-0.0410208,0.18298,0.298024
0.037,0.0485455,0.00930542,0.0536664,0.0658249,-0.0532407,-0.120341,0.0365988,-0.417961,0.0555856,0.0595389,0.051131,0.0594272,0.0889899,-0.0877127,-0.0962561,0.516835
0.038,0.0634991,0.0236487,0.0283368,0.0563644,-0.0404233,-0.0821945,0.0350729,-0.534538,0.0680978,0.0622855,0.0395343,0.0450839,0.103638,-0.0791678,-0.0449866,0.525074
0.039,0.052818,0.0285315,0.0554974,0.059111,0.0373965,-0.0193283,0.0118796,-0.598625,0.0650461,0.0638113,0.0599811,0.0640048,0.103028,-0.0217947,-0.00348267,0.524159
0.04,0.0613629,0.045011,0.0628217,0.0581955,-0.0288266,0.00142365,-0.108665,-0.662406,0.0769479,0.0323782,0.0590656,0.0582065,0.128358,0.026423,-0.00928101,0.539113
