Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0.024,0.0616681,0.184781,0.0265057,-0.256441,3.00798,3.35012,-0.192893,0.111214,0.335432,0.0604544,0.0221393,1.6674,3.35193,-0.423406,0.397213,0.301686
0.025,0.0415265,0.167081,0.0362714,-0.259798,2.97227,3.33699,-0.175193,0.107552,0.394636,0.0320731,0.0273273,1.96647,3.3327,-0.428594,0.392941,0.309926
0.026,0.0766217,0.142972,0.0390179,-0.273836,2.89048,3.3373,-0.211814,0.122811,0.10655,0.0390921,0.00993225,2.22404,3.28143,-0.397771,0.41827,0.323048
0.027,0.0509869,0.157316,0.0490887,-0.253999,2.82853,3.33699,-0.156577,0.126473,-0.0741141,-0.0164499,-0.0102094,2.36808,2.79804,-0.372137,0.432003,0.304127
0.028,0.052818,0.106351,0.0292523,-0.293672,2.7614,3.26162,-0.152915,0.111825,0.063215,0.000639954,0.018172,2.63633,2.12207,-0.300115,0.416744,0.35204
0.029,0.0461041,0.115201,0.0268109,-0.271089,2.71348,3.20089,-0.180381,0.113656,0.119062,0.00674347,0.0105426,2.82371,1.39941,-0.228704,0.404537,0.333119
0.03,0.0491559,0.0898718,0.0387128,-0.290926,2.6674,3.11605,-0.136436,0.10389,0.181318,0.0244437,0.00199768,3.00559,0.645325,-0.196355,0.403011,0.353871
0.031,0.0601422,0.0819373,0.0222333,-0.305574,2.56761,2.99733,-0.154136,0.0868002,0.159956,0.00857452,0.00688049,3.22257,-0.146911,-0.0745901,0.396908,0.385304
0.032,0.0384747,0.0764441,0.0481732,-0.267732,2.55449,2.93508,-0.278343,0.0510947,0.154157,0.00552277,0.012984,3.32298,-0.825012,0.00139862,0.417965,0.362111
0.033,0.0699078,0.0608801,0.028642,-0.309541,2.47453,2.82003,-0.307945,0.011727,0.103193,0.0220023,0.00962707,3.35288,-1.25012,0.172297,0.380734,0.384388
0.034,0.0506818,0.0682043,0.0262006,-0.294588,2.35826,2.76021,-0.298484,-0.0132974,0.0278146,0.0088797,0.0120685,3.33061,-1.63007,0.265986,0.396603,0.415516
0.035,0.042442,0.022428,0.0292523,-0.373018,2.18736,2.64364,-0.319541,-0.0605997,0.0333078,0.0470267,0.0300739,3.35197,-1.97797,0.399653,0.395382,0.417653
0.036,0.0592267,0.019071,0.0435956,-0.470369,1.94932,2.60213,-0.30825,-0.0856241,-0.0204031,0.0131522,0.00108215,3.283,-1.96667,0.486628,0.385311,0.470143
0.037,0.0375592,-0.00564819,0.0191815,-0.500276,1.75065,2.52492,-0.295432,-0.111259,-0.0188773,0.0366507,0.0102374,3.20487,-1.92456,0.546748,0.376461,0.471058
0.038,0.0595319,-0.00961548,0.0255902,-0.536287,1.48729,2.44375,-0.312827,-0.142082,-0.020098,0.0290213,0.00108215,3.13926,-1.8501,0.679194,0.404537,0.50829
0.039,0.0592267,0.00900024,0.0243695,-0.555208,1.32493,2.3644,-0.266136,-0.142387,0.00279022,0.0140677,-0.0114301,3.06114,-1.78357,0.77563,0.407894,0.481129
0.04,0.0357281,-0.0257898,-0.00675842,-0.644624,1.14183,2.31679,-0.240806,-0.140861,0.030256,0.0384817,0.0157306,3.01567,-1.72894,0.861384,0.414913,0.488453
