Time,EMGs.RTibialisA,EMGs.2,EMGs.3,EMGs.4,EMGs.5,EMGs.6,EMGs.7,EMGs.8,EMGs.9,EMGs.10,EMGs.11,EMGs.12,EMGs.13,EMGs.14,EMGs.15,EMGs.16
0.07,0.0592267,0.0163245,0.0539716,0.0325607,0.0563174,0.0591019,0.0558249,0.0764243,0.0525339,0.0155936,0.061507,0.0371494,0.0535895,0.0810495,0.0676233,0.0755505
0.071,0.0659406,0.0489783,0.0719769,0.0377487,0.0419742,0.0746658,0.0607077,0.0510947,0.0461252,0.0616751,0.0743243,0.0475253,0.0517584,0.0529733,0.0902063,0.0740247
0.072,0.0589215,0.045011,0.0567181,0.0322556,0.0395328,0.0639847,0.0610129,0.049874,0.0473459,0.0958548,0.0520465,0.053934,0.0459601,0.0761667,0.0963098,0.0584607
0.073,0.0567853,0.0575232,0.0628217,0.0288986,0.0523502,0.0633743,0.0375143,0.0629965,0.0607736,0.0812064,0.0428912,0.0597324,0.0322272,0.049006,0.0703699,0.0578503
0.074,0.0503766,0.0865149,0.0545819,0.034697,0.0435001,0.0539139,0.0613181,0.0437704,0.0842722,0.0863943,0.0547931,0.0542392,0.0426032,0.0453439,0.0737268,0.0453381
0.075,0.0622784,0.105436,0.0185712,0.0710129,0.0489932,0.0526932,0.0478903,0.0468222,0.0497873,0.0772391,0.0428912,0.0655307,0.0538947,0.0517526,0.0444299,0.0654797
0.076,0.0674664,0.117948,0.0469525,0.0841354,0.0663882,0.0780228,0.0607077,0.0416342,0.0738962,0.0833426,0.0557086,0.0655307,0.0468756,0.0502267,0.0599939,0.0645642
0.077,0.058006,0.0453162,0.061601,0.0639938,0.0669986,0.0481155,0.0555197,0.046517,0.0592477,0.0491629,0.0578448,0.0621738,0.0496222,0.0560251,0.0200159,0.0596814
0.078,0.0445782,0.00503296,0.0619061,0.0377487,0.0386172,0.0545242,0.036904,0.055062,0.0583322,0.0714407,0.0654742,0.0392856,0.03711,0.0587717,0.0517542,0.0612073
0.079,0.0509869,0.0196814,0.0539716,0.0386642,0.0541812,0.0655106,0.0466696,0.0504843,0.0687082,0.0418387,0.0550983,0.0530185,0.0316168,0.0572458,0.0578577,0.0715832
0.08,0.0323712,0.0367712,0.0716718,0.0603317,0.046857,0.0597122,0.054299,0.0434653,0.0516183,0.0619803,0.0648639,0.0310458,0.0459601,0.049006,0.0502283,0.0621228
0.081,0.0433575,0.0508093,0.0710614,0.0511765,0.0508243,0.062764,0.0521628,0.0565878,0.0568063,0.0589285,0.0343463,0.0463046,0.0566412,0.0554147,0.0554163,0.0697522
0.082,0.0494611,0.0422644,0.053056,0.0462936,0.0508243,0.059407,0.0619284,0.055062,0.0503976,0.0485526,0.0496051,-0.0025235,0.061524,0.0425973,0.0551111,0.0602917
0.083,0.0625836,0.0526404,0.0561078,0.0560593,0.0593692,0.0441483,0.0643698,0.0678793,0.0525339,0.0421439,0.0593707,0.043558,0.0807501,0.0410715,0.0557214,0.0612073
0.084,0.054649,0.0633215,0.0390179,0.0499557,0.0325137,0.0490311,0.0604025,0.0678793,0.0671823,0.0653372,0.0496051,0.0429477,0.0673224,0.057551,0.0429041,0.0587659
0.085,0.0558698,0.0642371,0.0524457,0.0536179,0.0526553,0.0688675,0.0585715,0.0562827,0.056196,0.00277618,0.0404498,0.0527133,0.0743414,0.0340524,0.0401575,0.064259
0.086,0.0390851,0.0511145,0.0445111,0.0554489,0.0502139,0.0597122,0.0579611,0.049874,0.0549753,-0.00637909,0.0322101,0.0490512,0.061524,0.0560251,0.046261,0.0502209
0.087,0.0686871,0.0492834,0.0466473,0.0517868,0.0569278,0.0633743,0.0552145,0.0565878,0.0479562,0.00674347,0.0395343,0.0707187,0.0783087,0.0496164,0.034054,0.0404553
0.088,0.0470197,0.0584387,0.0493939,0.0255417,0.0483829,0.0917557,0.0460593,0.0474326,0.056196,0.0274954,0.0804279,0.052103,0.0642706,0.047175,0.0383264,0.0441174
0.089,0.0610577,0.0465369,0.0359662,0.0511765,0.0444156,0.0606277,0.0579611,0.0651328,0.0519235,0.00918488,0.0410602,0.053934,0.070069,0.0401559,0.0517542,0.0554089
0.09,0.0613629,0.0505042,0.0542767,0.0450729,0.0462466,0.0633743,0.0384299,0.0547568,0.0522287,0.0448904,0.0584552,0.0557651,0.0590826,0.0429025,0.0499231,0.0636487
0.091,0.070213,0.0666785,0.0625165,0.0536179,0.0618106,0.0615433,0.052468,0.0474326,0.0647409,0.0604544,0.0712726,0.0661411,0.0447394,0.0563303,0.0282556,0.0596814
0.092,0.0555646,0.0434851,0.0506146,0.0362228,0.0532657,0.0533035,0.0533835,0.0355307,0.0577219,0.0686942,0.120101,0.0380649,0.0538947,0.0450388,0.0523645,0.0660901
0.093,0.0583112,0.0843787,0.0445111,0.0493454,0.0419742,0.0587967,0.0359885,0.0456015,0.0519235,0.0824271,0.0480792,0.0585117,0.0477911,0.0544992,0.0490076,0.0648694
0.094,0.0653302,0.0630164,0.053056,0.041716,0.0474673,0.0591019,0.0436179,0.0614706,0.0479562,0.0824271,0.0731036,0.0551547,0.0438239,0.0535837,0.0444299,0.0587659
0.095,0.0671613,0.0526404,0.0609906,0.0557541,0.0462466,0.0584915,0.0417868,0.0480429,0.051008,0.0796805,0.0517413,0.0426425,0.031922,0.0691476,0.0557214,0.0612073
0.096,0.0653302,0.0370764,0.0658734,0.048735,0.0557071,0.0606277,0.0610129,0.0599448,0.0662668,0.0561819,0.0618121,0.046915,0.0535895,0.0563303,0.0285608,0.062428
0.097,0.0705182,0.0535559,0.0558026,0.0511765,0.0535709,0.0563553,0.0481955,0.0623862,0.0601633,0.0738821,0.0627277,0.0585117,0.0554205,0.0844064,0.058468,0.0627332
0.098,0.052818,0.0660681,0.0268109,0.0444626,0.0474673,0.0490311,0.0347678,0.055062,0.0543649,0.0714407,0.0560138,0.0502719,0.044129,0.0786081,0.0490076,0.0880627
0.099,0.0509869,0.0602698,0.0612958,0.0710129,0.0380069,0.0490311,0.054299,0.0770346,0.063215,0.0543509,0.0520465,0.0463046,0.052674,0.0587717,0.0422937,0.0474744
0.1,0.0686871,0.0630164,0.0747235,0.0755905,0.0502139,0.0642899,0.0512473,0.0523154,0.0467355,0.07022,0.063338,0.0432529,0.0572516,0.0499216,0.0450403,0.0612073
0.101,0.0543439,0.0575232,0.0570233,0.0523972,0.0425845,0.0600174,0.0378195,0.0657431,0.0668771,0.0906668,0.0773761,0.0429477,0.0523688,0.0685373,0.0364954,0.0670056
0.102,0.0647198,0.0547766,0.056413,0.0581955,0.0554019,0.0606277,0.0549094,0.0507895,0.0488718,0.0613699,0.0602863,0.0670566,0.0563361,0.0520578,0.0368005,0.0532727
0.103,0.0744855,0.0505042,0.0759442,0.0530075,0.0502139,0.0597122,0.0463644,0.0529257,0.0528391,0.0287161,0.0557086,0.0490512,0.0465704,0.0581613,0.0520593,0.0663953
0.104,0.0760114,0.0621008,0.0619061,0.0392746,0.0523502,0.0539139,0.0707785,0.067269,0.0488718,-0.00454803,0.0587604,0.0420322,0.0520636,0.0685373,0.0593835,0.0825696
0.105,0.0760114,0.0788855,0.0661786,0.0606369,0.0587589,0.0746658,0.0442282,0.0565878,0.0644357,0.0201712,0.0273273,0.059122,0.0368048,0.0502267,0.0651819,0.0782971
0.106,0.0717389,0.0892615,0.0640424,0.0426315,0.0541812,0.0481155,0.0527731,0.0523154,0.0571115,0.0323782,0.0532672,0.036539,0.0450446,0.0615182,0.046261,0.0813489
0.107,0.0860822,0.0938391,0.0652631,0.0627731,0.0456363,0.0746658,0.0497214,0.0340048,0.0503976,0.00796417,0.0544879,0.0533237,0.0343634,0.0529733,0.0545007,0.0755505
0.108,0.0842511,0.109403,0.0811322,0.0707077,0.0511295,0.0615433,0.0396506,0.0477377,0.0342233,0.00857452,0.0691364,0.0423373,0.0535895,0.0517526,0.0401575,0.0709729
0.109,0.080589,0.118864,0.0713666,0.0618576,0.0517398,0.0685623,0.0451437,0.0507895,0.0616891,0.0149832,0.0663898,0.0456943,0.0432135,0.0474802,0.0526697,0.069447
0.11,0.0766217,0.182035,0.0652631,0.0517868,0.0612003,0.0612381,0.0555197,0.0367514,0.0708444,-0.0210275,0.0441119,0.0569858,0.0404669,0.0560251,0.0511438,0.0480847
0.111,0.0622784,0.156705,0.0487836,0.0447678,0.0557071,0.0685623,0.0536887,0.0581137,0.0619943,0.0445853,0.0425861,0.0569858,0.0618292,0.0584665,0.0508386,0.0758557
0.112,0.0375592,0.0544714,-0.00279114,0.0597214,0.0425845,0.0740555,0.0533835,0.0425497,0.0604684,0.0729666,0.0154254,0.059122,0.0520636,0.0602975,0.0538904,0.0593762
