Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z
0.021,-1.5522,9.44324,-2.69007,-0.0204275,-0.0521186,-1.23541,1.69152,-9.39006,-2.50792,0.00800763,-0.683415,-0.380459,5.58391,3.98674,7.65179,0.0347322,0.0236141,0.0316002,6.40803,-3.26359,6.82927,0.185295,0.0194047,-0.0785075,8.25265,-0.866258,4.54788,-0.0870714,0.0364051,0.253607,1.6366,9.24209,-1.92036,0.110093,-0.462834,0.36468,-0.835161,-9.42564,-2.05271,0.158624,0.0442199,0.483568
0.022,-1.56853,9.58141,-2.64372,-0.0196134,-0.0470905,-1.22283,1.77762,-9.4271,-2.50142,0.00844633,-0.69225,-0.381529,5.58511,3.94667,7.67615,0.0233903,0.0293899,0.0387203,6.44304,-3.25007,6.82619,0.181059,0.0213249,-0.0788031,8.24858,-0.848803,4.53986,-0.0846776,0.0355011,0.251262,1.5993,9.26542,-1.91833,0.112152,-0.459021,0.365321,-0.838108,-9.38252,-1.97349,0.150699,0.0423925,0.490295
0.023,-1.58837,9.71014,-2.61796,-0.0181585,-0.0433353,-1.20031,1.82617,-9.44541,-2.45094,0.00849416,-0.693856,-0.379235,5.57424,3.87691,7.69049,0.0129971,0.0332319,0.0459201,6.4522,-3.23731,6.84369,0.176444,0.0232605,-0.078113,8.24816,-0.81857,4.53496,-0.0797085,0.0361799,0.247777,1.60984,9.29417,-1.90663,0.113604,-0.456306,0.367886,-0.855527,-9.36693,-1.91254,0.142827,0.037289,0.495825
0.024,-1.60921,9.83618,-2.59808,-0.0165205,-0.0399437,-1.17496,1.864,-9.45838,-2.38789,0.00843032,-0.693398,-0.375979,5.55992,3.79868,7.70196,0.00287498,0.0365214,0.0531427,6.45397,-3.22477,6.86708,0.171721,0.0252006,-0.0771413,8.24877,-0.784686,4.53095,-0.0740035,0.037311,0.243966,1.63405,9.32447,-1.89216,0.114882,-0.453904,0.371002,-0.87708,-9.35921,-1.8568,0.134971,0.0312495,0.501014
0.025,-1.63005,9.96222,-2.5782,-0.0148825,-0.036552,-1.1496,1.90183,-9.47134,-2.32484,0.00836649,-0.692939,-0.372724,5.5456,3.72045,7.71344,-0.00724711,0.0398109,0.0603653,6.45575,-3.21223,6.89047,0.166998,0.0271407,-0.0761696,8.24939,-0.750803,4.52694,-0.0682986,0.0384421,0.240156,1.65826,9.35478,-1.8777,0.116159,-0.451503,0.374117,-0.898634,-9.35148,-1.80107,0.127114,0.02521,0.506202
0.026,-1.6509,10.0883,-2.55832,-0.0132445,-0.0331604,-1.12425,1.93965,-9.48431,-2.2618,0.00830265,-0.69248,-0.369468,5.53129,3.64222,7.72491,-0.0173692,0.0431004,0.0675879,6.45752,-3.19969,6.91385,0.162275,0.0290807,-0.0751978,8.25001,-0.71692,4.52293,-0.0625937,0.0395732,0.236345,1.68247,9.38508,-1.86323,0.117437,-0.449101,0.377232,-0.920187,-9.34376,-1.74533,0.119258,0.0191705,0.51139
0.027,-1.66681,10.2124,-2.54198,-0.0124129,-0.0291297,-1.09711,1.99016,-9.50683,-2.20519,0.00803437,-0.689794,-0.36605,5.51738,3.56555,7.73765,-0.0257111,0.0456745,0.0735349,6.44291,-3.18213,6.93736,0.157184,0.0299139,-0.0746323,8.25015,-0.679018,4.52566,-0.0567117,0.0400166,0.232721,1.70501,9.41837,-1.84397,0.118667,-0.447036,0.380969,-0.931944,-9.34795,-1.68375,0.11242,0.0110238,0.517054
0.028,-1.67286,10.3328,-2.53272,-0.0131943,-0.023821,-1.06638,2.06605,-9.54848,-2.16145,0.0073572,-0.682656,-0.362306,5.50429,3.49202,7.75292,-0.0304928,0.0468178,0.0769308,6.39554,-3.15453,6.96112,0.151356,0.0285335,-0.0748791,8.24934,-0.633082,4.54188,-0.0504753,0.0390846,0.229469,1.72423,9.45765,-1.81514,0.119801,-0.445642,0.38595,-0.924107,-9.37599,-1.61048,0.107621,-0.00133731,0.523666
0.029,-1.67892,10.4532,-2.52346,-0.0139756,-0.0185122,-1.03566,2.14193,-9.59013,-2.11771,0.00668004,-0.675517,-0.358561,5.4912,3.41848,7.76818,-0.0352744,0.047961,0.0803266,6.34817,-3.12693,6.98487,0.145528,0.0271531,-0.0751259,8.24853,-0.587145,4.55811,-0.044239,0.0381526,0.226217,1.74345,9.49692,-1.78631,0.120934,-0.444248,0.390932,-0.916271,-9.40402,-1.53721,0.102822,-0.0136984,0.530279
0.03,-1.68497,10.5736,-2.5142,-0.0147569,-0.0132034,-1.00494,2.21782,-9.63177,-2.07397,0.00600287,-0.668378,-0.354817,5.47811,3.34495,7.78345,-0.0400561,0.0491042,0.0837225,6.3008,-3.09933,7.00863,0.139701,0.0257726,-0.0753728,8.24771,-0.541208,4.57433,-0.0380027,0.0372206,0.222966,1.76266,9.5362,-1.75748,0.122068,-0.442854,0.395913,-0.908434,-9.43204,-1.46394,0.0980228,-0.0260596,0.536892
0.031,-1.69103,10.694,-2.50494,-0.0155383,-0.0078946,-0.974212,2.2937,-9.67342,-2.03024,0.00532571,-0.66124,-0.351073,5.46502,3.27141,7.79872,-0.0448377,0.0502475,0.0871183,6.25343,-3.07173,7.03239,0.133873,0.0243922,-0.0756196,8.2469,-0.495271,4.59056,-0.0317663,0.0362886,0.219714,1.78188,9.57548,-1.72865,0.123202,-0.44146,0.400894,-0.900598,-9.46008,-1.39067,0.0932236,-0.0384207,0.543505
0.032,-1.71691,10.7747,-2.48872,-0.0153551,-0.00455846,-0.93921,2.35433,-9.68418,-1.99781,0.00455457,-0.650914,-0.347474,5.46597,3.21119,7.81204,-0.0488494,0.0524149,0.0892871,6.23777,-3.04063,7.05571,0.124834,0.0214657,-0.074061,8.2451,-0.49926,4.60597,-0.0256436,0.0365869,0.21543,1.77489,9.58591,-1.72525,0.122953,-0.44207,0.403589,-0.880944,-9.46192,-1.31536,0.088658,-0.051111,0.546195
0.033,-1.74526,10.8504,-2.47164,-0.0150514,-0.00146889,-0.903672,2.41305,-9.69108,-1.96679,0.00377168,-0.64019,-0.343894,5.46867,3.15262,7.82511,-0.0527648,0.0547104,0.0913026,6.22607,-3.0091,7.07899,0.115394,0.0183458,-0.0722767,8.24317,-0.50949,4.62128,-0.0195351,0.0370389,0.211017,1.76462,9.59274,-1.72502,0.12253,-0.44293,0.405998,-0.859812,-9.46048,-1.2398,0.0841215,-0.0638425,0.548395
0.034,-1.77362,10.9262,-2.45456,-0.0147477,0.00162068,-0.868134,2.47178,-9.69798,-1.93577,0.0029888,-0.629467,-0.340314,5.47137,3.09406,7.83818,-0.0566802,0.0570059,0.093318,6.21437,-2.97756,7.10226,0.105954,0.015226,-0.0704923,8.24124,-0.519719,4.6366,-0.0134267,0.0374909,0.206604,1.75435,9.59957,-1.72479,0.122108,-0.443791,0.408407,-0.838681,-9.45905,-1.16423,0.079585,-0.076574,0.550595
0.035,-1.80198,11.0019,-2.43747,-0.014444,0.00471025,-0.832596,2.5305,-9.70488,-1.90476,0.00220591,-0.618743,-0.336734,5.47407,3.0355,7.85126,-0.0605956,0.0593014,0.0953334,6.20267,-2.94603,7.12553,0.0965143,0.0121062,-0.068708,8.2393,-0.529949,4.65191,-0.00731817,0.037943,0.20219,1.74408,9.60641,-1.72457,0.121685,-0.444651,0.410816,-0.81755,-9.45761,-1.08867,0.0750485,-0.0893054,0.552794
0.036,-1.81886,11.038,-2.42067,-0.0124165,0.00935515,-0.798226,2.57384,-9.71554,-1.85996,0.00136359,-0.607048,-0.333887,5.48187,2.97502,7.86111,-0.0633097,0.0616185,0.0973872,6.20048,-2.91434,7.1481,0.0876593,0.00935347,-0.0664516,8.23801,-0.523776,4.6769,-0.00213783,0.0382308,0.19647,1.72465,9.61341,-1.71952,0.120842,-0.445261,0.41293,-0.791089,-9.46878,-1.03131,0.072347,-0.103318,0.553207
0.037,-1.82141,11.0247,-2.40422,-0.00823447,0.0159442,-0.765314,2.59794,-9.73091,-1.79793,0.000446973,-0.59414,-0.331956,5.49604,2.91213,7.86693,-0.0645223,0.0639628,0.099489,6.21018,-2.88244,7.16978,0.0795355,0.00705959,-0.0636049,8.23752,-0.497101,4.71398,0.00188233,0.0383134,0.189115,1.69377,9.62062,-1.70845,0.119472,-0.445559,0.414673,-0.757967,-9.4957,-0.996707,0.071939,-0.118934,0.551385
0.038,-1.82396,11.0113,-2.38777,-0.0040524,0.0225333,-0.732403,2.62204,-9.74628,-1.7359,-0.000469643,-0.581233,-0.330025,5.51022,2.84925,7.87274,-0.0657349,0.066307,0.101591,6.21988,-2.85055,7.19146,0.0714117,0.00476571,-0.0607582,8.23703,-0.470426,4.75106,0.00590248,0.038396,0.18176,1.66289,9.62783,-1.69738,0.118102,-0.445856,0.416416,-0.724844,-9.52262,-0.962102,0.0715311,-0.134549,0.549563
0.039,-1.82651,10.998,-2.37132,0.00012967,0.0291223,-0.699492,2.64615,-9.76165,-1.67387,-0.00138626,-0.568325,-0.328094,5.52439,2.78637,7.87856,-0.0669474,0.0686512,0.103693,6.22959,-2.81866,7.21315,0.0632878,0.00247183,-0.0579115,8.23654,-0.443751,4.78815,0.00992264,0.0384786,0.174405,1.63201,9.63505,-1.68631,0.116732,-0.446153,0.41816,-0.691722,-9.54955,-0.927498,0.0711232,-0.150164,0.547741
0.04,-1.82905,10.9846,-2.35488,0.00431174,0.0357114,-0.66658,2.67025,-9.77702,-1.61184,-0.00230287,-0.555417,-0.326163,5.53857,2.72349,7.88438,-0.06816,0.0709955,0.105795,6.23929,-2.78677,7.23483,0.055164,0.000177953,-0.0550648,8.23605,-0.417076,4.82523,0.0139428,0.0385612,0.167051,1.60113,9.64226,-1.67524,0.115362,-0.44645,0.419903,-0.658599,-9.57647,-0.892893,0.0707153,-0.165779,0.54592
0.041,-1.78679,10.883,-2.37072,0.0115876,0.0378029,-0.64581,2.70065,-9.76338,-1.57124,-0.00481011,-0.53901,-0.321249,5.52859,2.69319,7.91032,-0.0677263,0.070944,0.105716,6.25582,-2.76927,7.22497,0.0505612,-0.00121451,-0.052339,8.22381,-0.401349,4.81931,0.0224228,0.0400681,0.161127,1.56801,9.66044,-1.64776,0.116134,-0.449869,0.421819,-0.5894,-9.60273,-0.867416,0.0726291,-0.175545,0.544643
0.042,-1.74454,10.7814,-2.38657,0.0188634,0.0398945,-0.625039,2.73105,-9.74975,-1.53065,-0.00731734,-0.522603,-0.316335,5.51861,2.66289,7.93625,-0.0672926,0.0708926,0.105637,6.27235,-2.75177,7.21511,0.0459583,-0.00260697,-0.0496131,8.21156,-0.385622,4.81339,0.0309027,0.0415749,0.155204,1.5349,9.67862,-1.62027,0.116906,-0.453288,0.423735,-0.520201,-9.629,-0.84194,0.0745429,-0.185312,0.543367
0.043,-1.70228,10.6797,-2.40241,0.0261392,0.041986,-0.604268,2.76145,-9.73611,-1.49006,-0.00982458,-0.506196,-0.311421,5.50862,2.6326,7.96218,-0.066859,0.0708412,0.105558,6.28888,-2.73427,7.20524,0.0413554,-0.00399943,-0.0468872,8.19931,-0.369895,4.80747,0.0393827,0.0430817,0.149281,1.50179,9.6968,-1.59279,0.117679,-0.456707,0.425652,-0.451002,-9.65526,-0.816463,0.0764567,-0.195079,0.542091
0.044,-1.66002,10.5781,-2.41826,0.033415,0.0440776,-0.583498,2.79185,-9.72248,-1.44947,-0.0123318,-0.489789,-0.306507,5.49864,2.6023,7.98812,-0.0664253,0.0707898,0.10548,6.30541,-2.71677,7.19538,0.0367526,-0.00539189,-0.0441613,8.18706,-0.354168,4.80155,0.0478626,0.0445886,0.143357,1.46867,9.71498,-1.56531,0.118451,-0.460127,0.427568,-0.381802,-9.68153,-0.790987,0.0783705,-0.204845,0.540815
0.045,-1.62013,10.4676,-2.4265,0.0401884,0.0474687,-0.569245,2.82998,-9.71295,-1.41083,-0.0145205,-0.472287,-0.301199,5.47697,2.57969,8.00359,-0.0651679,0.0713049,0.104245,6.3103,-2.72406,7.18363,0.0325218,-0.00730743,-0.0404703,8.17855,-0.346278,4.81393,0.0550686,0.0462336,0.136188,1.44809,9.72686,-1.53938,0.119254,-0.465002,0.429263,-0.306992,-9.70037,-0.765984,0.080534,-0.210795,0.539244
0.046,-1.58215,10.3499,-2.42866,0.0465597,0.0518995,-0.560207,2.87428,-9.70672,-1.37375,-0.0164543,-0.453907,-0.295577,5.44595,2.56322,8.0107,-0.0632517,0.0722733,0.102087,6.30587,-2.75119,7.17036,0.0285886,-0.00964145,-0.0360072,8.17303,-0.344658,4.84096,0.0612553,0.0479891,0.128022,1.43754,9.73368,-1.51471,0.120082,-0.471042,0.430782,-0.227692,-9.71327,-0.74136,0.0828973,-0.213692,0.537439
0.047,-1.54417,10.2323,-2.43082,0.0529311,0.0563303,-0.551169,2.91858,-9.70049,-1.33667,-0.0183881,-0.435527,-0.289954,5.41492,2.54676,8.01781,-0.0613354,0.0732416,0.0999278,6.30144,-2.77831,7.1571,0.0246554,-0.0119755,-0.0315441,8.1675,-0.343037,4.86798,0.067442,0.0497447,0.119856,1.42699,9.74051,-1.49003,0.120911,-0.477083,0.432301,-0.148392,-9.72618,-0.716737,0.0852606,-0.21659,0.535633
0.048,-1.50619,10.1147,-2.43298,0.0593024,0.0607611,-0.542131,2.96289,-9.69426,-1.29959,-0.0203219,-0.417148,-0.284332,5.38389,2.53029,8.02492,-0.0594191,0.07421,0.097769,6.29701,-2.80544,7.14384,0.0207223,-0.0143095,-0.0270811,8.16198,-0.341417,4.89501,0.0736287,0.0515002,0.111689,1.41644,9.74734,-1.46535,0.121739,-0.483123,0.43382,-0.0690915,-9.73908,-0.692113,0.087624,-0.219487,0.533828
0.049,-1.46452,9.99177,-2.44018,0.0655102,0.064866,-0.534409,3.00343,-9.68661,-1.26368,-0.0226469,-0.398846,-0.278539,5.35946,2.51346,8.03098,-0.0576333,0.0748078,0.0958227,6.29156,-2.83321,7.13131,0.0166368,-0.0168183,-0.0227493,8.15568,-0.342219,4.91961,0.0797253,0.0535228,0.103634,1.40878,9.75268,-1.4452,0.122475,-0.489052,0.435431,0.0108231,-9.75739,-0.664545,0.0896579,-0.222463,0.531624
0.05,-1.39337,9.82642,-2.48772,0.0704093,0.0663635,-0.537225,3.01384,-9.66753,-1.2371,-0.0281007,-0.381171,-0.271382,5.38777,2.4937,8.02861,-0.0568918,0.072442,0.0955766,6.27791,-2.86621,7.12469,0.0113333,-0.0207252,-0.0194682,8.14321,-0.362402,4.92486,0.0851012,0.0576818,0.0964699,1.42424,9.74615,-1.46122,0.122475,-0.494087,0.437784,0.0956543,-9.81897,-0.613423,0.089057,-0.226068,0.526238
0.051,-1.32222,9.66108,-2.53525,0.0753085,0.0678609,-0.54004,3.02425,-9.64846,-1.21051,-0.0335545,-0.363496,-0.264225,5.41607,2.47395,8.02624,-0.0561502,0.0700762,0.0953306,6.26427,-2.8992,7.11808,0.00602976,-0.0246322,-0.0161871,8.13074,-0.382585,4.9301,0.0904771,0.0618408,0.0893054,1.4397,9.73961,-1.47723,0.122475,-0.499122,0.440138,0.180486,-9.88055,-0.5623,0.0884561,-0.229673,0.520852
0.052,-1.25106,9.49573,-2.58278,0.0802076,0.0693584,-0.542855,3.03466,-9.62939,-1.18392,-0.0390083,-0.34582,-0.257068,5.44438,2.45419,8.02386,-0.0554087,0.0677104,0.0950846,6.25063,-2.93219,7.11146,0.000726223,-0.0285392,-0.012906,8.11827,-0.402768,4.93535,0.0958529,0.0659998,0.0821409,1.45517,9.73308,-1.49325,0.122475,-0.504158,0.442491,0.265317,-9.94213,-0.511178,0.0878552,-0.233279,0.515466
0.053,-1.17991,9.33039,-2.63032,0.0851068,0.0708558,-0.54567,3.04507,-9.61032,-1.15734,-0.0444621,-0.328145,-0.249911,5.47269,2.43443,8.02149,-0.0546671,0.0653447,0.0948386,6.23699,-2.96518,7.10485,-0.00457731,-0.0324462,-0.00962491,8.1058,-0.422951,4.94059,0.101229,0.0701588,0.0749763,1.47063,9.72654,-1.50927,0.122475,-0.509193,0.444844,0.350148,-10.0037,-0.460056,0.0872543,-0.236884,0.51008
