Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z
0.01,-0.899737,9.23808,-2.23991,0.0411589,-0.829884,0.527344,0.900024,-12.0322,-1.06212,0.558897,2.05905,1.27833,5.9726,2.90212,9.98486,-2.94128,-1.42085,-0.458546,5.93252,-2.08442,7.60739,0.0407667,0.110131,-0.0838182,8.91562,-2.74545,4.53978,-0.934554,0.147235,-0.295959,0.582718,9.62215,-0.847115,0.148342,0.308227,-0.159107,-0.64409,-11.5948,-0.455621,0.15683,2.25567,-0.26776
0.011,-0.999277,9.26048,-2.3142,0.0414681,-0.824978,0.515761,0.876695,-11.9273,-1.18068,0.547475,2.0984,1.28263,6.0164,3.08704,9.91474,-2.96852,-1.41172,-0.42446,5.93595,-2.0911,7.59622,0.0328557,0.105758,-0.0795528,8.95037,-2.68634,4.55788,-0.924786,0.150935,-0.295673,0.500587,9.65277,-0.781322,0.145486,0.293802,-0.155867,-0.729832,-11.5267,-0.545206,0.154776,2.26965,-0.273219
0.012,-1.09882,9.28288,-2.38849,0.0417773,-0.820073,0.504177,0.853367,-11.8223,-1.29925,0.536053,2.13775,1.28692,6.0602,3.27196,9.84462,-2.99577,-1.40259,-0.390374,5.93938,-2.09777,7.58504,0.0249447,0.101386,-0.0752873,8.98513,-2.62723,4.57598,-0.915018,0.154636,-0.295387,0.418456,9.68338,-0.71553,0.14263,0.279377,-0.152626,-0.815574,-11.4587,-0.634792,0.152722,2.28363,-0.278678
0.013,-1.19836,9.30528,-2.46278,0.0420864,-0.815167,0.492594,0.830039,-11.7174,-1.41782,0.52463,2.1771,1.29122,6.10401,3.45689,9.7745,-3.02302,-1.39345,-0.356287,5.94282,-2.10444,7.57386,0.0170338,0.0970141,-0.0710219,9.01989,-2.56812,4.59409,-0.90525,0.158336,-0.2951,0.336325,9.714,-0.649737,0.139774,0.264952,-0.149385,-0.901316,-11.3907,-0.724377,0.150668,2.29762,-0.284138
0.014,-1.28076,9.3434,-2.51888,0.0403093,-0.809119,0.482315,0.83517,-11.6056,-1.52388,0.512811,2.21951,1.29653,6.12922,3.60073,9.6967,-3.04422,-1.37996,-0.326337,5.95227,-2.10873,7.55999,0.0109844,0.0925906,-0.0668252,9.05442,-2.55554,4.6075,-0.897138,0.163129,-0.293617,0.282591,9.75199,-0.610384,0.138461,0.248365,-0.144172,-1.01464,-11.3361,-0.790778,0.147654,2.30945,-0.28874
0.015,-1.35459,9.38937,-2.56589,0.0374889,-0.802498,0.472688,0.854531,-11.4904,-1.62368,0.500793,2.26346,1.30236,6.14515,3.72405,9.61506,-3.06239,-1.36429,-0.298455,5.96474,-2.11182,7.54477,0.00586591,0.0881415,-0.0626629,9.08884,-2.56621,4.61856,-0.889853,0.168468,-0.291535,0.243055,9.79368,-0.58425,0.137919,0.230696,-0.137973,-1.14176,-11.2882,-0.845586,0.144159,2.32022,-0.292914
0.016,-1.42842,9.43534,-2.6129,0.0346686,-0.795878,0.463061,0.873892,-11.3752,-1.72348,0.488775,2.3074,1.30818,6.16107,3.84736,9.53342,-3.08057,-1.34862,-0.270573,5.9772,-2.11492,7.52956,0.000747379,0.0836923,-0.0585006,9.12326,-2.57688,4.62963,-0.882569,0.173808,-0.289454,0.203519,9.83536,-0.558117,0.137377,0.213027,-0.131774,-1.26888,-11.2403,-0.900394,0.140665,2.33099,-0.297088
0.017,-1.50225,9.48131,-2.65991,0.0318483,-0.789258,0.453433,0.893253,-11.2599,-1.82328,0.476756,2.35135,1.31401,6.177,3.97067,9.45178,-3.09875,-1.33295,-0.242691,5.98967,-2.11802,7.51434,-0.00437115,0.0792432,-0.0543383,9.15768,-2.58755,4.64069,-0.875285,0.179147,-0.287372,0.163983,9.87704,-0.531983,0.136835,0.195358,-0.125574,-1.396,-11.1924,-0.955202,0.13717,2.34175,-0.301262
0.018,-1.56899,9.52264,-2.70393,0.0285788,-0.783087,0.443974,0.9115,-11.1584,-1.85457,0.466157,2.38786,1.31912,6.18921,4.04107,9.3865,-3.11636,-1.319,-0.217867,6.00527,-2.12246,7.50703,-0.00869831,0.0748584,-0.0502749,9.19369,-2.58229,4.64657,-0.867254,0.185819,-0.285352,0.139384,9.91074,-0.519582,0.136997,0.178377,-0.11896,-1.51153,-11.1507,-1.00131,0.133464,2.35209,-0.304932
0.019,-1.61091,9.54771,-2.73748,0.0237375,-0.778488,0.435101,0.925845,-11.1048,-1.64606,0.460521,2.39837,1.32175,6.1884,3.92628,9.37848,-3.13203,-1.31107,-0.203748,6.03184,-2.13165,7.52741,-0.0102557,0.0706987,-0.0465576,9.23527,-2.52127,4.6343,-0.856612,0.197155,-0.283547,0.167066,9.91653,-0.555247,0.139621,0.163807,-0.110895,-1.58652,-11.1306,-1.01696,0.129016,2.36091,-0.306841
0.02,-1.65283,9.57278,-2.77104,0.0188962,-0.773888,0.426228,0.94019,-11.0513,-1.43754,0.454886,2.40887,1.32438,6.1876,3.81149,9.37047,-3.1477,-1.30314,-0.189629,6.05841,-2.14084,7.54779,-0.011813,0.066539,-0.0428403,9.27684,-2.46025,4.62204,-0.84597,0.208492,-0.281742,0.194747,9.92231,-0.590913,0.142245,0.149236,-0.102829,-1.66152,-11.1104,-1.0326,0.124569,2.36973,-0.30875
0.021,-1.69475,9.59785,-2.80459,0.0140549,-0.769289,0.417355,0.954535,-10.9977,-1.22903,0.449251,2.41937,1.327,6.1868,3.6967,9.36246,-3.16337,-1.29521,-0.17551,6.08498,-2.15003,7.56816,-0.0133704,0.0623793,-0.0391229,9.31841,-2.39923,4.60977,-0.835328,0.219828,-0.279938,0.222429,9.9281,-0.626578,0.144869,0.134666,-0.0947631,-1.73651,-11.0903,-1.04825,0.120122,2.37855,-0.310658
0.022,-1.73667,9.62291,-2.83814,0.00921354,-0.76469,0.408482,0.96888,-10.9441,-1.02052,0.443616,2.42988,1.32963,6.186,3.58191,9.35444,-3.17904,-1.28728,-0.161391,6.11155,-2.15922,7.58854,-0.0149277,0.0582196,-0.0354056,9.35999,-2.33821,4.5975,-0.824686,0.231164,-0.278133,0.250111,9.93388,-0.662243,0.147493,0.120095,-0.0866974,-1.8115,-11.0702,-1.0639,0.115674,2.38737,-0.312567
0.023,-1.74404,9.65929,-2.86332,0.00604789,-0.758016,0.399567,0.918477,-10.9152,-0.797761,0.440175,2.42375,1.32902,6.23334,3.38844,9.3602,-3.21047,-1.27632,-0.16109,6.12118,-2.20094,7.62502,-0.0158696,0.0520423,-0.0320691,9.42309,-2.29099,4.6064,-0.818318,0.239124,-0.275555,0.256787,9.96252,-0.76682,0.150504,0.114939,-0.0769598,-1.90079,-11.0263,-1.07434,0.111833,2.38972,-0.311067
0.024,-1.74154,9.6989,-2.8861,0.003361,-0.750749,0.390639,0.849575,-10.8932,-0.570934,0.437362,2.41288,1.32749,6.29443,3.1725,9.36988,-3.24641,-1.2645,-0.164737,6.12596,-2.25194,7.6661,-0.0166357,0.0452886,-0.0288414,9.49235,-2.24772,4.62135,-0.813171,0.246118,-0.272757,0.257462,9.99769,-0.891087,0.153626,0.112472,-0.0667446,-1.99415,-10.9757,-1.0833,0.108165,2.39022,-0.308592
0.025,-1.73905,9.7385,-2.90889,0.000674113,-0.743483,0.381712,0.780672,-10.8712,-0.344107,0.434548,2.40201,1.32595,6.35552,2.95655,9.37956,-3.28235,-1.25269,-0.168384,6.13075,-2.30295,7.70718,-0.0174018,0.0385348,-0.0256137,9.56162,-2.20444,4.6363,-0.808024,0.253113,-0.269958,0.258137,10.0329,-1.01535,0.156747,0.110006,-0.0565293,-2.08752,-10.925,-1.09225,0.104496,2.39072,-0.306117
0.026,-1.73655,9.77811,-2.93167,-0.00201278,-0.736216,0.372784,0.71177,-10.8493,-0.11728,0.431735,2.39114,1.32442,6.41661,2.74061,9.38925,-3.31828,-1.24087,-0.172031,6.13554,-2.35395,7.74826,-0.0181679,0.0317811,-0.022386,9.63088,-2.16117,4.65125,-0.802878,0.260107,-0.26716,0.258813,10.068,-1.13962,0.159868,0.107539,-0.0463141,-2.18089,-10.8743,-1.1012,0.100828,2.39122,-0.303642
0.027,-1.7262,9.81388,-2.95533,-0.00414348,-0.728511,0.364509,0.631798,-10.8299,0.0153239,0.428555,2.38381,1.32252,6.50006,2.62722,9.38963,-3.35251,-1.22617,-0.178604,6.1375,-2.39032,7.80986,-0.0183048,0.0234189,-0.0169941,9.6759,-2.10614,4.65744,-0.796647,0.268518,-0.264762,0.272324,10.0809,-1.28678,0.164192,0.111394,-0.0341717,-2.27218,-10.8332,-1.10973,0.0958182,2.38961,-0.301699
0.028,-1.70016,9.84197,-2.98076,-0.00516181,-0.719929,0.357539,0.529686,-10.8156,-0.0405175,0.424644,2.38355,1.3199,6.62823,2.71894,9.37142,-3.38333,-1.20573,-0.191031,6.13381,-2.39742,7.91252,-0.0171831,0.0118398,-0.00727365,9.67244,-2.0276,4.64613,-0.788247,0.279762,-0.263164,0.311508,10.0494,-1.47974,0.170923,0.127892,-0.0181751,-2.35931,-10.8113,-1.11739,0.0881255,2.38378,-0.300817
0.029,-1.67411,9.87007,-3.00618,-0.00618014,-0.711346,0.350569,0.427575,-10.8014,-0.0963589,0.420733,2.38329,1.31728,6.75639,2.81066,9.35321,-3.41414,-1.18528,-0.203458,6.13012,-2.40452,8.01517,-0.0160615,0.000260697,0.0024468,9.66897,-1.94907,4.63482,-0.779847,0.291006,-0.261565,0.350692,10.0178,-1.6727,0.177653,0.14439,-0.00217854,-2.44644,-10.7894,-1.12505,0.0804328,2.37795,-0.299935
0.03,-1.64807,9.89816,-3.0316,-0.00719847,-0.702764,0.343599,0.325464,-10.7871,-0.1522,0.416822,2.38303,1.31466,6.88456,2.90238,9.335,-3.44496,-1.16484,-0.215885,6.12642,-2.41162,8.11783,-0.0149399,-0.0113184,0.0121673,9.66551,-1.87054,4.62351,-0.771447,0.30225,-0.259967,0.389876,9.9862,-1.86566,0.184383,0.160888,0.0138181,-2.53357,-10.7675,-1.13272,0.0727401,2.37212,-0.299053
0.031,-1.62203,9.92626,-3.05703,-0.0082168,-0.694182,0.336629,0.223352,-10.7729,-0.208042,0.412911,2.38277,1.31204,7.01272,2.99411,9.31679,-3.47577,-1.14439,-0.228312,6.12273,-2.41872,8.22048,-0.0138183,-0.0228975,0.0218877,9.66205,-1.79201,4.6122,-0.763047,0.313494,-0.258369,0.42906,9.95462,-2.05862,0.191113,0.177386,0.0298146,-2.6207,-10.7455,-1.14038,0.0650474,2.36629,-0.298172
0.032,-1.61979,9.91757,-3.08779,-0.00821297,-0.68656,0.329688,0.159057,-10.7224,-0.304402,0.407072,2.39347,1.31038,7.08766,3.1955,9.20567,-3.46362,-1.13114,-0.23626,6.13008,-2.322,8.20042,-0.000756339,-0.0318373,0.0370928,9.64192,-1.74633,4.62637,-0.755304,0.325572,-0.25709,0.510863,9.94541,-2.22141,0.199697,0.204363,0.0474012,-2.73304,-10.7117,-1.1808,0.0586548,2.35689,-0.297859
0.033,-1.62053,9.90429,-3.11922,-0.00808137,-0.679058,0.322751,0.0994895,-10.6674,-0.405828,0.400992,2.40555,1.30883,7.15594,3.4106,9.08293,-3.44609,-1.11879,-0.243648,6.13882,-2.2123,8.16501,0.0137981,-0.0404471,0.0529834,9.61971,-1.70477,4.64374,-0.747643,0.337754,-0.255851,0.597993,9.93901,-2.38043,0.208513,0.23265,0.0651865,-2.84853,-10.6763,-1.22532,0.0524247,2.34703,-0.297617
0.034,-1.62127,9.89101,-3.15064,-0.00794977,-0.671556,0.315813,0.0399217,-10.6124,-0.507254,0.394912,2.41762,1.30729,7.22422,3.62569,8.96019,-3.42856,-1.10644,-0.251036,6.14755,-2.10259,8.12961,0.0283526,-0.049057,0.0688741,9.59749,-1.66321,4.6611,-0.739982,0.349937,-0.254612,0.685123,9.9326,-2.53945,0.21733,0.260937,0.0829718,-2.96403,-10.641,-1.26984,0.0461946,2.33718,-0.297376
0.035,-1.62201,9.87772,-3.18207,-0.00781816,-0.664054,0.308876,-0.0196461,-10.5574,-0.608679,0.388831,2.42969,1.30575,7.2925,3.84079,8.83745,-3.41104,-1.09409,-0.258424,6.15628,-1.99289,8.09421,0.042907,-0.0576668,0.0847647,9.57528,-1.62165,4.67846,-0.732321,0.362119,-0.253373,0.772254,9.9262,-2.69847,0.226146,0.289224,0.100757,-3.07952,-10.6056,-1.31436,0.0399645,2.32733,-0.297134
0.036,-1.61864,9.86901,-3.21976,-0.00715715,-0.654302,0.301334,-0.0667403,-10.4754,-0.661938,0.382652,2.43827,1.30393,7.26137,3.86408,8.73193,-3.38806,-1.09285,-0.260322,6.13358,-1.90855,8.03698,0.0606666,-0.0658154,0.0979328,9.54944,-1.57915,4.6969,-0.72408,0.373184,-0.252348,0.829711,9.91478,-2.75051,0.233799,0.310113,0.117772,-3.19994,-10.5621,-1.34642,0.0321757,2.31742,-0.296834
0.037,-1.61012,9.86601,-3.26528,-0.00583438,-0.64174,0.293037,-0.0982426,-10.3598,-0.654989,0.376349,2.44249,1.30177,7.10599,3.6476,8.64793,-3.35826,-1.10549,-0.255355,6.07158,-1.85592,7.95247,0.0824326,-0.0733874,0.107698,9.51908,-1.53549,4.71667,-0.715115,0.382852,-0.25159,0.850078,9.89709,-2.66883,0.239999,0.321755,0.133822,-3.32653,-10.5085,-1.36289,0.0224386,2.30744,-0.296462
0.038,-1.6016,9.863,-3.31079,-0.00451161,-0.629177,0.28474,-0.129745,-10.2443,-0.64804,0.370045,2.44671,1.29962,6.95061,3.43112,8.56394,-3.32846,-1.11814,-0.250388,6.00958,-1.80329,7.86796,0.104199,-0.0809595,0.117463,9.48871,-1.49183,4.73645,-0.70615,0.39252,-0.250831,0.870444,9.8794,-2.58714,0.246198,0.333397,0.149873,-3.45311,-10.4549,-1.37936,0.0127015,2.29747,-0.29609
0.039,-1.59308,9.86,-3.35631,-0.00318884,-0.616614,0.276443,-0.161247,-10.1287,-0.641091,0.363742,2.45093,1.29746,6.79522,3.21464,8.47994,-3.29866,-1.13079,-0.245422,5.94757,-1.75066,7.78345,0.125965,-0.0885315,0.127227,9.45835,-1.44817,4.75622,-0.697185,0.402187,-0.250073,0.890811,9.86172,-2.50546,0.252397,0.34504,0.165924,-3.57969,-10.4013,-1.39583,0.00296437,2.28749,-0.295718
0.04,-1.58457,9.85699,-3.40183,-0.00186608,-0.604052,0.268146,-0.19275,-10.0131,-0.634142,0.357438,2.45516,1.29531,6.63984,2.99816,8.39594,-3.26886,-1.14344,-0.240455,5.88557,-1.69802,7.69894,0.147731,-0.0961036,0.136992,9.42798,-1.40451,4.77599,-0.68822,0.411855,-0.249315,0.911177,9.84403,-2.42377,0.258597,0.356682,0.181975,-3.70628,-10.3477,-1.4123,-0.00677274,2.27751,-0.295346
0.041,-1.56603,9.86889,-3.43359,-0.00219491,-0.588767,0.261091,-0.301319,-9.92091,-0.622192,0.356096,2.44477,1.2935,6.36299,2.40332,8.37388,-3.24955,-1.16572,-0.230247,5.8289,-1.78122,7.75064,0.171749,-0.10276,0.141236,9.3951,-1.38289,4.75324,-0.675159,0.415,-0.249291,0.893313,9.82764,-2.30541,0.25773,0.356491,0.194927,-3.79571,-10.3445,-1.43977,-0.00939789,2.27443,-0.294554
0.042,-1.5475,9.88079,-3.46535,-0.00252374,-0.573482,0.254037,-0.409889,-9.82873,-0.610241,0.354754,2.43438,1.29169,6.08615,1.80848,8.35182,-3.23023,-1.188,-0.22004,5.77222,-1.86441,7.80233,0.195767,-0.109416,0.14548,9.36221,-1.36127,4.73049,-0.662099,0.418145,-0.249268,0.875448,9.81124,-2.18706,0.256863,0.356301,0.207878,-3.88514,-10.3412,-1.46723,-0.012023,2.27136,-0.293761
0.043,-1.52896,9.8927,-3.49711,-0.00285257,-0.558197,0.246982,-0.518459,-9.73655,-0.598291,0.353412,2.42399,1.28988,5.8093,1.21363,8.32976,-3.21092,-1.21028,-0.209833,5.71555,-1.94761,7.85403,0.219785,-0.116072,0.149724,9.32932,-1.33966,4.70774,-0.649038,0.421289,-0.249244,0.857584,9.79485,-2.0687,0.255996,0.356111,0.22083,-3.97458,-10.3379,-1.4947,-0.0146482,2.26828,-0.292968
0.044,-1.51042,9.9046,-3.52887,-0.0031814,-0.542912,0.239928,-0.627029,-9.64436,-0.58634,0.352069,2.4136,1.28807,5.53245,0.61879,8.30771,-3.1916,-1.23256,-0.199625,5.65887,-2.0308,7.90573,0.243803,-0.122728,0.153968,9.29644,-1.31804,4.68498,-0.635978,0.424434,-0.24922,0.839719,9.77845,-1.95035,0.255129,0.35592,0.233781,-4.06401,-10.3346,-1.52216,-0.0172733,2.26521,-0.292176
0.045,-1.47975,9.90101,-3.55562,-0.0028534,-0.52715,0.23246,-0.77861,-9.58884,-0.563501,0.353509,2.39952,1.28525,5.3394,0.0347308,8.27007,-3.17877,-1.25037,-0.190884,5.67726,-2.10889,7.90984,0.26326,-0.129799,0.157633,9.27067,-1.28422,4.66448,-0.626475,0.427582,-0.25188,0.850494,9.7366,-1.894,0.252783,0.354788,0.241621,-4.15819,-10.3215,-1.53416,-0.0203232,2.26036,-0.292845
0.046,-1.43937,9.88503,-3.57836,-0.00199994,-0.511007,0.224661,-0.9646,-9.56265,-0.531952,0.357173,2.38248,1.28161,5.2134,-0.540703,8.21996,-3.17111,-1.26459,-0.183316,5.75569,-2.18289,7.87587,0.279068,-0.137202,0.160835,9.2506,-1.24065,4.64577,-0.619819,0.430731,-0.256687,0.884179,9.67437,-1.88726,0.249254,0.352902,0.24537,-4.25616,-10.3005,-1.53378,-0.0237128,2.25411,-0.294684
0.047,-1.39899,9.86906,-3.6011,-0.00114647,-0.494863,0.216863,-1.15059,-9.53646,-0.500403,0.360838,2.36544,1.27797,5.08739,-1.11614,8.16985,-3.16346,-1.27881,-0.175748,5.83412,-2.2569,7.84191,0.294876,-0.144605,0.164036,9.23053,-1.19707,4.62707,-0.613163,0.433881,-0.261493,0.917865,9.61215,-1.88051,0.245724,0.351017,0.249119,-4.35414,-10.2795,-1.53341,-0.0271024,2.24785,-0.296523
0.048,-1.35861,9.85308,-3.62385,-0.000293004,-0.478719,0.209064,-1.33658,-9.51026,-0.468853,0.364502,2.3484,1.27433,4.96138,-1.69157,8.11974,-3.1558,-1.29303,-0.16818,5.91255,-2.3309,7.80794,0.310685,-0.152007,0.167238,9.21045,-1.1535,4.60836,-0.606507,0.437031,-0.2663,0.951551,9.54993,-1.87377,0.242195,0.349131,0.252868,-4.45212,-10.2585,-1.53303,-0.0304921,2.24159,-0.298362
0.049,-1.32053,9.83579,-3.64374,0.000494216,-0.462693,0.201188,-1.52484,-9.49034,-0.434467,0.368724,2.33115,1.27054,4.86454,-2.22069,8.06736,-3.14986,-1.30506,-0.161644,5.99465,-2.40618,7.772,0.324874,-0.158694,0.169658,9.18838,-1.11109,4.59034,-0.600313,0.439772,-0.270826,0.982786,9.49346,-1.84461,0.238472,0.345315,0.256265,-4.55012,-10.2386,-1.52976,-0.0335295,2.23484,-0.300297
0.05,-1.30089,9.808,-3.64084,0.00075146,-0.447601,0.192693,-1.73129,-9.52059,-0.377386,0.3774,2.31219,1.26553,5.00106,-2.3793,7.99675,-3.15762,-1.29963,-0.163373,6.10608,-2.49169,7.72026,0.326113,-0.159653,0.165821,9.15024,-1.07805,4.57781,-0.597813,0.439239,-0.273113,0.994419,9.48306,-1.63612,0.23321,0.326058,0.256837,-4.64832,-10.2272,-1.50335,-0.0337497,2.2241,-0.302994
0.051,-1.28124,9.78022,-3.63793,0.0010087,-0.43251,0.184198,-1.93774,-9.55084,-0.320306,0.386076,2.29323,1.26053,5.13758,-2.53792,7.92614,-3.16538,-1.2942,-0.165102,6.21752,-2.57721,7.66853,0.327353,-0.160612,0.161983,9.1121,-1.04501,4.56527,-0.595313,0.438707,-0.2754,1.00605,9.47266,-1.42762,0.227947,0.3068,0.25741,-4.74652,-10.2158,-1.47694,-0.0339698,2.21337,-0.305692
0.052,-1.2616,9.75243,-3.63503,0.00126595,-0.417418,0.175703,-2.14418,-9.58109,-0.263225,0.394752,2.27427,1.25552,5.2741,-2.69653,7.85554,-3.17314,-1.28877,-0.166831,6.32895,-2.66272,7.61679,0.328592,-0.161571,0.158146,9.07396,-1.01197,4.55274,-0.592813,0.438174,-0.277687,1.01769,9.46227,-1.21913,0.222685,0.287542,0.257983,-4.84472,-10.2044,-1.45053,-0.03419,2.20263,-0.30839
0.053,-1.24196,9.72465,-3.63212,0.00152319,-0.402326,0.167208,-2.35063,-9.61133,-0.206145,0.403428,2.25532,1.25052,5.41062,-2.85515,7.78493,-3.1809,-1.28334,-0.16856,6.44038,-2.74823,7.56505,0.329832,-0.162531,0.154308,9.03582,-0.978924,4.5402,-0.590314,0.437642,-0.279974,1.02932,9.45187,-1.01064,0.217422,0.268284,0.258555,-4.94292,-10.193,-1.42411,-0.0344101,2.1919,-0.311088
0.054,-1.20743,9.70142,-3.61871,0.00208585,-0.390262,0.159372,-2.514,-9.63292,-0.173695,0.413268,2.24013,1.24286,5.6262,-2.72213,7.71987,-3.18559,-1.26785,-0.172712,6.48814,-2.74741,7.5454,0.327285,-0.164043,0.151581,9.03356,-0.945815,4.51605,-0.586349,0.435991,-0.284402,0.996564,9.48082,-0.963351,0.210079,0.251177,0.256235,-5.03795,-10.1765,-1.38193,-0.0326537,2.17968,-0.314193
0.055,-1.16546,9.68047,-3.60005,0.00280123,-0.379712,0.151865,-2.65583,-9.65019,-0.153562,0.423691,2.22682,1.23386,5.8813,-2.44329,7.65758,-3.18874,-1.24734,-0.178076,6.50406,-2.70342,7.5418,0.322845,-0.165831,0.149409,9.04923,-0.912674,4.48609,-0.581651,0.433781,-0.289901,0.941616,9.52945,-0.996665,0.201695,0.235144,0.252469,-5.13139,-10.1574,-1.33186,-0.0299091,2.16672,-0.317503
