Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RSemitendinosus,LBicepsFemoris,RRectusFemoris,RVastusLateralis,LGluteusMaximus,LTibialisAnterior,LSoleus,RBicepsFemoris,LGastrocnemiusMedialis,LSemitendinosus,LRectusFemoris,LVastusLateralis,RGluteusMaximus
0.041,0.0457989,0.0923132,0.080827,-0.0303055,0.053876,0.0581863,0.0796286,0.0208823,0.0522287,-0.0607004,0.0453326,-0.0452481,-0.0681757,0.0483957,0.0166589,0.0847058
0.042,0.0592267,0.0706457,0.0805219,-0.0229813,0.0526553,0.0688675,0.00760712,0.0288168,0.0726755,0.0601492,0.0712726,-0.0409756,-0.0510858,0.057551,0.0129968,0.0758557
0.043,0.0494611,0.0724768,0.073808,-0.00772247,0.0550967,0.0725296,-0.0766214,0.0459067,0.0720651,0.117522,0.0813434,-0.058981,-0.0556635,0.0487009,0.0270349,0.0709729
0.044,0.0561749,0.0437903,0.0722821,0.0560593,0.0608951,0.0725296,-0.0747903,0.0440756,0.0687082,0.0937186,0.0871417,-0.0736295,-0.030639,0.052363,0.0325281,0.0761609
0.045,0.0503766,0.0386023,0.075639,0.109465,0.0615054,0.0728348,-0.0372537,0.0376669,0.0629098,0.030242,0.063338,-0.0592862,-0.0382684,0.0566354,0.0453455,0.0914197
0.046,0.0641095,0.0834631,0.091203,0.104887,0.0514346,0.0700882,-0.00429474,0.0440756,0.0638254,-0.00637909,0.0624225,-0.0226651,-0.0281976,0.0602975,0.0578577,0.0877576
0.047,0.0766217,0.105131,0.0844891,0.0658249,0.0502139,0.0560501,0.0448386,0.0544516,0.0433786,0.090972,0.0679156,-0.00832184,-0.0458978,0.0609079,0.0908166,0.0755505
0.048,0.0564801,0.150907,0.056413,0.0511765,0.0428897,0.0652054,0.0576559,0.0471274,0.0610788,0.0882254,0.063338,-0.0122891,-0.0202631,0.0499216,0.0981409,0.0740247
0.049,0.0644147,0.116422,0.0292523,0.0481247,0.0435001,0.045369,0.0887839,0.0358359,0.0769479,0.0577078,0.0578448,0.0279941,-0.0187372,0.059382,0.0969202,0.0764661
0.05,0.0674664,0.090177,0.0161298,0.0679611,0.0547916,0.00844269,0.103127,0.0755087,0.0473459,0.0561819,0.056319,-0.0421963,-0.00622498,0.0664011,0.120114,0.0630383
0.051,0.0744855,0.0401282,0.0533612,0.0737595,0.0666934,0.00233917,0.0787131,0.0529257,0.0644357,0.0418387,0.051131,-0.0864468,0.0334479,0.076777,0.124081,0.0529675
0.052,0.0619733,0.0202917,0.0496991,0.0801682,0.0709659,0.0197342,0.0835959,0.0611655,0.0436838,0.0442801,0.0401447,-0.0492154,-0.00286804,0.0960031,0.120419,0.067616
0.053,0.0625836,-0.0288416,0.0405438,0.0618576,0.052045,0.01241,0.0243918,0.0642172,0.0635202,0.111114,0.0395343,-0.0244962,0.0114752,0.103938,0.100887,0.0685315
0.054,0.0506818,0.00930542,0.0429852,0.0618576,0.0492984,0.017598,0.0350729,0.0584189,0.0476511,0.0778494,0.00474426,-0.03121,0.00750793,0.12469,0.0776941,0.0663953
0.055,0.0338971,0.0440955,0.00911072,0.0685715,0.0227481,-0.0104782,0.036904,0.084664,0.0616891,0.0577078,-0.047746,-0.00404938,0.0236823,0.107295,0.0554163,0.0566296
0.056,0.0570905,0.0352454,0.0435956,0.0563644,0.0215274,0.0484207,-0.0161966,0.0770346,0.0641306,0.0570975,-0.0550702,-0.00557526,0.0123907,0.0505319,0.00506226,0.0697522
0.057,0.0647198,0.0621008,0.0472577,0.0688766,0.0224429,0.0450638,0.0546042,0.0733725,0.0693185,0.0711356,-0.0392011,0.00693695,0.0218512,0.0328317,-0.019657,0.0847058
0.058,0.0534283,0.0288367,0.0487836,0.0704025,0.0370914,0.0630691,0.123879,0.0684897,0.0513132,0.0122366,-0.0233319,0.00449554,0.0398566,0.0444284,-0.0211829,0.0721936
0.059,0.0784528,0.01724,0.0692303,0.0780319,0.0465518,0.0874832,0.150124,0.0816122,0.0543649,0.00369171,0.0520465,0.0331821,0.0374152,0.0657907,0.0169641,0.072804
0.06,0.0757062,0.00289673,0.0811322,0.0679611,0.0337344,0.0587967,0.189187,0.0797812,0.0571115,-0.042695,0.181441,0.0652255,0.0291754,0.0270334,0.0474817,0.0715832
0.061,0.0717389,0.0321936,0.0713666,0.0670456,0.0367862,0.0746658,0.171181,0.0803915,0.0326975,0.0323782,0.229048,0.0511874,0.0487067,0.0322214,0.0664026,0.0755505
0.062,0.0689923,0.0526404,0.0796063,0.0847458,0.0380069,0.0798538,0.171181,0.0910727,0.0680978,0.148955,0.140547,0.0862827,0.0517584,0.0361887,0.0993616,0.0596814
0.063,0.0549542,0.0505042,0.061601,0.0911545,0.0377017,0.0548294,0.151345,0.0889365,0.0745065,0.0619803,0.0932452,0.0862827,0.0712897,0.0432077,0.0728113,0.059071
0.064,0.0653302,0.0505042,0.0652631,0.09207,0.0297672,0.042012,0.121743,0.0965659,0.073591,0.0421439,0.0813434,0.0896396,0.0587775,0.0511423,0.0715906,0.0792126
0.065,0.0570905,0.0654578,0.0435956,0.0923752,0.0276309,0.0624588,-0.00948273,0.0977866,0.0729806,0.0836478,0.101485,0.109476,0.0566412,0.0728098,0.0776941,0.0526624
0.066,0.0613629,0.0584387,0.0561078,0.0932907,0.0322086,0.0554398,-0.0729593,0.0895468,0.0565012,0.0955496,0.0483844,0.114969,0.0691534,0.0999704,0.103634,0.0651746
0.067,0.0622784,0.0547766,0.053056,0.081694,0.0358707,0.0899246,-0.0210794,0.067269,0.0677927,0.0653372,0.0502155,0.119547,0.0532843,0.0679269,0.096615,0.0645642
0.068,0.0677716,0.0440955,0.0689252,0.0713181,0.0477725,0.0887039,0.0124899,0.0800864,0.0583322,0.0403128,0.0895831,0.135111,0.0538947,0.036799,0.0886804,0.0551038
0.069,0.0692975,0.0315833,0.0655682,0.0896286,0.0578433,0.059407,0.0127951,0.0925986,0.0851877,0.0549612,0.0761554,0.119242,0.0352789,0.0560251,0.0950891,0.0453381
0.07,0.0558698,0.0492834,0.0606854,0.0844406,0.0529605,0.029805,0.0027243,0.0993124,0.0763376,0.0839529,0.0602863,0.148539,0.0523688,0.0648752,0.0938684,0.0456433
0.071,0.0592267,0.0282263,0.0631268,0.0865768,0.057233,0.0197342,0.0869528,0.0919882,0.0604684,0.0680838,0.0502155,0.179056,0.092652,0.0889841,0.0697595,0.0483899
0.072,0.0561749,0.0523352,0.0658734,0.0777267,0.0438052,0.0294998,0.0808493,0.101754,0.04582,0.0595389,0.0441119,0.156168,0.0694586,0.0551096,0.0752527,0.0593762
0.073,0.0976788,0.0678992,0.0866254,0.0749802,0.0276309,0.0362137,0.107705,0.09504,0.0516183,0.0595389,0.0590656,0.172647,0.0694586,0.0657907,0.0834924,0.067616
0.074,0.0586163,0.0642371,0.0567181,0.0734543,0.0334293,0.080159,0.0549094,0.100838,0.0528391,0.0586234,0.0996539,0.183939,0.0728156,0.0688425,0.106075,0.0474744
0.075,0.0558698,0.0663733,0.0594647,0.069487,0.024274,0.087178,-0.0137552,0.0852744,0.0442941,0.0799857,0.0502155,0.161051,0.0920416,0.0517526,0.0908166,0.0444226
0.076,0.0644147,0.0682043,0.0570233,0.0710129,0.03465,0.110371,-0.0528177,0.0987021,0.0592477,0.0607596,0.0596759,0.166239,0.0941779,0.0477853,0.0886804,0.0505261
0.077,0.0174176,0.0700354,0.0643475,0.0777267,0.0465518,0.113728,-0.0485452,0.101754,0.0537546,0.063201,0.056319,0.15983,0.111268,0.0480905,0.096615,0.0554089
0.078,0.0613629,0.0581335,0.0735028,0.0566696,0.0523502,0.103658,-0.000937805,0.0990073,0.068403,0.0400076,0.0645587,0.166849,0.118592,0.0874582,0.0877649,0.059071
0.079,0.0561749,0.0645422,0.0640424,0.0755905,0.0465518,0.114339,0.0289694,0.102059,0.0629098,0.019866,0.0700519,0.169596,0.103333,0.0770822,0.0963098,0.0541882
0.08,0.0634991,0.0526404,0.0713666,0.0783371,0.0496036,0.134175,0.0179831,0.0987021,0.0549753,0.0464163,0.0798175,0.190958,0.104249,0.0557199,0.103329,0.0322156
0.081,0.0720441,0.0599646,0.0680096,0.0911545,0.0370914,0.103352,0.024697,0.115792,0.0714548,0.0519095,0.0612018,0.174478,0.109742,0.0450388,0.0963098,0.0612073
0.082,0.0692975,0.0663733,0.078996,0.0826096,0.0355655,0.0938919,0.026528,0.1045,0.068403,0.0519095,0.0673053,0.178751,0.100281,0.052363,0.0718957,0.0462537
0.083,0.0647198,0.0724768,0.0622113,0.0804733,0.0706607,0.0960281,0.0365988,0.109383,0.0742014,0.0516043,0.0648639,0.179972,0.100587,0.0834909,0.0761682,0.0685315
0.084,0.0381696,0.0807166,0.086015,0.0740646,0.0502139,0.0639847,0.0259177,0.106942,0.0778635,-0.0121774,0.0660846,0.185465,0.0844122,0.0850168,0.0831873,0.0462537
0.085,0.0583112,0.0996374,0.115312,0.0710129,0.0599796,0.0755814,0.0463644,0.101449,0.0790842,-0.0780954,0.0679156,0.173563,0.0889899,0.112483,0.0886804,0.0633435
0.086,0.068382,0.104825,0.0979169,0.0636887,0.0303775,0.0639847,0.0668112,0.115182,0.0699289,-0.065278,0.0700519,0.181192,0.0960089,0.0813547,0.0932581,0.0483899
0.087,0.0503766,0.107267,0.0838788,0.0911545,0.0319034,0.0728348,0.0619284,0.115487,0.0723703,0.0247488,-0.00868347,0.178141,0.0712897,0.103327,0.103329,0.0407605
0.088,0.0763165,0.0947546,0.0521405,0.1174,0.0306827,0.0725296,0.066506,0.114876,0.066572,0.0921927,-0.0742963,0.148539,0.0780035,0.103633,0.0752527,0.0532727
0.089,0.0592267,0.0563025,0.0399335,0.0951218,0.052045,0.080159,0.0625388,0.112435,0.078779,0.0863943,-0.0965741,0.134195,0.0746466,0.0996652,0.0731165,0.0560193
0.09,0.0836407,0.045011,-0.0082843,0.0722336,0.0349551,0.0752762,0.0823752,0.101754,0.0812204,0.0512991,-0.0126508,0.128702,0.100281,0.0679269,0.0499231,0.0587659
0.091,0.054649,0.0578284,0.0506146,0.0826096,0.0361758,0.0688675,0.069863,0.0993124,0.0757272,0.0586234,0.106978,0.148233,0.087464,0.0734201,0.0529749,0.041676
0.092,0.0729596,0.0260901,0.0646527,0.0823044,0.0181705,0.0758865,0.0918356,0.114571,0.078779,0.0885306,0.106673,0.17692,0.089295,0.0898996,0.0374109,0.0563245
0.093,0.0479352,0.0352454,0.080827,0.0649094,0.0276309,0.0490311,0.049111,0.116402,0.0754221,0.0296317,0.166182,0.158914,0.0471808,0.0691476,0.0267297,0.0502209
0.094,0.070213,0.0532507,0.0649579,0.127165,0.0526553,0.0496414,0.0677267,0.115792,0.0507028,0.134612,0.186324,0.196451,0.0712897,0.0673166,0.0279504,0.052052
0.095,0.0625836,0.0352454,0.0475629,0.10977,0.0496036,0.0642899,0.0680319,0.106637,0.0647409,0.09616,0.146041,0.178446,0.0621344,0.0328317,0.0221521,0.0499158
0.096,0.0625836,0.0593542,0.0262006,0.0853561,0.0505191,0.0639847,0.0591818,0.0980917,0.0619943,0.073577,0.0792072,0.131449,0.0703741,0.041987,0.0432092,0.0514417
0.097,0.0854718,0.0776648,0.0396283,0.0755905,0.0660831,0.0700882,0.0732199,0.108163,0.0430734,0.143767,0.0496051,0.168985,0.087464,0.0392404,0.0343591,0.0602917
0.098,0.070213,0.0459265,0.058244,0.079863,0.0453311,0.0636795,0.0634543,0.109383,0.0601633,0.120269,0.0319049,0.132364,0.0966193,0.0355783,0.0355798,0.0557141
0.099,0.065025,0.0621008,0.0692303,0.0749802,0.0407535,0.067952,0.0546042,0.0868002,0.0693185,0.137359,-0.054765,0.0997104,0.0810553,0.0764719,0.0392419,0.0602917
0.1,0.0662457,0.0495886,0.0448163,0.0545334,0.0334293,0.0508621,0.0576559,0.100228,0.0571115,0.13095,-0.0633099,0.071329,0.0599982,0.0807443,0.0422937,0.0584607
0.101,0.0720441,0.0440955,0.0716718,0.0722336,0.0566226,0.0639847,0.0430075,0.108163,0.0650461,0.0473318,-0.0569012,0.0997104,0.0972296,0.0877634,0.0523645,0.0575452
0.102,0.0644147,0.0306677,0.0655682,0.0728439,0.0550967,0.0572708,0.0680319,0.0944296,0.0668771,0.0107108,-0.0248578,0.115274,0.066712,0.0856271,0.0630457,0.0621228
0.103,0.0775372,0.034635,0.0594647,0.0685715,0.0529605,0.0508621,0.0634543,0.09504,0.0583322,-0.00851532,0.0862262,0.114359,0.0847174,0.080134,0.0715906,0.0538831
0.104,0.059837,0.0498938,0.0640424,0.0673508,0.0532657,0.0591019,0.0643698,0.100533,0.0714548,0.045806,0.181136,0.114969,0.0908209,0.059382,0.051449,0.0639539
0.105,0.0509869,0.0697302,0.0677045,0.0908493,0.0508243,0.0386551,0.0634543,0.106942,0.0534494,0.0918875,0.153365,0.136942,0.0719,0.0493112,0.0471765,0.0737195
0.106,0.0644147,0.0486731,0.0704511,0.0725388,0.0435001,0.0548294,0.0707785,0.111825,0.0558908,0.0903616,0.0990436,0.110086,0.0737311,0.0700632,0.0590784,0.0737195
0.107,0.0686871,0.0352454,0.0637372,0.0905441,0.0435001,0.0703934,0.0503317,0.108163,0.0592477,0.0873099,0.112166,0.110086,0.0328375,0.0636545,0.0529749,0.0627332
0.108,0.0552594,0.0480627,0.0573285,0.079863,0.0435001,0.0649002,0.0549094,0.0932089,0.0629098,0.105926,0.128951,0.115885,0.0749518,0.0633493,0.0783044,0.0480847
0.109,0.0665509,0.0593542,0.0637372,0.0810837,0.0544864,0.0465897,0.0710837,0.0874106,0.0531442,0.0689993,0.0969073,0.10856,0.0563361,0.0657907,0.0804407,0.0532727
0.11,0.0616681,0.0697302,0.0664838,0.0844406,0.0386172,0.0615433,0.0677267,0.0962607,0.0571115,0.0561819,0.0752399,0.11558,0.0828864,0.0712839,0.0599939,0.0596814
0.111,0.0665509,0.0578284,0.0677045,0.074675,0.0462466,0.0508621,0.0771872,0.0977866,0.0732858,0.0220023,0.0749347,0.114054,0.0731207,0.057551,0.0419885,0.0609021
0.112,0.0543439,0.0599646,0.0683148,0.0633835,0.0331241,0.0737503,0.0555197,0.0828329,0.0629098,0.0653372,0.0822589,0.104593,0.0847174,0.0120798,0.0581628,0.0627332
0.113,0.075401,0.0538611,0.0728925,0.048735,0.029462,0.0890091,0.069863,0.0748984,0.0708444,0.137969,0.0932452,0.109476,0.0780035,0.0682321,-0.00226196,0.0703625
0.114,0.052818,0.0517249,0.0844891,0.0392746,0.0264102,0.0774124,0.0692526,0.0910727,0.068403,0.0866995,0.0782916,0.0951328,0.0804449,0.069758,0.048092,0.0584607
0.115,0.0708234,0.0651526,0.10341,0.041716,0.0117618,0.0737503,0.0756613,0.09504,0.0616891,0.0635062,0.047774,0.0908603,0.0764777,0.0703683,0.0798303,0.0767712
0.116,0.0625836,0.0682043,0.101579,0.0679611,0.0380069,0.0606277,0.0860373,0.0816122,0.0717599,0.0860892,0.0792072,0.0933017,0.0712897,0.047175,0.0520593,0.0673108
0.117,0.0436627,0.0633215,0.111039,0.10031,0.0477725,0.0472,0.0774924,0.091683,0.073591,0.0741873,0.0721881,0.113748,0.0499274,0.0642648,0.0233728,0.062428
0.118,0.0772321,0.0877356,0.0594647,0.0496506,0.0395328,0.0429276,0.0945822,0.0657431,0.0427683,0.0177298,0.0798175,0.0856723,0.0773932,0.0544992,0.0242883,0.0584607
0.119,0.0839459,0.12161,0.0307782,0.052092,0.0740176,0.059407,0.054299,0.0721518,0.0671823,0.0223074,0.0438068,0.103067,0.0780035,0.0706735,0.0331384,0.0767712
0.12,0.0744855,0.138395,0.0423749,0.0679611,0.0825626,0.0859573,0.0628439,0.0712363,0.0784738,0.0235281,-0.00441101,0.10795,0.0813605,0.0438181,-0.021488,0.0627332
0.121,0.0595319,0.151212,0.0759442,0.0905441,0.0557071,0.0789383,0.0683371,0.0797812,0.0568063,0.0622855,0.0203082,0.115885,0.0587775,0.0377145,-0.00165161,0.0837903
0.122,0.0622784,0.229642,0.0847943,0.0557541,0.0587589,0.0462845,0.0622336,0.0684897,0.0677927,0.0906668,0.0175616,0.0554599,0.0630499,0.0773874,0.0209314,0.0581555
0.123,0.0543439,0.18173,0.0945599,0.0350021,0.0489932,0.0240067,0.0588766,0.0590292,0.0622995,0.125457,0.0261066,0.046915,0.0896002,0.0691476,0.0325281,0.0639539
0.124,0.0613629,0.0886511,0.0396283,0.0667404,0.053876,-0.00132294,0.0564352,0.0657431,0.0656564,0.0158987,0.122847,0.046915,0.0792242,0.0725046,0.0239832,0.0657849
0.125,0.0647198,0.0483679,-0.00675842,0.03134,0.0682193,-0.0144455,0.0723044,0.0422446,0.0647409,0.0259695,0.152144,0.0682773,0.0685431,0.0804392,0.0520593,0.064259
0.126,0.0351178,0.0843787,0.0017865,0.0533127,0.0514346,-0.00742645,0.0958029,0.0330893,0.0610788,0.0268851,0.0981281,0.0585117,0.0795294,0.0877634,0.0917322,0.0618176
0.127,0.0525128,-0.0233484,0.0631268,0.0771164,0.0541812,-0.00223846,0.113808,0.00226654,0.0552805,-0.0417795,0.0590656,0.0756015,0.0914313,0.0947824,0.117672,0.0758557
0.128,0.0531232,-0.123141,0.0268109,0.0679611,0.0560123,0.0114944,0.113808,-0.0023111,0.0671823,0.0192557,0.0132892,0.0810947,0.0923468,0.105464,0.179318,0.0667004
0.129,0.0567853,-0.0663782,0.0439008,0.105193,0.0486881,0.0435379,0.157143,-0.0154337,0.051008,0.0616751,0.0541827,0.0835361,0.0627448,0.0886789,0.203732,0.0682263
0.13,0.0473248,0.000760498,0.0747235,0.10092,0.0621158,0.0484207,0.177895,-0.0267252,0.0693185,0.0247488,0.115828,0.0777377,0.0477911,0.0938669,0.204037,0.0486951
0.131,0.0699078,-0.0093103,0.0487836,0.101225,0.057233,0.0337723,0.166299,-0.0132974,0.0531442,0.037261,0.106368,0.0914706,0.0480963,0.057551,0.214718,0.034657
0.132,0.0555646,-0.010531,0.0539716,0.105193,0.0471622,0.0758865,0.141579,-0.00963532,0.0565012,0.128203,0.0926349,0.0548496,0.0471808,0.0483957,0.21777,0.0621228
0.133,0.052818,-0.00503784,0.0503094,0.099089,0.0621158,0.100301,0.109841,-0.0242838,0.0507028,0.0970755,0.0953815,-0.0287686,0.0722052,0.0364938,0.149716,0.0554089
0.134,0.0735699,0.0032019,0.0496991,0.0862717,0.0608951,0.104573,0.0628439,-0.0279459,0.0555856,0.0879202,0.0865314,-0.0321255,0.0792242,0.0517526,0.0404626,0.0477795
0.135,0.0522076,0.0209021,0.0619061,0.0777267,0.0724918,0.115254,-0.0119241,-0.0233682,0.0503976,0.0809012,0.0770709,-0.0132047,0.0697638,0.0578561,-0.0974768,0.0471692
0.136,0.0634991,0.0361609,0.0588544,0.0835251,0.0676089,0.085347,-0.0674661,-0.0288614,0.0619943,0.0839529,0.0721881,-0.0132047,0.0599982,0.0310007,-0.170109,0.0383191
0.137,0.0537335,0.0300574,0.0500043,0.0731491,0.0550967,0.0642899,-0.120262,-0.0209268,0.0558908,0.047637,0.0578448,-0.0147305,0.0810553,0.0444284,-0.196964,0.0386243
0.138,0.068382,0.0376868,0.0554974,0.0652145,0.052045,0.062764,-0.0860818,-0.0200113,0.0503976,0.0143729,0.0734088,-0.0128995,0.0609137,0.0340524,-0.117924,0.0538831
0.139,0.0802838,0.0608801,0.0622113,0.074675,0.052045,0.102132,-0.0430521,-0.0361856,0.0589426,0.0430594,0.0749347,-0.0113736,0.0703741,0.0480905,-0.0428503,0.0340466
0.14,0.0653302,0.0538611,0.0551923,0.0743698,0.064252,0.120747,-0.00246368,-0.0291666,0.061384,0.0506888,0.0605914,0.00480072,0.0807501,0.0517526,-0.0175208,0.0370984
0.141,0.0720441,0.0685095,0.0658734,0.0530075,0.0560123,0.117696,0.0173727,-0.0105508,0.0629098,0.0461111,0.0508258,-0.0336514,0.0902106,0.0599924,0.0245935,0.0596814
0.142,0.0647198,0.0160193,0.0594647,0.0682663,0.0404483,0.108235,0.0182883,-0.0270303,0.0711496,0.0384817,0.0761554,0.00327484,0.0673224,0.0578561,0.0261194,0.0471692
0.143,0.0616681,0.0550818,0.0536664,0.0826096,0.0569278,0.103352,0.0188986,-0.0215372,0.0537546,0.0595389,0.0541827,-0.00649078,0.0755621,0.0654855,0.0224573,0.0575452
0.144,0.0815045,0.0645422,0.0722821,0.0639938,0.0679141,0.107625,0.0271384,-0.0102457,0.0540598,0.0628958,0.0554034,-0.00404938,0.0548102,0.0889841,0.0606042,0.0517468
0.145,0.042442,0.0663733,0.06862,0.0588058,0.0511295,0.105794,-0.0189432,-0.0023111,0.0604684,0.0497733,0.0718829,0.0102939,0.0688483,0.111872,0.0703699,0.0526624
0.146,0.0634991,0.0514197,0.0799115,0.0505661,0.0703555,0.101521,0.0134055,-0.0139078,0.0592477,0.0445853,0.0590656,0.0176181,0.0795294,0.131709,0.0331384,0.0657849
0.147,0.0656354,0.0611853,0.0600751,0.0316452,0.0505191,0.0282791,0.0124899,-0.00902496,0.0729806,0.0506888,0.0544879,0.0270786,0.0938727,0.107295,0.0499231,0.0782971
0.148,0.0577008,0.0721716,0.0664838,0.0270676,0.0712711,0.0285843,0.0347678,-0.00414215,0.0485666,0.0381766,0.0596759,0.0246371,0.0706793,0.0972238,0.0551111,0.0587659
0.149,0.0760114,0.067594,0.0823529,0.0026535,0.0819522,0.0301102,0.0506369,-0.0035318,0.0491769,0.0625906,0.0636432,0.0334872,0.0642706,0.0746408,0.0679285,0.0532727
0.15,0.0656354,0.0846838,0.0881512,0.019133,0.0639468,0.0328568,0.0481955,0.00379242,0.0641306,0.0696097,0.0428912,0.052103,0.0624396,0.0410715,0.074032,0.0563245
0.151,0.0491559,0.0910925,0.100663,0.0737595,0.0862247,0.0496414,0.0445334,0.00745453,0.0644357,0.0574026,0.0334308,0.0627841,0.0831915,0.0477853,0.0615198,0.0535779
