Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RSemitendinosus,LBicepsFemoris,RRectusFemoris,RVastusLateralis,LGluteusMaximus,LTibialisAnterior,LSoleus,RBicepsFemoris,LGastrocnemiusMedialis,LSemitendinosus,LRectusFemoris,LVastusLateralis,RGluteusMaximus
0.041,0.0796735,0.106656,0.0295575,0.0505661,0.0651675,0.0673416,0.0463644,0.0504843,0.0622995,0.0613699,0.061507,0.057291,0.0590826,0.062739,0.0371057,0.0526624
0.042,0.0512921,0.0639319,0.0301678,0.0615524,0.0761539,0.0758865,0.0600974,0.0599448,0.0705392,0.0577078,0.0538776,0.0774326,0.0599982,0.0435129,0.0624353,0.0496106
0.043,0.0750958,-0.00992065,0.03383,0.0707077,0.0831729,0.0609329,0.0546042,0.0364462,0.0699289,0.0854788,0.052962,0.0664462,0.0657965,0.0609079,0.0599939,0.0499158
0.044,0.0641095,-0.0364709,0.0469525,0.0484299,0.0947696,0.0841263,0.0347678,0.0523154,0.0522287,0.0491629,0.0438068,0.0710239,0.0606085,0.0566354,0.0645715,0.059071
0.045,0.058006,-0.0242639,0.0661786,0.0462936,0.0853091,0.052388,0.0719992,0.0224081,0.043989,-0.0210275,0.0486896,0.0716342,0.0642706,0.0639597,0.0709802,0.0621228
0.046,0.0622784,0.0032019,0.0527509,0.0545334,0.076459,0.0700882,0.0622336,0.0538412,0.0549753,0.0381766,0.0727985,0.0499667,0.0731207,0.0535837,0.0557214,0.0386243
0.047,0.0549542,0.0569128,0.0597699,0.0548386,0.0648624,0.0621536,0.054299,0.0443808,0.0717599,0.0931082,0.0584552,0.0533237,0.0538947,0.0606027,0.0615198,0.0618176
0.048,0.0577008,0.0483679,0.0466473,0.0557541,0.0892764,0.052388,0.0573508,0.0492636,0.0519235,0.115386,0.0590656,0.0670566,0.0642706,0.0511423,0.0645715,0.0599866
0.049,0.0674664,0.0321936,0.0481732,0.0575851,0.0807315,0.0655106,0.0613181,0.0462119,0.0604684,0.106841,0.0425861,0.0566806,0.0590826,0.0480905,0.0569421,0.039845
0.05,0.0900494,0.0324988,0.0466473,0.048735,0.0883609,0.0566605,0.0719992,0.0373618,0.0659616,0.0555716,0.0367877,0.0517978,0.0480963,0.0535837,0.0581628,0.0575452
0.051,0.0705182,0.0465369,0.0515302,0.0673508,0.0785953,0.0706985,0.0515524,0.051705,0.0937326,0.050994,0.0804279,0.0505771,0.0374152,0.0563303,0.070675,0.0505261
0.052,0.0659406,0.0678992,0.080827,0.0563644,0.0645572,0.0807693,0.0628439,0.0452963,0.0677927,-0.00912567,0.116133,0.0459995,0.0719,0.0725046,0.0731165,0.0508313
0.053,0.0595319,0.119169,0.0908978,0.0563644,0.076459,0.0557449,0.0570456,0.0428549,0.0607736,0.0122366,0.0908038,0.0536288,0.0444342,0.0578561,0.0779993,0.0578503
0.054,0.0619733,0.0758337,0.0823529,0.0472092,0.0773746,0.0542191,0.0558249,0.0535361,0.058027,-0.0439157,0.091109,0.0545444,0.0404669,0.0578561,0.0599939,0.0480847
0.055,0.0845563,0.0718665,0.0847943,0.0420212,0.0724918,0.069783,0.0628439,0.0587241,0.0644357,-0.0405588,0.0605914,0.0636996,0.0438239,0.0734201,0.0670129,0.0645642
0.056,0.0543439,0.121,0.0619061,0.0505661,0.0557071,0.0713089,0.0445334,0.0520102,0.0546701,0.0583182,0.0438068,0.0588168,0.0609137,0.0587717,0.0776941,0.0602917
0.057,0.0561749,0.139615,0.0432904,0.0429367,0.0789004,0.0743607,0.0402609,0.0431601,0.0668771,0.0955496,0.052962,0.0615634,0.0535895,0.0660959,0.0819665,0.0706677
0.058,0.0628888,0.0547766,0.0371869,0.0356125,0.086835,0.0783279,0.0335471,0.0523154,0.0760324,0.0891409,0.0554034,0.0688876,0.066712,0.0740305,0.0572473,0.0508313
0.059,0.0519025,0.0932288,0.0390179,0.0499557,0.064252,0.067952,0.0201193,0.0547568,0.0790842,0.0543509,0.0547931,0.0661411,0.0462653,0.0664011,0.0609094,0.0633435
0.06,0.0445782,0.104825,0.0271161,0.0459885,0.0944644,0.0740555,0.0384299,0.0645224,0.0680978,0.0607596,0.0703571,0.0569858,0.0505377,0.0569406,0.0529749,0.0474744
0.061,0.0662457,0.0291418,0.0298627,0.0511765,0.0669986,0.0789383,0.0277487,0.0571982,0.0626047,0.0531302,0.0636432,0.0667514,0.0541998,0.0752512,0.0645715,0.0697522
0.062,0.0696027,-0.0303674,0.0359662,0.0575851,0.0831729,0.0673416,0.0393454,0.0706259,0.0610788,0.0482474,0.0496051,0.052103,0.0654913,0.0752512,0.0615198,0.072804
0.063,0.0549542,-0.0508142,0.0396283,0.052092,0.0825626,0.0578812,0.0375143,0.0468222,0.0433786,0.0662527,0.0389239,0.0594272,0.0508429,0.0667062,0.068844,0.0587659
0.064,0.058006,-0.00717407,0.056413,0.0429367,0.0825626,0.0526932,0.0710837,0.055062,0.0616891,0.0491629,0.0508258,0.0459995,0.047486,0.0743356,0.0694543,0.0645642
0.065,0.0442731,0.0306677,0.0719769,0.0551437,0.0804263,0.0743607,0.0588766,0.0404135,0.0766428,0.0674734,0.0847003,0.0411166,0.0541998,0.057551,0.0853235,0.0697522
0.066,0.035423,0.0407385,0.0780804,0.0554489,0.0883609,0.062764,0.0567404,0.0452963,0.0519235,0.0375662,0.0691364,0.0762119,0.0560309,0.0606027,0.0645715,0.0490002
0.067,0.0628888,0.0559973,0.0765546,0.0224899,0.0563174,0.0649002,0.0796286,0.0459067,0.0494821,0.0351248,0.0541827,0.0707187,0.0551154,0.0499216,0.0834924,0.0605969
0.068,0.0665509,0.0621008,0.0600751,0.0633835,0.0831729,0.0493362,0.0930563,0.0513998,0.0555856,0.0177298,0.0352618,0.0472202,0.0569464,0.0673166,0.086239,0.0517468
0.069,0.0519025,0.0639319,0.0612958,0.0548386,0.0853091,0.0459793,0.106789,0.0477377,0.073591,0.0323782,0.0505206,0.0624789,0.044129,0.0612131,0.0773889,0.0474744
0.07,0.0561749,0.0672888,0.0744183,0.052092,0.0898868,0.0468948,0.125405,0.0602499,0.0571115,0.0772391,0.078902,0.0545444,0.0572516,0.0590768,0.0660974,0.0569348
0.071,0.0677716,0.0862097,0.0753339,0.0465988,0.0810367,0.0490311,0.110757,0.0507895,0.0732858,0.0738821,0.0663898,0.0664462,0.0426032,0.0511423,0.0502283,0.0685315
0.072,0.0686871,0.032804,0.0948651,0.0383591,0.0782901,0.0490311,0.0884787,0.0541464,0.0470407,0.0363455,0.0670001,0.0646152,0.061524,0.0639597,0.061825,0.0648694
0.073,0.0677716,0.0379919,0.0771649,0.0334763,0.0993472,0.0478104,0.04728,0.0629965,0.0555856,-0.0225534,0.0761554,0.0542392,0.0548102,0.0587717,0.041073,0.0523572
0.074,0.04763,0.0544714,0.0619061,0.0395798,0.0554019,0.0487259,0.00363983,0.0559775,0.0500925,-0.00546356,0.0340411,0.0594272,0.0572516,0.0514474,0.0361902,0.062428
0.075,0.0470197,0.032804,0.0249799,0.0652145,0.00535309,0.0621536,-0.0589212,0.051705,0.0549753,0.0345145,0.0190875,0.0609531,0.0532843,0.0615182,0.0578577,0.0609021
0.076,0.0534283,0.0505042,0.00789001,0.0545334,0.0319034,0.0865677,-0.061973,0.0510947,0.0491769,0.109283,0.0654742,0.0725497,0.059693,0.0639597,0.046261,0.0523572
0.077,0.0491559,0.0593542,-0.00675842,0.0554489,0.0459415,0.064595,-0.0430521,0.0483481,0.0778635,0.101348,0.0752399,0.0536288,0.0630499,0.0633493,0.0624353,0.0633435
0.078,0.052818,0.0404334,0.0316937,0.0408005,0.0898868,0.0755814,-0.00124298,0.0379721,0.0647409,0.0897513,0.0847003,0.0698032,0.0532843,0.0636545,0.0615198,0.0609021
0.079,0.08242,0.0807166,0.0741132,0.085051,0.0773746,0.0887039,0.00455536,0.0483481,0.058027,0.058013,0.0749347,0.0481357,0.0355841,0.0691476,0.0526697,0.0712781
0.08,0.075401,0.116117,0.0493939,0.0743698,0.0608951,0.0850418,0.0292746,0.0501791,0.0772531,0.0403128,0.0584552,0.0575961,0.0508429,0.0505319,0.0627405,0.0813489
0.081,0.0622784,0.109098,0.0683148,0.0670456,0.0587589,0.0639847,0.0155417,0.0349203,0.051008,0.0607596,0.0651691,0.0676669,0.0612189,0.0706735,0.0679285,0.0627332
0.082,0.0577008,0.0932288,0.0579388,0.0606369,0.0612003,0.087178,0.0298849,0.0468222,0.0638254,0.0665579,0.0605914,0.0661411,0.0453497,0.0569406,0.074032,0.067616
0.083,0.0619733,0.0794958,0.1028,0.0536179,0.0441104,0.0542191,0.038735,0.0520102,0.0598581,0.0863943,0.0679156,0.0554599,0.0541998,0.0599924,0.0718957,0.0709729
0.084,0.0656354,0.0770544,0.123857,0.0737595,0.0370914,0.0664261,0.0280539,0.0471274,0.0552805,0.037261,0.0871417,0.0438632,0.0636603,0.0606027,0.0660974,0.0724988
0.085,0.0537335,0.0169348,0.0997479,0.0499557,0.0257999,0.0694778,0.0118796,0.0556723,0.0668771,0.065032,0.0694415,0.0548496,0.0554205,0.0572458,0.0673181,0.0615125
0.086,0.0515973,0.0370764,0.0268109,0.0511765,0.0178653,0.0639847,0.0485007,0.0410239,0.0461252,0.0641165,0.0352618,0.059122,0.0535895,0.0602975,0.0627405,0.0486951
0.087,0.0564801,0.0740027,-0.0183551,0.0557541,0.0221378,0.0587967,0.0372092,0.041329,0.0198801,0.0390921,0.0572345,0.057291,0.0297858,0.0572458,0.0404626,0.0499158
0.088,0.0726544,0.0651526,0.0262006,0.0380539,-0.000750427,0.0554398,0.0332419,0.0489584,0.0851877,0.0241385,0.0508258,0.0405063,0.059693,0.0596872,0.0697595,0.0544934
0.089,0.0396954,0.104825,0.0509198,0.0499557,0.0270206,0.0630691,0.0204245,0.0477377,0.0568063,0.0311575,0.0383136,0.0463046,0.042298,0.0532785,0.0572473,0.0499158
0.09,0.059837,0.0584387,0.111955,0.0527023,0.0386172,0.0691727,0.042092,0.0663535,0.0674875,-0.032319,0.0596759,0.0438632,0.061524,0.0502267,0.0676233,0.0563245
0.091,0.0488507,0.0318884,0.160783,0.0478195,0.0187808,0.069783,0.0323264,0.0553671,0.0629098,0.0677786,0.0868365,0.06431,0.061524,0.0563303,0.0645715,0.0660901
0.092,0.0552594,0.0248694,0.209306,0.041716,0.0148135,0.0572708,0.0378195,0.0584189,0.0693185,0.0281058,0.0630328,0.046915,0.0541998,0.0752512,0.0590784,0.0547986
0.093,0.0540387,0.0132727,0.141557,0.0441574,0.00382721,0.0414017,0.0457541,0.03431,0.0671823,0.0467215,0.0700519,0.0658359,0.0529791,0.047175,0.0612146,0.0557141
0.094,0.0705182,0.0132727,0.105851,0.0658249,0.00840485,0.0603226,0.0576559,0.0697104,0.0531442,0.0821219,0.0694415,0.069498,0.0706793,0.0670114,0.058468,0.0663953
0.095,0.0583112,0.0486731,0.0588544,0.0392746,0.0544864,0.0505569,0.0637595,0.0376669,0.0662668,0.0516043,0.0566241,0.0420322,0.0224615,0.0624338,0.0664026,0.064259
0.096,0.063194,0.0883459,0.0307782,0.0618576,0.0807315,0.0655106,0.0610129,0.0602499,0.0558908,0.0689993,0.0612018,0.048746,0.0532843,0.0667062,0.0648767,0.0343518
0.097,0.0552594,0.0703406,-0.0446002,0.0389694,0.132917,0.0633743,0.0692526,0.0578085,0.0635202,0.0296317,0.0718829,0.0426425,0.0538947,0.0648752,0.0859338,0.0511365
0.098,0.0519025,0.0666785,-0.0427692,0.0560593,0.0969058,0.0539139,0.0576559,0.0587241,0.0626047,0.0107108,0.0746295,0.0414218,0.0499274,0.0816599,0.0807458,0.0706677
0.099,0.0479352,0.0263953,-0.0122516,0.0459885,0.0682193,0.0685623,0.0637595,0.0767294,0.0503976,0.0464163,0.0743243,0.0514926,0.0566412,0.0633493,0.0883752,0.0575452
0.1,0.0644147,0.0263953,-0.0104205,0.0368332,0.0602847,0.0652054,0.0686423,0.0633017,0.0537546,0.0558768,0.0389239,0.0420322,0.0633551,0.0612131,0.0953943,0.0441174
0.101,0.0744855,0.0465369,0.0164349,0.0459885,0.0392276,0.052388,0.059487,0.0571982,0.0702341,0.141326,0.0590656,0.0411166,0.052674,0.0642648,0.0908166,0.0660901
0.102,0.0552594,0.0990271,0.0439008,0.0575851,0.0340396,0.0719192,0.0219504,0.0602499,0.0552805,0.0970755,0.0547931,0.0356235,0.0581671,0.059382,0.0902063,0.0557141
0.103,0.0729596,0.0630164,0.0509198,0.0542282,0.0233585,0.08199,0.0131003,0.0562827,0.0699289,0.0863943,0.0526569,0.0408115,0.0651862,0.0328317,0.0612146,0.046864
0.104,0.0775372,0.0715613,0.0796063,0.0499557,0.0456363,0.0752762,0.000588074,0.0626913,0.0745065,0.105926,0.061507,0.0414218,0.0654913,0.0581613,0.0813562,0.0499158
0.105,0.0641095,0.074613,0.084184,0.053923,0.0477725,0.0722244,0.0564352,0.0443808,0.0717599,0.0845633,0.0618121,0.0234164,0.0426032,0.0395456,0.0252039,0.0636487
0.106,0.0741803,0.0859045,0.0551923,0.0374435,0.0389224,0.0673416,0.0570456,0.0633017,0.0644357,0.0546561,0.0630328,0.0426425,0.0529791,0.0532785,0.00811401,0.0486951
0.107,0.0610577,0.102994,0.0750287,0.0594162,0.0340396,0.0560501,0.0527731,0.0648276,0.0705392,0.0516043,0.0651691,0.0240268,0.0413824,0.0358835,-0.0132483,0.045033
0.108,0.0473248,0.0959753,0.0664838,0.0585007,0.0151187,0.0615433,0.0677267,0.0590292,0.0742014,0.0400076,0.0554034,0.00785248,0.0618292,0.0380197,-0.0297278,0.0532727
0.109,0.0763165,0.0761389,0.053056,0.0804733,0.0148135,0.0569656,0.0500266,0.062081,0.0656564,0.0537405,0.0636432,0.0322665,0.0685431,0.0511423,-0.0394934,0.0551038
0.11,0.0525128,0.0413489,0.0298627,0.0655197,0.0160342,0.0743607,0.0384299,0.055062,0.0366647,0.037261,0.0621173,0.0264682,0.0645758,0.0737253,0.000484619,0.0517468
0.111,0.070213,0.0178503,0.0506146,0.0740646,0.0291568,0.0655106,0.0561301,0.0587241,0.0656564,0.0223074,0.052962,0.0231113,0.0621344,0.0532785,0.0264246,0.0636487
0.112,0.0656354,-0.0242639,0.0631268,0.079863,0.0248843,0.0560501,0.0713889,0.0633017,0.0720651,0.0616751,0.0630328,0.0301303,0.0743414,0.0676218,0.035885,0.0605969
0.113,0.0610577,0.0419592,0.075639,0.0713181,0.074628,0.0502518,0.0631491,0.0492636,0.0662668,0.0195609,0.0593707,0.0176181,0.0661017,0.0624338,0.0245935,0.0621228
0.114,0.0537335,0.0532507,0.0570233,0.0673508,0.0566226,0.0566605,0.071694,0.0858847,0.0659616,0.0174246,0.0734088,0.0267734,0.0825812,0.0438181,0.0432092,0.0499158
0.115,0.068382,0.0508093,0.0319989,0.0914597,0.0706607,0.067952,0.0625388,0.0733725,0.0610788,0.0351248,0.0743243,0.0386752,0.0780035,0.0535837,0.0377161,0.0508313
0.116,0.0586163,0.062406,0.025285,0.0838303,0.0578433,0.0612381,0.0774924,0.0675742,0.0525339,-0.0317087,0.052962,0.0347079,0.0587775,0.0538889,0.0291711,0.0667004
0.117,0.0430524,0.0303625,0.0942548,0.0768112,0.0453311,0.0581863,0.087258,0.0773398,0.051008,-0.0106516,0.0618121,0.0511874,0.0642706,0.0499216,0.0364954,0.0462537
0.118,0.0680768,0.0401282,0.0988324,0.069487,0.0697452,0.08199,0.0933615,0.0608603,0.0644357,0.143157,0.0734088,0.0533237,0.0471808,0.0480905,0.0413782,0.0508313
0.119,0.0647198,0.0495886,0.0881512,0.0688766,0.0749332,0.0728348,0.087258,0.0684897,0.063215,0.14865,0.05815,0.0371494,0.0587775,0.0566354,0.0435144,0.0529675
0.12,0.0659406,0.0611853,0.0921185,0.0810837,0.0770694,0.0609329,0.0765768,0.0703207,0.0668771,0.0705252,0.0712726,0.0566806,0.0471808,0.0532785,0.0447351,0.052052
0.121,0.065025,0.0324988,0.0881512,0.0810837,0.0956851,0.057576,0.0500266,0.0666586,0.0677927,0.0784598,0.0718829,0.0444736,0.0541998,0.0331369,0.0371057,0.0508313
0.122,0.0607526,0.0621008,0.0606854,0.062468,0.0895816,0.0603226,0.0277487,0.0703207,0.0571115,0.0332938,0.0569293,0.0145663,0.0514532,0.0340524,0.0456506,0.041676
0.123,0.0625836,0.0785803,0.0710614,0.0743698,0.0615054,0.0719192,0.0256125,0.0532309,0.0638254,0.0393973,0.0505206,0.0377597,0.0477911,0.0157419,0.0413782,0.0432019
0.124,0.0555646,0.0889563,0.0612958,0.0649094,0.0386172,0.0517776,0.00608124,0.0687949,0.0555856,0.068389,0.0590656,0.0292148,0.0825812,0.0334421,0.0502283,0.034657
0.125,0.0732648,0.0941443,0.0316937,0.0676559,-0.0553769,0.0661209,0.0350729,0.0633017,0.0708444,0.0870047,0.061507,0.0438632,0.082276,0.0432077,0.061825,0.0682263
0.126,0.0686871,0.0801062,0.0197919,0.0804733,-0.0620908,0.0792435,0.0219504,0.0535361,0.0638254,0.108062,0.0557086,0.0420322,0.0590826,0.036799,0.0596887,0.0718884
0.127,0.054649,0.0538611,0.0704511,0.0575851,0.0001651,0.0536087,0.0481955,0.0681845,0.0644357,0.0958548,0.0630328,0.0557651,0.0593878,0.0673166,0.0538904,0.064259
0.128,0.0192487,0.0804114,0.0661786,0.0600265,0.0227481,0.0481155,0.0591818,0.0843588,0.0610788,0.0836478,0.0926349,0.0551547,0.0676276,0.0810495,0.0554163,0.0889783
0.129,0.0665509,0.0917029,0.0661786,0.0710129,0.0111514,0.0706985,0.0634543,0.056893,0.068403,0.115386,0.0856158,0.0505771,0.0697638,0.059382,0.0679285,0.0691418
0.13,0.0705182,0.0913977,0.0536664,0.0853561,0.00352203,0.0508621,0.071694,0.0837485,0.0650461,0.100127,0.0691364,0.0603427,0.0560309,0.0612131,0.0548059,0.067616
0.131,0.0738751,0.0788855,0.0558026,0.0594162,0.0181705,0.0560501,0.0509421,0.0510947,0.0445993,0.00338654,0.0453326,0.0557651,0.070069,0.0334421,0.0749475,0.0721936
0.132,0.0616681,0.0566077,0.0628217,0.0615524,0.0447208,0.0533035,0.0549094,0.0523154,0.0616891,0.0140677,0.0727985,0.0478305,0.070069,0.0435129,0.0715906,0.0807385
0.133,0.0787579,0.0297522,0.0533612,0.0478195,0.0377017,0.0688675,0.0451437,0.067269,0.0607736,0.0412283,0.0926349,0.0505771,0.0587775,0.0596872,0.0667078,0.0514417
0.134,0.0503766,0.0489783,0.0558026,0.029509,0.0435001,0.0661209,0.064675,0.0642172,0.0595529,0.00582794,0.0447223,0.0557651,0.0743414,0.0511423,0.0657922,0.0688367
0.135,0.0427472,0.104215,0.053056,0.0136398,0.0529605,0.0499466,0.0738303,0.0599448,0.0720651,-0.0329294,0.0596759,0.0517978,0.0722052,0.0520578,0.0660974,0.0599866
0.136,0.0604474,0.0691199,0.0591595,0.0517868,0.0581485,0.0536087,0.0622336,0.0602499,0.0696237,-0.0207224,0.0502155,0.0945224,0.082276,0.0432077,0.061825,0.067616
0.137,0.0512921,0.0166296,0.0274213,0.103972,0.0550967,0.0612381,0.059487,0.0617758,0.0577219,0.085784,0.061507,0.0960483,0.0563361,0.0526682,0.0651819,0.0605969
0.138,0.042442,-0.0190759,0.0594647,0.137846,0.064252,0.0685623,0.0668112,0.0800864,0.038801,0.153228,0.0554034,0.0820102,0.0761725,0.0364938,0.0679285,0.0581555
0.139,0.0659406,-0.0321985,0.0609906,0.0777267,0.0462466,0.0572708,0.0546042,0.0602499,0.0543649,0.104705,0.0670001,0.0801791,0.059693,0.0267282,0.0404626,0.0660901
0.14,0.0464093,0.01724,0.091203,0.0960373,0.0132877,0.0804642,0.0744406,0.0666586,0.0717599,0.068389,0.0785968,0.0646152,0.0462653,0.0444284,0.0456506,0.064259
0.141,0.0680768,0.019071,0.061601,0.0826096,0.012067,0.069783,0.0610129,0.0590292,0.0726755,0.0186453,0.0987384,0.0688876,0.0447394,0.0279489,0.061825,0.0731091
0.142,0.0610577,0.0712561,0.0710614,0.0728439,0.00871002,0.0722244,0.0485007,0.0578085,0.0803049,0.00155548,0.128951,0.0545444,0.0624396,0.0520578,0.0676233,0.0663953
0.143,0.0543439,0.0917029,0.0545819,0.0810837,0.0145084,0.0676468,0.0741354,0.0532309,0.0778635,0.03543,0.0727985,0.0557651,0.0499274,0.0514474,0.0621301,0.0639539
0.144,0.0625836,0.0547766,0.0481732,0.0523972,0.012067,0.0478104,0.0857321,0.0581137,0.0729806,0.0348196,0.0422809,0.0386752,0.0612189,0.062739,0.0856287,0.0618176
0.145,0.0534283,0.101163,0.0832684,0.0551437,0.0148135,0.0624588,0.0634543,0.0428549,0.068403,-0.0167551,-0.0285199,0.0316562,0.0560309,0.0630441,0.0722009,0.0654797
0.146,0.0732648,0.13931,0.0820477,0.0527023,-0.0187558,0.0542191,0.0658957,0.0593344,0.073591,-0.0402536,0.0557086,0.0374545,0.0844122,0.0981393,0.074032,0.0618176
0.147,0.059837,0.106962,0.0735028,0.0652145,0.0883609,0.062764,0.0536887,0.072457,0.066572,0.0278006,0.0660846,0.0121249,0.0694586,0.0816599,0.07922,0.0569348
0.148,0.0607526,0.0801062,0.0554974,0.0691818,0.135968,0.0685623,0.0600974,0.0608603,0.0696237,0.136443,0.0593707,0.0334872,0.0572516,0.0694528,0.0764734,0.0709729
0.149,0.0561749,0.11215,0.0661786,0.0566696,0.132001,0.0502518,0.0552145,0.0361411,0.0552805,0.0870047,0.05815,0.0286044,0.0627448,0.0779977,0.075863,0.0560193
0.15,0.0735699,0.0559973,0.0814374,0.041716,0.101483,0.0426224,0.0677267,0.0547568,0.0497873,0.102263,0.056319,0.0221957,0.0575568,0.0883737,0.0847131,0.0645642
0.151,0.0586163,0.0532507,0.0704511,0.0578903,0.106366,0.0481155,0.0475851,0.0510947,0.0568063,0.112029,0.0593707,0.020975,0.0618292,0.0734201,0.075863,0.0639539
