Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0.0,-2.29812,9.61775,-0.527403,-0.030358,0.0725599,-0.013178,-0.148837,-9.59582,-2.31479,-0.0823301,0.0108126,-0.0405733,-0.562496,9.823,-0.909251,-0.0339195,0.045192,0.00349649,-1.652,-9.7944,-0.789439,-0.093317,0.0268265,-0.0139122,-4.38036,3.05465,8.10371,-0.0608542,0.0039575,-0.00159959,-3.84201,-2.95614,8.60631,-0.0267625,0.00704246,0.0150475,9.63397,-0.737909,1.51172,0.0876305,0.0348445,-0.00152909
0.001,-2.30717,9.63163,-0.508872,-0.0295548,0.069903,-0.0131899,-0.148541,-9.61144,-2.30446,-0.0839293,0.0116121,-0.0400198,-0.55202,9.83722,-0.907343,-0.0347139,0.0445693,0.00345895,-1.64995,-9.81028,-0.807015,-0.0918164,0.0281451,-0.0100325,-4.36172,3.03456,8.0879,-0.0605321,0.0035021,-0.000432372,-3.84886,-2.95018,8.60381,-0.0252505,0.00734687,0.014805,9.66099,-0.758095,1.51358,0.0875799,0.0338937,-0.000744308
0.002,-2.31622,9.64552,-0.490341,-0.0287517,0.0672461,-0.0132018,-0.148245,-9.62706,-2.29414,-0.0855284,0.0124117,-0.0394663,-0.541545,9.85143,-0.905435,-0.0355084,0.0439466,0.00342141,-1.64791,-9.82615,-0.824592,-0.0903157,0.0294638,-0.00615281,-4.34308,3.01447,8.07209,-0.0602101,0.00304669,0.000734844,-3.8557,-2.94421,8.60131,-0.0237385,0.00765127,0.0145625,9.68801,-0.778281,1.51544,0.0875294,0.0329428,4.05e-05
0.003,-2.32527,9.6594,-0.47181,-0.0279485,0.0645892,-0.0132136,-0.147949,-9.64268,-2.28381,-0.0871276,0.0132113,-0.0389127,-0.531069,9.86565,-0.903526,-0.0363029,0.043324,0.00338388,-1.64587,-9.84203,-0.842169,-0.0888151,0.0307824,-0.00227312,-4.32445,2.99438,8.05629,-0.059888,0.00259129,0.00190206,-3.86255,-2.93825,8.5988,-0.0222264,0.00795568,0.0143199,9.71503,-0.798467,1.51729,0.0874788,0.0319919,0.00082525
0.004,-2.33433,9.67329,-0.453279,-0.0271454,0.0619323,-0.0132255,-0.147654,-9.6583,-2.27348,-0.0887267,0.0140109,-0.0383592,-0.520593,9.87986,-0.901618,-0.0370974,0.0427013,0.00334634,-1.64382,-9.85791,-0.859746,-0.0873145,0.032101,0.00160656,-4.30581,2.9743,8.04048,-0.059566,0.00213588,0.00306928,-3.8694,-2.93229,8.5963,-0.0207144,0.00826008,0.0140774,9.74205,-0.818653,1.51915,0.0874283,0.0310411,0.00161003
0.005,-2.3457,9.67458,-0.451428,-0.028609,0.0590654,-0.0122653,-0.168837,-9.65308,-2.27155,-0.0884702,0.012629,-0.0392793,-0.517587,9.90197,-0.912188,-0.0379873,0.0422065,0.00348484,-1.65837,-9.87063,-0.850228,-0.0871112,0.0323445,0.002552,-4.29049,2.96715,8.02823,-0.059128,0.00203959,0.00337582,-3.88286,-2.9254,8.59572,-0.0188609,0.00710023,0.0138349,9.7373,-0.829066,1.51431,0.0858249,0.0290062,0.00201521
0.006,-2.35892,9.66579,-0.462922,-0.0318861,0.0560304,-0.0105274,-0.207205,-9.63119,-2.27636,-0.0867293,0.0095021,-0.0413783,-0.520556,9.9304,-0.932739,-0.0389535,0.0418139,0.00376417,-1.6862,-9.88083,-0.819035,-0.0879457,0.0317278,0.00115005,-4.27784,2.97035,8.01884,-0.0585973,0.00223059,0.00299383,-3.9016,-2.91776,8.59668,-0.0167343,0.00476896,0.0135924,9.70713,-0.83166,1.50412,0.0829793,0.0261043,0.00211671
0.007,-2.37214,9.657,-0.474415,-0.0351632,0.0529954,-0.0087895,-0.245572,-9.60931,-2.28116,-0.0849883,0.00637517,-0.0434773,-0.523526,9.95882,-0.95329,-0.0399198,0.0414214,0.00404351,-1.71403,-9.89103,-0.787842,-0.0887802,0.0311112,-0.000251902,-4.26519,2.97356,8.00944,-0.0580665,0.00242158,0.00261184,-3.92035,-2.91013,8.59765,-0.0146077,0.0024377,0.0133498,9.67696,-0.834254,1.49393,0.0801337,0.0232023,0.00221821
0.008,-2.38537,9.64821,-0.485909,-0.0384402,0.0499604,-0.00705161,-0.28394,-9.58742,-2.28596,-0.0832473,0.00324823,-0.0455763,-0.526496,9.98725,-0.973841,-0.0408861,0.0410289,0.00432284,-1.74186,-9.90123,-0.756649,-0.0896147,0.0304945,-0.00165385,-4.25254,2.97677,8.00005,-0.0575358,0.00261258,0.00222985,-3.93909,-2.9025,8.59861,-0.0124811,0.000106444,0.0131073,9.64679,-0.836849,1.48374,0.0772881,0.0203003,0.00231971
0.009,-2.39416,9.64108,-0.494283,-0.0413391,0.0471935,-0.00546294,-0.316723,-9.56547,-2.28937,-0.0815058,0.000391086,-0.047534,-0.529673,10.0113,-0.992327,-0.0417868,0.0407628,0.00472725,-1.76567,-9.90859,-0.728775,-0.0904383,0.0300727,-0.00303683,-4.24207,2.98197,7.99236,-0.0571789,0.00283614,0.00182619,-3.95468,-2.89443,8.59916,-0.010638,-0.00177914,0.0127199,9.61971,-0.839891,1.47717,0.0744126,0.0176505,0.00254671
0.01,-2.3675,9.64719,-0.477703,-0.0412127,0.0465715,-0.00506807,-0.304828,-9.54298,-2.28162,-0.0797601,-0.000307717,-0.0483616,-0.534509,10.0003,-0.994286,-0.0421639,0.0415081,0.0061323,-1.7574,-9.89326,-0.727454,-0.0911751,0.031209,-0.004268,-4.24898,3.0032,7.99835,-0.0582134,0.00332025,0.00124924,-3.94498,-2.88289,8.59634,-0.0110639,-9.93e-05,0.0111731,9.61733,-0.846516,1.49962,0.071298,0.0170179,0.00377764
0.011,-2.34084,9.6533,-0.461124,-0.0410863,0.0459496,-0.0046732,-0.292934,-9.5205,-2.27387,-0.0780144,-0.00100652,-0.0491891,-0.539345,9.9893,-0.996244,-0.0425409,0.0422533,0.00753736,-1.74912,-9.87793,-0.726132,-0.0919119,0.0323454,-0.00549917,-4.2559,3.02443,8.00435,-0.059248,0.00380436,0.000672283,-3.93529,-2.87135,8.59352,-0.0114897,0.00158057,0.00962626,9.61494,-0.853141,1.52206,0.0681834,0.0163854,0.00500857
0.012,-2.31418,9.65942,-0.444545,-0.0409598,0.0453276,-0.00427833,-0.28104,-9.49802,-2.26612,-0.0762688,-0.00170532,-0.0500166,-0.54418,9.97831,-0.998203,-0.0429179,0.0429986,0.00894241,-1.74085,-9.8626,-0.724811,-0.0926487,0.0334818,-0.00673033,-4.26282,3.04566,8.01034,-0.0602825,0.00428847,9.53e-05,-3.9256,-2.8598,8.5907,-0.0119156,0.00326042,0.00807946,9.61256,-0.859766,1.54451,0.0650688,0.0157529,0.0062395
