Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0.024,0.0604474,0.0352454,0.0631268,0.131743,-0.20888,0.404256,-0.0454935,0.108773,0.0168283,0.00460724,0.0108478,-0.0684415,0.502198,0.144221,0.25256,0.165883
0.025,0.0311505,0.0508093,0.0655682,0.135405,-0.163714,0.364888,-0.0482401,0.101754,0.0751169,0.0241385,0.0395343,-0.0675259,0.49762,0.120112,0.215023,0.193043
0.026,0.0561749,0.0407385,0.0472577,0.130827,-0.151202,0.383809,-0.0757059,0.116097,0.0702341,0.0418387,0.056319,-0.0403653,0.507386,0.122248,0.247982,0.215016
0.027,0.0769269,0.0550818,0.0759442,0.140288,-0.118243,0.368245,-0.0613626,0.100533,0.0424631,0.0101004,0.0435016,-0.0360928,0.529969,0.140864,0.23547,0.233021
0.028,0.0677716,0.0511145,0.0677045,0.164091,-0.143878,0.384419,-0.0769266,0.0974814,0.051008,0.0329886,0.0254962,-0.0431119,0.55713,0.11645,0.22662,0.219899
0.029,0.0503766,0.0770544,0.0579388,0.142119,-0.125262,0.350545,-0.0607523,0.0925986,0.0525339,0.0677786,0.0624225,-0.0110684,0.573304,0.124384,0.197628,0.265065
0.03,0.0665509,0.0617957,0.0597699,0.160735,-0.125872,0.345357,-0.111411,0.0922934,0.0320871,0.0830374,0.0593707,-0.0226651,0.555909,0.146052,0.204342,0.24828
0.031,0.0689923,0.0532507,0.0728925,0.169279,-0.097186,0.330403,-0.113242,0.0712363,0.0366647,0.134612,0.0740192,-0.0367032,0.519593,0.141474,0.220822,0.263539
0.032,0.0400006,0.0419592,0.0673993,0.170195,-0.0819272,0.315755,-0.0964578,0.0816122,0.0622995,0.129424,0.0709674,-0.00557526,0.511353,0.131098,0.280941,0.238209
0.033,0.0515973,0.0184607,0.0527509,0.150359,-0.0721616,0.293477,-0.0979837,0.0709311,0.0726755,0.104705,0.063338,0.00724213,0.491517,0.138117,0.317867,0.243702
0.034,0.0607526,0.0550818,0.0619061,0.162871,-0.0474423,0.296529,-0.110191,0.0376669,0.0314767,0.0860892,0.0444171,0.00846283,0.47107,0.129267,0.294369,0.234242
0.035,0.0540387,0.0297522,0.0646527,0.182402,-0.0373715,0.312398,-0.116905,0.0629965,0.0677927,0.134612,0.0114581,-0.00221832,0.412476,0.139033,0.249508,0.211354
0.036,0.0467145,-0.000155029,0.0506146,0.150359,-0.00776947,0.248921,-0.112327,0.0654379,0.083967,0.172149,0.0297687,0.00693695,0.399659,0.154597,0.189083,0.228444
0.037,0.0689923,0.0370764,0.0570233,0.147002,-0.0456113,0.268147,-0.122398,0.0654379,0.030256,0.0885306,0.0282428,0.0267734,0.395997,0.135981,0.147579,0.186024
0.038,0.0451886,0.0526404,0.0625165,0.171111,0.00108063,0.252278,-0.0900491,0.029122,0.0467355,-0.0088205,0.0410602,0.0145663,0.34137,0.142695,0.0770837,0.189381
0.039,0.0421368,0.027616,0.0545819,0.156157,0.00993073,0.264485,-0.123313,0.0452963,0.0644357,0.0131522,0.0523517,0.0292148,0.355713,0.133845,0.0676233,0.171986
0.04,0.0525128,0.0279211,0.0698407,0.148833,0.0282413,0.193379,-0.110496,0.027291,0.0464304,0.0134573,0.0486896,0.0603427,0.319398,0.140254,0.0294763,0.192738
0.041,0.0525128,0.0712561,0.0701459,0.160124,0.0309879,0.226643,-0.105308,0.0282065,0.0455148,-0.0381174,0.0279376,0.0563754,0.286439,0.120722,0.0175745,0.165883
0.042,0.0525128,0.0956702,0.0677045,0.132964,0.0648624,0.214436,-0.0921854,0.0303427,0.0650461,0.0549612,0.0209186,0.0716342,0.264771,0.11645,0.0374109,0.179615
0.043,0.0216901,0.0703406,0.0432904,0.142729,0.0615054,0.183614,-0.114158,0.0196616,0.0485666,0.0546561,0.0462482,0.113443,0.240357,0.109126,0.0908166,0.150624
0.044,0.0680768,0.060575,0.0640424,0.148528,0.0929385,0.175069,-0.130943,-0.00627838,0.0384958,0.0366507,0.0578448,0.0981845,0.186646,0.0990549,0.0978357,0.177479
0.045,0.0454938,0.0352454,0.084184,0.153105,0.0862247,0.149739,-0.136436,0.0132529,0.0674875,-0.0011911,0.0358722,0.132669,0.190308,0.085322,0.075863,0.134144
0.046,0.0482404,0.0444006,0.053056,0.129912,0.0828677,0.123494,-0.177329,-0.000785217,0.061384,-0.0140085,0.056319,0.155558,0.159485,0.0963083,0.0752527,0.134144
0.047,0.0583112,0.0608801,0.0500043,0.139677,0.118268,0.123494,-0.164207,-0.016044,0.0311716,-0.0378122,0.0541827,0.165323,0.146973,0.0715891,0.0648767,0.140248
