Time,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z
0.01,9.47701,-0.118776,4.05737,0.0889575,0.111222,0.0851703,-0.524263,9.25883,-2.47156,0.340009,1.49881,0.0426141,0.615545,9.46042,-0.703509,0.31779,0.457223,-0.195501,-2.7922,-9.13435,-0.324811,0.00959367,-0.648933,0.0384464,4.62598,2.97599,8.70975,0.19151,-0.227731,-0.00922629,-1.82344,-10.2898,-0.409973,0.16141,-0.391235,0.339026,5.26228,-3.65051,7.40463,-0.0326349,0.087117,0.0626872
0.011,9.42692,-0.0649139,4.0335,0.0857133,0.115763,0.084477,-0.555771,9.25621,-2.40301,0.349287,1.49202,0.0441649,0.629363,9.47069,-0.630553,0.314692,0.45576,-0.201948,-2.73535,-9.17938,-0.32798,0.00160975,-0.670862,0.04172,4.61594,2.99993,8.72109,0.189875,-0.231461,-0.00794705,-1.82054,-10.29,-0.447595,0.161033,-0.399627,0.340092,5.1841,-3.655,7.43794,-0.0320365,0.0831351,0.0641479
0.012,9.37683,-0.0110515,4.00963,0.0824692,0.120304,0.0837837,-0.58728,9.25359,-2.33446,0.358565,1.48523,0.0457156,0.64318,9.48096,-0.557598,0.311595,0.454297,-0.208396,-2.67849,-9.2244,-0.331148,-0.00637418,-0.69279,0.0449937,4.60589,3.02387,8.73244,0.18824,-0.23519,-0.0066678,-1.81764,-10.2903,-0.485216,0.160655,-0.408019,0.341158,5.10591,-3.65948,7.47125,-0.0314381,0.0791533,0.0656085
0.013,9.32673,0.0428109,3.98576,0.079225,0.124845,0.0830904,-0.618788,9.25097,-2.26591,0.367843,1.47843,0.0472663,0.656997,9.49123,-0.484642,0.308497,0.452834,-0.214843,-2.62163,-9.26943,-0.334316,-0.0143581,-0.714719,0.0482674,4.59585,3.04781,8.74378,0.186604,-0.238919,-0.00538856,-1.81473,-10.2905,-0.522838,0.160278,-0.416411,0.342224,5.02772,-3.66396,7.50456,-0.0308397,0.0751714,0.0670692
0.014,9.29793,0.113947,3.98171,0.0784206,0.129286,0.0831534,-0.632109,9.25124,-2.20101,0.378792,1.46981,0.0483764,0.699824,9.49336,-0.445966,0.302279,0.447459,-0.220098,-2.59665,-9.28686,-0.349131,-0.019929,-0.736005,0.0501556,4.59005,3.059,8.74428,0.184071,-0.244148,-0.00222792,-1.83537,-10.3243,-0.554825,0.158374,-0.420714,0.342091,4.95442,-3.66149,7.51614,-0.0330468,0.0721064,0.0683275
0.015,9.27976,0.193721,3.98756,0.0788361,0.133676,0.0835946,-0.636335,9.25295,-2.13794,0.390577,1.46027,0.0492662,0.757155,9.49143,-0.424429,0.2945,0.440128,-0.224757,-2.58759,-9.29051,-0.369769,-0.0242933,-0.756969,0.0513511,4.58637,3.06383,8.73934,0.181089,-0.250127,0.00187343,-1.86777,-10.375,-0.583995,0.155707,-0.422972,0.341358,4.88354,-3.65555,7.51685,-0.0366568,0.0694998,0.0694847
0.016,9.26159,0.273494,3.99341,0.0792517,0.138066,0.0840358,-0.640562,9.25466,-2.07486,0.402361,1.45073,0.050156,0.814487,9.4895,-0.402892,0.286722,0.432796,-0.229416,-2.57854,-9.29415,-0.390407,-0.0286577,-0.777933,0.0525466,4.58268,3.06865,8.73441,0.178106,-0.256107,0.00597478,-1.90017,-10.4256,-0.613165,0.15304,-0.42523,0.340624,4.81267,-3.6496,7.51756,-0.0402667,0.0668932,0.0706419
0.017,9.24343,0.353268,3.99926,0.0796672,0.142457,0.084477,-0.644788,9.25637,-2.01178,0.414145,1.44119,0.0510458,0.871819,9.48756,-0.381356,0.278943,0.425465,-0.234075,-2.56949,-9.29779,-0.411045,-0.0330221,-0.798897,0.0537421,4.579,3.07348,8.72947,0.175124,-0.262086,0.0100761,-1.93258,-10.4762,-0.642335,0.150372,-0.427489,0.339891,4.7418,-3.64366,7.51826,-0.0438767,0.0642866,0.0717992
0.018,9.22191,0.421347,3.99946,0.0798139,0.146391,0.0843912,-0.645087,9.25717,-1.94501,0.425586,1.43065,0.0517986,0.918368,9.49594,-0.370024,0.272061,0.419861,-0.238996,-2.55907,-9.31542,-0.434328,-0.0381251,-0.820325,0.0541829,4.57998,3.07782,8.72136,0.172561,-0.267555,0.0140122,-1.95249,-10.5164,-0.660628,0.148025,-0.429343,0.339433,4.67839,-3.6327,7.5181,-0.0467559,0.0622912,0.0731458
0.019,9.18865,0.4485,3.97987,0.0790197,0.14873,0.082461,-0.631639,9.25475,-1.8653,0.435826,1.41659,0.0520719,0.927178,9.54043,-0.394409,0.268316,0.420304,-0.244835,-2.54389,-9.38201,-0.466869,-0.0458137,-0.843377,0.051982,4.59727,3.08047,8.70211,0.171465,-0.27124,0.0173697,-1.92868,-10.5203,-0.640852,0.146796,-0.429782,0.339935,4.64106,-3.60421,7.51489,-0.0470771,0.062435,0.0751553
0.02,9.15539,0.475653,3.96029,0.0782255,0.151069,0.0805307,-0.61819,9.25233,-1.78559,0.446066,1.40253,0.0523453,0.935989,9.58491,-0.418793,0.264571,0.420748,-0.250674,-2.5287,-9.4486,-0.499411,-0.0535023,-0.866428,0.0497811,4.61456,3.08312,8.68287,0.170369,-0.274925,0.0207273,-1.90487,-10.5242,-0.621075,0.145567,-0.430222,0.340438,4.60374,-3.57572,7.51168,-0.0473984,0.0625787,0.0771648
0.021,9.12213,0.502805,3.94071,0.0774313,0.153408,0.0786005,-0.604742,9.24992,-1.70589,0.456306,1.38847,0.0526186,0.944799,9.62939,-0.443178,0.260826,0.421192,-0.256513,-2.51352,-9.51519,-0.531952,-0.0611908,-0.889479,0.0475803,4.63186,3.08577,8.66362,0.169273,-0.27861,0.0240848,-1.88106,-10.5281,-0.601299,0.144338,-0.430662,0.34094,4.56642,-3.54724,7.50848,-0.0477197,0.0627225,0.0791743
0.022,9.08888,0.529958,3.92112,0.0766372,0.155747,0.0766703,-0.591294,9.2475,-1.62618,0.466546,1.37441,0.0528919,0.953609,9.67387,-0.467563,0.257081,0.421635,-0.262352,-2.49834,-9.58178,-0.564493,-0.0688794,-0.912531,0.0453794,4.64915,3.08842,8.64438,0.168177,-0.282295,0.0274424,-1.85726,-10.5319,-0.581522,0.143109,-0.431101,0.341443,4.5291,-3.51875,7.50527,-0.0480409,0.0628662,0.0811838
0.023,9.07322,0.552868,3.92426,0.0759919,0.161316,0.0783516,-0.597751,9.24413,-1.55183,0.474465,1.35549,0.0536238,0.962834,9.68732,-0.46971,0.255232,0.418447,-0.265505,-2.47439,-9.6125,-0.565948,-0.0735648,-0.931503,0.0452194,4.67366,3.08477,8.64375,0.166047,-0.285519,0.0302161,-1.82952,-10.5393,-0.559835,0.1439,-0.431428,0.344458,4.52933,-3.50936,7.50436,-0.0464477,0.061628,0.0797559
0.024,9.0626,0.574566,3.9339,0.0753891,0.167808,0.0810647,-0.609895,9.24047,-1.479,0.481721,1.33518,0.0544866,0.972178,9.69191,-0.465503,0.253925,0.414221,-0.26789,-2.44795,-9.63297,-0.558521,-0.0773922,-0.949311,0.0456424,4.70024,3.07932,8.64845,0.163623,-0.288611,0.0328231,-1.80065,-10.5476,-0.537603,0.145267,-0.431722,0.34819,4.54029,-3.50543,7.5041,-0.0443074,0.0599949,0.0773458
0.025,9.05197,0.596264,3.94353,0.0747863,0.1743,0.0837779,-0.622039,9.23682,-1.40618,0.488977,1.31487,0.0553494,0.981521,9.69649,-0.461296,0.252617,0.409996,-0.270276,-2.4215,-9.65344,-0.551095,-0.0812196,-0.967119,0.0460654,4.72682,3.07387,8.65314,0.161198,-0.291703,0.03543,-1.77179,-10.556,-0.51537,0.146634,-0.432016,0.351922,4.55125,-3.5015,7.50385,-0.0421671,0.0583618,0.0749358
0.026,9.04135,0.617962,3.95316,0.0741835,0.180792,0.086491,-0.634183,9.23317,-1.33336,0.496233,1.29455,0.0562123,0.990865,9.70107,-0.457089,0.25131,0.40577,-0.272661,-2.39505,-9.67391,-0.543668,-0.085047,-0.984926,0.0464884,4.7534,3.06842,8.65784,0.158774,-0.294795,0.038037,-1.74293,-10.5643,-0.493138,0.148002,-0.43231,0.355655,4.56221,-3.49757,7.5036,-0.0400269,0.0567287,0.0725257
0.027,9.01821,0.633794,3.95369,0.0737594,0.185875,0.0884667,-0.65192,9.23804,-1.25963,0.501254,1.27249,0.0571016,0.992125,9.69663,-0.453924,0.251692,0.402101,-0.274953,-2.37478,-9.70866,-0.541824,-0.0877736,-1.00131,0.0465044,4.7736,3.06852,8.66733,0.156058,-0.298158,0.0409711,-1.71786,-10.5745,-0.470522,0.149227,-0.43427,0.35857,4.57742,-3.49422,7.50371,-0.0377299,0.0553352,0.0701298
0.028,8.97004,0.637894,3.93603,0.0736927,0.188142,0.0889674,-0.680842,9.25996,-1.18409,0.501805,1.24693,0.058044,0.97722,9.67414,-0.452842,0.255451,0.399546,-0.277059,-2.36686,-9.77195,-0.551147,-0.0882985,-1.01486,0.0457063,4.78103,3.07973,8.68641,0.152759,-0.302062,0.0445598,-1.70037,-10.5882,-0.447139,0.150169,-0.439561,0.359849,4.60113,-3.49204,7.50456,-0.0351194,0.0544205,0.0677619
0.029,8.92187,0.641994,3.91837,0.0736259,0.190409,0.089468,-0.709764,9.28189,-1.10855,0.502355,1.22137,0.0589864,0.962315,9.65164,-0.451761,0.259211,0.396992,-0.279165,-2.35894,-9.83525,-0.56047,-0.0888234,-1.02841,0.0449082,4.78847,3.09094,8.70549,0.149461,-0.305966,0.0481485,-1.68288,-10.6019,-0.423756,0.15111,-0.444852,0.361128,4.62485,-3.48986,7.5054,-0.0325089,0.0535059,0.0653941
0.03,8.8737,0.646094,3.9007,0.0735592,0.192676,0.0899687,-0.738685,9.30381,-1.03301,0.502906,1.1958,0.0599287,0.94741,9.62915,-0.450679,0.26297,0.394437,-0.281271,-2.35101,-9.89855,-0.569793,-0.0893483,-1.04197,0.0441101,4.79591,3.10215,8.72457,0.146162,-0.30987,0.0517371,-1.66539,-10.6156,-0.400373,0.152052,-0.450143,0.362407,4.64857,-3.48768,7.50625,-0.0298985,0.0525913,0.0630262
0.031,8.82554,0.650194,3.88304,0.0734924,0.194943,0.0904694,-0.767607,9.32573,-0.957468,0.503456,1.17024,0.0608711,0.932505,9.60665,-0.449597,0.26673,0.391882,-0.283377,-2.34309,-9.96184,-0.579116,-0.0898732,-1.05552,0.043312,4.80334,3.11336,8.74364,0.142863,-0.313774,0.0553258,-1.6479,-10.6293,-0.37699,0.152993,-0.455434,0.363687,4.67228,-3.4855,7.5071,-0.027288,0.0516767,0.0606584
0.032,8.81273,0.663689,3.88642,0.0740599,0.197839,0.090525,-0.792866,9.34121,-0.909109,0.498994,1.14069,0.0631324,0.896166,9.60114,-0.45875,0.264055,0.387888,-0.287254,-2.32464,-9.99649,-0.611052,-0.0887722,-1.06263,0.0382646,4.78528,3.1082,8.7566,0.139847,-0.316187,0.0591738,-1.64089,-10.6289,-0.368248,0.153694,-0.462572,0.364607,4.67331,-3.48063,7.51656,-0.0278556,0.049956,0.058673
0.033,8.80434,0.678359,3.89243,0.0747067,0.200814,0.090525,-0.817666,9.35588,-0.864147,0.493904,1.11064,0.0655585,0.857148,9.59775,-0.469181,0.260575,0.383712,-0.291352,-2.30488,-10.0276,-0.645815,-0.087468,-1.06893,0.0326861,4.76402,3.101,8.76878,0.136867,-0.318412,0.0630542,-1.63519,-10.6268,-0.361336,0.154366,-0.469941,0.365482,4.6715,-3.47541,7.52709,-0.0288205,0.0481345,0.0567353
0.034,8.79594,0.693029,3.89845,0.0753535,0.203789,0.090525,-0.842466,9.37056,-0.819184,0.488815,1.08059,0.0679846,0.818129,9.59436,-0.479613,0.257096,0.379537,-0.295449,-2.28511,-10.0586,-0.680578,-0.0861638,-1.07524,0.0271076,4.74277,3.0938,8.78097,0.133887,-0.320638,0.0669346,-1.62948,-10.6247,-0.354424,0.155037,-0.477309,0.366357,4.6697,-3.4702,7.53763,-0.0297854,0.0463131,0.0547977
0.035,8.78755,0.707699,3.90446,0.0760004,0.206764,0.090525,-0.867266,9.38523,-0.774222,0.483726,1.05053,0.0704107,0.779111,9.59097,-0.490045,0.253616,0.375362,-0.299547,-2.26535,-10.0897,-0.71534,-0.0848596,-1.08155,0.021529,4.72151,3.0866,8.79316,0.130906,-0.322863,0.070815,-1.62378,-10.6226,-0.347512,0.155708,-0.484678,0.367233,4.66789,-3.46498,7.54817,-0.0307503,0.0444916,0.0528601
0.036,8.77003,0.734616,3.92056,0.0774687,0.209339,0.0891544,-0.906976,9.3948,-0.753405,0.477039,1.02047,0.0734299,0.74109,9.59217,-0.487108,0.252065,0.371859,-0.302361,-2.25329,-10.1132,-0.739882,-0.0839232,-1.08673,0.0186933,4.70047,3.08698,8.7996,0.129282,-0.325682,0.0749293,-1.62711,-10.627,-0.353835,0.156683,-0.490013,0.369032,4.66418,-3.44999,7.55016,-0.030943,0.0404459,0.0529874
0.037,8.74109,0.776843,3.94927,0.0799638,0.211414,0.0860704,-0.965323,9.398,-0.762768,0.468356,0.990383,0.0771905,0.704314,9.5991,-0.467459,0.252925,0.369196,-0.303569,-2.25088,-10.1274,-0.751647,-0.0834467,-1.0905,0.0192862,4.67971,3.09683,8.79886,0.129354,-0.329242,0.0793359,-1.64174,-10.6393,-0.376703,0.158037,-0.492806,0.371988,4.65808,-3.42279,7.54146,-0.0301704,0.03362,0.0556958
0.038,8.71215,0.81907,3.97797,0.082459,0.213488,0.0829865,-1.02367,9.40119,-0.772131,0.459673,0.960298,0.0809511,0.667538,9.60603,-0.447811,0.253785,0.366532,-0.304777,-2.24847,-10.1415,-0.763411,-0.0829703,-1.09427,0.019879,4.65894,3.10668,8.79812,0.129425,-0.332801,0.0837424,-1.65637,-10.6516,-0.399571,0.15939,-0.495599,0.374943,4.65198,-3.39558,7.53277,-0.0293978,0.0267941,0.0584043
0.039,8.68322,0.861297,4.00667,0.0849541,0.215563,0.0799026,-1.08202,9.40438,-0.781494,0.450989,0.930213,0.0847118,0.630763,9.61297,-0.428163,0.254645,0.363868,-0.305985,-2.24606,-10.1557,-0.775176,-0.0824938,-1.09804,0.0204719,4.63817,3.11653,8.79738,0.129496,-0.336361,0.088149,-1.671,-10.664,-0.422439,0.160744,-0.498392,0.377898,4.64587,-3.36838,7.52408,-0.0286253,0.0199681,0.0611127
0.04,8.65428,0.903524,4.03538,0.0874493,0.217637,0.0768187,-1.14036,9.40758,-0.790857,0.442306,0.900128,0.0884724,0.593987,9.6199,-0.408515,0.255505,0.361205,-0.307193,-2.24365,-10.1698,-0.78694,-0.0820173,-1.1018,0.0210647,4.61741,3.12638,8.79664,0.129568,-0.339921,0.0925556,-1.68564,-10.6763,-0.445307,0.162098,-0.501185,0.380853,4.63977,-3.34117,7.51539,-0.0278527,0.0131422,0.0638212
0.041,8.67704,0.87877,4.02972,0.0887868,0.222066,0.075873,-1.21755,9.42012,-0.829558,0.431977,0.874283,0.0937203,0.565596,9.62304,-0.391952,0.254892,0.35352,-0.30854,-2.23711,-10.2314,-0.77295,-0.077809,-1.10067,0.0204955,4.62962,3.11824,8.78907,0.130067,-0.345178,0.0971636,-1.69858,-10.7016,-0.448744,0.163148,-0.498445,0.383655,4.61493,-3.31203,7.54004,-0.0297343,0.0084843,0.064754
0.042,8.69981,0.854015,4.02406,0.0901244,0.226495,0.0749273,-1.29473,9.43266,-0.86826,0.421649,0.848438,0.0989682,0.537205,9.62617,-0.375388,0.254278,0.345836,-0.309888,-2.23058,-10.2931,-0.75896,-0.0736007,-1.09953,0.0199263,4.64183,3.1101,8.78151,0.130566,-0.350435,0.101772,-1.71152,-10.7268,-0.452182,0.164199,-0.495705,0.386456,4.59008,-3.28289,7.56469,-0.0316159,0.00382638,0.0656867
0.043,8.72257,0.829261,4.01841,0.091462,0.230924,0.0739816,-1.37192,9.4452,-0.906961,0.411321,0.822593,0.104216,0.508814,9.62931,-0.358825,0.253665,0.338151,-0.311235,-2.22405,-10.3547,-0.74497,-0.0693924,-1.09839,0.0193571,4.65404,3.10196,8.77394,0.131066,-0.355692,0.10638,-1.72446,-10.7521,-0.455619,0.165249,-0.492966,0.389258,4.56523,-3.25375,7.58934,-0.0334975,-0.000831527,0.0666195
0.044,8.74533,0.804507,4.01275,0.0927996,0.235353,0.0730359,-1.4491,9.45775,-0.945662,0.400992,0.796748,0.109464,0.480422,9.63244,-0.342262,0.253052,0.330466,-0.312582,-2.21752,-10.4163,-0.73098,-0.0651841,-1.09725,0.0187879,4.66626,3.09382,8.76637,0.131565,-0.360949,0.110988,-1.73741,-10.7774,-0.459057,0.166299,-0.490226,0.392059,4.54038,-3.22461,7.61399,-0.0353791,-0.00548944,0.0675523
0.045,8.74948,0.778712,4.02084,0.0942003,0.240538,0.0706775,-1.50758,9.45201,-0.97795,0.392532,0.77076,0.115631,0.433806,9.65074,-0.343317,0.250539,0.323122,-0.314588,-2.20515,-10.4538,-0.727187,-0.0613804,-1.09487,0.0180339,4.67717,3.07447,8.76223,0.132627,-0.36729,0.113381,-1.73245,-10.7989,-0.45138,0.166744,-0.486675,0.394552,4.53981,-3.22422,7.61888,-0.0364809,-0.0093813,0.0684327
0.046,8.73874,0.752086,4.03993,0.0956514,0.246328,0.0671889,-1.55109,9.43163,-1.00511,0.385567,0.744657,0.122534,0.372609,9.68118,-0.358467,0.246508,0.316051,-0.317119,-2.18812,-10.4722,-0.731551,-0.0579003,-1.0915,0.0171321,4.68703,3.04616,8.76084,0.134138,-0.374499,0.114003,-1.71318,-10.8174,-0.434813,0.166705,-0.482474,0.396796,4.55866,-3.24684,7.60796,-0.036959,-0.0126603,0.0692711
0.047,8.728,0.725461,4.05902,0.0971026,0.252118,0.0637004,-1.59461,9.41126,-1.03226,0.378602,0.718553,0.129437,0.311411,9.71161,-0.373617,0.242476,0.30898,-0.319651,-2.1711,-10.4905,-0.735916,-0.0544202,-1.08814,0.0162303,4.69689,3.01785,8.75945,0.135648,-0.381708,0.114625,-1.69391,-10.8359,-0.418246,0.166666,-0.478274,0.399041,4.57751,-3.26947,7.59704,-0.037437,-0.0159394,0.0701095
0.048,8.71726,0.698835,4.07811,0.0985537,0.257908,0.0602119,-1.63812,9.39089,-1.05942,0.371637,0.69245,0.13634,0.250214,9.74205,-0.388767,0.238445,0.301908,-0.322182,-2.15407,-10.5088,-0.74028,-0.0509401,-1.08477,0.0153285,4.70676,2.98953,8.75806,0.137159,-0.388917,0.115246,-1.67464,-10.8544,-0.401678,0.166627,-0.474074,0.401286,4.59636,-3.29209,7.58612,-0.0379151,-0.0192184,0.070948
0.049,8.70999,0.675633,4.09225,0.0996941,0.263289,0.0567819,-1.68218,9.36902,-1.09019,0.364774,0.666395,0.14327,0.197473,9.76985,-0.398326,0.234512,0.294966,-0.324554,-2.14092,-10.5278,-0.745275,-0.0471365,-1.08062,0.0146503,4.71733,2.9614,8.75915,0.13882,-0.396003,0.116066,-1.65549,-10.87,-0.381144,0.166689,-0.469994,0.403659,4.61669,-3.31253,7.57632,-0.0386755,-0.022304,0.0715996
0.05,8.73053,0.679822,4.06676,0.0983481,0.265404,0.0538203,-1.73059,9.33517,-1.1499,0.35873,0.640721,0.15041,0.212381,9.77667,-0.36316,0.231375,0.289056,-0.32565,-2.15888,-10.552,-0.755314,-0.0407446,-1.07029,0.0157606,4.73354,2.93475,8.78011,0.141681,-0.402107,0.118468,-1.63733,-10.8626,-0.328874,0.167558,-0.46688,0.407058,4.64881,-3.31551,7.57555,-0.0416954,-0.023842,0.0707565
0.051,8.75106,0.684012,4.04128,0.0970022,0.267518,0.0508587,-1.77901,9.30131,-1.20961,0.352687,0.615047,0.15755,0.227289,9.78348,-0.327993,0.228237,0.283146,-0.326746,-2.17684,-10.5762,-0.765352,-0.0343527,-1.05995,0.0168709,4.74975,2.90809,8.80106,0.144542,-0.408211,0.12087,-1.61917,-10.8552,-0.276603,0.168428,-0.463766,0.410457,4.68092,-3.31849,7.57477,-0.0447153,-0.0253801,0.0699134
0.052,8.77159,0.688202,4.0158,0.0956562,0.269632,0.0478971,-1.82743,9.26746,-1.26931,0.346643,0.589373,0.16469,0.242197,9.7903,-0.292827,0.225099,0.277235,-0.327843,-2.1948,-10.6003,-0.775391,-0.0279608,-1.04961,0.0179811,4.76597,2.88143,8.82202,0.147402,-0.414315,0.123272,-1.60101,-10.8477,-0.224333,0.169298,-0.460651,0.413856,4.71304,-3.32147,7.57399,-0.0477352,-0.0269182,0.0690702
0.053,8.79212,0.692391,3.99031,0.0943103,0.271746,0.0449355,-1.87585,9.23361,-1.32902,0.3406,0.563699,0.17183,0.257105,9.79711,-0.257661,0.221962,0.271325,-0.328939,-2.21276,-10.6245,-0.78543,-0.0215689,-1.03927,0.0190914,4.78218,2.85478,8.84297,0.150263,-0.420419,0.125674,-1.58285,-10.8403,-0.172062,0.170167,-0.457537,0.417255,4.74516,-3.32445,7.57322,-0.0507551,-0.0284562,0.0682271
0.054,8.78997,0.67166,4.00792,0.0919285,0.270408,0.0421532,-1.91798,9.22282,-1.39626,0.333502,0.540796,0.17782,0.247329,9.78061,-0.257688,0.220149,0.263615,-0.328643,-2.20796,-10.6738,-0.781991,-0.012949,-1.02699,0.0195046,4.78946,2.8174,8.853,0.153069,-0.424801,0.126744,-1.56608,-10.8264,-0.118817,0.171303,-0.456028,0.419723,4.78315,-3.31594,7.58064,-0.05364,-0.0297762,0.0683622
