Time,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z
0.012,8.76255,-1.34413,3.43616,-0.266945,0.0161253,-0.143813,6.80865,7.91714,-0.449618,0.0477751,-0.152947,-0.351504,-5.32164,9.53927,-2.0696,0.251576,-1.12952,1.62369,-0.790658,-9.77989,-1.54222,0.385113,-0.39756,0.519633,4.62971,2.34906,9.02429,0.0193937,-0.32635,-0.192755,-1.43839,-10.6894,0.34866,0.723621,-0.208371,0.17992,10.6651,-2.04949,2.29999,-0.691869,1.35467,0.243922
0.013,8.77286,-1.35617,3.43992,-0.265437,0.0148379,-0.141858,6.81619,7.94154,-0.394062,0.0494095,-0.13181,-0.354559,-5.29239,9.49282,-2.04016,0.255802,-1.13726,1.6014,-0.802838,-9.76329,-1.50019,0.386075,-0.386441,0.5155,4.62866,2.35882,9.02002,0.0176221,-0.335741,-0.198492,-1.46243,-10.7136,0.352039,0.728071,-0.21015,0.180162,10.6263,-2.23648,2.26425,-0.734485,1.33669,0.178145
0.014,8.78337,-1.36317,3.45075,-0.263168,0.0148975,-0.140499,6.8388,7.97209,-0.336313,0.0477918,-0.119076,-0.355674,-5.25188,9.44705,-2.03211,0.260424,-1.14422,1.57603,-0.823262,-9.75907,-1.47854,0.388952,-0.375461,0.512425,4.64103,2.32633,9.03392,0.0175684,-0.34564,-0.199486,-1.49728,-10.7137,0.376424,0.733917,-0.208157,0.18077,10.5616,-2.33385,2.21419,-0.753272,1.30907,0.118121
0.015,8.79397,-1.36765,3.46511,-0.260518,0.0156304,-0.139437,6.86895,8.0057,-0.277466,0.044548,-0.110543,-0.355818,-5.20576,9.40162,-2.03476,0.265243,-1.15079,1.54911,-0.847809,-9.76104,-1.46706,0.392788,-0.364552,0.509878,4.66012,2.2727,9.05691,0.0183735,-0.355793,-0.198109,-1.53753,-10.7017,0.411312,0.740462,-0.204278,0.181561,10.4839,-2.3864,2.15697,-0.760144,1.27663,0.0609736
0.016,8.80458,-1.37213,3.47948,-0.257868,0.0163634,-0.138375,6.89909,8.03932,-0.21862,0.0413042,-0.10201,-0.355962,-5.15963,9.35619,-2.03741,0.270062,-1.15736,1.52219,-0.872356,-9.76301,-1.45558,0.396624,-0.353642,0.507331,4.6792,2.21907,9.0799,0.0191787,-0.365945,-0.196732,-1.57777,-10.6897,0.4462,0.747006,-0.2004,0.182352,10.4062,-2.43895,2.09975,-0.767017,1.24419,0.00382585
0.017,8.81518,-1.37661,3.49384,-0.255218,0.0170963,-0.137313,6.92923,8.07294,-0.159773,0.0380604,-0.0934779,-0.356106,-5.1135,9.31075,-2.04005,0.274881,-1.16393,1.49527,-0.896903,-9.76497,-1.4441,0.40046,-0.342732,0.504784,4.69828,2.16544,9.10289,0.0199838,-0.376098,-0.195354,-1.61802,-10.6777,0.481088,0.753551,-0.196521,0.183143,10.3285,-2.4915,2.04253,-0.773889,1.21174,-0.0533219
0.018,8.82037,-1.37907,3.50381,-0.25199,0.0179786,-0.136969,6.95559,8.09641,-0.104143,0.0333797,-0.087385,-0.355563,-5.0816,9.26552,-2.02807,0.279424,-1.17017,1.46737,-0.927797,-9.76902,-1.42773,0.403148,-0.332123,0.50151,4.69032,2.13292,9.12238,0.0205036,-0.38607,-0.193596,-1.6421,-10.6696,0.51349,0.759844,-0.193343,0.184183,10.2553,-2.52651,1.98278,-0.784024,1.17621,-0.110797
0.019,8.80657,-1.37444,3.49838,-0.246737,0.0193833,-0.13914,6.96871,8.0844,-0.0597695,0.0236702,-0.0898306,-0.352612,-5.09949,9.22099,-1.96491,0.282998,-1.17523,1.43602,-0.980904,-9.78035,-1.39425,0.401817,-0.322569,0.495689,4.5877,2.17427,9.12968,0.0200243,-0.395411,-0.190505,-1.60963,-10.6749,0.537193,0.765255,-0.192614,0.186098,10.198,-2.50008,1.91416,-0.805575,1.12985,-0.169416
0.02,8.79278,-1.36981,3.49296,-0.241484,0.0207881,-0.141311,6.98182,8.07239,-0.015396,0.0139607,-0.0922761,-0.349662,-5.11738,9.17646,-1.90175,0.286573,-1.18029,1.40468,-1.03401,-9.79168,-1.36076,0.400486,-0.313014,0.489869,4.48508,2.21562,9.13697,0.0195451,-0.404752,-0.187414,-1.57716,-10.6802,0.560896,0.770666,-0.191886,0.188012,10.1406,-2.47365,1.84554,-0.827126,1.08349,-0.228035
0.021,8.77898,-1.36519,3.48753,-0.236231,0.0221928,-0.143482,6.99494,8.06038,0.0289774,0.00425125,-0.0947217,-0.346711,-5.13527,9.13193,-1.83858,0.290147,-1.18535,1.37333,-1.08712,-9.80301,-1.32728,0.399155,-0.30346,0.484049,4.38246,2.25697,9.14426,0.0190658,-0.414093,-0.184323,-1.54469,-10.6856,0.5846,0.776077,-0.191157,0.189927,10.0832,-2.44723,1.77693,-0.848677,1.03713,-0.286654
0.022,8.76519,-1.36056,3.4821,-0.230978,0.0235975,-0.145652,7.00806,8.04837,0.0733509,-0.00545825,-0.0971673,-0.343761,-5.15317,9.0874,-1.77542,0.293722,-1.19041,1.34199,-1.14022,-9.81435,-1.2938,0.397825,-0.293905,0.478229,4.27984,2.29832,9.15156,0.0185866,-0.423433,-0.181232,-1.51222,-10.6909,0.608303,0.781488,-0.190429,0.191842,10.0258,-2.4208,1.70831,-0.870228,0.990766,-0.345273
0.023,8.76534,-1.36157,3.45211,-0.228919,0.0267309,-0.146149,7.02237,8.026,0.149731,-0.0140653,-0.108663,-0.339206,-5.17928,9.0626,-1.71683,0.296992,-1.19435,1.31012,-1.16682,-9.82464,-1.28385,0.399102,-0.285384,0.474611,4.33984,2.34187,9.15432,0.0164133,-0.431343,-0.181595,-1.4644,-10.7255,0.617889,0.787853,-0.19379,0.192748,10.053,-2.35498,1.65782,-0.895776,0.951253,-0.400497
0.024,8.76948,-1.36419,3.41509,-0.227773,0.0303582,-0.146168,7.03702,8.00069,0.235256,-0.0223573,-0.122745,-0.334193,-5.20774,9.04344,-1.65956,0.300175,-1.19797,1.27809,-1.18584,-9.83464,-1.28063,0.401124,-0.277158,0.471622,4.44631,2.38604,9.15579,0.013756,-0.438845,-0.182945,-1.41218,-10.7684,0.623441,0.794491,-0.198319,0.193366,10.1043,-2.27791,1.6125,-0.922465,0.913697,-0.454751
0.025,8.77362,-1.3668,3.37808,-0.226626,0.0339854,-0.146187,7.05167,7.97537,0.32078,-0.0306494,-0.136827,-0.32918,-5.23619,9.02428,-1.60228,0.303359,-1.20159,1.24607,-1.20485,-9.84464,-1.2774,0.403146,-0.268931,0.468632,4.55277,2.43021,9.15726,0.0110987,-0.446346,-0.184294,-1.35997,-10.8113,0.628993,0.801129,-0.202849,0.193984,10.1556,-2.20084,1.56718,-0.949154,0.876141,-0.509005
0.026,8.77776,-1.36942,3.34107,-0.22548,0.0376127,-0.146206,7.06632,7.95005,0.406305,-0.0389415,-0.150909,-0.324167,-5.26465,9.00512,-1.545,0.306542,-1.20522,1.21404,-1.22387,-9.85464,-1.27418,0.405169,-0.260705,0.465643,4.65923,2.47439,9.15873,0.00844134,-0.453847,-0.185644,-1.30776,-10.8542,0.634546,0.807767,-0.207378,0.194603,10.2069,-2.12376,1.52186,-0.975844,0.838586,-0.56326
0.027,8.78574,-1.38151,3.31264,-0.223372,0.0406621,-0.145954,7.08551,7.9248,0.47921,-0.0467947,-0.16757,-0.317751,-5.30614,8.98611,-1.49115,0.308408,-1.20743,1.18053,-1.25548,-9.86613,-1.27465,0.40709,-0.251637,0.463028,4.72418,2.49033,9.17115,-0.0059635,-0.462795,-0.184655,-1.27756,-10.8999,0.664922,0.815717,-0.20991,0.195222,10.2686,-1.99575,1.47112,-0.996128,0.805338,-0.611132
0.028,8.80139,-1.41254,3.30138,-0.219341,0.0425558,-0.14516,7.11378,7.8997,0.526875,-0.0537704,-0.189392,-0.308527,-5.3737,8.96741,-1.44413,0.307638,-1.20681,1.14405,-1.31225,-9.8806,-1.28252,0.408809,-0.240885,0.46116,4.70611,2.4498,9.20546,-0.0438634,-0.474635,-0.178989,-1.29139,-10.9511,0.744947,0.826292,-0.208449,0.195845,10.351,-1.76583,1.40956,-1.0036,0.780707,-0.646239
0.029,8.81704,-1.44358,3.29012,-0.21531,0.0444494,-0.144366,7.14205,7.87459,0.574539,-0.0607461,-0.211213,-0.299304,-5.44126,8.9487,-1.39712,0.306867,-1.20619,1.10756,-1.36903,-9.89508,-1.29039,0.410529,-0.230132,0.459293,4.68804,2.40928,9.23978,-0.0817633,-0.486475,-0.173323,-1.30523,-11.0024,0.824972,0.836867,-0.206988,0.196467,10.4334,-1.53592,1.34799,-1.01108,0.756076,-0.681346
0.03,8.83269,-1.47461,3.27887,-0.211278,0.0463431,-0.143572,7.17032,7.84948,0.622204,-0.0677218,-0.233035,-0.29008,-5.50881,8.93,-1.3501,0.306097,-1.20557,1.07108,-1.4258,-9.90956,-1.29826,0.412248,-0.21938,0.457426,4.66996,2.36875,9.27409,-0.119663,-0.498315,-0.167657,-1.31906,-11.0537,0.904997,0.847442,-0.205527,0.19709,10.5157,-1.30601,1.28643,-1.01855,0.731445,-0.716453
0.031,8.84834,-1.50564,3.26761,-0.207247,0.0482368,-0.142778,7.19859,7.82438,0.669869,-0.0746975,-0.254856,-0.280857,-5.57637,8.91129,-1.30309,0.305326,-1.20495,1.0346,-1.48258,-9.92404,-1.30613,0.413968,-0.208628,0.455558,4.65189,2.32822,9.3084,-0.157563,-0.510155,-0.16199,-1.33289,-11.105,0.985021,0.858017,-0.204066,0.197712,10.5981,-1.0761,1.22487,-1.02603,0.706815,-0.751561
0.032,8.88565,-1.52141,3.26256,-0.203308,0.0487143,-0.142464,7.22191,7.78626,0.678279,-0.0776091,-0.280214,-0.269313,-5.65611,8.9083,-1.26696,0.300911,-1.19852,0.994356,-1.52798,-9.92351,-1.3157,0.418402,-0.198465,0.453633,4.49378,2.39972,9.44296,-0.212776,-0.529905,-0.148688,-1.29805,-11.1633,1.16557,0.875165,-0.194505,0.196858,10.766,-0.899518,1.19287,-1.02328,0.68697,-0.766246
0.033,8.92566,-1.53528,3.25828,-0.19938,0.0490148,-0.14221,7.24461,7.74651,0.681783,-0.0800127,-0.306014,-0.257479,-5.73739,8.90727,-1.2322,0.296041,-1.19137,0.953645,-1.57196,-9.9211,-1.32549,0.423176,-0.188376,0.4517,4.31817,2.48522,9.59006,-0.270152,-0.550644,-0.134431,-1.25712,-11.2226,1.35869,0.893134,-0.183931,0.19582,10.9445,-0.729606,1.16456,-1.01925,0.667723,-0.778378
0.034,8.96568,-1.54914,3.25401,-0.195452,0.0493152,-0.141956,7.26731,7.70677,0.685286,-0.0824163,-0.331815,-0.245644,-5.81866,8.90625,-1.19744,0.291171,-1.18421,0.912935,-1.61594,-9.91869,-1.33527,0.427949,-0.178287,0.449768,4.14256,2.57072,9.73715,-0.327528,-0.571382,-0.120174,-1.21619,-11.2818,1.5518,0.911103,-0.173357,0.194781,11.1231,-0.559695,1.13626,-1.01522,0.648477,-0.79051
0.035,9.00569,-1.563,3.24974,-0.191524,0.0496157,-0.141702,7.29001,7.66702,0.68879,-0.0848199,-0.357615,-0.23381,-5.89993,8.90522,-1.16267,0.2863,-1.17706,0.872224,-1.65993,-9.91629,-1.34505,0.432723,-0.168198,0.447835,3.96695,2.65622,9.88424,-0.384905,-0.592121,-0.105917,-1.17526,-11.341,1.74491,0.929072,-0.162784,0.193743,11.3017,-0.389783,1.10795,-1.01119,0.62923,-0.802642
0.036,9.02755,-1.56624,3.26277,-0.187248,0.0504928,-0.142384,7.31217,7.61696,0.698833,-0.0858895,-0.384814,-0.221275,-5.97829,8.90683,-1.11488,0.280709,-1.16881,0.832452,-1.68669,-9.93098,-1.35178,0.437722,-0.159477,0.446491,3.81048,2.71572,10.0153,-0.436826,-0.612939,-0.0957761,-1.09406,-11.3607,1.9345,0.945578,-0.148718,0.192073,11.4853,-0.252445,1.09289,-1.01448,0.610267,-0.812003
0.037,9.0267,-1.5562,3.29745,-0.182535,0.0520905,-0.144235,7.33366,7.554,0.71705,-0.0852917,-0.413761,-0.207863,-6.05301,8.91176,-1.05078,0.274217,-1.15917,0.793852,-1.69192,-9.96704,-1.35468,0.443004,-0.152468,0.445882,3.67792,2.74271,10.1262,-0.481928,-0.633856,-0.0907806,-0.96252,-11.331,2.11967,0.960253,-0.130288,0.189615,11.6753,-0.155824,1.09437,-1.0269,0.591658,-0.817899
0.038,9.02586,-1.54615,3.33212,-0.177822,0.0536882,-0.146086,7.35514,7.49104,0.735267,-0.0846939,-0.442708,-0.194451,-6.12774,8.91669,-0.986693,0.267725,-1.14954,0.755252,-1.69715,-10.0031,-1.35758,0.448286,-0.145458,0.445274,3.54536,2.76971,10.2372,-0.527029,-0.654772,-0.0857851,-0.830984,-11.3013,2.30485,0.974929,-0.111859,0.187156,11.8652,-0.0592036,1.09585,-1.03932,0.573049,-0.823795
0.039,9.02502,-1.53611,3.36679,-0.17311,0.055286,-0.147937,7.37662,7.42808,0.753485,-0.0840961,-0.471656,-0.18104,-6.20246,8.92161,-0.922601,0.261233,-1.13991,0.716652,-1.70238,-10.0392,-1.36048,0.453568,-0.138449,0.444665,3.41281,2.7967,10.3482,-0.572131,-0.675689,-0.0807897,-0.699447,-11.2717,2.49002,0.989605,-0.0934289,0.184698,12.0552,0.0374172,1.09733,-1.05174,0.55444,-0.829691
0.04,9.02418,-1.52606,3.40146,-0.168397,0.0568837,-0.149788,7.39811,7.36512,0.771702,-0.0834983,-0.500603,-0.167628,-6.27718,8.92654,-0.858509,0.254741,-1.13027,0.678052,-1.70762,-10.0752,-1.36337,0.45885,-0.131439,0.444056,3.28025,2.82369,10.4591,-0.617233,-0.696606,-0.0757942,-0.567911,-11.242,2.67519,1.00428,-0.0749991,0.182239,12.2452,0.134038,1.09881,-1.06417,0.535831,-0.835587
0.041,9.0202,-1.57668,3.3882,-0.164563,0.0561697,-0.15101,7.43231,7.30263,0.775919,-0.0752129,-0.527592,-0.153063,-6.34984,8.92401,-0.794085,0.247078,-1.1194,0.63659,-1.71645,-10.0886,-1.33496,0.46759,-0.123976,0.44283,3.48098,2.65942,10.3027,-0.635134,-0.71023,-0.0868179,-0.486131,-11.1017,2.65553,1.00652,-0.0607173,0.181643,12.4721,0.159233,0.979616,-1.0741,0.514773,-0.839317
0.042,9.01622,-1.62731,3.37493,-0.160729,0.0554556,-0.152232,7.46652,7.24015,0.780136,-0.0669274,-0.554581,-0.138498,-6.42249,8.92148,-0.729661,0.239415,-1.10852,0.595127,-1.72528,-10.1019,-1.30655,0.476331,-0.116513,0.441604,3.68171,2.49514,10.1464,-0.653036,-0.723854,-0.0978416,-0.40435,-10.9615,2.63587,1.00876,-0.0464356,0.181047,12.699,0.184428,0.860423,-1.08404,0.493714,-0.843046
0.043,9.01225,-1.67793,3.36166,-0.156894,0.0547415,-0.153454,7.50073,7.17766,0.784353,-0.058642,-0.58157,-0.123934,-6.49514,8.91895,-0.665237,0.231752,-1.09764,0.553665,-1.73411,-10.1153,-1.27814,0.485071,-0.10905,0.440379,3.88243,2.33087,9.98996,-0.670937,-0.737478,-0.108865,-0.32257,-10.8212,2.6162,1.011,-0.0321538,0.180451,12.9258,0.209623,0.741229,-1.09397,0.472656,-0.846775
0.044,9.00827,-1.72855,3.3484,-0.15306,0.0540274,-0.154676,7.53493,7.11517,0.78857,-0.0503566,-0.608559,-0.109369,-6.5678,8.91642,-0.600813,0.224089,-1.08676,0.512202,-1.74294,-10.1286,-1.24973,0.493812,-0.101587,0.439153,4.08316,2.16659,9.83357,-0.688838,-0.751102,-0.119889,-0.240789,-10.681,2.59654,1.01324,-0.017872,0.179855,13.1527,0.234818,0.622036,-1.10391,0.451598,-0.850504
0.045,9.01834,-1.75583,3.34068,-0.15032,0.0536524,-0.154454,7.57606,7.05927,0.755728,-0.0393979,-0.632391,-0.094542,-6.64288,8.921,-0.537676,0.216676,-1.07659,0.469499,-1.7475,-10.1499,-1.21277,0.504925,-0.0939932,0.438425,4.19079,2.13725,9.71628,-0.697164,-0.762907,-0.126437,-0.2628,-10.5159,2.44445,1.00836,-0.00375745,0.181747,13.3856,0.194325,0.486407,-1.09849,0.424855,-0.858832
0.046,9.03963,-1.76442,3.3374,-0.148455,0.0535486,-0.153078,7.62272,7.00863,0.69324,-0.0263006,-0.653698,-0.0795056,-6.7199,8.93127,-0.475569,0.209463,-1.06698,0.425804,-1.74866,-10.1775,-1.16898,0.517936,-0.0862941,0.438095,4.22393,2.21586,9.63028,-0.69783,-0.773256,-0.129405,-0.367843,-10.331,2.18642,0.997769,0.0102234,0.185631,13.6234,0.101283,0.337629,-1.0808,0.393565,-0.870839
0.047,9.06093,-1.77302,3.33412,-0.14659,0.0534448,-0.151701,7.66938,6.958,0.630751,-0.0132034,-0.675004,-0.0644693,-6.79693,8.94154,-0.413462,0.20225,-1.05737,0.382108,-1.74982,-10.2051,-1.12519,0.530947,-0.078595,0.437765,4.25707,2.29447,9.54429,-0.698495,-0.783606,-0.132372,-0.472886,-10.1461,1.9284,0.987181,0.0242043,0.189514,13.8612,0.00824056,0.188851,-1.06311,0.362275,-0.882846
0.048,9.08222,-1.78161,3.33084,-0.144724,0.053341,-0.150325,7.71604,6.90736,0.568263,-0.000106152,-0.696311,-0.0494329,-6.87395,8.95181,-0.351355,0.195038,-1.04777,0.338413,-1.75097,-10.2327,-1.0814,0.543959,-0.0708959,0.437436,4.29022,2.37308,9.45829,-0.699161,-0.793955,-0.135339,-0.577929,-9.96116,1.67037,0.976593,0.0381851,0.193397,14.0989,-0.0848019,0.0400726,-1.04542,0.330985,-0.894853
0.049,9.10332,-1.79204,3.33141,-0.142899,0.0533616,-0.148923,7.76474,6.8592,0.506656,0.0130898,-0.717368,-0.0344948,-6.95954,8.96299,-0.287698,0.187538,-1.03781,0.293643,-1.7508,-10.2596,-1.03381,0.556929,-0.0635418,0.437549,4.31689,2.44933,9.39489,-0.70122,-0.804853,-0.138324,-0.680818,-9.79412,1.41998,0.966198,0.0512218,0.197724,14.3319,-0.185006,-0.107848,-1.0257,0.295857,-0.909946
0.05,9.12288,-1.81718,3.36285,-0.141395,0.0543769,-0.147316,7.82972,6.83079,0.452093,0.0270752,-0.736427,-0.0203421,-7.1137,8.98146,-0.211638,0.17774,-1.02513,0.240276,-1.73994,-10.2812,-0.955899,0.569569,-0.0589483,0.44121,4.29178,2.50662,9.5123,-0.714428,-0.820142,-0.141445,-0.766478,-9.77018,1.23066,0.957346,0.0567048,0.205598,14.5272,-0.342507,-0.24891,-0.989699,0.230025,-0.949729
0.051,9.14244,-1.84232,3.39428,-0.139891,0.0553922,-0.145708,7.8947,6.80238,0.397531,0.0410607,-0.755486,-0.00618943,-7.26786,8.99993,-0.135579,0.167942,-1.01244,0.186908,-1.72909,-10.3028,-0.877983,0.582208,-0.0543548,0.444871,4.26667,2.5639,9.62971,-0.727636,-0.83543,-0.144566,-0.852137,-9.74624,1.04133,0.948493,0.0621877,0.213471,14.7225,-0.500008,-0.389972,-0.953699,0.164194,-0.989513
0.052,9.162,-1.86746,3.42572,-0.138387,0.0564076,-0.144101,7.95969,6.77396,0.342969,0.0550462,-0.774545,0.00796323,-7.42202,9.0184,-0.0595188,0.158144,-0.999752,0.133541,-1.71823,-10.3244,-0.800067,0.594848,-0.0497613,0.448531,4.24156,2.62119,9.74713,-0.740844,-0.850719,-0.147687,-0.937797,-9.7223,0.852011,0.939641,0.0676707,0.221345,14.9178,-0.657509,-0.531034,-0.917699,0.0983627,-1.0293
0.053,9.18156,-1.8926,3.45715,-0.136883,0.0574229,-0.142494,8.02467,6.74555,0.288406,0.0690316,-0.793604,0.0221159,-7.57617,9.03686,0.016541,0.148346,-0.987065,0.0801738,-1.70738,-10.346,-0.722151,0.607488,-0.0451678,0.452192,4.21645,2.67848,9.86454,-0.754051,-0.866008,-0.150809,-1.02346,-9.69835,0.662688,0.930788,0.0731537,0.229219,15.113,-0.815009,-0.672096,-0.881698,0.0325314,-1.06908
0.054,9.1989,-1.92012,3.49657,-0.136871,0.056709,-0.141454,8.08273,6.73109,0.251024,0.0816938,-0.808648,0.0335436,-7.83756,9.05342,0.119402,0.140358,-0.97088,0.0153299,-1.68969,-10.3553,-0.638757,0.617542,-0.0407179,0.455886,4.16878,2.83605,9.96057,-0.759061,-0.881142,-0.144087,-1.06983,-9.76305,0.563914,0.925853,0.0722793,0.235053,15.3981,-1.02194,-0.802413,-0.901997,-0.100551,-1.16697
