Time,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z
0.01,4.58979,-5.24647,7.12999,-0.00552486,0.00132158,0.0178096,-0.842299,9.3571,-2.50953,-0.0312559,0.0704415,-0.0172426,-1.72929,9.28102,-2.57669,0.029503,0.10168,-0.0230601,-0.271164,-9.80075,-0.874434,-0.0512619,0.112112,-0.0587922,5.75035,2.56295,7.26147,0.0303773,-0.0252692,-0.0474099,9.44845,0.548939,1.13249,0.124174,0.0625283,0.0165542,-1.62807,-9.81202,-1.0072,0.0348827,0.374519,0.0175549
0.011,4.59048,-5.22971,7.12889,-0.00570474,0.00120436,0.0170194,-0.856715,9.35012,-2.50542,-0.031164,0.0692293,-0.0146208,-1.69044,9.28468,-2.55753,0.0296216,0.105648,-0.0205547,-0.308927,-9.79249,-0.863529,-0.0544045,0.115211,-0.0590458,5.771,2.55791,7.24719,0.030596,-0.0267515,-0.0472291,9.46517,0.544486,1.13725,0.119101,0.0636675,0.011817,-1.63674,-9.80531,-0.979616,0.0317338,0.380708,0.0202424
0.012,4.59116,-5.21295,7.12779,-0.00588461,0.00108713,0.0162292,-0.871131,9.34314,-2.50132,-0.0310721,0.0680172,-0.0119991,-1.65159,9.28835,-2.53836,0.0297403,0.109616,-0.0180494,-0.34669,-9.78423,-0.852624,-0.0575471,0.11831,-0.0592994,5.79166,2.55287,7.2329,0.0308147,-0.0282337,-0.0470484,9.48187,0.540032,1.14202,0.114028,0.0648067,0.00707984,-1.6454,-9.7986,-0.952032,0.0285848,0.386897,0.0229299
0.013,4.59185,-5.19619,7.12668,-0.00606449,0.000969905,0.015439,-0.885547,9.33616,-2.49721,-0.0309802,0.066805,-0.00937732,-1.61274,9.29201,-2.5192,0.029859,0.113584,-0.015544,-0.384453,-9.77598,-0.841719,-0.0606897,0.121409,-0.0595529,5.81231,2.54783,7.21861,0.0310334,-0.029716,-0.0468677,9.49858,0.535579,1.14678,0.108955,0.0659459,0.00234264,-1.65407,-9.79188,-0.924449,0.0254359,0.393086,0.0256174
0.014,4.5957,-5.18454,7.11712,-0.00595268,0.000693346,0.0147903,-0.893182,9.33682,-2.49553,-0.0305801,0.0668051,-0.00818037,-1.61718,9.32246,-2.50816,0.0274806,0.115234,-0.0123235,-0.424436,-9.76112,-0.860243,-0.0625491,0.122604,-0.0601147,5.82962,2.53925,7.21058,0.0307316,-0.0297805,-0.0479116,9.51897,0.525209,1.14041,0.105645,0.0641742,-3.22e-05,-1.66613,-9.7851,-0.894189,0.0219762,0.397501,0.0253218
0.015,4.60112,-5.17544,7.10334,-0.00569503,0.000337122,0.0142124,-0.897425,9.34129,-2.49507,-0.0300259,0.0674114,-0.00769582,-1.64325,9.36631,-2.50118,0.0238538,0.115725,-0.00874556,-0.46553,-9.74297,-0.893481,-0.063767,0.122848,-0.0608306,5.84527,2.52889,7.20567,0.0301696,-0.0291361,-0.0495678,9.54119,0.511882,1.12849,0.103217,0.060947,-0.00122574,-1.6799,-9.77829,-0.86259,0.0183612,0.401027,0.0235346
0.016,4.60655,-5.16634,7.08956,-0.00543738,-1.91e-05,0.0136345,-0.901669,9.34577,-2.4946,-0.0294717,0.0680176,-0.00721127,-1.66933,9.41016,-2.4942,0.0202269,0.116215,-0.00516758,-0.506624,-9.72481,-0.92672,-0.0649849,0.123091,-0.0615466,5.86091,2.51854,7.20076,0.0296076,-0.0284918,-0.0512241,9.56342,0.498554,1.11656,0.100789,0.0577198,-0.00241932,-1.69367,-9.77148,-0.83099,0.0147461,0.404554,0.0217473
0.017,4.61198,-5.15724,7.07577,-0.00517973,-0.000375326,0.0130566,-0.905913,9.35024,-2.49414,-0.0289175,0.0686238,-0.00672672,-1.6954,9.45401,-2.48722,0.0166001,0.116706,-0.0015896,-0.547718,-9.70666,-0.959958,-0.0662028,0.123335,-0.0622625,5.87655,2.50818,7.19585,0.0290456,-0.0278474,-0.0528803,9.58564,0.485227,1.10464,0.0983609,0.0544926,-0.00361291,-1.70744,-9.76466,-0.799391,0.011131,0.408081,0.0199601
0.018,4.61801,-5.14721,7.0638,-0.00499637,-0.000832519,0.0127646,-0.911128,9.35113,-2.49693,-0.0284876,0.068902,-0.00667707,-1.71311,9.4759,-2.47509,0.0134236,0.116429,0.00154571,-0.581675,-9.69798,-0.981819,-0.0675145,0.123415,-0.0627154,5.89671,2.49722,7.19064,0.0292294,-0.0274944,-0.0546647,9.603,0.478556,1.09904,0.09619,0.0523071,-0.00512151,-1.71911,-9.75611,-0.771829,0.00777078,0.409837,0.0185732
0.019,4.62616,-5.13393,7.05814,-0.00507301,-0.0016431,0.0134731,-0.919745,9.33945,-2.51112,-0.0284925,0.0680321,-0.00814961,-1.70155,9.42091,-2.44489,0.0118236,0.113463,0.00313163,-0.590655,-9.72245,-0.96386,-0.0691549,0.122923,-0.0622479,5.93263,2.48414,7.18436,0.0320234,-0.0281611,-0.0568974,9.60337,0.495183,1.11556,0.0949189,0.0537677,-0.00773267,-1.72344,-9.74145,-0.758397,0.00530249,0.405391,0.0185875
0.02,4.63431,-5.12064,7.05249,-0.00514965,-0.00245368,0.0141816,-0.928362,9.32777,-2.52531,-0.0284975,0.0671621,-0.00962214,-1.68998,9.36592,-2.41469,0.0102237,0.110498,0.00471755,-0.599635,-9.74691,-0.945901,-0.0707953,0.122431,-0.0617804,5.96856,2.47106,7.17809,0.0348175,-0.0288278,-0.0591302,9.60373,0.51181,1.13208,0.0936477,0.0552282,-0.0103438,-1.72777,-9.72679,-0.744964,0.0028342,0.400945,0.0186018
0.021,4.64245,-5.10735,7.04684,-0.0052263,-0.00326426,0.01489,-0.936979,9.31609,-2.5395,-0.0285025,0.0662922,-0.0110947,-1.67842,9.31093,-2.38449,0.0086237,0.107532,0.00630348,-0.608615,-9.77138,-0.927942,-0.0724356,0.121939,-0.0613129,6.00449,2.45799,7.17181,0.0376116,-0.0294945,-0.061363,9.60409,0.528437,1.14861,0.0923765,0.0566887,-0.012955,-1.73209,-9.71213,-0.731532,0.000365913,0.396499,0.0186161
0.022,4.6506,-5.09407,7.04118,-0.00530294,-0.00407484,0.0155985,-0.945596,9.30441,-2.5537,-0.0285075,0.0654223,-0.0125672,-1.66686,9.25593,-2.35429,0.00702372,0.104567,0.0078894,-0.617595,-9.79585,-0.909984,-0.074076,0.121446,-0.0608454,6.04042,2.44491,7.16554,0.0404056,-0.0301612,-0.0635957,9.60446,0.545064,1.16513,0.0911053,0.0581493,-0.0155662,-1.73642,-9.69747,-0.7181,-0.00210238,0.392053,0.0186304
0.023,4.65329,-5.08422,7.03985,-0.00482804,-0.00414663,0.0166386,-0.942073,9.30545,-2.54937,-0.0287137,0.064486,-0.0121124,-1.6345,9.23353,-2.33023,0.00607626,0.0998186,0.00847158,-0.638669,-9.79575,-0.915538,-0.0733815,0.120539,-0.0610928,6.02969,2.44363,7.1793,0.0430232,-0.0299222,-0.0644939,9.61501,0.554751,1.15316,0.0884814,0.0586763,-0.0189648,-1.76465,-9.7028,-0.71613,-0.0040436,0.382822,0.0192037
0.024,4.65442,-5.07537,7.03976,-0.00419556,-0.00400733,0.0177735,-0.935083,9.31013,-2.53975,-0.0289774,0.0635309,-0.0111068,-1.59621,9.22044,-2.30794,0.00531524,0.0945611,0.00876698,-0.663198,-9.78862,-0.927811,-0.0720199,0.119513,-0.0615445,6.00564,2.44573,7.19879,0.0455904,-0.0294244,-0.0650109,9.62848,0.562455,1.13305,0.0854711,0.0589365,-0.0225885,-1.7997,-9.71386,-0.717436,-0.00583424,0.372225,0.0199366
0.025,4.65555,-5.06651,7.03967,-0.00356308,-0.00386803,0.0189083,-0.928093,9.31482,-2.53013,-0.0292411,0.0625757,-0.0101013,-1.55792,9.20734,-2.28564,0.00455421,0.0893036,0.00906239,-0.687728,-9.7815,-0.940084,-0.0706583,0.118488,-0.0619963,5.98158,2.44783,7.21829,0.0481575,-0.0289266,-0.0655278,9.64195,0.570159,1.11294,0.0824607,0.0591968,-0.0262122,-1.83475,-9.72491,-0.718742,-0.00762487,0.361627,0.0206696
0.026,4.65667,-5.05765,7.03957,-0.0029306,-0.00372873,0.0200431,-0.921102,9.3195,-2.5205,-0.0295048,0.0616205,-0.00909577,-1.51962,9.19425,-2.26335,0.00379318,0.0840461,0.00935779,-0.712257,-9.77438,-0.952356,-0.0692968,0.117462,-0.062448,5.95753,2.44993,7.23778,0.0507247,-0.0284288,-0.0660447,9.65542,0.577863,1.09283,0.0794503,0.0594571,-0.0298358,-1.8698,-9.73596,-0.720048,-0.00941551,0.351029,0.0214025
0.027,4.65736,-5.06121,7.04117,-0.00169125,-0.00268085,0.0205854,-0.917105,9.319,-2.51728,-0.0300261,0.0610304,-0.00769813,-1.50507,9.19073,-2.24615,0.0024121,0.0790725,0.00869008,-0.730654,-9.77286,-0.954915,-0.0689875,0.115644,-0.0625247,5.94113,2.44247,7.24997,0.0522906,-0.0282907,-0.0669868,9.66827,0.585818,1.08131,0.0767214,0.0604624,-0.0337024,-1.89456,-9.74193,-0.727336,-0.0103442,0.339928,0.0219267
0.028,4.65715,-5.08961,7.04614,0.000761834,0.000184183,0.0199426,-0.919094,9.30815,-2.52687,-0.0310625,0.0611703,-0.00551628,-1.53798,9.20637,-2.23916,-0.000209088,0.0746669,0.00609614,-0.736787,-9.78256,-0.938044,-0.0707827,0.112244,-0.0618515,5.94004,2.41588,7.24757,0.0518539,-0.0288719,-0.0687791,9.6799,0.594278,1.08698,0.0745553,0.0629579,-0.0380549,-1.89875,-9.73776,-0.746588,-0.00954919,0.327819,0.0220333
0.029,4.65695,-5.11801,7.05111,0.00321492,0.00304922,0.0192997,-0.921083,9.29729,-2.53645,-0.0320988,0.0613103,-0.00333442,-1.57089,9.22201,-2.23217,-0.00283028,0.0702612,0.0035022,-0.742919,-9.79225,-0.921173,-0.0725779,0.108844,-0.0611783,5.93895,2.38929,7.24518,0.0514172,-0.0294531,-0.0705715,9.69152,0.602737,1.09265,0.0723893,0.0654535,-0.0424074,-1.90295,-9.73359,-0.765841,-0.00875413,0.31571,0.0221399
0.03,4.65675,-5.14641,7.05607,0.005668,0.00591425,0.0186568,-0.923072,9.28644,-2.54603,-0.0331352,0.0614502,-0.00115257,-1.60381,9.23765,-2.22518,-0.00545147,0.0658556,0.000908258,-0.749052,-9.80195,-0.904302,-0.0743732,0.105444,-0.0605051,5.93786,2.3627,7.24278,0.0509805,-0.0300344,-0.0723639,9.70315,0.611196,1.09832,0.0702232,0.067949,-0.0467599,-1.90714,-9.72941,-0.785094,-0.00795906,0.303601,0.0222465
0.031,4.65654,-5.17481,7.06104,0.00812108,0.00877928,0.018014,-0.925061,9.27558,-2.55561,-0.0341716,0.0615902,0.00102929,-1.63672,9.25329,-2.21819,-0.00807265,0.06145,-0.00168568,-0.755185,-9.81164,-0.887431,-0.0761684,0.102044,-0.0598318,5.93677,2.3361,7.24038,0.0505438,-0.0306156,-0.0741563,9.71478,0.619655,1.10399,0.0680571,0.0704445,-0.0511124,-1.91134,-9.72524,-0.804346,-0.007164,0.291492,0.0223532
0.032,4.64862,-5.19084,7.06662,0.00842974,0.00918428,0.017631,-0.944168,9.27318,-2.57094,-0.0354736,0.0602968,0.000451928,-1.6245,9.24275,-2.21735,-0.00477147,0.0598402,-0.00434812,-0.75182,-9.79547,-0.86,-0.0747263,0.0928209,-0.060422,5.92774,2.35669,7.2421,0.0520025,-0.0313148,-0.0759307,9.71054,0.616266,1.11022,0.0674592,0.0714875,-0.0530569,-1.93459,-9.73244,-0.819189,-0.00750775,0.279288,0.0221753
0.033,4.63973,-5.20532,7.07227,0.00847034,0.00928177,0.0172806,-0.965414,9.27185,-2.58698,-0.0368089,0.0588243,-0.000470331,-1.60664,9.22894,-2.21727,-0.00072998,0.0585799,-0.00701912,-0.747269,-9.77606,-0.83125,-0.0728795,0.0828697,-0.0611701,5.91771,2.38317,7.24434,0.0536981,-0.0320288,-0.0777028,9.70433,0.611395,1.11653,0.0670572,0.0723488,-0.0547004,-1.96023,-9.74107,-0.83348,-0.00799384,0.267073,0.0219618
0.034,4.63084,-5.21979,7.07792,0.00851094,0.00937925,0.0169302,-0.98666,9.27051,-2.60303,-0.0381442,0.0573518,-0.00139259,-1.58878,9.21513,-2.2172,0.00331151,0.0573196,-0.00969011,-0.742717,-9.75665,-0.802499,-0.0710328,0.0729185,-0.0619183,5.90768,2.40965,7.24657,0.0553938,-0.0327428,-0.0794749,9.69811,0.606525,1.12283,0.0666553,0.0732101,-0.0563438,-1.98586,-9.7497,-0.847772,-0.00847994,0.254857,0.0217483
0.035,4.62195,-5.23427,7.08357,0.00855154,0.00947674,0.0165797,-1.00791,9.26917,-2.61907,-0.0394795,0.0558792,-0.00231485,-1.57092,9.20132,-2.21712,0.00735299,0.0560593,-0.0123611,-0.738166,-9.73724,-0.773749,-0.069186,0.0629673,-0.0626664,5.89765,2.43614,7.24881,0.0570894,-0.0334567,-0.0812471,9.6919,0.601655,1.12913,0.0662533,0.0740715,-0.0579873,-2.0115,-9.75832,-0.862063,-0.00896604,0.242642,0.0215349
0.036,4.61554,-5.24143,7.08224,0.00904239,0.00911031,0.0161677,-1.01541,9.27226,-2.63535,-0.0401608,0.054795,-0.00320463,-1.5594,9.18884,-2.2204,0.0103281,0.0541754,-0.0138396,-0.731877,-9.73857,-0.770965,-0.068172,0.0549834,-0.0636735,5.88149,2.45539,7.24398,0.0585944,-0.0336266,-0.0823631,9.68771,0.586051,1.11872,0.0661127,0.075708,-0.0610422,-2.02236,-9.77671,-0.876733,-0.0105314,0.22936,0.0225681
0.037,4.61223,-5.23943,7.07218,0.0100961,0.00816398,0.0156785,-1.00575,9.28088,-2.65194,-0.0400247,0.054196,-0.00405381,-1.55581,9.17804,-2.22787,0.0119701,0.0515118,-0.0138275,-0.723415,-9.76583,-0.800641,-0.0681989,0.0494586,-0.0650044,5.85769,2.46559,7.23032,0.0598613,-0.0331164,-0.0826589,9.68605,0.55703,1.08743,0.0662988,0.0783135,-0.0658613,-2.01475,-9.80731,-0.891876,-0.0134457,0.214744,0.0251597
0.038,4.60892,-5.23743,7.06212,0.0111497,0.00721766,0.0151894,-0.996087,9.2895,-2.66852,-0.0398886,0.053597,-0.00490299,-1.55222,9.16723,-2.23535,0.0136121,0.0488483,-0.0138153,-0.714954,-9.79308,-0.830316,-0.0682258,0.0439339,-0.0663352,5.83389,2.4758,7.21666,0.0611281,-0.0326062,-0.0829547,9.6844,0.528009,1.05613,0.0664849,0.080919,-0.0706805,-2.00713,-9.83792,-0.907019,-0.0163601,0.200129,0.0277512
0.039,4.60561,-5.23542,7.05205,0.0122034,0.00627133,0.0147003,-0.986424,9.29812,-2.6851,-0.0397525,0.0529981,-0.00575216,-1.54863,9.15642,-2.24282,0.0152541,0.0461847,-0.0138032,-0.706493,-9.82034,-0.859992,-0.0682527,0.0384091,-0.0676661,5.81008,2.486,7.20301,0.0623949,-0.032096,-0.0832506,9.68274,0.498987,1.02483,0.066671,0.0835246,-0.0754996,-1.99952,-9.86852,-0.922163,-0.0192745,0.185514,0.0303428
0.04,4.6023,-5.23342,7.04199,0.013257,0.005325,0.0142111,-0.97676,9.30674,-2.70168,-0.0396163,0.0523991,-0.00660134,-1.54504,9.14561,-2.25029,0.0168962,0.0435212,-0.0137911,-0.698032,-9.8476,-0.889668,-0.0682796,0.0328843,-0.068997,5.78628,2.49621,7.18935,0.0636618,-0.0315858,-0.0835464,9.68108,0.469966,0.99353,0.0668571,0.0861301,-0.0803187,-1.99191,-9.89912,-0.937306,-0.0221888,0.170899,0.0329343
0.041,4.60895,-5.23015,7.04189,0.0127279,0.00554547,0.0141671,-0.972423,9.30783,-2.70935,-0.0402094,0.0537642,-0.00690098,-1.52365,9.14295,-2.30888,0.0150345,0.0415139,-0.013207,-0.692402,-9.84038,-0.921996,-0.0686845,0.0283451,-0.0720687,5.81307,2.48547,7.17147,0.0631948,-0.0309754,-0.0847053,9.69232,0.472413,1.00637,0.0663465,0.0881957,-0.0835372,-2.02691,-9.87997,-0.926635,-0.0217996,0.161344,0.030741
0.042,4.61559,-5.22688,7.04179,0.0121988,0.00576594,0.014123,-0.968085,9.30892,-2.71701,-0.0408024,0.0551292,-0.00720061,-1.50226,9.14029,-2.36747,0.0131729,0.0395066,-0.0126229,-0.686773,-9.83317,-0.954324,-0.0690895,0.0238058,-0.0751404,5.83986,2.47472,7.15359,0.0627277,-0.030365,-0.0858641,9.70355,0.47486,1.01921,0.0658358,0.0902614,-0.0867558,-2.06192,-9.86083,-0.915965,-0.0214104,0.151789,0.0285476
0.043,4.62223,-5.22361,7.04169,0.0116697,0.00598641,0.0140789,-0.963748,9.31001,-2.72467,-0.0413955,0.0564943,-0.00750024,-1.48087,9.13763,-2.42606,0.0113112,0.0374993,-0.0120388,-0.681144,-9.82596,-0.986652,-0.0694945,0.0192665,-0.0782121,5.86665,2.46398,7.13571,0.0622607,-0.0297547,-0.087023,9.71478,0.477307,1.03205,0.0653251,0.0923271,-0.0899743,-2.09692,-9.84169,-0.905295,-0.0210212,0.142234,0.0263543
0.044,4.62887,-5.22034,7.04159,0.0111406,0.00620687,0.0140349,-0.959411,9.3111,-2.73234,-0.0419885,0.0578594,-0.00779987,-1.45947,9.13496,-2.48465,0.00944959,0.0354921,-0.0114547,-0.675515,-9.81875,-1.01898,-0.0698995,0.0147273,-0.0812838,5.89344,2.45324,7.11784,0.0617937,-0.0291443,-0.0881818,9.72601,0.479753,1.04489,0.0648145,0.0943927,-0.0931928,-2.13193,-9.82254,-0.894624,-0.0206319,0.132679,0.0241609
0.045,4.6292,-5.22514,7.05032,0.0112283,0.00626007,0.0133506,-0.946683,9.31966,-2.72464,-0.0420635,0.0585468,-0.00813954,-1.44719,9.14253,-2.49889,0.00900255,0.0325443,-0.0132694,-0.660667,-9.82195,-1.03167,-0.0695453,0.0124042,-0.0819029,5.89537,2.46524,7.11715,0.061534,-0.0299861,-0.0900255,9.72509,0.486183,1.05585,0.064396,0.0960391,-0.0959654,-2.13706,-9.81538,-0.876876,-0.0210629,0.120756,0.0249794
0.046,4.62448,-5.23641,7.06611,0.0118096,0.00617945,0.0121543,-0.927243,9.3342,-2.70466,-0.041724,0.0586922,-0.00851123,-1.4422,9.15827,-2.47765,0.0096872,0.0288442,-0.0170032,-0.638444,-9.83348,-1.02865,-0.0685838,0.0118542,-0.0805598,5.87741,2.49544,7.13022,0.0614401,-0.0319898,-0.0924171,9.71443,0.4958,1.06529,0.0640513,0.0973502,-0.0983812,-2.1183,-9.81781,-0.853465,-0.0221501,0.106938,0.0282074
0.047,4.61976,-5.24768,7.0819,0.0123909,0.00609883,0.0109579,-0.907803,9.34873,-2.68467,-0.0413845,0.0588376,-0.00888292,-1.4372,9.17402,-2.4564,0.0103718,0.0251441,-0.0207371,-0.616222,-9.84502,-1.02563,-0.0676223,0.0113041,-0.0792168,5.85945,2.52564,7.14329,0.0613463,-0.0339935,-0.0948086,9.70378,0.505417,1.07474,0.0637066,0.0986612,-0.100797,-2.09954,-9.82024,-0.830054,-0.0232373,0.0931209,0.0314354
0.048,4.61504,-5.25895,7.09769,0.0129721,0.00601821,0.00976153,-0.888363,9.36326,-2.66469,-0.041045,0.0589829,-0.00925461,-1.43221,9.18976,-2.43516,0.0110565,0.0214439,-0.0244709,-0.594,-9.85655,-1.02261,-0.0666608,0.010754,-0.0778738,5.84149,2.55584,7.15636,0.0612524,-0.0359971,-0.0972001,9.69312,0.515034,1.08418,0.0633619,0.0999722,-0.103213,-2.08077,-9.82268,-0.806643,-0.0243245,0.0793035,0.0346634
0.049,4.6092,-5.26882,7.10945,0.0136188,0.0058786,0.00866534,-0.868276,9.37492,-2.64636,-0.0406493,0.0592413,-0.00946654,-1.43053,9.20398,-2.41777,0.0116535,0.0181788,-0.0278437,-0.573941,-9.86457,-1.02032,-0.0654215,0.00978796,-0.0767186,5.82813,2.5861,7.16857,0.0614639,-0.0378919,-0.0992315,9.68287,0.52215,1.09412,0.0628154,0.10108,-0.105074,-2.06281,-9.82521,-0.786048,-0.0253234,0.0655759,0.0373723
0.05,4.59441,-5.26749,7.08897,0.0147886,0.00526706,0.00837053,-0.843012,9.36357,-2.64131,-0.0398039,0.0604039,-0.00840038,-1.45539,9.20597,-2.43125,0.0115498,0.0183933,-0.0283282,-0.571198,-9.84445,-1.02381,-0.0619593,0.00549403,-0.0770665,5.85161,2.61684,7.17391,0.0641182,-0.0389154,-0.098382,9.67585,0.509261,1.10796,0.0606541,0.10056,-0.102499,-2.05122,-9.82856,-0.787982,-0.0256162,0.0525669,0.0359285
0.051,4.57961,-5.26616,7.06849,0.0159584,0.00465552,0.00807571,-0.817748,9.35222,-2.63625,-0.0389586,0.0615665,-0.00733421,-1.48026,9.20796,-2.44472,0.0114461,0.0186078,-0.0288127,-0.568454,-9.82434,-1.02731,-0.0584971,0.00120011,-0.0774143,5.8751,2.64758,7.17925,0.0667725,-0.0399389,-0.0975325,9.66883,0.496373,1.12179,0.0584929,0.10004,-0.0999232,-2.03964,-9.83191,-0.789917,-0.0259089,0.0395578,0.0344848
