Time,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z
0.015,4.70098,-4.95943,7.18499,-0.0274565,-0.0153203,0.0100473,-1.33415,9.38036,-2.60917,-0.0411472,-0.00281169,-0.00778418,-1.06405,9.63976,-2.27508,-0.0231013,0.295517,0.0287386,-1.974,-8.06943,-1.81039,-0.181397,1.01525,0.177302,4.76237,1.02446,5.68333,0.0332014,-0.381527,-1.0625,9.46111,1.17932,1.69759,0.108519,0.0236362,-0.0907528,-1.78651,-9.58679,-1.66457,-0.0874972,0.931415,-0.0223912
0.016,4.7209,-4.92754,7.17545,-0.0324544,-0.0147464,0.0112297,-1.32317,9.38804,-2.60873,-0.0426061,-0.00261389,-0.009609,-1.08313,9.63679,-2.24581,-0.0290802,0.286679,0.0312092,-2.01675,-8.02786,-1.77885,-0.193401,1.00337,0.171856,4.6583,0.915957,5.70888,0.0730273,-0.399562,-1.06495,9.55258,1.13863,1.65339,0.10064,0.0210324,-0.0924079,-1.79734,-9.56105,-1.64353,-0.0890062,0.933221,-0.0203936
0.017,4.74082,-4.89566,7.16592,-0.0374522,-0.0141726,0.0124121,-1.31218,9.39571,-2.60828,-0.0440651,-0.00241609,-0.0114338,-1.10222,9.63383,-2.21654,-0.0350591,0.27784,0.0336798,-2.05951,-7.98629,-1.7473,-0.205405,0.991487,0.16641,4.55423,0.807452,5.73443,0.112853,-0.417596,-1.06741,9.64405,1.09794,1.60919,0.0927614,0.0184285,-0.094063,-1.80816,-9.53531,-1.6225,-0.0905152,0.935027,-0.018396
0.018,4.75631,-4.87007,7.16341,-0.0419382,-0.0138091,0.0134625,-1.30485,9.40678,-2.60272,-0.044829,-0.00245646,-0.0120765,-1.12402,9.63105,-2.18604,-0.0397948,0.267779,0.0354147,-2.09978,-7.96294,-1.71243,-0.21669,0.978461,0.160672,4.4596,0.747438,5.76108,0.150731,-0.435034,-1.06972,9.71125,1.05731,1.56985,0.0856063,0.0165322,-0.0963777,-1.8226,-9.50849,-1.59743,-0.0914961,0.936245,-0.0162936
0.019,4.7563,-4.86655,7.1855,-0.0446327,-0.0141817,0.014051,-1.31032,9.4297,-2.5793,-0.04316,-0.00333042,-0.00858145,-1.15529,9.62887,-2.15126,-0.0401794,0.253441,0.0345743,-2.13133,-8.00335,-1.66592,-0.225457,0.961434,0.153911,4.39798,0.857144,5.79158,0.181792,-0.450384,-1.07152,9.69348,1.0169,1.54748,0.0809845,0.0171125,-0.101001,-1.84968,-9.47785,-1.55825,-0.0906285,0.935405,-0.0138246
0.02,4.75629,-4.86302,7.20759,-0.0473271,-0.0145543,0.0146395,-1.3158,9.45263,-2.55587,-0.041491,-0.00420438,-0.00508645,-1.18656,9.62669,-2.11648,-0.040564,0.239103,0.033734,-2.16289,-8.04376,-1.61941,-0.234224,0.944406,0.14715,4.33636,0.966851,5.82207,0.212852,-0.465733,-1.07333,9.67571,0.97649,1.5251,0.0763627,0.0176927,-0.105624,-1.87676,-9.44722,-1.51908,-0.0897609,0.934566,-0.0113555
0.021,4.75627,-4.8595,7.22968,-0.0500216,-0.0149269,0.015228,-1.32127,9.47555,-2.53245,-0.039822,-0.00507833,-0.00159144,-1.21784,9.62451,-2.08169,-0.0409485,0.224765,0.0328937,-2.19444,-8.08417,-1.5729,-0.242991,0.927379,0.140389,4.27473,1.07656,5.85257,0.243913,-0.481082,-1.07513,9.65795,0.936082,1.50273,0.0717409,0.018273,-0.110247,-1.90384,-9.41658,-1.4799,-0.0888934,0.933726,-0.00888648
0.022,4.75626,-4.85597,7.25177,-0.0527161,-0.0152995,0.0158165,-1.32674,9.49847,-2.50903,-0.038153,-0.00595229,0.00190356,-1.24911,9.62233,-2.04691,-0.0413331,0.210427,0.0320533,-2.226,-8.12458,-1.52639,-0.251758,0.910351,0.133628,4.21311,1.18626,5.88307,0.274973,-0.496432,-1.07693,9.64018,0.895673,1.48036,0.067119,0.0188532,-0.11487,-1.93092,-9.38595,-1.44072,-0.0880258,0.932886,-0.00641744
0.023,4.73185,-4.87063,7.25527,-0.055486,-0.0164915,0.0176638,-1.33906,9.50018,-2.49161,-0.0410432,-0.0107357,0.0039842,-1.28314,9.61731,-2.00629,-0.0420988,0.195097,0.0314086,-2.25481,-8.1636,-1.4777,-0.25751,0.890282,0.125966,4.22065,1.34262,5.8619,0.299361,-0.507887,-1.07123,9.63426,0.893622,1.47843,0.0643022,0.0184842,-0.119125,-1.96205,-9.3595,-1.42494,-0.0860946,0.929955,-0.00410973
0.024,4.70047,-4.89047,7.25346,-0.0582775,-0.0179175,0.0198708,-1.35334,9.49582,-2.4759,-0.045236,-0.016636,0.00566074,-1.31796,9.61148,-1.96401,-0.0429734,0.179483,0.0308199,-2.28284,-8.20222,-1.42839,-0.2624,0.869344,0.118047,4.24794,1.5123,5.82597,0.321843,-0.518229,-1.06338,9.63171,0.902531,1.48234,0.062001,0.0178439,-0.123275,-1.99433,-9.33426,-1.41584,-0.0838595,0.926426,-0.00184812
0.025,4.66908,-4.91032,7.25165,-0.061069,-0.0193436,0.0220778,-1.36762,9.49146,-2.4602,-0.0494289,-0.0225364,0.00733727,-1.35278,9.60565,-1.92172,-0.0438479,0.16387,0.0302311,-2.31086,-8.24084,-1.37907,-0.26729,0.848406,0.110128,4.27523,1.68198,5.79003,0.344325,-0.528572,-1.05554,9.62917,0.91144,1.48625,0.0596998,0.0172036,-0.127424,-2.0266,-9.30902,-1.40673,-0.0816244,0.922896,0.000413488
0.026,4.6377,-4.93017,7.24984,-0.0638605,-0.0207697,0.0242848,-1.38189,9.4871,-2.44449,-0.0536218,-0.0284368,0.00901381,-1.3876,9.59982,-1.87944,-0.0447225,0.148256,0.0296424,-2.33889,-8.27947,-1.32976,-0.27218,0.827468,0.10221,4.30252,1.85166,5.7541,0.366807,-0.538914,-1.04769,9.62663,0.920348,1.49016,0.0573986,0.0165634,-0.131573,-2.05888,-9.28378,-1.39763,-0.0793894,0.919367,0.0026751
0.027,4.61245,-4.9409,7.24892,-0.0671609,-0.0217037,0.0260312,-1.37953,9.482,-2.43094,-0.0555948,-0.0345476,0.0107096,-1.42238,9.5919,-1.84668,-0.0457349,0.132143,0.029488,-2.35768,-8.31842,-1.26819,-0.276319,0.805167,0.0940328,4.31887,2.00741,5.72072,0.384976,-0.549363,-1.03922,9.6201,0.922704,1.4908,0.0564401,0.013906,-0.13525,-2.09339,-9.25876,-1.37612,-0.0768433,0.91592,0.00478333
0.028,4.59946,-4.93342,7.24979,-0.0714788,-0.0216538,0.0268563,-1.34389,9.47544,-2.4217,-0.0531284,-0.0410794,0.0124438,-1.45707,9.57981,-1.83298,-0.0470229,0.115029,0.0302024,-2.35798,-8.35803,-1.18212,-0.278955,0.780142,0.0853399,4.31332,2.13529,5.69244,0.394522,-0.560025,-1.02949,9.6056,0.911953,1.48488,0.058167,0.00721461,-0.13798,-2.13234,-9.23418,-1.32977,-0.0736753,0.912637,0.00658483
0.029,4.58647,-4.92593,7.25066,-0.0757968,-0.0216039,0.0276813,-1.30825,9.46888,-2.41245,-0.0506619,-0.0476113,0.0141781,-1.49176,9.56771,-1.81927,-0.0483109,0.0979143,0.0309168,-2.35828,-8.39764,-1.09605,-0.281592,0.755116,0.076647,4.30778,2.26318,5.66417,0.404067,-0.570687,-1.01976,9.5911,0.901203,1.47896,0.0598939,0.000523184,-0.14071,-2.17129,-9.2096,-1.28343,-0.0705073,0.909353,0.00838632
0.03,4.57348,-4.91845,7.25152,-0.0801148,-0.0215539,0.0285064,-1.27262,9.46232,-2.40321,-0.0481955,-0.0541431,0.0159123,-1.52645,9.55561,-1.80557,-0.0495989,0.0808001,0.0316312,-2.35858,-8.43726,-1.00998,-0.284228,0.730091,0.0679541,4.30223,2.39107,5.63589,0.413612,-0.581348,-1.01003,9.5766,0.890452,1.47304,0.0616207,-0.00616824,-0.143441,-2.21025,-9.18503,-1.23708,-0.0673392,0.90607,0.0101878
0.031,4.56049,-4.91097,7.25239,-0.0844327,-0.021504,0.0293315,-1.23698,9.45576,-2.39396,-0.045729,-0.0606749,0.0176466,-1.56114,9.54351,-1.79187,-0.0508869,0.0636858,0.0323455,-2.35889,-8.47687,-0.923904,-0.286865,0.705066,0.0592613,4.29668,2.51896,5.60762,0.423158,-0.59201,-1.0003,9.5621,0.879701,1.46712,0.0633476,-0.0128597,-0.146171,-2.2492,-9.16045,-1.19074,-0.0641712,0.902787,0.0119893
0.032,4.56476,-4.89657,7.2463,-0.0877592,-0.0219596,0.0294823,-1.26393,9.43363,-2.38587,-0.0464294,-0.0649947,0.0214165,-1.58358,9.5376,-1.76726,-0.052252,0.0452211,0.0302796,-2.36856,-8.49232,-0.872094,-0.28798,0.676983,0.0512901,4.32346,2.53387,5.62413,0.427946,-0.600153,-0.991149,9.53957,0.854935,1.4616,0.0658747,-0.0111899,-0.151923,-2.27316,-9.15044,-1.13798,-0.0616261,0.898569,0.0145431
0.033,4.57119,-4.88131,7.23934,-0.0909617,-0.0224785,0.0295489,-1.29871,9.40955,-2.37793,-0.0475256,-0.069038,0.025441,-1.60449,9.53247,-1.74128,-0.0536266,0.0265876,0.0278661,-2.3794,-8.50475,-0.824567,-0.288906,0.648519,0.0434091,4.35428,2.53465,5.64623,0.43214,-0.60798,-0.982073,9.51604,0.828416,1.45612,0.0685019,-0.00847494,-0.158052,-2.29525,-9.14224,-1.08443,-0.0591588,0.894236,0.0171909
0.034,4.57762,-4.86605,7.23238,-0.0941643,-0.0229974,0.0296155,-1.33349,9.38547,-2.36998,-0.0486218,-0.0730813,0.0294654,-1.62539,9.52733,-1.71531,-0.0550012,0.00795402,0.0254526,-2.39024,-8.51718,-0.77704,-0.289831,0.620054,0.0355281,4.3851,2.53544,5.66834,0.436333,-0.615808,-0.972998,9.49251,0.801898,1.45064,0.0711291,-0.00576001,-0.164182,-2.31734,-9.13405,-1.03087,-0.0566915,0.889902,0.0198387
0.035,4.58404,-4.85078,7.22542,-0.0973668,-0.0235163,0.029682,-1.36827,9.36139,-2.36204,-0.049718,-0.0771245,0.0334898,-1.6463,9.5222,-1.68933,-0.0563759,-0.0106795,0.023039,-2.40109,-8.52961,-0.729514,-0.290757,0.59159,0.0276471,4.41592,2.53622,5.69045,0.440527,-0.623635,-0.963922,9.46897,0.775379,1.44517,0.0737563,-0.00304507,-0.170311,-2.33942,-9.12586,-0.977314,-0.0542243,0.885568,0.0224864
0.036,4.5931,-4.84624,7.22179,-0.100465,-0.0234732,0.0295014,-1.38633,9.34759,-2.37348,-0.0488731,-0.0813169,0.0361615,-1.66718,9.51722,-1.66273,-0.0580418,-0.0293091,0.0206999,-2.40736,-8.54388,-0.680992,-0.290035,0.56268,0.0197731,4.45255,2.49636,5.69596,0.444103,-0.630199,-0.955634,9.45507,0.770968,1.42805,0.0748407,-0.00200834,-0.174122,-2.36555,-9.11598,-0.934019,-0.0520249,0.879057,0.0245744
0.037,4.60543,-4.85508,7.22231,-0.103434,-0.0227277,0.0290119,-1.3835,9.34664,-2.40914,-0.0456019,-0.0856957,0.0371421,-1.68802,9.51243,-1.63535,-0.0600719,-0.0479337,0.0184537,-2.40792,-8.56046,-0.631227,-0.287255,0.533215,0.0119078,4.49643,2.40567,5.68073,0.446907,-0.635184,-0.948331,9.45322,0.79419,1.39638,0.0739968,-0.00306936,-0.175035,-2.39672,-9.10401,-0.903552,-0.0501604,0.869823,0.0259626
0.038,4.61777,-4.86393,7.22284,-0.106403,-0.0219822,0.0285223,-1.38067,9.3457,-2.4448,-0.0423308,-0.0900744,0.0381227,-1.70887,9.50765,-1.60796,-0.062102,-0.0665583,0.0162074,-2.40848,-8.57704,-0.581463,-0.284474,0.503749,0.00404254,4.5403,2.31498,5.6655,0.44971,-0.640168,-0.941028,9.45136,0.817412,1.36471,0.0731529,-0.00413038,-0.175947,-2.42789,-9.09204,-0.873085,-0.0482959,0.860589,0.0273507
0.039,4.63011,-4.87277,7.22336,-0.109372,-0.0212367,0.0280328,-1.37784,9.34476,-2.48046,-0.0390596,-0.0944532,0.0391033,-1.72972,9.50287,-1.58058,-0.0641322,-0.085183,0.0139612,-2.40904,-8.59362,-0.531698,-0.281694,0.474283,-0.00382276,4.58418,2.22429,5.65027,0.452514,-0.645153,-0.933725,9.4495,0.840634,1.33304,0.072309,-0.0051914,-0.17686,-2.45906,-9.08006,-0.842618,-0.0464313,0.851356,0.0287389
0.04,4.64245,-4.88162,7.22389,-0.11234,-0.0204912,0.0275432,-1.37501,9.34381,-2.51613,-0.0357884,-0.0988319,0.0400839,-1.75056,9.49808,-1.5532,-0.0661623,-0.103808,0.011715,-2.4096,-8.6102,-0.481933,-0.278914,0.444818,-0.0116881,4.62806,2.1336,5.63504,0.455317,-0.650137,-0.926422,9.44764,0.863855,1.30137,0.0714651,-0.00625241,-0.177772,-2.49023,-9.06809,-0.812151,-0.0445668,0.842122,0.030127
0.041,4.65735,-4.88651,7.23281,-0.115764,-0.0182497,0.0277097,-1.36366,9.32712,-2.49652,-0.0370325,-0.110692,0.0395155,-1.74879,9.4919,-1.53551,-0.0675988,-0.120155,0.0114614,-2.38599,-8.58983,-0.439394,-0.28037,0.412903,-0.0171023,4.63775,2.04728,5.64619,0.45588,-0.659785,-0.917295,9.44127,0.87508,1.33652,0.0669676,-0.00463552,-0.182735,-2.53565,-9.0558,-0.785353,-0.0408629,0.830957,0.0302976
0.042,4.67226,-4.89141,7.24172,-0.119188,-0.0160082,0.0278761,-1.35232,9.31042,-2.47692,-0.0382765,-0.122552,0.038947,-1.74702,9.48572,-1.51782,-0.0690354,-0.136502,0.0112078,-2.36237,-8.56946,-0.396854,-0.281827,0.380988,-0.0225165,4.64744,1.96096,5.65734,0.456443,-0.669433,-0.908168,9.43489,0.886304,1.37167,0.06247,-0.00301862,-0.187697,-2.58107,-9.04351,-0.758555,-0.037159,0.819793,0.0304681
0.043,4.68716,-4.89631,7.25064,-0.122612,-0.0137667,0.0280426,-1.34097,9.29373,-2.45731,-0.0395205,-0.134412,0.0383786,-1.74525,9.47954,-1.50013,-0.070472,-0.15285,0.0109542,-2.33875,-8.54909,-0.354314,-0.283283,0.349073,-0.0279307,4.65713,1.87464,5.66849,0.457006,-0.67908,-0.89904,9.42851,0.897529,1.40682,0.0579725,-0.00140173,-0.192659,-2.62649,-9.03122,-0.731757,-0.0334551,0.808629,0.0306387
0.044,4.70206,-4.9012,7.25955,-0.126036,-0.0115252,0.028209,-1.32963,9.27703,-2.4377,-0.0407646,-0.146272,0.0378101,-1.74347,9.47336,-1.48245,-0.0719086,-0.169197,0.0107006,-2.31514,-8.52872,-0.311775,-0.284739,0.317158,-0.0333449,4.66682,1.78832,5.67964,0.457569,-0.688728,-0.889913,9.42213,0.908754,1.44197,0.053475,0.000215171,-0.197621,-2.67191,-9.01893,-0.704959,-0.0297512,0.797464,0.0308092
0.045,4.69878,-4.89438,7.25573,-0.128642,-0.0103136,0.0284513,-1.30495,9.28363,-2.43055,-0.0421256,-0.159144,0.0378269,-1.73809,9.47328,-1.45192,-0.0723261,-0.187108,0.00950566,-2.31343,-8.51813,-0.26799,-0.286307,0.286269,-0.0388229,4.65229,1.71718,5.67931,0.458072,-0.699394,-0.878952,9.40975,0.917998,1.44017,0.0497172,0.00411528,-0.201854,-2.70526,-9.00879,-0.675742,-0.0267087,0.786213,0.0315217
0.046,4.68095,-4.87819,7.24172,-0.130595,-0.00992579,0.0287543,-1.26959,9.30886,-2.43335,-0.0435803,-0.172825,0.0383118,-1.72981,9.47807,-1.41113,-0.0719284,-0.20627,0.00755773,-2.32924,-8.51536,-0.223209,-0.287964,0.256203,-0.044352,4.61837,1.65819,5.66982,0.458527,-0.710875,-0.866524,9.39255,0.925659,1.40879,0.0465511,0.00984196,-0.205503,-2.72895,-9.00036,-0.644588,-0.0241952,0.774891,0.0326678
0.047,4.66313,-4.862,7.22771,-0.132547,-0.00953801,0.0290573,-1.23424,9.3341,-2.43615,-0.045035,-0.186506,0.0387967,-1.72154,9.48286,-1.37034,-0.0715306,-0.225431,0.00560981,-2.34505,-8.5126,-0.178429,-0.289621,0.226136,-0.049881,4.58445,1.5992,5.66032,0.458982,-0.722356,-0.854097,9.37536,0.93332,1.37742,0.043385,0.0155686,-0.209152,-2.75263,-8.99194,-0.613435,-0.0216817,0.76357,0.0338138
0.048,4.6453,-4.84581,7.2137,-0.134499,-0.00915022,0.0293603,-1.19889,9.35933,-2.43896,-0.0464897,-0.200186,0.0392816,-1.71326,9.48766,-1.32955,-0.0711329,-0.244593,0.00366188,-2.36086,-8.50983,-0.133648,-0.291278,0.19607,-0.0554101,4.55053,1.54021,5.65082,0.459437,-0.733837,-0.841669,9.35817,0.94098,1.34604,0.0402189,0.0212953,-0.212802,-2.77632,-8.98351,-0.582282,-0.0191682,0.752248,0.0349599
0.049,4.62665,-4.83077,7.2014,-0.136547,-0.00866872,0.0297997,-1.16364,9.3807,-2.44296,-0.0479153,-0.214023,0.0396958,-1.69939,9.49141,-1.29223,-0.0710334,-0.263465,0.00154263,-2.37536,-8.50536,-0.0910926,-0.292781,0.166132,-0.0609074,4.51398,1.48182,5.63511,0.45968,-0.745622,-0.829028,9.34012,0.945406,1.31968,0.0368429,0.0266842,-0.21573,-2.79943,-8.97816,-0.549712,-0.0167525,0.74061,0.0359628
0.05,4.60148,-4.82491,7.20276,-0.139364,-0.00743757,0.0313298,-1.12917,9.37115,-2.45657,-0.049108,-0.229109,0.0395444,-1.64079,9.4868,-1.28271,-0.0733195,-0.280024,-0.00194727,-2.37931,-8.48731,-0.0663414,-0.293049,0.137224,-0.0661502,4.45636,1.4282,5.56973,0.458226,-0.759836,-0.81468,9.31521,0.923953,1.33336,0.0317873,0.029371,-0.212891,-2.81792,-8.99739,-0.505817,-0.0151182,0.726433,0.0358205
0.051,4.57632,-4.81905,7.20411,-0.142181,-0.00620642,0.03286,-1.09469,9.36161,-2.47018,-0.0503007,-0.244194,0.0393929,-1.58219,9.4822,-1.27319,-0.0756057,-0.296583,-0.00543717,-2.38326,-8.46926,-0.0415903,-0.293316,0.108317,-0.0713931,4.39874,1.37459,5.50435,0.456771,-0.77405,-0.800333,9.2903,0.9025,1.34705,0.0267316,0.0320577,-0.210053,-2.8364,-9.01662,-0.461922,-0.0134839,0.712256,0.0356782
0.052,4.55115,-4.81319,7.20547,-0.144997,-0.00497526,0.0343902,-1.06022,9.35206,-2.48379,-0.0514934,-0.25928,0.0392415,-1.52359,9.4776,-1.26366,-0.0778918,-0.313142,-0.00892707,-2.38721,-8.4512,-0.0168391,-0.293583,0.0794099,-0.0766359,4.34112,1.32098,5.43897,0.455316,-0.788264,-0.785985,9.26538,0.881047,1.36074,0.021676,0.0347445,-0.207214,-2.85488,-9.03585,-0.418026,-0.0118497,0.698079,0.0355358
