Time,RTibialisAnterior,RSoleus,RBicepsFemoris,RGastrocnemiusMedialis,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LBicepsFemoris,LGastrocnemiusMedialis,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0.041,0.0412213,0.0526404,0.073808,0.05728,0.0615054,0.0743607,0.0622336,0.10328,0.0461252,0.0497733,0.0566241,0.0655307,0.0566412,0.0642648,0.0557214,0.131093
0.042,0.0470197,0.024259,0.0881512,0.0917648,0.06944,0.0581863,0.0738303,0.09504,0.0540598,0.0689993,0.0395343,0.0350131,0.0517584,0.049006,0.0407678,0.128651
0.043,0.0482404,0.0547766,0.0490887,0.0786423,0.0822574,0.0694778,0.0509421,0.0959555,0.0610788,0.125762,0.0697467,0.0463046,0.03711,0.059382,0.0599939,0.122242
0.044,0.0552594,0.0529456,0.0567181,0.0548386,0.0651675,0.0563553,0.0338522,0.0730673,0.061384,0.129729,0.0550983,0.0716342,0.0532843,0.0841013,0.0505334,0.144215
0.045,0.0705182,0.00716919,0.0435956,0.0325607,0.0639468,0.0667313,0.0411765,0.0575034,0.0546701,0.130034,0.0621173,0.0649204,0.0413824,0.0596872,0.0587732,0.136891
0.046,0.0775372,-0.000765381,0.0667889,0.0401901,0.0651675,0.0612381,0.0405661,0.0584189,0.0552805,0.0943289,0.0377032,0.0737704,0.0279547,0.0422922,0.0450403,0.125599
0.047,0.0564801,0.0279211,0.051225,0.0438522,0.0819522,0.0893143,0.0552145,0.0758139,0.0696237,0.101043,0.0596759,0.0835361,0.0395514,0.0511423,0.0511438,0.139332
0.048,0.0519025,0.0257849,0.0921185,0.0685715,0.0789004,0.0569656,0.0527731,0.0883261,0.083967,0.102263,0.0904987,0.076517,0.0484015,0.0447336,0.0746423,0.136586
0.049,0.0787579,0.0575232,0.0469525,0.0438522,0.0892764,0.0874832,0.0488058,0.0663535,0.0552805,0.0265799,0.0883624,0.069498,0.0642706,0.0413766,0.0474817,0.110035
0.05,0.0659406,0.0978064,0.0551923,0.0722336,0.0721866,0.0670364,0.0613181,0.0608603,0.063215,0.0253592,0.0740192,0.0524081,0.0581671,0.0654855,0.0425989,0.14452
0.051,0.0522076,0.122831,0.0536664,0.0343918,0.0822574,0.0734451,0.0619284,0.0547568,0.0571115,0.00399689,0.0517413,0.0331821,0.0374152,0.0587717,0.0575525,0.147572
0.052,0.04763,0.155179,0.0677045,0.062468,0.0917178,0.0621536,0.0393454,0.0486533,0.0491769,-0.0106516,0.0291583,0.0548496,0.0142218,0.0676218,0.0624353,0.146962
0.053,0.0555646,0.102079,0.0722821,0.046904,0.0721866,0.0783279,0.0365988,0.0483481,0.0571115,0.00826935,0.030379,0.0688876,0.0453497,0.0630441,0.0557214,0.140248
0.054,0.0647198,0.0816321,0.0640424,0.0542282,0.0932437,0.0685623,0.0643698,0.0480429,0.0641306,0.0253592,0.0557086,0.0408115,0.0413824,0.0609079,0.0499231,0.142384
0.055,0.0592267,0.0444006,0.0500043,0.0673508,0.115216,0.0661209,0.042092,0.0440756,0.0595529,0.0610648,0.0657794,0.0600375,0.0737311,0.0639597,0.0694543,0.134449
0.056,0.065025,0.0816321,0.0701459,0.0652145,0.104535,0.0661209,0.0347678,0.0419394,0.0677927,0.0717459,0.0773761,0.0438632,0.0654913,0.0740305,0.0682336,0.125599
0.057,0.0387799,0.0736975,0.0594647,0.0673508,0.0941592,0.0722244,0.0423972,0.0642172,0.0442941,0.0824271,0.0764606,0.0691928,0.0825812,0.0596872,0.058468,0.128041
0.058,0.065025,0.0617957,0.0576337,0.0588058,0.0975162,0.0557449,0.0381247,0.0391928,0.0586374,0.0570975,0.0688312,0.0563754,0.0679327,0.0688425,0.0529749,0.128651
0.059,0.0641095,0.0529456,0.0472577,0.0774216,0.0926334,0.067952,0.0625388,0.0382773,0.0558908,0.0665579,0.0792072,0.0524081,0.0612189,0.0679269,0.0416833,0.102101
0.06,0.0784528,0.0544714,0.0487836,0.0484299,0.0706607,0.0410965,0.0399558,0.0419394,0.0485666,0.0607596,0.0767657,0.0463046,0.0740363,0.0712839,0.0508386,0.132924
0.061,0.0485455,0.0642371,0.0716718,0.0453781,0.0749332,0.0706985,0.0539938,0.0407187,0.0543649,0.0699149,0.111251,0.0380649,0.0725104,0.0526682,0.0529749,0.123463
0.062,0.0509869,0.029447,0.0768597,0.0581955,0.0807315,0.057576,0.0713889,0.0452963,0.0479562,0.0448904,0.0758502,0.0511874,0.0487067,0.0712839,0.0630457,0.138417
0.063,0.0708234,0.0386023,0.0558026,0.0481247,0.0969058,0.0340775,0.0643698,0.0391928,0.058027,0.0653372,0.0670001,0.0612582,0.0477911,0.0728098,0.0520593,0.133839
0.064,0.0622784,-0.0068689,0.0585492,0.0533127,0.0944644,0.0877884,0.0454489,0.0364462,0.0525339,0.0970755,0.0441119,0.052103,0.0499274,0.0435129,0.0660974,0.109425
0.065,0.0522076,0.0154089,0.0606854,0.0411057,0.0813419,0.0746658,0.0536887,0.0245444,0.0876291,0.0671683,0.063338,0.0429477,0.0426032,0.0551096,0.0563318,0.139637
0.066,0.0299298,0.00930542,0.0622113,0.0435471,0.0929385,0.0652054,0.043923,0.0297324,0.0720651,0.0589285,0.0712726,0.0646152,0.0456549,0.0752512,0.0715906,0.10851
0.067,0.0485455,0.0855994,0.063432,0.0258469,0.0779849,0.0728348,0.0274435,0.0480429,0.0473459,0.0531302,0.0547931,0.0551547,0.0322272,0.0590768,0.0639612,0.123463
0.068,0.0622784,0.069425,0.0652631,0.0462936,0.0688296,0.064595,0.0402609,0.0279013,0.0540598,0.0549612,0.0483844,0.0588168,0.0520636,0.0676218,0.0551111,0.106068
0.069,0.0638043,0.0331091,0.0628217,0.0401901,0.0615054,0.0371292,0.0427023,0.0297324,0.0577219,0.0223074,0.0401447,0.0484409,0.0590826,0.081965,0.0743372,0.106068
0.07,0.0766217,0.0334143,0.0515302,0.0594162,0.0639468,0.0612381,0.0271384,0.0242392,0.0714548,0.0494681,0.0288532,0.0615634,0.0480963,0.0383249,0.0682336,0.0999646
0.071,0.0567853,0.0474524,0.0524457,0.0697922,0.0557071,0.0706985,0.0414816,0.0123373,0.0586374,0.0351248,0.0108478,0.0743808,0.0456549,0.0688425,0.0667078,0.10149
0.072,0.058006,0.0785803,0.0393231,0.0719284,0.0407535,0.0517776,0.036904,0.0391928,0.0430734,0.0381766,0.0209186,0.0679721,0.0450446,0.0548044,0.0572473,0.0963025
0.073,0.0583112,0.0456213,0.0524457,0.0737595,0.0355655,0.0447586,0.0378195,0.0355307,0.0351389,0.0689993,0.0184772,0.0752963,0.0514532,0.0584665,0.0474817,0.0889783
0.074,0.0656354,0.0410437,0.0606854,0.069487,0.0465518,0.0502518,0.04728,0.0251547,0.043989,0.0775442,0.0273273,0.0490512,0.0395514,0.052363,0.0581628,0.0932507
0.075,0.0183331,0.0602698,0.0396283,0.0578903,0.0447208,0.0633743,0.0454489,0.0315634,0.0790842,0.0818167,0.0721881,0.0527133,0.0578619,0.0520578,0.0508386,0.0782971
0.076,0.0210797,0.0517249,0.0515302,0.0536179,0.0383121,0.0856522,0.0613181,0.0352255,0.0656564,0.0940237,0.0370929,0.0527133,0.0496222,0.0764719,0.0490076,0.0786023
0.077,0.0418317,0.0523352,0.040849,0.0408005,0.0450259,0.0642899,0.0753561,0.0303427,0.0519235,0.103179,0.0703571,0.0511874,0.0233771,0.0664011,0.0667078,0.0895886
0.078,0.0729596,0.0511145,0.0548871,0.0493454,0.0230533,0.0496414,0.0414816,0.044686,0.0592477,0.0870047,0.0767657,0.031351,0.0719,0.0636545,0.0612146,0.0648694
0.079,0.0747906,0.0489783,0.0628217,0.0655197,0.0444156,0.0560501,0.0634543,0.0575034,0.0668771,0.0329886,0.0904987,0.0240268,0.0682379,0.0596872,0.0541956,0.134755
0.08,0.0653302,0.0764441,0.0402386,0.062468,0.0343448,0.0737503,0.0555197,0.0346152,0.0488718,0.03543,0.05815,0.0640048,0.0465704,0.0450388,0.0545007,0.079823
0.081,0.0552594,0.118253,0.0448163,0.0621628,0.0386172,0.0725296,0.0436179,0.0449912,0.0436838,0.0583182,0.0627277,0.0588168,0.0398566,0.0432077,0.0593835,0.0807385
0.082,0.0692975,0.0886511,0.0493939,0.0334763,0.0245792,0.07314,0.0634543,0.0727621,0.0555856,0.0369559,0.040755,0.053934,0.0102545,0.0599924,0.0560266,0.0895886
0.083,0.0586163,0.0767493,0.0554974,0.0722336,0.024274,0.0798538,0.0475851,0.0581137,0.0607736,0.0726614,0.0599811,0.0749912,0.0383307,0.0691476,0.0468713,0.072804
0.084,0.0543439,0.0367712,0.0490887,0.0679611,0.0282413,0.0722244,0.0597922,0.0764243,0.0522287,0.0809012,0.0691364,0.0636996,0.0575568,0.059382,0.0569421,0.081654
0.085,0.0662457,0.0700354,0.0576337,0.0478195,0.0184756,0.0993851,0.0478903,0.0578085,0.0491769,0.0854788,0.0492999,0.0582065,0.0447394,0.0438181,0.0581628,0.0819592
0.086,0.0445782,0.101774,0.0670941,0.0630783,0.0166446,0.0795486,0.059487,0.0819174,0.0693185,0.10501,0.0291583,0.0560703,0.0603033,0.0728098,0.0465662,0.0667004
0.087,0.052818,0.0672888,0.0536664,0.0490402,0.00932037,0.0472,0.0503317,0.0642172,0.0537546,0.101958,0.0126788,0.0527133,0.0697638,0.0612131,0.0468713,0.0633435
0.088,0.0436627,0.0740027,0.0463422,0.0673508,0.00626862,0.0716141,0.0643698,0.0959555,0.0769479,0.108367,0.047774,0.0658359,0.0462653,0.0606027,0.0483972,0.0663953
0.089,0.0677716,0.067594,0.0451215,0.053923,0.0172549,0.0658157,0.0381247,0.067269,0.0732858,0.105926,0.045943,0.0383701,0.0386359,0.0511423,0.0581628,0.0538831
0.09,0.0515973,0.0566077,0.0500043,0.0890182,0.0209171,0.080159,0.0188986,0.0944296,0.0754221,0.123626,0.0386188,0.0728549,0.0538947,0.0563303,0.0355798,0.0493054
0.091,0.0543439,0.0608801,0.0155194,0.0853561,0.0154239,0.074971,0.0726096,0.0700156,0.0693185,0.092803,0.035567,0.0652255,0.0566412,0.0728098,0.0670129,0.0657849
0.092,0.0638043,0.0480627,0.0637372,0.0728439,0.0367862,0.0545242,0.036904,0.102975,0.0723703,0.0308524,0.0364825,0.0438632,0.0432135,0.0374094,0.0453455,0.0718884
0.093,0.0415265,0.0209021,0.0368817,0.0771164,0.0279361,0.0728348,0.0704733,0.0785605,0.0711496,0.023223,0.0856158,0.0405063,0.0532843,0.0572458,0.0654871,0.074635
0.094,0.0519025,0.0123572,0.0365765,0.0581955,0.0279361,0.0618485,0.0634543,0.0755087,0.0626047,0.0714407,0.030379,0.0438632,0.0407721,0.0554147,0.0490076,0.0709729
0.095,0.0396954,-0.0297571,0.0741132,0.0758957,0.0288516,0.0591019,0.0616232,0.0999228,0.0403268,0.00979523,0.0496051,0.0337924,0.0416876,0.0551096,0.0545007,0.0654797
0.096,0.0509869,-0.0498987,0.0509198,0.0719284,0.0221378,0.0597122,0.0481955,0.100228,0.0320871,0.0393973,0.0715778,0.0200595,0.0679327,0.0508371,0.0770837,0.0557141
0.097,0.0641095,-0.0068689,0.0423749,0.0697922,0.0135928,0.0792435,0.0674216,0.106026,0.0403268,0.0442801,0.0773761,0.0304355,0.0462653,0.0642648,0.0560266,0.0660901
0.098,0.0610577,0.0019812,0.0533612,0.0359177,0.012067,0.0481155,0.0475851,0.102059,0.0528391,0.0366507,0.0483844,0.0524081,0.0654913,0.0596872,0.0535852,0.0612073
0.099,0.0769269,0.0410437,0.0469525,0.0673508,0.0181705,0.0557449,0.0442282,0.102975,0.0461252,0.0455008,0.0587604,0.0838412,0.0502325,0.0511423,0.0538904,0.0389294
0.1,0.0616681,0.0486731,0.0490887,0.0609421,0.00748932,0.0652054,0.0283591,0.122811,0.0644357,0.116607,0.0532672,0.0948276,0.064881,0.0508371,0.0633508,0.0633435
0.101,0.0790631,0.0483679,0.0509198,0.0606369,0.0111514,0.0691727,0.0509421,0.102975,0.0729806,0.0921927,0.0550983,0.0777377,0.0657965,0.0685373,0.0590784,0.0425916
0.102,0.0638043,0.050199,0.030473,0.0600265,0.00748932,0.0667313,0.0463644,0.118539,0.0897653,0.0519095,0.047774,0.0704135,0.0535895,0.0606027,0.0587732,0.0322156
0.103,0.0448834,0.0749182,0.0490887,0.0743698,0.0175601,0.0508621,0.0250021,0.134102,0.0830515,0.00582794,0.0349567,0.0545444,0.0514532,0.0499216,0.0471765,0.0435071
0.104,0.0625836,0.0904822,0.0490887,0.0557541,0.0172549,0.0621536,0.0683371,0.123421,0.0824411,-0.0265207,0.0450275,0.0350131,0.0435187,0.0425973,0.0703699,0.0276379
0.105,0.0457989,0.0819373,0.06862,0.0527023,0.0142032,0.0600174,0.0555197,0.126473,0.0577219,-0.0677194,0.0398395,0.0673618,0.0578619,0.0456491,0.0664026,0.0395398
0.106,0.0573956,0.0975012,0.0466473,0.0356125,0.0145084,0.105794,0.0585715,0.0718466,0.0732858,-0.035676,0.0431964,0.0374545,0.0419928,0.059382,0.0435144,0.0413709
0.107,0.0589215,0.0700354,0.0429852,0.0371384,0.00291168,0.0667313,0.052468,0.119149,0.0485666,0.0256644,0.0584552,0.0594272,0.049317,0.0532785,0.051449,0.034657
0.108,0.0586163,0.0843787,0.046037,0.0389694,0.0264102,0.0816849,0.0332419,0.109994,0.0635202,0.0378714,0.0496051,0.043558,0.0645758,0.0386301,0.0502283,0.0413709
0.109,0.0418317,0.0892615,0.0579388,0.0465988,0.0163394,0.0789383,0.0521628,0.12098,0.0586374,0.0442801,0.0569293,0.0557651,0.0792242,0.0544992,0.0526697,0.0709729
0.11,0.0641095,0.079801,0.0677045,0.0368332,0.0270206,0.0902298,0.0417868,0.0956503,0.0479562,0.0558768,0.0453326,0.0493564,0.0456549,0.0453439,0.0575525,0.0422864
0.111,0.0601422,0.0874304,0.0527509,0.0841354,0.00413239,0.0783279,0.0662009,0.0974814,0.0680978,0.0628958,0.0535724,0.0566806,0.0523688,0.0660959,0.0813562,0.0422864
0.112,0.0604474,0.0721716,0.0445111,0.0575851,0.012067,0.0764969,0.0427023,0.0730673,0.0577219,0.0689993,0.0438068,0.0560703,0.0468756,0.0508371,0.0648767,0.0535779
0.113,0.0634991,0.0614905,0.0579388,0.0569748,0.0282413,0.0621536,0.0662009,0.105111,0.0622995,0.0848685,0.0386188,0.0466098,0.049317,0.0624338,0.0505334,0.0560193
0.114,0.0531232,0.0758337,0.0661786,0.0426315,0.0175601,0.0529984,0.0146262,0.0980917,0.0473459,0.0781546,0.0392291,0.0463046,0.059693,0.0425973,0.0587732,0.0532727
0.115,0.0723492,0.0614905,0.0393231,0.0545334,0.019086,0.0639847,0.0353781,0.115487,0.0638254,0.121184,0.0444171,0.041727,0.0563361,0.0499216,0.0590784,0.0377087
0.116,0.0485455,0.0810217,0.046037,0.046904,0.0169498,0.0520828,0.0579611,0.0959555,0.0693185,0.0943289,0.0584552,0.0508823,0.0325323,0.052363,0.0651819,0.0584607
0.117,0.0720441,0.0556921,0.0432904,0.0353073,0.00657379,0.0536087,0.0707785,0.107552,0.0558908,0.0558768,0.0492999,0.0633945,0.042298,0.0435129,0.0267297,0.052052
0.118,0.0515973,0.0529456,0.0542767,0.0594162,0.0215274,0.0694778,0.0607077,0.0999228,0.0461252,0.0360403,0.0438068,0.0527133,0.0557257,0.0587717,0.0596887,0.0557141
0.119,0.0531232,0.069425,0.0466473,0.0633835,0.0203067,0.0517776,0.0576559,0.0947348,0.0644357,0.0540457,0.0468585,0.0533237,0.0322272,0.0389352,0.0554163,0.0605969
0.12,0.0549542,0.055387,0.0503094,0.0569748,0.029462,0.0706985,0.0588766,0.0959555,0.0751169,0.0842581,0.0489947,0.0350131,0.0410773,0.0572458,0.0667078,0.0569348
0.121,0.054649,0.0526404,0.0506146,0.0423264,0.0453311,0.0578812,0.0610129,0.0913779,0.0525339,0.0833426,0.0496051,0.0414218,0.0261237,0.0392404,0.0651819,0.0587659
0.122,0.0531232,0.0736975,0.0326093,0.0777267,0.026105,0.0557449,0.0402609,0.0947348,0.0607736,0.105926,0.0483844,0.0380649,0.0807501,0.0664011,0.0520593,0.0493054
0.123,0.0454938,0.0666785,0.0457318,0.0411057,0.0132877,0.0700882,0.0460593,0.0910727,0.051008,0.103484,0.0584552,0.0286044,0.064881,0.0789133,0.0624353,0.0541882
0.124,0.0537335,0.0559973,0.0481732,0.062468,0.03465,0.0655106,0.0567404,0.0816122,0.0290353,0.0775442,0.0554034,0.0328769,0.0404669,0.0499216,0.0599939,0.0480847
0.125,0.0564801,0.0740027,0.0490887,0.0545334,0.0257999,0.0893143,0.0600974,0.0980917,0.0375803,0.0845633,0.0526569,0.048746,0.075257,0.0706735,0.0801355,0.0554089
0.126,0.0625836,0.0801062,0.0545819,0.0395798,0.0218326,0.0618485,0.0671164,0.0904623,0.0467355,0.106231,0.0627277,0.0292148,0.0517584,0.0401559,0.0697595,0.0529675
0.127,0.0482404,0.0514197,0.0420697,0.076506,0.0349551,0.0700882,0.0375143,0.0782553,0.0482614,0.0589285,0.0370929,0.0627841,0.0404669,0.0447336,0.0563318,0.0587659
0.128,0.0577008,0.0379919,0.0487836,0.0508713,0.0270206,0.0783279,0.00486053,0.0709311,0.0497873,0.00247101,0.0340411,0.0740756,0.0270392,0.0587717,0.0801355,0.0459485
0.129,0.0400006,0.0334143,0.0701459,0.079863,0.0462466,0.0557449,0.0393454,0.0886313,0.056196,-0.00180145,0.0404498,0.0878085,0.075257,0.0380197,0.0660974,0.0355725
0.13,0.0573956,0.00167603,0.0271161,0.0557541,0.0319034,0.0658157,0.0448386,0.077645,0.0680978,0.0409232,0.0453326,0.0884189,0.0618292,0.0505319,0.0425989,0.0395398
0.131,0.0674664,0.00930542,0.0493939,0.0328659,0.0325137,0.0713089,0.0204245,0.0834433,0.0760324,0.085784,0.0404498,0.0810947,0.0456549,0.0633493,0.0557214,0.0282483
0.132,0.042442,0.0202917,0.0548871,0.0209641,0.0303775,0.0572708,0.0417868,0.0706259,0.0763376,0.0851736,0.0492999,0.0514926,0.0633551,0.06457,0.0505334,0.0358777
0.133,0.0653302,0.019071,0.0744183,0.0478195,0.0196964,0.08199,0.0597922,0.0886313,0.0986154,0.0332938,0.0767657,0.0286044,0.0459601,0.0352731,0.061825,0.0471692
0.134,0.0445782,0.0306677,0.0353558,0.0383591,0.024274,0.0691727,0.0350729,0.0547568,0.0925119,0.0162039,0.085921,0.043558,0.0706793,0.0596872,0.0639612,0.0490002
0.135,0.0613629,0.0477576,0.0588544,0.0404953,0.0264102,0.0691727,0.0552145,0.0626913,0.0662668,0.0622855,0.091109,0.0594272,0.0703741,0.0544992,0.0569421,0.0306897
0.136,0.0674664,0.0111365,0.0500043,0.0420212,0.0288516,0.0682571,0.0506369,0.0825278,0.0705392,0.0278006,0.0886676,0.0658359,0.0468756,0.0392404,0.0551111,0.0477795
0.137,0.0641095,0.029447,0.0765546,0.0725388,0.0492984,0.0737503,0.0799338,0.0544516,0.0531442,-0.0286569,0.0584552,0.0524081,0.0630499,0.0508371,0.0483972,0.0465588
0.138,0.0662457,0.0895666,0.0536664,0.0108932,0.0285464,0.0926712,0.0564352,0.0495688,0.0641306,0.0119315,0.0758502,0.0707187,0.0599982,0.0459543,0.0602991,0.0502209
0.139,0.0573956,0.034635,0.0554974,0.0557541,0.0297672,0.0722244,0.0445334,0.0532309,0.0742014,0.00430206,0.0456378,0.0725497,0.0624396,0.052363,0.0569421,0.0367932
0.14,0.0708234,0.0749182,0.0579388,0.0877975,0.0297672,0.0774124,0.0662009,0.051705,0.0647409,0.0174246,0.0392291,0.0670566,0.0572516,0.0596872,0.0786096,0.0343518
0.141,0.0403058,0.0788855,0.0515302,0.0752853,0.0187808,0.0603226,0.0427023,0.0330893,0.0568063,-0.00912567,0.0492999,0.0731601,0.0468756,0.0483957,0.058468,0.0401501
0.142,0.0506818,0.0801062,0.0622113,0.0627731,0.0254947,0.0630691,0.0735251,0.0578085,0.0574167,0.0143729,0.0349567,0.0347079,0.0355841,0.0514474,0.0538904,0.0261121
0.143,0.0561749,0.0938391,0.0594647,0.062468,0.0322086,0.0597122,0.0475851,0.0437704,0.0748117,0.0357352,0.0541827,0.0551547,0.0560309,0.0483957,0.0575525,0.00810669
0.144,0.0555646,0.0703406,0.0548871,0.0588058,0.024274,0.0493362,0.087258,0.0468222,0.0635202,0.063201,0.0474689,0.0383701,0.049317,0.0477853,0.0596887,0.0419812
0.145,0.0515973,0.0236487,0.0585492,0.0353073,0.029462,0.0481155,0.0506369,0.0398032,0.0635202,0.085784,0.0630328,0.0511874,0.0361945,0.0578561,0.0447351,0.0566296
0.146,0.0485455,0.0392126,0.0567181,0.0307297,0.0315982,0.0362137,0.0790183,0.0388876,0.0552805,0.0900565,0.0621173,0.0484409,0.0453497,0.0618234,0.0551111,0.0447278
0.147,0.0488507,0.0471472,0.0536664,0.0685715,0.0367862,0.0624588,0.0866476,0.0529257,0.0540598,0.121184,0.0944659,0.0542392,0.0316168,0.0529733,0.0389368,0.0505261
0.148,0.0638043,0.0401282,0.0536664,0.0609421,0.0358707,0.0630691,0.0481955,0.0300375,0.0555856,0.1398,0.0688312,0.0551547,0.0657965,0.0538889,0.0645715,0.0502209
0.149,0.0723492,0.0666785,0.0966962,0.0585007,0.0377017,0.074971,0.0454489,0.029122,0.0607736,0.0818167,0.0697467,0.0502719,0.0355841,0.0630441,0.0575525,0.0566296
0.15,0.0519025,0.0437903,0.0655682,0.0639938,0.0373965,0.0761917,0.0549094,0.0385825,0.0595529,0.116302,0.0776813,0.0649204,0.042298,0.0505319,0.0709802,0.0587659
0.151,0.0552594,0.0584387,0.0643475,0.0560593,0.0349551,0.0844315,0.0219504,0.0327841,0.0653513,0.0897513,0.0657794,0.046915,0.0566412,0.0725046,0.0538904,0.0575452
