Time,RTibialisAnterior,RSoleus,RBicepsFemoris,RGastrocnemiusMedialis,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LBicepsFemoris,LGastrocnemiusMedialis,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0.133,0.0644147,0.0645422,0.0570233,0.0597214,0.074628,0.0786331,0.0512473,0.0474326,0.058027,0.0870047,0.073714,0.0636996,0.0426032,0.0538889,0.0487024,0.0813489
0.134,0.0592267,0.0550818,0.0619061,0.0627731,0.0605899,0.080159,0.0591818,0.0669638,0.066572,0.101348,0.0532672,0.0658359,0.0426032,0.0413766,0.0520593,0.045033
0.135,0.0522076,0.0541663,0.0554974,0.085051,0.0618106,0.0642899,0.0463644,0.0562827,0.0845773,0.0689993,0.0532672,0.069498,0.0572516,0.0462595,0.0392419,0.0593762
0.136,0.0561749,-0.00412231,0.0558026,0.097258,0.0550967,0.0487259,0.0536887,0.0419394,0.0513132,-0.00149628,0.0621173,0.069498,0.0642706,0.0505319,0.0453455,0.0660901
0.137,0.065025,0.00747437,0.0377972,0.0789474,0.0380069,0.0706985,0.0582663,0.0538412,0.0421579,0.0101004,0.0538776,0.0768222,0.0523688,0.0621286,0.0569421,0.0627332
0.138,0.0619733,0.0297522,0.0487836,0.0627731,0.0575381,0.042012,0.0549094,0.0571982,0.0549753,0.00613312,0.0642535,0.074686,0.0599982,0.0563303,0.0667078,0.0755505
0.139,0.0564801,0.0291418,0.0524457,0.0514816,0.0578433,0.0649002,0.0527731,0.0495688,0.0619943,0.0210867,0.0657794,0.0606479,0.0465704,0.0551096,0.0560266,0.0898938
0.14,0.0552594,0.032804,0.0496991,0.0514816,0.0529605,0.057576,0.0506369,0.0456015,0.0619943,0.0244437,0.0621173,0.0682773,0.0679327,0.0636545,0.0471765,0.0749402
0.141,0.0583112,0.024259,0.0603803,0.0392746,0.0706607,0.0414017,0.0628439,0.056893,0.038801,0.00704865,0.063338,0.0670566,0.0581671,0.0514474,0.0593835,0.0560193
0.142,0.0540387,0.0379919,0.0457318,0.0493454,0.046857,0.0716141,0.0399558,0.0584189,0.0647409,0.014678,0.0544879,0.0563754,0.0612189,0.0520578,0.0468713,0.0663953
0.143,0.0619733,0.0410437,0.0417645,0.0227951,0.0505191,0.0789383,0.0671164,0.0513998,0.0598581,0.0186453,0.0505206,0.0517978,0.0560309,0.0548044,0.0651819,0.0679211
0.144,0.0873029,0.0599646,0.0466473,0.0478195,0.0447208,0.0652054,0.0588766,0.0596396,0.0796945,0.0378714,0.0657794,0.020975,0.0502325,0.0810495,0.0581628,0.0605969
