Time,RTibialisAnterior,RSoleus,RBicepsFemoris,RGastrocnemiusMedialis,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LBicepsFemoris,LGastrocnemiusMedialis,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0.041,0.0601422,0.0535559,0.0658734,0.0432419,0.0584537,0.0591019,0.066506,0.0379721,0.0467355,0.0409232,0.0566241,0.0710239,0.0368048,0.0517526,0.0648767,0.0569348
0.042,0.058006,0.057218,0.0649579,0.0856613,0.0480777,0.0664261,0.0539938,0.0614706,0.0543649,0.0448904,0.0682208,0.0762119,0.0462653,0.0520578,0.0593835,0.0691418
0.043,0.101036,0.0556921,0.0786908,0.0646042,0.0618106,0.0533035,0.0518576,0.0507895,0.04582,0.0696097,0.078902,0.0502719,0.0523688,0.0572458,0.0563318,0.0789075
0.044,0.0634991,0.0709509,0.0588544,0.0758957,0.0618106,0.0542191,0.052468,0.0541464,0.0644357,0.0546561,0.047774,0.0524081,0.0520636,0.0856271,0.0596887,0.0633435
0.045,0.0457989,0.084989,0.0609906,0.0560593,0.0389224,0.0603226,0.0414816,0.0806967,0.0738962,0.0522147,0.0453326,0.0615634,0.0465704,0.0621286,0.0535852,0.0731091
0.046,0.0525128,0.0715613,0.0579388,0.0563644,0.0541812,0.052388,0.0579611,0.0523154,0.0497873,0.0247488,0.0456378,0.0484409,0.0691534,0.0615182,0.0581628,0.0789075
0.047,0.0439679,0.0706457,0.0646527,0.0475143,0.0743228,0.0560501,0.0848166,0.0614706,0.0507028,0.045806,0.0825641,0.0579013,0.0572516,0.054194,0.0627405,0.0804333
0.048,0.0415265,0.067594,0.0603803,0.053923,0.0602847,0.059407,0.0567404,0.0590292,0.0488718,0.0448904,0.0715778,0.0423373,0.0374152,0.0609079,0.0453455,0.0602917
0.049,0.0558698,0.0599646,0.0558026,0.0636887,0.0569278,0.0716141,0.043923,0.0471274,0.0708444,0.0287161,0.0749347,0.0527133,0.0627448,0.0557199,0.0487024,0.0724988
0.05,0.0610577,0.0904822,0.0661786,0.0551437,0.0633365,0.0783279,0.0613181,0.0562827,0.0769479,0.047637,0.0602863,0.057291,0.0462653,0.059382,0.0496179,0.0584607
0.051,0.080589,0.046842,0.0606854,0.0563644,0.0499088,0.0511673,0.04728,0.0761191,0.0668771,0.0628958,0.0486896,0.0606479,0.0734259,0.0648752,0.0511438,0.0828748
0.052,0.0686871,0.0413489,0.0673993,0.0569748,0.0544864,0.0713089,0.0546042,0.0526205,0.0595529,0.07022,0.0770709,0.0450839,0.0734259,0.0450388,0.0609094,0.0602917
0.053,0.0531232,0.0373816,0.0377972,0.0453781,0.052045,0.0664261,0.0521628,0.0367514,0.0391061,0.0546561,0.051131,0.0667514,0.0642706,0.0508371,0.0615198,0.0593762
0.054,0.0564801,0.0123572,0.0689252,0.0438522,0.0502139,0.0584915,0.0390402,0.062081,0.0546701,0.058013,0.080733,0.0615634,0.0590826,0.0651804,0.0465662,0.0587659
0.055,0.0628888,0.0187659,0.0731976,0.0563644,0.0523502,0.0618485,0.0759665,0.0752036,0.0552805,0.0445853,0.0670001,0.0597324,0.0496222,0.0410715,0.0233728,0.052052
0.056,0.0537335,0.00900024,0.0243695,0.0340866,0.0453311,0.0609329,0.0747458,0.0645224,0.0717599,0.0485526,0.0587604,0.0731601,0.0502325,0.0548044,0.0487024,0.0447278
0.057,0.0577008,0.019071,0.0832684,0.064299,0.059064,0.0581863,0.0600974,0.0617758,0.0659616,0.0653372,0.0712726,0.0508823,0.0499274,0.036799,0.023678,0.0499158
0.058,0.0668561,0.00686401,0.0341351,0.0523972,0.0450259,0.0621536,0.0408713,0.0584189,0.0711496,0.0534354,0.0679156,0.0316562,0.049317,0.0612131,0.0551111,0.0352673
0.059,0.0564801,0.0392126,0.0609906,0.0630783,0.0660831,0.0826004,0.0567404,0.0535361,0.0690134,0.0574026,0.0740192,0.0597324,0.0581671,0.0639597,0.0541956,0.0575452
0.06,0.0552594,0.0367712,0.0683148,0.05728,0.0502139,0.0529984,0.0475851,0.0257651,0.0766428,0.0564871,0.051131,0.0392856,0.0639655,0.0676218,0.0441248,0.052052
0.061,0.0534283,0.0669836,0.0390179,0.046904,0.0456363,0.0676468,0.0457541,0.0605551,0.0690134,0.0821219,0.0492999,0.0398959,0.0575568,0.0563303,0.0456506,0.0465588
0.062,0.0570905,0.0773596,0.0640424,0.0588058,0.0428897,0.0493362,0.0353781,0.0559775,0.0400217,0.0625906,0.047774,0.0551547,0.0657965,0.0618234,0.0526697,0.0538831
0.063,0.040611,0.0563025,0.0646527,0.0649094,0.0581485,0.0410965,0.0399558,0.0571982,0.0656564,0.0488577,0.0660846,0.0545444,0.0609137,0.0563303,0.046261,0.0453381
0.064,0.0619733,0.0721716,0.0551923,0.0676559,0.0523502,0.0630691,0.036904,0.0507895,0.0638254,0.0732718,0.0193927,0.0466098,0.0575568,0.0642648,0.0572473,0.0517468
0.065,0.0454938,0.101469,0.0741132,0.0896286,0.0422794,0.0499466,0.0448386,0.0468222,0.0778635,0.0671683,0.0480792,0.0774326,0.0529791,0.0560251,0.0444299,0.0657849
0.066,0.0634991,0.0874304,0.0558026,0.0542282,0.039838,0.057576,0.04728,0.0629965,0.078779,0.0369559,0.0187823,0.0621738,0.0599982,0.0496164,0.0416833,0.0782971
0.067,0.0680768,0.0480627,0.0594647,0.0536179,0.0380069,0.0600174,0.0460593,0.0575034,0.0738962,0.0540457,0.0712726,0.0484409,0.0462653,0.0535837,0.0493127,0.0529675
0.068,0.0583112,0.0767493,0.0445111,0.0700973,0.0444156,0.0581863,0.0335471,0.0587241,0.0845773,0.0500784,0.0578448,0.057291,0.066712,0.0709787,0.0590784,0.0633435
0.069,0.054649,0.0630164,0.063432,0.0453781,0.0608951,0.0554398,0.0509421,0.0486533,0.0476511,0.0662527,0.0575397,0.0527133,0.0401617,0.0551096,0.0545007,0.0660901
0.07,0.0512921,0.0395178,0.058244,0.0688766,0.0660831,0.0810745,0.0460593,0.0501791,0.0366647,0.045806,0.0880572,0.0548496,0.0484015,0.0670114,0.0816614,0.0691418
0.071,0.0512921,0.0523352,0.0637372,0.0905441,0.0602847,0.0505569,0.0555197,0.0581137,0.0589426,0.0537405,0.0718829,0.0667514,0.0477911,0.0465646,0.0575525,0.0682263
0.072,0.0589215,0.057218,0.0625165,0.0700973,0.0480777,0.0487259,0.0488058,0.0352255,0.0299509,0.0491629,0.0935504,0.0508823,0.0514532,0.062739,0.0575525,0.0447278
0.073,0.0549542,0.0419592,0.0609906,0.0343918,0.0575381,0.0435379,0.042092,0.0575034,0.08061,0.0442801,0.0810382,0.0575961,0.0627448,0.0538889,0.0697595,0.0804333
0.074,0.0659406,0.0382971,0.0554974,0.0755905,0.0563174,0.0587967,0.0408713,0.051705,0.0708444,0.0461111,0.0972125,0.0514926,0.0496222,0.0413766,0.0483972,0.0706677
0.075,0.0515973,0.0300574,0.0643475,0.0737595,0.0856143,0.0490311,0.0555197,0.0538412,0.0595529,0.0497733,0.0560138,0.0640048,0.0496222,0.052363,0.0474817,0.0563245
0.076,0.0509869,0.0151038,0.0451215,0.0441574,0.0709659,0.0682571,0.0326315,0.0593344,0.0653513,0.0522147,0.0413654,0.0585117,0.0657965,0.0474802,0.0581628,0.0773816
0.077,0.0522076,0.039823,0.0606854,0.0444626,0.0612003,0.0533035,0.043923,0.0575034,0.0653513,0.0378714,0.0773761,0.0481357,0.0368048,0.0401559,0.0676233,0.0770764
0.078,0.0451886,0.0599646,0.0493939,0.0548386,0.0660831,0.0649002,0.0515524,0.0706259,0.0705392,0.0311575,0.0645587,0.0463046,0.0642706,0.054194,0.0416833,0.0874524
0.079,0.0625836,0.0517249,0.0619061,0.0465988,0.0669986,0.0542191,0.0494162,0.0703207,0.0635202,0.0500784,0.0596759,0.0200595,0.077088,0.0581613,0.0471765,0.0547986
0.08,0.04763,0.0556921,0.0591595,0.0435471,0.0581485,0.0587967,0.0427023,0.0471274,0.0644357,0.0693045,0.0853107,0.0533237,0.0850226,0.0538889,0.0575525,0.0700574
0.081,0.0482404,0.0666785,0.0387128,0.0395798,0.0486881,0.0713089,0.0649802,0.0733725,0.0729806,0.0766287,0.0346515,0.0362338,0.0584723,0.0642648,0.0624353,0.0621228
0.082,0.0531232,0.0569128,0.0591595,0.0435471,0.0593692,0.0597122,0.0442282,0.0428549,0.0555856,0.0595389,0.0966022,0.0438632,0.0532843,0.0599924,0.0554163,0.0447278
0.083,0.0482404,0.0465369,0.0496991,0.0585007,0.0431949,0.0566605,0.043923,0.0578085,0.0812204,0.0439749,0.0560138,0.048746,0.0560309,0.0441232,0.0380212,0.0609021
0.084,0.0525128,0.0300574,0.047868,0.0874924,0.0688296,0.0551346,0.0396506,0.0706259,0.0549753,0.0732718,0.0425861,0.076517,0.0612189,0.0621286,0.0319177,0.0480847
0.085,0.0793683,0.0596594,0.0643475,0.0780319,0.052045,0.0490311,0.049111,0.0571982,0.0757272,0.0766287,0.0584552,0.0575961,0.0737311,0.0651804,0.0599939,0.0557141
0.086,0.0689923,0.0526404,0.0536664,0.074675,0.0630313,0.0798538,0.0375143,0.0501791,0.0629098,0.0570975,0.0761554,0.0621738,0.0584723,0.0477853,0.0355798,0.0462537
0.087,0.0638043,0.0630164,0.0329144,0.0420212,0.0517398,0.0642899,0.0518576,0.0419394,0.051008,0.0564871,0.0547931,0.0517978,0.0514532,0.0563303,0.0541956,0.0410657
0.088,0.0415265,0.0462317,0.0591595,0.0633835,0.0517398,0.0508621,0.052468,0.0501791,0.0452097,0.0329886,0.0691364,0.0456943,0.064881,0.0407663,0.0456506,0.0560193
0.089,0.0488507,0.0395178,0.0405438,0.0450729,0.0352603,0.0511673,0.0311057,0.0407187,0.0534494,0.0561819,0.0670001,0.0560703,0.0587775,0.0453439,0.0453455,0.0544934
0.09,0.0436627,0.0416541,0.0548871,0.0496506,0.0496036,0.0572708,0.0546042,0.0440756,0.0748117,0.0400076,0.0624225,0.0667514,0.0435187,0.052363,0.0511438,0.0648694
0.091,0.0625836,0.0437903,0.0759442,0.0670456,0.046857,0.0520828,0.0463644,0.0633017,0.0619943,0.0323782,0.0480792,0.0585117,0.0896002,0.0548044,0.0746423,0.0477795
0.092,0.0543439,0.0602698,0.0548871,0.0597214,0.0349551,0.0706985,0.0448386,0.0440756,0.0384958,0.047637,0.052962,0.0536288,0.047486,0.057551,0.0502283,0.0605969
0.093,0.0818097,0.0495886,0.0466473,0.0490402,0.0575381,0.0624588,0.0478903,0.0486533,0.0708444,0.0635062,0.0749347,0.0789584,0.0609137,0.0752512,0.0422937,0.0602917
0.094,0.0680768,0.0434851,0.0750287,0.074675,0.0392276,0.0563553,0.0362936,0.0495688,0.0455148,0.0482474,0.0352618,0.0447787,0.0502325,0.0483957,0.0563318,0.0560193
0.095,0.0512921,0.0514197,0.0640424,0.0444626,0.0612003,0.0606277,0.0433127,0.0562827,0.0598581,0.0790701,0.0703571,0.0582065,0.0490118,0.0602975,0.0581628,0.0813489
0.096,0.065025,0.0569128,0.0445111,0.0627731,0.053876,0.0432327,0.0393454,0.0486533,0.0546701,0.0638113,0.0541827,0.0472202,0.0471808,0.0648752,0.0596887,0.064259
0.097,0.0592267,0.0758337,0.0652631,0.0600265,0.0523502,0.0664261,0.080239,0.051705,0.0568063,0.0500784,0.0441119,0.0557651,0.0541998,0.0648752,0.0624353,0.059071
0.098,0.0461041,0.0898718,0.0567181,0.0630783,0.0532657,0.0789383,0.052468,0.0691,0.0476511,0.037261,0.052962,0.0493564,0.0429083,0.0667062,0.05328,0.0547986
0.099,0.0558698,0.0807166,0.061601,0.0633835,0.0550967,0.0621536,0.0658957,0.044686,0.0638254,0.0305472,0.0508258,0.0368442,0.0517584,0.0743356,0.0581628,0.0502209
0.1,0.0525128,0.050199,0.0722821,0.0664352,0.053876,0.0682571,0.0576559,0.0581137,0.0659616,0.0531302,0.0721881,0.0566806,0.0484015,0.0606027,0.0569421,0.0667004
0.101,0.0659406,0.0431799,0.0689252,0.0597214,0.0325137,0.0832108,0.0494162,0.056893,0.0751169,0.0461111,0.0636432,0.0579013,0.0657965,0.0416818,0.0419885,0.0389294
0.102,0.0561749,0.0575232,0.0481732,0.0563644,0.0547916,0.0563553,0.0283591,0.049874,0.0836618,0.065032,0.0547931,0.048746,0.0517584,0.0694528,0.0416833,0.0502209
0.103,0.0540387,0.0538611,0.0387128,0.0408005,0.0300723,0.0746658,0.0430075,0.0645224,0.0754221,0.0604544,0.0517413,0.0600375,0.0523688,0.0648752,0.0624353,0.0441174
0.104,0.0470197,0.0428748,0.0701459,0.0401901,0.0404483,0.0536087,0.0494162,0.0785605,0.0610788,0.0696097,0.0666949,0.0542392,0.0535895,0.0355783,0.0413782,0.0428967
0.105,0.0461041,0.0569128,0.0475629,0.0673508,0.0334293,0.0728348,0.0628439,0.0596396,0.0720651,0.0705252,0.0679156,0.0676669,0.0557257,0.0511423,0.028866,0.0609021
0.106,0.0570905,0.0544714,0.0509198,0.0371384,0.0636417,0.0487259,0.0521628,0.0718466,0.0629098,0.0900565,0.0480792,0.052103,0.0404669,0.0224558,0.030697,0.05724
0.107,0.0467145,0.050199,0.0475629,0.0594162,0.0431949,0.0661209,0.0451437,0.0382773,0.0568063,0.0320731,0.0657794,0.0499667,0.0645758,0.059382,0.0505334,0.0471692
0.108,0.0625836,0.0700354,0.0475629,0.0633835,0.0514346,0.0572708,0.0481955,0.0388876,0.0622995,0.0625906,0.0880572,0.0258578,0.0624396,0.0609079,0.0505334,0.0270276
0.109,0.0427472,0.0590491,0.0597699,0.0432419,0.0529605,0.0404861,0.043923,0.0507895,0.066572,0.0409232,0.0499103,0.0655307,0.0508429,0.0517526,0.0477869,0.0593762
0.11,0.0583112,0.0718665,0.0390179,0.0719284,0.0663882,0.0792435,0.038735,0.0584189,0.0708444,0.0628958,0.0492999,0.0588168,0.0642706,0.0410715,0.0435144,0.0383191
0.111,0.0686871,0.0685095,0.0673993,0.0426315,0.0578433,0.0551346,0.0622336,0.0501791,0.0726755,0.0387869,0.0724933,0.0588168,0.0633551,0.0633493,0.0529749,0.0587659
0.112,0.0433575,0.0718665,0.0731976,0.0426315,0.0431949,0.0441483,0.0414816,0.0501791,0.0607736,0.0400076,0.0700519,0.0627841,0.0651862,0.0532785,0.063656,0.0486951
0.113,0.04763,0.0538611,0.056413,0.0633835,0.0508243,0.0673416,0.0539938,0.0565878,0.0699289,0.0717459,0.0517413,0.0490512,0.0856329,0.0694528,0.0612146,0.0673108
0.114,0.0610577,0.0608801,0.0570233,0.041716,0.0373965,0.0493362,0.0649802,0.0483481,0.0674875,0.0421439,0.0630328,0.0502719,0.0618292,0.057551,0.0627405,0.0749402
0.115,0.0512921,0.0431799,0.0506146,0.0551437,0.062421,0.0511673,0.0311057,0.0407187,0.0650461,0.0412283,0.0526569,0.0490512,0.0795294,0.0468698,0.063656,0.0782971
0.116,0.0821149,0.0505042,0.0570233,0.074675,0.0651675,0.0438431,0.0414816,0.0486533,0.0726755,0.0561819,0.0483844,0.0463046,0.0471808,0.0487009,0.0419885,0.0569348
0.117,0.0427472,0.0422644,0.0326093,0.0609421,0.0447208,0.0612381,0.0640646,0.039498,0.0522287,0.0253592,0.0679156,0.046915,0.054505,0.0532785,0.0523645,0.0612073
0.118,0.0558698,0.0492834,0.0545819,0.0639938,0.06944,0.0713089,0.0512473,0.0663535,0.0522287,0.068389,0.0694415,0.0575961,0.0847174,0.0502267,0.0639612,0.0639539
0.119,0.0634991,0.0587439,0.0646527,0.0780319,0.0648624,0.07314,0.0552145,0.0602499,0.0473459,0.052825,0.0578448,0.0484409,0.0593878,0.0535837,0.0554163,0.0673108
0.12,0.0503766,0.0578284,0.0387128,0.0462936,0.0630313,0.0536087,0.0732199,0.0468222,0.0738962,0.0467215,0.0770709,0.0511874,0.0566412,0.0761667,0.041073,0.0709729
0.121,0.0561749,0.0260901,0.0551923,0.074675,0.0685245,0.0728348,0.0610129,0.0547568,0.0552805,0.0537405,0.0465533,0.0499667,0.0383307,0.054194,0.0807458,0.039845
0.122,0.0564801,0.0370764,0.0475629,0.0411057,0.0425845,0.0536087,0.0558249,0.0538412,0.0330026,0.0549612,0.052962,0.0511874,0.0426032,0.0468698,0.0374109,0.0633435
0.123,0.0525128,0.0267004,0.0405438,0.0481247,0.052045,0.0536087,0.0668112,0.0660483,0.0885446,0.0323782,0.0435016,0.0511874,0.0435187,0.0566354,0.0538904,0.05724
0.124,0.0714337,0.029447,0.0619061,0.0691818,0.0309879,0.0478104,0.0326315,0.0571982,0.0647409,0.0726614,0.0639484,0.0774326,0.0432135,0.0218454,0.0422937,0.0633435
0.125,0.0735699,0.0209021,0.0399335,0.0597214,0.0401431,0.0560501,0.0506369,0.0495688,0.0696237,0.0467215,0.0627277,0.0353183,0.0773932,0.0654855,0.0285608,0.0422864
0.126,0.0549542,0.0474524,0.0533612,0.074675,0.0535709,0.0539139,0.0445334,0.0629965,0.0598581,0.0531302,0.0770709,0.0374545,0.0438239,0.0493112,0.0633508,0.0569348
0.127,0.0561749,0.0419592,0.0573285,0.0588058,0.0422794,0.062764,0.0347678,0.0382773,0.0522287,0.0546561,0.0215289,0.0414218,0.0563361,0.0377145,0.0541956,0.0560193
0.128,0.0699078,0.050199,0.0594647,0.0688766,0.0639468,0.0511673,0.036904,0.0507895,0.0668771,0.050994,0.0566241,0.0563754,0.0612189,0.06457,0.0648767,0.0578503
0.129,0.054649,0.0648474,0.0600751,0.0484299,0.052045,0.0581863,0.0509421,0.0410239,0.0653513,0.0656424,0.0441119,0.0524081,0.038941,0.0694528,0.0538904,0.0541882
0.13,0.0500714,0.0483679,0.0603803,0.0661301,0.0547916,0.0380447,0.0396506,0.0367514,0.0647409,0.0506888,0.0569293,0.0569858,0.0532843,0.0551096,0.0670129,0.0514417
0.131,0.0583112,0.0648474,0.0496991,0.0636887,0.0554019,0.0694778,0.0463644,0.0300375,0.0571115,0.0445853,0.0569293,0.0627841,0.054505,0.0548044,0.0596887,0.0377087
0.132,0.0613629,0.0636267,0.0503094,0.0530075,0.0508243,0.0398758,0.0408713,0.0547568,0.0549753,0.0543509,0.0547931,0.0569858,0.0462653,0.0599924,0.0450403,0.079823
0.133,0.0766217,0.0154089,0.0774701,0.0502609,0.057233,0.0475052,0.0399558,0.0507895,0.061384,0.0494681,0.0645587,0.0432529,0.0639655,0.0599924,0.0599939,0.0566296
0.134,0.0793683,0.0459265,0.0838788,0.0667404,0.0386172,0.0438431,0.0497214,0.0654379,0.0604684,0.058013,0.05815,0.0560703,0.0477911,0.0535837,0.0667078,0.0657849
0.135,0.0628888,0.05203,0.0368817,0.0420212,0.0712711,0.0554398,0.038735,0.0254599,0.0662668,0.0564871,0.0492999,0.0569858,0.0484015,0.0755563,0.0545007,0.0935559
0.136,0.0714337,0.0648474,0.0829633,0.0771164,0.0517398,0.0520828,0.0634543,0.0504843,0.0531442,0.0488577,0.0486896,0.0612582,0.0621344,0.0557199,0.0520593,0.0486951
0.137,0.0619733,0.0685095,0.056413,0.0542282,0.0523502,0.103963,0.0747458,0.0355307,0.0342233,0.0412283,0.051131,0.0621738,0.0569464,0.0606027,0.0557214,0.0444226
0.138,0.063194,0.0630164,0.061601,0.0502609,0.0322086,0.0465897,0.0610129,0.0486533,0.0552805,0.0540457,0.0901935,0.0490512,0.0261237,0.0660959,0.0676233,0.0731091
0.139,0.0790631,0.0523352,0.0554974,0.0719284,0.0721866,0.0536087,0.0610129,0.044686,0.0467355,0.0647269,0.0428912,0.0508823,0.0508429,0.0386301,0.0709802,0.0618176
0.14,0.0567853,0.0453162,0.0316937,0.0649094,0.052045,0.0606277,0.0436179,0.0428549,0.063215,0.0589285,0.0557086,0.0398959,0.0508429,0.0578561,0.0651819,0.0758557
0.141,0.0674664,0.0703406,0.0680096,0.0734543,0.0496036,0.0603226,0.0527731,0.0571982,0.0726755,0.0375662,0.05815,0.0429477,0.0590826,0.0676218,0.0499231,0.0737195
0.142,0.0604474,0.0721716,0.0451215,0.0551437,0.0608951,0.0652054,0.0399558,0.0544516,0.0690134,0.0393973,0.0624225,0.0585117,0.0413824,0.0520578,0.056637,0.0593762
0.143,0.0622784,0.0621008,0.0323041,0.0389694,0.0676089,0.0633743,0.0558249,0.0349203,0.0680978,0.0589285,0.08409,0.0530185,0.038941,0.0551096,0.0697595,0.0621228
0.144,0.0741803,0.0654578,0.0527509,0.026152,0.0682193,0.0569656,0.04728,0.0681845,0.0433786,0.065032,0.0502155,0.0560703,0.0270392,0.0554147,0.0471765,0.0764661
0.145,0.0506818,0.0416541,0.0475629,0.0566696,0.0560123,0.0755814,0.0448386,0.0559775,0.0867136,0.0558768,0.0718829,0.0548496,0.0438239,0.074946,0.0648767,0.0630383
0.146,0.0790631,0.0575232,0.0826581,0.0377487,0.057233,0.0554398,0.0332419,0.0538412,0.0537546,0.0607596,0.0645587,0.0328769,0.0584723,0.0606027,0.0621301,0.0486951
0.147,0.0500714,0.0569128,0.046037,0.062468,0.0413638,0.0587967,0.0497214,0.0553671,0.0543649,0.0403128,0.0554034,0.053934,0.0532843,0.0532785,0.0496179,0.062428
0.148,0.0467145,0.0538611,0.0567181,0.0523972,0.053876,0.0505569,0.0274435,0.0489584,0.0653513,0.073577,0.0547931,0.0740756,0.0535895,0.0487009,0.0520593,0.0721936
0.149,0.0811993,0.0389075,0.0539716,0.0496506,0.0370914,0.0587967,0.0488058,0.0440756,0.083967,0.0628958,0.0416705,0.0588168,0.0538947,0.0615182,0.0529749,0.0367932
0.15,0.0567853,0.0416541,0.0619061,0.053923,0.0264102,0.0465897,-0.00337921,0.0422446,0.0778635,0.0519095,0.0471637,0.0548496,0.0599982,0.0496164,0.0538904,0.0639539
0.151,0.0439679,0.0413489,0.0890668,0.0386642,0.0529605,0.0545242,0.0652853,0.0535361,0.0671823,0.0589285,0.0502155,0.0392856,0.0499274,0.0590768,0.0435144,0.0432019
