Time,EMGs.RTibialisA,EMGs.2,EMGs.3,EMGs.4,EMGs.5,EMGs.6,EMGs.7,EMGs.8,EMGs.9,EMGs.10,EMGs.11,EMGs.12,EMGs.13,EMGs.14,EMGs.15,EMGs.16
0.035,0.0604474,0.0483679,0.0561078,0.0389694,0.0462466,0.0603226,0.0762717,0.0294272,0.0827463,0.0653372,0.0523517,0.069498,0.0426032,0.0688425,0.068844,0.0465588
0.036,0.0549542,0.0431799,0.0457318,0.0536179,0.0547916,0.0694778,0.0466696,0.0336996,0.0763376,0.0506888,0.0612018,0.0701083,0.0218512,0.0621286,0.0743372,0.0651746
0.037,0.0558698,0.0389075,0.040849,0.0639938,0.059064,0.0652054,0.0436179,0.0260703,0.0708444,0.0390921,0.0697467,0.0688876,0.0361945,0.0538889,0.0761682,0.0584607
0.038,0.0628888,0.0187659,0.0622113,0.085051,0.0734073,0.0429276,0.0469748,0.0440756,0.0790842,0.047637,0.0465533,0.053934,0.0496222,0.0822702,0.0496179,0.0615125
0.039,0.0567853,0.00869507,0.0612958,0.0630783,0.0435001,0.0423172,0.0515524,0.0364462,0.0702341,0.0308524,0.0596759,0.041727,0.0276495,0.0493112,0.0111658,0.059071
0.04,0.0488507,0.019071,0.0405438,0.0200485,0.0535709,0.0630691,0.0274435,0.013558,0.0723703,0.0384817,0.0673053,0.0478305,0.0355841,0.0557199,0.0368005,0.0804333
0.041,0.0555646,0.024259,0.0643475,0.0337814,0.0486881,0.052388,0.0384299,0.0346152,0.0720651,0.030242,0.0502155,0.0420322,0.0511481,0.0679269,0.0447351,0.0776868
0.042,0.0671613,0.0386023,0.0677045,0.0533127,0.0593692,0.067952,0.0610129,0.0605551,0.0799997,0.0259695,0.0654742,0.059122,0.0804449,0.0737253,0.0587732,0.0673108
0.043,0.068382,0.0636267,0.0490887,0.046904,0.0535709,0.0603226,0.0469748,0.044686,0.0754221,0.0137625,0.0694415,0.0582065,0.0618292,0.0667062,0.0261194,0.0712781
0.044,0.0607526,0.0761389,0.0445111,0.0713181,0.0511295,0.0612381,0.049111,0.0584189,0.0751169,0.040618,0.0523517,0.0667514,0.0642706,0.0532785,0.0209314,0.0547986
0.045,0.0714337,0.0627112,0.0652631,0.0661301,0.0517398,0.0511673,0.0411765,0.0474326,0.0702341,0.0101004,0.0557086,0.0609531,0.0621344,0.0377145,0.0572473,0.0541882
0.046,0.0793683,0.072782,0.0432904,0.0710129,0.0441104,0.0615433,0.0378195,0.0419394,0.0711496,0.0259695,0.061507,0.059122,0.0825812,0.0572458,0.0596887,0.0639539
0.047,0.0656354,0.0898718,0.0292523,0.0426315,0.0337344,0.0771072,0.0671164,0.0581137,0.083967,0.00521759,0.0535724,0.0612582,0.0447394,0.06457,0.0441248,0.0609021
0.048,0.0708234,0.102384,0.0603803,0.0362228,0.0608951,0.0606277,0.0561301,0.0312582,0.0610788,0.00277618,0.0660846,0.0560703,0.0633551,0.0435129,0.0355798,0.0618176
0.049,0.0564801,0.0941443,0.0249799,0.029509,0.0587589,0.0542191,0.0668112,0.041329,0.0745065,0.0274954,0.0767657,0.0710239,0.0377203,0.0569406,0.0633508,0.0615125
0.05,0.0329816,0.0904822,0.0457318,0.0603317,0.0691348,0.0758865,0.0436179,0.0663535,0.0650461,0.0436697,0.0544879,0.0594272,0.0487067,0.0792184,0.074032,0.0773816
0.051,0.0522076,0.1387,0.0667889,0.0389694,0.0541812,0.0655106,0.076882,0.0523154,0.0818307,0.0149832,0.0492999,0.0517978,0.059693,0.0496164,0.0563318,0.0587659
0.052,0.0641095,0.118558,0.061601,0.00784149,0.0569278,0.069783,0.0713889,0.0593344,0.066572,0.0101004,0.0520465,0.0350131,0.0386359,0.0557199,0.0453455,0.0871472
0.053,0.0515973,0.113065,0.0680096,0.0585007,0.0505191,0.0667313,0.0417868,0.056893,0.0394113,0.0433646,0.0416705,0.0398959,0.0279547,0.0673166,0.05328,0.074635
0.054,0.0589215,0.0913977,0.0658734,0.0502609,0.0496036,0.0526932,0.0475851,0.0474326,0.04582,0.0516043,0.0340411,0.0490512,0.0459601,0.0548044,0.0590784,0.0605969
0.055,0.0595319,0.0910925,0.061601,0.0447678,0.0425845,0.0740555,0.0481955,0.0584189,0.056196,0.0696097,0.0648639,0.0398959,0.0548102,0.059382,0.0587732,0.0856213
0.056,0.0842511,0.0804114,0.0799115,0.0542282,0.0508243,0.0822952,0.0509421,0.0486533,0.0482614,0.0766287,0.078902,0.0493564,0.0310065,0.0761667,0.0609094,0.0660901
0.057,0.0848614,0.0666785,0.0524457,0.0511765,0.0605899,0.0554398,0.0274435,0.0456015,0.0653513,0.0451956,0.078902,0.0325717,0.0435187,0.0474802,0.0746423,0.0456433
0.058,0.0619733,0.0666785,0.0536664,0.0380539,0.0541812,0.0633743,0.0222556,0.0190512,0.0384958,0.0491629,0.101485,0.071329,0.0691534,0.0548044,0.0648767,0.0584607
0.059,0.0531232,0.0721716,0.0475629,0.0523972,0.0502139,0.0560501,0.0527731,0.0449912,0.0397165,0.097991,0.0795123,0.0783481,0.0398566,0.0941721,0.0563318,0.0636487
0.06,0.0415265,0.0373816,0.0628217,0.0676559,0.0612003,0.0533035,0.0436179,0.0538412,0.0571115,0.0815115,0.0538776,0.0511874,0.0780035,0.0584665,0.0520593,0.0480847
0.061,0.0482404,0.045011,0.0600751,0.0685715,0.0517398,0.0475052,0.0546042,0.0327841,0.0540598,0.0793753,0.0560138,0.0447787,0.0349738,0.0294748,0.0557214,0.0615125
0.062,0.0573956,0.0614905,0.0518353,0.0398849,0.039838,0.0691727,0.0497214,0.0443808,0.0497873,0.0937186,0.05815,0.0719394,0.0487067,0.0642648,0.0483972,0.0670056
0.063,0.0512921,0.0492834,0.0625165,0.0377487,0.0383121,0.0533035,0.0558249,0.0468222,0.0662668,0.110808,0.0877521,0.0667514,0.0484015,0.0828806,0.0505334,0.0493054
0.064,0.0534283,0.024259,0.0506146,0.0664352,0.053876,0.0713089,0.0677267,0.0556723,0.0394113,0.110808,0.0572345,0.0524081,0.0606085,0.0535837,0.0682336,0.0480847
0.065,0.0494611,0.0559973,0.0661786,0.0527023,0.026105,0.0673416,0.0613181,0.0462119,0.0256784,0.111114,0.0474689,0.053934,0.0303961,0.0404611,0.0538904,0.039845
0.066,0.0241315,0.0221228,0.051225,0.0588058,0.0401431,0.07314,0.0414816,0.0376669,0.0445993,0.0717459,0.0541827,0.0505771,0.0239874,0.0642648,0.0416833,0.0374036
0.067,0.0409161,0.0114416,0.0527509,0.0441574,0.0505191,0.0658157,0.0399558,0.0373618,0.0708444,-0.000580749,0.0709674,0.0682773,0.052674,0.047175,0.0648767,0.0352673
0.068,0.0439679,0.0114416,0.0396283,0.101836,0.0428897,0.0740555,0.0494162,0.0452963,0.066572,-0.00271698,0.080733,0.0728549,0.0499274,0.0566354,0.0670129,0.0456433
0.069,0.0549542,0.027616,0.0619061,0.100005,0.0740176,0.0694778,0.0442282,0.0492636,0.0601633,0.0335989,0.0727985,0.0743808,0.0566412,0.0566354,0.0621301,0.0377087
0.07,0.0735699,0.0132727,0.0728925,0.0740646,0.0596744,0.0270584,0.0707785,0.0315634,0.0659616,0.0421439,0.0554034,0.0633945,0.0786139,0.0770822,0.075863,0.0544934
0.071,0.0400006,0.0105261,0.0524457,0.0389694,0.0309879,0.0661209,0.0552145,0.0321738,0.0500925,0.0863943,0.0593707,0.0585117,0.03711,0.0447336,0.0453455,0.0544934
0.072,0.0589215,0.00594849,0.0661786,0.0014328,0.0331241,0.110066,0.0445334,0.0263754,0.0803049,0.104705,0.0572345,0.0728549,0.038941,0.0664011,0.0657922,0.0581555
0.073,0.0589215,-0.0212122,0.0786908,0.00326385,0.0682193,0.0706985,0.0469748,0.0370566,0.0934274,0.0238333,0.0712726,0.0609531,0.0447394,0.0599924,0.0520593,0.0499158
0.074,0.0668561,0.0187659,0.0612958,0.0420212,0.0380069,0.0533035,0.0555197,0.0333945,0.0766428,0.0281058,0.0724933,0.0579013,0.0282599,0.0560251,0.0645715,0.0505261
0.075,0.0500714,0.0096106,0.0371869,0.0667404,0.0184756,0.0545242,0.031716,0.0489584,0.0525339,0.0192557,0.0782916,0.0771274,0.0316168,0.0496164,0.0596887,0.0782971
0.076,0.0873029,-0.00168091,0.0277264,0.074675,0.0489932,0.0478104,0.0460593,0.0178305,0.0601633,0.0412283,0.0886676,0.0667514,0.0920416,0.0581613,0.0749475,0.0587659
0.077,0.0680768,0.0407385,0.0786908,0.104582,0.0447208,0.0728348,0.0655905,0.049874,0.0638254,0.0519095,0.0923297,0.1168,0.0780035,0.0609079,0.0404626,0.0648694
0.078,0.0506818,0.0514197,0.0677045,0.0877975,0.0334293,0.0529984,0.0445334,0.0428549,0.0601633,0.0500784,0.10942,0.0740756,0.061524,0.0624338,0.0477869,0.0615125
0.079,0.0601422,0.00777954,0.0426801,0.0350021,0.0612003,0.0569656,0.0500266,0.0352255,0.0674875,0.0314627,0.0706622,0.0234164,0.0719,0.057551,0.0419885,0.0496106
0.08,0.0634991,0.0239539,0.0426801,0.0594162,0.0471622,0.0578812,0.0457541,0.0614706,0.0626047,0.0329886,0.0731036,0.0414218,0.0712897,0.0618234,0.0596887,0.0667004
0.081,0.063194,0.0462317,0.056413,0.0401901,0.0309879,0.0649002,0.0668112,0.0486533,0.068403,0.0235281,0.0608966,0.0389804,0.0484015,0.0441232,0.0404626,0.0596814
0.082,0.0470197,0.0395178,0.0628217,0.0249313,0.0657779,0.0533035,0.0671164,0.041329,0.0980051,0.0323782,0.0901935,0.0368442,0.0380255,0.0499216,0.0508386,0.0483899
0.083,0.0500714,0.0248694,0.0533612,0.0389694,0.0471622,0.059407,0.038735,0.0507895,0.0534494,0.0482474,0.0691364,0.0350131,0.0731207,0.0355783,0.0331384,0.0667004
0.084,0.0680768,0.039823,0.0628217,0.0661301,0.0361758,0.0633743,0.0417868,0.0590292,0.0442941,0.0900565,0.0590656,0.0557651,0.0670172,0.0779977,0.0770837,0.0789075
0.085,0.040611,0.0334143,0.0612958,0.0700973,0.0767642,0.0792435,0.0616232,0.0614706,0.0519235,0.0888358,0.0468585,0.0594272,0.0517584,0.0706735,0.0578577,0.0712781
0.086,0.0625836,0.0215125,0.0731976,0.0392746,0.039838,0.0563553,0.0555197,0.0440756,0.0449045,0.097991,0.0648639,0.0594272,0.0416876,0.0441232,0.0438196,0.067616
0.087,0.0638043,0.0382971,0.0506146,0.0527023,0.0169498,0.0746658,0.0536887,0.0562827,0.0384958,0.0455008,0.075545,0.085062,0.0841071,0.0606027,0.0487024,0.0636487
0.088,0.0689923,0.029447,0.0542767,0.0630783,0.046857,0.0566605,0.0454489,0.0593344,0.0571115,0.0677786,0.0709674,0.0826205,0.0932623,0.0642648,0.0596887,0.0673108
0.089,0.0860822,0.034635,0.058244,0.0301193,0.0514346,0.0560501,0.054299,0.0691,0.0449045,0.0775442,0.0895831,0.0838412,0.111268,0.0703683,0.0657922,0.0612073
0.09,0.0772321,0.0437903,0.0469525,0.0536179,0.0535709,0.0432327,0.0613181,0.0758139,0.0714548,0.0564871,0.075545,0.0719394,0.0831915,0.0670114,0.0432092,0.0779919
0.091,0.1166,0.0495886,0.0643475,0.102141,0.0276309,0.0649002,0.0781027,0.0694052,0.0674875,-0.00210663,0.0679156,0.0704135,0.0587775,0.0496164,0.0551111,0.0740247
0.092,0.0772321,0.120084,0.058244,0.0884079,0.0941592,0.0493362,0.0427023,0.0571982,0.0574167,0.00857452,0.0810382,0.0551547,0.0593878,0.0548044,0.0825769,0.074635
0.093,0.0641095,0.109708,0.053056,0.0914597,0.0380069,0.0700882,0.0292746,0.0642172,0.0503976,0.0335989,0.0566241,0.0789584,0.031922,0.0688425,0.0432092,0.0544934
0.094,0.0686871,0.115201,0.0591595,0.0893234,0.0334293,0.0691727,0.0558249,0.0565878,0.0629098,0.0421439,0.0767657,0.0655307,0.0191046,0.0493112,0.0444299,0.0654797
0.095,0.063194,0.0752234,0.0472577,0.0768112,0.041669,0.0548294,0.0503317,0.0611655,0.0537546,0.0238333,0.0520465,0.0395908,0.0178839,0.0563303,0.075863,0.0404553
0.096,0.0396954,0.0569128,0.0377972,0.0685715,0.0380069,0.0572708,0.0271384,0.0401083,0.0565012,0.0339041,0.0587604,0.0493564,0.0184943,0.0596872,0.0630457,0.0776868
0.097,0.0488507,0.0611853,0.0411542,0.0585007,0.0267154,0.0658157,0.0466696,0.0703207,0.0732858,0.0427542,0.0505206,0.0594272,0.0178839,0.0670114,0.0456506,0.0706677
0.098,0.0628888,0.0639319,0.0554974,0.0600265,0.0471622,0.0655106,0.0451437,0.0687949,0.0751169,0.0500784,0.061507,0.0685825,0.0313116,0.0551096,0.0432092,0.0633435
0.099,0.0543439,0.0318884,0.0481732,0.0545334,0.0386172,0.0740555,0.0362936,0.0651328,0.0503976,0.0522147,0.0657794,0.048746,0.0590826,0.0459543,0.0587732,0.0471692
0.1,0.0415265,0.0147986,0.0554974,0.0658249,0.0453311,0.0609329,0.0399558,0.0596396,0.038801,0.0149832,0.0605914,0.0545444,0.0468756,0.0609079,0.0596887,0.045033
0.101,0.0628888,0.0151038,0.0554974,0.0356125,0.0215274,0.0548294,0.0600974,0.051705,0.0677927,0.0592337,0.0904987,0.0420322,0.0725104,0.0670114,0.063656,0.0627332
0.102,0.0338971,0.0331091,0.0545819,0.0734543,0.00718414,0.0566605,0.0466696,0.0459067,0.0766428,0.0747977,0.05815,0.0334872,0.0618292,0.0731149,0.0657922,0.0386243
0.103,0.0570905,0.0495886,0.0609906,0.0704025,0.0535709,0.057576,0.0466696,0.0681845,0.0503976,0.058013,0.0590656,0.0542392,0.0532843,0.0422922,0.0493127,0.0645642
0.104,0.0439679,0.0514197,0.063432,0.0792526,0.0676089,0.0496414,0.0454489,0.0346152,0.051008,0.0427542,0.0590656,0.0514926,0.0758673,0.0587717,0.061825,0.0563245
0.105,0.0497662,0.0703406,0.0747235,0.0462936,0.0447208,0.0383499,0.0408713,0.0663535,0.061384,0.0598441,0.0590656,0.0517978,0.0697638,0.0828806,0.0526697,0.0541882
0.106,0.0448834,0.0688147,0.0637372,0.0719284,0.0270206,0.0606277,0.0463644,0.0660483,0.0375803,0.0751028,0.0315997,0.0664462,0.0334479,0.0862375,0.05328,0.0529675
0.107,0.0708234,0.0669836,0.0600751,0.0212692,0.0413638,0.0499466,0.0518576,0.0584189,0.0629098,0.0647269,0.0502155,0.0548496,0.0520636,0.0563303,0.0596887,0.041676
0.108,0.0775372,0.0367712,0.0710614,0.00997772,0.046857,0.0331619,0.0268332,0.0681845,0.0555856,0.0619803,0.0444171,0.0481357,0.0734259,0.0590768,0.0413782,0.0523572
0.109,0.0552594,0.0700354,0.0500043,-0.0229813,0.0315982,0.0282791,0.0466696,0.0538412,0.0595529,0.085784,0.0441119,0.0380649,0.0664069,0.0770822,0.0456506,0.0490002
0.11,0.0403058,0.0944495,0.0539716,0.0267624,0.0264102,0.0362137,0.0341574,0.0477377,0.0516183,0.0662527,0.0682208,0.0517978,0.0508429,0.0715891,0.063656,0.079823
0.111,0.0775372,0.0926184,0.0735028,0.041716,0.0386172,0.0514725,0.0570456,0.0599448,0.0543649,0.0863943,0.075545,0.0411166,0.0499274,0.0578561,0.061825,0.0660901
0.112,0.0430524,0.0984167,0.0765546,0.0279831,0.0505191,0.07314,0.0689474,0.0819174,0.058027,0.0943289,0.0804279,0.0640048,0.0819708,0.0721994,0.0508386,0.0581555
0.113,0.075401,0.111234,0.040849,0.062468,0.0447208,0.0578812,0.054299,0.041329,0.0525339,0.121184,0.100264,0.0579013,0.0554205,0.059382,0.0520593,0.0560193
0.114,0.0641095,0.0871252,0.0347455,0.0865768,0.0554019,0.0719192,0.0408713,0.0422446,0.056196,0.0998221,0.0752399,0.0356235,0.038941,0.0532785,0.0468713,0.0605969
0.115,0.0592267,0.0968909,0.0558026,0.0887131,0.039838,0.074971,0.0402609,0.0633017,0.083967,0.0714407,0.0865314,0.053934,0.0728156,0.0648752,0.0569421,0.0563245
0.116,0.04763,0.0782751,0.0710614,0.132964,0.0511295,0.0758865,0.0692526,0.0697104,0.0552805,0.0534354,0.0847003,0.106729,0.0151373,0.0532785,0.051449,0.0474744
0.117,0.0845563,0.0712561,0.0695355,0.0987839,0.0654727,0.0572708,0.0451437,0.0666586,0.0705392,0.0433646,0.0785968,0.0331821,0.0413824,0.0422922,0.0749475,0.0227551
0.118,0.10012,0.0563025,0.0670941,0.0957321,0.0300723,0.0758865,0.0286642,0.0855795,0.061384,0.012847,0.0584552,0.0481357,0.0459601,0.0407663,0.0502283,0.0288586
0.119,0.0790631,0.0859045,0.0716718,0.074675,0.0404483,0.0896194,0.0619284,0.0837485,0.0583322,0.050994,0.0752399,0.103067,0.0844122,0.054194,0.0612146,0.0465588
0.12,0.0790631,0.0642371,0.0539716,0.0478195,0.0535709,0.0606277,0.0625388,0.0581137,0.0674875,0.0644217,0.0941608,0.048746,0.0496222,0.0563303,0.0615198,0.0267224
0.121,0.0696027,0.067594,0.0725873,0.0337814,0.0523502,0.0294998,0.0488058,0.0437704,0.0525339,0.0497733,0.0462482,0.0517978,0.0459601,0.0410715,0.0575525,0.067616
0.122,0.0409161,0.0514197,0.0683148,0.0301193,0.0123721,0.0539139,0.0442282,0.0733725,0.0317819,0.0534354,0.0486896,0.0652255,0.0575568,0.0712839,0.0386316,0.0575452
0.123,0.0433575,0.0361609,0.0527509,0.0231003,0.057233,0.0475052,0.0274435,0.0562827,0.0571115,0.0500784,0.0538776,0.0517978,0.0487067,0.0660959,0.05328,0.0898938
0.124,0.0454938,0.022428,0.0652631,0.0234055,0.0584537,0.0407913,0.0488058,0.0803915,0.0803049,0.03543,0.0956866,0.0502719,0.0554205,0.0712839,0.0560266,0.0840955
0.125,0.0808942,0.0428748,0.0625165,0.0575851,0.0596744,0.0551346,0.0375143,0.0669638,0.0610788,0.0531302,0.0926349,0.0560703,0.0368048,0.059382,0.0459558,0.079823
0.126,0.0628888,0.0331091,0.0854047,0.0700973,0.0453311,0.0612381,0.0478903,0.0663535,0.0622995,0.0497733,0.119796,0.0560703,0.0731207,0.0429025,0.0667078,0.0749402
0.127,0.0338971,0.0492834,0.0652631,0.0795578,0.0532657,0.0169876,0.0277487,0.055062,0.0485666,0.0607596,0.103011,0.0444736,0.0563361,0.0624338,0.0645715,0.0709729
0.128,0.0711285,0.0578284,0.0423749,0.0536179,0.0450259,0.0740555,0.0280539,0.0449912,0.0677927,0.058013,0.091109,0.0579013,0.0520636,0.0587717,0.0685388,0.0978284
0.129,0.0714337,0.0706457,0.0402386,0.0981735,0.039838,0.067952,0.0536887,0.0761191,0.0635202,0.0561819,0.0666949,0.0560703,0.0355841,0.0633493,0.046261,0.0831799
0.13,0.0622784,0.0590491,0.0554974,0.107634,0.0355655,0.0591019,0.0518576,0.0581137,0.0705392,0.050994,0.0508258,0.0441684,0.031922,0.0389352,0.0590784,0.0523572
0.131,0.070213,0.0288367,0.0524457,0.0771164,0.0462466,0.0529984,0.0405661,0.0645224,0.0491769,0.100127,0.0435016,0.0600375,0.0435187,0.0468698,0.0352747,0.0410657
0.132,0.0628888,0.0315833,0.0411542,0.064299,0.0447208,0.0249222,0.0530783,0.0642172,0.040632,0.0958548,0.0258014,0.069498,0.0172736,0.06457,0.0551111,0.0587659
0.133,0.0735699,0.0331091,0.051225,0.0585007,0.0563174,0.0371292,0.0546042,0.062081,0.0940378,0.106536,0.0639484,0.0575961,0.0523688,0.0563303,0.0615198,0.0767712
0.134,0.0586163,0.0492834,0.0606854,0.0411057,0.06944,0.0600174,0.0552145,0.0752036,0.0668771,0.0830374,0.0401447,0.0389804,0.0572516,0.0447336,0.0609094,0.0456433
0.135,0.0244366,0.0428748,0.0442059,0.03134,0.0526553,0.0496414,0.0414816,0.0687949,0.0482614,0.100127,0.0248859,0.0685825,0.0404669,0.0282541,0.0477869,0.0792126
0.136,0.0244366,0.0343298,0.0173505,0.0188278,0.0486881,0.0304153,0.0442282,0.0571982,0.0717599,0.101958,0.0386188,0.041727,0.0783087,0.062739,0.0596887,0.059071
0.137,0.0189435,0.0511145,0.0612958,0.0542282,0.0639468,0.0713089,0.0564352,0.0715414,0.0638254,0.0873099,0.0596759,0.0563754,0.0444342,0.0551096,0.0499231,0.106678
0.138,0.0348126,0.05203,0.0600751,0.09207,0.0612003,0.0740555,0.0561301,0.0663535,0.068403,0.0720511,0.0291583,0.0707187,0.0706793,0.047175,0.0599939,0.0856213
0.139,0.0442731,0.0382971,0.0597699,0.069487,0.0636417,0.0920608,0.0460593,0.0520102,0.0470407,0.0799857,0.068526,0.0386752,0.0316168,0.0416818,0.063656,0.0938611
0.14,0.065025,0.0315833,0.073808,0.0758957,0.0782901,0.0652054,0.0546042,0.0571982,0.0748117,0.075408,0.0273273,0.0472202,0.061524,0.0615182,0.0624353,0.0782971
0.141,0.0464093,0.0477576,0.0652631,0.0795578,0.0438052,0.0804642,0.0478903,0.0593344,0.0424631,0.0448904,0.0935504,0.0530185,0.0554205,0.0435129,0.0657922,0.0844006
0.142,0.0985944,0.0566077,0.0658734,0.0575851,0.0404483,0.0948074,0.0405661,0.0559775,0.0644357,0.0332938,0.106673,0.0560703,0.0969244,0.06457,0.0783044,0.0889783
0.143,0.0955426,0.0868201,0.0838788,0.115263,0.0529605,0.0719192,0.052468,0.0629965,0.0595529,0.0140677,0.0975177,0.0484409,0.092652,0.0544992,0.0606042,0.0682263
0.144,0.080589,0.119779,0.0612958,0.131133,0.0273257,0.0554398,0.0457541,0.0596396,0.0662668,0.0104056,0.0349567,0.0267734,0.0480963,0.0560251,0.0398523,0.0532727
0.145,0.0610577,0.104825,0.0399335,0.101836,0.0505191,0.0551346,0.0225607,0.0660483,0.0540598,0.0662527,0.0612018,0.0484409,0.0432135,0.0526682,0.0505334,0.0749402
0.146,0.0607526,0.0828528,0.0628217,0.0771164,0.062421,0.0639847,0.0399558,0.0800864,0.0604684,0.0522147,0.0377032,0.0517978,0.0584723,0.0596872,0.0648767,0.0764661
0.147,0.0592267,0.0712561,0.100663,0.0527023,0.0749332,0.0511673,0.0576559,0.0700156,0.0610788,0.0387869,0.0770709,0.0759067,0.0603033,0.0587717,0.0575525,0.0654797
0.148,0.0342023,0.07797,0.0655682,0.0707077,0.0352603,0.0563553,0.0378195,0.0715414,0.0565012,0.0101004,0.0639484,0.0502719,0.0401617,0.0786081,0.0535852,0.0761609
0.149,0.0403058,0.0575232,0.0298627,0.0173019,0.0837833,0.0554398,0.0323264,0.0614706,0.058027,0.0397025,0.0642535,0.0258578,0.0404669,0.0587717,0.0615198,0.0697522
0.15,0.0442731,0.0569128,0.0448163,-0.02939,0.0422794,0.074971,0.0402609,0.0831381,0.0616891,0.0348196,0.0624225,0.041727,0.0484015,0.0816599,0.058468,0.0905041
0.151,0.0634991,0.0788855,0.0536664,-0.081575,0.0547916,0.0945023,0.0652853,0.072457,0.0488718,0.0558768,0.0489947,0.048746,0.0419928,0.0499216,0.0416833,0.0801282
