Time,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.0,1.57332,-9.84489,-0.487363,-0.08307,0.122944,0.0760693,1.00246,9.46695,-1.56052,0.0569928,-0.055584,-0.20805,5.31193,-3.16235,7.96834,-0.0365982,0.127894,0.103491,-0.435076,10.5489,0.354083,-0.05964,0.179749,-0.241494,9.80665,1.11091,3.18429,0.565515,-0.047925,-0.27477,0.0,0.0,0.0,0.0,0.0,0.0,4.69164,4.98044,7.32952,0.044612,-0.10552,-0.00926432
0.001,1.61086,-9.82777,-0.470204,-0.0833961,0.119271,0.0692401,0.956484,9.42159,-1.52306,0.0591566,-0.0459552,-0.207195,5.30707,-3.23739,7.96021,-0.0432844,0.124411,0.104843,-0.772824,10.5095,0.29518,-0.0581136,0.179275,-0.233394,9.79516,1.09391,3.17639,0.569509,-0.0441975,-0.27232,0.0,0.0,0.0,0.0,0.0,0.0,4.64671,5.00013,7.30557,0.0485017,-0.107284,-0.0137276
0.002,1.6484,-9.81064,-0.453046,-0.0837222,0.115598,0.0624109,0.910509,9.37624,-1.4856,0.0613203,-0.0363264,-0.206341,5.30221,-3.31242,7.95207,-0.0499706,0.120927,0.106195,-1.11057,10.4701,0.236277,-0.0565872,0.178801,-0.225294,9.78367,1.07691,3.16849,0.573502,-0.04047,-0.269871,0.0,0.0,0.0,0.0,0.0,0.0,4.60177,5.01982,7.28161,0.0523914,-0.109048,-0.0181908
0.003,1.68595,-9.79352,-0.435888,-0.0840483,0.111925,0.0555817,0.864533,9.33088,-1.44814,0.063484,-0.0266976,-0.205487,5.29735,-3.38746,7.94394,-0.0566569,0.117443,0.107548,-1.44832,10.4307,0.177373,-0.0550608,0.178326,-0.217194,9.77217,1.05991,3.16059,0.577496,-0.0367425,-0.267421,0.0,0.0,0.0,0.0,0.0,0.0,4.55684,5.03951,7.25765,0.0562811,-0.110812,-0.022654
0.004,1.72349,-9.7764,-0.418729,-0.0843745,0.108252,0.0487524,0.818557,9.28553,-1.41068,0.0656478,-0.0170688,-0.204632,5.29249,-3.4625,7.93581,-0.0633431,0.11396,0.1089,-1.78607,10.3913,0.11847,-0.0535344,0.177852,-0.209094,9.76068,1.04291,3.15268,0.58149,-0.033015,-0.264972,0.0,0.0,0.0,0.0,0.0,0.0,4.51191,5.0592,7.2337,0.0601708,-0.112576,-0.0271173
0.005,1.75544,-9.78114,-0.392488,-0.0853531,0.102781,0.0421083,0.776833,9.25852,-1.41774,0.0692885,-0.00774803,-0.203949,5.2823,-3.5274,7.90628,-0.0671198,0.112072,0.109305,-2.05736,10.3506,0.043454,-0.0516957,0.173659,-0.200283,9.74919,1.02592,3.14478,0.585484,-0.0292875,-0.262522,0.0,0.0,0.0,0.0,0.0,0.0,4.48769,5.06158,7.24241,0.0661822,-0.113807,-0.0302288
0.006,1.78293,-9.80337,-0.35898,-0.0868538,0.0958725,0.0356123,0.738511,9.24618,-1.46044,0.0741108,0.00132628,-0.203403,5.26784,-3.58419,7.85964,-0.0685689,0.111461,0.108951,-2.27548,10.309,-0.0444523,-0.0496071,0.166491,-0.190903,9.7377,1.00892,3.13688,0.589477,-0.02556,-0.260073,0.0,0.0,0.0,0.0,0.0,0.0,4.48004,5.05009,7.27727,0.0738909,-0.114611,-0.032259
0.007,1.81041,-9.82561,-0.325472,-0.0883544,0.0889636,0.0291163,0.700189,9.23384,-1.50313,0.0789331,0.0104006,-0.202857,5.25337,-3.64098,7.813,-0.070018,0.110849,0.108598,-2.4936,10.2674,-0.132358,-0.0475185,0.159324,-0.181523,9.7262,0.991918,3.12898,0.593471,-0.0218325,-0.257623,0.0,0.0,0.0,0.0,0.0,0.0,4.47239,5.03861,7.31212,0.0815997,-0.115415,-0.0342893
0.008,1.8379,-9.84784,-0.291964,-0.0898551,0.0820547,0.0226202,0.661866,9.2215,-1.54582,0.0837553,0.0194749,-0.202311,5.23891,-3.69777,7.76636,-0.0714671,0.110238,0.108244,-2.71172,10.2258,-0.220265,-0.0454299,0.152156,-0.172143,9.71471,0.974919,3.12108,0.597465,-0.018105,-0.255174,0.0,0.0,0.0,0.0,0.0,0.0,4.46474,5.02713,7.34698,0.0893085,-0.116219,-0.0363195
0.009,1.86443,-9.86979,-0.261231,-0.0913196,0.075063,0.0158684,0.623429,9.20912,-1.58969,0.0884649,0.0280454,-0.201913,5.22698,-3.75195,7.71816,-0.0725499,0.109606,0.10772,-2.91735,10.1844,-0.307923,-0.0436788,0.144717,-0.163418,9.70322,0.95792,3.11318,0.601459,-0.0143775,-0.252724,0.0,0.0,0.0,0.0,0.0,0.0,4.46117,5.01633,7.37826,0.0975073,-0.117078,-0.0382451
0.01,1.88335,-9.8894,-0.252691,-0.0924951,0.0674093,0.00706997,0.584074,9.19638,-1.64295,0.0922731,0.0325854,-0.202695,5.23525,-3.78523,7.65754,-0.0707024,0.108801,0.105827,-3.02299,10.1455,-0.3936,-0.0446283,0.135103,-0.15993,9.69173,0.940921,3.10528,0.605452,-0.01065,-0.250275,0.0,0.0,0.0,0.0,0.0,0.0,4.49029,5.01093,7.38093,0.109627,-0.118373,-0.0393345
0.011,1.90227,-9.90901,-0.24415,-0.0936706,0.0597555,-0.00172846,0.544719,9.18364,-1.69622,0.0960814,0.0371254,-0.203477,5.24352,-3.81851,7.59692,-0.0688549,0.107996,0.103934,-3.12863,10.1065,-0.479277,-0.0455777,0.12549,-0.156443,9.68024,0.923922,3.09738,0.609446,-0.0069225,-0.247825,0.0,0.0,0.0,0.0,0.0,0.0,4.5194,5.00554,7.38361,0.121746,-0.119668,-0.0404239
0.012,1.92119,-9.92863,-0.23561,-0.094846,0.0521018,-0.0105269,0.505364,9.1709,-1.74949,0.0998896,0.0416655,-0.204259,5.25179,-3.85179,7.5363,-0.0670073,0.107192,0.102042,-3.23427,10.0676,-0.564954,-0.0465272,0.115877,-0.152956,9.66874,0.906924,3.08948,0.61344,-0.003195,-0.245376,0.0,0.0,0.0,0.0,0.0,0.0,4.54852,5.00014,7.38629,0.133866,-0.120963,-0.0415133
0.013,1.94011,-9.94824,-0.22707,-0.0960215,0.0444481,-0.0193253,0.466009,9.15816,-1.80275,0.103698,0.0462055,-0.205041,5.26006,-3.88507,7.47568,-0.0651598,0.106387,0.100149,-3.33991,10.0286,-0.650631,-0.0474767,0.106263,-0.149468,9.65725,0.889925,3.08158,0.617434,0.0005325,-0.242926,0.0,0.0,0.0,0.0,0.0,0.0,4.57763,4.99475,7.38897,0.145985,-0.122258,-0.0426026
0.014,1.96316,-9.94873,-0.229259,-0.0954092,0.0381434,-0.0279216,0.454773,9.16935,-1.87483,0.102958,0.0465235,-0.206107,5.26175,-3.93226,7.4478,-0.058582,0.10819,0.0976572,-3.38013,9.97676,-0.743087,-0.0476164,0.0980323,-0.146384,9.64576,0.872926,3.07368,0.621427,0.00426,-0.240477,0.0,0.0,0.0,0.0,0.0,0.0,4.61292,4.99824,7.38973,0.15711,-0.123264,-0.0434067
0.015,1.98828,-9.93967,-0.236814,-0.0939029,0.0325134,-0.0364168,0.457596,9.19249,-1.95631,0.0999452,0.0447306,-0.207315,5.26016,-3.9864,7.43629,-0.049639,0.111296,0.0948658,-3.38764,9.91845,-0.838931,-0.0473513,0.0904929,-0.143502,9.63427,0.855927,3.06578,0.625421,0.0079875,-0.238027,0.0,0.0,0.0,0.0,0.0,0.0,4.65129,5.00617,7.38952,0.167739,-0.124124,-0.0440682
0.016,2.01339,-9.9306,-0.244368,-0.0923967,0.0268833,-0.044912,0.460419,9.21563,-2.03779,0.096932,0.0429376,-0.208523,5.25857,-4.04055,7.42477,-0.040696,0.114403,0.0920745,-3.39515,9.86013,-0.934776,-0.0470862,0.0829535,-0.140619,9.62278,0.838928,3.05787,0.629415,0.011715,-0.235578,0.0,0.0,0.0,0.0,0.0,0.0,4.68966,5.0141,7.38932,0.178367,-0.124984,-0.0447296
0.017,2.03851,-9.92154,-0.251922,-0.0908904,0.0212533,-0.0534072,0.463242,9.23877,-2.11927,0.0939188,0.0411447,-0.209731,5.25698,-4.09469,7.41326,-0.031753,0.117509,0.0892831,-3.40266,9.80182,-1.03062,-0.0468211,0.0754142,-0.137737,9.61128,0.821929,3.04997,0.633409,0.0154425,-0.233128,0.0,0.0,0.0,0.0,0.0,0.0,4.72802,5.02204,7.38912,0.188995,-0.125845,-0.0453911
0.018,2.06362,-9.91845,-0.25973,-0.0892564,0.0159872,-0.0622015,0.452691,9.25939,-2.19172,0.0913918,0.0380135,-0.210652,5.25601,-4.15214,7.41331,-0.0223072,0.120374,0.0856865,-3.39157,9.74606,-1.12605,-0.0469541,0.069763,-0.134899,9.59979,0.804931,3.04207,0.637402,0.01917,-0.230679,0.0,0.0,0.0,0.0,0.0,0.0,4.76579,5.02671,7.3968,0.200602,-0.126055,-0.0463752
0.019,2.08869,-9.93631,-0.268424,-0.0871752,0.0119952,-0.0720429,0.395331,9.27115,-2.23256,0.0905664,0.0301983,-0.210567,5.25722,-4.22116,7.45381,-0.0111019,0.122392,0.0792714,-3.31542,9.69925,-1.22005,-0.0484803,0.0707206,-0.132215,9.5883,0.787932,3.03417,0.641396,0.0228975,-0.228229,0.0,0.0,0.0,0.0,0.0,0.0,4.80146,5.01999,7.43211,0.215633,-0.123991,-0.0484888
0.02,2.11377,-9.95417,-0.277118,-0.085094,0.00800319,-0.0818844,0.337972,9.28291,-2.2734,0.089741,0.0223832,-0.210482,5.25844,-4.29017,7.49432,0.000103486,0.124411,0.0728564,-3.23927,9.65244,-1.31404,-0.0500065,0.0716781,-0.12953,9.57681,0.770933,3.02627,0.64539,0.026625,-0.22578,0.0,0.0,0.0,0.0,0.0,0.0,4.83713,5.01327,7.46741,0.230664,-0.121926,-0.0506024
0.021,2.13884,-9.97203,-0.285812,-0.0830128,0.00401118,-0.0917258,0.280612,9.29468,-2.31425,0.0889156,0.014568,-0.210397,5.25965,-4.35919,7.53482,0.0113088,0.126429,0.0664413,-3.16312,9.60563,-1.40804,-0.0515327,0.0726357,-0.126846,9.55239,0.746752,3.03848,0.650129,0.0286485,-0.22152,0.0,0.0,0.0,0.0,0.0,0.0,4.87279,5.00655,7.50271,0.245695,-0.119862,-0.0527159
0.022,2.16392,-9.98989,-0.294506,-0.0809316,1.92e-05,-0.101567,0.223252,9.30644,-2.35509,0.0880902,0.00675285,-0.210312,5.26086,-4.42821,7.57532,0.0225142,0.128447,0.0600262,-3.08697,9.55882,-1.50203,-0.0530589,0.0735933,-0.124162,9.52797,0.72257,3.05069,0.654868,0.030672,-0.21726,0.0,0.0,0.0,0.0,0.0,0.0,4.90846,4.99983,7.53801,0.260726,-0.117797,-0.0548295
0.023,2.18285,-10.0039,-0.303617,-0.0793438,-0.00313465,-0.111949,0.150597,9.32549,-2.40775,0.0859596,-0.00168879,-0.20803,5.23359,-4.44964,7.56313,0.0254071,0.128426,0.0541123,-3.00077,9.52654,-1.58761,-0.0541071,0.0788946,-0.122245,9.50354,0.698389,3.0629,0.659608,0.0326955,-0.213,0.0,0.0,0.0,0.0,0.0,0.0,4.92953,4.99634,7.537,0.275701,-0.117111,-0.0591108
