Time,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.0,-1.87836,-9.49254,-1.72087,-0.0482938,0.124584,-0.017164,-1.25003,10.3082,-1.93108,-0.153322,0.354577,-0.345308,5.08846,-2.40248,8.64732,0.190381,-0.2365,-0.207181,-1.21678,10.1734,-1.22413,-0.157606,-0.10863,0.3834,9.32901,1.60531,3.22379,-0.30672,0.346924,0.0790762,0.0,0.0,0.0,0.0,0.0,0.0,5.07328,1.61904,8.25706,-0.031683,0.0431371,0.00293411
0.001,-1.86042,-9.51583,-1.74061,-0.0483692,0.125705,-0.013783,-1.17469,10.2949,-2.09478,-0.128026,0.421853,-0.343225,5.07766,-2.42628,8.64868,0.197113,-0.245702,-0.208779,-1.21949,10.1768,-1.22349,-0.160712,-0.110852,0.382996,9.32685,1.60699,3.22643,-0.309915,0.34932,0.082644,0.0,0.0,0.0,0.0,0.0,0.0,5.06929,1.61355,8.29533,-0.0328055,0.0429891,0.00400103
0.002,-1.84249,-9.53912,-1.76035,-0.0484446,0.126826,-0.0104019,-1.09936,10.2815,-2.25847,-0.102731,0.489128,-0.341142,5.06687,-2.45007,8.65003,0.203845,-0.254903,-0.210376,-1.22221,10.1803,-1.22285,-0.163819,-0.113073,0.382592,9.3247,1.60866,3.22906,-0.31311,0.351716,0.0862117,0.0,0.0,0.0,0.0,0.0,0.0,5.06531,1.60805,8.3336,-0.0339281,0.0428411,0.00506795
0.003,-1.82456,-9.56241,-1.78009,-0.0485201,0.127947,-0.00702089,-1.02403,10.2681,-2.42217,-0.0774355,0.556404,-0.339059,5.05607,-2.47387,8.65139,0.210578,-0.264105,-0.211974,-1.22492,10.1837,-1.22221,-0.166925,-0.115295,0.382188,9.32254,1.61034,3.23169,-0.316305,0.354112,0.0897795,0.0,0.0,0.0,0.0,0.0,0.0,5.06132,1.60256,8.37186,-0.0350506,0.0426932,0.00613486
0.004,-1.80663,-9.5857,-1.79983,-0.0485955,0.129067,-0.00363984,-0.948692,10.2548,-2.58586,-0.0521401,0.623679,-0.336976,5.04528,-2.49767,8.65275,0.21731,-0.273306,-0.213571,-1.22764,10.1872,-1.22157,-0.170031,-0.117517,0.381784,9.32039,1.61202,3.23433,-0.3195,0.356509,0.0933473,0.0,0.0,0.0,0.0,0.0,0.0,5.05733,1.59707,8.41013,-0.0361732,0.0425452,0.00720178
0.005,-1.81588,-9.59735,-1.80128,-0.0489387,0.130322,-0.000974623,-0.840763,10.2485,-2.62097,-0.0400235,0.685233,-0.334546,5.08677,-2.53833,8.67759,0.222603,-0.280299,-0.214159,-1.2271,10.2086,-1.21084,-0.172641,-0.120946,0.381412,9.31823,1.61369,3.23696,-0.322695,0.358905,0.096915,0.0,0.0,0.0,0.0,0.0,0.0,5.04217,1.5924,8.42212,-0.0357901,0.0426142,0.0073028
0.006,-1.84688,-9.59967,-1.78809,-0.0494961,0.131683,0.00111793,-0.706758,10.2479,-2.5532,-0.0384501,0.742208,-0.331838,5.17009,-2.59249,8.72122,0.226744,-0.285526,-0.21394,-1.22398,10.2445,-1.19206,-0.174853,-0.125341,0.381064,9.31919,1.62303,3.23888,-0.326848,0.357893,0.095211,0.0,0.0,0.0,0.0,0.0,0.0,5.01807,1.5884,8.41308,-0.0342025,0.0428567,0.00663108
0.007,-1.87788,-9.602,-1.7749,-0.0500536,0.133044,0.00321049,-0.572753,10.2472,-2.48543,-0.0368767,0.799184,-0.329129,5.25341,-2.64665,8.76485,0.230886,-0.290753,-0.213721,-1.22085,10.2804,-1.17327,-0.177065,-0.129737,0.380716,9.32015,1.63237,3.24079,-0.331002,0.356881,0.093507,0.0,0.0,0.0,0.0,0.0,0.0,4.99398,1.5844,8.40404,-0.0326149,0.0430992,0.00595937
0.008,-1.90888,-9.60432,-1.76171,-0.050611,0.134405,0.00530304,-0.438748,10.2466,-2.41766,-0.0353033,0.85616,-0.326421,5.33673,-2.70081,8.80847,0.235027,-0.29598,-0.213502,-1.21773,10.3162,-1.15448,-0.179278,-0.134132,0.380369,9.32111,1.6417,3.24271,-0.335155,0.35587,0.091803,0.0,0.0,0.0,0.0,0.0,0.0,4.96988,1.5804,8.395,-0.0310273,0.0433418,0.00528765
0.009,-1.93684,-9.60955,-1.75438,-0.0511175,0.135641,0.00745566,-0.312657,10.2489,-2.32277,-0.0368686,0.908382,-0.323904,5.41582,-2.74493,8.8463,0.238624,-0.301153,-0.213128,-1.21448,10.3535,-1.13838,-0.181414,-0.138036,0.380337,9.32206,1.65104,3.24462,-0.339309,0.354858,0.090099,0.0,0.0,0.0,0.0,0.0,0.0,4.95057,1.5768,8.38787,-0.0295461,0.0434873,0.00475258
