Time,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.0,-1.4519,-9.7467,-1.19225,-0.0191847,-0.0435554,0.02041,-0.389152,9.60204,-1.82169,0.083823,-0.038236,0.0762391,5.17742,-2.8969,7.88403,-0.10091,-0.0111806,0.0548494,-1.13906,9.73697,-1.77179,0.0610356,-0.0924526,-0.0188394,9.21289,2.26611,3.03345,-0.0194362,-0.00825375,0.0005325,0.0,0.0,0.0,0.0,0.0,0.0,5.08072,1.73179,8.14015,0.0141336,-0.0069374,-0.00138339
0.001,-1.4358,-9.72943,-1.17461,-0.0218809,-0.0402639,0.0198244,-0.371041,9.59082,-1.80761,0.0843313,-0.0358499,0.0774129,5.18134,-2.91,7.89467,-0.101041,-0.0116651,0.0538665,-1.10424,9.71884,-1.76598,0.0617611,-0.0868856,-0.0177089,9.22246,2.26635,3.02819,-0.0199155,-0.0084135,0.000213,0.0,0.0,0.0,0.0,0.0,0.0,5.10048,1.73663,8.15236,0.0148613,-0.00557927,-0.000869382
0.002,-1.41969,-9.71217,-1.15697,-0.024577,-0.0369725,0.0192388,-0.35293,9.57961,-1.79354,0.0848396,-0.0334638,0.0785868,5.18526,-2.9231,7.90531,-0.101173,-0.0121495,0.0528836,-1.06943,9.70071,-1.76016,0.0624866,-0.0813186,-0.0165785,9.23204,2.26659,3.02292,-0.0203947,-0.00857325,-0.0001065,0.0,0.0,0.0,0.0,0.0,0.0,5.12023,1.74147,8.16458,0.0155889,-0.00422113,-0.000355374
0.003,-1.40359,-9.6949,-1.13934,-0.0272732,-0.033681,0.0186531,-0.33482,9.56839,-1.77946,0.0853479,-0.0310776,0.0797607,5.18918,-2.93619,7.91595,-0.101304,-0.012634,0.0519008,-1.03461,9.68258,-1.75435,0.0632121,-0.0757515,-0.015448,9.24162,2.26683,3.01765,-0.020874,-0.008733,-0.000426,0.0,0.0,0.0,0.0,0.0,0.0,5.13999,1.7463,8.17679,0.0163166,-0.002863,0.000158633
0.004,-1.38749,-9.67764,-1.1217,-0.0299693,-0.0303895,0.0180675,-0.316709,9.55717,-1.76539,0.0858562,-0.0286915,0.0809345,5.1931,-2.94929,7.92659,-0.101436,-0.0131185,0.0509179,-0.999795,9.66445,-1.74853,0.0639375,-0.0701845,-0.0143175,9.25119,2.26707,3.01238,-0.0213533,-0.00889275,-0.0007455,0.0,0.0,0.0,0.0,0.0,0.0,5.15975,1.75114,8.189,0.0170442,-0.00150487,0.000672641
0.005,-1.38402,-9.66863,-1.11204,-0.0327423,-0.0279498,0.0176361,-0.323858,9.54724,-1.7694,0.086598,-0.0275053,0.0812783,5.19147,-2.953,7.92609,-0.101518,-0.0135308,0.0497123,-0.975605,9.65597,-1.73886,0.0643481,-0.0654328,-0.0129616,9.26077,2.26731,3.00712,-0.0218325,-0.0090525,-0.001065,0.0,0.0,0.0,0.0,0.0,0.0,5.16467,1.76134,8.18822,0.0171477,-0.00242398,-8.96e-05
0.006,-1.39067,-9.66623,-1.10876,-0.0355766,-0.0261916,0.0173282,-0.351215,9.53834,-1.78787,0.0875266,-0.0272789,0.080958,5.18541,-2.94919,7.91668,-0.101561,-0.0138855,0.0483285,-0.959914,9.65522,-1.72609,0.0645067,-0.0613335,-0.0114254,9.27035,2.26755,3.00185,-0.0223117,-0.00921225,-0.0013845,0.0,0.0,0.0,0.0,0.0,0.0,5.15772,1.77582,8.17704,0.0167519,-0.00516488,-0.0018729
0.007,-1.39732,-9.66382,-1.10549,-0.0384109,-0.0244334,0.0170202,-0.378572,9.52943,-1.80634,0.0884553,-0.0270526,0.0806378,5.17934,-2.94538,7.90727,-0.101604,-0.0142401,0.0469448,-0.944223,9.65447,-1.71333,0.0646654,-0.0572342,-0.00988918,9.27993,2.26779,2.99658,-0.022791,-0.009372,-0.001704,0.0,0.0,0.0,0.0,0.0,0.0,5.15077,1.7903,8.16587,0.016356,-0.00790578,-0.00365619
0.008,-1.40397,-9.66142,-1.10221,-0.0412453,-0.0226751,0.0167123,-0.405929,9.52052,-1.82481,0.0893839,-0.0268262,0.0803175,5.17328,-2.94157,7.89786,-0.101646,-0.0145948,0.045561,-0.928532,9.65372,-1.70057,0.064824,-0.0531348,-0.00835297,9.2895,2.26803,2.99132,-0.0232702,-0.00953175,-0.0020235,0.0,0.0,0.0,0.0,0.0,0.0,5.14382,1.80478,8.15469,0.0159602,-0.0106467,-0.00543947
0.009,-1.40989,-9.66041,-1.10074,-0.0439279,-0.0209307,0.0164772,-0.42736,9.51018,-1.84085,0.0897679,-0.0266999,0.0800788,5.16792,-2.93896,7.89042,-0.1015,-0.01491,0.04453,-0.914327,9.65464,-1.68788,0.0649363,-0.0491699,-0.00689467,9.29908,2.26827,2.98605,-0.0237495,-0.0096915,-0.002343,0.0,0.0,0.0,0.0,0.0,0.0,5.13841,1.81804,8.14514,0.0156331,-0.0128861,-0.00691957
