Time,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.0,-0.845004,-9.63595,-0.864672,-0.0835213,0.00557772,0.0785633,-0.793361,9.446,-1.3143,0.128081,-0.264792,0.0094726,4.78183,-2.08571,8.43756,-0.0638076,0.132944,-0.140246,-0.584669,9.77215,-1.45462,0.0714494,-0.200831,-0.0140322,8.8765,1.58257,3.81396,0.0684263,-0.0183712,-0.01917,0.0,0.0,0.0,0.0,0.0,0.0,5.13074,1.38406,8.30941,0.0544684,-0.0882246,-0.0671717
0.001,-0.815626,-9.63326,-0.870745,-0.0832292,-0.00244388,0.0794339,-0.81326,9.48225,-1.2362,0.126498,-0.269991,0.012133,4.79872,-2.06845,8.41296,-0.0718384,0.127249,-0.142595,-0.666348,9.74774,-1.47178,0.067504,-0.197117,-0.0218201,8.88153,1.59454,3.80774,0.070716,-0.01704,-0.015336,0.0,0.0,0.0,0.0,0.0,0.0,5.07926,1.37328,8.31657,0.0525509,-0.0880731,-0.0661056
0.002,-0.786248,-9.63056,-0.876819,-0.0829372,-0.0104655,0.0803046,-0.833159,9.51849,-1.1581,0.124915,-0.275189,0.0147934,4.81561,-2.05119,8.38836,-0.0798692,0.121554,-0.144945,-0.748026,9.72333,-1.48894,0.0635587,-0.193404,-0.029608,8.88656,1.60651,3.80151,0.0730058,-0.0157088,-0.011502,0.0,0.0,0.0,0.0,0.0,0.0,5.02777,1.3625,8.32372,0.0506334,-0.0879215,-0.0650394
0.003,-0.756869,-9.62788,-0.882892,-0.0826452,-0.0184871,0.0811752,-0.853058,9.55473,-1.08,0.123332,-0.280388,0.0174538,4.83251,-2.03393,8.36376,-0.0879,0.115859,-0.147294,-0.829704,9.69892,-1.5061,0.0596133,-0.18969,-0.0373959,8.89159,1.61848,3.79529,0.0752955,-0.0143775,-0.007668,0.0,0.0,0.0,0.0,0.0,0.0,4.97629,1.35172,8.33088,0.0487158,-0.08777,-0.0639733
0.004,-0.727491,-9.62519,-0.888965,-0.0823531,-0.0265087,0.0820458,-0.872957,9.59098,-1.00189,0.121749,-0.285587,0.0201142,4.8494,-2.01667,8.33916,-0.0959308,0.110164,-0.149644,-0.911382,9.67452,-1.52326,0.055668,-0.185976,-0.0451839,8.89661,1.63045,3.78906,0.0775853,-0.0130462,-0.003834,0.0,0.0,0.0,0.0,0.0,0.0,4.92481,1.34094,8.33804,0.0467983,-0.0876185,-0.0629072
0.005,-0.713407,-9.65197,-0.900322,-0.0828059,-0.0358605,0.0826734,-0.896993,9.61466,-0.985287,0.123078,-0.289707,0.0220788,4.87464,-2.01444,8.31362,-0.100223,0.104923,-0.151783,-0.973754,9.6649,-1.55317,0.0523048,-0.181724,-0.0527922,8.90164,1.64242,3.78284,0.079875,-0.011715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.90885,1.34151,8.33151,0.0474871,-0.0872816,-0.0619876
0.006,-0.711558,-9.70233,-0.915904,-0.0838544,-0.0462766,0.0831067,-0.924338,9.62831,-1.01788,0.126734,-0.292964,0.0234866,4.90657,-2.02424,8.28733,-0.101525,0.100045,-0.153754,-1.02068,9.66712,-1.59326,0.0494072,-0.177041,-0.0602569,8.91289,1.6496,3.79696,0.0819518,-0.011076,0.0030885,0.0220267,-0.485305,-0.0586579,0.00143775,-0.002982,-0.001278,4.92129,1.35115,8.31403,0.0502609,-0.0867965,-0.0611854
0.007,-0.70971,-9.7527,-0.931487,-0.084903,-0.0566926,0.0835399,-0.951684,9.64196,-1.05046,0.130391,-0.296221,0.0248945,4.9385,-2.03403,8.26104,-0.102826,0.0951666,-0.155726,-1.06761,9.66933,-1.63335,0.0465096,-0.172358,-0.0677215,8.92415,1.65679,3.81109,0.0840285,-0.010437,0.006177,0.0440533,-0.970609,-0.117316,0.0028755,-0.005964,-0.002556,4.93373,1.3608,8.29655,0.0530346,-0.0863114,-0.0603831
0.008,-0.707861,-9.80306,-0.947069,-0.0859515,-0.0671087,0.0839731,-0.979029,9.6556,-1.08305,0.134048,-0.299478,0.0263023,4.97043,-2.04383,8.23475,-0.104128,0.0902884,-0.157697,-1.11453,9.67155,-1.67344,0.0436121,-0.167674,-0.0751862,8.9354,1.66397,3.82522,0.0861052,-0.009798,0.0092655,0.06608,-1.45591,-0.175974,0.00431325,-0.008946,-0.003834,4.94618,1.37045,8.27908,0.0558084,-0.0858263,-0.0595808
0.009,-0.705239,-9.84555,-0.961861,-0.0867543,-0.0771629,0.0842455,-1.00591,9.66557,-1.11512,0.137579,-0.302673,0.0276734,5.00361,-2.06461,8.2121,-0.107522,0.0858296,-0.160963,-1.15914,9.67687,-1.7115,0.0404448,-0.16273,-0.0823402,8.94665,1.67115,3.83934,0.088182,-0.009159,0.012354,0.0881066,-1.94122,-0.234632,0.005751,-0.011928,-0.005112,4.96031,1.3819,8.26212,0.0582101,-0.0851452,-0.0587869
