Time,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.0,-0.127613,-9.81384,-0.959162,0.0511821,0.374063,-0.0646354,-0.646909,9.68168,-0.28067,-0.01027,0.679083,-0.0507963,5.19845,-2.09547,8.16456,-0.299519,-0.0449097,0.205979,-0.797577,9.54874,-1.24057,-0.0292461,0.119966,0.0794398,8.86214,2.8479,3.25611,-0.174926,0.104902,-0.0561787,0.0,0.0,0.0,0.0,0.0,0.0,5.03715,2.19168,8.13539,-5.97e-05,-0.0521745,0.0554502
0.001,-0.0802774,-9.79899,-0.93902,0.0566492,0.38057,-0.0681937,-0.635535,9.70532,-0.322847,-0.00850755,0.663704,-0.0532125,5.16551,-2.13172,8.14827,-0.302668,-0.0433404,0.209567,-0.737194,9.58618,-1.22194,-0.0302362,0.1249,0.0808352,8.85136,2.82468,3.25994,-0.174979,0.107565,-0.0569775,0.0,0.0,0.0,0.0,0.0,0.0,5.02055,2.09593,8.12797,-0.00423141,-0.0514394,0.0602976
0.002,-0.0329421,-9.78414,-0.918877,0.0621164,0.387076,-0.0717519,-0.62416,9.72897,-0.365024,-0.00674512,0.648326,-0.0556288,5.13257,-2.16798,8.13198,-0.305817,-0.0417711,0.213155,-0.676811,9.62362,-1.20331,-0.0312264,0.129835,0.0822307,8.84059,2.80146,3.26378,-0.175033,0.110227,-0.0577762,0.0,0.0,0.0,0.0,0.0,0.0,5.00395,2.00017,8.12055,-0.00840312,-0.0507043,0.0651449
0.003,0.0143931,-9.76929,-0.898735,0.0675836,0.393583,-0.0753101,-0.612785,9.75261,-0.407201,-0.00498268,0.632947,-0.058045,5.09963,-2.20423,8.11569,-0.308966,-0.0402018,0.216742,-0.616428,9.66106,-1.18469,-0.0322166,0.134769,0.0836262,8.82982,2.77823,3.26761,-0.175086,0.11289,-0.058575,0.0,0.0,0.0,0.0,0.0,0.0,4.98736,1.90442,8.11314,-0.0125748,-0.0499692,0.0699922
0.004,0.0617283,-9.75444,-0.878592,0.0730507,0.400089,-0.0788683,-0.601411,9.77626,-0.449379,-0.00322024,0.617568,-0.0604613,5.06668,-2.24049,8.0994,-0.312115,-0.0386326,0.22033,-0.556045,9.6985,-1.16606,-0.0332068,0.139704,0.0850217,8.81904,2.75501,3.27144,-0.175139,0.115552,-0.0593737,0.0,0.0,0.0,0.0,0.0,0.0,4.97076,1.80866,8.10572,-0.0167465,-0.0492341,0.0748395
0.005,0.10091,-9.73652,-0.873042,0.0775674,0.4088,-0.0827805,-0.626106,9.79765,-0.496523,-0.0022472,0.604364,-0.0624559,5.04811,-2.26504,8.08582,-0.314043,-0.0380182,0.222976,-0.52595,9.73656,-1.17882,-0.0336792,0.145915,0.0863636,8.80827,2.73178,3.27527,-0.175193,0.118215,-0.0601725,0.0,0.0,0.0,0.0,0.0,0.0,4.98411,1.76233,8.10571,-0.022621,-0.0481598,0.0794102
0.006,0.133569,-9.71614,-0.879166,0.0813236,0.419273,-0.086976,-0.679657,9.81724,-0.54764,-0.00190567,0.5929,-0.0641133,5.04103,-2.28022,8.07439,-0.314993,-0.0381678,0.224869,-0.520086,9.77513,-1.2167,-0.0337374,0.153148,0.0876626,8.79749,2.70856,3.2791,-0.175246,0.120877,-0.0609712,0.0,0.0,0.0,0.0,0.0,0.0,5.02141,1.75553,8.11163,-0.0298577,-0.0468142,0.0837596
0.007,0.166227,-9.69576,-0.88529,0.0850799,0.429747,-0.0911715,-0.733209,9.83683,-0.598758,-0.00156415,0.581436,-0.0657706,5.03395,-2.2954,8.06296,-0.315943,-0.0383174,0.226761,-0.514223,9.8137,-1.25458,-0.0337955,0.160381,0.0889616,8.78672,2.68534,3.28293,-0.175299,0.12354,-0.06177,0.0,0.0,0.0,0.0,0.0,0.0,5.05872,1.74873,8.11754,-0.0370944,-0.0454685,0.0881089
0.008,0.198886,-9.67538,-0.891414,0.0888361,0.440221,-0.095367,-0.78676,9.85642,-0.649875,-0.00122262,0.569972,-0.067428,5.02688,-2.31058,8.05154,-0.316892,-0.038467,0.228653,-0.508359,9.85227,-1.29245,-0.0338537,0.167613,0.0902607,8.77595,2.66211,3.28676,-0.175352,0.126202,-0.0625687,0.0,0.0,0.0,0.0,0.0,0.0,5.09602,1.74193,8.12346,-0.0443311,-0.0441229,0.0924583
0.009,0.227503,-9.65586,-0.898804,0.0922051,0.451016,-0.0993601,-0.840371,9.87611,-0.703484,-0.00110459,0.558558,-0.0687547,5.02228,-2.32874,8.04237,-0.317674,-0.0387443,0.230399,-0.510101,9.88618,-1.33317,-0.0337209,0.174984,0.0913304,8.76517,2.63889,3.29059,-0.175406,0.128865,-0.0633675,0.0,0.0,0.0,0.0,0.0,0.0,5.12975,1.75465,8.12697,-0.0514232,-0.0422849,0.0958471
0.01,0.223781,-9.64317,-0.916328,0.0924767,0.464385,-0.101733,-0.89446,9.89664,-0.777029,-0.00277459,0.547545,-0.0674365,5.03755,-2.37072,8.05134,-0.317113,-0.0400435,0.230972,-0.572686,9.88281,-1.39664,-0.0320612,0.183458,0.0905654,8.7544,2.61567,3.29442,-0.175459,0.131527,-0.0641662,0.0,0.0,0.0,0.0,0.0,0.0,5.13492,1.92345,8.11126,-0.0573593,-0.0365083,0.0915512
