Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0.0,-0.916521,9.54361,-1.36394,-0.0202837,-0.0152207,0.0100997,-1.6604,-9.81693,-0.0974963,0.00116968,0.000698415,-0.00789151,0.0124478,9.69556,-0.262406,-0.00601697,0.0299265,0.0123008,-0.535253,-9.96331,-0.841114,-0.0738508,0.0342807,-0.0125146,4.93748,-2.84517,7.85798,-0.0317601,0.00213,0.00653244,4.66477,2.56933,8.52124,-0.00480119,0.00637263,0.00314288,9.2092,1.29384,3.14243,-0.00983042,0.025506,0.0114696
0.001,-0.912597,9.53399,-1.34779,-0.0214129,-0.015357,0.0107941,-1.66066,-9.82768,-0.0978688,0.000275479,-0.00123517,-0.0057948,0.0137335,9.68608,-0.258356,-0.00737898,0.0294433,0.0123886,-0.532921,-9.95317,-0.848361,-0.0738972,0.0359315,-0.0134041,4.91802,-2.8321,7.8751,-0.0303708,0.001414,0.00817107,4.67886,2.55026,8.51459,-0.00462532,0.00690989,0.0041981,9.21065,1.29451,3.14048,-0.0110786,0.0252113,0.0114576
0.002,-0.908673,9.52438,-1.33165,-0.0225421,-0.0154934,0.0114885,-1.66093,-9.83842,-0.0982414,-0.000618722,-0.00316875,-0.0036981,0.0150192,9.6766,-0.254306,-0.00874099,0.0289601,0.0124764,-0.530588,-9.94304,-0.855607,-0.0739436,0.0375822,-0.0142936,4.89856,-2.81903,7.89223,-0.0289815,0.000697992,0.0098097,4.69295,2.53118,8.50794,-0.00444945,0.00744715,0.00525332,9.21209,1.29517,3.13853,-0.0123269,0.0249167,0.0114457
0.003,-0.904749,9.51477,-1.3155,-0.0236713,-0.0156297,0.0121829,-1.66119,-9.84917,-0.0986139,-0.00151292,-0.00510233,-0.00160139,0.0163049,9.66711,-0.250256,-0.010103,0.0284768,0.0125643,-0.528256,-9.9329,-0.862853,-0.07399,0.039233,-0.0151831,4.87911,-2.80596,7.90935,-0.0275922,-1.8e-05,0.0114483,4.70704,2.51211,8.5013,-0.00427358,0.00798441,0.00630854,9.21353,1.29584,3.13658,-0.0135751,0.0246221,0.0114338
0.004,-0.900826,9.50515,-1.29936,-0.0248006,-0.015766,0.0128773,-1.66146,-9.85991,-0.0989865,-0.00240712,-0.00703591,0.000495315,0.0175907,9.65763,-0.246206,-0.011465,0.0279936,0.0126521,-0.525923,-9.92276,-0.870099,-0.0740364,0.0408838,-0.0160726,4.85965,-2.79289,7.92647,-0.026203,-0.000734015,0.0130869,4.72113,2.49304,8.49465,-0.00409771,0.00852168,0.00736376,9.21498,1.29651,3.13463,-0.0148233,0.0243275,0.0114218
0.005,-0.898651,9.50222,-1.29435,-0.0242062,-0.0161109,0.0132162,-1.65542,-9.87361,-0.113324,-0.00210626,-0.00834691,0.000643431,0.00392141,9.66623,-0.24909,-0.0114313,0.027821,0.0130217,-0.525461,-9.9201,-0.879022,-0.0747641,0.0411755,-0.0155027,4.8557,-2.79309,7.92338,-0.0267823,-0.000523164,0.0138116,4.72751,2.48005,8.4973,-0.00442377,0.00842818,0.00623477,9.21366,1.28605,3.13565,-0.0157457,0.024979,0.0115405
0.006,-0.897876,9.50465,-1.29826,-0.0222329,-0.0166226,0.0132707,-1.64433,-9.88967,-0.138832,-0.000849352,-0.00915985,-0.000767326,-0.0217118,9.68928,-0.25752,-0.010281,0.0278968,0.0136168,-0.526495,-9.92342,-0.889285,-0.0760367,0.04038,-0.0137653,4.86416,-2.80391,7.90411,-0.0289365,0.000429171,0.0138052,4.72773,2.47191,8.5074,-0.00515138,0.00783007,0.00335841,9.21014,1.26669,3.13905,-0.0164074,0.0263876,0.0117636
0.007,-0.8971,9.50707,-1.30216,-0.0202596,-0.0171343,0.0133252,-1.63325,-9.90574,-0.164341,0.000407559,-0.0099728,-0.00217808,-0.047345,9.71234,-0.265951,-0.00913079,0.0279726,0.0142118,-0.52753,-9.92675,-0.899549,-0.0773094,0.0395844,-0.0120279,4.87262,-2.81473,7.88485,-0.0310906,0.00138151,0.0137987,4.72794,2.46378,8.51749,-0.00587899,0.00723197,0.000482057,9.20662,1.24733,3.14245,-0.0170692,0.0277961,0.0119867
0.008,-0.896325,9.50949,-1.30606,-0.0182863,-0.017646,0.0133797,-1.62216,-9.9218,-0.18985,0.00166447,-0.0107857,-0.00358884,-0.0729782,9.73539,-0.274382,-0.00798053,0.0280484,0.0148069,-0.528564,-9.93008,-0.909813,-0.078582,0.0387889,-0.0102904,4.88108,-2.82555,7.86558,-0.0332448,0.00233384,0.0137922,4.72816,2.45565,8.52759,-0.0066066,0.00663386,-0.0023943,9.2031,1.22797,3.14585,-0.0177309,0.0292046,0.0122098
0.009,-0.89455,9.51119,-1.3119,-0.0166781,-0.0177068,0.0134547,-1.61415,-9.93247,-0.211927,0.00269152,-0.0112622,-0.00513136,-0.0943902,9.75567,-0.28162,-0.0069818,0.0280825,0.0152899,-0.531083,-9.93204,-0.917153,-0.0794917,0.0380955,-0.00886043,4.88733,-2.83666,7.84939,-0.0352092,0.00312417,0.0135763,4.72818,2.44928,8.53528,-0.00728158,0.00606023,-0.00483136,9.19952,1.20996,3.14774,-0.0181606,0.0305114,0.0123892
0.01,-0.884778,9.50708,-1.3332,-0.0179904,-0.0141605,0.013694,-1.63067,-9.89995,-0.20655,0.00187971,-0.00904669,-0.00772804,-0.0820323,9.75374,-0.279314,-0.00719539,0.0277832,0.0148767,-0.545472,-9.92311,-0.901109,-0.0774974,0.0382186,-0.00988992,4.87597,-2.85015,7.85776,-0.0356554,0.00261846,0.0116853,4.72661,2.45699,8.52371,-0.00753554,0.00568236,-0.003754,9.19545,1.20277,3.13759,-0.0167331,0.0310037,0.0122186
0.011,-0.875007,9.50298,-1.3545,-0.0193028,-0.0106141,0.0139333,-1.64719,-9.86743,-0.201172,0.0010679,-0.00683119,-0.0103247,-0.0696743,9.7518,-0.277007,-0.00740897,0.0274838,0.0144636,-0.559861,-9.91417,-0.885065,-0.0755031,0.0383417,-0.0109194,4.8646,-2.86364,7.86612,-0.0361016,0.00211274,0.00979418,4.72504,2.46471,8.51215,-0.00778951,0.0053045,-0.00267664,9.19139,1.19559,3.12744,-0.0153056,0.031496,0.012048
0.012,-0.865236,9.49887,-1.3758,-0.0206152,-0.00706769,0.0141726,-1.66372,-9.83492,-0.195795,0.000256088,-0.00461569,-0.0129214,-0.0573164,9.74987,-0.274701,-0.00762255,0.0271845,0.0140504,-0.574251,-9.90524,-0.869021,-0.0735088,0.0384648,-0.0119489,4.85323,-2.87713,7.87449,-0.0365478,0.00160703,0.00790311,4.72346,2.47242,8.50058,-0.00804347,0.00492663,-0.00159929,9.18733,1.1884,3.11729,-0.0138781,0.0319884,0.0118775
0.013,-0.855464,9.49476,-1.3971,-0.0219275,-0.0035213,0.0144119,-1.68024,-9.8024,-0.190418,-0.000555723,-0.00240018,-0.0155181,-0.0449584,9.74793,-0.272395,-0.00783614,0.0268851,0.0136373,-0.58864,-9.89631,-0.852977,-0.0715144,0.0385879,-0.0129784,4.84186,-2.89062,7.88286,-0.036994,0.00110132,0.00601204,4.72189,2.48013,8.48902,-0.00829743,0.00454877,-0.000521934,9.18326,1.18122,3.10714,-0.0124505,0.0324807,0.0117069
0.014,-0.84517,9.48512,-1.4115,-0.0222992,-0.00214805,0.0146106,-1.6919,-9.79297,-0.184239,-0.00131867,-0.00172436,-0.0141994,-0.030582,9.7417,-0.278991,-0.00839056,0.0265136,0.0143791,-0.583337,-9.90141,-0.849198,-0.071522,0.0390545,-0.0136023,4.85264,-2.87986,7.87909,-0.0360306,-0.000129106,0.00587071,4.72052,2.47488,8.47923,-0.00806468,0.00422004,0.000604559,9.19172,1.18251,3.10394,-0.0116876,0.0326901,0.0110379
0.015,-0.834614,9.4727,-1.42244,-0.0222004,-0.00186136,0.0147889,-1.70114,-9.79508,-0.177658,-0.00205719,-0.00181838,-0.010923,-0.0151963,9.73333,-0.290039,-0.00911541,0.026106,0.0156983,-0.568189,-9.91352,-0.851552,-0.0725304,0.039693,-0.0140235,4.87449,-2.85698,7.86925,-0.0343624,-0.00172188,0.00660425,4.71925,2.46314,8.47033,-0.00758856,0.00391589,0.00175562,9.20644,1.18804,3.1042,-0.0112569,0.032758,0.0101196
0.016,-0.824059,9.46028,-1.43338,-0.0221017,-0.00157467,0.0149673,-1.71038,-9.7972,-0.171077,-0.00279571,-0.0019124,-0.00764657,0.000189385,9.72496,-0.301086,-0.00984026,0.0256985,0.0170176,-0.55304,-9.92564,-0.853906,-0.0735389,0.0403315,-0.0144446,4.89635,-2.8341,7.8594,-0.0326943,-0.00331466,0.00733779,4.71798,2.45141,8.46142,-0.00711244,0.00361173,0.00290668,9.22115,1.19358,3.10446,-0.0108262,0.0328259,0.00920136
0.017,-0.813503,9.44786,-1.44432,-0.0220029,-0.00128798,0.0151457,-1.71961,-9.79931,-0.164497,-0.00353423,-0.00200642,-0.00437017,0.0155751,9.71659,-0.312133,-0.0105651,0.0252909,0.0183368,-0.537892,-9.93776,-0.85626,-0.0745473,0.04097,-0.0148658,4.9182,-2.81122,7.84956,-0.0310261,-0.00490744,0.00807134,4.71671,2.43967,8.45252,-0.00663632,0.00330757,0.00405774,9.23587,1.19911,3.10472,-0.0103955,0.0328938,0.00828309
0.018,-0.804,9.43712,-1.45149,-0.0217148,-0.000862546,0.0151592,-1.72689,-9.80284,-0.155398,-0.00426976,-0.00228682,-0.00239827,0.0267449,9.70908,-0.32209,-0.0109759,0.0248732,0.0195717,-0.523041,-9.94465,-0.857896,-0.0751742,0.0413251,-0.0151732,4.93263,-2.79638,7.84746,-0.0295671,-0.00572194,0.00885088,4.71674,2.43169,8.44601,-0.00623173,0.00334701,0.00506249,9.25001,1.2061,3.10541,-0.0102236,0.0326219,0.00754092
0.019,-0.798182,9.43225,-1.44545,-0.0207641,4.85e-05,0.0145957,-1.7273,-9.81133,-0.137485,-0.00499485,-0.00321955,-0.00499211,0.0231593,9.70459,-0.328229,-0.0102873,0.0244202,0.0205111,-0.509231,-9.93327,-0.857021,-0.0744657,0.0406882,-0.0150828,4.92105,-2.80968,7.87245,-0.0288404,-0.00381249,0.00979142,4.7213,2.43684,8.4479,-0.0060775,0.00458903,0.00555512,9.26213,1.2182,3.10762,-0.0109575,0.0311603,0.00741511
