Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0.0,-0.762206,8.9626,1.19766,0.755557,1.93365,0.289959,1.43125,-9.59298,-0.665588,-0.013845,-0.180522,0.314319,-1.98613,11.5969,2.30988,1.77869,3.35211,2.60687,-0.749613,-9.93169,-0.715548,0.0296418,-0.157207,0.126735,10.3329,-5.14827,5.84003,-0.463869,0.652307,4.41145,4.62943,3.32358,8.43089,-0.0915192,0.0894837,0.147727,7.99578,0.238468,3.51564,-0.0111631,0.137407,0.60458
0.001,-0.756003,8.99693,1.27411,0.744512,1.9559,0.289034,1.45393,-9.59682,-0.670812,-0.0142323,-0.18094,0.316752,-2.10072,11.6421,2.37414,1.78283,3.42881,2.60846,-0.76119,-9.95882,-0.72373,0.0278588,-0.160883,0.128494,10.312,-5.00213,5.86066,-0.441629,0.599995,4.51393,4.58397,3.29675,8.44599,-0.0873381,0.0878475,0.145651,8.02096,0.244284,3.53223,-0.0127727,0.136923,0.603555
0.002,-0.749801,9.03127,1.35056,0.733467,1.97815,0.288109,1.4766,-9.60066,-0.676036,-0.0146196,-0.181358,0.319185,-2.21531,11.6874,2.43841,1.78697,3.50552,2.61004,-0.772768,-9.98595,-0.731912,0.0260757,-0.164558,0.130254,10.2911,-4.85598,5.88129,-0.419389,0.547683,4.61642,4.53851,3.26992,8.4611,-0.083157,0.0862113,0.143574,8.04614,0.250099,3.54881,-0.0143824,0.136439,0.602529
0.003,-0.743598,9.0656,1.42701,0.722422,2.0004,0.287184,1.49927,-9.6045,-0.68126,-0.0150069,-0.181776,0.321619,-2.3299,11.7326,2.50268,1.79111,3.58222,2.61163,-0.784346,-10.0131,-0.740094,0.0242926,-0.168234,0.132013,10.2703,-4.70984,5.90191,-0.397149,0.49537,4.7189,4.49305,3.24309,8.4762,-0.0789759,0.0845751,0.141497,8.07132,0.255915,3.5654,-0.015992,0.135955,0.601504
0.004,-0.737396,9.09994,1.50347,0.711377,2.02265,0.286259,1.52194,-9.60835,-0.686485,-0.0153942,-0.182194,0.324052,-2.44449,11.7779,2.56695,1.79525,3.65892,2.61321,-0.795924,-10.0402,-0.748276,0.0225096,-0.171909,0.133773,10.2494,-4.5637,5.92254,-0.374909,0.443058,4.82138,4.44758,3.21626,8.49131,-0.0747948,0.0829388,0.139421,8.09651,0.26173,3.58199,-0.0176016,0.135471,0.600479
0.005,-0.73397,9.09908,1.57889,0.7021,2.03889,0.283243,1.5371,-9.61719,-0.70445,-0.0168724,-0.180406,0.327035,-2.51038,11.8198,2.6122,1.79839,3.73191,2.61346,-0.81372,-10.0578,-0.770975,0.0212994,-0.173222,0.134611,10.2058,-4.38566,5.92375,-0.352792,0.390351,4.92118,4.43109,3.18747,8.50231,-0.0715179,0.0806287,0.136996,8.1042,0.2491,3.59494,-0.0201689,0.136541,0.597327
0.006,-0.732766,9.07007,1.6535,0.694237,2.05033,0.278556,1.54625,-9.63005,-0.732609,-0.0192232,-0.176852,0.330457,-2.53732,11.859,2.64225,1.80072,3.80194,2.61263,-0.836492,-10.0677,-0.805287,0.0205475,-0.172644,0.134711,10.144,-4.18211,5.90942,-0.330774,0.337328,5.01882,4.43778,3.15711,8.51004,-0.0689643,0.0777793,0.134294,8.0979,0.221713,3.60498,-0.0235024,0.138854,0.592475
0.007,-0.731562,9.04105,1.72811,0.686374,2.06177,0.273869,1.5554,-9.64291,-0.760767,-0.0215741,-0.173298,0.333879,-2.56426,11.8983,2.67229,1.80305,3.87197,2.6118,-0.859264,-10.0776,-0.839598,0.0197956,-0.172066,0.134812,10.0822,-3.97856,5.8951,-0.308755,0.284305,5.11647,4.44446,3.12676,8.51776,-0.0664107,0.07493,0.131592,8.0916,0.194326,3.61503,-0.0268359,0.141166,0.587624
0.008,-0.730358,9.01204,1.80272,0.678511,2.07321,0.269181,1.56455,-9.65576,-0.788926,-0.0239249,-0.169744,0.3373,-2.5912,11.9375,2.70234,1.80538,3.942,2.61097,-0.882036,-10.0875,-0.87391,0.0190437,-0.171488,0.134912,10.0205,-3.77501,5.88077,-0.286736,0.231282,5.21411,4.45114,3.0964,8.52549,-0.0638571,0.0720807,0.12889,8.0853,0.166939,3.62507,-0.0301694,0.143479,0.582772
0.009,-0.72574,8.97876,1.86909,0.671398,2.08335,0.264034,1.5741,-9.67205,-0.810003,-0.0258425,-0.165966,0.340181,-2.62409,11.9698,2.7245,1.80911,4.01127,2.61013,-0.905002,-10.0958,-0.909646,0.0184494,-0.170584,0.135041,9.96193,-3.57306,5.85945,-0.265478,0.178577,5.31036,4.45952,3.07051,8.52843,-0.0613717,0.0694594,0.126335,8.08414,0.143611,3.63513,-0.0330531,0.145642,0.578013
0.01,-0.693811,8.91138,1.86958,0.670275,2.08304,0.255204,1.58685,-9.71578,-0.774424,-0.0242934,-0.160397,0.338728,-2.70449,11.9467,2.68359,1.82396,4.07445,2.60919,-0.929524,-10.0915,-0.956779,0.019115,-0.167069,0.135404,9.92945,-3.38388,5.78217,-0.250303,0.12841,5.39553,4.48149,3.08035,8.49311,-0.0594314,0.068662,0.124965,8.1241,0.152752,3.64534,-0.0323381,0.146606,0.574002
0.011,-0.661881,8.844,1.87008,0.669152,2.08273,0.246373,1.59959,-9.75952,-0.738846,-0.0227443,-0.154828,0.337275,-2.7849,11.9236,2.64267,1.83881,4.13764,2.60825,-0.954046,-10.0871,-1.00391,0.0197806,-0.163555,0.135766,9.89698,-3.1947,5.70489,-0.235129,0.0782441,5.4807,4.50346,3.0902,8.45779,-0.0574912,0.0678646,0.123594,8.16406,0.161893,3.65555,-0.0316232,0.147571,0.569991
0.012,-0.629951,8.77662,1.87057,0.66803,2.08242,0.237543,1.61234,-9.80325,-0.703268,-0.0211952,-0.149259,0.335822,-2.86531,11.9005,2.60176,1.85367,4.20082,2.60731,-0.978567,-10.0828,-1.05105,0.0204462,-0.160041,0.136128,9.8645,-3.00552,5.62761,-0.219954,0.0280778,5.56587,4.52542,3.10004,8.42247,-0.055551,0.0670673,0.122224,8.20401,0.171034,3.66575,-0.0309082,0.148536,0.56598
0.013,-0.598021,8.70924,1.87107,0.666907,2.08211,0.228713,1.62508,-9.84699,-0.66769,-0.0196461,-0.14369,0.334369,-2.94572,11.8773,2.56084,1.86852,4.264,2.60637,-1.00309,-10.0784,-1.09818,0.0211119,-0.156526,0.136491,9.83203,-2.81634,5.55033,-0.204779,-0.0220886,5.65103,4.54739,3.10988,8.38715,-0.0536107,0.0662699,0.120854,8.24397,0.180175,3.67596,-0.0301933,0.149501,0.561968
0.014,-0.570461,8.65823,1.80455,0.67475,2.07127,0.225462,1.62263,-9.88926,-0.648834,-0.0156765,-0.139541,0.330486,-3.18582,11.8192,2.59819,1.88919,4.30947,2.60561,-1.01378,-10.0566,-1.1193,0.0208736,-0.151785,0.139187,9.76532,-2.54712,5.72467,-0.219318,-0.0828334,5.72619,4.57429,3.1058,8.37972,-0.0501705,0.0658463,0.119427,8.24916,0.171002,3.6799,-0.0304608,0.151245,0.556816
