Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0.0,-1.59689,9.61316,-1.03091,0.00382572,0.146143,-0.0943645,-0.580742,-9.81666,-0.549558,0.0403644,-0.0795669,0.00339744,0.137393,9.67946,-1.11257,-0.0174576,0.0118055,0.0272724,0.156722,-9.95435,-1.30925,-0.0767205,-0.0115101,-0.0095039,4.96402,-2.56619,8.05895,-0.0131725,-0.0163011,0.0204082,4.59234,2.31256,8.66987,0.038801,0.00725367,-0.00664969,9.61361,-0.690246,1.3239,0.0261135,0.0382813,0.0143565
0.001,-1.60323,9.60695,-1.02278,0.00297856,0.139072,-0.0930898,-0.590785,-9.82476,-0.535367,0.0422575,-0.0819805,0.00344861,0.131322,9.68557,-1.10983,-0.0179493,0.0104473,0.026281,0.138175,-9.94059,-1.3391,-0.0751839,-0.0117526,-0.010221,4.96854,-2.5616,8.01978,-0.0150012,-0.0172272,0.0195627,4.57208,2.32884,8.66112,0.0391342,0.00591828,-0.00623916,9.61698,-0.702799,1.3213,0.0260163,0.0419391,0.0132715
0.002,-1.60956,9.60074,-1.01464,0.00213141,0.132,-0.0918151,-0.600828,-9.83286,-0.521175,0.0441506,-0.0843941,0.00349979,0.125252,9.69168,-1.1071,-0.018441,0.00908916,0.0252897,0.119629,-9.92682,-1.36894,-0.0736473,-0.011995,-0.010938,4.97307,-2.55701,7.98061,-0.0168299,-0.0181534,0.0187172,4.55181,2.34511,8.65237,0.0394673,0.00458288,-0.00582863,9.62036,-0.715351,1.3187,0.0259192,0.0455969,0.0121865
0.003,-1.6159,9.59453,-1.00651,0.00128425,0.124929,-0.0905404,-0.610871,-9.84096,-0.506983,0.0460438,-0.0868076,0.00355096,0.119181,9.69779,-1.10436,-0.0189326,0.00773097,0.0242984,0.101083,-9.91306,-1.39879,-0.0721107,-0.0122374,-0.0116551,4.9776,-2.55242,7.94144,-0.0186586,-0.0190795,0.0178717,4.53154,2.36138,8.64362,0.0398004,0.00324749,-0.0054181,9.62374,-0.727903,1.3161,0.025822,0.0492547,0.0111015
0.004,-1.62223,9.58832,-0.998372,0.000437094,0.117857,-0.0892657,-0.620914,-9.84906,-0.492792,0.0479369,-0.0892212,0.00360214,0.11311,9.70389,-1.10163,-0.0194243,0.00637279,0.0233071,0.0825363,-9.8993,-1.42864,-0.0705741,-0.0124799,-0.0123722,4.98213,-2.54783,7.90228,-0.0204873,-0.0200056,0.0170262,4.51128,2.37765,8.63487,0.0401336,0.0019121,-0.00500757,9.62711,-0.740455,1.3135,0.0257249,0.0529126,0.0100165
0.005,-1.62286,9.5726,-0.986795,-0.00101552,0.111281,-0.0872243,-0.622307,-9.84943,-0.490283,0.0487821,-0.0920358,0.00311154,0.121045,9.69121,-1.10808,-0.0192235,0.00623067,0.0214095,0.0621385,-9.89035,-1.43338,-0.0698961,-0.0112839,-0.0118393,4.97863,-2.53369,7.89169,-0.021169,-0.0208897,0.0170069,4.50823,2.39705,8.619,0.0393044,0.000708972,-0.00430968,9.63149,-0.745842,1.30633,0.0245458,0.0563103,0.0100092
0.006,-1.61892,9.54926,-0.972463,-0.00295249,0.1051,-0.0845696,-0.61678,-9.84361,-0.49712,0.048789,-0.0951711,0.00218753,0.140182,9.66349,-1.12188,-0.0184689,0.00706141,0.0187871,0.0402595,-9.88525,-1.41803,-0.0699049,-0.00893718,-0.0103065,4.96871,-2.51191,7.90396,-0.0209332,-0.0217401,0.0176485,4.51896,2.41894,8.59744,0.0375454,-0.000388341,-0.0033819,9.63666,-0.745497,1.29552,0.0225012,0.0594999,0.0108642
0.007,-1.61498,9.52592,-0.958131,-0.00488947,0.0989198,-0.0819149,-0.611253,-9.83779,-0.503957,0.0487959,-0.0983064,0.00126352,0.15932,9.63577,-1.13569,-0.0177142,0.00789215,0.0161646,0.0183805,-9.88015,-1.40269,-0.0699137,-0.00659045,-0.00877366,4.9588,-2.49013,7.91623,-0.0206975,-0.0225906,0.0182902,4.52968,2.44084,8.57587,0.0357863,-0.00148565,-0.00245412,9.64184,-0.745151,1.28471,0.0204565,0.0626895,0.0117193
0.008,-1.61104,9.50258,-0.943799,-0.00682644,0.0927392,-0.0792602,-0.605727,-9.83197,-0.510794,0.0488028,-0.101442,0.000339513,0.178458,9.60805,-1.14949,-0.0169596,0.00872289,0.0135422,-0.00349845,-9.87505,-1.38735,-0.0699225,-0.00424373,-0.00724083,4.94888,-2.46835,7.9285,-0.0204617,-0.0234411,0.0189318,4.54041,2.46273,8.5543,0.0340273,-0.00258297,-0.00152634,9.64701,-0.744806,1.2739,0.0184118,0.0658791,0.0125743
0.009,-1.60474,9.48101,-0.934733,-0.00882442,0.0869657,-0.0765304,-0.601246,-9.82635,-0.518829,0.0488185,-0.104304,-0.000641045,0.194839,9.58195,-1.16305,-0.0163135,0.00965555,0.0109799,-0.0230277,-9.87058,-1.37517,-0.0701638,-0.00205892,-0.00588274,4.94213,-2.44802,7.93949,-0.0202886,-0.0240452,0.0196279,4.55017,2.48161,8.53502,0.0324017,-0.00323744,-0.000616413,9.65089,-0.743133,1.26659,0.0163207,0.0688794,0.0131823
0.01,-1.5796,9.47354,-0.9678,-0.0113104,0.084449,-0.0731998,-0.605131,-9.82231,-0.53645,0.0489046,-0.104977,-0.00207399,0.189167,9.56883,-1.17467,-0.0165357,0.0114035,0.0088994,-0.0237594,-9.87112,-1.38824,-0.0722646,-0.00116945,-0.0059226,4.96076,-2.43938,7.94028,-0.0206175,-0.0226784,0.0207592,4.55228,2.47639,8.53403,0.0318434,-0.000349214,0.000150676,9.64435,-0.73084,1.28738,0.0138574,0.0703652,0.0118148
0.011,-1.55446,9.46608,-1.00087,-0.0137964,0.0819322,-0.0698692,-0.609017,-9.81827,-0.55407,0.0489908,-0.10565,-0.00350694,0.183494,9.55571,-1.18628,-0.0167579,0.0131515,0.00681886,-0.0244911,-9.87167,-1.40131,-0.0743654,-0.000279976,-0.00596245,4.97938,-2.43074,7.94106,-0.0209464,-0.0213117,0.0218905,4.55438,2.47116,8.53305,0.0312851,0.00253901,0.000917766,9.63782,-0.718546,1.30817,0.0113942,0.071851,0.0104473
0.012,-1.52932,9.45861,-1.03393,-0.0162824,0.0794154,-0.0665386,-0.612902,-9.81424,-0.571691,0.0490769,-0.106323,-0.00493989,0.177821,9.54259,-1.1979,-0.0169801,0.0148995,0.00473832,-0.0252227,-9.87221,-1.41438,-0.0764662,0.000609494,-0.00600231,4.99801,-2.42211,7.94185,-0.0212753,-0.0199449,0.0230218,4.55649,2.46594,8.53206,0.0307268,0.00542724,0.00168486,9.63129,-0.706253,1.32896,0.00893096,0.0733369,0.00907979
0.013,-1.50418,9.45114,-1.067,-0.0187684,0.0768987,-0.063208,-0.616788,-9.8102,-0.589311,0.0491631,-0.106996,-0.00637284,0.172148,9.52946,-1.20951,-0.0172023,0.0166475,0.00265779,-0.0259544,-9.87275,-1.42745,-0.078567,0.00149896,-0.00604217,5.01663,-2.41347,7.94263,-0.0216041,-0.0185782,0.0241532,4.55859,2.46071,8.53107,0.0301685,0.00831547,0.00245195,9.62475,-0.69396,1.34975,0.00646771,0.0748227,0.00771228
0.014,-1.47398,9.44737,-1.09528,-0.0196413,0.0749676,-0.062064,-0.656259,-9.80058,-0.60034,0.0472407,-0.104141,-0.00692128,0.177146,9.51653,-1.2192,-0.0167066,0.0195114,0.00164609,-0.0215625,-9.87673,-1.44009,-0.0786989,0.0023918,-0.0066518,5.03369,-2.41994,7.94661,-0.0228258,-0.0183277,0.0252198,4.53757,2.45725,8.55268,0.0296834,0.0100557,0.0036047,9.635,-0.682719,1.36165,0.00222787,0.0764986,0.00705106
