Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0.0,-1.22696,9.54972,-1.61282,-0.0238669,0.0289378,-0.0122147,-1.79334,-9.79265,0.10798,-0.0116345,-0.0227543,0.0126547,-0.0177874,9.63544,-0.366264,-0.0242992,0.0225169,-0.00013002,-0.404978,-9.93135,-0.880866,-0.067095,-0.000758994,-0.0315226,5.00116,-2.76446,7.90329,0.0223782,0.0212868,-0.00966442,4.81524,2.7484,8.36735,0.0157516,-0.00843689,0.00826541,9.18544,1.38513,2.97062,0.020282,0.026625,0.0326351
0.001,-1.22848,9.4903,-1.57553,-0.0218776,0.0217317,-0.0102185,-1.78053,-9.78817,0.120852,-0.0117044,-0.0220501,0.0123396,-0.0138763,9.64404,-0.37302,-0.0243062,0.0228506,0.000580985,-0.383341,-9.91948,-0.900857,-0.0674161,-0.00286406,-0.0296215,5.00281,-2.74588,7.89731,0.0233449,0.0218921,-0.00953899,4.78436,2.764,8.3738,0.0159842,-0.00652817,0.00627025,9.1981,1.39724,2.97723,0.0196702,0.0276002,0.0321404
0.002,-1.23,9.43087,-1.53824,-0.0198884,0.0145256,-0.00822225,-1.76773,-9.7837,0.133723,-0.0117744,-0.021346,0.0120245,-0.00996516,9.65264,-0.379776,-0.0243131,0.0231843,0.00129199,-0.361705,-9.90761,-0.920847,-0.0677372,-0.00496912,-0.0277204,5.00446,-2.72731,7.89132,0.0243116,0.0224975,-0.00941356,4.75349,2.77959,8.38024,0.0162168,-0.00461944,0.00427508,9.21076,1.40935,2.98383,0.0190585,0.0285755,0.0316456
0.003,-1.23151,9.37145,-1.50095,-0.0178991,0.00731946,-0.00622603,-1.75492,-9.77923,0.146594,-0.0118443,-0.0206418,0.0117094,-0.00605404,9.66124,-0.386532,-0.02432,0.023518,0.00200299,-0.340068,-9.89574,-0.940837,-0.0680583,-0.00707418,-0.0258193,5.00611,-2.70874,7.88534,0.0252782,0.0231029,-0.00928813,4.72261,2.79519,8.38669,0.0164494,-0.00271072,0.00227992,9.22342,1.42146,2.99044,0.0184468,0.0295507,0.0311508
0.004,-1.23303,9.31202,-1.46367,-0.0159099,0.000113347,-0.0042298,-1.74212,-9.77476,0.159466,-0.0119143,-0.0199377,0.0113943,-0.00214293,9.66983,-0.393288,-0.0243269,0.0238517,0.002714,-0.318432,-9.88387,-0.960827,-0.0683794,-0.00917924,-0.0239182,5.00776,-2.69016,7.87936,0.0262449,0.0237083,-0.0091627,4.69173,2.81078,8.39313,0.016682,-0.000801996,0.000284752,9.23608,1.43357,2.99704,0.0178351,0.0305259,0.030656
0.005,-1.21443,9.31171,-1.44881,-0.0168916,-0.00484845,-0.00367518,-1.7252,-9.77432,0.168766,-0.0115752,-0.0209973,0.0105189,-0.00486342,9.66952,-0.396522,-0.0245778,0.0241755,0.00270981,-0.302185,-9.88925,-0.97665,-0.0690984,-0.00956751,-0.0229232,5.00149,-2.68292,7.87528,0.0267849,0.0237634,-0.00880292,4.6858,2.79834,8.4033,0.0166983,0.00017366,-0.000317689,9.2347,1.43799,2.99774,0.0177792,0.0309901,0.0303212
0.006,-1.17974,9.3587,-1.45191,-0.0202501,-0.00801478,-0.00427383,-1.70499,-9.77712,0.175208,-0.0109088,-0.0234679,0.00919534,-0.0128892,9.66208,-0.396938,-0.0250239,0.0244913,0.00213346,-0.290249,-9.90843,-0.989137,-0.0701357,-0.00858234,-0.0226531,4.98889,-2.68475,7.87272,0.0269837,0.0233783,-0.00825567,4.69982,2.76348,8.41645,0.0165418,0.000402862,0.000194049,9.22209,1.43624,2.99371,0.018168,0.0310454,0.0301143
0.007,-1.14504,9.40568,-1.455,-0.0236086,-0.0111811,-0.00487248,-1.68477,-9.77992,0.181651,-0.0102425,-0.0259385,0.00787174,-0.020915,9.65464,-0.397354,-0.02547,0.0248072,0.00155711,-0.278313,-9.92761,-1.00163,-0.0711731,-0.00759718,-0.022383,4.97629,-2.68658,7.87016,0.0271824,0.0229933,-0.00770842,4.71384,2.72861,8.42959,0.0163852,0.000632063,0.000705788,9.20949,1.43449,2.98969,0.0185569,0.0311007,0.0299075
0.008,-1.11035,9.45266,-1.45809,-0.0269671,-0.0143474,-0.00547113,-1.66456,-9.78271,0.188093,-0.00957611,-0.0284091,0.00654815,-0.0289407,9.6472,-0.39777,-0.0259162,0.0251231,0.000980766,-0.266377,-9.94679,-1.01411,-0.0722104,-0.00661201,-0.022113,4.96369,-2.68842,7.8676,0.0273812,0.0226082,-0.00716116,4.72786,2.69374,8.44274,0.0162286,0.000861265,0.00121753,9.19688,1.43274,2.98566,0.0189457,0.031156,0.0297006
0.009,-1.0787,9.49531,-1.46119,-0.0296756,-0.0175026,-0.00618255,-1.64538,-9.78633,0.195311,-0.00893655,-0.0310007,0.00523826,-0.036044,9.64033,-0.398638,-0.0262058,0.0254766,0.000548516,-0.253779,-9.96005,-1.02459,-0.0728738,-0.0055193,-0.0218876,4.95061,-2.69055,7.86479,0.0273565,0.0221745,-0.00660736,4.74024,2.66377,8.45329,0.0160143,0.000992735,0.00182838,9.18714,1.43044,2.98288,0.0192685,0.0310589,0.0293182
