Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0.0,-0.400316,9.42983,-1.49215,-0.00245451,0.0425586,-0.0302861,-0.971692,-9.88256,-0.375712,0.0111431,-0.0543938,0.0369102,0.130049,9.5851,-0.402352,0.00178926,0.0360964,-0.0229477,-0.270509,-9.91428,-1.14788,-0.0399815,-0.00130923,-0.0028627,4.92696,-2.70878,7.90341,-0.024495,0.00968827,0.0141371,4.67299,2.72599,8.4228,-0.0140173,-0.00213,0.0263483,9.20708,1.25873,2.68465,0.0506565,0.0165274,-0.00338227
0.001,-0.384246,9.44279,-1.50273,-0.00179087,0.0447246,-0.031317,-0.962864,-9.89358,-0.365773,0.0104604,-0.0546964,0.0359009,0.129454,9.6044,-0.402112,0.000785618,0.0341774,-0.0248318,-0.253313,-9.91134,-1.14558,-0.0397052,0.000716369,-0.00226747,4.93704,-2.74142,7.90221,-0.0244267,0.00983736,0.0136278,4.67176,2.74574,8.42819,-0.0143378,-0.00272896,0.0263209,9.20822,1.26031,2.69997,0.0509009,0.0172215,-0.00328114
0.002,-0.368175,9.45576,-1.51332,-0.00112723,0.0468905,-0.032348,-0.954036,-9.90459,-0.355833,0.00977762,-0.0549989,0.0348916,0.128859,9.62369,-0.401871,-0.000218029,0.0322584,-0.026716,-0.236118,-9.9084,-1.14327,-0.0394288,0.00274197,-0.00167224,4.94713,-2.77407,7.90101,-0.0243584,0.00998645,0.0131185,4.67052,2.76549,8.43357,-0.0146584,-0.00332792,0.0262935,9.20936,1.26189,2.71529,0.0511453,0.0179156,-0.00318002
0.003,-0.352105,9.46872,-1.5239,-0.000463594,0.0490564,-0.033379,-0.945209,-9.91561,-0.345893,0.00909488,-0.0553014,0.0338823,0.128263,9.64298,-0.401631,-0.00122168,0.0303394,-0.0286001,-0.218923,-9.90545,-1.14097,-0.0391525,0.00476758,-0.00107702,4.95721,-2.80671,7.89981,-0.02429,0.0101355,0.0126092,4.66929,2.78524,8.43896,-0.014979,-0.00392688,0.026266,9.2105,1.26347,2.73061,0.0513896,0.0186098,-0.00307889
0.004,-0.336034,9.48169,-1.53448,0.000200044,0.0512224,-0.03441,-0.936381,-9.92663,-0.335954,0.00841214,-0.055604,0.0328731,0.127668,9.66228,-0.401391,-0.00222532,0.0284204,-0.0304843,-0.201727,-9.90251,-1.13866,-0.0388761,0.00679318,-0.000481787,4.96729,-2.83936,7.89861,-0.0242217,0.0102846,0.0121,4.66806,2.80499,8.44435,-0.0152996,-0.00452584,0.0262386,9.21164,1.26506,2.74593,0.051634,0.0193039,-0.00297777
0.005,-0.333738,9.4991,-1.53051,0.00128162,0.0523582,-0.0345467,-0.924409,-9.94772,-0.318738,0.00758954,-0.0555418,0.0320798,0.127639,9.67608,-0.403581,-0.00164656,0.0273285,-0.0306734,-0.197741,-9.90653,-1.12594,-0.0379451,0.00800244,8.53e-05,4.96426,-2.85846,7.90195,-0.0242144,0.00994414,0.0108825,4.67692,2.81062,8.4371,-0.0161506,-0.00431334,0.0255377,9.21753,1.25626,2.75902,0.0521197,0.0208444,-0.00382284
0.006,-0.342462,9.52006,-1.5149,0.00269755,0.05267,-0.0339681,-0.909922,-9.97686,-0.295703,0.00665506,-0.055188,0.0314593,0.128063,9.68548,-0.407714,0.000198119,0.0268984,-0.0295064,-0.204322,-9.91611,-1.10489,-0.0364905,0.00855863,0.000629935,4.95074,-2.86672,7.90893,-0.0242559,0.00921199,0.00909853,4.69387,2.80493,8.41974,-0.0174261,-0.00345168,0.0242979,9.22722,1.23917,2.77033,0.0527986,0.0230621,-0.00542487
0.007,-0.351185,9.54102,-1.49929,0.00411347,0.0529817,-0.0333894,-0.895435,-10.006,-0.272667,0.00572057,-0.0548341,0.0308388,0.128486,9.69489,-0.411848,0.0020428,0.0264683,-0.0283394,-0.210902,-9.92569,-1.08384,-0.0350358,0.00911481,0.00117455,4.93722,-2.87498,7.91592,-0.0242973,0.00847983,0.00731454,4.71082,2.79925,8.40238,-0.0187015,-0.00259002,0.0230581,9.2369,1.22208,2.78164,0.0534774,0.0252797,-0.00702689
0.008,-0.359909,9.56199,-1.48368,0.0055294,0.0532935,-0.0328108,-0.880948,-10.0351,-0.249631,0.00478609,-0.0544802,0.0302183,0.12891,9.70429,-0.415981,0.00388748,0.0260382,-0.0271725,-0.217483,-9.93527,-1.06279,-0.0335811,0.009671,0.00171916,4.9237,-2.88324,7.9229,-0.0243388,0.00774768,0.00553056,4.72776,2.79357,8.38503,-0.0199769,-0.00172837,0.0218183,9.24658,1.20498,2.79295,0.0541562,0.0274973,-0.00862892
0.009,-0.36892,9.57908,-1.47114,0.00674285,0.0536782,-0.0322965,-0.868897,-10.0568,-0.228248,0.00408551,-0.0543636,0.0296064,0.132915,9.7135,-0.421347,0.00559767,0.0258491,-0.0262186,-0.223839,-9.9443,-1.044,-0.0320598,0.010041,0.00228799,4.90983,-2.89101,7.92763,-0.0243583,0.00724107,0.00397506,4.74223,2.78713,8.3693,-0.0212205,-0.000867852,0.0208331,9.25423,1.19073,2.80302,0.0546024,0.0294543,-0.0101145
