Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0.0,-0.947489,9.5144,-1.29777,-0.0149591,0.0511375,-0.0340765,-1.22316,-9.85128,-0.229595,-0.0220236,-0.00749587,0.0168284,0.0340501,9.77651,-0.313123,-0.0344698,0.0545099,-0.00764989,-0.400328,-9.9342,-1.11496,-0.0764597,0.0161402,0.0109254,5.00287,-3.15005,7.69925,0.0413958,0.0214392,-0.0267374,4.71126,2.91241,8.34264,-0.00209064,0.00690169,0.0170006,9.09785,1.31869,2.90887,0.061982,0.0244846,0.00671316
0.001,-0.905463,9.50343,-1.30487,-0.0182767,0.0523773,-0.0338377,-1.23659,-9.85582,-0.194158,-0.0213782,-0.00608603,0.0175105,0.00135821,9.74894,-0.319949,-0.0347776,0.0536751,-0.00839703,-0.354255,-9.96459,-1.10788,-0.0735188,0.0172532,0.0101733,5.0092,-3.11493,7.70488,0.041237,0.0220371,-0.0252651,4.70857,2.92011,8.34816,-0.00195381,0.00977251,0.0167934,9.12818,1.33504,2.91008,0.0603908,0.0222437,0.00842356
0.002,-0.863437,9.49245,-1.31198,-0.0215944,0.0536171,-0.0335988,-1.25001,-9.86036,-0.158721,-0.0207327,-0.00467619,0.0181926,-0.0313337,9.72137,-0.326776,-0.0350854,0.0528402,-0.00914416,-0.308183,-9.99497,-1.10081,-0.0705779,0.0183663,0.00942125,5.01553,-3.07981,7.71051,0.0410782,0.022635,-0.0237927,4.70588,2.92782,8.35368,-0.00181699,0.0126433,0.0165861,9.15851,1.35138,2.91128,0.0587996,0.0200028,0.010134
0.003,-0.82141,9.48148,-1.31909,-0.0249121,0.0548568,-0.03336,-1.26343,-9.8649,-0.123284,-0.0200872,-0.00326636,0.0188747,-0.0640256,9.6938,-0.333602,-0.0353932,0.0520054,-0.00989129,-0.26211,-10.0254,-1.09374,-0.0676369,0.0194793,0.00866917,5.02186,-3.04469,7.71615,0.0409193,0.0232328,-0.0223204,4.70319,2.93552,8.3592,-0.00168016,0.0155142,0.0163788,9.18884,1.36773,2.91249,0.0572084,0.0177619,0.0118444
0.004,-0.779384,9.47051,-1.3262,-0.0282297,0.0560966,-0.0331211,-1.27686,-9.86944,-0.0878472,-0.0194418,-0.00185652,0.0195567,-0.0967175,9.66623,-0.340429,-0.0357009,0.0511706,-0.0106384,-0.216038,-10.0557,-1.08666,-0.064696,0.0205923,0.00791709,5.02819,-3.00957,7.72178,0.0407605,0.0238307,-0.0208481,4.7005,2.94323,8.36472,-0.00154334,0.018385,0.0161715,9.21917,1.38407,2.91369,0.0556173,0.015521,0.0135548
0.005,-0.755445,9.45614,-1.31319,-0.0286442,0.0585178,-0.0330309,-1.29554,-9.87733,-0.0820127,-0.0185148,-0.000653142,0.0189276,-0.11869,9.64982,-0.342827,-0.03655,0.0511503,-0.0112855,-0.204928,-10.0566,-1.08626,-0.0639665,0.01982,0.00756686,5.02546,-2.99959,7.7272,0.0411325,0.0236928,-0.0197747,4.70294,2.96288,8.34927,-0.00243031,0.0182927,0.0163326,9.24055,1.39613,2.90659,0.0550859,0.0139396,0.0146396
0.006,-0.745975,9.43906,-1.28411,-0.026736,0.0618842,-0.0330595,-1.31844,-9.88788,-0.0998601,-0.0173627,0.000385068,0.0172494,-0.132088,9.64233,-0.341683,-0.0378321,0.0517816,-0.0118524,-0.221789,-10.0337,-1.09119,-0.0650061,0.0175395,0.00753809,5.01548,-3.00973,7.73246,0.0419292,0.0229661,-0.0190204,4.70949,2.9921,8.31703,-0.00413633,0.0158299,0.0167883,9.25479,1.40477,2.89284,0.0554025,0.0128857,0.0152239
0.007,-0.736506,9.42198,-1.25502,-0.0248279,0.0652506,-0.0330881,-1.34134,-9.89844,-0.117707,-0.0162106,0.00142328,0.0155712,-0.145485,9.63484,-0.340539,-0.0391141,0.052413,-0.0124194,-0.238651,-10.0109,-1.09613,-0.0660456,0.015259,0.00750933,5.0055,-3.01986,7.73771,0.0427258,0.0222395,-0.0182661,4.71605,3.02131,8.2848,-0.00584235,0.013367,0.0172441,9.26902,1.4134,2.8791,0.055719,0.0118318,0.0158082
0.008,-0.727036,9.4049,-1.22593,-0.0229198,0.068617,-0.0331167,-1.36424,-9.909,-0.135555,-0.0150585,0.00246149,0.013893,-0.158882,9.62736,-0.339395,-0.0403962,0.0530443,-0.0129863,-0.255512,-9.98808,-1.10106,-0.0670852,0.0129785,0.00748057,4.99552,-3.03,7.74297,0.0435225,0.0215128,-0.0175117,4.7226,3.05052,8.25257,-0.00754837,0.0109042,0.0176999,9.28326,1.42204,2.86535,0.0560355,0.0107779,0.0163925
0.009,-0.723775,9.38935,-1.20315,-0.0211457,0.0718738,-0.033273,-1.38219,-9.91715,-0.149147,-0.0140562,0.0033516,0.0123774,-0.167928,9.6235,-0.335175,-0.0414504,0.0534216,-0.0135215,-0.269265,-9.96971,-1.10487,-0.0681178,0.0108915,0.00735027,4.98607,-3.03952,7.747,0.044242,0.0209266,-0.0170027,4.72564,3.07714,8.22654,-0.00887068,0.00879201,0.0180933,9.29392,1.42609,2.85303,0.0563712,0.00988586,0.0168385
