Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.0891339,0.144498,0.061601,0.0401901,-0.0395078,0.0337723,0.0521628,0.0544516,0.0549753,0.052825,0.0532672,0.0533237,0.0465704,0.0557199,0.0691492,0.0792126
0.021,0.131248,0.144193,0.046037,0.0533127,-0.0456113,0.0569656,0.0533835,0.0227133,0.0192697,0.0586234,0.0624225,0.0707187,0.0551154,0.062739,0.0569421,0.0587659
0.022,0.111107,0.128324,0.058244,0.0578903,-0.0303525,0.0548294,0.0466696,0.0138632,0.0558908,0.0473318,0.0767657,0.0640048,0.0508429,0.0459543,0.0349695,0.0584607
0.023,0.0735699,0.133207,0.0573285,0.0688766,-0.0367612,0.0670364,0.0527731,0.0175253,0.0467355,0.068389,0.0688312,0.0548496,0.0554205,0.0737253,0.0606042,0.0609021
0.024,-0.000587769,0.139921,0.0716718,0.0630783,-0.0318784,0.0612381,0.0381247,0.0459067,0.043989,0.0549612,0.0602863,0.0560703,0.0480963,0.0502267,0.0679285,0.0306897
0.025,-0.0210345,0.14755,0.0429852,0.0664352,-0.0529355,0.0883987,0.0488058,0.0279013,0.0717599,0.0500784,0.0502155,0.0725497,0.0673224,0.0526682,0.0456506,0.0563245
0.026,-0.0204242,0.107572,0.0503094,0.064299,-0.0392026,0.0655106,0.0308005,0.022103,0.0748117,0.0299368,0.0587604,0.0350131,0.0627448,0.0465646,0.0419885,0.0621228
0.027,0.030235,0.0816321,0.0442059,0.0444626,-0.0440854,0.0414017,0.0500266,0.0376669,0.0958688,0.047637,0.0206134,0.0456943,0.0639655,0.0673166,0.0551111,0.0700574
0.028,0.0717389,0.0660681,0.0524457,0.0621628,-0.0514096,0.067952,0.0353781,0.027291,0.0876291,0.0445853,0.0456378,0.0759067,0.0554205,0.0615182,0.0560266,0.067616
0.029,0.0827252,0.0556921,0.0481732,0.0679611,-0.059039,0.0722244,0.0536887,0.0419394,0.122724,0.0610648,0.0557086,0.0527133,0.0657965,0.0615182,0.0700647,0.069447
0.03,0.0958478,0.029447,0.0222333,0.048735,-0.0422543,0.0673416,0.0533835,0.0428549,0.0998361,0.0522147,0.0636432,0.0585117,0.0609137,0.0654855,0.0483972,0.0670056
0.031,0.101036,0.0233435,0.053056,0.0618576,-0.0388974,0.0514725,0.0375143,0.0538412,0.112043,0.0723563,0.0593707,0.0652255,0.0609137,0.0493112,0.0453455,0.0544934
0.032,0.096153,0.0547766,0.0213177,0.0527023,-0.0440854,0.0652054,0.0475851,0.046517,0.0958688,0.0656424,0.0608966,0.0612582,0.0621344,0.0664011,0.028866,0.0682263
0.033,0.0467145,0.0184607,0.0420697,0.0581955,-0.0553769,0.0600174,0.0655905,0.03431,0.0537546,0.0512991,0.073714,0.0441684,0.0560309,0.0477853,0.0212366,0.0621228
0.034,0.0790631,0.0288367,0.0451215,0.0728439,-0.0407285,0.069783,0.0576559,0.0398032,0.0507028,0.0448904,0.0505206,0.0533237,0.0511481,0.041987,0.0392419,0.0801282
