Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,-0.0750507,0.07797,0.0365765,0.0496506,0.0621158,0.0789383,0.0704733,0.0523154,0.223737,-0.0274362,0.0682208,0.0356235,0.0236823,0.0499216,0.0432092,-0.0880237
0.021,-0.0329364,0.0743079,0.0323041,0.0517868,0.090192,0.0508621,0.0454489,0.0605551,0.159956,-0.0228586,0.0526569,0.0533237,0.0331427,0.036799,0.0282556,-0.0675769
0.022,-0.0207294,0.0678992,0.0490887,0.0700973,0.0169498,0.0435379,0.0625388,0.0480429,0.0348337,-0.0384225,0.0489947,0.0456943,0.0346686,0.0252023,0.0627405,-0.0700183
0.023,0.00337952,0.0440955,0.0387128,0.0517868,0.0480777,0.0468948,0.0509421,0.0285117,0.0674875,-0.0472726,0.0462482,0.0218906,0.0294806,0.0233713,0.0282556,-0.0806995
0.024,0.0085675,0.0593542,0.0597699,0.0585007,0.0755435,0.0725296,0.0466696,0.006539,0.00217987,-0.0613107,0.0639484,0.0420322,0.0413824,0.0377145,0.0343591,-0.0959583
0.025,0.00582092,0.0349402,0.0643475,0.0517868,0.0645572,0.0423172,0.0417868,-0.0245889,-0.0649588,-0.0771799,0.0508258,0.0319614,0.0419928,0.0706735,0.0230676,-0.081615
0.026,0.0265729,0.0279211,0.0588544,0.0566696,0.0566226,0.0536087,0.0539938,0.0224081,-0.0420706,-0.0753488,0.0431964,0.0350131,0.0484015,0.0569406,0.0392419,-0.0800891
0.027,0.0345074,0.0254797,0.0558026,0.0560593,0.036481,0.0514725,0.0457541,0.0456015,-0.00239777,-0.0811472,0.0486896,0.0536288,0.0429083,0.0358835,0.0206262,-0.0687976
0.028,0.0271832,0.024259,0.047868,0.0566696,0.0563174,0.0383499,0.0481955,0.0703207,0.00950409,-0.0790109,0.0468585,0.0368442,0.0883795,0.0480905,0.0239832,-0.0614734
0.029,0.0232159,0.0370764,0.047868,0.0453781,0.0499088,0.0468948,0.0567404,0.0941245,0.129438,-0.0899973,0.0395343,0.0362338,0.0291754,0.049006,0.0471765,-0.071239
0.03,0.0229108,0.0340247,0.0628217,0.041716,0.0447208,0.0276688,0.0292746,0.074288,0.177656,-0.101594,0.0447223,0.0386752,0.0279547,0.0459543,0.0364954,-0.0263782
0.031,0.0345074,0.0321936,0.0558026,0.0423264,0.0300723,0.0432327,0.0179831,0.0642172,0.0912912,-0.107392,0.0624225,0.0597324,0.0514532,0.0578561,0.0416833,-0.0343127
0.032,0.0577008,0.0205969,0.0594647,0.046904,0.0407535,0.0395706,0.0341574,0.0428549,0.0897653,-0.12906,0.0612018,0.0398959,0.0410773,0.0441232,0.0117761,-0.0108142
0.033,0.032066,0.0160193,0.0490887,0.0435471,0.0178653,0.059407,0.0466696,0.0547568,0.0528391,-0.0918283,0.0792072,0.0377597,0.0468756,0.0514474,0.035885,0.000172119
0.034,0.0311505,0.0453162,0.0591595,0.0511765,0.0380069,0.0404861,0.0710837,0.0779501,0.0134714,-0.0121774,0.0700519,0.0716342,0.0541998,0.0395456,0.0606042,0.0386243
0.035,0.0479352,0.0382971,0.0628217,0.0508713,0.0370914,0.0404861,0.00089325,0.0880209,-0.0173514,0.0589285,0.078902,0.0502719,0.0358893,0.0566354,0.063656,-0.00623657
0.036,0.059837,0.0279211,0.0435956,0.0578903,0.0453311,0.0206497,0.0881735,0.110299,0.0452097,0.129729,0.0499103,0.0548496,0.0496222,0.041987,0.0273401,0.00536011
0.037,0.0470197,0.0306677,0.0493939,0.053923,0.0615054,0.0224808,0.0970236,0.105111,0.0668771,0.157195,0.0547931,0.0499667,0.0541998,0.0670114,0.0395471,0.0212292
0.038,0.0515973,0.0456213,0.0487836,0.048735,0.0547916,0.036824,0.071694,0.0935141,0.0595529,0.194732,0.0520465,0.0731601,0.0654913,0.0789133,0.0435144,0.0148206
0.039,0.0619733,0.0392126,0.053056,0.0557541,0.0523502,0.0682571,0.0823752,0.0810019,0.0445993,0.226165,0.0630328,0.0551547,0.0847174,0.0563303,0.0328333,0.0319104
0.04,0.0592267,0.0321936,0.0542767,0.0585007,0.0651675,0.042012,0.101296,0.0852744,0.0415475,0.255157,0.0785968,0.0389804,0.0511481,0.0511423,0.0395471,0.0355725
